Date,XRAY
2015-12-14,51.5194206237793
2015-12-15,51.74386978149414
2015-12-16,52.18413543701172
2015-12-17,52.02011489868164
2015-12-18,51.47625732421875
2015-12-21,51.838829040527344
2015-12-22,52.360008239746094
2015-12-23,52.75758361816406
2015-12-24,52.64522933959961
2015-12-28,52.904518127441406
2015-12-29,53.50953674316406
2015-12-30,53.07737731933594
2015-12-31,52.5933723449707
2016-01-04,50.87338638305664
2016-01-05,51.91057205200195
2016-01-06,51.15861129760742
2016-01-07,50.709163665771484
2016-01-08,49.257144927978516
2016-01-11,48.297733306884766
2016-01-12,48.824974060058594
2016-01-13,47.98659896850586
2016-01-14,48.799041748046875
2016-01-15,48.824974060058594
2016-01-19,48.71260452270508
2016-01-20,48.920047760009766
2016-01-21,48.703975677490234
2016-01-22,49.7152099609375
2016-01-25,49.63743209838867
2016-01-26,51.18453598022461
2016-01-27,50.83881759643555
2016-01-28,50.24243927001953
2016-01-29,50.89931869506836
2016-02-01,51.88462829589844
2016-02-02,51.23640823364258
2016-02-03,50.951171875
2016-02-04,51.270965576171875
2016-02-05,50.985748291015625
2016-02-08,49.43861770629883
2016-02-09,49.257144927978516
2016-02-10,49.89672088623047
2016-02-11,48.842254638671875
2016-02-12,47.30378341674805
2016-02-16,48.14216232299805
2016-02-17,48.32366180419922
2016-02-18,48.05573654174805
2016-02-19,48.721248626708984
2016-02-22,48.97191619873047
2016-02-23,48.94598388671875
2016-02-24,50.026363372802734
2016-02-25,52.4983024597168
2016-02-26,52.43778610229492
2016-02-29,52.688446044921875
2016-03-01,52.23036575317383
2016-03-02,52.03158187866211
2016-03-03,52.39457321166992
2016-03-04,51.99699020385742
2016-03-07,52.7230224609375
2016-03-08,53.18110275268555
2016-03-09,53.682403564453125
2016-03-10,53.967628479003906
2016-03-11,54.875152587890625
2016-03-14,53.07737731933594
2016-03-15,52.6365852355957
2016-03-16,52.97366714477539
2016-03-17,52.56744384765625
2016-03-18,52.48100280761719
2016-03-21,51.85870361328125
2016-03-22,52.71376037597656
2016-03-23,52.402191162109375
2016-03-24,51.59735107421875
2016-03-28,52.25507736206055
2016-03-29,53.6397705078125
2016-03-30,53.70899963378906
2016-03-31,53.33686828613281
2016-04-01,53.21571350097656
2016-04-04,53.1378173828125
2016-04-05,52.50604248046875
2016-04-06,52.800289154052734
2016-04-07,52.09929275512695
2016-04-08,51.68388366699219
2016-04-11,51.493492126464844
2016-04-12,51.67524719238281
2016-04-13,51.75312042236328
2016-04-14,51.95216369628906
2016-04-15,52.004093170166016
2016-04-18,52.687782287597656
2016-04-19,52.81760025024414
2016-04-20,53.025306701660156
2016-04-21,52.39354705810547
2016-04-22,52.549312591552734
2016-04-25,52.88684844970703
2016-04-26,52.42816162109375
2016-04-27,52.74837112426758
2016-04-28,52.2118034362793
2016-04-29,51.580020904541016
2016-05-02,52.14255905151367
2016-05-03,51.90024948120117
2016-05-04,51.813697814941406
2016-05-05,52.35026931762695
2016-05-06,53.44072723388672
2016-05-09,52.3762321472168
2016-05-10,53.06857681274414
2016-05-11,53.55323791503906
2016-05-12,53.570533752441406
2016-05-13,52.930110931396484
2016-05-16,53.88208770751953
2016-05-17,52.532005310058594
2016-05-18,52.85222244262695
2016-05-19,52.19451141357422
2016-05-20,52.75703430175781
2016-05-23,52.23775863647461
2016-05-24,53.42340087890625
2016-05-25,53.458030700683594
2016-05-26,53.41474914550781
2016-05-27,54.063838958740234
2016-05-31,53.79554748535156
2016-06-01,54.07250213623047
2016-06-02,54.52250671386719
2016-06-03,54.2196159362793
2016-06-06,54.3061637878418
2016-06-07,54.340782165527344
2016-06-08,55.682212829589844
2016-06-09,55.76008987426758
2016-06-10,55.05043411254883
2016-06-13,56.01972579956055
2016-06-14,55.63027572631836
2016-06-15,54.80811309814453
2016-06-16,54.95524978637695
2016-06-17,54.704254150390625
2016-06-20,54.799461364746094
2016-06-21,54.86870193481445
2016-06-22,54.99694061279297
2016-06-23,55.63813400268555
2016-06-24,53.11663818359375
2016-06-27,51.43560791015625
2016-06-28,52.46673583984375
2016-06-29,53.25526428222656
2016-06-30,53.75783920288086
2016-07-01,54.009124755859375
2016-07-05,53.8531608581543
2016-07-06,54.3643798828125
2016-07-07,54.15642547607422
2016-07-08,54.9276123046875
2016-07-11,55.230899810791016
2016-07-12,54.70232391357422
2016-07-13,54.57234191894531
2016-07-14,54.81496810913086
2016-07-15,54.55501937866211
2016-07-18,54.390384674072266
2016-07-19,54.425048828125
2016-07-20,54.788978576660156
2016-07-21,54.13043975830078
2016-07-22,54.355735778808594
2016-07-25,54.11309814453125
2016-07-26,54.650333404541016
2016-07-27,54.23441696166992
2016-07-28,54.67633819580078
2016-07-29,55.4908447265625
2016-08-01,55.655479431152344
2016-08-02,56.002071380615234
2016-08-03,56.444000244140625
2016-08-04,55.18758010864258
2016-08-05,53.71451187133789
2016-08-08,52.77002716064453
2016-08-09,52.96931076049805
2016-08-10,53.081966400146484
2016-08-11,53.23794174194336
2016-08-12,52.87399673461914
2016-08-15,52.83068084716797
2016-08-16,52.06815719604492
2016-08-17,51.74755096435547
2016-08-18,51.99882888793945
2016-08-19,52.65737533569336
2016-08-22,52.397422790527344
2016-08-23,52.17213821411133
2016-08-24,51.96417236328125
2016-08-25,52.66604995727539
2016-08-26,53.16862106323242
2016-08-29,53.610530853271484
2016-08-30,53.2899284362793
2016-08-31,53.25526428222656
2016-09-01,53.41991424560547
2016-09-02,53.463226318359375
2016-09-06,53.029972076416016
2016-09-07,52.96931076049805
2016-09-08,52.29343795776367
2016-09-09,51.149662017822266
2016-09-12,52.66604995727539
2016-09-13,51.45293426513672
2016-09-14,51.32295608520508
2016-09-15,52.01616668701172
2016-09-16,51.66957092285156
2016-09-19,51.74755096435547
2016-09-20,51.61756896972656
2016-09-21,51.894859313964844
2016-09-22,51.99882888793945
2016-09-23,51.43560791015625
2016-09-26,50.97636032104492
2016-09-27,51.600242614746094
2016-09-28,51.746009826660156
2016-09-29,51.277469635009766
2016-09-30,51.56379318237305
2016-10-03,51.225433349609375
2016-10-04,51.10396194458008
2016-10-05,51.13865280151367
2016-10-06,51.2601318359375
2016-10-07,51.77203369140625
2016-10-10,51.87615203857422
2016-10-11,50.227638244628906
2016-10-12,50.14956283569336
2016-10-13,50.166900634765625
2016-10-14,50.93042755126953
2016-10-17,50.609405517578125
2016-10-18,51.242774963378906
2016-10-19,51.54644775390625
2016-10-20,51.234100341796875
2016-10-21,50.58338165283203
2016-10-24,50.30572509765625
2016-10-25,49.24721145629883
2016-10-26,48.4576530456543
2016-10-27,48.440303802490234
2016-10-28,49.49882507324219
2016-10-31,49.94999313354492
2016-11-01,50.67013168334961
2016-11-02,51.83277130126953
2016-11-03,51.66791915893555
2016-11-04,52.57893371582031
2016-11-07,53.03010940551758
2016-11-08,52.92599868774414
2016-11-09,53.09084701538086
2016-11-10,52.99540710449219
2016-11-11,52.24923324584961
2016-11-14,50.913082122802734
2016-11-15,52.03233337402344
2016-11-16,52.55290222167969
2016-11-17,52.88261413574219
2016-11-18,52.197181701660156
2016-11-21,51.954246520996094
2016-11-22,51.9282112121582
2016-11-23,52.50084686279297
2016-11-25,52.709075927734375
2016-11-28,52.44011306762695
2016-11-29,52.466148376464844
2016-11-30,50.479251861572266
2016-12-01,49.854557037353516
2016-12-02,49.377349853515625
2016-12-05,49.68970489501953
2016-12-06,50.2536735534668
2016-12-07,50.39249038696289
2016-12-08,51.017189025878906
2016-12-09,51.208072662353516
2016-12-12,51.407630920410156
2016-12-13,51.90218734741211
2016-12-14,51.77203369140625
2016-12-15,52.40542221069336
2016-12-16,52.12776184082031
2016-12-19,51.78071212768555
2016-12-20,52.00630569458008
2016-12-21,51.86746597290039
2016-12-22,51.30350875854492
2016-12-23,51.398948669433594
2016-12-27,51.25144958496094
2016-12-28,50.519935607910156
2016-12-29,50.6068229675293
2016-12-30,50.155052185058594
2017-01-03,50.928260803222656
2017-01-04,51.34529113769531
2017-01-05,50.67632293701172
2017-01-06,50.641571044921875
2017-01-09,50.797943115234375
2017-01-10,50.53730392456055
2017-01-11,50.08555603027344
2017-01-12,49.52083206176758
2017-01-13,50.233219146728516
2017-01-17,50.53730392456055
2017-01-18,49.12986755371094
2017-01-19,48.36534881591797
2017-01-20,48.66072082519531
2017-01-23,48.29584884643555
2017-01-24,48.83448791503906
2017-01-25,49.4426383972168
2017-01-26,49.17331314086914
2017-01-27,49.147254943847656
2017-01-30,48.94743728637695
2017-01-31,49.26020431518555
2017-02-01,49.43394470214844
2017-02-02,49.10382843017578
2017-02-03,49.6424560546875
2017-02-06,49.7467155456543
2017-02-07,49.89440155029297
2017-02-08,49.79884338378906
2017-02-09,50.919586181640625
2017-02-10,50.72843933105469
2017-02-13,51.11940002441406
2017-02-14,51.90129470825195
2017-02-15,52.457340240478516
2017-02-16,52.77009582519531
2017-02-17,54.45553970336914
2017-02-21,54.29916000366211
2017-02-22,54.160160064697266
2017-02-23,54.25572204589844
2017-02-24,54.55112075805664
2017-02-27,54.02983093261719
2017-02-28,55.18531799316406
2017-03-01,56.0367317199707
2017-03-02,55.29826736450195
2017-03-03,55.04631042480469
2017-03-06,54.516357421875
2017-03-07,54.34260177612305
2017-03-08,54.464229583740234
2017-03-09,54.577152252197266
2017-03-10,55.08106231689453
2017-03-13,55.55021286010742
2017-03-14,55.30695343017578
2017-03-15,55.18531799316406
2017-03-16,54.8204460144043
2017-03-17,54.95943832397461
2017-03-20,54.516357421875
2017-03-21,54.212276458740234
2017-03-22,54.429481506347656
2017-03-23,54.14277648925781
2017-03-24,54.24702835083008
2017-03-27,54.351295471191406
2017-03-28,54.681427001953125
2017-03-29,54.75797653198242
2017-03-30,54.50569152832031
2017-03-31,54.32297897338867
2017-04-03,54.49697494506836
2017-04-04,53.748779296875
2017-04-05,53.93146896362305
2017-04-06,54.844993591308594
2017-04-07,54.34038543701172
2017-04-10,54.50569152832031
2017-04-11,54.531795501708984
2017-04-12,53.93146896362305
2017-04-13,53.76618957519531
2017-04-17,54.2968864440918
2017-04-18,54.05328369140625
2017-04-19,54.24467849731445
2017-04-20,54.531795501708984
2017-04-21,54.40127944946289
2017-04-24,55.097286224365234
2017-04-25,54.792781829833984
2017-04-26,55.0711784362793
2017-04-27,55.21908950805664
2017-04-28,55.018978118896484
2017-05-01,54.82758331298828
2017-05-02,55.027679443359375
2017-05-03,55.5148811340332
2017-05-04,56.82858657836914
2017-05-05,57.06349563598633
2017-05-08,56.92429733276367
2017-05-09,55.027679443359375
2017-05-10,54.392581939697266
2017-05-11,54.54917526245117
2017-05-12,53.63568115234375
2017-05-15,53.98367691040039
2017-05-16,54.07938003540039
2017-05-17,53.37467575073242
2017-05-18,53.64438247680664
2017-05-19,53.609580993652344
2017-05-22,54.45347595214844
2017-05-23,54.94068908691406
2017-05-24,54.57528305053711
2017-05-25,54.871070861816406
2017-05-26,54.566593170166016
2017-05-30,54.47957992553711
2017-05-31,55.262596130371094
2017-06-01,55.732383728027344
2017-06-02,56.07168197631836
2017-06-05,55.59319305419922
2017-06-06,55.28868103027344
2017-06-07,55.33218002319336
2017-06-08,55.20168685913086
2017-06-09,55.105987548828125
2017-06-12,54.59268569946289
2017-06-13,55.05377960205078
2017-06-14,55.445289611816406
2017-06-15,55.07987594604492
2017-06-16,55.419189453125
2017-06-19,55.66279220581055
2017-06-20,55.11469268798828
2017-06-21,55.48008346557617
2017-06-22,55.53227996826172
2017-06-23,55.540977478027344
2017-06-26,55.741085052490234
2017-06-27,56.05428695678711
2017-06-28,56.84532928466797
2017-06-29,56.21807098388672
2017-06-30,56.48814010620117
2017-07-03,56.3051872253418
2017-07-05,56.69721984863281
2017-07-06,56.00898361206055
2017-07-07,56.27906799316406
2017-07-10,55.96541213989258
2017-07-11,55.84344482421875
2017-07-12,56.10481643676758
2017-07-13,56.53169631958008
2017-07-14,56.72336959838867
2017-07-17,56.679805755615234
2017-07-18,56.62752914428711
2017-07-19,56.287776947021484
2017-07-20,54.91127395629883
2017-07-21,54.815452575683594
2017-07-24,54.61507797241211
2017-07-25,54.928707122802734
2017-07-26,55.033241271972656
2017-07-27,54.806732177734375
2017-07-28,54.58024215698242
2017-07-31,54.04008865356445
2017-08-01,53.59578323364258
2017-08-02,53.28215026855469
2017-08-03,53.44767761230469
2017-08-04,53.656768798828125
2017-08-07,54.31016159057617
2017-08-08,53.49995040893555
2017-08-09,48.98716735839844
2017-08-10,48.351200103759766
2017-08-11,48.20310592651367
2017-08-14,47.29705810546875
2017-08-15,46.835323333740234
2017-08-16,46.59138870239258
2017-08-17,46.321327209472656
2017-08-18,46.042537689208984
2017-08-21,45.990272521972656
2017-08-22,46.77433395385742
2017-08-23,46.36488723754883
2017-08-24,47.584556579589844
2017-08-25,47.741363525390625
2017-08-28,48.05500030517578
2017-08-29,48.52543640136719
2017-08-30,48.49930191040039
2017-08-31,49.283382415771484
2017-09-01,49.361785888671875
2017-09-05,49.213687896728516
2017-09-06,49.605712890625
2017-09-07,50.38108825683594
2017-09-08,50.912506103515625
2017-09-11,51.60946273803711
2017-09-12,51.78369140625
2017-09-13,51.52235412597656
2017-09-14,50.63372039794922
2017-09-15,51.69657897949219
2017-09-18,51.14773178100586
2017-09-19,50.39850616455078
2017-09-20,51.095455169677734
2017-09-21,50.363651275634766
2017-09-22,50.99089813232422
2017-09-25,51.53976058959961
2017-09-26,51.87953186035156
2017-09-27,52.07120132446289
2017-09-28,51.67683410644531
2017-09-29,52.18287658691406
2017-10-02,49.14665222167969
2017-10-03,48.55335998535156
2017-10-04,49.91442108154297
2017-10-05,51.458709716796875
2017-10-06,51.04864501953125
2017-10-09,50.68220138549805
2017-10-10,50.2285270690918
2017-10-11,50.01039123535156
2017-10-12,50.96141052246094
2017-10-13,50.795623779296875
2017-10-16,51.64194107055664
2017-10-17,51.91239929199219
2017-10-18,51.91239929199219
2017-10-19,52.93320083618164
2017-10-20,53.95400619506836
2017-10-23,53.93654251098633
2017-10-24,53.29964065551758
2017-10-25,53.22112274169922
2017-10-26,53.54392623901367
2017-10-27,53.52649688720703
2017-10-30,53.46540451049805
2017-10-31,53.282196044921875
2017-11-01,53.36071014404297
2017-11-02,53.36071014404297
2017-11-03,56.536537170410156
2017-11-06,55.72511672973633
2017-11-07,56.17008590698242
2017-11-08,56.28350830078125
2017-11-09,57.19960403442383
2017-11-10,57.21706008911133
2017-11-13,57.40901184082031
2017-11-14,57.05129623413086
2017-11-15,58.10700607299805
2017-11-16,58.61302947998047
2017-11-17,58.93584442138672
2017-11-20,57.95866775512695
2017-11-21,58.46470642089844
2017-11-22,58.97074508666992
2017-11-24,58.90095138549805
2017-11-27,59.328460693359375
2017-11-28,59.83449935913086
2017-11-29,59.6425666809082
2017-11-30,58.46470642089844
2017-12-01,57.65330505371094
2017-12-04,57.36537551879883
2017-12-05,57.243255615234375
2017-12-06,57.14726257324219
2017-12-07,56.702301025390625
2017-12-08,56.623783111572266
2017-12-11,56.72847366333008
2017-12-12,56.702301025390625
2017-12-13,57.635841369628906
2017-12-14,57.27812576293945
2017-12-15,58.00230026245117
2017-12-18,58.150611877441406
2017-12-19,58.10700607299805
2017-12-20,57.71438217163086
2017-12-21,57.14726257324219
2017-12-22,57.426456451416016
2017-12-26,57.81034851074219
2017-12-27,57.60967254638672
2017-12-28,58.036014556884766
2017-12-29,57.51183319091797
2018-01-02,58.65630340576172
2018-01-03,58.45536804199219
2018-01-04,58.44663619995117
2018-01-05,59.267845153808594
2018-01-08,59.66971969604492
2018-01-09,57.17985534667969
2018-01-10,54.829750061035156
2018-01-11,56.131473541259766
2018-01-12,57.47687911987305
2018-01-16,57.35456466674805
2018-01-17,54.73366165161133
2018-01-18,54.436614990234375
2018-01-19,54.122100830078125
2018-01-22,53.11741638183594
2018-01-23,53.440670013427734
2018-01-24,54.01726150512695
2018-01-25,54.873435974121094
2018-01-26,54.89964294433594
2018-01-29,54.14830017089844
2018-01-30,53.64160919189453
2018-01-31,53.12615203857422
2018-02-01,53.05624771118164
2018-02-02,52.47092819213867
2018-02-05,51.142974853515625
2018-02-06,51.07307815551758
2018-02-07,50.93331527709961
2018-02-08,49.66653060913086
2018-02-09,49.954830169677734
2018-02-12,50.12956237792969
2018-02-13,49.78884506225586
2018-02-14,49.954830169677734
2018-02-15,50.409114837646484
2018-02-16,51.046871185302734
2018-02-20,50.80226135253906
2018-02-21,50.723636627197266
2018-02-22,49.893672943115234
2018-02-23,50.38291549682617
2018-02-26,49.84125900268555
2018-02-27,50.08587646484375
2018-02-28,48.97635269165039
2018-03-01,48.30365753173828
2018-03-02,49.76263427734375
2018-03-05,48.8016242980957
2018-03-06,49.24717712402344
2018-03-07,49.29958724975586
2018-03-08,49.75389099121094
2018-03-09,50.38291549682617
2018-03-12,51.03815460205078
2018-03-13,50.49648666381836
2018-03-14,50.059669494628906
2018-03-15,49.75389099121094
2018-03-16,49.21223831176758
2018-03-19,48.452171325683594
2018-03-20,47.70082473754883
2018-03-21,47.29022216796875
2018-03-22,46.00596618652344
2018-03-23,44.30236053466797
2018-03-26,44.64310073852539
2018-03-27,43.70828628540039
2018-03-28,43.71529769897461
2018-03-29,44.03036117553711
2018-04-02,42.91012191772461
2018-04-03,43.6802864074707
2018-04-04,44.222896575927734
2018-04-05,43.83782196044922
2018-04-06,42.90138244628906
2018-04-09,43.10266876220703
2018-04-10,43.540260314941406
2018-04-11,43.13766860961914
2018-04-12,43.05015563964844
2018-04-13,42.883872985839844
2018-04-16,43.92533493041992
2018-04-17,43.99534606933594
2018-04-18,44.30166244506836
2018-04-19,43.5315055847168
2018-04-20,43.18143081665039
2018-04-23,43.3039665222168
2018-04-24,42.77009582519531
2018-04-25,43.02389907836914
2018-04-26,43.461483001708984
2018-04-27,44.05661392211914
2018-04-30,44.05661392211914
2018-05-01,44.31916809082031
2018-05-02,44.275413513183594
2018-05-03,43.093929290771484
2018-05-04,43.75030517578125
2018-05-07,41.063499450683594
2018-05-08,38.9193115234375
2018-05-09,39.01557159423828
2018-05-10,40.73091506958008
2018-05-11,41.072242736816406
2018-05-14,41.5798454284668
2018-05-15,41.9561882019043
2018-05-16,41.912418365478516
2018-05-17,41.96492385864258
2018-05-18,41.57109451293945
2018-05-21,41.30854034423828
2018-05-22,41.35230255126953
2018-05-23,40.69590377807617
2018-05-24,40.44212341308594
2018-05-25,40.757179260253906
2018-05-29,40.09204864501953
2018-05-30,39.7769775390625
2018-05-31,38.3416862487793
2018-06-01,38.0003662109375
2018-06-04,38.4554443359375
2018-06-05,37.01141357421875
2018-06-06,37.64154052734375
2018-06-07,37.729061126708984
2018-06-08,37.597782135009766
2018-06-11,37.98284149169922
2018-06-12,38.665496826171875
2018-06-13,38.95429611206055
2018-06-14,39.28688049316406
2018-06-15,39.33064270019531
2018-06-18,39.138092041015625
2018-06-19,39.391902923583984
2018-06-20,39.49692153930664
2018-06-21,39.006805419921875
2018-06-22,39.33939743041992
2018-06-25,39.15559768676758
2018-06-26,38.75301742553711
2018-06-27,38.47294998168945
2018-06-28,38.26951599121094
2018-06-29,38.38351821899414
2018-07-02,38.56767654418945
2018-07-03,39.049983978271484
2018-07-05,39.383216857910156
2018-07-06,39.79537582397461
2018-07-09,40.17245864868164
2018-07-10,39.93569564819336
2018-07-11,39.374446868896484
2018-07-12,39.82168960571289
2018-07-13,39.76906204223633
2018-07-16,39.21660232543945
2018-07-17,40.07600402832031
2018-07-18,38.79566955566406
2018-07-19,39.76028823852539
2018-07-20,39.48845672607422
2018-07-23,40.80385971069336
2018-07-24,40.9792366027832
2018-07-25,41.031856536865234
2018-07-26,41.207244873046875
2018-07-27,41.46155548095703
2018-07-30,41.82109832763672
2018-07-31,42.18941879272461
2018-08-01,41.365089416503906
2018-08-02,41.426483154296875
2018-08-03,41.85618209838867
2018-08-06,42.47880935668945
2018-08-07,34.56005859375
2018-08-08,35.41946029663086
2018-08-09,35.18268966674805
2018-08-10,34.218074798583984
2018-08-13,34.700374603271484
2018-08-14,34.20052719116211
2018-08-15,33.297271728515625
2018-08-16,33.39373779296875
2018-08-17,33.911136627197266
2018-08-20,34.077754974365234
2018-08-21,34.174217224121094
2018-08-22,34.11284255981445
2018-08-23,33.42881393432617
2018-08-24,33.762054443359375
2018-08-27,33.77960205078125
2018-08-28,34.358367919921875
2018-08-29,34.69161605834961
2018-08-30,34.77928924560547
2018-08-31,35.0073127746582
2018-09-04,33.911136627197266
2018-09-05,34.60390853881836
2018-09-06,34.11284255981445
2018-09-07,33.79713439941406
2018-09-10,33.455116271972656
2018-09-11,33.49020004272461
2018-09-12,33.981292724609375
2018-09-13,33.97252655029297
2018-09-14,33.69190216064453
2018-09-17,33.411285400390625
2018-09-18,33.49020004272461
2018-09-19,33.8585205078125
2018-09-20,33.88482666015625
2018-09-21,33.99005126953125
2018-09-24,33.40250778198242
2018-09-25,32.84126281738281
2018-09-26,33.34990310668945
2018-09-27,33.35692596435547
2018-09-28,33.17234802246094
2018-10-01,33.11960220336914
2018-10-02,32.943809509277344
2018-10-03,32.59222412109375
2018-10-04,31.809940338134766
2018-10-05,31.941787719726562
2018-10-08,31.669309616088867
2018-10-09,31.42319679260254
2018-10-10,31.555038452148438
2018-10-11,31.36167335510254
2018-10-12,31.52866554260254
2018-10-15,31.8450927734375
2018-10-16,32.64495849609375
2018-10-17,32.583431243896484
2018-10-18,31.352882385253906
2018-10-19,31.8890380859375
2018-10-22,31.625349044799805
2018-10-23,31.607786178588867
2018-10-24,30.79912757873535
2018-10-25,30.930967330932617
2018-10-26,30.175058364868164
2018-10-29,30.16626739501953
2018-10-30,30.755176544189453
2018-10-31,30.438743591308594
2018-11-01,30.974910736083984
2018-11-02,30.790327072143555
2018-11-05,30.702436447143555
2018-11-06,31.21224021911621
2018-11-07,32.09122085571289
2018-11-08,32.34611129760742
2018-11-09,31.6956729888916
2018-11-12,32.11758041381836
2018-11-13,32.26699447631836
2018-11-14,31.739622116088867
2018-11-15,32.504329681396484
2018-11-16,32.69770050048828
2018-11-19,32.45158004760742
2018-11-20,32.45158004760742
2018-11-21,32.42521667480469
2018-11-23,32.09122085571289
2018-11-26,32.52189636230469
2018-11-27,32.68010711669922
2018-11-28,32.996543884277344
2018-11-29,32.51311492919922
2018-11-30,33.20750427246094
2018-12-03,33.25144577026367
2018-12-04,32.35490417480469
2018-12-06,32.056060791015625
2018-12-07,31.915414810180664
2018-12-10,32.047264099121094
2018-12-11,32.52189636230469
2018-12-12,33.50635528564453
2018-12-13,33.154762268066406
2018-12-14,32.49553680419922
2018-12-17,32.67131805419922
2018-12-18,32.09122085571289
2018-12-19,31.607786178588867
2018-12-20,31.185863494873047
2018-12-21,31.335304260253906
2018-12-24,31.168289184570312
2018-12-26,32.688907623291016
2018-12-27,32.70476150512695
2018-12-28,32.68715286254883
2018-12-31,32.7840690612793
2019-01-02,33.38318634033203
2019-01-03,33.400814056396484
2019-01-04,34.369964599609375
2019-01-07,34.9867057800293
2019-01-08,34.748809814453125
2019-01-09,34.933841705322266
2019-01-10,35.27745056152344
2019-01-11,35.86775588989258
2019-01-14,35.30387878417969
2019-01-15,35.074798583984375
2019-01-16,35.37436294555664
2019-01-17,35.46247100830078
2019-01-18,35.97348403930664
2019-01-22,35.91180419921875
2019-01-23,36.14088821411133
2019-01-24,35.76203155517578
2019-01-25,36.484500885009766
2019-01-28,35.62987518310547
2019-01-29,36.193756103515625
2019-01-30,36.62546920776367
2019-01-31,36.960262298583984
2019-02-01,37.083621978759766
2019-02-04,37.700347900390625
2019-02-05,38.061588287353516
2019-02-06,38.12325668334961
2019-02-07,37.762027740478516
2019-02-08,37.55056381225586
2019-02-11,37.85893630981445
2019-02-12,37.86775207519531
2019-02-13,38.651893615722656
2019-02-14,38.4844970703125
2019-02-15,38.39638900756836
2019-02-19,38.62546157836914
2019-02-20,37.61225509643555
2019-02-21,36.7928581237793
2019-02-22,36.6783332824707
2019-02-25,36.59902572631836
2019-02-26,36.31710433959961
2019-02-27,36.334716796875
2019-02-28,36.7928581237793
2019-03-01,43.28623962402344
2019-03-04,42.89857482910156
2019-03-05,43.1364631652832
2019-03-06,42.07039260864258
2019-03-07,42.484493255615234
2019-03-08,42.78404235839844
2019-03-11,43.594608306884766
2019-03-12,43.427207946777344
2019-03-13,43.66509246826172
2019-03-14,43.33909225463867
2019-03-15,43.25100326538086
