Date,ORCL
2016-08-22,35.62675094604492
2016-08-23,35.86876678466797
2016-08-24,35.49711227416992
2016-08-25,35.523033142089844
2016-08-26,35.66132354736328
2016-08-29,35.70454406738281
2016-08-30,35.70454406738281
2016-08-31,35.62675094604492
2016-09-01,35.574886322021484
2016-09-02,35.652687072753906
2016-09-06,35.652687072753906
2016-09-07,35.652687072753906
2016-09-08,35.194610595703125
2016-09-09,34.59822463989258
2016-09-12,35.1600341796875
2016-09-13,34.72787857055664
2016-09-14,34.78837966918945
2016-09-15,35.31562042236328
2016-09-16,33.63884735107422
2016-09-19,33.90678024291992
2016-09-20,33.76850128173828
2016-09-21,34.14879608154297
2016-09-22,34.14879608154297
2016-09-23,33.90678024291992
2016-09-26,33.733917236328125
2016-09-27,33.967288970947266
2016-09-28,34.08829879760742
2016-09-29,33.811710357666016
2016-09-30,33.95000076293945
2016-10-03,33.699363708496094
2016-10-04,33.59563446044922
2016-10-05,33.837650299072266
2016-10-06,33.59563446044922
2016-10-07,33.586971282958984
2016-10-10,33.50886917114258
2016-10-11,32.97959899902344
2016-10-12,33.01430130004883
2016-10-13,32.9969596862793
2016-10-14,33.32666778564453
2016-10-17,33.22254180908203
2016-10-18,33.3353385925293
2016-10-19,33.27459716796875
2016-10-20,33.049007415771484
2016-10-21,32.910186767578125
2016-10-24,33.2051887512207
2016-10-25,33.28329086303711
2016-10-26,33.23990249633789
2016-10-27,33.161800384521484
2016-10-28,33.11842346191406
2016-10-31,33.3353385925293
2016-11-01,33.37004852294922
2016-11-02,32.9969596862793
2016-11-03,33.23990249633789
2016-11-04,33.21385955810547
2016-11-07,33.91666793823242
2016-11-08,33.95137405395508
2016-11-09,34.31580352783203
2016-11-10,34.34181594848633
2016-11-11,34.22901916503906
2016-11-14,34.098876953125
2016-11-15,33.986080169677734
2016-11-16,34.445953369140625
2016-11-17,34.92314910888672
2016-11-18,34.584754943847656
2016-11-21,34.61079788208008
2016-11-22,34.7843132019043
2016-11-23,34.79299545288086
2016-11-25,34.94051742553711
2016-11-28,34.96654510498047
2016-11-29,35.183441162109375
2016-11-30,34.8710823059082
2016-12-01,33.57828903198242
2016-12-02,33.40475082397461
2016-12-05,33.812557220458984
2016-12-06,34.246395111083984
2016-12-07,34.9838981628418
2016-12-08,35.009910583496094
2016-12-09,35.15742111206055
2016-12-12,35.148738861083984
2016-12-13,35.365665435791016
2016-12-14,35.469783782958984
2016-12-15,35.452423095703125
2016-12-16,33.92534637451172
2016-12-19,33.75181198120117
2016-12-20,33.83857727050781
2016-12-21,33.691097259521484
2016-12-22,33.80385971069336
2016-12-23,33.647682189941406
2016-12-27,33.68239212036133
2016-12-28,33.560935974121094
2016-12-29,33.569610595703125
2016-12-30,33.36137008666992
2017-01-03,33.57913589477539
2017-01-04,33.74463653564453
2017-01-05,33.65753173828125
2017-01-06,33.49203109741211
2017-01-09,33.99723434448242
2017-01-10,33.674957275390625
2017-01-11,34.066932678222656
2017-01-12,34.145320892333984
2017-01-13,34.197574615478516
2017-01-17,34.0582160949707
2017-01-18,34.13661193847656
2017-01-19,34.154029846191406
2017-01-20,34.72892761230469
2017-01-23,34.56341552734375
2017-01-24,34.929256439208984
2017-01-25,34.97282791137695
2017-01-26,34.955406188964844
2017-01-27,35.04249954223633
2017-01-30,35.04249954223633
2017-01-31,34.93796920776367
2017-02-01,34.70278549194336
2017-02-02,34.824729919433594
2017-02-03,35.21672058105469
2017-02-06,34.929256439208984
2017-02-07,34.90313720703125
2017-02-08,34.859596252441406
2017-02-09,35.04249954223633
2017-02-10,35.53030014038086
2017-02-13,35.79161071777344
2017-02-14,35.80031967163086
2017-02-15,36.07036209106445
2017-02-16,36.227142333984375
2017-02-17,36.636531829833984
2017-02-21,36.8194465637207
2017-02-22,37.02850341796875
2017-02-23,37.42047882080078
2017-02-24,37.6034049987793
2017-02-27,37.19401550292969
2017-02-28,37.09819030761719
2017-03-01,37.38563919067383
2017-03-02,37.35951232910156
2017-03-03,37.18529510498047
2017-03-06,37.08077621459961
2017-03-07,37.10689163208008
2017-03-08,37.11561584472656
2017-03-09,36.967533111572266
2017-03-10,37.17658233642578
2017-03-13,37.089481353759766
2017-03-14,37.27239227294922
2017-03-15,37.49888229370117
2017-03-16,39.833316802978516
2017-03-17,39.77233123779297
2017-03-20,39.39778137207031
2017-03-21,39.05807113647461
2017-03-22,39.01451110839844
2017-03-23,39.15387725830078
2017-03-24,38.89257049560547
2017-03-27,39.05807113647461
2017-03-28,38.92741012573242
2017-03-29,38.779335021972656
2017-03-30,38.918701171875
2017-03-31,38.85771560668945
2017-04-03,38.85771560668945
2017-04-04,38.840301513671875
2017-04-05,38.75319290161133
2017-04-06,38.483154296875
2017-04-07,38.57898712158203
2017-04-10,38.49150466918945
2017-04-11,38.64022445678711
2017-04-12,38.64896774291992
2017-04-13,38.49150466918945
2017-04-17,38.74519348144531
2017-04-18,38.946407318115234
2017-04-19,38.6577033996582
2017-04-20,38.95514678955078
2017-04-21,38.8676643371582
2017-04-24,39.22633743286133
2017-04-25,39.12137222290039
2017-04-26,39.09511947631836
2017-04-27,39.16510009765625
2017-04-28,39.33130645751953
2017-05-01,39.41005325317383
2017-05-02,39.480037689208984
2017-05-03,39.270084381103516
2017-05-04,39.77747344970703
2017-05-05,39.87370681762695
2017-05-08,39.8562126159668
2017-05-09,39.78621292114258
2017-05-10,39.8299560546875
2017-05-11,39.506282806396484
2017-05-12,39.43629837036133
2017-05-15,39.64624786376953
2017-05-16,39.619998931884766
2017-05-17,38.69270324707031
2017-05-18,38.64022445678711
2017-05-19,38.762691497802734
2017-05-22,39.042633056640625
2017-05-23,38.98140335083008
2017-05-24,39.217594146728516
2017-05-25,39.54126739501953
2017-05-26,39.59376907348633
2017-05-30,39.733734130859375
2017-05-31,39.707496643066406
2017-06-01,40.057411193847656
2017-06-02,39.943687438964844
2017-06-05,40.17112731933594
2017-06-06,39.899940490722656
2017-06-07,39.71623611450195
2017-06-08,39.733734130859375
2017-06-09,39.392547607421875
2017-06-12,39.23508834838867
2017-06-13,39.348819732666016
2017-06-14,39.20010757446289
2017-06-15,39.08637619018555
2017-06-16,39.445045471191406
2017-06-19,40.00491714477539
2017-06-20,40.10115051269531
2017-06-21,40.5297966003418
2017-06-22,44.00279235839844
2017-06-23,44.5714111328125
2017-06-26,44.492679595947266
2017-06-27,44.39645767211914
2017-06-28,44.501426696777344
2017-06-29,43.91530227661133
2017-06-30,43.862815856933594
2017-07-03,43.18046951293945
2017-07-05,43.267940521240234
2017-07-06,42.734317779541016
2017-07-07,43.17171859741211
2017-07-10,43.40791702270508
2017-07-11,43.6353759765625
2017-07-12,44.13399887084961
2017-07-13,44.046531677246094
2017-07-14,44.23024368286133
2017-07-17,44.291709899902344
2017-07-18,44.30048370361328
2017-07-19,44.783451080322266
2017-07-20,44.897605895996094
2017-07-21,44.607818603515625
2017-07-24,44.572696685791016
2017-07-25,44.93273162841797
2017-07-26,44.93273162841797
2017-07-27,44.30048370361328
2017-07-28,44.16876983642578
2017-07-31,43.84386444091797
2017-08-01,44.04581832885742
2017-08-02,43.703372955322266
2017-08-03,44.10730743408203
2017-08-04,43.870208740234375
2017-08-07,43.58921432495117
2017-08-08,43.115047454833984
2017-08-09,43.079917907714844
2017-08-10,42.236942291259766
2017-08-11,42.359867095947266
2017-08-14,42.895503997802734
2017-08-15,42.877960205078125
2017-08-16,43.24674987792969
2017-08-17,42.632083892822266
2017-08-18,42.69354248046875
2017-08-21,42.939414978027344
2017-08-22,43.25554275512695
2017-08-23,43.08870315551758
2017-08-24,43.19407272338867
2017-08-25,43.237979888916016
2017-08-28,43.237979888916016
2017-08-29,43.4223747253418
2017-08-30,43.729713439941406
2017-08-31,44.19511032104492
2017-09-01,44.44975662231445
2017-09-05,44.72197341918945
2017-09-06,44.792213439941406
2017-09-07,45.424468994140625
2017-09-08,45.292755126953125
2017-09-11,46.091819763183594
2017-09-12,46.33769607543945
2017-09-13,46.364036560058594
2017-09-14,46.355255126953125
2017-09-15,42.79893493652344
2017-09-18,42.43890380859375
2017-09-19,42.184242248535156
2017-09-20,42.122779846191406
2017-09-21,42.122779846191406
2017-09-22,42.289615631103516
2017-09-25,42.122779846191406
2017-09-26,42.07887268066406
2017-09-27,42.289615631103516
2017-09-28,42.21938705444336
2017-09-29,42.456451416015625
2017-10-02,42.85160827636719
2017-10-03,42.755008697509766
2017-10-04,42.939414978027344
2017-10-05,42.94819641113281
2017-10-06,42.500370025634766
2017-10-09,42.46524429321289
2017-10-10,42.50051498413086
2017-10-11,42.56221008300781
2017-10-12,42.51813888549805
2017-10-13,42.853126525878906
2017-10-16,43.073524475097656
2017-10-17,43.36444091796875
2017-10-18,43.70825958251953
2017-10-19,43.5054931640625
2017-10-20,43.417335510253906
2017-10-23,43.47023010253906
2017-10-24,44.06087875366211
2017-10-25,43.814029693603516
2017-10-26,44.21074295043945
2017-10-27,44.85429000854492
2017-10-30,44.677982330322266
2017-10-31,44.87193298339844
2017-11-01,44.642723083496094
2017-11-02,44.32535171508789
2017-11-03,44.237205505371094
2017-11-06,44.43112564086914
2017-11-07,44.51047897338867
2017-11-08,44.5545654296875
2017-11-09,43.40851974487305
2017-11-10,43.47905349731445
2017-11-13,43.54957580566406
2017-11-14,43.37325668334961
2017-11-15,43.03826904296875
2017-11-16,43.37325668334961
2017-11-17,43.14405059814453
2017-11-20,43.21458053588867
2017-11-21,42.87076950073242
2017-11-22,42.82667922973633
2017-11-24,43.20576095581055
2017-11-27,43.09115219116211
2017-11-28,43.20576095581055
2017-11-29,42.77378845214844
2017-11-30,43.24983596801758
2017-12-01,43.734703063964844
2017-12-04,42.66800308227539
2017-12-05,42.30656051635742
2017-12-06,42.68563461303711
2017-12-07,42.77378845214844
2017-12-08,43.72588348388672
2017-12-11,44.492862701416016
2017-12-12,44.42232894897461
2017-12-13,44.12259292602539
2017-12-14,44.246009826660156
2017-12-15,42.57985305786133
2017-12-18,42.05971145629883
2017-12-19,42.15668869018555
2017-12-20,42.22721862792969
2017-12-21,41.68064880371094
2017-12-22,41.75117111206055
2017-12-26,41.8128776550293
2017-12-27,41.76880645751953
2017-12-28,41.8922233581543
2017-12-29,41.68064880371094
2018-01-02,41.10762405395508
2018-01-03,42.05971145629883
2018-01-04,42.474056243896484
2018-01-05,42.729713439941406
2018-01-08,43.17930603027344
2018-01-09,43.41826248168945
2018-01-10,43.18815231323242
2018-01-11,43.3209114074707
2018-01-12,43.81652069091797
2018-01-16,43.88732147216797
2018-01-17,44.48911666870117
2018-01-18,44.45372009277344
2018-01-19,44.763465881347656
2018-01-22,44.87852096557617
2018-01-23,45.24137878417969
2018-01-24,45.53342819213867
2018-01-25,45.66617202758789
2018-01-26,46.68393325805664
2018-01-29,45.96707534790039
2018-01-30,45.09977340698242
2018-01-31,45.657318115234375
2018-02-01,45.69272232055664
2018-02-02,44.36521530151367
2018-02-05,42.5598030090332
2018-02-06,43.71916961669922
2018-02-07,43.2501106262207
2018-02-08,41.453556060791016
2018-02-09,42.24120330810547
2018-02-12,42.6129150390625
2018-02-13,42.913818359375
2018-02-14,43.763404846191406
2018-02-15,44.81657409667969
2018-02-16,44.87852096557617
2018-02-20,44.15281295776367
2018-02-21,43.74571990966797
2018-02-22,43.88732147216797
2018-02-23,44.69266891479492
2018-02-26,45.28562545776367
2018-02-27,44.89621353149414
2018-02-28,44.84313201904297
2018-03-01,43.9935188293457
2018-03-02,44.533363342285156
2018-03-05,45.39182662963867
2018-03-06,45.577667236328125
2018-03-07,45.77237319946289
2018-03-08,46.13523483276367
2018-03-09,46.87863540649414
2018-03-12,46.816680908203125
2018-03-13,46.53347396850586
2018-03-14,46.303382873535156
2018-03-15,46.347625732421875
2018-03-16,46.259117126464844
2018-03-19,45.975921630859375
2018-03-20,41.639404296875
2018-03-21,41.61285400390625
2018-03-22,40.61279296875
2018-03-23,39.63928985595703
2018-03-26,41.134952545166016
2018-03-27,40.16145324707031
2018-03-28,39.80745315551758
2018-03-29,40.4889030456543
2018-04-02,39.83399963378906
2018-04-03,39.72779846191406
2018-04-04,40.2765007019043
2018-04-05,40.67475128173828
2018-04-06,39.674705505371094
2018-04-09,39.73665237426758
2018-04-10,40.55086135864258
2018-04-11,40.36500549316406
2018-04-12,40.603946685791016
2018-04-13,40.780948638916016
2018-04-16,40.92314910888672
2018-04-17,41.46521759033203
2018-04-18,41.83848190307617
2018-04-19,41.60741424560547
2018-04-20,41.083106994628906
2018-04-23,40.700958251953125
2018-04-24,40.46104049682617
2018-04-25,40.65654373168945
2018-04-26,40.84315490722656
2018-04-27,40.46104049682617
2018-04-30,40.58544921875
2018-05-01,40.83427429199219
2018-05-02,40.443260192871094
2018-05-03,40.043365478515625
2018-05-04,40.62098693847656
2018-05-07,40.9409065246582
2018-05-08,40.82539367675781
2018-05-09,41.394134521484375
2018-05-10,41.705177307128906
2018-05-11,41.60741424560547
2018-05-14,41.60741424560547
2018-05-15,41.59852981567383
2018-05-16,41.527435302734375
2018-05-17,41.35859680175781
2018-05-18,41.163082122802734
2018-05-21,41.95399856567383
2018-05-22,41.20751190185547
2018-05-23,41.67850112915039
2018-05-24,41.287498474121094
2018-05-25,41.76737976074219
2018-05-29,41.109745025634766
2018-05-30,41.81180953979492
2018-05-31,41.51854705810547
2018-06-01,42.078399658203125
2018-06-04,42.05174255371094
2018-06-05,41.882904052734375
2018-06-06,42.433876037597656
2018-06-07,42.37166976928711
2018-06-08,42.816001892089844
2018-06-11,42.824893951416016
2018-06-12,43.055946350097656
2018-06-13,42.895992279052734
2018-06-14,40.78984832763672
2018-06-15,41.127532958984375
2018-06-18,41.340816497802734
2018-06-19,41.11865234375
2018-06-20,38.052738189697266
2018-06-21,38.30156326293945
2018-06-22,39.190242767333984
2018-06-25,39.350189208984375
2018-06-26,39.46571731567383
2018-06-27,38.612606048583984
2018-06-28,38.959190368652344
2018-06-29,39.154693603515625
2018-07-02,39.94562530517578
2018-07-03,39.74121856689453
2018-07-05,40.354393005371094
2018-07-06,40.87870788574219
2018-07-09,41.527435302734375
2018-07-10,41.75849151611328
2018-07-11,42.336116790771484
2018-07-12,42.78935241699219
2018-07-13,43.215911865234375
2018-07-16,43.23375701904297
2018-07-17,43.62628936767578
2018-07-18,43.39434051513672
2018-07-19,43.215904235839844
2018-07-20,43.28727722167969
2018-07-23,43.42109680175781
2018-07-24,43.42109680175781
2018-07-25,43.67090606689453
2018-07-26,43.599525451660156
2018-07-27,43.385406494140625
2018-07-30,42.58247375488281
2018-07-31,42.537864685058594
2018-08-01,42.243446350097656
2018-08-02,42.7341423034668
2018-08-03,43.242671966552734
2018-08-06,43.42109680175781
2018-08-07,43.25157928466797
2018-08-08,43.171295166015625
2018-08-09,43.30512237548828
2018-08-10,43.10884094238281
2018-08-13,42.8322639465332
2018-08-14,43.02855682373047
2018-08-15,42.68061065673828
2018-08-16,42.912567138671875
2018-08-17,43.144535064697266
2018-08-20,43.19805145263672
2018-08-21,43.18913269042969
2018-08-22,43.53706741333008
2018-08-23,43.679813385009766
2018-08-24,43.94746780395508
2018-08-27,44.00992202758789
2018-08-28,43.39434051513672
2018-08-29,43.61736297607422
2018-08-30,43.162376403808594
2018-08-31,43.34080505371094
2018-09-04,43.34080505371094
2018-09-05,42.85904312133789
2018-09-06,42.56462860107422
2018-09-07,42.653846740722656
2018-09-10,43.59061813354492
2018-09-11,43.644134521484375
2018-09-12,44.018829345703125
2018-09-13,43.679813385009766
2018-09-14,43.93855285644531
2018-09-17,43.8760986328125
2018-09-18,43.742271423339844
2018-09-19,44.0991325378418
2018-09-20,44.99128723144531
2018-09-21,45.58903121948242
2018-09-24,45.71393585205078
2018-09-25,46.14215850830078
2018-09-26,46.06187438964844
2018-09-27,46.11539840698242
2018-09-28,45.99942398071289
2018-10-01,46.21355056762695
2018-10-02,44.81285095214844
2018-10-03,44.38461685180664
2018-10-04,44.13481903076172
2018-10-05,44.027767181396484
2018-10-08,44.03668975830078
2018-10-09,43.599525451660156
2018-10-10,42.28807067871094
2018-10-11,41.73493576049805
2018-10-12,42.270225524902344
2018-10-15,42.20751190185547
2018-10-16,43.20180130004883
2018-10-17,42.87038040161133
2018-10-18,42.44042205810547
2018-10-19,42.62851333618164
2018-10-22,42.942039489746094
2018-10-23,42.98681640625
2018-10-24,41.88504409790039
2018-10-25,42.95994186401367
2018-10-26,42.38666915893555
2018-10-29,42.117942810058594
2018-10-30,43.50635528564453
2018-10-31,43.74820327758789
2018-11-01,43.52425765991211
2018-11-02,43.73925018310547
2018-11-05,43.90943145751953
2018-11-06,44.115455627441406
2018-11-07,45.02015686035156
2018-11-08,45.17243194580078
2018-11-09,45.33366775512695
2018-11-12,44.08858871459961
2018-11-13,44.34834671020508
2018-11-14,43.74820327758789
2018-11-15,45.35158157348633
2018-11-16,45.83528137207031
2018-11-19,44.384178161621094
2018-11-20,43.2913818359375
2018-11-21,43.55113220214844
2018-11-23,43.62279510498047
2018-11-26,43.22866439819336
2018-11-27,42.4941520690918
2018-11-28,43.16596221923828
2018-11-29,42.90620040893555
2018-11-30,43.676536560058594
2018-12-03,44.6349983215332
2018-12-04,43.6675910949707
2018-12-06,41.813392639160156
2018-12-07,41.20427703857422
2018-12-10,41.80442810058594
2018-12-11,41.61631393432617
2018-12-12,42.38666915893555
2018-12-13,42.30604553222656
2018-12-14,41.741729736328125
2018-12-17,40.962432861328125
2018-12-18,41.069915771484375
2018-12-19,41.60737609863281
2018-12-20,41.41926574707031
2018-12-21,39.41279983520508
2018-12-24,38.23936080932617
2018-12-26,39.9412956237793
2018-12-27,40.28166961669922
2018-12-28,40.14730453491211
2018-12-31,40.442901611328125
2019-01-02,40.5056037902832
2019-01-03,40.111480712890625
2019-01-04,41.840267181396484
2019-01-07,42.503116607666016
2019-01-08,42.88829040527344
2019-01-09,42.79871368408203
2019-01-10,42.834537506103516
2019-01-11,43.25553512573242
2019-01-14,43.157012939453125
2019-01-15,43.50773620605469
2019-01-16,43.21995162963867
2019-01-17,43.68759536743164
2019-01-18,44.308101654052734
2019-01-22,44.01133728027344
2019-01-23,44.2811393737793
2019-01-24,44.245155334472656
2019-01-25,44.784725189208984
2019-01-28,44.532920837402344
2019-01-29,44.613853454589844
2019-01-30,45.288330078125
2019-01-31,45.17141342163086
2019-02-01,45.69300842285156
2019-02-04,45.8908576965332
2019-02-05,46.079708099365234
2019-02-06,46.097694396972656
2019-02-07,45.16242599487305
2019-02-08,45.8908576965332
2019-02-11,46.07070541381836
2019-02-12,46.06172180175781
2019-02-13,46.241580963134766
2019-02-14,46.29552459716797
2019-02-15,46.51136779785156
2019-02-19,46.781150817871094
2019-02-20,46.55632781982422
2019-02-21,46.862083435058594
2019-02-22,47.19483947753906
2019-02-25,47.26677703857422
2019-02-26,47.302734375
2019-02-27,47.104896545410156
2019-02-28,46.88008499145508
2019-03-01,47.22182083129883
2019-03-04,46.799137115478516
2019-03-05,47.086910247802734
2019-03-06,47.07792663574219
2019-03-07,47.28475570678711
2019-03-08,47.455631256103516
2019-03-11,47.35669708251953
2019-03-12,47.482601165771484
2019-03-13,47.71642303466797
2019-03-14,47.70741653442383
2019-03-15,47.60850143432617
