Date,CPRI
2016-01-04,40.369998931884766
2016-01-05,40.720001220703125
2016-01-06,39.7599983215332
2016-01-07,38.959999084472656
2016-01-08,37.790000915527344
2016-01-11,37.13999938964844
2016-01-12,37.52000045776367
2016-01-13,36.150001525878906
2016-01-14,36.11000061035156
2016-01-15,35.56999969482422
2016-01-19,35.7599983215332
2016-01-20,36.4900016784668
2016-01-21,37.5099983215332
2016-01-22,38.40999984741211
2016-01-25,36.72999954223633
2016-01-26,37.790000915527344
2016-01-27,38.029998779296875
2016-01-28,38.72999954223633
2016-01-29,39.900001525878906
2016-02-01,40.439998626708984
2016-02-02,50.11000061035156
2016-02-03,51.720001220703125
2016-02-04,51.720001220703125
2016-02-05,51.84000015258789
2016-02-08,50.20000076293945
2016-02-09,50.22999954223633
2016-02-10,50.15999984741211
2016-02-11,49.13999938964844
2016-02-12,49.56999969482422
2016-02-16,50.7599983215332
2016-02-17,52.4900016784668
2016-02-18,53.2400016784668
2016-02-19,52.72999954223633
2016-02-22,54.81999969482422
2016-02-23,54.77000045776367
2016-02-24,55.439998626708984
2016-02-25,56.470001220703125
2016-02-26,56.58000183105469
2016-02-29,56.650001525878906
2016-03-01,57.290000915527344
2016-03-02,57.84000015258789
2016-03-03,57.189998626708984
2016-03-04,57.15999984741211
2016-03-07,57.43000030517578
2016-03-08,56.75
2016-03-09,58.13999938964844
2016-03-10,57.369998931884766
2016-03-11,58.5
2016-03-14,58.540000915527344
2016-03-15,57.290000915527344
2016-03-16,56.060001373291016
2016-03-17,56.790000915527344
2016-03-18,56.970001220703125
2016-03-21,56.91999816894531
2016-03-22,56.040000915527344
2016-03-23,55.93000030517578
2016-03-24,55.529998779296875
2016-03-28,56.27000045776367
2016-03-29,56.369998931884766
2016-03-30,56.869998931884766
2016-03-31,56.959999084472656
2016-04-01,56.970001220703125
2016-04-04,56.349998474121094
2016-04-05,55.900001525878906
2016-04-06,56.31999969482422
2016-04-07,53.7400016784668
2016-04-08,51.189998626708984
2016-04-11,51.380001068115234
2016-04-12,51.619998931884766
2016-04-13,53.150001525878906
2016-04-14,51.79999923706055
2016-04-15,52.290000915527344
2016-04-18,52.63999938964844
2016-04-19,51.97999954223633
2016-04-20,51.97999954223633
2016-04-21,51.63999938964844
2016-04-22,51.599998474121094
2016-04-25,51.84000015258789
2016-04-26,53.40999984741211
2016-04-27,55.119998931884766
2016-04-28,52.81999969482422
2016-04-29,51.65999984741211
2016-05-02,52.95000076293945
2016-05-03,52.43000030517578
2016-05-04,51.310001373291016
2016-05-05,50.18000030517578
2016-05-06,50.869998931884766
2016-05-09,50.68000030517578
2016-05-10,49.900001525878906
2016-05-11,44.0099983215332
2016-05-12,43.790000915527344
2016-05-13,41.90999984741211
2016-05-16,41.459999084472656
2016-05-17,41.630001068115234
2016-05-18,40.75
2016-05-19,40.70000076293945
2016-05-20,41.54999923706055
2016-05-23,41.5099983215332
2016-05-24,41.560001373291016
2016-05-25,41.79999923706055
2016-05-26,41.81999969482422
2016-05-27,41.790000915527344
2016-05-31,42.720001220703125
2016-06-01,45.54999923706055
2016-06-02,47.5099983215332
2016-06-03,48.45000076293945
2016-06-06,49.59000015258789
2016-06-07,50.849998474121094
2016-06-08,50.66999816894531
2016-06-09,50.7400016784668
2016-06-10,49.84000015258789
2016-06-13,49.66999816894531
2016-06-14,49.41999816894531
2016-06-15,49.880001068115234
2016-06-16,49.09000015258789
2016-06-17,49.970001220703125
2016-06-20,50.040000915527344
2016-06-21,50.65999984741211
2016-06-22,50.79999923706055
2016-06-23,50.81999969482422
2016-06-24,47.61000061035156
2016-06-27,46.189998626708984
2016-06-28,47.439998626708984
2016-06-29,48.41999816894531
2016-06-30,49.47999954223633
2016-07-01,50.08000183105469
2016-07-05,49.15999984741211
2016-07-06,48.540000915527344
2016-07-07,49.04999923706055
2016-07-08,50.22999954223633
2016-07-11,51.099998474121094
2016-07-12,51.90999984741211
2016-07-13,51.720001220703125
2016-07-14,51.56999969482422
