Date,PWR
2015-10-23,19.104028701782227
2015-10-26,19.133455276489258
2015-10-27,18.947118759155273
2015-10-28,19.457082748413086
2015-10-29,19.46688461303711
2015-10-30,19.721872329711914
2015-11-02,19.64341163635254
2015-11-03,19.77090835571289
2015-11-04,19.564960479736328
2015-11-05,20.329906463623047
2015-11-06,20.447589874267578
2015-11-09,20.830060958862305
2015-11-10,21.075233459472656
2015-11-11,21.232145309448242
2015-11-12,20.27106475830078
2015-11-13,20.300485610961914
2015-11-16,20.76141357421875
2015-11-17,20.5456600189209
2015-11-18,20.898704528808594
2015-11-19,21.134077072143555
2015-11-20,21.08504295349121
2015-11-23,20.99677848815918
2015-11-24,21.340030670166016
2015-11-25,21.261571884155273
2015-11-27,21.30079460144043
2015-11-30,21.62442398071289
2015-12-01,22.124588012695312
2015-12-02,22.16381072998047
2015-12-03,22.497255325317383
2015-12-04,21.1242733001709
2015-12-07,20.447589874267578
2015-12-08,19.878782272338867
2015-12-09,19.937625885009766
2015-12-10,20.0258846282959
2015-12-11,19.447275161743164
2015-12-14,19.457082748413086
2015-12-15,19.92781639099121
2015-12-16,20.310287475585938
2015-12-17,19.47669792175293
2015-12-18,19.47669792175293
2015-12-21,19.58456802368164
2015-12-22,19.829750061035156
2015-12-23,20.50642967224121
2015-12-24,20.28087615966797
2015-12-28,20.22203254699707
2015-12-29,20.36913299560547
2015-12-30,20.12395668029785
2015-12-31,19.85917091369629
2016-01-04,19.918010711669922
2016-01-05,19.084415435791016
2016-01-06,19.06480598449707
2016-01-07,18.554838180541992
2016-01-08,18.33908462524414
2016-01-11,18.113523483276367
2016-01-12,18.1429500579834
2016-01-13,17.731050491333008
2016-01-14,17.682022094726562
2016-01-15,17.780080795288086
2016-01-19,17.21127700805664
2016-01-20,17.299543380737305
2016-01-21,17.319156646728516
2016-01-22,17.544713973999023
2016-01-25,17.485877990722656
2016-01-26,17.564329147338867
2016-01-27,17.427030563354492
2016-01-28,17.652605056762695
2016-01-29,18.33908462524414
2016-02-01,18.388120651245117
2016-02-02,17.995840072631836
2016-02-03,18.22140121459961
2016-02-04,18.535226821899414
2016-02-05,18.456768035888672
2016-02-08,17.309350967407227
2016-02-09,17.20147132873535
2016-02-10,17.152437210083008
2016-02-11,16.956302642822266
2016-02-12,17.319156646728516
2016-02-16,17.69182586669922
2016-02-17,18.201784133911133
2016-02-18,18.211584091186523
2016-02-19,18.319469451904297
2016-02-22,18.652904510498047
2016-02-23,18.33908462524414
2016-02-24,18.162559509277344
2016-02-25,19.535539627075195
2016-02-26,19.81993865966797
2016-02-29,19.898393630981445
2016-03-01,20.486814498901367
2016-03-02,20.790834426879883
2016-03-03,21.0948486328125
2016-03-04,21.340030670166016
2016-03-07,21.58519744873047
2016-03-08,21.57539176940918
2016-03-09,21.536157608032227
2016-03-10,21.683273315429688
2016-03-11,22.124588012695312
2016-03-14,22.02651596069336
2016-03-15,21.48712730407715
2016-03-16,21.76172637939453
2016-03-17,22.08535385131836
2016-03-18,22.232458114624023
2016-03-21,22.203039169311523
2016-03-22,22.261886596679688
2016-03-23,21.88921546936035
2016-03-24,21.869604110717773
2016-03-28,21.859792709350586
2016-03-29,22.144197463989258
2016-03-30,22.183427810668945
2016-03-31,22.124588012695312
2016-04-01,22.02651596069336
2016-04-04,21.732301712036133
2016-04-05,21.62442398071289
2016-04-06,22.02651596069336
2016-04-07,21.418485641479492
2016-04-08,21.702880859375
2016-04-11,21.506742477416992
2016-04-12,21.957860946655273
2016-04-13,22.320724487304688
2016-04-14,22.173622131347656
2016-04-15,22.16381072998047
2016-04-18,22.193233489990234
2016-04-19,22.448219299316406
2016-04-20,22.45802116394043
2016-04-21,22.507062911987305
2016-04-22,22.95818328857422
2016-04-25,22.507062911987305
2016-04-26,23.17392921447754
2016-04-27,23.821195602416992
2016-04-28,23.124902725219727
2016-04-29,23.26219940185547
2016-05-02,23.458337783813477
2016-05-03,22.86991310119629
2016-05-04,22.771848678588867
2016-05-05,22.71300506591797
2016-05-06,23.17392921447754
2016-05-09,22.762042999267578
2016-05-10,23.20335578918457
2016-05-11,23.17392921447754
2016-05-12,22.95818328857422
2016-05-13,22.408985137939453
2016-05-16,22.752233505249023
2016-05-17,22.301111221313477
2016-05-18,21.987289428710938
2016-05-19,22.13438606262207
2016-05-20,22.379568099975586
2016-05-23,22.428600311279297
2016-05-24,22.21284294128418
2016-05-25,22.95818328857422
2016-05-26,23.115093231201172
2016-05-27,23.20335578918457
2016-05-31,23.566213607788086
2016-06-01,23.47795295715332
2016-06-02,23.17392921447754
2016-06-03,23.15432357788086
2016-06-06,23.458337783813477
2016-06-07,23.634862899780273
2016-06-08,23.909460067749023
2016-06-09,23.634862899780273
2016-06-10,23.01702117919922
2016-06-13,22.575708389282227
2016-06-14,22.507062911987305
2016-06-15,22.605125427246094
2016-06-16,22.644357681274414
2016-06-17,22.762042999267578
2016-06-20,22.987606048583984
2016-06-21,23.046445846557617
2016-06-22,23.105283737182617
2016-06-23,23.644670486450195
2016-06-24,22.565902709960938
2016-06-27,21.30079460144043
2016-06-28,21.496931076049805
2016-06-29,21.997095108032227
2016-06-30,22.673778533935547
2016-07-01,22.722814559936523
2016-07-05,22.595312118530273
2016-07-06,23.00720977783203
2016-07-07,23.20335578918457
2016-07-08,23.88984489440918
2016-07-11,24.19386100769043
2016-07-12,24.899967193603516
2016-07-13,24.93920135498047
2016-07-14,24.87053871154785
2016-07-15,24.968616485595703
2016-07-18,25.184364318847656
2016-07-19,24.968616485595703
2016-07-20,25.056873321533203
2016-07-21,24.929386138916016
2016-07-22,24.909774780273438
2016-07-25,24.929386138916016
2016-07-26,25.2628231048584
2016-07-27,25.34128189086914
2016-07-28,25.076492309570312
2016-07-29,25.10591697692871
2016-08-01,24.899967193603516
2016-08-02,24.684207916259766
2016-08-03,24.929386138916016
2016-08-04,22.997407913208008
2016-08-05,24.37038803100586
2016-08-08,24.1644344329834
2016-08-09,24.31154441833496
2016-08-10,24.252710342407227
2016-08-11,24.586139678955078
2016-08-12,24.41942024230957
2016-08-15,24.89015769958496
2016-08-16,24.899967193603516
2016-08-17,24.948999404907227
2016-08-18,25.635488510131836
2016-08-19,25.439348220825195
2016-08-22,25.49818992614746
2016-08-23,25.85124397277832
2016-08-24,25.772785186767578
2016-08-25,25.713947296142578
2016-08-26,25.49818992614746
2016-08-29,25.615880966186523
2016-08-30,25.44915771484375
2016-08-31,25.233400344848633
2016-09-01,25.243209838867188
2016-09-02,25.655109405517578
2016-09-06,25.713947296142578
2016-09-07,25.507997512817383
2016-09-08,25.606067657470703
2016-09-09,24.831315994262695
2016-09-12,24.821508407592773
2016-09-13,24.390005111694336
2016-09-14,24.19386100769043
2016-09-15,24.458650588989258
2016-09-16,24.448848724365234
2016-09-19,24.91957664489746
2016-09-20,24.399803161621094
2016-09-21,25.213787078857422
2016-09-22,25.439348220825195
2016-09-23,25.704137802124023
2016-09-26,25.939512252807617
2016-09-27,26.3612060546875
2016-09-28,27.292871475219727
2016-09-29,27.26344871520996
2016-09-30,27.449783325195312
2016-10-03,27.341909408569336
2016-10-04,27.361520767211914
2016-10-05,27.714574813842773
2016-10-06,28.02839469909668
2016-10-07,27.959745407104492
2016-10-10,28.204925537109375
2016-10-11,27.33209991455078
2016-10-12,27.459592819213867
2016-10-13,27.341909408569336
2016-10-14,27.4007511138916
2016-10-17,27.077117919921875
2016-10-18,27.371326446533203
2016-10-19,27.66554069519043
2016-10-20,27.793025970458984
2016-10-21,27.724380493164062
2016-10-24,27.94013786315918
2016-10-25,27.861679077148438
2016-10-26,27.87148666381836
2016-10-27,27.645925521850586
2016-10-28,28.0087833404541
2016-10-31,28.195119857788086
2016-11-01,27.802837371826172
2016-11-02,27.94013786315918
2016-11-03,27.763601303100586
2016-11-04,27.538049697875977
2016-11-07,28.07744026184082
2016-11-08,28.44029426574707
2016-11-09,30.09766960144043
2016-11-10,30.754743576049805
2016-11-11,30.803775787353516
2016-11-14,31.17644691467285
2016-11-15,32.40230941772461
2016-11-16,31.60795021057129
2016-11-17,31.627565383911133
2016-11-18,31.303936004638672
2016-11-21,31.656980514526367
2016-11-22,31.59814453125
2016-11-23,32.1473274230957
2016-11-25,32.24540710449219
2016-11-28,31.64717674255371
2016-11-29,31.735437393188477
2016-11-30,33.06918716430664
2016-12-01,33.43205642700195
2016-12-02,33.14765167236328
2016-12-05,33.088809967041016
2016-12-06,33.30455017089844
2016-12-07,33.91260528564453
2016-12-08,34.42255401611328
2016-12-09,34.89330291748047
2016-12-12,34.98155212402344
2016-12-13,34.39314270019531
2016-12-14,34.2852668762207
2016-12-15,34.67753601074219
2016-12-16,34.87369155883789
2016-12-19,34.491207122802734
2016-12-20,34.84426498413086
2016-12-21,34.35390090942383
2016-12-22,34.03028106689453
2016-12-23,34.138160705566406
2016-12-27,34.363731384277344
2016-12-28,33.75568389892578
2016-12-29,33.922401428222656
2016-12-30,34.17738723754883
2017-01-03,34.236228942871094
2017-01-04,34.432373046875
2017-01-05,34.19699478149414
2017-01-06,34.22642135620117
2017-01-09,33.53012466430664
2017-01-10,33.90278625488281
2017-01-11,34.04990005493164
2017-01-12,33.7360725402832
2017-01-13,34.21660232543945
2017-01-17,33.481082916259766
2017-01-18,33.61839294433594
2017-01-19,33.804725646972656
2017-01-20,33.991050720214844
2017-01-23,34.09892654418945
2017-01-24,36.6879768371582
2017-01-25,36.874298095703125
2017-01-26,36.727195739746094
2017-01-27,35.99168014526367
2017-01-30,35.87398910522461
2017-01-31,35.19730758666992
2017-02-01,35.0109748840332
2017-02-02,34.84426498413086
2017-02-03,35.89360809326172
2017-02-06,35.972068786621094
2017-02-07,35.75631332397461
2017-02-08,35.47191619873047
2017-02-09,36.207435607910156
2017-02-10,36.24665832519531
2017-02-13,36.43299102783203
2017-02-14,36.66836929321289
2017-02-15,36.67816925048828
2017-02-16,37.001792907714844
2017-02-17,36.52125549316406
2017-02-21,37.727508544921875
2017-02-22,36.93315124511719
2017-02-23,36.42316818237305
2017-02-24,37.031227111816406
2017-02-27,37.394081115722656
2017-02-28,36.59971618652344
2017-03-01,37.51177215576172
2017-03-02,36.79584884643555
2017-03-03,37.305809020996094
2017-03-06,36.94295120239258
2017-03-07,36.8056526184082
2017-03-08,36.76642990112305
2017-03-09,36.011295318603516
2017-03-10,36.589908599853516
2017-03-13,36.94295120239258
2017-03-14,36.51145935058594
2017-03-15,36.923343658447266
2017-03-16,36.75662612915039
2017-03-17,36.540863037109375
2017-03-20,36.38395690917969
2017-03-21,35.21692657470703
2017-03-22,35.60919952392578
2017-03-23,35.726890563964844
2017-03-24,35.43267822265625
2017-03-27,35.28557586669922
2017-03-28,35.775909423828125
2017-03-29,36.011295318603516
2017-03-30,36.403568267822266
2017-03-31,36.393760681152344
2017-04-03,35.775909423828125
2017-04-04,35.6484375
2017-04-05,34.61870193481445
2017-04-06,34.90310287475586
2017-04-07,35.109046936035156
2017-04-10,35.109046936035156
2017-04-11,34.93252944946289
2017-04-12,34.157772064208984
2017-04-13,33.500694274902344
2017-04-17,34.19699478149414
2017-04-18,34.2656364440918
2017-04-19,34.37352752685547
2017-04-20,34.53042984008789
2017-04-21,34.334285736083984
2017-04-24,35.23654556274414
2017-04-25,35.30521011352539
2017-04-26,35.5895881652832
2017-04-27,35.43267822265625
2017-04-28,34.7559928894043
2017-05-01,34.91291809082031
2017-05-02,34.84426498413086
2017-05-03,34.37352752685547
2017-05-04,34.29507064819336
2017-05-05,33.84394073486328
2017-05-08,33.775306701660156
2017-05-09,33.84394073486328
2017-05-10,33.020164489746094
2017-05-11,32.96131134033203
2017-05-12,31.862943649291992
2017-05-15,31.823699951171875
2017-05-16,31.205862045288086
2017-05-17,30.450721740722656
2017-05-18,30.617441177368164
2017-05-19,30.833200454711914
2017-05-22,30.990110397338867
2017-05-23,31.088186264038086
2017-05-24,30.676292419433594
2017-05-25,30.411495208740234
2017-05-26,30.470340728759766
2017-05-30,30.156517028808594
2017-05-31,30.068254470825195
2017-06-01,30.764551162719727
2017-06-02,30.990110397338867
2017-06-05,30.656673431396484
2017-06-06,30.637056350708008
2017-06-07,30.79396629333496
2017-06-08,31.19605255126953
2017-06-09,32.07869338989258
2017-06-12,32.02965545654297
2017-06-13,32.363094329833984
2017-06-14,31.833515167236328
2017-06-15,31.36277961730957
2017-06-16,31.441232681274414
2017-06-19,31.77467155456543
2017-06-20,31.156831741333008
2017-06-21,30.617441177368164
2017-06-22,30.607635498046875
2017-06-23,31.009719848632812
2017-06-26,31.666797637939453
2017-06-27,31.539302825927734
2017-06-28,31.637367248535156
2017-06-29,31.264707565307617
2017-06-30,32.28463363647461
2017-07-03,32.03945541381836
2017-07-05,32.03945541381836
2017-07-06,32.12771224975586
2017-07-07,32.41212844848633
2017-07-10,32.74556350708008
2017-07-11,32.76519012451172
2017-07-12,33.09861755371094
2017-07-13,33.706642150878906
2017-07-14,33.569339752197266
2017-07-17,33.14765167236328
2017-07-18,32.44155502319336
2017-07-19,32.72594451904297
2017-07-20,32.117916107177734
2017-07-21,32.41212844848633
2017-07-24,32.96131134033203
2017-07-25,33.51051712036133
2017-07-26,33.118228912353516
2017-07-27,33.28494644165039
2017-07-28,32.93190002441406
2017-07-31,33.079002380371094
2017-08-01,33.775306701660156
2017-08-02,33.559547424316406
2017-08-03,35.0109748840332
2017-08-04,35.79553985595703
2017-08-07,35.5895881652832
2017-08-08,35.83476257324219
2017-08-09,35.972068786621094
2017-08-10,34.991363525390625
2017-08-11,34.92271041870117
2017-08-14,34.93252944946289
2017-08-15,34.64811325073242
2017-08-16,33.60858154296875
2017-08-17,33.17707824707031
2017-08-18,33.38301086425781
2017-08-21,33.1280403137207
2017-08-22,33.638004302978516
2017-08-23,33.75568389892578
2017-08-24,33.74587631225586
2017-08-25,33.942012786865234
2017-08-28,34.21660232543945
2017-08-29,34.57946014404297
2017-08-30,34.69715881347656
2017-08-31,35.23654556274414
2017-09-01,35.32481002807617
2017-09-05,35.08942794799805
2017-09-06,34.87369155883789
2017-09-07,34.814842224121094
2017-09-08,35.43267822265625
2017-09-11,35.462100982666016
2017-09-12,35.83476257324219
2017-09-13,35.569976806640625
2017-09-14,35.75631332397461
2017-09-15,35.599395751953125
2017-09-18,35.63862609863281
2017-09-19,36.06031799316406
2017-09-20,36.2564697265625
2017-09-21,36.34474182128906
2017-09-22,36.403568267822266
2017-09-25,36.589908599853516
2017-09-26,36.78603744506836
2017-09-27,36.864501953125
2017-09-28,36.79584884643555
2017-09-29,36.648746490478516
2017-10-02,36.697784423828125
2017-10-03,36.76642990112305
2017-10-04,36.42316818237305
2017-10-05,36.776241302490234
2017-10-06,36.81545639038086
2017-10-09,36.648746490478516
2017-10-10,36.638938903808594
2017-10-11,36.79584884643555
2017-10-12,36.776241302490234
2017-10-13,36.57029724121094
2017-10-16,37.109676361083984
2017-10-17,36.727195739746094
2017-10-18,36.67816925048828
2017-10-19,36.452598571777344
2017-10-20,36.727195739746094
2017-10-23,36.75662612915039
2017-10-24,37.14891052246094
2017-10-25,36.648746490478516
2017-10-26,37.09986877441406
2017-10-27,37.24696350097656
2017-10-30,37.32542419433594
2017-10-31,37.001792907714844
2017-11-01,36.61933517456055
2017-11-02,35.85437774658203
2017-11-03,34.97175598144531
2017-11-06,35.60919952392578
2017-11-07,35.511138916015625
2017-11-08,35.63862609863281
2017-11-09,34.82465362548828
2017-11-10,35.14826965332031
2017-11-13,36.011295318603516
2017-11-14,35.06001663208008
2017-11-15,34.667720794677734
2017-11-16,35.27577209472656
2017-11-17,35.31497573852539
2017-11-20,35.7661247253418
2017-11-21,36.178009033203125
2017-11-22,35.7661247253418
2017-11-24,35.43267822265625
2017-11-27,35.462100982666016
2017-11-28,36.34474182128906
2017-11-29,36.923343658447266
2017-11-30,37.16851806640625
2017-12-01,36.66836929321289
2017-12-04,38.051151275634766
2017-12-05,37.67848205566406
2017-12-06,37.55098342895508
2017-12-07,37.70790100097656
2017-12-08,38.639564514160156
2017-12-11,38.413997650146484
2017-12-12,38.364967346191406
2017-12-13,37.55098342895508
2017-12-14,36.7173957824707
2017-12-15,36.99200439453125
2017-12-18,37.63925552368164
2017-12-19,37.07045364379883
2017-12-20,37.796173095703125
2017-12-21,38.639564514160156
2017-12-22,38.649375915527344
2017-12-26,38.73763656616211
2017-12-27,38.718021392822266
2017-12-28,38.5709114074707
2017-12-29,38.355159759521484
2018-01-02,38.48265838623047
2018-01-03,38.786678314208984
2018-01-04,39.090702056884766
2018-01-05,38.7474365234375
2018-01-08,38.345359802246094
2018-01-09,37.89423751831055
2018-01-10,37.403892517089844
2018-01-11,38.31593704223633
2018-01-12,38.67879867553711
2018-01-16,37.94327926635742
2018-01-17,37.982505798339844
2018-01-18,37.786354064941406
2018-01-19,38.237483978271484
2018-01-22,38.335540771484375
2018-01-23,38.11978530883789
2018-01-24,38.21786880493164
2018-01-25,38.139408111572266
2018-01-26,38.38458251953125
2018-01-29,38.11978530883789
2018-01-30,37.658870697021484
2018-01-31,37.74713134765625
2018-02-01,37.52157211303711
2018-02-02,35.39344787597656
2018-02-05,33.7360725402832
2018-02-06,34.501007080078125
2018-02-07,33.78510284423828
2018-02-08,32.863250732421875
2018-02-09,32.88285827636719
2018-02-12,33.324180603027344
2018-02-13,33.06918716430664
2018-02-14,33.76548767089844
2018-02-15,34.157772064208984
2018-02-16,34.39314270019531
2018-02-20,34.27545928955078
2018-02-21,34.16757583618164
2018-02-22,35.207122802734375
2018-02-23,34.98155212402344
2018-02-26,34.97175598144531
2018-02-27,34.363731384277344
2018-02-28,33.775306701660156
2018-03-01,33.20649337768555
2018-03-02,33.57916259765625
2018-03-05,33.559547424316406
2018-03-06,34.01067352294922
2018-03-07,34.491207122802734
2018-03-08,34.491207122802734
2018-03-09,35.295387268066406
2018-03-12,35.265960693359375
2018-03-13,34.775611877441406
2018-03-14,34.39314270019531
2018-03-15,34.32449722290039
2018-03-16,34.67753601074219
2018-03-19,34.2656364440918
2018-03-20,34.42255401611328
2018-03-21,35.128658294677734
2018-03-22,33.72627639770508
2018-03-23,32.56902313232422
2018-03-26,33.58897018432617
2018-03-27,33.343788146972656
2018-03-28,33.2162971496582
2018-03-29,33.687034606933594
2018-04-02,32.88285827636719
2018-04-03,33.51051712036133
2018-04-04,33.84394073486328
2018-04-05,33.93220138549805
2018-04-06,33.06918716430664
2018-04-09,32.81420135498047
2018-04-10,33.51051712036133
2018-04-11,33.324180603027344
2018-04-12,33.647804260253906
2018-04-13,33.49089431762695
2018-04-16,33.87336730957031
2018-04-17,34.01067352294922
2018-04-18,33.91260528564453
2018-04-19,33.61839294433594
2018-04-20,33.15745544433594
2018-04-23,32.84363555908203
2018-04-24,32.07869338989258
2018-04-25,32.1473274230957
2018-04-26,32.19637680053711
2018-04-27,32.28463363647461
2018-04-30,31.87274169921875
2018-05-01,32.1767463684082
2018-05-02,32.1767463684082
2018-05-03,33.40263366699219
2018-05-04,34.27545928955078
2018-05-07,34.46178436279297
2018-05-08,34.84426498413086
2018-05-09,35.38365173339844
2018-05-10,35.56016159057617
2018-05-11,35.67784881591797
2018-05-14,35.78573989868164
2018-05-15,35.79553985595703
2018-05-16,36.03090286254883
2018-05-17,36.011295318603516
2018-05-18,35.91321563720703
2018-05-21,36.207435607910156
2018-05-22,35.491519927978516
2018-05-23,34.94232940673828
2018-05-24,34.91291809082031
2018-05-25,34.90310287475586
2018-05-29,34.93252944946289
2018-05-30,35.5895881652832
2018-05-31,35.31497573852539
2018-06-01,35.32481002807617
2018-06-04,35.53074645996094
2018-06-05,36.236854553222656
2018-06-06,36.38395690917969
2018-06-07,36.42316818237305
2018-06-08,36.393760681152344
2018-06-11,36.10935974121094
2018-06-12,36.12897491455078
2018-06-13,36.03090286254883
2018-06-14,35.22671890258789
2018-06-15,34.91291809082031
2018-06-18,35.06001663208008
2018-06-19,34.7265739440918
2018-06-20,34.70695495605469
2018-06-21,34.06950759887695
2018-06-22,33.520320892333984
2018-06-25,33.20649337768555
2018-06-26,33.186893463134766
2018-06-27,32.755367279052734
2018-06-28,32.60826110839844
2018-06-29,32.755367279052734
2018-07-02,32.91228485107422
2018-07-03,33.00054168701172
2018-07-05,33.09861755371094
2018-07-06,33.186893463134766
2018-07-09,33.57916259765625
2018-07-10,33.677223205566406
2018-07-11,32.96131134033203
2018-07-12,32.892669677734375
2018-07-13,33.02994918823242
2018-07-16,32.6376838684082
2018-07-17,32.54941940307617
2018-07-18,32.539615631103516
2018-07-19,32.755367279052734
2018-07-20,32.64748764038086
2018-07-23,32.18655776977539
2018-07-24,32.431739807128906
2018-07-25,33.079002380371094
2018-07-26,33.00054168701172
2018-07-27,33.04958724975586
2018-07-30,32.6376838684082
2018-07-31,33.412445068359375
2018-08-01,33.44185256958008
2018-08-02,34.432373046875
2018-08-03,34.24603271484375
2018-08-06,34.4029426574707
2018-08-07,34.07931137084961
2018-08-08,34.1479606628418
2018-08-09,34.03028106689453
2018-08-10,33.78510284423828
2018-08-13,33.04958724975586
2018-08-14,33.363407135009766
2018-08-15,33.28494644165039
2018-08-16,32.539615631103516
2018-08-17,33.481082916259766
2018-08-20,33.46146774291992
2018-08-21,33.78510284423828
2018-08-22,33.51051712036133
2018-08-23,33.343788146972656
2018-08-24,33.118228912353516
2018-08-27,33.33397674560547
2018-08-28,33.46146774291992
2018-08-29,34.02046585083008
2018-08-30,33.78510284423828
2018-08-31,33.922401428222656
2018-09-04,33.30455017089844
2018-09-05,33.500694274902344
2018-09-06,33.5987663269043
2018-09-07,33.26533126831055
2018-09-10,33.7360725402832
2018-09-11,33.95182418823242
2018-09-12,34.471595764160156
2018-09-13,33.814517974853516
2018-09-14,33.89298629760742
2018-09-17,34.138160705566406
2018-09-18,33.58897018432617
2018-09-19,33.83413314819336
2018-09-20,34.00086212158203
2018-09-21,33.814517974853516
2018-09-24,33.687034606933594
2018-09-25,33.03976821899414
2018-09-26,32.56902313232422
2018-09-27,32.24540710449219
2018-09-28,32.73575210571289
2018-10-01,32.84363555908203
2018-10-02,32.98093032836914
2018-10-03,33.020164489746094
2018-10-04,32.010032653808594
2018-10-05,31.784469604492188
2018-10-08,31.931575775146484
2018-10-09,31.784469604492188
2018-10-10,31.0783748626709
2018-10-11,30.833200454711914
2018-10-12,30.735126495361328
2018-10-15,31.147022247314453
2018-10-16,32.12771224975586
2018-10-17,31.951208114624023
2018-10-18,31.68640899658203
2018-10-19,31.470653533935547
2018-10-22,31.215669631958008
2018-10-23,30.852807998657227
2018-10-24,29.715194702148438
2018-10-25,30.450721740722656
2018-10-26,30.362462997436523
2018-10-29,30.21535873413086
2018-10-30,30.813581466674805
2018-10-31,30.597827911376953
2018-11-01,32.78479766845703
2018-11-02,33.7164421081543
2018-11-05,34.236228942871094
2018-11-06,34.138160705566406
2018-11-07,34.86387252807617
2018-11-08,34.657928466796875
2018-11-09,34.16757583618164
2018-11-12,32.98093032836914
2018-11-13,33.02994918823242
2018-11-14,33.09861755371094
2018-11-15,33.61839294433594
2018-11-16,33.75568389892578
2018-11-19,33.343788146972656
2018-11-20,33.088809967041016
2018-11-21,33.353599548339844
2018-11-23,33.04958724975586
2018-11-26,33.91260528564453
2018-11-27,34.040096282958984
2018-11-28,34.040096282958984
2018-11-29,33.7164421081543
2018-11-30,34.42255401611328
2018-12-03,35.13848114013672
2018-12-04,32.863250732421875
2018-12-06,32.01984405517578
2018-12-07,30.725318908691406
2018-12-10,30.11728286743164
2018-12-11,30.107481002807617
2018-12-12,30.74493980407715
2018-12-13,30.01921844482422
2018-12-14,29.685779571533203
2018-12-17,28.812955856323242
2018-12-18,28.62662696838379
2018-12-19,27.99897575378418
2018-12-20,28.087236404418945
2018-12-21,27.704763412475586
2018-12-24,27.39094352722168
2018-12-26,29.205238342285156
2018-12-27,29.587711334228516
2018-12-28,29.440603256225586
2018-12-31,29.558446884155273
2019-01-02,29.381689071655273
2019-01-03,29.01834487915039
2019-01-04,30.60919189453125
2019-01-07,30.727035522460938
2019-01-08,31.198400497436523
2019-01-09,31.23767852783203
2019-01-10,31.836706161499023
2019-01-11,31.718860626220703
2019-01-14,31.51264190673828
2019-01-15,31.33588218688965
2019-01-16,31.345703125
2019-01-17,31.954557418823242
2019-01-18,32.897281646728516
2019-01-22,32.80889892578125
2019-01-23,32.63212585449219
2019-01-24,33.034759521484375
2019-01-25,34.124778747558594
2019-01-28,34.389930725097656
2019-01-29,34.27208709716797
2019-01-30,34.54704284667969
2019-01-31,34.70418167114258
2019-02-01,33.86946487426758
2019-02-04,34.14441680908203
2019-02-05,33.997127532958984
2019-02-06,34.13460922241211
2019-02-07,33.68288803100586
2019-02-08,33.69269561767578
2019-02-11,33.98728942871094
2019-02-12,34.78273391723633
2019-02-13,34.95949935913086
2019-02-14,34.79255294799805
2019-02-15,35.116607666015625
2019-02-19,35.04787826538086
2019-02-20,35.951316833496094
2019-02-21,35.52906799316406
2019-02-22,35.82365417480469
2019-02-25,35.89240264892578
2019-02-26,35.25410079956055
2019-02-27,35.322837829589844
2019-02-28,34.998756408691406
2019-03-01,35.29336929321289
2019-03-04,35.27372360229492
2019-03-05,35.07733154296875
2019-03-06,34.861289978027344
2019-03-07,34.3604736328125
2019-03-08,34.55686569213867
2019-03-11,35.24427032470703
2019-03-12,35.56834030151367
2019-03-13,35.96113586425781
2019-03-14,36.24591064453125
2019-03-15,36.678009033203125
