Date,KDP
2015-12-03,89.79000091552734
2015-12-04,92.41999816894531
2015-12-07,91.81999969482422
2015-12-08,92.55999755859375
2015-12-09,90.94000244140625
2015-12-10,91.08000183105469
2015-12-11,90.44000244140625
2015-12-14,91.83000183105469
2015-12-15,93.33000183105469
2015-12-16,94.08000183105469
2015-12-17,93.02999877929688
2015-12-18,91.63999938964844
2015-12-21,92.18000030517578
2015-12-22,93.54000091552734
2015-12-23,93.8499984741211
2015-12-24,93.91999816894531
2015-12-28,94.33000183105469
2015-12-29,94.98999786376953
2015-12-30,94.6500015258789
2015-12-31,93.19999694824219
2016-01-04,92.2300033569336
2016-01-05,93.37000274658203
2016-01-06,94.5
2016-01-07,93.29000091552734
2016-01-08,92.45999908447266
2016-01-11,92.5999984741211
2016-01-12,92.72000122070312
2016-01-13,90.38999938964844
2016-01-14,90.22000122070312
2016-01-15,89.16000366210938
2016-01-19,90.69999694824219
2016-01-20,90.22000122070312
2016-01-21,89.97000122070312
2016-01-22,90.55000305175781
2016-01-25,91.01000213623047
2016-01-26,91.41999816894531
2016-01-27,90.58000183105469
2016-01-28,92.06999969482422
2016-01-29,93.83999633789062
2016-02-01,95.52999877929688
2016-02-02,94.75
2016-02-03,93.19999694824219
2016-02-04,90.2300033569336
2016-02-05,89.3499984741211
2016-02-08,88.98999786376953
2016-02-09,90.31999969482422
2016-02-10,89.97000122070312
2016-02-11,89.58999633789062
2016-02-12,91.97000122070312
2016-02-16,92.01000213623047
2016-02-17,89.33000183105469
2016-02-18,89.94000244140625
2016-02-19,90.54000091552734
2016-02-22,91.33000183105469
2016-02-23,92.08999633789062
2016-02-24,92.66999816894531
2016-02-25,93.20999908447266
2016-02-26,92.18000030517578
2016-02-29,91.52999877929688
2016-03-01,92.70999908447266
2016-03-02,91.9800033569336
2016-03-03,91.94999694824219
2016-03-04,91.77999877929688
2016-03-07,90.20999908447266
2016-03-08,90.75
2016-03-09,92.0199966430664
2016-03-10,92.12000274658203
2016-03-11,91.04000091552734
2016-03-14,90.75
2016-03-15,90.68000030517578
2016-03-16,90.19999694824219
2016-03-17,91.79000091552734
2016-03-18,90.3499984741211
2016-03-21,90.23999786376953
2016-03-22,89.37000274658203
2016-03-23,89.95999908447266
2016-03-24,88.2300033569336
2016-03-28,89.44000244140625
2016-03-29,90.0199966430664
2016-03-30,89.94000244140625
2016-03-31,89.41999816894531
2016-04-01,91.30000305175781
2016-04-04,91.0
2016-04-05,91.27999877929688
2016-04-06,91.23999786376953
2016-04-07,89.97000122070312
2016-04-08,91.5199966430664
2016-04-11,90.75
2016-04-12,90.5999984741211
2016-04-13,89.36000061035156
2016-04-14,88.25
2016-04-15,88.43000030517578
2016-04-18,88.81999969482422
2016-04-19,89.58999633789062
2016-04-20,87.8499984741211
2016-04-21,86.41999816894531
2016-04-22,86.62000274658203
2016-04-25,87.62999725341797
2016-04-26,87.77999877929688
2016-04-27,90.37999725341797
2016-04-28,90.61000061035156
2016-04-29,90.91000366210938
2016-05-02,92.05999755859375
2016-05-03,92.05000305175781
2016-05-04,92.73999786376953
2016-05-05,92.9800033569336
2016-05-06,93.94999694824219
2016-05-09,94.88999938964844
2016-05-10,95.43000030517578
2016-05-11,94.7699966430664
2016-05-12,95.55999755859375
2016-05-13,94.91000366210938
2016-05-16,94.43000030517578
2016-05-17,92.41000366210938
2016-05-18,91.8499984741211
2016-05-19,92.19999694824219
2016-05-20,91.20999908447266
2016-05-23,91.91000366210938
2016-05-24,92.69000244140625
2016-05-25,91.7699966430664
2016-05-26,92.18000030517578
2016-05-27,92.1500015258789
2016-05-31,91.4000015258789
2016-06-01,92.3499984741211
2016-06-02,92.04000091552734
2016-06-03,92.70999908447266
2016-06-06,92.31999969482422
2016-06-07,91.77999877929688
2016-06-08,91.86000061035156
2016-06-09,92.37000274658203
2016-06-10,92.22000122070312
2016-06-13,91.62999725341797
2016-06-14,91.72000122070312
2016-06-15,91.30000305175781
2016-06-16,92.41000366210938
2016-06-17,91.37000274658203
2016-06-20,91.97000122070312
2016-06-21,92.37000274658203
2016-06-22,92.11000061035156
2016-06-23,92.56999969482422
2016-06-24,92.18000030517578
2016-06-27,95.8499984741211
2016-06-28,94.7300033569336
2016-06-29,94.08000183105469
2016-06-30,96.62999725341797
2016-07-01,95.6500015258789
2016-07-05,97.33999633789062
2016-07-06,97.73999786376953
2016-07-07,97.01000213623047
2016-07-08,97.12999725341797
2016-07-11,96.54000091552734
2016-07-12,96.80999755859375
2016-07-13,97.20999908447266
2016-07-14,96.94999694824219
2016-07-15,97.01000213623047
2016-07-18,96.62000274658203
2016-07-19,97.86000061035156
2016-07-20,97.79000091552734
2016-07-21,97.56999969482422
2016-07-22,98.33999633789062
2016-07-25,98.0199966430664
2016-07-26,97.19000244140625
2016-07-27,96.19999694824219
2016-07-28,97.87000274658203
2016-07-29,98.51000213623047
2016-08-01,98.0
2016-08-02,97.01000213623047
2016-08-03,96.66000366210938
2016-08-04,97.19000244140625
2016-08-05,96.77999877929688
2016-08-08,95.93000030517578
2016-08-09,95.9000015258789
2016-08-10,97.02999877929688
2016-08-11,96.9800033569336
2016-08-12,97.2300033569336
2016-08-15,97.0
2016-08-16,95.20999908447266
2016-08-17,95.88999938964844
2016-08-18,95.63999938964844
2016-08-19,94.94999694824219
2016-08-22,94.47000122070312
2016-08-23,93.47000122070312
2016-08-24,93.41000366210938
2016-08-25,93.5199966430664
2016-08-26,93.27999877929688
2016-08-29,93.38999938964844
2016-08-30,93.16999816894531
2016-08-31,93.69999694824219
2016-09-01,93.31999969482422
2016-09-02,94.45999908447266
2016-09-06,93.97000122070312
2016-09-07,93.55000305175781
2016-09-08,92.98999786376953
2016-09-09,89.83999633789062
2016-09-12,91.26000213623047
2016-09-13,90.05000305175781
2016-09-14,90.27999877929688
2016-09-15,90.22000122070312
2016-09-16,90.75
2016-09-19,90.7699966430664
2016-09-20,90.79000091552734
2016-09-21,91.4000015258789
2016-09-22,92.0
2016-09-23,91.61000061035156
2016-09-26,90.29000091552734
2016-09-27,90.6500015258789
2016-09-28,91.27999877929688
2016-09-29,90.72000122070312
2016-09-30,91.30999755859375
2016-10-03,90.76000213623047
2016-10-04,86.86000061035156
2016-10-05,87.12000274658203
2016-10-06,88.04000091552734
2016-10-07,87.48999786376953
2016-10-10,87.79000091552734
2016-10-11,87.13999938964844
2016-10-12,87.3499984741211
2016-10-13,87.36000061035156
2016-10-14,87.12000274658203
2016-10-17,87.66999816894531
2016-10-18,87.66000366210938
2016-10-19,88.0199966430664
2016-10-20,87.12000274658203
2016-10-21,87.86000061035156
2016-10-24,88.31999969482422
2016-10-25,88.31999969482422
2016-10-26,88.61000061035156
2016-10-27,87.08999633789062
2016-10-28,88.23999786376953
2016-10-31,87.79000091552734
2016-11-01,86.80999755859375
2016-11-02,87.05000305175781
2016-11-03,86.66000366210938
2016-11-04,86.52999877929688
2016-11-07,87.69999694824219
2016-11-08,88.55000305175781
2016-11-09,85.93000030517578
2016-11-10,83.23999786376953
2016-11-11,82.37999725341797
2016-11-14,82.44000244140625
2016-11-15,83.26000213623047
2016-11-16,82.86000061035156
2016-11-17,83.04000091552734
2016-11-18,83.4800033569336
2016-11-21,85.25
2016-11-22,87.5
2016-11-23,87.26000213623047
2016-11-25,88.0199966430664
2016-11-28,88.83000183105469
2016-11-29,89.44999694824219
2016-11-30,86.73999786376953
2016-12-01,85.19999694824219
2016-12-02,85.12999725341797
2016-12-05,85.94999694824219
2016-12-06,87.3499984741211
2016-12-07,88.55000305175781
2016-12-08,87.7300033569336
2016-12-09,89.83999633789062
2016-12-12,90.33000183105469
2016-12-13,90.05000305175781
2016-12-14,89.75
2016-12-15,90.5199966430664
2016-12-16,90.6500015258789
2016-12-19,90.3499984741211
2016-12-20,90.47000122070312
2016-12-21,90.30000305175781
2016-12-22,90.51000213623047
2016-12-23,90.77999877929688
2016-12-27,90.87000274658203
2016-12-28,90.45999908447266
2016-12-29,90.95999908447266
2016-12-30,90.66999816894531
2017-01-03,90.86000061035156
2017-01-04,91.29000091552734
2017-01-05,91.37000274658203
2017-01-06,90.93000030517578
2017-01-09,90.54000091552734
2017-01-10,90.08000183105469
2017-01-11,90.0199966430664
2017-01-12,89.48999786376953
2017-01-13,89.54000091552734
2017-01-17,90.26000213623047
2017-01-18,90.33999633789062
2017-01-19,90.37000274658203
2017-01-20,90.69999694824219
2017-01-23,91.20999908447266
2017-01-24,91.44999694824219
2017-01-25,91.11000061035156
2017-01-26,90.62999725341797
2017-01-27,90.02999877929688
2017-01-30,90.69000244140625
2017-01-31,91.19999694824219
2017-02-01,90.41000366210938
2017-02-02,91.58000183105469
2017-02-03,91.72000122070312
2017-02-06,91.18000030517578
2017-02-07,92.58000183105469
2017-02-08,92.77999877929688
2017-02-09,93.18000030517578
2017-02-10,93.55999755859375
2017-02-13,93.48999786376953
2017-02-14,93.06999969482422
2017-02-15,92.81999969482422
2017-02-16,94.06999969482422
2017-02-17,93.9800033569336
2017-02-21,94.56999969482422
2017-02-22,94.26000213623047
2017-02-23,94.62000274658203
2017-02-24,94.79000091552734
2017-02-27,93.29000091552734
2017-02-28,93.44000244140625
2017-03-01,93.27999877929688
2017-03-02,94.62000274658203
2017-03-03,94.91000366210938
2017-03-06,94.43000030517578
2017-03-07,94.2300033569336
2017-03-08,94.36000061035156
2017-03-09,94.58999633789062
2017-03-10,94.7300033569336
2017-03-13,94.70999908447266
2017-03-14,94.6500015258789
2017-03-15,96.12999725341797
2017-03-16,96.41000366210938
2017-03-17,95.58999633789062
2017-03-20,96.1500015258789
2017-03-21,96.58000183105469
2017-03-22,96.9800033569336
2017-03-23,96.68000030517578
2017-03-24,96.95999908447266
2017-03-27,97.2300033569336
2017-03-28,97.16999816894531
2017-03-29,97.08999633789062
2017-03-30,97.33999633789062
2017-03-31,97.91999816894531
2017-04-03,97.41000366210938
2017-04-04,97.55000305175781
2017-04-05,96.91999816894531
2017-04-06,96.23999786376953
2017-04-07,96.55000305175781
2017-04-10,97.08999633789062
2017-04-11,97.12000274658203
2017-04-12,97.27999877929688
2017-04-13,97.20999908447266
2017-04-17,98.1500015258789
2017-04-18,98.87999725341797
2017-04-19,98.41999816894531
2017-04-20,98.08999633789062
2017-04-21,97.97000122070312
2017-04-24,98.25
2017-04-25,98.41000366210938
2017-04-26,92.9800033569336
2017-04-27,92.16999816894531
2017-04-28,91.6500015258789
2017-05-01,90.87999725341797
2017-05-02,90.2300033569336
2017-05-03,90.83000183105469
2017-05-04,91.20999908447266
2017-05-05,91.20999908447266
2017-05-08,91.08000183105469
2017-05-09,90.51000213623047
2017-05-10,90.47000122070312
2017-05-11,90.9000015258789
2017-05-12,90.3499984741211
2017-05-15,91.08999633789062
2017-05-16,90.97000122070312
2017-05-17,90.31999969482422
2017-05-18,90.43000030517578
2017-05-19,90.91999816894531
2017-05-22,91.47000122070312
2017-05-23,91.9000015258789
2017-05-24,93.27999877929688
2017-05-25,93.30000305175781
2017-05-26,93.44999694824219
2017-05-30,92.58999633789062
2017-05-31,92.80999755859375
2017-06-01,92.93000030517578
2017-06-02,92.83999633789062
2017-06-05,92.87999725341797
2017-06-06,92.29000091552734
2017-06-07,93.5
2017-06-08,92.0999984741211
2017-06-09,91.4000015258789
2017-06-12,92.66000366210938
2017-06-13,92.91000366210938
2017-06-14,93.73999786376953
2017-06-15,93.77999877929688
2017-06-16,93.26000213623047
2017-06-19,95.52999877929688
2017-06-20,96.05999755859375
2017-06-21,95.77999877929688
2017-06-22,92.30000305175781
2017-06-23,92.91000366210938
2017-06-26,92.91999816894531
2017-06-27,91.62999725341797
2017-06-28,92.22000122070312
2017-06-29,90.9000015258789
2017-06-30,91.11000061035156
2017-07-03,91.5
2017-07-05,89.7699966430664
2017-07-06,89.06999969482422
2017-07-07,89.26000213623047
2017-07-10,89.20999908447266
2017-07-11,88.7300033569336
2017-07-12,89.27999877929688
2017-07-13,89.44999694824219
2017-07-14,90.31999969482422
2017-07-17,90.27999877929688
2017-07-18,90.97000122070312
2017-07-19,91.4000015258789
2017-07-20,91.26000213623047
2017-07-21,91.37999725341797
2017-07-24,91.5
2017-07-25,91.88999938964844
2017-07-26,92.1500015258789
2017-07-27,92.02999877929688
2017-07-28,90.83999633789062
2017-07-31,91.16000366210938
2017-08-01,91.05000305175781
2017-08-02,90.98999786376953
2017-08-03,90.86000061035156
2017-08-04,90.66000366210938
2017-08-07,91.05999755859375
2017-08-08,90.30999755859375
2017-08-09,90.31999969482422
2017-08-10,90.37999725341797
2017-08-11,90.37999725341797
2017-08-14,91.29000091552734
2017-08-15,91.97000122070312
2017-08-16,92.44000244140625
2017-08-17,91.72000122070312
2017-08-18,91.08000183105469
2017-08-21,91.4000015258789
2017-08-22,91.93000030517578
2017-08-23,91.12999725341797
2017-08-24,89.95999908447266
2017-08-25,90.33999633789062
2017-08-28,90.33999633789062
2017-08-29,90.4000015258789
2017-08-30,90.79000091552734
2017-08-31,91.05000305175781
2017-09-01,91.72000122070312
2017-09-05,91.81999969482422
2017-09-06,92.08000183105469
2017-09-07,92.08999633789062
2017-09-08,91.5199966430664
2017-09-11,92.11000061035156
2017-09-12,92.23999786376953
2017-09-13,91.7300033569336
2017-09-14,91.58999633789062
2017-09-15,91.54000091552734
2017-09-18,91.97000122070312
2017-09-19,91.80000305175781
2017-09-20,91.68000030517578
2017-09-21,89.5
2017-09-22,88.73999786376953
2017-09-25,87.94000244140625
2017-09-26,88.70999908447266
2017-09-27,87.6500015258789
2017-09-28,88.36000061035156
2017-09-29,88.47000122070312
2017-10-02,87.66999816894531
2017-10-03,87.12999725341797
2017-10-04,87.68000030517578
2017-10-05,87.93000030517578
2017-10-06,88.26000213623047
2017-10-09,88.05999755859375
2017-10-10,88.61000061035156
2017-10-11,88.80000305175781
2017-10-12,89.05999755859375
2017-10-13,89.25
2017-10-16,89.62999725341797
2017-10-17,89.37000274658203
2017-10-18,89.1500015258789
2017-10-19,89.30999755859375
2017-10-20,89.02999877929688
2017-10-23,90.33000183105469
2017-10-24,89.70999908447266
2017-10-25,85.5199966430664
2017-10-26,86.45999908447266
2017-10-27,85.75
2017-10-30,85.05000305175781
2017-10-31,85.66000366210938
2017-11-01,85.88999938964844
2017-11-02,85.33999633789062
2017-11-03,85.62000274658203
2017-11-06,84.47000122070312
2017-11-07,84.4800033569336
2017-11-08,85.61000061035156
2017-11-09,85.69000244140625
2017-11-10,86.31999969482422
2017-11-13,87.02999877929688
2017-11-14,87.81999969482422
2017-11-15,87.33000183105469
2017-11-16,87.12000274658203
2017-11-17,87.26000213623047
2017-11-20,87.2300033569336
2017-11-21,87.02999877929688
2017-11-22,86.4000015258789
2017-11-24,86.55999755859375
2017-11-27,86.91000366210938
2017-11-28,87.62000274658203
2017-11-29,89.45999908447266
2017-11-30,90.19000244140625
2017-12-01,90.26000213623047
2017-12-04,93.0999984741211
2017-12-05,93.5
2017-12-06,94.94999694824219
2017-12-07,94.0999984741211
2017-12-08,94.1500015258789
2017-12-11,94.5199966430664
2017-12-12,94.16000366210938
2017-12-13,93.76000213623047
2017-12-14,92.9800033569336
2017-12-15,93.91999816894531
2017-12-18,94.16000366210938
2017-12-19,94.2300033569336
2017-12-20,95.9800033569336
2017-12-21,95.80000305175781
2017-12-22,96.12000274658203
2017-12-26,96.33000183105469
2017-12-27,97.0199966430664
2017-12-28,96.88999938964844
2017-12-29,97.05999755859375
2018-01-02,95.2699966430664
2018-01-03,95.31999969482422
2018-01-04,95.7699966430664
2018-01-05,95.5
2018-01-08,95.68000030517578
2018-01-09,95.5199966430664
2018-01-10,95.66999816894531
2018-01-11,95.63999938964844
2018-01-12,95.23999786376953
2018-01-16,94.91000366210938
2018-01-17,95.9000015258789
2018-01-18,95.31999969482422
2018-01-19,96.3499984741211
2018-01-22,96.76000213623047
2018-01-23,96.7300033569336
2018-01-24,95.95999908447266
2018-01-25,95.69000244140625
2018-01-26,95.6500015258789
2018-01-29,117.06999969482422
2018-01-30,119.0
2018-01-31,119.3499984741211
2018-02-01,120.0999984741211
2018-02-02,118.70999908447266
2018-02-05,118.33000183105469
2018-02-06,118.3499984741211
2018-02-07,118.0
2018-02-08,116.93000030517578
2018-02-09,116.70999908447266
2018-02-12,116.73999786376953
2018-02-13,115.94999694824219
2018-02-14,114.91000366210938
2018-02-15,115.51000213623047
2018-02-16,115.12000274658203
2018-02-20,116.05999755859375
2018-02-21,115.37999725341797
2018-02-22,114.80999755859375
2018-02-23,115.37000274658203
2018-02-26,115.95999908447266
2018-02-27,116.30000305175781
2018-02-28,116.25
2018-03-01,116.44000244140625
2018-03-02,116.23999786376953
2018-03-05,115.91000366210938
2018-03-06,116.12000274658203
2018-03-07,116.30000305175781
2018-03-08,117.3499984741211
2018-03-09,117.94999694824219
2018-03-12,117.58999633789062
2018-03-13,117.6500015258789
2018-03-14,117.80999755859375
2018-03-15,117.2699966430664
2018-03-16,117.5999984741211
2018-03-19,118.36000061035156
2018-03-20,118.4000015258789
2018-03-21,118.0
2018-03-22,118.0199966430664
2018-03-23,117.94999694824219
2018-03-26,118.41999816894531
2018-03-27,118.27999877929688
2018-03-28,118.36000061035156
2018-03-29,118.37999725341797
2018-04-02,118.0999984741211
2018-04-03,118.19000244140625
2018-04-04,118.41999816894531
2018-04-05,118.6500015258789
2018-04-06,118.5999984741211
2018-04-09,119.5
2018-04-10,120.33999633789062
2018-04-11,120.52999877929688
2018-04-12,120.75
2018-04-13,120.80999755859375
2018-04-16,121.04000091552734
2018-04-17,120.66999816894531
2018-04-18,119.95999908447266
2018-04-19,120.44000244140625
2018-04-20,120.31999969482422
2018-04-23,119.87999725341797
2018-04-24,118.80000305175781
2018-04-25,119.69000244140625
2018-04-26,119.80999755859375
2018-04-27,119.95999908447266
2018-04-30,119.95999908447266
2018-05-01,120.11000061035156
2018-05-02,119.37999725341797
2018-05-03,118.80000305175781
2018-05-04,118.70999908447266
2018-05-07,119.08999633789062
2018-05-08,119.45999908447266
2018-05-09,119.91999816894531
2018-05-10,119.61000061035156
2018-05-11,119.36000061035156
2018-05-14,119.69999694824219
2018-05-15,119.37000274658203
2018-05-16,119.02999877929688
2018-05-17,119.37999725341797
2018-05-18,119.47000122070312
2018-05-21,119.7300033569336
2018-05-22,119.9000015258789
2018-05-23,120.23999786376953
2018-05-24,120.37000274658203
2018-05-25,120.36000061035156
2018-05-29,119.88999938964844
2018-05-30,120.62999725341797
2018-05-31,119.30000305175781
2018-06-01,119.91999816894531
2018-06-04,120.20999908447266
2018-06-05,120.12000274658203
2018-06-06,120.26000213623047
2018-06-07,120.20999908447266
2018-06-08,120.5199966430664
2018-06-11,120.58999633789062
2018-06-12,120.79000091552734
2018-06-13,120.48999786376953
2018-06-14,120.62999725341797
2018-06-15,121.5
2018-06-18,121.80000305175781
2018-06-19,121.79000091552734
2018-06-20,122.0
2018-06-21,122.1500015258789
2018-06-22,122.37000274658203
2018-06-25,121.91999816894531
2018-06-26,120.26000213623047
2018-06-27,119.4000015258789
2018-06-28,120.0
2018-06-29,122.0
2018-07-02,123.68000030517578
2018-07-03,123.22000122070312
2018-07-05,123.80999755859375
2018-07-06,122.91999816894531
2018-07-09,123.66000366210938
2018-07-10,22.190000534057617
2018-07-11,24.0
2018-07-12,25.0
2018-07-13,24.25
2018-07-16,24.799999237060547
2018-07-17,24.959999084472656
2018-07-18,24.790000915527344
2018-07-19,24.43000030517578
2018-07-20,24.56999969482422
2018-07-23,24.280000686645508
2018-07-24,24.309999465942383
2018-07-25,24.329999923706055
2018-07-26,24.520000457763672
2018-07-27,24.15999984741211
2018-07-30,23.989999771118164
2018-07-31,24.010000228881836
2018-08-01,24.200000762939453
2018-08-02,23.889999389648438
2018-08-03,24.040000915527344
2018-08-06,23.93000030517578
2018-08-07,23.860000610351562
2018-08-08,23.670000076293945
2018-08-09,23.8700008392334
2018-08-10,23.700000762939453
2018-08-13,23.760000228881836
2018-08-14,23.610000610351562
2018-08-15,23.350000381469727
2018-08-16,23.59000015258789
2018-08-17,23.6299991607666
2018-08-20,23.350000381469727
2018-08-21,23.0
2018-08-22,23.1200008392334
2018-08-23,23.200000762939453
2018-08-24,23.389999389648438
2018-08-27,23.100000381469727
2018-08-28,22.940000534057617
2018-08-29,22.799999237060547
2018-08-30,23.0
2018-08-31,22.799999237060547
2018-09-04,22.649999618530273
2018-09-05,22.950000762939453
2018-09-06,22.989999771118164
2018-09-07,22.8799991607666
2018-09-10,23.100000381469727
2018-09-11,23.18000030517578
2018-09-12,24.010000228881836
2018-09-13,24.1299991607666
2018-09-14,24.469999313354492
2018-09-17,23.540000915527344
2018-09-18,23.549999237060547
2018-09-19,23.559999465942383
2018-09-20,23.649999618530273
2018-09-21,23.799999237060547
2018-09-24,23.540000915527344
2018-09-25,23.530000686645508
2018-09-26,23.43000030517578
2018-09-27,23.110000610351562
2018-09-28,23.170000076293945
2018-10-01,23.100000381469727
2018-10-02,22.829999923706055
2018-10-03,22.829999923706055
2018-10-04,22.389999389648438
2018-10-05,22.260000228881836
2018-10-08,22.559999465942383
2018-10-09,22.959999084472656
2018-10-10,23.520000457763672
2018-10-11,22.790000915527344
2018-10-12,23.040000915527344
2018-10-15,23.309999465942383
2018-10-16,23.889999389648438
2018-10-17,23.93000030517578
2018-10-18,23.799999237060547
2018-10-19,24.079999923706055
2018-10-22,23.920000076293945
2018-10-23,23.739999771118164
2018-10-24,23.93000030517578
2018-10-25,24.049999237060547
2018-10-26,24.100000381469727
2018-10-29,24.270000457763672
2018-10-30,24.59000015258789
2018-10-31,26.0
2018-11-01,26.520000457763672
2018-11-02,26.649999618530273
2018-11-05,26.649999618530273
2018-11-06,27.209999084472656
2018-11-07,27.6299991607666
2018-11-08,28.469999313354492
2018-11-09,28.520000457763672
2018-11-12,28.510000228881836
2018-11-13,27.93000030517578
2018-11-14,27.760000228881836
2018-11-15,27.540000915527344
2018-11-16,27.709999084472656
2018-11-19,27.440000534057617
2018-11-20,26.309999465942383
2018-11-21,26.15999984741211
2018-11-23,26.540000915527344
2018-11-26,26.68000030517578
2018-11-27,26.100000381469727
2018-11-28,26.649999618530273
2018-11-29,26.979999542236328
2018-11-30,27.0
2018-12-03,26.350000381469727
2018-12-04,26.450000762939453
2018-12-06,25.979999542236328
2018-12-07,26.299999237060547
2018-12-10,25.950000762939453
2018-12-11,26.290000915527344
2018-12-12,26.1200008392334
2018-12-13,26.149999618530273
2018-12-14,25.920000076293945
2018-12-17,25.239999771118164
2018-12-18,24.639999389648438
2018-12-19,25.100000381469727
2018-12-20,25.350000381469727
2018-12-21,25.1200008392334
2018-12-24,24.649999618530273
2018-12-26,25.610000610351562
2018-12-27,25.469999313354492
2018-12-28,25.40999984741211
2018-12-31,25.639999389648438
2019-01-02,25.280000686645508
2019-01-03,25.040000915527344
2019-01-04,25.559999465942383
2019-01-07,25.8799991607666
2019-01-08,25.889999389648438
2019-01-09,26.469999313354492
2019-01-10,26.280000686645508
2019-01-11,27.0
2019-01-14,26.350000381469727
2019-01-15,26.56999969482422
2019-01-16,26.270000457763672
2019-01-17,26.280000686645508
2019-01-18,26.670000076293945
2019-01-22,26.549999237060547
2019-01-23,26.510000228881836
2019-01-24,26.3700008392334
2019-01-25,26.299999237060547
2019-01-28,26.299999237060547
2019-01-29,26.469999313354492
2019-01-30,26.579999923706055
2019-01-31,27.219999313354492
2019-02-01,27.209999084472656
2019-02-04,27.170000076293945
2019-02-05,27.110000610351562
2019-02-06,27.1200008392334
2019-02-07,27.170000076293945
2019-02-08,27.780000686645508
2019-02-11,28.18000030517578
2019-02-12,28.299999237060547
2019-02-13,28.420000076293945
2019-02-14,27.93000030517578
2019-02-15,28.239999771118164
2019-02-19,28.170000076293945
2019-02-20,28.170000076293945
2019-02-21,28.170000076293945
2019-02-22,27.479999542236328
2019-02-25,27.0
2019-02-26,26.549999237060547
2019-02-27,26.940000534057617
2019-02-28,25.149999618530273
2019-03-01,26.0
2019-03-04,26.049999237060547
2019-03-05,26.0
2019-03-06,26.510000228881836
2019-03-07,26.540000915527344
2019-03-08,26.399999618530273
2019-03-11,26.8799991607666
2019-03-12,27.229999542236328
2019-03-13,27.34000015258789
2019-03-14,27.3700008392334
2019-03-15,27.68000030517578
2019-03-18,27.829999923706055
2019-03-19,27.5
2019-03-20,27.760000228881836
2019-03-21,28.040000915527344
2019-03-22,27.709999084472656
2019-03-25,27.809999465942383
2019-03-26,28.149999618530273
2019-03-27,27.920000076293945
2019-03-28,27.969999313354492
2019-03-29,27.969999313354492
2019-04-01,27.700000762939453
2019-04-02,27.3700008392334
2019-04-03,27.600000381469727
