Date,CFG
2016-03-28,14.640167236328125
2016-03-29,14.510124206542969
2016-03-30,14.54434871673584
2016-03-31,14.339014053344727
2016-04-01,14.612787246704102
2016-04-04,14.722298622131348
2016-04-05,14.208967208862305
2016-04-06,14.60594654083252
2016-04-07,14.229503631591797
2016-04-08,14.284255981445312
2016-04-11,14.400612831115723
2016-04-12,14.722298622131348
2016-04-13,15.468341827392578
2016-04-14,15.618912696838379
2016-04-15,15.434112548828125
2016-04-18,15.550472259521484
2016-04-19,15.810558319091797
2016-04-20,15.98851490020752
2016-04-21,16.104869842529297
2016-04-22,16.16646385192871
2016-04-25,16.002197265625
2016-04-26,16.118558883666992
2016-04-27,16.16646385192871
2016-04-28,15.90638256072998
2016-04-29,15.639452934265137
2016-05-02,15.866503715515137
2016-05-03,15.488076210021973
2016-05-04,15.13028621673584
2016-05-05,15.21285629272461
2016-05-06,15.1990966796875
2016-05-09,15.033966064453125
2016-05-10,15.384872436523438
2016-05-11,15.274781227111816
2016-05-12,14.972033500671387
2016-05-13,14.724339485168457
2016-05-16,14.937634468078613
2016-05-17,15.013323783874512
2016-05-18,15.914670944213867
2016-05-19,15.756422996520996
2016-05-20,15.811460494995117
2016-05-23,15.804581642150879
2016-05-24,15.997239112854004
2016-05-25,16.299985885620117
2016-05-26,16.066041946411133
2016-05-27,16.231170654296875
2016-05-31,16.20365333557129
2016-06-01,16.238054275512695
2016-06-02,16.39630699157715
2016-06-03,15.921552658081055
2016-06-06,16.148609161376953
2016-06-07,16.155485153198242
2016-06-08,16.141727447509766
2016-06-09,15.742657661437988
2016-06-10,15.453679084777832
2016-06-13,15.192217826843262
2016-06-14,14.662409782409668
2016-06-15,14.696821212768555
2016-06-16,14.40783405303955
2016-06-17,14.517922401428223
2016-06-20,14.662409782409668
2016-06-21,14.827546119689941
2016-06-22,14.703697204589844
2016-06-23,15.21973705291748
2016-06-24,13.726658821105957
2016-06-27,12.687699317932129
2016-06-28,13.052370071411133
2016-06-29,13.430801391601562
2016-06-30,13.747302055358887
2016-07-01,13.520245552062988
2016-07-05,13.004203796386719
2016-07-06,13.066131591796875
2016-07-07,13.361994743347168
2016-07-08,13.657858848571777
2016-07-11,13.843629837036133
2016-07-12,14.063803672790527
2016-07-13,14.146374702453613
2016-07-14,14.442237854003906
2016-07-15,14.435355186462402
2016-07-18,14.435355186462402
2016-07-19,14.46976089477539
2016-07-20,14.669294357299805
2016-07-21,14.916990280151367
2016-07-22,14.99956226348877
2016-07-25,15.157815933227539
2016-07-26,15.474319458007812
2016-07-27,15.536243438720703
2016-07-28,15.44679069519043
2016-07-29,15.364224433898926
2016-08-01,15.35731029510498
2016-08-02,15.253546714782715
2016-08-03,15.537178039550781
2016-08-04,15.640941619873047
2016-08-05,16.18052101135254
2016-08-08,16.22202491760254
2016-08-09,16.24968910217285
2016-08-10,16.083669662475586
2016-08-11,16.18743896484375
2016-08-12,16.097501754760742
2016-08-15,16.284282684326172
2016-08-16,16.18052101135254
2016-08-17,16.215105056762695
2016-08-18,16.18052101135254
2016-08-19,16.31195640563965
2016-08-22,16.25661277770996
2016-08-23,16.27736473083496
2016-08-24,16.24968910217285
2016-08-25,16.353464126586914
2016-08-26,16.685508728027344
2016-08-29,16.92071533203125
2016-08-30,17.10749053955078
2016-08-31,17.135160446166992
2016-09-01,16.96221923828125
2016-09-02,17.072900772094727
2016-09-06,16.81003189086914
2016-09-07,16.99680519104004
2016-09-08,17.238927841186523
2016-09-09,17.16282844543457
2016-09-12,17.34269142150879
2016-09-13,17.031391143798828
2016-09-14,16.879201889038086
2016-09-15,16.934547424316406
2016-09-16,16.67167854309082
2016-09-19,16.733938217163086
2016-09-20,16.720090866088867
2016-09-21,16.816946029663086
2016-09-22,16.768522262573242
2016-09-23,16.886123657226562
2016-09-26,16.5748233795166
2016-09-27,16.816946029663086
2016-09-28,16.886123657226562
2016-09-29,16.637083053588867
2016-09-30,17.093658447265625
2016-10-03,17.01756477355957
2016-10-04,17.287353515625
2016-10-05,17.688575744628906
2016-10-06,17.771596908569336
2016-10-07,17.64015769958496
2016-10-10,17.667823791503906
2016-10-11,17.2665958404541
2016-10-12,17.46721076965332
2016-10-13,16.96221923828125
2016-10-14,17.149003982543945
2016-10-17,17.003719329833984
2016-10-18,17.190500259399414
2016-10-19,17.50179672241211
2016-10-20,17.674741744995117
2016-10-21,17.96528434753418
2016-10-24,18.228158950805664
2016-10-25,18.30425453186035
2016-10-26,18.58787727355957
2016-10-27,18.58787727355957
2016-10-28,18.228158950805664
2016-10-31,18.304601669311523
2016-11-01,18.652070999145508
2016-11-02,18.137819290161133
2016-11-03,18.255956649780273
2016-11-04,18.353242874145508
2016-11-07,19.006486892700195
2016-11-08,18.728513717651367
2016-11-09,19.597185134887695
2016-11-10,20.57009506225586
2016-11-11,20.74382972717285
2016-11-14,21.45960807800293
2016-11-15,21.50130844116211
2016-11-16,21.355371475219727
2016-11-17,22.050308227539062
2016-11-18,22.217090606689453
2016-11-21,22.189287185668945
2016-11-22,22.182344436645508
2016-11-23,22.515914916992188
2016-11-25,22.55760383605957
2016-11-28,22.085052490234375
2016-11-29,22.508956909179688
2016-11-30,23.287290573120117
2016-12-01,23.891883850097656
2016-12-02,23.73204803466797
2016-12-05,23.73204803466797
2016-12-06,24.1142635345459
2016-12-07,24.364442825317383
2016-12-08,24.698013305664062
2016-12-09,24.67715835571289
2016-12-12,24.329694747924805
2016-12-13,24.18375587463379
2016-12-14,24.065622329711914
2016-12-15,24.600719451904297
2016-12-16,24.545122146606445
2016-12-19,24.579872131347656
2016-12-20,25.073274612426758
2016-12-21,25.031578063964844
2016-12-22,25.017681121826172
2016-12-23,25.247011184692383
2016-12-27,25.337345123291016
2016-12-28,25.017681121826172
2016-12-29,24.5173282623291
2016-12-30,24.760557174682617
2017-01-03,24.92039680480957
2017-01-04,25.135818481445312
2017-01-05,24.823101043701172
2017-01-06,24.955129623413086
2017-01-09,24.79530143737793
2017-01-10,25.212268829345703
2017-01-11,25.205318450927734
2017-01-12,24.962078094482422
2017-01-13,25.219215393066406
2017-01-17,23.711198806762695
2017-01-18,24.315792083740234
2017-01-19,24.13511848449707
2017-01-20,24.892595291137695
2017-01-23,24.94123649597168
2017-01-24,25.22616195678711
2017-01-25,26.073976516723633
2017-01-26,26.08787727355957
2017-01-27,25.705665588378906
2017-01-30,25.385990142822266
2017-01-31,25.232521057128906
2017-02-01,25.455753326416016
2017-02-02,25.141830444335938
2017-02-03,25.665037155151367
2017-02-06,25.44180679321289
2017-02-07,25.5255184173584
2017-02-08,24.66047477722168
2017-02-09,25.281349182128906
2017-02-10,25.406925201416016
2017-02-13,25.755725860595703
2017-02-14,26.495195388793945
2017-02-15,26.767255783081055
2017-02-16,26.68354606628418
2017-02-17,26.39752197265625
2017-02-21,26.544025421142578
2017-02-22,26.278932571411133
2017-02-23,25.98593521118164
2017-02-24,25.567384719848633
2017-02-27,25.944076538085938
2017-02-28,26.06964874267578
2017-03-01,27.618350982666016
2017-03-02,26.544025421142578
2017-03-03,26.72540855407715
2017-03-06,26.697498321533203
2017-03-07,26.488218307495117
2017-03-08,26.404502868652344
2017-03-09,26.320791244506836
2017-03-10,26.25800132751465
2017-03-13,26.06964874267578
2017-03-14,25.944076538085938
2017-03-15,25.658069610595703
2017-03-16,25.881296157836914
2017-03-17,25.546443939208984
2017-03-20,25.27437400817871
2017-03-21,23.96984100341797
2017-03-22,24.018678665161133
2017-03-23,24.116350173950195
2017-03-24,24.074491500854492
2017-03-27,23.88614273071289
2017-03-28,24.437244415283203
2017-03-29,24.060537338256836
2017-03-30,24.332603454589844
2017-03-31,24.102399826049805
2017-04-03,24.290746688842773
2017-04-04,24.346555709838867
2017-04-05,23.983800888061523
2017-04-06,24.36050796508789
2017-04-07,24.158206939697266
2017-04-10,23.983800888061523
2017-04-11,23.983800888061523
2017-04-12,23.530351638793945
2017-04-13,23.18852424621582
2017-04-17,23.662899017333984
2017-04-18,23.50942039489746
2017-04-19,23.872188568115234
2017-04-20,24.604673385620117
2017-04-21,24.346555709838867
2017-04-24,25.009286880493164
2017-04-25,25.427852630615234
2017-04-26,25.67201042175293
2017-04-27,25.65108871459961
2017-04-28,25.60923194885254
2017-05-01,26.001388549804688
2017-05-02,25.79830551147461
2017-05-03,26.057409286499023
2017-05-04,26.148448944091797
2017-05-05,25.88934326171875
2017-05-08,26.162450790405273
2017-05-09,26.03639793395996
2017-05-10,26.057409286499023
2017-05-11,25.910348892211914
2017-05-12,25.665266036987305
2017-05-15,25.92435646057129
2017-05-16,25.966379165649414
2017-05-17,24.20867156982422
2017-05-18,24.13164520263672
2017-05-19,24.20867156982422
2017-05-22,24.20867156982422
2017-05-23,24.572811126708984
2017-05-24,24.250690460205078
2017-05-25,24.20867156982422
2017-05-26,24.257688522338867
2017-05-30,23.98457908630371
2017-05-31,23.879539489746094
2017-06-01,24.15965461730957
2017-06-02,23.900550842285156
2017-06-05,23.79550552368164
2017-06-06,23.711475372314453
2017-06-07,24.173660278320312
2017-06-08,24.94396209716797
2017-06-09,25.448163986206055
2017-06-12,25.63724136352539
2017-06-13,25.82632064819336
2017-06-14,25.616233825683594
2017-06-15,25.7072696685791
2017-06-16,25.469175338745117
2017-06-19,25.5952205657959
2017-06-20,25.168058395385742
2017-06-21,24.64984893798828
2017-06-22,24.495784759521484
2017-06-23,24.152650833129883
2017-06-26,24.27169418334961
2017-06-27,24.397743225097656
2017-06-28,24.74789047241211
2017-06-29,24.9649715423584
2017-06-30,24.985980987548828
2017-07-03,25.588228225708008
2017-07-05,25.82632064819336
2017-07-06,25.630233764648438
2017-07-07,25.95937156677246
2017-07-10,25.94536590576172
2017-07-11,25.721275329589844
2017-07-12,25.574214935302734
2017-07-13,25.80531120300293
2017-07-14,25.378135681152344
2017-07-17,25.27309799194336
2017-07-18,24.922958374023438
2017-07-19,24.698867797851562
2017-07-20,24.684860229492188
2017-07-21,24.14565086364746
2017-07-24,24.824918746948242
2017-07-25,25.10502815246582
2017-07-26,24.62883949279785
2017-07-27,24.537796020507812
2017-07-28,24.467771530151367
2017-07-31,24.693021774291992
2017-08-01,24.79157257080078
2017-08-02,25.073131561279297
2017-08-03,24.79157257080078
2017-08-04,25.073131561279297
2017-08-07,24.883073806762695
2017-08-08,24.87604522705078
2017-08-09,24.65782356262207
2017-08-10,23.72867202758789
2017-08-11,23.503419876098633
2017-08-14,24.087671279907227
2017-08-15,23.925771713256836
2017-08-16,23.89760971069336
2017-08-17,23.095157623291016
2017-08-18,23.271135330200195
2017-08-21,23.017732620239258
2017-08-22,23.524538040161133
2017-08-23,23.580852508544922
2017-08-24,23.932804107666016
2017-08-25,23.827224731445312
2017-08-28,23.559738159179688
2017-08-29,23.447113037109375
2017-08-30,23.503419876098633
2017-08-31,23.32040786743164
2017-09-01,23.658281326293945
2017-09-05,22.98253631591797
2017-09-06,23.06700325012207
2017-09-07,22.581308364868164
2017-09-08,23.095157623291016
2017-09-11,23.552698135375977
2017-09-12,24.27068519592285
2017-09-13,24.418498992919922
2017-09-14,24.481853485107422
2017-09-15,24.749338150024414
2017-09-18,25.052017211914062
2017-09-19,25.213916778564453
2017-09-20,25.192794799804688
2017-09-21,25.530677795410156
2017-09-22,25.58697509765625
2017-09-25,25.66440773010254
2017-09-26,25.917816162109375
2017-09-27,26.19938087463379
2017-09-28,26.09379768371582
2017-09-29,26.656919479370117
2017-10-02,26.19938087463379
2017-10-03,25.931896209716797
2017-10-04,25.741844177246094
2017-10-05,26.13602638244629
2017-10-06,26.389440536499023
2017-10-09,26.262739181518555
2017-10-10,26.61468505859375
2017-10-11,26.361284255981445
2017-10-12,26.157154083251953
2017-10-13,26.030452728271484
2017-10-16,26.07972526550293
2017-10-17,25.81926918029785
2017-10-18,26.171226501464844
2017-10-19,26.34720802307129
2017-10-20,26.9807186126709
2017-10-23,27.10037612915039
2017-10-24,27.008872985839844
2017-10-25,26.769542694091797
2017-10-26,27.107419967651367
2017-10-27,27.065187454223633
2017-10-30,26.80474281311035
2017-10-31,26.882539749145508
2017-11-01,27.13715171813965
2017-11-02,27.398828506469727
2017-11-03,27.455413818359375
2017-11-06,27.38469123840332
2017-11-07,26.64207649230957
2017-11-08,26.387468338012695
2017-11-09,26.033849716186523
2017-11-10,25.94189453125
2017-11-13,26.309675216674805
2017-11-14,26.924972534179688
2017-11-15,26.974483489990234
2017-11-16,26.818889617919922
2017-11-17,26.995698928833008
2017-11-20,27.052282333374023
2017-11-21,26.80474281311035
2017-11-22,26.75524139404297
2017-11-24,26.69864845275879
2017-11-27,26.613788604736328
2017-11-28,27.427120208740234
2017-11-29,28.763826370239258
2017-11-30,28.78504753112793
2017-12-01,28.777969360351562
2017-12-04,29.598377227783203
2017-12-05,28.919422149658203
2017-12-06,28.73553466796875
2017-12-07,29.301332473754883
2017-12-08,29.520587921142578
2017-12-11,29.294267654418945
2017-12-12,29.647876739501953
2017-12-13,29.237688064575195
2017-12-14,28.905271530151367
2017-12-15,29.492290496826172
2017-12-18,29.725671768188477
2017-12-19,29.76103973388672
2017-12-20,29.65496063232422
2017-12-21,30.128808975219727
2017-12-22,30.15003204345703
2017-12-26,30.072233200073242
2017-12-27,29.959070205688477
2017-12-28,30.01565170288086
2017-12-29,29.690324783325195
2018-01-02,30.18539047241211
2018-01-03,30.531946182250977
2018-01-04,30.892641067504883
2018-01-05,31.03409194946289
2018-01-08,31.16139793395996
2018-01-09,31.25334358215332
2018-01-10,31.7554874420166
2018-01-11,32.038387298583984
2018-01-12,32.19398498535156
2018-01-16,32.003028869628906
2018-01-17,32.42030334472656
2018-01-18,32.36371994018555
2018-01-19,33.11341094970703
2018-01-22,33.81359100341797
2018-01-23,33.856021881103516
2018-01-24,33.50947570800781
2018-01-25,33.007320404052734
2018-01-26,33.20534896850586
2018-01-29,33.06389236450195
2018-01-30,32.6536979675293
2018-01-31,32.6181640625
2018-02-01,33.26484298706055
2018-02-02,32.70343780517578
2018-02-05,31.04054832458496
2018-02-06,31.694334030151367
2018-02-07,31.864885330200195
2018-02-08,29.9816951751709
2018-02-09,30.59284210205078
2018-02-12,31.23952865600586
2018-02-13,31.54509925842285
2018-02-14,32.5826301574707
2018-02-15,32.70343780517578
2018-02-16,32.63948059082031
2018-02-20,32.75318145751953
2018-02-21,32.90241241455078
2018-02-22,32.298377990722656
2018-02-23,32.99480056762695
2018-02-26,31.65169906616211
2018-02-27,31.09029769897461
2018-02-28,30.905529022216797
2018-03-01,30.9339542388916
2018-03-02,31.395870208740234
2018-03-05,31.879104614257812
2018-03-06,32.20598602294922
2018-03-07,32.2912712097168
2018-03-08,32.13493347167969
2018-03-09,32.87400436401367
2018-03-12,32.79582595825195
2018-03-13,32.49734878540039
2018-03-14,32.07097244262695
2018-03-15,31.95016860961914
2018-03-16,31.88620948791504
2018-03-19,31.914636611938477
2018-03-20,31.81514549255371
2018-03-21,31.921737670898438
2018-03-22,30.521787643432617
2018-03-23,29.32791519165039
2018-03-26,30.642597198486328
2018-03-27,29.555322647094727
2018-03-28,29.526899337768555
2018-03-29,29.832473754882812
2018-04-02,29.207111358642578
2018-04-03,29.7116641998291
2018-04-04,30.393875122070312
2018-04-05,30.57154083251953
2018-04-06,29.477153778076172
2018-04-09,29.66191864013672
2018-04-10,30.34412956237793
2018-04-11,29.974597930908203
2018-04-12,30.727872848510742
2018-04-13,30.045656204223633
2018-04-16,30.109615325927734
2018-04-17,29.34213638305664
2018-04-18,29.15736961364746
2018-04-19,29.747196197509766
2018-04-20,29.832473754882812
2018-04-23,30.209102630615234
2018-04-24,30.03856086730957
2018-04-25,30.21621322631836
2018-04-26,29.832473754882812
2018-04-27,30.180683135986328
2018-04-30,29.4842529296875
2018-05-01,29.255640029907227
2018-05-02,29.29850959777832
2018-05-03,28.869853973388672
2018-05-04,29.31279754638672
2018-05-07,29.341381072998047
2018-05-08,29.519977569580078
2018-05-09,30.12723159790039
2018-05-10,30.262981414794922
2018-05-11,30.29155731201172
2018-05-14,30.248695373535156
2018-05-15,30.52017593383789
2018-05-16,30.391584396362305
2018-05-17,30.363000869750977
2018-05-18,29.691444396972656
2018-05-21,29.927209854125977
2018-05-22,30.14152717590332
2018-05-23,29.85576629638672
2018-05-24,29.677160263061523
2018-05-25,29.655712127685547
2018-05-29,28.15542984008789
2018-05-30,28.891286849975586
2018-05-31,29.184202194213867
2018-06-01,29.7414493560791
2018-06-04,29.94149398803711
2018-06-05,29.641427993774414
2018-06-06,30.277265548706055
2018-06-07,29.94149398803711
2018-06-08,29.991491317749023
2018-06-11,29.898624420166016
2018-06-12,30.15581703186035
2018-06-13,29.891468048095703
2018-06-14,29.577133178710938
2018-06-15,29.79144859313965
2018-06-18,29.898624420166016
2018-06-19,29.827180862426758
2018-06-20,29.927209854125977
2018-06-21,29.95577049255371
2018-06-22,29.41996192932129
2018-06-25,29.184202194213867
2018-06-26,28.676963806152344
2018-06-27,28.262598037719727
2018-06-28,28.226869583129883
2018-06-29,27.79107093811035
2018-07-02,28.134002685546875
2018-07-03,27.833938598632812
2018-07-05,27.991106033325195
2018-07-06,28.112560272216797
2018-07-09,28.934154510498047
2018-07-10,28.60552406311035
2018-07-11,28.42690658569336
2018-07-12,28.269742965698242
2018-07-13,28.119709014892578
2018-07-16,28.562654495239258
2018-07-17,28.60552406311035
2018-07-18,29.319936752319336
2018-07-19,29.0484619140625
2018-07-20,28.719818115234375
2018-07-23,28.955583572387695
2018-07-24,28.60552406311035
2018-07-25,28.519784927368164
2018-07-26,28.548357009887695
2018-07-27,28.648366928100586
2018-07-30,28.626949310302734
2018-07-31,28.61256217956543
2018-08-01,28.7132568359375
2018-08-02,28.97939109802246
2018-08-03,29.072895050048828
2018-08-06,28.864309310913086
2018-08-07,29.065706253051758
2018-08-08,29.49726676940918
2018-08-09,29.195178985595703
2018-08-10,28.965003967285156
2018-08-13,28.65572166442871
2018-08-14,29.058507919311523
2018-08-15,28.590984344482422
2018-08-16,29.10167121887207
2018-08-17,29.2670955657959
2018-08-20,29.382192611694336
2018-08-21,29.684280395507812
2018-08-22,29.669885635375977
2018-08-23,29.518848419189453
2018-08-24,29.45411491394043
2018-08-27,29.79936408996582
2018-08-28,29.849706649780273
2018-08-29,29.58357810974121
2018-08-30,29.432544708251953
2018-08-31,29.605161666870117
2018-09-04,29.65549659729004
2018-09-05,29.8353214263916
2018-09-06,29.626739501953125
2018-09-07,29.49726676940918
2018-09-10,29.317453384399414
2018-09-11,29.511653900146484
2018-09-12,29.02974510192871
2018-09-13,28.605369567871094
2018-09-14,28.871503829956055
2018-09-17,28.69167137145996
2018-09-18,28.634138107299805
2018-09-19,29.072895050048828
2018-09-20,29.511653900146484
2018-09-21,29.475690841674805
2018-09-24,29.065706253051758
2018-09-25,28.871503829956055
2018-09-26,28.346439361572266
2018-09-27,28.00118637084961
2018-09-28,27.742259979248047
2018-10-01,27.59119987487793
2018-10-02,27.382606506347656
2018-10-03,27.929264068603516
2018-10-04,28.123458862304688
2018-10-05,27.893293380737305
2018-10-08,28.21696662902832
2018-10-09,28.02995491027832
2018-10-10,27.447345733642578
2018-10-11,26.605806350708008
2018-10-12,25.97283935546875
2018-10-15,25.785829544067383
2018-10-16,25.685136795043945
2018-10-17,25.81460189819336
2018-10-18,25.116910934448242
2018-10-19,26.159854888916016
2018-10-22,25.72829246520996
2018-10-23,26.06634521484375
2018-10-24,25.196027755737305
2018-10-25,25.81460189819336
2018-10-26,25.793027877807617
2018-10-29,26.008811950683594
2018-10-30,26.327665328979492
2018-10-31,27.066837310791016
2018-11-01,27.110322952270508
2018-11-02,27.19003677368164
2018-11-05,27.342222213745117
2018-11-06,27.342222213745117
2018-11-07,27.639341354370117
2018-11-08,27.755285263061523
2018-11-09,27.58136558532715
2018-11-12,27.262510299682617
2018-11-13,27.313234329223633
2018-11-14,26.24070167541504
2018-11-15,26.508838653564453
2018-11-16,26.27694320678711
2018-11-19,26.052288055419922
2018-11-20,25.530515670776367
2018-11-21,25.726177215576172
2018-11-23,25.50153350830078
2018-11-26,26.132003784179688
2018-11-27,26.124757766723633
2018-11-28,26.400135040283203
2018-11-29,26.110261917114258
2018-11-30,26.349407196044922
2018-12-03,26.487092971801758
2018-12-04,24.958023071289062
2018-12-06,24.479724884033203
2018-12-07,23.921722412109375
2018-12-10,23.226030349731445
2018-12-11,22.95789909362793
2018-12-12,22.921663284301758
2018-12-13,22.378154754638672
2018-12-14,21.928852081298828
2018-12-17,21.79840660095215
2018-12-18,21.602741241455078
2018-12-19,21.015748977661133
2018-12-20,20.907054901123047
2018-12-21,20.667905807495117
2018-12-24,20.247591018676758
2018-12-26,21.370849609375
2018-12-27,21.436073303222656
2018-12-28,21.428821563720703
2018-12-31,21.544771194458008
2019-01-02,22.11002540588379
2019-01-03,22.008567810058594
2019-01-04,22.91441535949707
2019-01-07,23.197040557861328
2019-01-08,23.197040557861328
2019-01-09,23.501407623291016
2019-01-10,23.363723754882812
2019-01-11,23.646347045898438
2019-01-14,23.95796012878418
2019-01-15,23.986949920654297
2019-01-16,24.602930068969727
2019-01-17,24.566696166992188
2019-01-18,25.675458908081055
2019-01-22,25.494277954101562
2019-01-23,25.327606201171875
2019-01-24,25.472543716430664
2019-01-25,25.682703018188477
2019-01-28,25.610231399536133
2019-01-29,25.400074005126953
2019-01-30,25.28306007385254
2019-01-31,24.807666778564453
2019-02-01,25.005136489868164
2019-02-04,25.195297241210938
2019-02-05,25.144100189208984
2019-02-06,25.24649429321289
2019-02-07,26.021726608276367
2019-02-08,25.83156967163086
2019-02-11,25.926658630371094
2019-02-12,26.343530654907227
2019-02-13,26.555622100830078
2019-02-14,26.255767822265625
2019-02-15,26.840850830078125
2019-02-19,27.1187686920166
2019-02-20,27.542959213256836
2019-02-21,27.228471755981445
2019-02-22,27.228471755981445
2019-02-25,27.089509963989258
2019-02-26,26.833528518676758
2019-02-27,27.082197189331055
2019-02-28,27.016374588012695
2019-03-01,27.06026268005371
2019-03-04,26.950550079345703
2019-03-05,26.72383689880371
2019-03-06,26.131427764892578
2019-03-07,25.539033889770508
2019-03-08,25.42201805114746
2019-03-11,25.67067527770996
2019-03-12,25.64142417907715
2019-03-13,25.963220596313477
2019-03-14,26.138750076293945
