Date,TSN
2015-10-06,34.606544494628906
2015-10-07,34.63759994506836
2015-10-08,35.70109176635742
2015-10-09,35.96502685546875
2015-10-12,36.52394104003906
2015-10-13,35.28190612792969
2015-10-14,34.38140869140625
2015-10-15,34.101951599121094
2015-10-16,35.16544723510742
2015-10-19,35.84858322143555
2015-10-20,35.77872085571289
2015-10-21,35.887393951416016
2015-10-22,36.62485885620117
2015-10-23,36.82669448852539
2015-10-26,35.01020431518555
2015-10-27,34.77730941772461
2015-10-28,34.90928649902344
2015-10-29,34.039852142333984
2015-10-30,34.43575668334961
2015-11-02,34.76179885864258
2015-11-03,35.196510314941406
2015-11-04,35.04901885986328
2015-11-05,35.398345947265625
2015-11-06,35.32072067260742
2015-11-09,34.971378326416016
2015-11-10,35.11887741088867
2015-11-11,34.78508377075195
2015-11-12,33.853546142578125
2015-11-13,33.457645416259766
2015-11-16,34.303794860839844
2015-11-17,34.109710693359375
2015-11-18,35.01020431518555
2015-11-19,34.51338195800781
2015-11-20,33.88459777832031
2015-11-23,37.33127975463867
2015-11-24,38.10757064819336
2015-11-25,38.69753646850586
2015-11-27,39.359352111816406
2015-11-30,38.931114196777344
2015-12-01,39.43723678588867
2015-12-02,39.382720947265625
2015-12-03,40.0834846496582
2015-12-04,40.519508361816406
2015-12-07,40.33264923095703
2015-12-08,40.96332550048828
2015-12-09,41.27476501464844
2015-12-10,41.586219787597656
2015-12-11,40.89323425292969
2015-12-14,41.04117965698242
2015-12-15,42.00668716430664
2015-12-16,41.92882537841797
2015-12-17,41.17354965209961
2015-12-18,40.91660690307617
2015-12-21,41.399356842041016
2015-12-22,41.72636032104492
2015-12-23,41.8898811340332
2015-12-24,41.9988899230957
2015-12-28,41.679649353027344
2015-12-29,41.96773910522461
2015-12-30,41.87430191040039
2015-12-31,41.52394104003906
2016-01-04,41.23583221435547
2016-01-05,40.721946716308594
2016-01-06,40.6907958984375
2016-01-07,40.620731353759766
2016-01-08,40.721946716308594
2016-01-11,41.04896926879883
2016-01-12,41.71857452392578
2016-01-13,41.36042022705078
2016-01-14,41.1968994140625
2016-01-15,40.091270446777344
2016-01-19,38.681968688964844
2016-01-20,38.89997863769531
2016-01-21,39.71751403808594
2016-01-22,39.881046295166016
2016-01-25,39.93553161621094
2016-01-26,40.877662658691406
2016-01-27,40.379364013671875
2016-01-28,40.94776153564453
2016-01-29,41.54729080200195
2016-02-01,42.28697967529297
2016-02-02,41.266990661621094
2016-02-03,41.204689025878906
2016-02-04,40.44944381713867
2016-02-05,44.459327697753906
2016-02-08,46.841922760009766
2016-02-09,47.379173278808594
2016-02-10,47.94756317138672
2016-02-11,46.75626754760742
2016-02-12,46.84971237182617
2016-02-16,48.12663650512695
2016-02-17,48.59383010864258
2016-02-18,49.022064208984375
2016-02-19,49.02985763549805
2016-02-22,49.909698486328125
2016-02-23,50.446937561035156
2016-02-24,50.90632629394531
2016-02-25,51.77058410644531
2016-02-26,50.85755157470703
2016-02-29,50.529788970947266
2016-03-01,51.177520751953125
2016-03-02,51.341392517089844
2016-03-03,51.520870208740234
2016-03-04,50.693668365478516
2016-03-07,51.26335525512695
2016-03-08,51.06826400756836
2016-03-09,51.567710876464844
2016-03-10,52.00471115112305
2016-03-11,52.82412338256836
2016-03-14,52.45732879638672
2016-03-15,52.020320892333984
2016-03-16,52.324676513671875
2016-03-17,52.44953536987305
2016-03-18,52.426124572753906
2016-03-21,52.09836196899414
2016-03-22,52.04374313354492
2016-03-23,52.6290168762207
2016-03-24,52.19981384277344
2016-03-28,52.66023254394531
2016-03-29,52.831912994384766
2016-03-30,52.7226676940918
2016-03-31,52.020320892333984
2016-04-01,53.13627624511719
2016-04-04,52.88655471801758
2016-04-05,52.6290168762207
2016-04-06,53.097251892089844
2016-04-07,52.94116973876953
2016-04-08,53.151878356933594
2016-04-11,52.6290168762207
2016-04-12,53.354766845703125
2016-04-13,51.21652603149414
2016-04-14,50.45954513549805
2016-04-15,50.98241424560547
2016-04-18,51.341392517089844
2016-04-19,50.974605560302734
2016-04-20,49.686973571777344
2016-04-21,49.117286682128906
2016-04-22,49.21874237060547
2016-04-25,50.00695037841797
2016-04-26,50.47515869140625
2016-04-27,50.98241424560547
2016-04-28,51.13068389892578
2016-04-29,51.36479949951172
2016-05-02,52.02812576293945
2016-05-03,51.78622055053711
2016-05-04,52.04374313354492
2016-05-05,51.80181884765625
2016-05-06,52.48074722290039
2016-05-09,53.25333023071289
2016-05-10,54.05712890625
2016-05-11,53.44062423706055
2016-05-12,53.573280334472656
2016-05-13,53.65133285522461
2016-05-16,53.33916091918945
2016-05-17,51.89545822143555
2016-05-18,51.1853141784668
2016-05-19,50.74048614501953
2016-05-20,50.498565673828125
2016-05-23,50.709285736083984
2016-05-24,50.802913665771484
2016-05-25,50.55320358276367
2016-05-26,50.834136962890625
2016-05-27,50.8967170715332
2016-05-31,49.887691497802734
2016-06-01,50.30224609375
2016-06-02,48.96470642089844
2016-06-03,49.44185256958008
2016-06-06,47.61936569213867
2016-06-07,47.58808135986328
2016-06-08,46.74332809448242
2016-06-09,47.9322395324707
2016-06-10,47.376888275146484
2016-06-13,46.87628173828125
2016-06-14,47.15787124633789
2016-06-15,47.21263122558594
2016-06-16,48.09650802612305
2016-06-17,47.885311126708984
2016-06-20,47.940067291259766
2016-06-21,48.63620376586914
2016-06-22,49.02729415893555
2016-06-23,49.55917739868164
2016-06-24,49.72344207763672
2016-06-27,51.02968215942383
2016-06-28,50.2161979675293
2016-06-29,50.23967742919922
2016-06-30,52.24205780029297
2016-07-01,51.63977813720703
2016-07-05,52.163856506347656
2016-07-06,52.922576904296875
2016-07-07,52.922576904296875
2016-07-08,53.908103942871094
2016-07-11,53.55614471435547
2016-07-12,53.704750061035156
2016-07-13,54.134952545166016
2016-07-14,54.635555267333984
2016-07-15,54.416542053222656
2016-07-18,54.66682434082031
2016-07-19,55.597652435302734
2016-07-20,55.276939392089844
2016-07-21,55.636749267578125
2016-07-22,56.622310638427734
2016-07-25,57.34190368652344
2016-07-26,56.9429931640625
2016-07-27,56.442413330078125
2016-07-28,57.1385383605957
2016-07-29,57.568748474121094
2016-08-01,58.100624084472656
2016-08-02,57.47488784790039
2016-08-03,57.07596969604492
2016-08-04,57.5374641418457
2016-08-05,57.600006103515625
2016-08-08,57.936363220214844
2016-08-09,58.2492561340332
2016-08-10,58.38221740722656
2016-08-11,58.32746505737305
2016-08-12,58.95321273803711
2016-08-15,58.73420333862305
2016-08-16,58.07716751098633
2016-08-17,58.17885208129883
2016-08-18,58.68724822998047
2016-08-19,58.56991958618164
2016-08-22,59.13311004638672
2016-08-23,58.835906982421875
2016-08-24,58.663818359375
2016-08-25,59.03144073486328
2016-08-26,58.73420333862305
2016-08-29,59.469444274902344
2016-08-30,59.11676025390625
2016-08-31,59.22648620605469
2016-09-01,59.15597152709961
2016-09-02,59.90833282470703
2016-09-06,59.626190185546875
2016-09-07,58.99921798706055
2016-09-08,58.54463577270508
2016-09-09,56.63235855102539
2016-09-12,57.86279296875
2016-09-13,57.502288818359375
2016-09-14,57.29067611694336
2016-09-15,57.68253707885742
2016-09-16,57.40823745727539
2016-09-19,58.176307678222656
2016-09-20,58.43490982055664
2016-09-21,59.32053756713867
2016-09-22,60.15913391113281
2016-09-23,59.767276763916016
2016-09-26,59.46943664550781
2016-09-27,59.34407043457031
2016-09-28,59.57915496826172
2016-09-29,58.64653015136719
2016-09-30,58.5211296081543
2016-10-03,58.8581428527832
2016-10-04,57.73741149902344
2016-10-05,57.81576156616211
2016-10-06,58.293853759765625
2016-10-07,53.09772872924805
2016-10-10,55.25298309326172
2016-10-11,55.94266128540039
2016-10-12,56.083744049072266
2016-10-13,56.45209884643555
2016-10-14,56.09939956665039
2016-10-17,56.07590866088867
2016-10-18,56.083744049072266
2016-10-19,55.22946548461914
2016-10-20,54.712215423583984
2016-10-21,54.5005989074707
2016-10-24,54.727882385253906
2016-10-25,54.10873794555664
2016-10-26,53.81875991821289
2016-10-27,54.00685501098633
2016-10-28,54.657344818115234
2016-10-31,55.52728271484375
2016-11-01,55.715389251708984
2016-11-02,55.10408401489258
2016-11-03,54.83759689331055
2016-11-04,52.65099334716797
2016-11-07,54.38302230834961
2016-11-08,55.09621810913086
2016-11-09,54.48491287231445
2016-11-10,51.91428756713867
2016-11-11,52.14940643310547
2016-11-14,53.66984558105469
2016-11-15,53.92063522338867
2016-11-16,54.09306716918945
2016-11-17,52.27479934692383
2016-11-18,52.792076110839844
2016-11-21,45.14286804199219
2016-11-22,46.2087287902832
2016-11-23,45.97360610961914
2016-11-25,46.749515533447266
2016-11-28,45.72283935546875
2016-11-29,46.38762664794922
2016-11-30,44.69609069824219
2016-12-01,44.19255828857422
2016-12-02,44.88491439819336
2016-12-05,45.058013916015625
2016-12-06,45.15242004394531
2016-12-07,46.277488708496094
2016-12-08,48.45683670043945
2016-12-09,48.716468811035156
2016-12-12,48.89741134643555
2016-12-13,49.36161804199219
2016-12-14,48.889549255371094
2016-12-15,49.09410095214844
2016-12-16,49.12557601928711
2016-12-19,49.039039611816406
2016-12-20,48.70071792602539
2016-12-21,48.75579833984375
2016-12-22,48.57486343383789
2016-12-23,49.21213150024414
2016-12-27,49.12557601928711
2016-12-28,48.504032135009766
2016-12-29,48.89741134643555
2016-12-30,48.52763748168945
2017-01-03,49.2357292175293
2017-01-04,49.93594741821289
2017-01-05,50.19557189941406
2017-01-06,49.81793212890625
2017-01-09,49.290802001953125
2017-01-10,48.15785598754883
2017-01-11,48.35454559326172
2017-01-12,48.535499572753906
2017-01-13,48.77154541015625
2017-01-17,49.031166076660156
2017-01-18,49.36161804199219
2017-01-19,49.04690933227539
2017-01-20,49.22785186767578
2017-01-23,48.582698822021484
2017-01-24,49.06263732910156
2017-01-25,49.275062561035156
2017-01-26,48.551246643066406
2017-01-27,49.385215759277344
2017-01-30,49.22785186767578
2017-01-31,49.40096664428711
2017-02-01,50.58896255493164
2017-02-02,51.28132629394531
2017-02-03,51.446537017822266
2017-02-06,49.668460845947266
2017-02-07,50.86433029174805
2017-02-08,51.179039001464844
2017-02-09,51.446537017822266
2017-02-10,51.18690872192383
2017-02-13,51.375728607177734
2017-02-14,51.13969802856445
2017-02-15,51.39933776855469
2017-02-16,51.06102752685547
2017-02-17,51.34425354003906
2017-02-21,49.81006622314453
2017-02-22,49.73926544189453
2017-02-23,49.42455291748047
2017-02-24,49.31439208984375
2017-02-27,49.2393913269043
2017-02-28,49.39731216430664
2017-03-01,50.6922492980957
2017-03-02,49.82368850708008
2017-03-03,50.21849060058594
2017-03-06,48.9472541809082
2017-03-07,48.8682861328125
2017-03-08,48.89197540283203
2017-03-09,49.18410873413086
2017-03-10,50.17900848388672
2017-03-13,50.21849060058594
2017-03-14,49.48417282104492
2017-03-15,49.82368850708008
2017-03-16,48.955142974853516
2017-03-17,48.82880401611328
2017-03-20,49.2393913269043
2017-03-21,49.160438537597656
2017-03-22,49.523651123046875
2017-03-23,49.21571350097656
2017-03-24,49.40520095825195
2017-03-27,48.82880401611328
2017-03-28,48.8129997253418
2017-03-29,48.86039352416992
2017-03-30,48.6708869934082
2017-03-31,48.726158142089844
2017-04-03,48.93934631347656
2017-04-04,49.01041030883789
2017-04-05,48.9156608581543
2017-04-06,49.44468688964844
2017-04-07,49.08146667480469
2017-04-10,49.46837615966797
2017-04-11,49.63420867919922
2017-04-12,50.73963928222656
2017-04-13,50.11585235595703
2017-04-17,50.89755630493164
2017-04-18,51.51344299316406
2017-04-19,51.03178024291992
2017-04-20,51.35551452636719
2017-04-21,51.434478759765625
2017-04-24,51.63187026977539
2017-04-25,51.42658996582031
2017-04-26,50.95281219482422
2017-04-27,51.015995025634766
2017-04-28,50.73963928222656
2017-05-01,50.43169021606445
2017-05-02,49.91844940185547
2017-05-03,49.46837615966797
2017-05-04,49.72106170654297
2017-05-05,50.00531005859375
2017-05-08,46.9653434753418
2017-05-09,45.70198440551758
2017-05-10,45.82833480834961
2017-05-11,45.83623123168945
2017-05-12,45.986244201660156
2017-05-15,45.852012634277344
2017-05-16,45.67830276489258
2017-05-17,45.812530517578125
2017-05-18,45.66250228881836
2017-05-19,46.23891067504883
2017-05-22,46.1441650390625
2017-05-23,46.12836837768555
2017-05-24,46.13627243041992
2017-05-25,45.87570571899414
2017-05-26,46.06521224975586
2017-05-30,45.92649459838867
2017-05-31,45.450904846191406
2017-06-01,46.35451889038086
2017-06-02,45.88685989379883
2017-06-05,46.18807601928711
2017-06-06,47.05998992919922
2017-06-07,47.931907653808594
2017-06-08,47.97154235839844
2017-06-09,48.15385437011719
2017-06-12,48.566043853759766
2017-06-13,49.445884704589844
2017-06-14,49.548927307128906
2017-06-15,49.11296081542969
2017-06-16,48.835548400878906
2017-06-19,48.7958984375
2017-06-20,48.661136627197266
2017-06-21,48.65324020385742
2017-06-22,48.922725677490234
2017-06-23,49.7708854675293
2017-06-26,49.74707794189453
2017-06-27,48.90687561035156
2017-06-28,48.803829193115234
2017-06-29,48.803829193115234
2017-06-30,49.64405059814453
2017-07-03,49.60441589355469
2017-07-05,48.803829193115234
2017-07-06,47.725807189941406
2017-07-07,47.7337532043457
2017-07-10,46.988651275634766
2017-07-11,46.433799743652344
2017-07-12,47.495948791503906
2017-07-13,48.264827728271484
2017-07-14,48.661136627197266
2017-07-17,48.88309097290039
2017-07-18,48.22519302368164
2017-07-19,48.45505905151367
2017-07-20,48.29652786254883
2017-07-21,49.04956817626953
2017-07-24,48.835548400878906
2017-07-25,49.71538543701172
2017-07-26,49.96110534667969
2017-07-27,50.222686767578125
2017-07-28,49.93732452392578
2017-07-31,50.222686767578125
2017-08-01,49.85806655883789
2017-08-02,50.43669509887695
2017-08-03,50.127567291259766
2017-08-04,50.17512512207031
2017-08-07,53.02869415283203
2017-08-08,51.538490295410156
2017-08-09,51.253143310546875
2017-08-10,51.41960906982422
2017-08-11,51.95859909057617
2017-08-14,52.196380615234375
2017-08-15,52.28358840942383
2017-08-16,52.03787612915039
2017-08-17,51.443382263183594
2017-08-18,51.63361740112305
2017-08-21,51.60983657836914
2017-08-22,51.48299789428711
2017-08-23,51.17387390136719
2017-08-24,50.61901092529297
2017-08-25,50.135498046875
2017-08-28,49.58063888549805
2017-08-29,49.28736114501953
2017-08-30,49.712974548339844
2017-08-31,50.35734558105469
2017-09-01,51.335845947265625
2017-09-05,51.28812026977539
2017-09-06,51.66997146606445
2017-09-07,51.43131637573242
2017-09-08,52.02001190185547
2017-09-11,52.107521057128906
2017-09-12,52.36209487915039
2017-09-13,52.46552276611328
2017-09-14,52.75987243652344
2017-09-15,53.19740676879883
2017-09-18,53.62699508666992
2017-09-19,52.67234802246094
2017-09-20,52.33027648925781
2017-09-21,51.972293853759766
2017-09-22,52.035926818847656
2017-09-25,52.226863861083984
2017-09-26,52.37004089355469
2017-09-27,52.64849853515625
2017-09-28,52.067752838134766
2017-09-29,56.045413970947266
2017-10-02,56.47499465942383
2017-10-03,56.75344467163086
2017-10-04,56.99209976196289
2017-10-05,56.53865432739258
2017-10-06,56.21247482299805
2017-10-09,56.19656753540039
2017-10-10,55.77493667602539
2017-10-11,55.7192497253418
2017-10-12,56.323856353759766
2017-10-13,55.85449981689453
2017-10-16,56.124977111816406
2017-10-17,56.435237884521484
2017-10-18,56.92052459716797
2017-10-19,56.80914306640625
2017-10-20,56.91254806518555
2017-10-23,56.896629333496094
2017-10-24,56.610267639160156
2017-10-25,56.55457305908203
2017-10-26,56.721622467041016
2017-10-27,56.51477813720703
2017-10-30,56.85685348510742
2017-10-31,58.00243377685547
2017-11-01,58.32064437866211
2017-11-02,58.193355560302734
2017-11-03,57.9149169921875
2017-11-06,57.421695709228516
2017-11-07,58.14564514160156
2017-11-08,58.86955642700195
2017-11-09,58.726375579833984
2017-11-10,58.980934143066406
2017-11-13,60.13444519042969
2017-11-14,60.51631164550781
2017-11-15,60.627681732177734
2017-11-16,61.463008880615234
2017-11-17,62.027835845947266
2017-11-20,62.81541061401367
2017-11-21,62.89497375488281
2017-11-22,63.348426818847656
2017-11-24,64.01667022705078
2017-11-27,64.6292495727539
2017-11-28,64.55765533447266
2017-11-29,65.2497329711914
2017-11-30,65.67293548583984
2017-12-01,65.78472137451172
2017-12-04,66.71890258789062
2017-12-05,66.55123901367188
2017-12-06,66.50334167480469
2017-12-07,66.12804412841797
2017-12-08,66.76683044433594
2017-12-11,65.95238494873047
2017-12-12,66.00829315185547
2017-12-13,66.03224182128906
2017-12-14,64.4433364868164
2017-12-15,64.8984375
2017-12-18,66.1520004272461
2017-12-19,65.04216766357422
2017-12-20,64.93836212158203
2017-12-21,64.8026351928711
2017-12-22,64.37145233154297
2017-12-26,65.25775146484375
2017-12-27,65.05812072753906
2017-12-28,65.11402893066406
2017-12-29,64.73076629638672
2018-01-02,64.37145233154297
2018-01-03,63.644874572753906
2018-01-04,64.05206298828125
2018-01-05,64.53913879394531
2018-01-08,65.24176788330078
2018-01-09,65.68091583251953
2018-01-10,64.67484283447266
2018-01-11,63.84445571899414
2018-01-12,63.79656982421875
2018-01-16,62.81446838378906
2018-01-17,63.2775764465332
2018-01-18,62.982154846191406
2018-01-19,64.02812957763672
2018-01-22,64.5870590209961
2018-01-23,64.77867126464844
2018-01-24,63.70075225830078
2018-01-25,63.71671676635742
2018-01-26,64.01214599609375
2018-01-29,63.00608825683594
2018-01-30,62.99012756347656
2018-01-31,60.77042007446289
2018-02-01,60.490962982177734
2018-02-02,59.47690963745117
2018-02-05,58.47087478637695
2018-02-06,59.23739242553711
2018-02-07,58.590641021728516
2018-02-08,59.021793365478516
2018-02-09,59.78034210205078
2018-02-12,59.508872985839844
2018-02-13,59.66856384277344
2018-02-14,60.55485153198242
2018-02-15,60.58677291870117
2018-02-16,60.6905632019043
2018-02-20,60.78640365600586
2018-02-21,60.203529357910156
2018-02-22,59.63661193847656
2018-02-23,59.948020935058594
2018-02-26,60.45103454589844
2018-02-27,59.53281021118164
2018-02-28,59.6290168762207
2018-03-01,58.85940933227539
2018-03-02,59.04380798339844
2018-03-05,59.00370407104492
2018-03-06,59.364463806152344
2018-03-07,59.74928283691406
2018-03-08,60.10202407836914
2018-03-09,60.679222106933594
2018-03-12,60.34252166748047
2018-03-13,60.62310791015625
2018-03-14,60.43071365356445
2018-03-15,59.1079216003418
2018-03-16,59.54081726074219
2018-03-19,59.42859649658203
2018-03-20,59.34042739868164
2018-03-21,59.07583236694336
2018-03-22,58.282203674316406
2018-03-23,57.35224151611328
2018-03-26,59.27629089355469
2018-03-27,59.34842300415039
2018-03-28,58.466575622558594
2018-03-29,58.675010681152344
2018-04-02,55.02737045288086
2018-04-03,56.0615348815918
2018-04-04,57.35224151611328
2018-04-05,56.895301818847656
2018-04-06,56.205841064453125
2018-04-09,56.33411407470703
2018-04-10,56.686859130859375
2018-04-11,56.69487762451172
2018-04-12,56.2379150390625
2018-04-13,56.25393295288086
2018-04-16,57.151824951171875
2018-04-17,57.28008270263672
2018-04-18,56.99951171875
2018-04-19,56.42229080200195
2018-04-20,55.4763069152832
2018-04-23,56.294029235839844
2018-04-24,56.414283752441406
2018-04-25,56.47040557861328
2018-04-26,56.94338607788086
2018-04-27,57.19993591308594
2018-04-30,56.19782257080078
2018-05-01,55.764915466308594
2018-05-02,54.10543441772461
2018-05-03,52.95103073120117
2018-05-04,53.68857955932617
2018-05-07,53.88897705078125
2018-05-08,53.44005584716797
2018-05-09,53.929073333740234
2018-05-10,54.289833068847656
2018-05-11,54.714717864990234
2018-05-14,54.20966339111328
2018-05-15,53.93708038330078
2018-05-16,54.963226318359375
2018-05-17,55.02737045288086
2018-05-18,54.44214630126953
2018-05-21,54.42609405517578
2018-05-22,54.418094635009766
2018-05-23,55.35606002807617
2018-05-24,55.62061309814453
2018-05-25,55.788963317871094
2018-05-29,56.43030548095703
2018-05-30,56.534523010253906
2018-05-31,54.320499420166016
2018-06-01,54.81966781616211
2018-06-04,55.23027038574219
2018-06-05,55.640872955322266
2018-06-06,54.908199310302734
2018-06-07,56.12392807006836
2018-06-08,56.96122741699219
2018-06-11,57.95956039428711
2018-06-12,57.548973083496094
2018-06-13,56.71166229248047
2018-06-14,57.154457092285156
2018-06-15,57.81465530395508
2018-06-18,57.162513732910156
2018-06-19,57.001495361328125
2018-06-20,56.462066650390625
2018-06-21,55.76968765258789
2018-06-22,55.85824203491211
2018-06-25,56.22054672241211
2018-06-26,56.735801696777344
2018-06-27,55.7777214050293
2018-06-28,55.76163101196289
2018-06-29,55.431549072265625
2018-07-02,53.475120544433594
2018-07-03,53.80523681640625
2018-07-05,54.17556381225586
2018-07-06,53.95013427734375
2018-07-09,53.644187927246094
2018-07-10,53.67640686035156
2018-07-11,53.13698196411133
2018-07-12,53.104774475097656
2018-07-13,53.378517150878906
2018-07-16,53.024269104003906
2018-07-17,52.782737731933594
2018-07-18,51.9293212890625
2018-07-19,52.251373291015625
2018-07-20,51.623390197753906
2018-07-23,51.17252731323242
2018-07-24,50.80218505859375
2018-07-25,50.41572189331055
2018-07-26,51.29328918457031
2018-07-27,51.17252731323242
2018-07-30,47.27581787109375
2018-07-31,46.41435241699219
2018-08-01,46.37409591674805
2018-08-02,46.333831787109375
2018-08-03,46.494869232177734
2018-08-06,48.01650619506836
2018-08-07,48.20973587036133
2018-08-08,47.94404983520508
2018-08-09,48.064823150634766
2018-08-10,48.451271057128906
2018-08-13,48.20973587036133
2018-08-14,47.96820831298828
2018-08-15,48.30634689331055
2018-08-16,49.07923889160156
2018-08-17,50.23860549926758
2018-08-20,51.043704986572266
2018-08-21,50.649200439453125
2018-08-22,50.31911849975586
2018-08-23,50.39961624145508
2018-08-24,50.818275451660156
2018-08-27,50.59285354614258
2018-08-28,50.286903381347656
2018-08-29,50.77802658081055
2018-08-30,50.600059509277344
2018-08-31,50.81038284301758
2018-09-04,50.76185989379883
2018-09-05,50.559608459472656
2018-09-06,51.028804779052734
2018-09-07,51.1824951171875
2018-09-10,51.279571533203125
2018-09-11,51.392826080322266
2018-09-12,51.54653549194336
2018-09-13,51.36857223510742
2018-09-14,51.28766632080078
2018-09-17,51.01261901855469
2018-09-18,50.45444107055664
2018-09-19,49.799198150634766
2018-09-20,50.40591049194336
2018-09-21,49.54032516479492
2018-09-24,49.33808135986328
2018-09-25,48.96595764160156
2018-09-26,48.34308624267578
2018-09-27,48.36735534667969
2018-09-28,48.157020568847656
2018-10-01,47.60691833496094
2018-10-02,47.752540588378906
2018-10-03,47.833438873291016
2018-10-04,48.53722381591797
2018-10-05,49.791099548339844
2018-10-08,51.19058609008789
2018-10-09,50.82656478881836
2018-10-10,49.56459426879883
2018-10-11,48.72328186035156
2018-10-12,48.77182388305664
2018-10-15,49.42706298828125
2018-10-16,50.17939758300781
2018-10-17,50.13086700439453
2018-10-18,50.48680877685547
2018-10-19,50.50298309326172
2018-10-22,50.017616271972656
2018-10-23,50.276466369628906
2018-10-24,49.9205322265625
2018-10-25,49.896263122558594
2018-10-26,48.91743087768555
2018-10-29,49.799198150634766
2018-10-30,50.236026763916016
2018-10-31,48.472503662109375
2018-11-01,50.446353912353516
2018-11-02,49.799198150634766
2018-11-05,50.18748092651367
2018-11-06,50.17131042480469
2018-11-07,50.18748092651367
2018-11-08,49.750640869140625
2018-11-09,50.219852447509766
2018-11-12,49.83964538574219
2018-11-13,47.05683517456055
2018-11-14,47.534114837646484
2018-11-15,47.752540588378906
2018-11-16,48.7151985168457
2018-11-19,48.06802749633789
2018-11-20,47.58265686035156
2018-11-21,47.65546798706055
2018-11-23,47.639286041259766
2018-11-26,48.10039138793945
2018-11-27,47.19436264038086
2018-11-28,46.10226058959961
2018-11-29,47.00209426879883
2018-11-30,48.003684997558594
2018-12-03,49.07859420776367
2018-12-04,47.42551803588867
2018-12-06,47.14866638183594
2018-12-07,45.77246856689453
2018-12-10,45.12103271484375
2018-12-11,45.43860626220703
2018-12-12,45.34088134765625
2018-12-13,45.66661071777344
2018-12-14,45.031455993652344
2018-12-17,43.5412712097168
2018-12-18,42.653663635253906
2018-12-19,42.88981246948242
2018-12-20,43.43540954589844
2018-12-21,42.124359130859375
2018-12-24,41.32633590698242
2018-12-26,42.39308166503906
2018-12-27,42.74323654174805
2018-12-28,42.62109375
2018-12-31,43.4842643737793
2019-01-02,43.44354248046875
2019-01-03,44.37187576293945
2019-01-04,44.917449951171875
2019-01-07,45.642181396484375
2019-01-08,46.86365509033203
2019-01-09,46.04934310913086
2019-01-10,46.87179946899414
2019-01-11,47.09165573120117
2019-01-14,47.042808532714844
2019-01-15,47.71053695678711
2019-01-16,47.63724899291992
2019-01-17,48.36198806762695
2019-01-18,49.64046096801758
2019-01-22,48.91572189331055
2019-01-23,49.265872955322266
2019-01-24,48.932010650634766
2019-01-25,49.44502258300781
2019-01-28,50.32448959350586
2019-01-29,50.308204650878906
2019-01-30,50.61763000488281
2019-01-31,50.422203063964844
2019-02-01,50.422203063964844
2019-02-04,50.308204650878906
2019-02-05,50.23490524291992
2019-02-06,49.59159851074219
2019-02-07,48.956443786621094
2019-02-08,48.28056716918945
2019-02-11,48.394561767578125
2019-02-12,49.98247528076172
2019-02-13,49.420597076416016
2019-02-14,49.819602966308594
2019-02-15,50.98408126831055
2019-02-19,51.25278854370117
2019-02-20,51.79024124145508
2019-02-21,51.35051727294922
2019-02-22,51.562232971191406
2019-02-25,50.747928619384766
2019-02-26,50.30005645751953
2019-02-27,50.20233917236328
2019-02-28,50.51776885986328
2019-03-01,50.951988220214844
2019-03-04,51.00933074951172
2019-03-05,52.410343170166016
2019-03-06,52.05803680419922
2019-03-07,52.525047302246094
2019-03-08,51.43537139892578
2019-03-11,52.615169525146484
2019-03-12,52.27925109863281
2019-03-13,52.79540252685547
2019-03-14,53.15589904785156
2019-03-15,53.434452056884766
