Date,DOW
2016-09-22,50.605732037679
2016-09-23,50.297630168348
2016-09-26,50.191720150765
2016-09-27,50.615360221096
2016-09-28,50.827180256261
2016-09-29,50.244411134271
2016-09-30,50.341539321269
2016-10-03,50.91459562456
2016-10-04,50.370677777369
2016-10-05,51.186554548155
2016-10-06,52.050995412441
2016-10-07,51.468226290451
2016-10-10,52.002431318942
2016-10-11,51.983005681542
2016-10-12,51.681908301847
2016-10-13,51.390523740852
2016-10-14,51.847026219744
2016-10-17,51.47793910915
2016-10-18,52.148123599439
2016-10-19,52.381231248235
2016-10-20,52.274390242537
2016-10-21,52.546349166133
2016-10-24,52.682328627931
2016-10-25,52.556061984833
2016-10-26,52.216113330338
2016-10-27,52.993138826325
2016-10-28,52.371518429536
2016-10-31,52.264677423837
2016-11-01,52.235538967738
2016-11-02,52.060708231141
2016-11-03,51.730472395346
2016-11-04,51.604205752248
2016-11-07,52.10927232464
2016-11-08,51.895590313244
2016-11-09,52.322954336036
2016-11-10,52.594913259632
2016-11-11,52.10927232464
2016-11-14,51.924728769343
2016-11-15,51.643057027048
2016-11-16,51.652769845748
2016-11-17,51.827600582345
2016-11-18,51.701333939247
2016-11-21,52.449220979134
2016-11-22,52.769743996229
2016-11-23,52.517210710033
2016-11-25,52.624051715731
2016-11-28,52.760031177529
2016-11-29,52.439508160435
2016-11-30,54.119825795507
2016-12-01,54.498625724801
2016-12-02,53.828441234512
2016-12-05,54.450061631301
2016-12-06,54.605466730499
2016-12-07,55.265938402088
2016-12-08,55.780717793179
2016-12-09,56.052676716775
2016-12-12,56.596594563966
2016-12-13,56.480040739568
2016-12-14,56.004112623276
2016-12-15,56.674297113565
2016-12-16,56.732574025764
2016-12-19,57.091948317658
2016-12-20,57.111373955057
2016-12-21,57.383332878653
2016-12-22,57.062809861558
2016-12-23,57.198789323356
2016-12-27,57.189000038858
2016-12-28,56.679957244948
2016-12-29,56.210071589031
2016-12-30,56.014285899066
2017-01-03,56.38627871
2017-01-04,56.83658579692
2017-01-05,56.582064399965
2017-01-06,56.229650158028
2017-01-09,56.572275115467
2017-01-10,56.454803701488
2017-01-11,57.032371486885
2017-01-12,57.06173934038
2017-01-13,56.582064399965
2017-01-17,56.121968028547
2017-01-18,56.493960839481
2017-01-19,55.887025200589
2017-01-20,56.170914451038
2017-01-23,55.93597162308
2017-01-24,58.383292747646
2017-01-25,58.941281964047
2017-01-26,60.125785388337
2017-01-27,60.018103258856
2017-01-30,58.882546257057
2017-01-31,58.373503463148
2017-02-01,59.029385524531
2017-02-02,58.598657006608
2017-02-03,58.941281964047
2017-02-06,58.75528555858
2017-02-07,58.53013201512
2017-02-08,58.47139630813
2017-02-09,58.990228386538
2017-02-10,59.900631844877
2017-02-13,60.262835371313
2017-02-14,60.419463923285
2017-02-15,59.812528284392
2017-02-16,60.115996103839
2017-02-17,59.969156836365
2017-02-21,59.929999698372
2017-02-22,62.328374400446
2017-02-23,62.034695865498
2017-02-24,62.210902986467
2017-02-27,61.584388778578
2017-02-28,60.948085286191
2017-03-01,62.122799425983
2017-03-02,62.015117296502
2017-03-03,61.927013736017
2017-03-06,62.171745848474
2017-03-07,61.819331606537
2017-03-08,61.946592305014
2017-03-09,62.201113701969
2017-03-10,62.494792236917
2017-03-13,62.75910291837
2017-03-14,62.338163684945
2017-03-15,63.082149306813
2017-03-16,62.514370805913
2017-03-17,62.680788642384
2017-03-20,63.140885013802
2017-03-21,61.750806615049
2017-03-22,61.466917364599
2017-03-23,62.485002952418
2017-03-24,61.750806615049
2017-03-27,62.670999357885
2017-03-28,63.630349238715
2017-03-29,63.512877824736
2017-03-30,63.276257354728
2017-03-31,62.645269434706
2017-04-03,62.172028494689
2017-04-04,62.310057102194
2017-04-05,62.625551062205
2017-04-06,62.714283738458
2017-04-07,62.300197915943
2017-04-10,62.379071405946
2017-04-11,61.610054878419
2017-04-12,61.048081262149
2017-04-13,60.20019124462
2017-04-17,60.860756723393
2017-04-18,60.614277067134
2017-04-19,60.683291370887
2017-04-20,61.06779963465
2017-04-21,61.284701732158
2017-04-24,61.935408024681
2017-04-25,63.8973860885
2017-04-26,63.424145148483
2017-04-27,62.300197915943
2017-04-28,61.91568965218
2017-05-01,61.63963243717
2017-05-02,61.63963243717
2017-05-03,60.841038350892
2017-05-04,60.555121949632
2017-05-05,62.20160605344
2017-05-08,61.491744643415
2017-05-09,60.959348585896
2017-05-10,60.841038350892
2017-05-11,60.988926144647
2017-05-12,61.166391497154
2017-05-15,61.521322202166
2017-05-16,61.422730339663
2017-05-17,59.35230122709
2017-05-18,59.726950304603
2017-05-19,60.426952528378
2017-05-22,60.121317754617
2017-05-23,59.92413402961
2017-05-24,60.584699508383
2017-05-25,59.795964608355
2017-05-26,60.20019124462
2017-05-30,60.032585078364
2017-05-31,61.087518007151
2017-06-01,61.876252907179
2017-06-02,62.162169308439
2017-06-05,62.319916288444
2017-06-06,62.832593973462
2017-06-07,63.079073629721
2017-06-08,63.069214443471
2017-06-09,63.828371784747
2017-06-12,63.108651188472
2017-06-13,64.341049469765
2017-06-14,63.62132887349
2017-06-15,63.197383864725
2017-06-16,63.483300265985
2017-06-19,64.301612724764
2017-06-20,64.18330248976
2017-06-21,62.783298042211
2017-06-22,62.931185835966
2017-06-23,62.576255130953
2017-06-26,62.674846993457
2017-06-27,62.20160605344
2017-06-28,62.812875600962
2017-06-29,62.276607572115
2017-06-30,62.634119591346
2017-07-03,63.498106971154
2017-07-05,62.981700721154
2017-07-06,63.120733173077
2017-07-07,63.448452524038
2017-07-10,64.074098557692
2017-07-11,64.103891225962
2017-07-12,65.821935096154
2017-07-13,65.156565504808
2017-07-14,65.782211538462
2017-07-17,65.663040865385
2017-07-18,65.295597956731
2017-07-19,66.308548677885
2017-07-20,65.931174879808
2017-07-21,65.682902644231
2017-07-24,65.762349759615
2017-07-25,66.387995793269
2017-07-26,65.960967548077
2017-07-27,66.1
2017-07-28,65.68
2017-07-31,64.24
2017-08-01,64.69
2017-08-02,64.3
2017-08-03,63.43
2017-08-04,64.11
2017-08-07,63.88
2017-08-08,63.41
2017-08-09,63.5
2017-08-10,63.11
2017-08-11,63.26
2017-08-14,63.41
2017-08-15,63.67
2017-08-16,63.94
2017-08-17,63.18
2017-08-18,63.4
2017-08-21,63.86
2017-08-22,64.78
2017-08-23,64.58
2017-08-24,64.35
2017-08-25,64.54
2017-08-28,64.67
2017-08-29,64.22
2017-08-30,64.9
2017-08-31,66.65
2019-03-20,33.733367919921875
2019-03-21,33.17792892456055
2019-03-22,32.920528411865234
2019-03-25,33.293087005615234
2019-03-26,33.08987045288086
2019-03-27,33.93659210205078
2019-03-28,34.44462203979492
2019-03-29,34.97298049926758
2019-04-01,36.23968124389648
2019-04-02,38.10246658325195
2019-04-03,38.52921295166016
2019-04-04,40.44618988037109
2019-04-05,38.773067474365234
2019-04-08,38.712100982666016
2019-04-09,38.11600112915039
2019-04-10,37.73668670654297
2019-04-11,37.18122482299805
2019-04-12,39.49108505249024
2019-04-15,39.138858795166016
2019-04-16,39.626564025878906
2019-04-17,39.50463485717773
2019-04-18,39.132083892822266
2019-04-22,39.21336364746094
2019-04-23,39.04401397705078
2019-04-24,37.9195671081543
2019-04-25,37.47928237915039
2019-04-26,37.425086975097656
2019-04-29,37.59442138671875
2019-04-30,38.42760848999024
2019-05-01,38.02117919921875
2019-05-02,35.69777297973633
2019-05-03,36.10419845581055
2019-05-06,36.21258163452149
2019-05-07,35.86712646484375
2019-05-08,35.54875183105469
2019-05-09,35.85358047485352
2019-05-10,35.94841384887695
2019-05-13,34.51235580444336
2019-05-14,35.54875183105469
2019-05-15,35.86712646484375
2019-05-16,35.887428283691406
2019-05-17,34.41075897216797
2019-05-20,33.92305374145508
2019-05-21,34.29561233520508
2019-05-22,34.01110076904297
2019-05-23,32.99504089355469
2019-05-24,33.32695770263672
2019-05-28,32.8934326171875
2019-05-29,32.99504089355469
2019-05-30,33.31117248535156
2019-05-31,32.13596725463867
2019-06-03,32.9606819152832
2019-06-04,34.3145637512207
2019-06-05,34.59634017944336
2019-06-06,35.091156005859375
2019-06-07,35.256103515625
2019-06-10,35.47602462768555
2019-06-11,35.7646598815918
2019-06-12,36.07392883300781
2019-06-13,36.34197235107422
2019-06-14,35.15301513671875
2019-06-17,33.915958404541016
2019-06-18,34.09463119506836
2019-06-19,33.33179473876953
2019-06-20,33.6273193359375
2019-06-21,33.23557662963867
2019-06-24,34.074031829833984
2019-06-25,34.14962387084961
2019-06-26,34.67193603515625
2019-06-27,34.98807907104492
2019-06-28,33.88846969604492
2019-07-01,34.47263717651367
2019-07-02,33.95032501220703
2019-07-03,33.9022102355957
2019-07-05,33.88846969604492
2019-07-08,33.34554672241211
2019-07-09,32.89883041381836
2019-07-10,32.67890167236328
2019-07-11,32.83697891235352
2019-07-12,34.163360595703125
2019-07-15,35.001827239990234
2019-07-16,35.95709991455078
2019-07-17,35.46227264404297
2019-07-18,35.565364837646484
2019-07-19,35.40729522705078
2019-07-22,34.96745681762695
2019-07-23,36.16328048706055
2019-07-24,36.28011322021485
2019-07-25,34.89186096191406
2019-07-26,33.75101852416992
2019-07-29,33.02252578735352
2019-07-30,33.2630729675293
2019-07-31,33.29056167602539
2019-08-01,32.19782638549805
2019-08-02,31.338756561279297
2019-08-05,30.76834297180176
2019-08-06,30.5346736907959
2019-08-07,30.850807189941406
2019-08-08,32.15658950805664
2019-08-09,32.053504943847656
2019-08-12,31.400617599487305
2019-08-13,32.19782638549805
2019-08-14,30.294130325317383
2019-08-15,29.81305313110352
2019-08-16,30.589645385742188
2019-08-19,31.338756561279297
2019-08-20,29.661853790283203
2019-08-21,29.744327545166016
2019-08-22,28.899005889892575
2019-08-23,27.978090286254883
2019-08-26,28.053686141967773
2019-08-27,28.29422187805176
2019-08-28,29.222023010253903
2019-08-29,29.60633659362793
2019-08-30,29.78800773620605
2019-09-03,29.208038330078125
2019-09-04,29.72513198852539
2019-09-05,30.29810333251953
2019-09-06,30.21426010131836
2019-09-09,31.05974769592285
2019-09-10,32.366424560546875
2019-09-11,32.75772857666016
2019-09-12,32.82061767578125
2019-09-13,33.68008804321289
2019-09-16,34.24608612060547
2019-09-17,33.54033660888672
2019-09-18,33.197940826416016
2019-09-19,33.28878402709961
2019-09-20,33.68707275390625
2019-09-23,33.477439880371094
2019-09-24,32.56208038330078
2019-09-25,33.316734313964844
2019-09-26,33.002296447753906
2019-09-27,32.89049530029297
2019-09-30,33.2957763671875
2019-10-01,32.121856689453125
2019-10-02,31.39515686035156
2019-10-03,31.660688400268555
2019-10-04,31.681644439697266
2019-10-07,31.562849044799805
2019-10-08,30.640491485595703
2019-10-09,30.752302169799805
2019-10-10,31.38817024230957
2019-10-11,32.93241882324219
2019-10-14,32.715797424316406
2019-10-15,32.9813346862793
2019-10-16,32.92543411254883
2019-10-17,33.4075813293457
2019-10-18,33.51238250732422
2019-10-21,32.92543411254883
2019-10-22,32.715797424316406
2019-10-23,33.002296447753906
2019-10-24,34.5675163269043
2019-10-25,35.27325820922852
2019-10-28,35.78334426879883
2019-10-29,35.979000091552734
2019-10-30,35.65756607055664
2019-10-31,35.280242919921875
2019-11-01,36.55198669433594
2019-11-04,37.85165786743164
2019-11-05,37.87263107299805
2019-11-06,37.92852783203125
2019-11-07,38.99063491821289
2019-11-08,39.12340927124024
2019-11-11,38.99762725830078
2019-11-12,38.54344177246094
2019-11-13,37.49529647827149
2019-11-14,37.69794464111328
2019-11-15,38.33382034301758
2019-11-18,37.95647811889648
2019-11-19,37.30663299560547
2019-11-20,36.80353164672852
2019-11-21,37.64902877807617
2019-11-22,37.87263107299805
2019-11-25,38.571388244628906
2019-11-26,38.6901741027832
2019-11-27,38.41416931152344
2019-11-29,37.77015686035156
2019-12-02,37.62154006958008
2019-12-03,36.6732177734375
2019-12-04,36.99876022338867
2019-12-05,36.80059814453125
2019-12-06,37.664005279541016
2019-12-09,37.69938659667969
2019-12-10,37.60030746459961
2019-12-11,37.57907485961914
2019-12-12,38.53447723388672
2019-12-13,37.70646286010742
2019-12-16,38.3363151550293
2019-12-17,38.683101654052734
2019-12-18,38.3929328918457
2019-12-19,38.584022521972656
2019-12-20,38.647705078125
2019-12-23,38.87417602539063
2019-12-24,38.85295486450195
2019-12-26,39.07941055297852
2019-12-27,38.803409576416016
2019-12-30,38.45663070678711
2019-12-31,38.73263549804688
2020-01-02,38.039093017578125
2020-01-03,37.09783935546875
2020-01-06,36.94922256469727
2020-01-07,36.93506622314453
2020-01-08,37.31723403930664
2020-01-09,36.93506622314453
2020-01-10,36.44674682617188
2020-01-13,37.048301696777344
2020-01-14,36.97045135498047
2020-01-15,36.99168014526367
2020-01-16,37.14031219482422
2020-01-17,37.74892807006836
2020-01-21,37.22522735595703
2020-01-22,36.00089645385742
2020-01-23,35.56212615966797
2020-01-24,34.31657028198242
2020-01-27,33.38946914672852
2020-01-28,33.37531661987305
2020-01-29,35.15165328979492
2020-01-30,34.30241012573242
2020-01-31,32.60392761230469
2020-02-03,33.078086853027344
2020-02-04,34.00516891479492
2020-02-05,35.109188079833984
2020-02-06,34.81903839111328
2020-02-07,33.99101638793945
2020-02-10,34.104251861572266
2020-02-11,34.52888107299805
2020-02-12,34.94641876220703
2020-02-13,34.182090759277344
2020-02-14,34.41564178466797
2020-02-18,33.78579330444336
2020-02-19,33.65839767456055
2020-02-20,34.50764465332031
2020-02-21,34.182090759277344
2020-02-24,32.72422790527344
2020-02-25,31.103591918945312
2020-02-26,30.46664810180664
2020-02-27,28.452327728271484
2020-02-28,29.071020126342773
2020-03-02,29.79761505126953
2020-03-03,29.178930282592773
2020-03-04,30.15011405944824
2020-03-05,28.847997665405277
2020-03-06,28.03507804870605
2020-03-09,21.96332550048828
2020-03-10,22.589204788208008
2020-03-11,20.13604736328125
2020-03-12,17.02823257446289
2020-03-13,18.481426239013672
2020-03-16,15.826830863952637
2020-03-17,19.136075973510746
2020-03-18,19.020980834960938
2020-03-19,20.229572296142575
2020-03-20,19.74037742614746
2020-03-23,19.121692657470703
2020-03-24,20.48135757446289
2020-03-25,21.85542297363281
2020-03-26,21.35183525085449
2020-03-27,20.54611015319824
2020-03-30,20.610855102539062
2020-03-31,21.035303115844727
2020-04-01,19.452613830566406
2020-04-02,20.16482734680176
2020-04-03,20.121658325195312
2020-04-06,21.970521926879883
2020-04-07,23.25825500488281
2020-04-08,25.027976989746094
2020-04-09,26.30132102966309
2020-04-13,25.34451103210449
2020-04-14,25.44523811340332
2020-04-15,23.18631362915039
2020-04-16,22.75466537475586
2020-04-17,24.04239654541016
2020-04-20,22.682729721069336
2020-04-21,22.21512031555176
2020-04-22,22.905742645263672
2020-04-23,23.4237117767334
2020-04-24,23.82657623291016
2020-04-27,24.776185989379883
2020-04-28,25.804935455322266
2020-04-29,26.955978393554688
2020-04-30,26.39484024047852
2020-05-01,24.409292221069336
2020-05-04,23.783416748046875
2020-05-05,24.006427764892575
2020-05-06,22.99207305908203
2020-05-07,23.63233757019043
2020-05-08,24.697052001953125
2020-05-11,24.387714385986328
2020-05-12,24.308576583862305
2020-05-13,23.27263832092285
2020-05-14,24.107147216796875
2020-05-15,24.143112182617188
2020-05-18,26.430818557739254
2020-05-19,25.63946914672852
2020-05-20,26.02794647216797
2020-05-21,25.76896095275879
2020-05-22,25.98478126525879
2020-05-26,27.90558433532715
2020-05-27,28.64657020568848
2020-05-28,28.346342086791992
2020-05-29,28.26578521728516
2020-06-01,28.273107528686523
2020-06-02,29.730337142944336
2020-06-03,30.484582901000977
2020-06-04,31.275436401367188
2020-06-05,32.19809341430664
2020-06-08,33.61138916015625
2020-06-09,32.520301818847656
2020-06-10,31.91250228881836
2020-06-11,28.749086380004883
2020-06-12,30.191669464111328
2020-06-15,30.740873336791992
2020-06-16,30.938587188720703
2020-06-17,30.147729873657227
2020-06-18,30.447961807250977
2020-06-19,30.499223709106445
2020-06-22,30.56513023376465
2020-06-23,30.279544830322266
2020-06-24,28.155948638916016
2020-06-25,29.276323318481445
2020-06-26,29.144508361816406
2020-06-29,30.00859642028809
2020-06-30,29.847501754760746
2020-07-01,29.84017944335937
2020-07-02,30.45527648925781
2020-07-06,31.08504676818848
2020-07-07,30.52850914001465
2020-07-08,29.547260284423828
2020-07-09,28.88089179992676
2020-07-10,29.847501754760746
2020-07-13,30.19899559020996
2020-07-14,31.077713012695312
2020-07-15,31.72944450378418
2020-07-16,32.0955810546875
2020-07-17,31.978416442871094
2020-07-20,30.97520065307617
2020-07-21,31.51708602905273
2020-07-22,32.46903991699219
2020-07-23,31.355987548828125
2020-07-24,31.20219993591309
2020-07-27,32.22007369995117
2020-07-28,31.20952415466309
2020-07-29,31.868572235107425
2020-07-30,30.557804107666016
2020-07-31,30.06718063354492
2020-08-03,29.35687828063965
2020-08-04,30.257566452026367
2020-08-05,30.748193740844727
2020-08-06,30.79212760925293
2020-08-07,31.21684455871582
2020-08-10,32.805885314941406
2020-08-11,32.58620834350586
2020-08-12,32.425106048583984
2020-08-13,32.534942626953125
2020-08-14,32.857139587402344
2020-08-17,32.55691146850586
2020-08-18,32.739990234375
2020-08-19,32.688724517822266
2020-08-20,31.99305534362793
2020-08-21,31.91983985900879
2020-08-24,33.77248001098633
2020-08-25,33.384376525878906
2020-08-26,33.93357467651367
2020-08-27,33.80177688598633
2020-08-28,34.240478515625
2020-08-31,33.54896926879883
2020-09-01,35.14759826660156
2020-09-02,36.59753036499024
2020-09-03,35.980377197265625
2020-09-04,36.13652420043945
2020-09-08,35.63834381103516
2020-09-09,36.604957580566406
2020-09-10,36.210880279541016
2020-09-11,37.06596374511719
2020-09-14,37.24441146850586
2020-09-15,37.97309112548828
2020-09-16,36.95443344116211
2020-09-17,37.898738861083984
2020-09-18,37.45260620117188
2020-09-21,35.62347412109375
2020-09-22,35.54167938232422
2020-09-23,34.7535285949707
2020-09-24,34.508140563964844
2020-09-25,34.233036041259766
2020-09-28,35.30375671386719
2020-09-29,34.62711715698242
2020-09-30,34.9840202331543
2020-10-01,34.285091400146484
2020-10-02,35.17734909057617
2020-10-05,36.12165451049805
2020-10-06,35.601173400878906
2020-10-07,35.91345977783203
2020-10-08,36.716495513916016
2020-10-09,36.701622009277344
2020-10-12,36.12165451049805
2020-10-13,35.601173400878906
2020-10-14,36.30753707885742
2020-10-15,36.441383361816406
2020-10-16,36.65700912475586
2020-10-19,36.314979553222656
2020-10-20,36.6867561340332
2020-10-21,36.0993537902832
2020-10-22,36.30010223388672
2020-10-23,36.08447647094727
2020-10-26,35.058380126953125
2020-10-27,34.62711715698242
2020-10-28,33.59358596801758
2020-10-29,34.38918685913086
2020-10-30,33.824092864990234
2020-11-02,35.556549072265625
2020-11-03,36.23318862915039
2020-11-04,34.53789520263672
2020-11-05,36.4116439819336
2020-11-06,35.86141586303711
2020-11-09,38.75382232666016
2020-11-10,39.75017929077149
2020-11-11,38.82073974609375
2020-11-12,37.95078659057617
2020-11-13,38.64228820800781
2020-11-16,40.09964370727539
2020-11-17,40.50859832763672
2020-11-18,41.11830139160156
2020-11-19,41.14805221557617
2020-11-20,40.694480895996094
2020-11-23,41.59418487548828
2020-11-24,42.925140380859375
2020-11-25,41.95852279663086
2020-11-27,41.7100715637207
2020-11-30,39.91065979003906
2020-12-01,40.30216217041016
2020-12-02,40.0537109375
2020-12-03,40.354862213134766
2020-12-04,41.44655227661133
2020-12-07,40.06123733520508
2020-12-08,41.07011413574219
2020-12-09,41.15293884277344
2020-12-10,40.97977066040039
2020-12-11,40.6560173034668
2020-12-14,39.94829940795898
2020-12-15,40.75389862060547
2020-12-16,40.52803039550781
2020-12-17,40.52803039550781
2020-12-18,41.90581512451172
2020-12-21,41.46914291381836
2020-12-22,41.160457611083984
2020-12-23,41.22068405151367
2020-12-24,41.25080108642578
2020-12-28,40.874359130859375
2020-12-29,40.90447616577149
2020-12-30,41.76276397705078
2020-12-31,41.78535079956055
2021-01-04,40.68614196777344
2021-01-05,42.0112190246582
2021-01-06,43.99132537841797
2021-01-07,44.051544189453125
2021-01-08,43.82568740844727
2021-01-11,44.3150634765625
2021-01-12,45.95637130737305
2021-01-13,45.195945739746094
2021-01-14,44.90985107421875
2021-01-15,43.14808654785156
2021-01-19,43.32878112792969
2021-01-20,44.09672927856445
2021-01-21,43.3363037109375
2021-01-22,43.291133880615234
2021-01-25,43.08785629272461
2021-01-26,41.96606063842773
2021-01-27,40.94965362548828
2021-01-28,40.94211959838867
2021-01-29,39.07495880126953
2021-02-01,39.71490859985352
2021-02-02,41.11528778076172
2021-02-03,41.67241668701172
2021-02-04,42.417781829833984
2021-02-05,43.09538650512695
2021-02-08,43.17820358276367
2021-02-09,42.61354064941406
2021-02-10,43.41912460327149
2021-02-11,43.41912460327149
2021-02-12,43.780517578125
2021-02-16,44.23224258422852
2021-02-17,44.07414245605469
2021-02-18,43.3363037109375
2021-02-19,45.46698760986328
2021-02-22,47.04052734375
2021-02-23,46.76948165893555
2021-02-24,47.95151519775391
2021-02-25,46.70305633544922
2021-02-26,45.15009307861328
2021-03-01,46.847694396972656
2021-03-02,47.75359725952149
2021-03-03,47.38819122314453
2021-03-04,46.5888671875
2021-03-05,47.890621185302734
2021-03-08,48.29408645629883
2021-03-09,47.39580535888672
2021-03-10,48.78890228271485
2021-03-11,48.963985443115234
2021-03-12,48.97921752929688
2021-03-15,47.88301086425781
2021-03-16,48.09615707397461
2021-03-17,50.250518798828125
2021-03-18,49.268497467041016
2021-03-19,48.65187454223633
2021-03-22,48.34736251831055
2021-03-23,46.24630355834961
2021-03-24,47.22832489013672
2021-03-25,48.14184188842773
2021-03-26,48.71277618408203
2021-03-29,48.64426803588867
2021-03-30,49.184757232666016
2021-03-31,48.674713134765625
2021-04-01,49.17713928222656
2021-04-05,49.169525146484375
2021-04-06,49.17713928222656
2021-04-07,48.71277618408203
2021-04-08,48.1037712097168
2021-04-09,48.06571578979492
2021-04-12,48.560523986816406
2021-04-13,48.195125579833984
2021-04-14,48.90309143066406
2021-04-15,49.15430068969727
2021-04-16,49.23805236816406
2021-04-19,49.13908386230469
2021-04-20,47.56328201293945
2021-04-21,49.34461975097656
2021-04-22,46.383338928222656
2021-04-23,47.28162384033203
2021-04-26,47.350128173828125
2021-04-27,47.69269180297852
2021-04-28,48.195125579833984
2021-04-29,48.76606750488281
2021-04-30,47.57850646972656
2021-05-03,49.13908386230469
2021-05-04,50.410377502441406
2021-05-05,51.81869888305664
2021-05-06,52.5571174621582
2021-05-07,52.5571174621582
2021-05-10,52.321136474609375
2021-05-11,52.1993293762207
2021-05-12,51.46090698242188
2021-05-13,51.82631301879883
2021-05-14,53.15851593017578
2021-05-17,53.98066711425781
2021-05-18,52.930137634277344
