Date,DHR
2018-06-07,90.8687973022461
2018-06-08,91.31205749511719
2018-06-11,91.52482604980469
2018-06-12,91.45390319824219
2018-06-13,90.97517395019531
2018-06-14,90.99290466308594
2018-06-15,90.70035552978516
2018-06-18,89.77836608886719
2018-06-19,88.6790771484375
2018-06-20,87.89006805419922
2018-06-21,86.79964447021484
2018-06-22,88.03191375732422
2018-06-25,87.641845703125
2018-06-26,87.8723373413086
2018-06-27,87.01241302490234
2018-06-28,87.4290771484375
2018-06-29,87.48226928710938
2018-07-02,86.99468231201172
2018-07-03,87.29609680175781
2018-07-05,87.641845703125
2018-07-06,88.05850982666016
2018-07-09,88.20922088623047
2018-07-10,88.79432678222656
2018-07-11,87.38475036621094
2018-07-12,88.31560516357422
2018-07-13,87.9432601928711
2018-07-16,87.03014373779297
2018-07-17,88.28014373779297
2018-07-18,87.5709228515625
2018-07-19,91.48936462402344
2018-07-20,89.79609680175781
2018-07-23,91.43617248535156
2018-07-24,91.79964447021484
2018-07-25,91.79077911376953
2018-07-26,92.01241302490234
2018-07-27,91.09042358398438
2018-07-30,90.25709533691406
2018-07-31,90.93971252441406
2018-08-01,90.42552947998047
2018-08-02,89.93794250488281
2018-08-03,89.86701965332031
2018-08-06,90.70035552978516
2018-08-07,90.6560287475586
2018-08-08,90.3812026977539
2018-08-09,90.16844177246094
2018-08-10,88.94503784179688
2018-08-13,88.52836608886719
2018-08-14,89.35283660888672
2018-08-15,88.73226928710938
2018-08-16,89.07801055908203
2018-08-17,89.28191375732422
2018-08-20,89.16666412353516
2018-08-21,89.1932601928711
2018-08-22,89.2641830444336
2018-08-23,88.43085479736328
2018-08-24,88.78546142578125
2018-08-27,90.83333587646484
2018-08-28,91.04609680175781
2018-08-29,91.89716339111328
2018-08-30,91.3209228515625
2018-08-31,91.79077911376953
2018-09-04,91.79964447021484
2018-09-05,92.20744323730469
2018-09-06,92.73049926757812
2018-09-07,92.78369140625
2018-09-10,93.20035552978516
2018-09-11,93.3067398071289
2018-09-12,93.78546142578125
2018-09-13,95.23049926757812
2018-09-14,94.74290466308594
2018-09-17,93.94503784179688
2018-09-18,94.64539337158203
2018-09-19,95.31028747558594
2018-09-20,95.71808624267578
2018-09-21,95.81560516357422
2018-09-24,95.5939712524414
2018-09-25,95.76241302490234
2018-09-26,96.54255676269531
2018-09-27,95.90425872802734
2018-09-28,96.32978820800781
2018-10-01,96.88829803466797
2018-10-02,96.59574127197266
2018-10-03,96.21453857421875
2018-10-04,94.858154296875
2018-10-05,94.84042358398438
2018-10-08,93.62588500976562
2018-10-09,94.6187973022461
2018-10-10,92.0567398071289
2018-10-11,89.77836608886719
2018-10-12,91.64893341064453
2018-10-15,90.41666412353516
2018-10-16,93.12943267822266
2018-10-17,93.04964447021484
2018-10-18,89.75177001953125
