Date,SLB
2016-01-15,47.131290435791016
2016-01-19,46.98918151855469
2016-01-20,45.672706604003906
2016-01-21,45.964420318603516
2016-01-22,48.769412994384766
2016-01-25,47.34821701049805
2016-01-26,48.866661071777344
2016-01-27,49.03121566772461
2016-01-28,51.9932861328125
2016-01-29,54.057735443115234
2016-02-01,53.451881408691406
2016-02-02,51.49211883544922
2016-02-03,52.98064422607422
2016-02-04,52.763710021972656
2016-02-05,51.46967315673828
2016-02-08,52.19523620605469
2016-02-09,50.714195251464844
2016-02-10,50.66184616088867
2016-02-11,51.48464584350586
2016-02-12,52.97652816772461
2016-02-16,54.0615119934082
2016-02-17,54.95061111450195
2016-02-18,54.76223373413086
2016-02-19,54.905418395996094
2016-02-22,56.035587310791016
2016-02-23,54.310157775878906
2016-02-24,54.40810775756836
2016-02-25,54.51359939575195
2016-02-26,54.6040153503418
2016-02-29,54.03892135620117
2016-03-01,55.764339447021484
2016-03-02,56.06575012207031
2016-03-03,56.39726257324219
2016-03-04,56.382205963134766
2016-03-07,57.38431167602539
2016-03-08,54.77730178833008
2016-03-09,54.814971923828125
2016-03-10,55.13896560668945
2016-03-11,56.510292053222656
2016-03-14,55.33488845825195
2016-03-15,55.17665481567383
2016-03-16,55.26708221435547
2016-03-17,56.16368865966797
2016-03-18,55.39515686035156
2016-03-21,56.42741012573242
2016-03-22,55.46295928955078
2016-03-23,54.97321319580078
2016-03-24,54.68690490722656
2016-03-28,54.85264587402344
2016-03-29,55.003353118896484
2016-03-30,56.06575012207031
2016-03-31,55.56843948364258
2016-04-01,54.340293884277344
2016-04-04,54.73210144042969
2016-04-05,54.74717330932617
2016-04-06,55.123905181884766
2016-04-07,54.257408142089844
2016-04-08,55.6437873840332
2016-04-11,55.66639709472656
2016-04-12,57.18841552734375
2016-04-13,58.296024322509766
2016-04-14,58.13780212402344
2016-04-15,57.45966339111328
2016-04-18,58.35630416870117
2016-04-19,60.00639724731445
2016-04-20,61.10645294189453
2016-04-21,60.481075286865234
2016-04-22,60.22486877441406
2016-04-25,59.350887298583984
2016-04-26,59.67488479614258
2016-04-27,60.72971725463867
2016-04-28,60.11186981201172
2016-04-29,60.533817291259766
2016-05-02,59.8255729675293
2016-05-03,58.190528869628906
2016-05-04,57.060333251953125
2016-05-05,56.81166458129883
2016-05-06,56.600704193115234
2016-05-09,54.830039978027344
2016-05-10,55.952728271484375
2016-05-11,55.613651275634766
2016-05-12,55.824623107910156
2016-05-13,54.573875427246094
2016-05-16,55.75682067871094
2016-05-17,56.41986083984375
2016-05-18,55.13145446777344
2016-05-19,55.907508850097656
2016-05-20,56.480140686035156
2016-05-23,56.517822265625
2016-05-24,56.97743225097656
2016-05-25,58.70289611816406
2016-05-26,58.68028259277344
2016-05-27,58.521026611328125
2016-05-31,57.86129379272461
2016-06-01,57.52760314941406
2016-06-02,57.2166748046875
2016-06-03,57.35318374633789
2016-06-06,59.977046966552734
2016-06-07,60.74296188354492
2016-06-08,61.28138732910156
2016-06-09,60.63678741455078
2016-06-10,59.552364349365234
2016-06-13,58.877464294433594
2016-06-14,58.7409553527832
2016-06-15,58.27836608886719
2016-06-16,57.89160919189453
2016-06-17,58.771278381347656
2016-06-20,58.83952713012695
2016-06-21,59.544803619384766
2016-06-22,59.355186462402344
2016-06-23,60.35622024536133
2016-06-24,58.1342887878418
2016-06-27,56.92851638793945
2016-06-28,58.11152648925781
2016-06-29,59.02152633666992
2016-06-30,59.96945571899414
2016-07-01,60.303138732910156
2016-07-05,58.86985778808594
2016-07-06,59.19594192504883
2016-07-07,58.92293930053711
2016-07-08,59.71160888671875
2016-07-11,59.16560363769531
2016-07-12,60.401729583740234
2016-07-13,59.81779861450195
2016-07-14,59.984615325927734
2016-07-15,60.17420959472656
2016-07-18,60.43962478637695
2016-07-19,60.52304458618164
2016-07-20,61.122127532958984
2016-07-21,60.68229293823242
2016-07-22,61.8880729675293
2016-07-25,61.20556640625
2016-07-26,61.122127532958984
2016-07-27,60.576141357421875
2016-07-28,59.946693420410156
2016-07-29,61.06148147583008
2016-08-01,59.49929428100586
2016-08-02,59.82536697387695
2016-08-03,60.37895584106445
2016-08-04,60.9628791809082
2016-08-05,61.57715606689453
2016-08-08,62.56299591064453
2016-08-09,62.0549201965332
2016-08-10,61.311729431152344
2016-08-11,61.804649353027344
2016-08-12,61.57715606689453
2016-08-15,62.21415328979492
2016-08-16,62.123138427734375
2016-08-17,62.34305191040039
2016-08-18,63.59431838989258
2016-08-19,63.1772346496582
2016-08-22,62.221736907958984
2016-08-23,61.99421691894531
2016-08-24,61.67570877075195
2016-08-25,61.68330383300781
2016-08-26,61.3496208190918
2016-08-29,61.531639099121094
2016-08-30,61.1524658203125
2016-08-31,59.908782958984375
2016-09-01,59.87847137451172
2016-09-02,59.947147369384766
2016-09-06,60.1226806640625
2016-09-07,59.9929313659668
2016-09-08,60.58058166503906
2016-09-09,59.19158935546875
2016-09-12,60.137939453125
2016-09-13,58.82527160644531
2016-09-14,58.2834358215332
2016-09-15,58.61160659790039
2016-09-16,58.25291061401367
2016-09-19,57.97053146362305
2016-09-20,57.5202751159668
2016-09-21,58.428443908691406
2016-09-22,58.77186965942383
2016-09-23,57.939998626708984
2016-09-26,57.68053436279297
2016-09-27,57.489715576171875
2016-09-28,59.535030364990234
2016-09-29,59.046600341796875
2016-09-30,60.01584243774414
2016-10-03,60.21425247192383
2016-10-04,59.93952178955078
2016-10-05,61.16822052001953
2016-10-06,62.137451171875
2016-10-07,62.05351638793945
2016-10-10,62.83192825317383
2016-10-11,62.34352493286133
2016-10-12,62.15271759033203
2016-10-13,62.22138214111328
2016-10-14,62.061134338378906
2016-10-17,61.80165481567383
2016-10-18,62.11456298828125
2016-10-19,63.67906951904297
2016-10-20,63.33564758300781
2016-10-21,61.412445068359375
2016-10-24,61.29034423828125
2016-10-25,61.221649169921875
2016-10-26,61.069026947021484
2016-10-27,60.74847412109375
2016-10-28,60.4432258605957
2016-10-31,59.70291519165039
2016-11-01,60.06159591674805
2016-11-02,59.34423828125
2016-11-03,59.87847137451172
2016-11-04,59.4052848815918
2016-11-07,60.862953186035156
2016-11-08,60.931640625
2016-11-09,61.00794219970703
2016-11-10,60.962162017822266
2016-11-11,60.031089782714844
2016-11-14,60.06926345825195
2016-11-15,61.93902587890625
2016-11-16,61.84741973876953
2016-11-17,61.13005828857422
2016-11-18,61.05376052856445
2016-11-21,62.35874557495117
2016-11-22,62.19852066040039
2016-11-23,62.12217712402344
2016-11-25,62.038246154785156
2016-11-28,61.86271286010742
2016-11-29,60.99269485473633
2016-11-30,64.14458465576172
2016-12-01,64.57193756103516
2016-12-02,64.87725830078125
2016-12-05,64.81583404541016
2016-12-06,64.45500946044922
2016-12-07,64.7544174194336
2016-12-08,64.84651184082031
2016-12-09,65.08451843261719
2016-12-12,65.26110076904297
2016-12-13,66.12086486816406
2016-12-14,65.3762435913086
2016-12-15,65.46835327148438
2016-12-16,65.63725280761719
2016-12-19,65.34552001953125
2016-12-20,65.46835327148438
2016-12-21,66.1439208984375
2016-12-22,66.31281280517578
2016-12-23,65.64492797851562
2016-12-27,65.59119415283203
2016-12-28,64.9693603515625
2016-12-29,64.63923645019531
2016-12-30,64.44732666015625
2017-01-03,65.0998764038086
2017-01-04,65.58350372314453
2017-01-05,65.48371887207031
2017-01-06,66.38957977294922
2017-01-09,65.84452819824219
2017-01-10,64.94632720947266
2017-01-11,65.76007843017578
2017-01-12,65.50675201416016
2017-01-13,65.11521911621094
2017-01-17,66.35118103027344
2017-01-18,67.15725708007812
2017-01-19,66.94229888916016
2017-01-20,66.39727020263672
2017-01-23,64.6929702758789
2017-01-24,64.93098449707031
2017-01-25,65.64492797851562
2017-01-26,65.16127014160156
2017-01-27,64.86956787109375
2017-01-30,64.18631744384766
2017-01-31,64.26309967041016
2017-02-01,63.848541259765625
2017-02-02,63.28812789916992
2017-02-03,63.33419418334961
2017-02-06,62.712379455566406
2017-02-07,62.23637771606445
2017-02-08,62.27477264404297
2017-02-09,62.34385299682617
2017-02-10,63.07316970825195
2017-02-13,63.196746826171875
2017-02-14,63.69108581542969
2017-02-15,63.14271545410156
2017-02-16,62.663787841796875
2017-02-17,62.293067932128906
2017-02-21,62.31623840332031
2017-02-22,61.55930709838867
2017-02-23,62.1540412902832
2017-02-24,61.9068717956543
2017-02-27,62.609745025634766
2017-02-28,62.069095611572266
2017-03-01,63.54432678222656
2017-03-02,62.5247802734375
2017-03-03,62.331668853759766
2017-03-06,62.34714126586914
2017-03-07,61.75239944458008
2017-03-08,60.3234748840332
2017-03-09,60.78688049316406
2017-03-10,60.7791862487793
2017-03-13,60.701934814453125
2017-03-14,60.53974914550781
2017-03-15,61.98411560058594
2017-03-16,61.52067947387695
2017-03-17,61.443458557128906
2017-03-20,60.956809997558594
2017-03-21,60.7791862487793
2017-03-22,60.53974914550781
2017-03-23,59.99134063720703
2017-03-24,59.44293975830078
2017-03-27,59.48930358886719
2017-03-28,60.48567581176758
2017-03-29,60.76372146606445
2017-03-30,60.122642517089844
2017-03-31,60.3234748840332
2017-04-03,60.014495849609375
2017-04-04,60.408443450927734
2017-04-05,60.47797393798828
2017-04-06,60.725128173828125
2017-04-07,60.50113296508789
2017-04-10,60.79463577270508
2017-04-11,61.52067947387695
2017-04-12,61.4588737487793
2017-04-13,60.362091064453125
2017-04-17,60.431602478027344
2017-04-18,60.19217300415039
2017-04-19,59.072200775146484
2017-04-20,59.09538650512695
2017-04-21,57.80548095703125
2017-04-24,57.23392868041992
2017-04-25,57.22618865966797
2017-04-26,57.241641998291016
2017-04-27,56.26070785522461
2017-04-28,56.06761932373047
2017-05-01,55.84362030029297
2017-05-02,55.18708801269531
2017-05-03,55.24889373779297
2017-05-04,54.79316329956055
2017-05-05,55.588741302490234
2017-05-08,55.781829833984375
2017-05-09,55.82817459106445
2017-05-10,56.129390716552734
2017-05-11,55.44198989868164
2017-05-12,54.85496520996094
2017-05-15,55.611900329589844
2017-05-16,55.12529754638672
2017-05-17,54.83180618286133
2017-05-18,55.171661376953125
2017-05-19,55.418819427490234
2017-05-22,55.526947021484375
2017-05-23,55.6814079284668
2017-05-24,55.11758804321289
2017-05-25,53.595970153808594
2017-05-26,54.13663864135742
2017-05-30,53.47539520263672
2017-05-31,54.13663864135742
2017-06-01,54.284461975097656
2017-06-02,53.646549224853516
2017-06-05,53.88770294189453
2017-06-06,54.432273864746094
2017-06-07,53.42094039916992
2017-06-08,53.1408805847168
2017-06-09,54.2066535949707
2017-06-12,53.9188232421875
2017-06-13,53.94994354248047
2017-06-14,53.03976821899414
2017-06-15,52.37851333618164
2017-06-16,53.35092544555664
2017-06-19,52.97751235961914
2017-06-20,51.927303314208984
2017-06-21,50.93154525756836
2017-06-22,50.853759765625
2017-06-23,51.28940200805664
2017-06-26,51.25826644897461
2017-06-27,50.845970153808594
2017-06-28,50.76039505004883
2017-06-29,50.86152267456055
2017-06-30,51.2193717956543
2017-07-03,52.09844207763672
2017-07-05,51.1415901184082
2017-07-06,50.66704177856445
2017-07-07,50.6281623840332
2017-07-10,50.838199615478516
2017-07-11,51.18048095703125
2017-07-12,51.017120361328125
2017-07-13,51.725032806396484
2017-07-14,52.00508117675781
2017-07-17,51.989532470703125
2017-07-18,51.48387908935547
2017-07-19,52.464080810546875
2017-07-20,52.137332916259766
2017-07-21,51.756160736083984
2017-07-24,51.67057800292969
2017-07-25,52.12956619262695
2017-07-26,52.1140022277832
2017-07-27,52.728580474853516
2017-07-28,53.257568359375
2017-07-31,53.366485595703125
2017-08-01,53.68545150756836
2017-08-02,53.77879333496094
2017-08-03,53.07088088989258
2017-08-04,52.541873931884766
2017-08-07,51.771728515625
2017-08-08,50.947105407714844
2017-08-09,50.947105407714844
2017-08-10,50.099143981933594
2017-08-11,49.655731201171875
2017-08-14,49.74907302856445
2017-08-15,49.35232162475586
2017-08-16,49.5623664855957
2017-08-17,49.033382415771484
2017-08-18,49.258995056152344
2017-08-21,49.01004409790039
2017-08-22,49.28231430053711
2017-08-23,49.157840728759766
2017-08-24,48.916690826416016
2017-08-25,49.69461441040039
2017-08-28,49.3601188659668
2017-08-29,49.39901351928711
2017-08-30,49.31343460083008
2017-08-31,49.40679931640625
2017-09-01,49.673377990722656
2017-09-05,51.04558181762695
2017-09-06,51.53171920776367
2017-09-07,51.64934158325195
2017-09-08,50.85740661621094
2017-09-11,51.570926666259766
2017-09-12,52.08845138549805
2017-09-13,52.47265625
2017-09-14,53.084259033203125
2017-09-15,52.72357177734375
2017-09-18,53.217559814453125
2017-09-19,53.23324966430664
2017-09-20,53.021541595458984
2017-09-21,53.39006042480469
2017-09-22,53.94679641723633
2017-09-25,54.6132926940918
2017-09-26,53.962467193603516
2017-09-27,54.16633224487305
2017-09-28,54.22907257080078
2017-09-29,54.69953155517578
2017-10-02,54.35453414916992
2017-10-03,54.150657653808594
2017-10-04,53.962467193603516
2017-10-05,54.001678466796875
2017-10-06,53.58610916137695
2017-10-09,53.5782585144043
2017-10-10,53.5782585144043
2017-10-11,53.115631103515625
2017-10-12,52.76276779174805
2017-10-13,52.66868591308594
2017-10-16,52.378562927246094
2017-10-17,52.14332962036133
2017-10-18,51.680702209472656
2017-10-19,50.57511520385742
2017-10-20,49.516563415527344
2017-10-23,48.544254302978516
2017-10-24,48.95984649658203
2017-10-25,49.74395751953125
2017-10-26,49.689064025878906
2017-10-27,49.8302001953125
2017-10-30,50.269309997558594
2017-10-31,50.18305587768555
2017-11-01,50.402610778808594
2017-11-02,49.5949821472168
2017-11-03,49.85373306274414
2017-11-06,52.598121643066406
2017-11-07,52.08845138549805
2017-11-08,52.58243179321289
2017-11-09,52.44914245605469
2017-11-10,51.54741287231445
2017-11-13,50.998531341552734
2017-11-14,49.226436614990234
2017-11-15,48.26198196411133
2017-11-16,48.07380294799805
2017-11-17,48.58346939086914
2017-11-20,48.39529800415039
2017-11-21,48.520751953125
2017-11-22,48.724613189697266
2017-11-24,48.5599479675293
2017-11-27,48.11300277709961
2017-11-28,48.842227935791016
2017-11-29,48.732452392578125
2017-11-30,49.28133773803711
2017-12-01,50.755455017089844
2017-12-04,50.65352249145508
2017-12-05,50.13987731933594
2017-12-06,49.04936218261719
2017-12-07,49.04936218261719
2017-12-08,50.21099853515625
2017-12-11,51.01702880859375
2017-12-12,50.71674346923828
2017-12-13,50.02134704589844
2017-12-14,49.28642654418945
2017-12-15,49.065162658691406
2017-12-18,50.25840377807617
2017-12-19,50.8826904296875
2017-12-20,51.58599090576172
2017-12-21,53.62477111816406
2017-12-22,53.292869567871094
2017-12-26,53.42722702026367
2017-12-27,53.67219161987305
2017-12-28,53.308685302734375
2017-12-29,53.25336837768555
2018-01-02,54.93655014038086
2018-01-03,56.36686706542969
2018-01-04,57.765567779541016
2018-01-05,58.16067123413086
2018-01-08,59.10895538330078
2018-01-09,59.18797302246094
2018-01-10,59.74114227294922
2018-01-11,60.88694381713867
2018-01-12,61.61396408081055
2018-01-16,60.98179626464844
2018-01-17,61.013389587402344
2018-01-18,60.349605560302734
2018-01-19,60.38911056518555
2018-01-22,63.052207946777344
2018-01-23,62.593868255615234
2018-01-24,61.779911041259766
2018-01-25,61.10822677612305
2018-01-26,61.329498291015625
2018-01-29,60.35750961303711
2018-01-30,58.903480529785156
2018-01-31,58.14487075805664
2018-02-01,59.67003631591797
2018-02-02,58.2318000793457
2018-02-05,56.38267135620117
2018-02-06,56.53388214111328
2018-02-07,55.50728225708008
2018-02-08,53.63713836669922
2018-02-09,51.87841796875
2018-02-12,53.191497802734375
2018-02-13,52.459354400634766
2018-02-14,52.4195671081543
2018-02-15,52.690147399902344
2018-02-16,52.745853424072266
2018-02-20,52.2126579284668
2018-02-21,51.2497444152832
2018-02-22,51.69538116455078
2018-02-23,52.92091751098633
2018-02-26,53.10396194458008
2018-02-27,53.247196197509766
2018-02-28,52.23653793334961
2018-03-01,51.90230178833008
2018-03-02,52.10123825073242
2018-03-05,52.65034866333008
2018-03-06,53.02436828613281
2018-03-07,52.706058502197266
2018-03-08,53.11191177368164
2018-03-09,54.735347747802734
2018-03-12,54.18624496459961
2018-03-13,53.430233001708984
2018-03-14,52.8652229309082
2018-03-15,52.0057487487793
2018-03-16,52.602596282958984
2018-03-19,51.48847198486328
2018-03-20,52.1728630065918
2018-03-21,53.907718658447266
2018-03-22,52.14103698730469
2018-03-23,51.04282760620117
2018-03-26,51.2974853515625
2018-03-27,51.31340408325195
2018-03-28,50.302730560302734
2018-03-29,51.55213928222656
2018-04-02,50.517608642578125
2018-04-03,51.56010437011719
2018-04-04,51.57600402832031
2018-04-05,52.33998107910156
2018-04-06,51.21791458129883
2018-04-09,51.138328552246094
2018-04-10,53.08804702758789
2018-04-11,53.75651168823242
2018-04-12,53.764461517333984
2018-04-13,54.0748291015625
2018-04-16,54.52845764160156
2018-04-17,54.63985061645508
2018-04-18,55.976806640625
2018-04-19,55.92905807495117
2018-04-20,55.09347915649414
2018-04-23,54.83881759643555
2018-04-24,54.33745193481445
2018-04-25,54.9900016784668
2018-04-26,55.28446960449219
2018-04-27,54.974090576171875
2018-04-30,54.56028366088867
2018-05-01,54.432945251464844
2018-05-02,54.63985061645508
2018-05-03,53.891807556152344
2018-05-04,54.743316650390625
2018-05-07,55.077545166015625
2018-05-08,55.340171813964844
2018-05-09,56.40654373168945
2018-05-10,56.59751510620117
2018-05-11,56.565704345703125
2018-05-14,56.97953796386719
2018-05-15,56.97953796386719
2018-05-16,58.181182861328125
2018-05-17,59.23164367675781
2018-05-18,59.12023162841797
2018-05-21,59.70912551879883
2018-05-22,58.6745719909668
2018-05-23,58.45175552368164
2018-05-24,56.67711639404297
2018-05-25,54.59211349487305
2018-05-29,54.17034149169922
2018-05-30,55.292415618896484
2018-05-31,54.647823333740234
2018-06-01,54.87860870361328
2018-06-04,54.96614074707031
2018-06-05,54.877960205078125
2018-06-06,55.2226448059082
2018-06-07,55.791786193847656
2018-06-08,55.6555290222168
2018-06-11,56.00822448730469
2018-06-12,54.99018859863281
2018-06-13,54.48516845703125
2018-06-14,54.77375030517578
2018-06-15,53.57134246826172
2018-06-18,53.739681243896484
2018-06-19,52.66552734375
2018-06-20,52.5452880859375
2018-06-21,51.936073303222656
2018-06-22,53.37093734741211
2018-06-25,52.4490966796875
2018-06-26,52.922035217285156
2018-06-27,53.55531311035156
2018-06-28,53.71562576293945
2018-06-29,53.731666564941406
2018-07-02,52.272735595703125
2018-07-03,52.77775573730469
2018-07-05,53.250709533691406
2018-07-06,53.731666564941406
2018-07-09,54.781776428222656
2018-07-10,55.703609466552734
2018-07-11,54.781776428222656
2018-07-12,54.08436584472656
2018-07-13,54.57334518432617
2018-07-16,54.044288635253906
2018-07-17,53.499183654785156
2018-07-18,53.755699157714844
2018-07-19,53.64348602294922
2018-07-20,52.9781494140625
2018-07-23,52.69758224487305
2018-07-24,52.521236419677734
2018-07-25,52.72966766357422
2018-07-26,53.59539031982422
2018-07-27,53.739681243896484
2018-07-30,54.172550201416016
2018-07-31,54.12445068359375
2018-08-01,53.43507385253906
2018-08-02,52.85792541503906
2018-08-03,52.81783676147461
2018-08-06,52.69758224487305
2018-08-07,53.45109939575195
2018-08-08,53.23467254638672
2018-08-09,52.4250373840332
2018-08-10,52.93808364868164
2018-08-13,52.080360412597656
2018-08-14,51.944091796875
2018-08-15,49.932037353515625
2018-08-16,50.092376708984375
2018-08-17,50.36492156982422
2018-08-20,50.90199661254883
2018-08-21,51.91202163696289
2018-08-22,52.17654037475586
2018-08-23,51.823848724365234
2018-08-24,52.304805755615234
2018-08-27,51.98416519165039
2018-08-28,51.35890197753906
2018-08-29,51.695587158203125
2018-08-30,51.57533264160156
2018-08-31,50.62943649291992
2018-09-04,50.031524658203125
2018-09-05,49.3043327331543
2018-09-06,48.649837493896484
2018-09-07,48.23775100708008
2018-09-10,48.4640007019043
2018-09-11,48.73871612548828
2018-09-12,49.14271926879883
2018-09-13,49.3043327331543
2018-09-14,49.474002838134766
2018-09-17,49.26393127441406
2018-09-18,49.28008270263672
2018-09-19,49.474002838134766
2018-09-20,49.74871063232422
2018-09-21,49.39321517944336
2018-09-24,49.77296447753906
2018-09-25,50.52440643310547
2018-09-26,49.19120788574219
2018-09-27,49.42552947998047
2018-09-28,49.22352981567383
2018-10-01,49.764892578125
2018-10-02,50.00728988647461
2018-10-03,50.597129821777344
2018-10-04,50.782958984375
2018-10-05,50.90416717529297
2018-10-08,50.855682373046875
2018-10-09,50.99304962158203
2018-10-10,49.14271926879883
2018-10-11,47.76911926269531
2018-10-12,47.93880844116211
2018-10-15,48.11656188964844
2018-10-16,48.221595764160156
2018-10-17,47.86608123779297
2018-10-18,47.21158981323242
2018-10-19,47.24392318725586
2018-10-22,45.90263748168945
2018-10-23,44.51287841796875
2018-10-24,42.83222579956055
2018-10-25,43.06654357910156
2018-10-26,42.743343353271484
2018-10-29,41.57173538208008
2018-10-30,42.27470016479492
2018-10-31,41.45861053466797
2018-11-01,41.741424560546875
2018-11-02,41.531333923339844
2018-11-05,41.98381805419922
2018-11-06,42.08078384399414
2018-11-07,42.27470016479492
2018-11-08,41.676788330078125
2018-11-09,40.72334289550781
2018-11-12,39.95573425292969
2018-11-13,38.2508430480957
2018-11-14,38.63060760498047
2018-11-15,38.84878158569336
2018-11-16,38.96189498901367
2018-11-19,39.034610748291016
2018-11-20,37.89532470703125
2018-11-21,38.493247985839844
2018-11-23,37.46708679199219
2018-11-26,37.67716598510742
2018-11-27,37.3297233581543
2018-11-28,37.49941635131836
2018-11-29,37.08732223510742
2018-11-30,36.440921783447266
2018-12-03,37.41053009033203
2018-12-04,36.03825759887695
2018-12-06,34.56797409057617
2018-12-07,35.15608596801758
2018-12-10,34.282081604003906
2018-12-11,33.6858024597168
2018-12-12,33.84917068481445
2018-12-13,33.50611114501953
2018-12-14,31.93779754638672
2018-12-17,31.896963119506836
2018-12-18,30.908599853515625
2018-12-19,30.867761611938477
2018-12-20,29.56902503967285
2018-12-21,29.160606384277344
2018-12-24,28.7440185546875
2018-12-26,29.90390968322754
2018-12-27,29.675201416015625
2018-12-28,29.8957462310791
2018-12-31,29.471006393432617
2019-01-02,30.38585662841797
2019-01-03,30.712570190429688
2019-01-04,31.929637908935547
2019-01-07,32.811805725097656
2019-01-08,33.22022247314453
2019-01-09,33.6858024597168
2019-01-10,34.02070236206055
2019-01-11,34.09422302246094
2019-01-14,33.751155853271484
2019-01-15,34.07788848876953
2019-01-16,33.6939697265625
2019-01-17,33.7919921875
2019-01-18,36.53651428222656
2019-01-22,35.907554626464844
2019-01-23,35.376625061035156
2019-01-24,35.580833435058594
2019-01-25,36.75706481933594
2019-01-28,36.13627243041992
2019-01-29,35.940242767333984
2019-01-30,36.75706481933594
2019-01-31,36.11176300048828
2019-02-01,36.39767074584961
2019-02-04,36.43033218383789
2019-02-05,36.87141036987305
2019-02-06,36.81423568725586
2019-02-07,35.49917221069336
2019-02-08,34.94370651245117
2019-02-11,35.6870231628418
2019-02-12,36.405887603759766
2019-02-13,36.703346252441406
2019-02-14,36.471988677978516
2019-02-15,37.14127731323242
2019-02-19,37.62879180908203
2019-02-20,37.926246643066406
2019-02-21,36.95123291015625
2019-02-22,36.65377426147461
2019-02-25,37.00907897949219
2019-02-26,36.612457275390625
2019-02-27,36.64551544189453
2019-02-28,36.405887603759766
2019-03-01,37.33958053588867
2019-03-04,37.380897521972656
2019-03-05,37.00907897949219
2019-03-06,35.83575439453125
2019-03-07,35.1086311340332
2019-03-08,34.11709976196289
2019-03-11,34.76985168457031
2019-03-12,35.19125747680664
2019-03-13,35.65398025512695
2019-03-14,35.60440444946289
2019-03-15,35.02600860595703
