Date,NDAQ
2021-04-07,50.2599983215332
2021-04-08,51.17333221435547
2021-04-09,52.03333282470703
2021-04-12,52.029998779296875
2021-04-13,52.643333435058594
2021-04-14,52.47999954223633
2021-04-15,53.349998474121094
2021-04-16,53.38999938964844
2021-04-19,52.87666702270508
2021-04-20,53.22666549682617
2021-04-21,53.106666564941406
2021-04-22,53.2400016784668
2021-04-23,54.15666580200195
2021-04-26,53.34333419799805
2021-04-27,53.599998474121094
2021-04-28,53.21666717529297
2021-04-29,53.96333312988281
2021-04-30,53.8466682434082
2021-05-03,54.163333892822266
2021-05-04,54.51333236694336
2021-05-05,54.516666412353516
2021-05-06,54.526668548583984
2021-05-07,54.85333251953125
2021-05-10,54.5099983215332
2021-05-11,53.24333190917969
2021-05-12,52.78666687011719
2021-05-13,53.633331298828125
2021-05-14,54.78666687011719
2021-05-17,54.58333206176758
2021-05-18,53.97999954223633
2021-05-19,53.64666748046875
2021-05-20,54.48666763305664
2021-05-21,54.62333297729492
2021-05-24,54.973331451416016
2021-05-25,54.77000045776367
2021-05-26,55.150001525878906
2021-05-27,55.32666778564453
2021-05-28,55.81999969482422
2021-06-01,54.81666564941406
2021-06-02,55.61333465576172
2021-06-03,56.02000045776367
2021-06-04,56.74333190917969
2021-06-07,56.29999923706055
2021-06-08,56.31999969482422
2021-06-09,56.37333297729492
2021-06-10,56.119998931884766
2021-06-11,57.650001525878906
2021-06-14,58.38666534423828
2021-06-15,58.76333236694336
2021-06-16,59.116668701171875
2021-06-17,59.93000030517578
2021-06-18,58.599998474121094
2021-06-21,59.59333419799805
2021-06-22,59.56666564941406
2021-06-23,59.31999969482422
2021-06-24,59.266666412353516
2021-06-25,59.356666564941406
2021-06-28,59.03666687011719
2021-06-29,58.95000076293945
2021-06-30,58.599998474121094
2021-07-01,58.676666259765625
2021-07-02,59.293331146240234
2021-07-06,58.78666687011719
2021-07-07,58.720001220703125
2021-07-08,58.026668548583984
2021-07-09,58.59000015258789
2021-07-12,59.883331298828125
2021-07-13,59.6966667175293
2021-07-14,59.36000061035156
2021-07-15,59.54999923706055
2021-07-16,59.516666412353516
2021-07-19,59.04999923706055
2021-07-20,60.29999923706055
2021-07-21,62.09333419799805
2021-07-22,61.779998779296875
2021-07-23,62.586666107177734
2021-07-26,62.19333267211914
2021-07-27,61.89666748046875
2021-07-28,61.84333419799805
2021-07-29,62.22666549682617
2021-07-30,62.24333190917969
2021-08-02,62.810001373291016
2021-08-03,62.88999938964844
2021-08-04,63.119998931884766
2021-08-05,62.893333435058594
2021-08-06,62.90666580200195
2021-08-09,62.893333435058594
2021-08-10,62.95333480834961
2021-08-11,63.106666564941406
2021-08-12,63.36333465576172
2021-08-13,63.663333892822266
2021-08-16,64.0566635131836
2021-08-17,63.33000183105469
2021-08-18,62.29666519165039
2021-08-19,62.67333221435547
2021-08-20,62.88999938964844
2021-08-23,63.51333236694336
2021-08-24,63.619998931884766
2021-08-25,63.87666702270508
2021-08-26,63.723331451416016
2021-08-27,64.49333190917969
2021-08-30,64.69999694824219
2021-08-31,65.26000213623047
2021-09-01,65.98666381835938
2021-09-02,65.97000122070312
2021-09-03,66.17666625976562
2021-09-07,65.48999786376953
2021-09-08,66.1433334350586
2021-09-09,65.9800033569336
2021-09-10,65.34666442871094
2021-09-13,64.77333068847656
2021-09-14,65.18333435058594
2021-09-15,65.27999877929688
2021-09-16,65.1433334350586
2021-09-17,64.30000305175781
2021-09-20,63.65999984741211
2021-09-21,63.96666717529297
2021-09-22,64.83333587646484
2021-09-23,65.1933364868164
2021-09-24,65.59333038330078
2021-09-27,65.26000213623047
2021-09-28,63.6533317565918
2021-09-29,64.663330078125
2021-09-30,64.33999633789062
2021-10-01,64.57666778564453
2021-10-04,62.9900016784668
2021-10-05,65.086669921875
2021-10-06,64.87999725341797
2021-10-07,65.97000122070312
2021-10-08,65.80000305175781
2021-10-11,65.8933334350586
2021-10-12,65.82666778564453
2021-10-13,65.8066635131836
2021-10-14,66.87999725341797
2021-10-15,67.67333221435547
2021-10-18,67.83000183105469
2021-10-19,69.62000274658203
2021-10-20,66.38666534423828
2021-10-21,66.28666687011719
2021-10-22,67.23999786376953
2021-10-25,67.16666412353516
2021-10-26,67.16000366210938
2021-10-27,67.46333312988281
2021-10-28,69.00333404541016
2021-10-29,69.9566650390625
2021-11-01,69.96666717529297
2021-11-02,70.40666961669922
2021-11-03,69.82666778564453
2021-11-04,70.75666809082031
2021-11-05,70.9433364868164
2021-11-08,70.5633316040039
2021-11-09,70.2699966430664
2021-11-10,69.12666320800781
