Date,LDOS
2015-10-14,27.423704147338867
2015-10-15,27.56589698791504
2015-10-16,27.670995712280273
2015-10-19,27.627714157104492
2015-10-20,27.924453735351562
2015-10-21,27.701904296875
2015-10-22,28.035736083984375
2015-10-23,28.69721031188965
2015-10-26,28.851762771606445
2015-10-27,29.043413162231445
2015-10-28,30.038724899291992
2015-10-29,32.2828254699707
2015-10-30,32.49920654296875
2015-11-02,33.65524673461914
2015-11-03,34.0694465637207
2015-11-04,34.37235641479492
2015-11-05,33.98289489746094
2015-11-06,34.081809997558594
2015-11-09,34.01997756958008
2015-11-10,34.440372467041016
2015-11-11,34.32909393310547
2015-11-12,33.3585090637207
2015-11-13,32.771202087402344
2015-11-16,33.69234085083008
2015-11-17,34.081809997558594
2015-11-18,34.458900451660156
2015-11-19,34.42182540893555
2015-11-20,35.021480560302734
2015-11-23,35.19458770751953
2015-11-24,35.596412658691406
2015-11-25,35.60260009765625
2015-11-27,35.50366973876953
2015-11-30,35.81278610229492
2015-12-01,36.48045349121094
2015-12-02,36.115718841552734
2015-12-03,35.46658706665039
2015-12-04,36.505184173583984
2015-12-07,35.93025207519531
2015-12-08,35.7695198059082
2015-12-09,34.91020965576172
2015-12-10,35.299678802490234
2015-12-11,34.61581802368164
2015-12-14,34.56608963012695
2015-12-15,35.46753692626953
2015-12-16,35.815673828125
2015-12-17,35.54836654663086
2015-12-18,34.78989028930664
2015-12-21,34.447959899902344
2015-12-22,34.7650146484375
2015-12-23,35.50484085083008
2015-12-24,35.51104736328125
2015-12-28,35.604312896728516
2015-12-29,35.908931732177734
2015-12-30,35.58565902709961
2015-12-31,34.97639083862305
2016-01-04,33.652191162109375
2016-01-05,34.3360595703125
2016-01-06,33.74544143676758
2016-01-07,32.912376403808594
2016-01-08,32.682350158691406
2016-01-11,32.812896728515625
2016-01-12,34.43553161621094
2016-01-13,33.415950775146484
2016-01-14,34.702850341796875
2016-01-15,34.18063735961914
2016-01-19,34.93288040161133
2016-01-20,33.9941291809082
2016-01-21,33.38486862182617
2016-01-22,34.168209075927734
2016-01-25,33.35999298095703
2016-01-26,30.35722541809082
2016-01-27,28.709735870361328
2016-01-28,28.342939376831055
2016-01-29,28.672435760498047
2016-02-01,28.392675399780273
2016-02-02,27.572044372558594
2016-02-03,27.41661834716797
2016-02-04,27.677736282348633
2016-02-05,26.415699005126953
2016-02-08,25.88104248046875
2016-02-09,25.862394332885742
2016-02-10,25.78778648376465
2016-02-11,25.35881996154785
2016-02-12,26.06755256652832
2016-02-16,26.869535446166992
2016-02-17,27.516090393066406
2016-02-18,26.247840881347656
2016-02-19,26.042682647705078
2016-02-22,26.620851516723633
2016-02-23,26.434354782104492
2016-02-24,26.446786880493164
2016-02-25,26.913053512573242
2016-02-26,26.670595169067383
2016-02-29,26.869535446166992
2016-03-01,27.590696334838867
2016-03-02,28.199953079223633
2016-03-03,28.448631286621094
2016-03-04,28.90867805480957
2016-03-07,29.126262664794922
2016-03-08,28.448631286621094
2016-03-09,28.311864852905273
2016-03-10,28.92111587524414
2016-03-11,29.791250228881836
2016-03-14,29.378095626831055
2016-03-15,29.252904891967773
2016-03-16,29.85385513305664
2016-03-17,30.279523849487305
2016-03-18,30.642610549926758
2016-03-21,30.830406188964844
2016-03-22,30.68016242980957
2016-03-23,30.648868560791016
2016-03-24,30.630090713500977
2016-03-28,30.85544776916504
2016-03-29,31.69428062438965
2016-03-30,31.26235008239746
2016-03-31,31.500240325927734
2016-04-01,32.1700439453125
2016-04-04,32.39540100097656
2016-04-05,32.00102996826172
2016-04-06,32.12622833251953
2016-04-07,31.781925201416016
2016-04-08,31.90086555480957
2016-04-11,31.73810386657715
2016-04-12,31.73185157775879
2016-04-13,32.583194732666016
2016-04-14,32.01355743408203
2016-04-15,32.50183868408203
2016-04-18,32.75222396850586
2016-04-19,32.320281982421875
2016-04-20,32.320281982421875
2016-04-21,31.97599220275879
2016-04-22,32.31402587890625
2016-04-25,32.12622833251953
2016-04-26,32.451744079589844
2016-04-27,31.70055389404297
2016-04-28,31.212276458740234
2016-04-29,31.055770874023438
2016-05-02,31.10585594177246
2016-05-03,30.805376052856445
2016-05-04,30.504886627197266
2016-05-05,30.598796844482422
2016-05-06,30.805376052856445
2016-05-09,30.730253219604492
2016-05-10,31.162193298339844
2016-05-11,30.573732376098633
2016-05-12,30.94308853149414
2016-05-13,30.630090713500977
2016-05-16,31.049510955810547
2016-05-17,30.367168426513672
2016-05-18,30.542455673217773
2016-05-19,30.37969398498535
2016-05-20,30.949356079101562
2016-05-23,30.60504150390625
2016-05-24,31.193492889404297
2016-05-25,30.980655670166016
2016-05-26,31.149675369262695
2016-05-27,31.274877548217773
2016-05-31,30.924318313598633
2016-06-01,31.143409729003906
2016-06-02,31.349987030029297
2016-06-03,30.924318313598633
2016-06-06,31.055770874023438
2016-06-07,30.861705780029297
2016-06-08,31.08707046508789
2016-06-09,30.905519485473633
2016-06-10,30.335866928100586
2016-06-13,30.24764633178711
2016-06-14,30.266555786132812
2016-06-15,29.83804702758789
2016-06-16,29.76872444152832
2016-06-17,29.52295684814453
2016-06-20,30.05230140686035
2016-06-21,30.184627532958984
2016-06-22,29.869556427001953
2016-06-23,30.046001434326172
2016-06-24,28.873897552490234
2016-06-27,28.804580688476562
2016-06-28,29.069255828857422
2016-06-29,29.491456985473633
2016-06-30,30.16571807861328
2016-07-01,30.682462692260742
2016-07-05,30.53751564025879
2016-07-06,30.871511459350586
2016-07-07,30.928224563598633
2016-07-08,31.879762649536133
2016-07-11,29.882156372070312
2016-07-12,30.562725067138672
2016-07-13,31.22439193725586
2016-07-14,31.507966995239258
2016-07-15,31.37563705444336
2016-07-18,30.865209579467773
2016-07-19,30.61943817138672
2016-07-20,30.877811431884766
2016-07-21,30.82110023498535
2016-07-22,31.76003646850586
2016-07-25,31.923870086669922
2016-07-26,32.73047637939453
2016-07-27,32.97624969482422
2016-07-28,31.917577743530273
2016-07-29,31.514259338378906
2016-08-01,31.848249435424805
2016-08-02,30.468202590942383
2016-08-03,30.474496841430664
2016-08-04,29.875858306884766
2016-08-05,30.335874557495117
2016-08-08,30.1090145111084
2016-08-09,29.951480865478516
2016-08-10,29.98297882080078
2016-08-11,30.713973999023438
2016-08-12,31.451251983642578
2016-08-15,31.65920066833496
2016-08-16,32.572940826416016
2016-08-17,32.958160400390625
2016-08-18,33.77141571044922
2016-08-19,33.8056526184082
2016-08-22,34.54186248779297
2016-08-23,34.31073760986328
2016-08-24,34.25935745239258
2016-08-25,33.98542404174805
2016-08-26,33.857017517089844
2016-08-29,34.250816345214844
2016-08-30,34.20800018310547
2016-08-31,34.67884063720703
2016-09-01,34.8842887878418
2016-09-02,35.269508361816406
2016-09-06,35.56912612915039
2016-09-07,36.091331481933594
2016-09-08,36.03140640258789
2016-09-09,35.51777648925781
2016-09-12,36.228302001953125
2016-09-13,35.50065231323242
2016-09-14,35.38081359863281
2016-09-15,36.03996658325195
2016-09-16,35.824310302734375
2016-09-19,36.350502014160156
2016-09-20,36.290130615234375
2016-09-21,36.678306579589844
2016-09-22,37.31663513183594
2016-09-23,37.22175216674805
2016-09-26,37.31663513183594
2016-09-27,37.65304946899414
2016-09-28,37.87733459472656
2016-09-29,37.50640106201172
2016-09-30,37.333885192871094
2016-10-03,36.876705169677734
2016-10-04,36.54890823364258
2016-10-05,36.37636947631836
2016-10-06,36.91983413696289
2016-10-07,36.290130615234375
2016-10-10,36.19523239135742
2016-10-11,35.6690559387207
2016-10-12,36.22974395751953
2016-10-13,35.927818298339844
2016-10-14,36.12622833251953
2016-10-17,35.850189208984375
2016-10-18,35.9709587097168
2016-10-19,36.014095306396484
2016-10-20,36.13484573364258
2016-10-21,36.16936492919922
2016-10-24,36.50577926635742
2016-10-25,36.022705078125
2016-10-26,35.96232604980469
2016-10-27,35.522396087646484
2016-10-28,35.71217727661133
2016-10-31,35.85881423950195
2016-11-01,35.71217727661133
2016-11-02,35.548274993896484
2016-11-03,38.2913818359375
2016-11-04,37.7479362487793
2016-11-07,38.11023712158203
2016-11-08,37.53227615356445
2016-11-09,38.834835052490234
2016-11-10,39.542171478271484
2016-11-11,40.06836700439453
2016-11-14,40.88785934448242
2016-11-15,41.336395263671875
2016-11-16,41.29327392578125
2016-11-17,41.017234802246094
2016-11-18,41.715965270996094
2016-11-21,42.656211853027344
2016-11-22,42.67346954345703
2016-11-23,42.87186050415039
2016-11-25,43.1134033203125
2016-11-28,43.34628677368164
2016-11-29,44.21753692626953
2016-11-30,44.16577911376953
2016-12-01,44.16577911376953
2016-12-02,44.48494338989258
2016-12-05,44.75236511230469
2016-12-06,45.18366622924805
2016-12-07,44.959373474121094
2016-12-08,45.08877944946289
2016-12-09,45.0715217590332
2016-12-12,43.389427185058594
2016-12-13,44.29228591918945
2016-12-14,44.27490997314453
2016-12-15,44.422515869140625
2016-12-16,44.422515869140625
2016-12-19,44.570091247558594
2016-12-20,44.674259185791016
2016-12-21,44.58744812011719
2016-12-22,44.34438705444336
2016-12-23,44.3270263671875
2016-12-27,44.49195861816406
2016-12-28,44.1881103515625
2016-12-29,44.613494873046875
2016-12-30,44.39646911621094
2017-01-03,44.23152542114258
2017-01-04,44.578773498535156
2017-01-05,44.07524490356445
2017-01-06,43.979766845703125
2017-01-09,43.389434814453125
2017-01-10,43.64118957519531
2017-01-11,43.49360656738281
2017-01-12,43.39810562133789
2017-01-13,43.372066497802734
2017-01-17,42.90327835083008
2017-01-18,43.250526428222656
2017-01-19,43.137672424316406
2017-01-20,43.11163330078125
2017-01-23,42.781734466552734
2017-01-24,42.946685791015625
2017-01-25,43.10294723510742
2017-01-26,43.007450103759766
2017-01-27,43.01613235473633
2017-01-30,42.2087516784668
2017-01-31,41.94831466674805
2017-02-01,41.93963623046875
2017-02-02,42.61679458618164
2017-02-03,43.137672424316406
2017-02-06,43.510963439941406
2017-02-07,43.814815521240234
2017-02-08,43.48491287231445
2017-02-09,44.11865997314453
2017-02-10,44.13602828979492
2017-02-13,44.26625061035156
2017-02-14,44.3270263671875
2017-02-15,44.81317901611328
2017-02-16,45.1517448425293
2017-02-17,45.09965133666992
2017-02-21,45.716041564941406
2017-02-22,46.12406539916992
2017-02-23,45.56845474243164
2017-02-24,46.94878387451172
2017-02-27,46.914058685302734
2017-02-28,46.27162551879883
2017-03-01,47.47835159301758
2017-03-02,46.4799919128418
2017-03-03,46.61021041870117
2017-03-06,46.158775329589844
2017-03-07,46.028564453125
2017-03-08,45.759437561035156
2017-03-09,45.950443267822266
2017-03-10,45.846256256103516
2017-03-13,47.1214599609375
2017-03-14,46.88563537597656
2017-03-15,47.925018310546875
2017-03-16,46.93804931640625
2017-03-17,47.1214599609375
2017-03-20,47.060325622558594
2017-03-21,46.1082878112793
2017-03-22,46.17815017700195
2017-03-23,46.0122184753418
2017-03-24,45.95979309082031
2017-03-27,45.1737060546875
2017-03-28,45.156246185302734
2017-03-29,45.61915969848633
2017-03-30,44.82432556152344
2017-03-31,44.6671257019043
2017-04-03,44.15180587768555
2017-04-04,44.29155731201172
2017-04-05,43.627750396728516
2017-04-06,43.7150993347168
2017-04-07,44.2216796875
2017-04-10,44.21294021606445
2017-04-11,44.544830322265625
2017-04-12,44.326499938964844
2017-04-13,44.230403900146484
2017-04-17,44.789405822753906
2017-04-18,44.85926818847656
2017-04-19,45.191184997558594
2017-04-20,45.94232177734375
2017-04-21,45.6016960144043
2017-04-24,46.23057556152344
2017-04-25,46.42272186279297
2017-04-26,46.64106750488281
2017-04-27,46.5974006652832
2017-04-28,45.9947395324707
2017-05-01,46.71968460083008
2017-05-02,46.780818939208984
2017-05-03,46.81575012207031
2017-05-04,47.50577163696289
2017-05-05,47.57563781738281
2017-05-08,46.56245803833008
2017-05-09,45.89866256713867
2017-05-10,45.79385757446289
2017-05-11,46.02967071533203
2017-05-12,46.00347137451172
2017-05-15,46.11701965332031
2017-05-16,46.911834716796875
2017-05-17,45.65409851074219
2017-05-18,45.00776672363281
2017-05-19,45.51434326171875
2017-05-22,46.61485290527344
2017-05-23,47.75032424926758
2017-05-24,47.95122146606445
2017-05-25,48.152103424072266
2017-05-26,47.933746337890625
2017-05-30,47.90753936767578
2017-05-31,48.52767562866211
2017-06-01,49.23514938354492
2017-06-02,48.868309020996094
2017-06-05,48.80717849731445
2017-06-06,48.85084915161133
2017-06-07,48.623756408691406
2017-06-08,48.67615509033203
2017-06-09,48.361724853515625
2017-06-12,48.580074310302734
2017-06-13,48.922691345214844
2017-06-14,48.43952178955078
2017-06-15,48.465885162353516
2017-06-16,47.42048263549805
2017-06-19,47.37656784057617
2017-06-20,46.893402099609375
2017-06-21,47.21843338012695
2017-06-22,47.095455169677734
2017-06-23,47.0515251159668
2017-06-26,47.18331527709961
2017-06-27,45.812862396240234
2017-06-28,45.92706298828125
2017-06-29,45.206722259521484
2017-06-30,45.40876388549805
2017-07-03,45.689876556396484
2017-07-05,45.99734878540039
2017-07-06,44.969512939453125
2017-07-07,45.742584228515625
2017-07-10,45.742584228515625
2017-07-11,45.87436294555664
2017-07-12,46.638633728027344
2017-07-13,46.21697235107422
2017-07-14,46.770408630371094
2017-07-17,46.629852294921875
2017-07-18,46.19939422607422
2017-07-19,46.90217971801758
2017-07-20,47.10424041748047
2017-07-21,46.946102142333984
2017-07-24,46.86705017089844
2017-07-25,47.34142303466797
2017-07-26,46.98124694824219
2017-07-27,46.91096878051758
2017-07-28,47.08666229248047
2017-07-31,46.946102142333984
2017-08-01,46.84069061279297
2017-08-02,45.918277740478516
2017-08-03,49.75725173950195
2017-08-04,49.3619384765625
2017-08-07,49.502498626708984
2017-08-08,49.77482223510742
2017-08-09,49.353145599365234
2017-08-10,49.60792922973633
2017-08-11,49.792388916015625
2017-08-14,50.39853286743164
2017-08-15,50.3370361328125
2017-08-16,50.25798416137695
2017-08-17,49.142303466796875
2017-08-18,48.61521530151367
2017-08-21,48.58885955810547
2017-08-22,49.1159553527832
2017-08-23,49.388282775878906
2017-08-24,48.79969787597656
2017-08-25,49.0720329284668
2017-08-28,49.107177734375
2017-08-29,49.73967742919922
2017-08-30,50.372188568115234
2017-08-31,51.23310089111328
2017-09-01,51.60206604003906
2017-09-05,50.77628707885742
2017-09-06,50.91685104370117
2017-09-07,50.68844985961914
2017-09-08,50.17014694213867
2017-09-11,50.433685302734375
2017-09-12,50.670867919921875
2017-09-13,50.19649887084961
2017-09-14,49.48492431640625
2017-09-15,49.829490661621094
2017-09-18,50.65113830566406
2017-09-19,51.26075744628906
2017-09-20,51.39328384399414
2017-09-21,51.48162841796875
2017-09-22,51.976402282714844
2017-09-25,51.75551986694336
2017-09-26,51.88803482055664
2017-09-27,52.50649642944336
2017-09-28,52.047080993652344
2017-09-29,52.320960998535156
2017-10-02,53.37232971191406
2017-10-03,52.93940734863281
2017-10-04,53.23095703125
2017-10-05,54.361839294433594
2017-10-06,54.55621337890625
2017-10-09,54.7770881652832
2017-10-10,54.90962219238281
2017-10-11,54.900787353515625
2017-10-12,55.05982208251953
2017-10-13,55.44856643676758
2017-10-16,54.8477668762207
2017-10-17,54.61805725097656
2017-10-18,54.24699783325195
2017-10-19,54.35301208496094
2017-10-20,54.936126708984375
2017-10-23,54.582725524902344
2017-10-24,54.10562515258789
2017-10-25,55.43088912963867
2017-10-26,55.192344665527344
2017-10-27,55.09516906738281
2017-10-30,54.72408676147461
2017-10-31,55.23651123046875
2017-11-01,55.51040267944336
2017-11-02,55.5015754699707
2017-11-03,56.24371337890625
2017-11-06,55.616416931152344
2017-11-07,55.28953552246094
2017-11-08,54.97146987915039
2017-11-09,54.467872619628906
2017-11-10,54.662235260009766
2017-11-13,54.4501953125
2017-11-14,54.22933578491211
2017-11-15,54.591556549072266
2017-11-16,54.6357307434082
2017-11-17,53.97311019897461
2017-11-20,54.45903396606445
2017-11-21,54.29116439819336
2017-11-22,53.98194122314453
2017-11-24,54.16748046875
2017-11-27,54.38835906982422
2017-11-28,55.47507095336914
2017-11-29,55.12166213989258
2017-11-30,56.1641845703125
2017-12-01,55.05982208251953
2017-12-04,56.06700897216797
2017-12-05,55.96099090576172
2017-12-06,55.31602478027344
2017-12-07,55.81962966918945
2017-12-08,56.65895080566406
2017-12-11,56.80030822753906
2017-12-12,56.667781829833984
2017-12-13,56.597103118896484
2017-12-14,56.42924880981445
2017-12-15,57.361595153808594
2017-12-18,57.88548278808594
2017-12-19,57.48590850830078
2017-12-20,57.74342346191406
2017-12-21,57.805564880371094
2017-12-22,57.91213607788086
2017-12-26,57.530303955078125
2017-12-27,57.397117614746094
2017-12-28,57.55693817138672
2017-12-29,57.334957122802734
2018-01-02,56.82881164550781
2018-01-03,56.75778579711914
2018-01-04,57.539180755615234
2018-01-05,57.477020263671875
2018-01-08,58.94214630126953
2018-01-09,58.81782913208008
2018-01-10,59.11974334716797
2018-01-11,59.88337326049805
2018-01-12,59.519325256347656
2018-01-16,58.995418548583984
2018-01-17,59.421627044677734
2018-01-18,58.897762298583984
2018-01-19,59.61698913574219
2018-01-22,59.60810852050781
2018-01-23,59.43938064575195
2018-01-24,58.46263122558594
2018-01-25,58.53369140625
2018-01-26,58.86222457885742
2018-01-29,60.11423110961914
2018-01-30,59.20853042602539
2018-01-31,59.13750457763672
2018-02-01,60.33623504638672
2018-02-02,58.80895233154297
2018-02-05,56.05630111694336
2018-02-06,55.02628707885742
2018-02-07,57.0952033996582
2018-02-08,55.550174713134766
2018-02-09,55.60344314575195
2018-02-12,57.130733489990234
2018-02-13,57.37936782836914
2018-02-14,58.364994049072266
2018-02-15,58.6757698059082
2018-02-16,58.977657318115234
2018-02-20,58.80895233154297
2018-02-21,57.903255462646484
2018-02-22,58.382747650146484
2018-02-23,58.45376968383789
2018-02-26,58.95989990234375
2018-02-27,57.91213607788086
2018-02-28,56.21614074707031
2018-03-01,56.615718841552734
2018-03-02,57.71676254272461
2018-03-05,58.54257583618164
2018-03-06,58.782318115234375
2018-03-07,59.17302322387695
2018-03-08,60.300697326660156
2018-03-09,61.64150619506836
2018-03-12,61.570491790771484
2018-03-13,61.53495788574219
2018-03-14,61.133541107177734
2018-03-15,60.67856216430664
2018-03-16,60.40202713012695
2018-03-19,59.90248107910156
2018-03-20,60.28606033325195
2018-03-21,60.25932312011719
2018-03-22,58.85875701904297
2018-03-23,58.002357482910156
2018-03-26,58.54651641845703
2018-03-27,57.53849411010742
2018-03-28,57.32438659667969
2018-03-29,58.34134292602539
2018-04-02,57.877464294433594
2018-04-03,58.2967414855957
2018-04-04,58.67142105102539
2018-04-05,59.30479431152344
2018-04-06,57.85963439941406
2018-04-09,57.788272857666016
2018-04-10,58.72494125366211
2018-04-11,58.038055419921875
2018-04-12,58.600059509277344
2018-04-13,58.189697265625
2018-04-16,58.80522537231445
2018-04-17,59.61701202392578
2018-04-18,59.93817138671875
2018-04-19,59.572410583496094
2018-04-20,58.9925651550293
2018-04-23,59.0906867980957
2018-04-24,58.528682708740234
2018-04-25,58.448387145996094
2018-04-26,58.528682708740234
2018-04-27,58.680335998535156
2018-04-30,57.297630310058594
2018-05-01,56.628570556640625
2018-05-02,55.344017028808594
2018-05-03,53.76502227783203
2018-05-04,53.64015197753906
2018-05-07,54.26458740234375
2018-05-08,54.889034271240234
2018-05-09,55.7811164855957
2018-05-10,56.27175521850586
2018-05-11,56.441253662109375
2018-05-14,55.575923919677734
2018-05-15,54.889034271240234
2018-05-16,54.84444046020508
2018-05-17,54.202152252197266
2018-05-18,54.69279098510742
2018-05-21,54.77307891845703
2018-05-22,53.35468292236328
2018-05-23,54.059417724609375
2018-05-24,53.827476501464844
2018-05-25,53.7561149597168
2018-05-29,53.33683395385742
2018-05-30,54.05049514770508
2018-05-31,53.57770538330078
2018-06-01,54.27350616455078
2018-06-04,54.94256591796875
2018-06-05,55.22803497314453
2018-06-06,55.25478744506836
2018-06-07,54.45192337036133
2018-06-08,54.674957275390625
2018-06-11,54.94256591796875
2018-06-12,55.201271057128906
2018-06-13,55.09422302246094
2018-06-14,54.47548294067383
2018-06-15,53.964359283447266
2018-06-18,53.35458755493164
2018-06-19,53.35458755493164
2018-06-20,52.3233642578125
2018-06-21,51.937767028808594
2018-06-22,52.457862854003906
2018-06-25,52.7717170715332
2018-06-26,53.489097595214844
2018-06-27,52.502716064453125
2018-06-28,52.592384338378906
2018-06-29,52.90622329711914
2018-07-02,53.246978759765625
2018-07-03,53.103511810302734
2018-07-05,53.46219253540039
2018-07-06,53.964359283447266
2018-07-09,55.004539489746094
2018-07-10,54.94178009033203
2018-07-11,55.09422302246094
2018-07-12,56.00886154174805
2018-07-13,55.98196792602539
2018-07-16,56.035770416259766
2018-07-17,57.013187408447266
2018-07-18,56.95042419433594
2018-07-19,57.434661865234375
2018-07-20,57.6946907043457
2018-07-23,57.86506271362305
2018-07-24,56.69037628173828
2018-07-25,57.165626525878906
2018-07-26,61.16498565673828
2018-07-27,61.398128509521484
2018-07-30,60.59107971191406
2018-07-31,61.3532829284668
2018-08-01,61.53262710571289
2018-08-02,62.05274200439453
2018-08-03,62.40244674682617
2018-08-06,62.483158111572266
2018-08-07,62.57286071777344
2018-08-08,63.60404968261719
2018-08-09,63.3440055847168
2018-08-10,63.2632942199707
2018-08-13,63.021183013916016
2018-08-14,63.72064208984375
2018-08-15,63.32607650756836
2018-08-16,63.48748779296875
2018-08-17,64.31244659423828
2018-08-20,64.13311767578125
2018-08-21,64.55457305908203
2018-08-22,63.980674743652344
2018-08-23,62.34865188598633
2018-08-24,62.949462890625
2018-08-27,63.568180084228516
2018-08-28,63.12879943847656
2018-08-29,63.78337860107422
2018-08-30,63.675804138183594
2018-08-31,63.46055221557617
2018-09-04,63.873077392578125
2018-09-05,63.42469787597656
2018-09-06,63.62197494506836
2018-09-07,62.6176643371582
2018-09-10,62.770111083984375
2018-09-11,62.95841979980469
2018-09-12,62.95841979980469
2018-09-13,63.559200286865234
2018-09-14,64.10871887207031
2018-09-17,63.57725524902344
2018-09-18,63.27098083496094
2018-09-19,61.649559020996094
2018-09-20,61.928810119628906
2018-09-21,62.838623046875
2018-09-24,61.25321578979492
2018-09-25,62.00987243652344
2018-09-26,61.19917678833008
2018-09-27,61.640533447265625
2018-09-28,62.29810333251953
2018-10-01,61.127105712890625
2018-10-02,61.73061752319336
2018-10-03,61.00099563598633
2018-10-04,60.98297882080078
2018-10-05,60.81185531616211
2018-10-08,60.52358627319336
2018-10-09,60.53260040283203
2018-10-10,59.478668212890625
2018-10-11,58.32566833496094
2018-10-12,58.622928619384766
2018-10-15,59.35256576538086
2018-10-16,60.919921875
2018-10-17,60.98297882080078
2018-10-18,60.0911979675293
2018-10-19,60.86587142944336
2018-10-22,60.47854232788086
2018-10-23,59.86601257324219
2018-10-24,56.39798355102539
2018-10-25,55.145912170410156
2018-10-26,55.15492630004883
2018-10-29,55.69538497924805
2018-10-30,56.85738754272461
2018-10-31,58.352691650390625
2018-11-01,57.0735969543457
2018-11-02,56.20883560180664
2018-11-05,56.361968994140625
2018-11-06,57.20870590209961
2018-11-07,59.13636779785156
2018-11-08,59.29851531982422
2018-11-09,58.75804138183594
2018-11-12,57.992374420166016
2018-11-13,58.06443786621094
2018-11-14,57.010536193847656
2018-11-15,57.965354919433594
2018-11-16,58.27162551879883
2018-11-19,57.569007873535156
2018-11-20,56.24486541748047
2018-11-21,56.785335540771484
2018-11-23,56.65922546386719
2018-11-26,57.46992492675781
2018-11-27,56.52410888671875
2018-11-28,56.94747543334961
2018-11-29,55.920589447021484
2018-11-30,56.749290466308594
2018-12-03,56.37098693847656
2018-12-04,53.10113525390625
2018-12-06,54.281150817871094
2018-12-07,53.02907943725586
2018-12-10,53.578556060791016
2018-12-11,52.76784133911133
2018-12-12,53.578556060791016
2018-12-13,52.6417350769043
2018-12-14,51.67258071899414
2018-12-17,50.277740478515625
2018-12-18,50.223392486572266
2018-12-19,49.353904724121094
2018-12-20,48.5749626159668
2018-12-21,46.5641975402832
2018-12-24,45.776206970214844
2018-12-26,47.45182418823242
2018-12-27,47.60580825805664
2018-12-28,47.460899353027344
2018-12-31,47.7507209777832
2019-01-02,47.14387893676758
2019-01-03,46.49175262451172
2019-01-04,48.34852981567383
2019-01-07,48.457210540771484
2019-01-08,48.828556060791016
2019-01-09,49.42634582519531
2019-01-10,49.73429870605469
2019-01-11,50.19621658325195
2019-01-14,50.114707946777344
2019-01-15,50.1690559387207
2019-01-16,50.06942367553711
2019-01-17,50.79402160644531
2019-01-18,51.518611907958984
2019-01-22,50.83024597167969
2019-01-23,50.857425689697266
2019-01-24,51.05668640136719
2019-01-25,51.67258071899414
2019-01-28,51.70881652832031
2019-01-29,52.089237213134766
2019-01-30,52.70513153076172
2019-01-31,52.533050537109375
2019-02-01,53.565582275390625
2019-02-04,54.99666213989258
2019-02-05,55.503868103027344
2019-02-06,55.66690444946289
2019-02-07,56.808143615722656
2019-02-08,56.22848129272461
2019-02-11,56.101680755615234
2019-02-12,56.174129486083984
2019-02-13,56.35527801513672
2019-02-14,56.45490646362305
2019-02-15,57.39686965942383
2019-02-19,56.43679428100586
2019-02-20,55.86616897583008
2019-02-21,57.01647186279297
2019-02-22,58.41130828857422
2019-02-25,58.56528854370117
2019-02-26,57.55990982055664
2019-02-27,57.89503479003906
2019-02-28,58.50188064575195
2019-03-01,58.85511779785156
2019-03-04,58.05806350708008
2019-03-05,57.58707809448242
2019-03-06,57.088924407958984
2019-03-07,56.54547882080078
2019-03-08,56.55453872680664
2019-03-11,57.22479248046875
2019-03-12,57.088924407958984
2019-03-13,57.37875747680664
2019-03-14,57.11476135253906
2019-03-15,57.196685791015625
