Date,BLK
2015-07-01,347.3999938964844
2015-07-02,345.3999938964844
2015-07-06,342.80999755859375
2015-07-07,342.6099853515625
2015-07-08,334.1199951171875
2015-07-09,336.8900146484375
2015-07-10,339.4599914550781
2015-07-13,344.260009765625
2015-07-14,342.7300109863281
2015-07-15,346.489990234375
2015-07-16,354.2799987792969
2015-07-17,354.5400085449219
2015-07-20,353.1000061035156
2015-07-21,351.82000732421875
2015-07-22,350.0
2015-07-23,346.44000244140625
2015-07-24,341.4100036621094
2015-07-27,336.239990234375
2015-07-28,336.8399963378906
2015-07-29,339.8399963378906
2015-07-30,338.75
2015-07-31,336.32000732421875
2015-08-03,334.70001220703125
2015-08-04,332.44000244140625
2015-08-05,334.69000244140625
2015-08-06,333.07000732421875
2015-08-07,331.8500061035156
2015-08-10,335.5899963378906
2015-08-11,330.0
2015-08-12,327.1300048828125
2015-08-13,325.9100036621094
2015-08-14,328.1400146484375
2015-08-17,329.3299865722656
2015-08-18,328.7200012207031
2015-08-19,323.260009765625
2015-08-20,317.05999755859375
2015-08-21,307.2699890136719
2015-08-24,299.1700134277344
2015-08-25,294.6600036621094
2015-08-26,303.0899963378906
2015-08-27,314.4700012207031
2015-08-28,311.2300109863281
2015-08-31,302.4700012207031
2015-09-01,294.29998779296875
2015-09-02,298.5299987792969
2015-09-03,300.260009765625
2015-09-04,294.239990234375
2015-09-08,301.42999267578125
2015-09-09,296.7699890136719
2015-09-10,301.30999755859375
2015-09-11,303.30999755859375
2015-09-14,301.05999755859375
2015-09-15,307.8999938964844
2015-09-16,313.510009765625
2015-09-17,311.6300048828125
2015-09-18,308.8699951171875
2015-09-21,312.3900146484375
2015-09-22,304.3299865722656
2015-09-23,303.260009765625
2015-09-24,300.510009765625
2015-09-25,302.9800109863281
2015-09-28,294.05999755859375
2015-09-29,293.5199890136719
2015-09-30,297.4700012207031
2015-10-01,295.9200134277344
2015-10-02,303.3599853515625
2015-10-05,313.6099853515625
2015-10-06,312.7300109863281
2015-10-07,320.6400146484375
2015-10-08,318.57000732421875
2015-10-09,318.1099853515625
2015-10-12,315.6600036621094
2015-10-13,315.1199951171875
2015-10-14,322.4700012207031
2015-10-15,325.6300048828125
2015-10-16,330.8299865722656
2015-10-19,327.8800048828125
2015-10-20,327.1499938964844
2015-10-21,321.9800109863281
2015-10-22,335.3500061035156
2015-10-23,340.7900085449219
2015-10-26,337.0199890136719
2015-10-27,335.57000732421875
2015-10-28,346.32000732421875
2015-10-29,349.8599853515625
2015-10-30,351.9700012207031
2015-11-02,354.57000732421875
2015-11-03,358.4700012207031
2015-11-04,356.489990234375
2015-11-05,357.29998779296875
2015-11-06,356.70001220703125
2015-11-09,349.57000732421875
2015-11-10,350.2699890136719
2015-11-11,350.5
2015-11-12,345.739990234375
2015-11-13,343.25
2015-11-16,352.3299865722656
2015-11-17,353.4200134277344
2015-11-18,360.6300048828125
2015-11-19,359.0899963378906
2015-11-20,362.4599914550781
2015-11-23,363.25
2015-11-24,356.80999755859375
2015-11-25,360.6199951171875
2015-11-27,358.3900146484375
2015-11-30,363.7200012207031
2015-12-01,361.7300109863281
2015-12-02,358.9200134277344
2015-12-03,352.0
2015-12-04,360.760009765625
2015-12-07,355.4700012207031
2015-12-08,348.94000244140625
2015-12-09,344.57000732421875
2015-12-10,345.25
2015-12-11,322.7799987792969
2015-12-14,319.6000061035156
2015-12-15,329.5400085449219
2015-12-16,331.0
2015-12-17,330.2099914550781
2015-12-18,321.4700012207031
2015-12-21,325.54998779296875
2015-12-22,330.510009765625
2015-12-23,339.6400146484375
2015-12-24,337.3999938964844
2015-12-28,342.45001220703125
2015-12-29,343.6000061035156
2015-12-30,342.04998779296875
2015-12-31,340.5199890136719
2016-01-04,333.1000061035156
2016-01-05,333.9599914550781
2016-01-06,330.1600036621094
2016-01-07,315.7300109863281
2016-01-08,307.7799987792969
2016-01-11,308.32000732421875
2016-01-12,313.5899963378906
2016-01-13,304.6099853515625
2016-01-14,310.0
2016-01-15,296.5799865722656
2016-01-19,294.0
2016-01-20,292.0
2016-01-21,289.8999938964844
2016-01-22,300.55999755859375
2016-01-25,289.7200012207031
2016-01-26,299.260009765625
2016-01-27,302.1199951171875
2016-01-28,299.1700134277344
2016-01-29,314.260009765625
2016-02-01,312.25
2016-02-02,301.2099914550781
2016-02-03,304.05999755859375
2016-02-04,313.70001220703125
2016-02-05,307.75
2016-02-08,293.4599914550781
2016-02-09,294.5299987792969
2016-02-10,298.55999755859375
2016-02-11,294.2099914550781
2016-02-12,306.79998779296875
2016-02-16,314.4700012207031
2016-02-17,319.8800048828125
2016-02-18,315.9700012207031
2016-02-19,314.2900085449219
2016-02-22,316.45001220703125
2016-02-23,309.8599853515625
2016-02-24,307.9800109863281
2016-02-25,313.6199951171875
2016-02-26,313.9200134277344
2016-02-29,311.9599914550781
2016-03-01,322.57000732421875
2016-03-02,326.7300109863281
2016-03-03,323.1400146484375
2016-03-04,323.760009765625
2016-03-07,326.7300109863281
2016-03-08,320.3999938964844
2016-03-09,328.30999755859375
2016-03-10,324.989990234375
2016-03-11,339.6499938964844
2016-03-14,337.82000732421875
2016-03-15,334.1300048828125
2016-03-16,334.07000732421875
2016-03-17,341.94000244140625
2016-03-18,342.55999755859375
2016-03-21,341.9800109863281
2016-03-22,340.2200012207031
2016-03-23,339.2300109863281
2016-03-24,334.2799987792969
2016-03-28,336.9100036621094
2016-03-29,339.9100036621094
2016-03-30,341.3699951171875
2016-03-31,340.57000732421875
2016-04-01,342.5299987792969
2016-04-04,338.5199890136719
2016-04-05,334.79998779296875
2016-04-06,337.20001220703125
2016-04-07,328.3699951171875
2016-04-08,331.6000061035156
2016-04-11,332.9599914550781
2016-04-12,339.30999755859375
2016-04-13,348.2900085449219
2016-04-14,354.9100036621094
2016-04-15,357.739990234375
2016-04-18,358.0
2016-04-19,364.6600036621094
2016-04-20,366.9200134277344
2016-04-21,364.0899963378906
2016-04-22,365.4700012207031
2016-04-25,363.6600036621094
2016-04-26,365.9599914550781
2016-04-27,367.4700012207031
2016-04-28,358.8299865722656
2016-04-29,356.3299865722656
2016-05-02,361.5
2016-05-03,355.69000244140625
2016-05-04,352.1700134277344
2016-05-05,352.0799865722656
2016-05-06,356.010009765625
2016-05-09,355.010009765625
2016-05-10,360.17999267578125
2016-05-11,353.82000732421875
2016-05-12,355.6000061035156
2016-05-13,347.2900085449219
2016-05-16,351.8299865722656
2016-05-17,348.82000732421875
2016-05-18,353.489990234375
2016-05-19,350.57000732421875
2016-05-20,354.010009765625
2016-05-23,353.8999938964844
2016-05-24,361.17999267578125
2016-05-25,364.0899963378906
2016-05-26,363.1000061035156
2016-05-27,365.0899963378906
2016-05-31,363.8500061035156
2016-06-01,364.5899963378906
2016-06-02,361.1099853515625
2016-06-03,359.3699951171875
2016-06-06,362.05999755859375
2016-06-07,359.05999755859375
2016-06-08,360.3500061035156
2016-06-09,357.9599914550781
2016-06-10,346.9700012207031
2016-06-13,344.5899963378906
2016-06-14,339.7900085449219
2016-06-15,339.54998779296875
2016-06-16,339.4599914550781
2016-06-17,341.8800048828125
2016-06-20,348.42999267578125
2016-06-21,348.0
2016-06-22,347.6700134277344
2016-06-23,356.8500061035156
2016-06-24,332.510009765625
2016-06-27,319.5400085449219
2016-06-28,323.9599914550781
2016-06-29,336.739990234375
2016-06-30,342.5299987792969
2016-07-01,341.2799987792969
2016-07-05,336.0799865722656
2016-07-06,336.1099853515625
2016-07-07,335.1099853515625
2016-07-08,345.20001220703125
2016-07-11,347.5
2016-07-12,357.3699951171875
2016-07-13,357.5
2016-07-14,355.19000244140625
2016-07-15,356.8500061035156
2016-07-18,357.7799987792969
2016-07-19,356.5799865722656
2016-07-20,359.7799987792969
2016-07-21,359.5
2016-07-22,363.04998779296875
2016-07-25,361.4200134277344
2016-07-26,361.92999267578125
2016-07-27,363.30999755859375
2016-07-28,363.3699951171875
2016-07-29,366.25
2016-08-01,368.32000732421875
2016-08-02,367.0799865722656
2016-08-03,368.1600036621094
2016-08-04,366.25
2016-08-05,374.75
2016-08-08,371.69000244140625
2016-08-09,368.6499938964844
2016-08-10,366.44000244140625
2016-08-11,367.3900146484375
2016-08-12,366.6000061035156
2016-08-15,370.739990234375
2016-08-16,367.07000732421875
2016-08-17,370.1000061035156
2016-08-18,370.7900085449219
2016-08-19,372.04998779296875
2016-08-22,371.54998779296875
2016-08-23,372.2799987792969
2016-08-24,369.1199951171875
2016-08-25,368.5
2016-08-26,371.0899963378906
2016-08-29,373.79998779296875
2016-08-30,376.0
2016-08-31,372.80999755859375
2016-09-01,372.1700134277344
2016-09-02,373.8500061035156
2016-09-06,371.5899963378906
2016-09-07,373.5400085449219
2016-09-08,372.3800048828125
2016-09-09,362.17999267578125
2016-09-12,368.1000061035156
2016-09-13,360.9100036621094
2016-09-14,360.70001220703125
2016-09-15,365.5
2016-09-16,365.9700012207031
2016-09-19,367.9599914550781
2016-09-20,365.7099914550781
2016-09-21,370.3699951171875
2016-09-22,373.8699951171875
2016-09-23,365.6499938964844
2016-09-26,360.70001220703125
2016-09-27,361.7900085449219
2016-09-28,361.67999267578125
2016-09-29,357.2300109863281
2016-09-30,362.4599914550781
2016-10-03,360.07000732421875
2016-10-04,356.0299987792969
2016-10-05,358.239990234375
2016-10-06,356.79998779296875
2016-10-07,357.2099914550781
2016-10-10,358.79998779296875
2016-10-11,351.8699951171875
2016-10-12,351.1000061035156
2016-10-13,349.3399963378906
2016-10-14,354.9100036621094
2016-10-17,354.6000061035156
2016-10-18,356.5899963378906
2016-10-19,352.7200012207031
2016-10-20,349.1700134277344
2016-10-21,345.54998779296875
2016-10-24,343.1400146484375
2016-10-25,341.5400085449219
2016-10-26,340.1499938964844
2016-10-27,340.2799987792969
2016-10-28,339.69000244140625
2016-10-31,341.239990234375
2016-11-01,340.9599914550781
2016-11-02,338.6099853515625
2016-11-03,341.1400146484375
2016-11-04,345.79998779296875
2016-11-07,357.6400146484375
2016-11-08,353.489990234375
2016-11-09,364.4200134277344
2016-11-10,375.010009765625
2016-11-11,371.19000244140625
2016-11-14,373.80999755859375
2016-11-15,372.1499938964844
2016-11-16,367.45001220703125
2016-11-17,371.3699951171875
2016-11-18,372.7799987792969
2016-11-21,374.57000732421875
2016-11-22,373.05999755859375
2016-11-23,372.989990234375
2016-11-25,373.6700134277344
2016-11-28,368.6499938964844
2016-11-29,368.54998779296875
2016-11-30,370.7900085449219
2016-12-01,377.20001220703125
2016-12-02,371.3599853515625
2016-12-05,374.3500061035156
2016-12-06,373.9700012207031
2016-12-07,379.80999755859375
2016-12-08,390.3299865722656
2016-12-09,388.5400085449219
2016-12-12,390.2799987792969
2016-12-13,392.6400146484375
2016-12-14,390.0
2016-12-15,393.75
2016-12-16,392.6199951171875
2016-12-19,389.7699890136719
2016-12-20,398.45001220703125
2016-12-21,393.5299987792969
2016-12-22,387.1199951171875
2016-12-23,385.739990234375
2016-12-27,387.489990234375
2016-12-28,381.0299987792969
2016-12-29,379.0
2016-12-30,380.5400085449219
2017-01-03,386.42999267578125
2017-01-04,386.6600036621094
2017-01-05,382.5400085449219
2017-01-06,384.29998779296875
2017-01-09,380.4200134277344
2017-01-10,380.30999755859375
2017-01-11,380.95001220703125
2017-01-12,378.2900085449219
2017-01-13,379.3500061035156
2017-01-17,374.79998779296875
2017-01-18,378.0
2017-01-19,377.3500061035156
2017-01-20,381.3999938964844
2017-01-23,378.05999755859375
2017-01-24,381.3800048828125
2017-01-25,388.3299865722656
2017-01-26,379.4200134277344
2017-01-27,375.05999755859375
2017-01-30,375.17999267578125
2017-01-31,373.9800109863281
2017-02-01,373.0
2017-02-02,371.6400146484375
2017-02-03,378.0
2017-02-06,377.4200134277344
2017-02-07,376.8900146484375
2017-02-08,374.55999755859375
2017-02-09,378.57000732421875
2017-02-10,382.8900146484375
2017-02-13,385.8299865722656
2017-02-14,384.9800109863281
2017-02-15,393.0400085449219
2017-02-16,391.9700012207031
2017-02-17,388.760009765625
2017-02-21,390.1000061035156
2017-02-22,390.7099914550781
2017-02-23,390.6099853515625
2017-02-24,389.1600036621094
2017-02-27,391.0
2017-02-28,387.4599914550781
2017-03-01,397.80999755859375
2017-03-02,391.6499938964844
2017-03-03,390.1700134277344
2017-03-06,387.6600036621094
2017-03-07,385.3500061035156
2017-03-08,384.54998779296875
2017-03-09,384.2699890136719
2017-03-10,384.5799865722656
2017-03-13,384.8900146484375
2017-03-14,383.2900085449219
2017-03-15,388.2200012207031
2017-03-16,390.0
2017-03-17,382.8500061035156
2017-03-20,380.45001220703125
2017-03-21,375.1600036621094
2017-03-22,375.4700012207031
2017-03-23,375.3999938964844
2017-03-24,374.4100036621094
2017-03-27,375.0
2017-03-28,380.6300048828125
2017-03-29,379.4100036621094
2017-03-30,383.0400085449219
2017-03-31,383.510009765625
2017-04-03,382.0899963378906
2017-04-04,380.79998779296875
2017-04-05,380.9100036621094
2017-04-06,384.1000061035156
2017-04-07,386.0199890136719
2017-04-10,385.8900146484375
2017-04-11,384.04998779296875
2017-04-12,381.44000244140625
2017-04-13,379.0
2017-04-17,383.79998779296875
2017-04-18,383.6099853515625
2017-04-19,377.1000061035156
2017-04-20,381.5899963378906
2017-04-21,378.05999755859375
2017-04-24,386.6499938964844
2017-04-25,388.19000244140625
2017-04-26,388.8699951171875
2017-04-27,390.7099914550781
2017-04-28,384.57000732421875
2017-05-01,383.0
2017-05-02,384.5
2017-05-03,384.2900085449219
2017-05-04,383.30999755859375
2017-05-05,383.760009765625
2017-05-08,382.3800048828125
2017-05-09,380.5
2017-05-10,382.2699890136719
2017-05-11,382.8699951171875
2017-05-12,385.1199951171875
2017-05-15,389.3599853515625
2017-05-16,391.29998779296875
2017-05-17,383.6700134277344
2017-05-18,388.4800109863281
2017-05-19,393.32000732421875
2017-05-22,396.2799987792969
2017-05-23,395.9700012207031
2017-05-24,396.30999755859375
2017-05-25,406.3599853515625
2017-05-26,407.0199890136719
2017-05-30,406.82000732421875
2017-05-31,409.239990234375
2017-06-01,413.3800048828125
2017-06-02,414.7099914550781
2017-06-05,414.2200012207031
2017-06-06,413.8299865722656
2017-06-07,413.79998779296875
2017-06-08,415.2300109863281
2017-06-09,418.5
2017-06-12,418.30999755859375
2017-06-13,419.30999755859375
2017-06-14,421.489990234375
2017-06-15,422.3699951171875
2017-06-16,420.510009765625
2017-06-19,428.3800048828125
2017-06-20,424.69000244140625
2017-06-21,420.739990234375
2017-06-22,423.1700134277344
2017-06-23,421.6199951171875
2017-06-26,424.69000244140625
2017-06-27,422.1300048828125
2017-06-28,426.8500061035156
2017-06-29,423.239990234375
2017-06-30,422.4100036621094
2017-07-03,428.82000732421875
2017-07-05,428.7699890136719
2017-07-06,425.19000244140625
2017-07-07,432.3800048828125
2017-07-10,436.239990234375
2017-07-11,431.9100036621094
2017-07-12,435.2900085449219
2017-07-13,437.8800048828125
2017-07-14,438.3399963378906
2017-07-17,424.6300048828125
2017-07-18,426.8800048828125
2017-07-19,426.4599914550781
2017-07-20,427.2799987792969
2017-07-21,428.6499938964844
2017-07-24,428.32000732421875
2017-07-25,431.3500061035156
2017-07-26,432.7099914550781
2017-07-27,425.510009765625
2017-07-28,424.0
2017-07-31,426.5299987792969
2017-08-01,429.9800109863281
2017-08-02,425.54998779296875
2017-08-03,426.010009765625
2017-08-04,426.510009765625
2017-08-07,427.8699951171875
2017-08-08,428.82000732421875
2017-08-09,431.3399963378906
2017-08-10,422.69000244140625
2017-08-11,424.1600036621094
2017-08-14,428.05999755859375
2017-08-15,428.25
2017-08-16,427.07000732421875
2017-08-17,419.94000244140625
2017-08-18,416.54998779296875
2017-08-21,415.3699951171875
2017-08-22,421.3699951171875
2017-08-23,418.07000732421875
2017-08-24,415.94000244140625
2017-08-25,416.3699951171875
2017-08-28,414.3399963378906
2017-08-29,414.1300048828125
2017-08-30,416.20001220703125
2017-08-31,419.010009765625
2017-09-01,421.7799987792969
2017-09-05,413.6499938964844
2017-09-06,412.19000244140625
2017-09-07,414.25
2017-09-08,415.95001220703125
2017-09-11,424.0400085449219
2017-09-12,428.57000732421875
2017-09-13,425.5199890136719
2017-09-14,425.69000244140625
2017-09-15,428.7200012207031
2017-09-18,429.44000244140625
2017-09-19,432.3900146484375
2017-09-20,434.07000732421875
2017-09-21,433.6300048828125
2017-09-22,435.489990234375
2017-09-25,437.6300048828125
2017-09-26,434.3999938964844
2017-09-27,438.3999938964844
2017-09-28,446.1099853515625
2017-09-29,447.0899963378906
2017-10-02,449.95001220703125
2017-10-03,450.7900085449219
2017-10-04,457.9100036621094
2017-10-05,464.42999267578125
2017-10-06,463.2200012207031
2017-10-09,462.45001220703125
2017-10-10,465.489990234375
2017-10-11,473.92999267578125
2017-10-12,480.5899963378906
2017-10-13,475.489990234375
2017-10-16,477.9599914550781
2017-10-17,475.54998779296875
2017-10-18,477.5
2017-10-19,476.7900085449219
2017-10-20,476.6199951171875
2017-10-23,474.3900146484375
2017-10-24,473.7200012207031
2017-10-25,469.1499938964844
2017-10-26,473.4800109863281
2017-10-27,475.1300048828125
2017-10-30,472.2900085449219
2017-10-31,470.8299865722656
2017-11-01,469.2900085449219
2017-11-02,474.9200134277344
2017-11-03,479.1099853515625
2017-11-06,475.6099853515625
2017-11-07,473.3699951171875
2017-11-08,472.20001220703125
2017-11-09,466.6000061035156
2017-11-10,465.8299865722656
2017-11-13,465.1099853515625
2017-11-14,470.45001220703125
2017-11-15,470.5
2017-11-16,474.0199890136719
2017-11-17,473.989990234375
2017-11-20,474.7699890136719
2017-11-21,481.3599853515625
2017-11-22,478.94000244140625
2017-11-24,479.739990234375
2017-11-27,481.9599914550781
2017-11-28,493.05999755859375
2017-11-29,500.82000732421875
2017-11-30,501.19000244140625
2017-12-01,502.0799865722656
2017-12-04,513.5
2017-12-05,512.1199951171875
2017-12-06,511.82000732421875
2017-12-07,512.4099731445312
2017-12-08,515.489990234375
2017-12-11,512.1300048828125
2017-12-12,517.72998046875
2017-12-13,512.5499877929688
2017-12-14,506.75
2017-12-15,511.8699951171875
2017-12-18,518.8599853515625
2017-12-19,515.8200073242188
2017-12-20,514.5499877929688
2017-12-21,513.5900268554688
2017-12-22,512.1199951171875
2017-12-26,513.719970703125
2017-12-27,514.3200073242188
2017-12-28,517.97998046875
2017-12-29,513.7100219726562
2018-01-02,508.9700012207031
2018-01-03,514.3400268554688
2018-01-04,521.1300048828125
2018-01-05,525.5700073242188
2018-01-08,529.489990234375
2018-01-09,533.9400024414062
2018-01-10,531.5700073242188
2018-01-11,537.9199829101562
2018-01-12,555.530029296875
2018-01-16,563.0
2018-01-17,576.510009765625
2018-01-18,579.219970703125
2018-01-19,590.260009765625
2018-01-22,593.260009765625
2018-01-23,589.6799926757812
2018-01-24,587.6699829101562
2018-01-25,575.5
2018-01-26,586.7999877929688
2018-01-29,574.4199829101562
2018-01-30,562.2899780273438
2018-01-31,561.7999877929688
2018-02-01,565.1900024414062
2018-02-02,548.3200073242188
2018-02-05,524.969970703125
2018-02-06,535.219970703125
2018-02-07,532.260009765625
2018-02-08,509.3800048828125
2018-02-09,521.510009765625
2018-02-12,525.3800048828125
2018-02-13,521.27001953125
2018-02-14,539.9400024414062
2018-02-15,540.6500244140625
2018-02-16,541.0999755859375
2018-02-20,542.5999755859375
2018-02-21,543.5599975585938
2018-02-22,539.530029296875
2018-02-23,549.75
2018-02-26,563.969970703125
2018-02-27,552.77001953125
2018-02-28,549.4299926757812
2018-03-01,535.5800170898438
2018-03-02,537.5800170898438
2018-03-05,545.260009765625
2018-03-06,548.6599731445312
2018-03-07,547.4299926757812
2018-03-08,553.3900146484375
2018-03-09,577.1799926757812
2018-03-12,571.7899780273438
2018-03-13,564.0599975585938
2018-03-14,558.9600219726562
2018-03-15,557.9299926757812
2018-03-16,563.6599731445312
2018-03-19,553.8300170898438
2018-03-20,557.52001953125
2018-03-21,564.1599731445312
2018-03-22,539.4199829101562
2018-03-23,521.1300048828125
2018-03-26,540.719970703125
2018-03-27,532.1099853515625
2018-03-28,528.030029296875
2018-03-29,541.719970703125
2018-04-02,519.0
2018-04-03,528.72998046875
2018-04-04,536.3099975585938
2018-04-05,538.4000244140625
2018-04-06,519.9199829101562
2018-04-09,521.1400146484375
2018-04-10,533.9600219726562
2018-04-11,525.3099975585938
2018-04-12,533.010009765625
2018-04-13,524.77001953125
2018-04-16,524.8499755859375
2018-04-17,526.8400268554688
2018-04-18,523.219970703125
2018-04-19,525.0599975585938
2018-04-20,524.4199829101562
2018-04-23,519.8499755859375
2018-04-24,513.7000122070312
2018-04-25,512.219970703125
2018-04-26,522.719970703125
2018-04-27,524.6500244140625
2018-04-30,521.5
2018-05-01,517.969970703125
2018-05-02,514.7899780273438
2018-05-03,511.6700134277344
2018-05-04,520.4000244140625
2018-05-07,523.5999755859375
2018-05-08,519.9299926757812
2018-05-09,531.3499755859375
2018-05-10,536.260009765625
2018-05-11,540.4299926757812
2018-05-14,539.760009765625
2018-05-15,533.2100219726562
2018-05-16,533.9000244140625
2018-05-17,535.5800170898438
2018-05-18,538.489990234375
2018-05-21,543.47998046875
2018-05-22,546.8800048828125
2018-05-23,542.6599731445312
2018-05-24,540.8300170898438
2018-05-25,539.6099853515625
2018-05-29,524.260009765625
2018-05-30,534.2899780273438
2018-05-31,534.22998046875
2018-06-01,539.0599975585938
