Date,V
2015-12-16,74.3028335571289
2015-12-17,73.21428680419922
2015-12-18,71.00919342041016
2015-12-21,71.800048828125
2015-12-22,71.99543762207031
2015-12-23,73.09334564208984
2015-12-24,72.81421661376953
2015-12-28,73.06542205810547
2015-12-29,73.6980972290039
2015-12-30,72.8979263305664
2015-12-31,72.15357971191406
2016-01-04,70.43232727050781
2016-01-05,70.96267700195312
2016-01-06,70.03227996826172
2016-01-07,68.6552505493164
2016-01-08,67.8085708618164
2016-01-11,68.77619934082031
2016-01-12,69.5577621459961
2016-01-13,68.0132827758789
2016-01-14,68.66455078125
2016-01-15,66.8316421508789
2016-01-19,66.42225646972656
2016-01-20,65.76165008544922
2016-01-21,66.5804443359375
2016-01-22,67.6410903930664
2016-01-25,66.74793243408203
2016-01-26,66.878173828125
2016-01-27,65.97566223144531
2016-01-28,64.50559997558594
2016-01-29,69.3065414428711
2016-02-01,69.20419311523438
2016-02-02,68.29240417480469
2016-02-03,69.20419311523438
2016-02-04,68.55292510986328
2016-02-05,66.56182098388672
2016-02-08,63.054168701171875
2016-02-09,63.57521057128906
2016-02-10,65.26854705810547
2016-02-11,63.70545196533203
2016-02-12,65.51976776123047
2016-02-16,66.15243530273438
2016-02-17,67.14993286132812
2016-02-18,66.41346740722656
2016-02-19,66.6838150024414
2016-02-22,68.11013793945312
2016-02-23,67.26181030273438
2016-02-24,66.98213958740234
2016-02-25,68.3059310913086
2016-02-26,67.80252075195312
2016-02-29,67.48555755615234
2016-03-01,69.58308410644531
2016-03-02,69.26616668701172
2016-03-03,68.902587890625
2016-03-04,68.89324188232422
2016-03-07,67.06603240966797
2016-03-08,65.8354721069336
2016-03-09,65.89140319824219
2016-03-10,65.4625473022461
2016-03-11,66.77706146240234
2016-03-14,66.6465072631836
2016-03-15,67.03807067871094
2016-03-16,67.46692657470703
2016-03-17,68.18474578857422
2016-03-18,68.7813720703125
2016-03-21,68.7720718383789
2016-03-22,68.01695251464844
2016-03-23,68.902587890625
2016-03-24,69.11699676513672
2016-03-28,69.06107330322266
2016-03-29,70.27299499511719
2016-03-30,71.578125
2016-03-31,71.2984619140625
2016-04-01,72.333251953125
2016-04-04,72.5569839477539
2016-04-05,71.75524139404297
2016-04-06,72.91122436523438
2016-04-07,72.32392883300781
2016-04-08,72.74346160888672
2016-04-11,72.54766845703125
2016-04-12,73.20024108886719
2016-04-13,74.30960845947266
2016-04-14,74.88762664794922
2016-04-15,74.65455627441406
2016-04-18,75.93174743652344
2016-04-19,75.2791519165039
2016-04-20,75.65206909179688
2016-04-21,75.31645965576172
2016-04-22,73.75028991699219
2016-04-25,72.84601593017578
2016-04-26,73.20957946777344
2016-04-27,73.4239730834961
2016-04-28,72.41716003417969
2016-04-29,72.00696563720703
2016-05-02,73.1443099975586
2016-05-03,71.96035766601562
2016-05-04,71.8484878540039
2016-05-05,72.11883544921875
2016-05-06,72.4544448852539
2016-05-09,72.92058563232422
2016-05-10,73.83419036865234
2016-05-11,72.1905288696289
2016-05-12,72.74150848388672
2016-05-13,71.75157165527344
2016-05-16,72.657470703125
2016-05-17,71.71424865722656
2016-05-18,72.31190490722656
2016-05-19,71.79827117919922
2016-05-20,72.53606414794922
2016-05-23,72.10649108886719
2016-05-24,74.133056640625
2016-05-25,73.83419036865234
2016-05-26,73.77813720703125
2016-05-27,74.39453125
2016-05-31,73.72208404541016
2016-06-01,73.98361206054688
2016-06-02,74.66533660888672
2016-06-03,74.65601348876953
2016-06-06,75.21635437011719
2016-06-07,75.27238464355469
2016-06-08,76.25298309326172
2016-06-09,75.88875579833984
2016-06-10,74.88013458251953
2016-06-13,73.21778106689453
2016-06-14,73.3765640258789
2016-06-15,73.0030288696289
2016-06-16,73.17108154296875
2016-06-17,71.90098571777344
2016-06-20,72.22786712646484
2016-06-21,72.21852111816406
2016-06-22,71.47140502929688
2016-06-23,73.05904388427734
2016-06-24,70.08924102783203
2016-06-27,68.49225616455078
2016-06-28,70.19197845458984
2016-06-29,71.66751861572266
2016-06-30,69.26737976074219
2016-07-01,69.5569076538086
2016-07-05,69.734375
2016-07-06,69.1646728515625
2016-07-07,69.5849380493164
2016-07-08,71.3686752319336
2016-07-11,71.4620590209961
2016-07-12,72.35862731933594
2016-07-13,72.33992767333984
2016-07-14,72.97500610351562
2016-07-15,73.12440490722656
2016-07-18,73.13373565673828
2016-07-19,73.51664733886719
2016-07-20,74.11434173583984
2016-07-21,73.5820083618164
2016-07-22,74.62799835205078
2016-07-25,73.72208404541016
2016-07-26,73.30182647705078
2016-07-27,73.3392105102539
2016-07-28,73.95563507080078
2016-07-29,72.89093017578125
2016-08-01,73.08706665039062
2016-08-02,73.1057357788086
2016-08-03,73.5073013305664
2016-08-04,74.2264175415039
2016-08-05,74.8427734375
2016-08-08,74.66533660888672
2016-08-09,74.76808166503906
2016-08-10,74.41317749023438
2016-08-11,74.82412719726562
2016-08-12,74.73072814941406
2016-08-15,75.56189727783203
2016-08-16,75.46851348876953
2016-08-17,75.62754821777344
2016-08-18,75.09430694580078
2016-08-19,75.28141784667969
2016-08-22,75.83334350585938
2016-08-23,75.59012603759766
2016-08-24,75.11300659179688
2016-08-25,75.14106750488281
2016-08-26,75.37495422363281
2016-08-29,75.65562438964844
2016-08-30,75.9362564086914
2016-08-31,75.68367004394531
2016-09-01,76.057861328125
2016-09-02,76.71275329589844
2016-09-06,77.20854949951172
2016-09-07,77.87281036376953
2016-09-08,77.6202163696289
2016-09-09,76.08592987060547
2016-09-12,77.6202163696289
2016-09-13,76.6098403930664
2016-09-14,76.23563385009766
2016-09-15,76.72211456298828
2016-09-16,76.77823638916016
2016-09-19,77.18987274169922
2016-09-20,77.16181182861328
2016-09-21,77.85408020019531
2016-09-22,77.98505401611328
2016-09-23,77.21794128417969
2016-09-26,76.53499603271484
2016-09-27,76.86244201660156
2016-09-28,77.6202163696289
2016-09-29,76.63787841796875
2016-09-30,77.36759948730469
2016-10-03,77.51730346679688
2016-10-04,77.39567565917969
2016-10-05,77.97569274902344
2016-10-06,77.98505401611328
2016-10-07,77.53601837158203
2016-10-10,77.76053619384766
2016-10-11,76.75016021728516
2016-10-12,76.94661712646484
2016-10-13,76.59113311767578
2016-10-14,77.13373565673828
2016-10-17,76.85306549072266
2016-10-18,76.31983184814453
2016-10-19,77.47052764892578
2016-10-20,77.18052673339844
2016-10-21,77.04017639160156
2016-10-24,77.80731201171875
2016-10-25,76.74080657958984
2016-10-26,76.4788818359375
2016-10-27,76.63787841796875
2016-10-28,76.91856384277344
2016-10-31,77.18987274169922
2016-11-01,76.35725402832031
2016-11-02,75.38433074951172
2016-11-03,75.4498062133789
2016-11-04,75.1784896850586
2016-11-07,77.18987274169922
2016-11-08,77.53601837158203
2016-11-09,77.87281036376953
2016-11-10,76.59113311767578
2016-11-11,76.60045623779297
2016-11-14,73.32614135742188
2016-11-15,73.5039291381836
2016-11-16,75.07421112060547
2016-11-17,76.00235748291016
2016-11-18,75.76792907714844
2016-11-21,76.58357238769531
2016-11-22,74.9335708618164
2016-11-23,74.59607696533203
2016-11-25,75.12106323242188
2016-11-28,74.13672637939453
2016-11-29,74.20232391357422
2016-11-30,72.48673248291016
2016-12-01,70.71487426757812
2016-12-02,70.98673248291016
2016-12-05,72.47736358642578
2016-12-06,72.28987121582031
2016-12-07,74.35236358642578
2016-12-08,74.32421875
2016-12-09,74.19295501708984
2016-12-12,73.59296417236328
2016-12-13,74.24922180175781
2016-12-14,74.18360137939453
2016-12-15,74.53044891357422
2016-12-16,73.45234680175781
2016-12-19,73.21798706054688
2016-12-20,73.46172332763672
2016-12-21,73.25545501708984
2016-12-22,73.03046417236328
2016-12-23,73.26484680175781
2016-12-27,73.45234680175781
2016-12-28,73.40547180175781
2016-12-29,73.43360137939453
2016-12-30,73.14297485351562
2017-01-03,74.53044891357422
2017-01-04,75.13983154296875
2017-01-05,76.02107238769531
2017-01-06,77.07107543945312
2017-01-09,76.63983154296875
2017-01-10,76.22732543945312
2017-01-11,76.68668365478516
2017-01-12,76.2835693359375
2017-01-13,76.09606170654297
2017-01-17,76.18045043945312
2017-01-18,76.48979949951172
2017-01-19,76.62108612060547
2017-01-20,76.72418212890625
2017-01-23,77.01480865478516
2017-01-24,78.02729797363281
2017-01-25,78.65544128417969
2017-01-26,78.03669738769531
2017-01-27,78.53353118896484
2017-01-30,78.4679183959961
2017-01-31,77.539794921875
2017-02-01,77.28669738769531
2017-02-02,77.15544128417969
2017-02-03,80.69915008544922
2017-02-06,80.46475982666016
2017-02-07,80.41790008544922
2017-02-08,79.77101135253906
2017-02-09,80.23040771484375
2017-02-10,80.5304183959961
2017-02-13,81.03665924072266
2017-02-14,81.42102813720703
2017-02-15,82.22408294677734
2017-02-16,82.10197448730469
2017-02-17,82.1489486694336
2017-02-21,82.58100128173828
2017-02-22,82.46830749511719
2017-02-23,82.82522583007812
2017-02-24,83.0600357055664
2017-02-27,82.65615844726562
2017-02-28,82.59981536865234
2017-03-01,83.5860595703125
2017-03-02,83.15397644042969
2017-03-03,83.39820098876953
2017-03-06,83.53910064697266
2017-03-07,83.65179443359375
2017-03-08,83.55784606933594
2017-03-09,83.69874572753906
2017-03-10,84.28112030029297
2017-03-13,84.6380386352539
2017-03-14,84.11204528808594
2017-03-15,84.4595718383789
2017-03-16,84.57229614257812
2017-03-17,84.76014709472656
2017-03-20,83.7645034790039
2017-03-21,82.71251678466797
2017-03-22,83.14457702636719
2017-03-23,83.46393585205078
2017-03-24,83.7739028930664
2017-03-27,83.54845428466797
2017-03-28,83.7081527709961
2017-03-29,83.7645034790039
2017-03-30,83.6048355102539
2017-03-31,83.47334289550781
2017-04-03,83.93355560302734
2017-04-04,83.3888168334961
2017-04-05,83.62361145019531
2017-04-06,83.67997741699219
2017-04-07,83.35122680664062
2017-04-10,83.46393585205078
2017-04-11,83.45453643798828
2017-04-12,83.29488372802734
2017-04-13,83.47334289550781
2017-04-17,84.35623931884766
2017-04-18,84.28112030029297
2017-04-19,84.29989624023438
2017-04-20,85.61488342285156
2017-04-21,85.61488342285156
2017-04-24,86.27237701416016
2017-04-25,86.5165786743164
2017-04-26,86.24418640136719
2017-04-27,86.03755187988281
2017-04-28,85.68062591552734
2017-05-01,85.71818542480469
2017-05-02,86.92048645019531
2017-05-03,86.82654571533203
2017-05-04,86.99561309814453
2017-05-05,86.49779510498047
2017-05-08,86.3381118774414
2017-05-09,86.41324615478516
2017-05-10,86.6480712890625
2017-05-11,86.50715637207031
2017-05-12,87.09894561767578
2017-05-15,87.5685806274414
2017-05-16,87.49342346191406
2017-05-17,86.34076690673828
2017-05-18,86.29373168945312
2017-05-19,87.01826477050781
2017-05-22,87.79922485351562
2017-05-23,88.3167495727539
2017-05-24,89.21063232421875
2017-05-25,89.42707824707031
2017-05-26,89.07891082763672
2017-05-30,89.12596130371094
2017-05-31,89.6058349609375
2017-06-01,89.76579284667969
2017-06-02,90.47151184082031
2017-06-05,90.84786987304688
2017-06-06,90.13279724121094
2017-06-07,90.41503143310547
2017-06-08,90.41503143310547
2017-06-09,88.97540283203125
2017-06-12,87.97799682617188
2017-06-13,89.46468353271484
2017-06-14,89.69052124023438
2017-06-15,88.60844421386719
2017-06-16,88.60844421386719
2017-06-19,89.19180297851562
2017-06-20,88.8060302734375
2017-06-21,88.95658874511719
2017-06-22,88.40144348144531
2017-06-23,89.9351806640625
2017-06-26,89.59642791748047
2017-06-27,89.29531860351562
2017-06-28,90.54679107666016
2017-06-29,88.84368133544922
2017-06-30,88.2414779663086
2017-07-03,87.83686065673828
2017-07-05,88.45790100097656
2017-07-06,87.74278259277344
2017-07-07,88.37318420410156
2017-07-10,89.47409057617188
2017-07-11,89.77520751953125
2017-07-12,90.49972534179688
2017-07-13,90.27389526367188
2017-07-14,91.20541381835938
2017-07-17,91.11135864257812
2017-07-18,91.81706237792969
2017-07-19,92.44749450683594
2017-07-20,92.31575012207031
2017-07-21,93.7177505493164
2017-07-24,94.4422836303711
2017-07-25,94.084716796875
2017-07-26,94.89392852783203
2017-07-27,93.68953704833984
2017-07-28,93.2943344116211
2017-07-31,93.68009948730469
2017-08-01,94.91275787353516
2017-08-02,95.29850769042969
2017-08-03,94.64925384521484
2017-08-04,94.93156433105469
2017-08-07,95.49613189697266
2017-08-08,95.29850769042969
2017-08-09,95.00682067871094
2017-08-10,93.6142578125
2017-08-11,94.17882537841797
2017-08-14,95.85369110107422
2017-08-15,96.5688247680664
2017-08-16,97.3746109008789
2017-08-17,96.28134155273438
2017-08-18,96.61122131347656
2017-08-21,97.2803726196289
2017-08-22,98.0814437866211
2017-08-23,97.24266815185547
2017-08-24,97.2803726196289
2017-08-25,97.40287017822266
2017-08-28,97.80812072753906
2017-08-29,97.7986831665039
2017-08-30,97.7610092163086
2017-08-31,97.56309509277344
2017-09-01,97.92125701904297
2017-09-05,97.08244323730469
2017-09-06,97.24266815185547
2017-09-07,98.54324340820312
2017-09-08,98.42073059082031
2017-09-11,100.04173278808594
2017-09-12,100.09830474853516
2017-09-13,99.74018096923828
2017-09-14,99.97577667236328
2017-09-15,99.24065399169922
2017-09-18,98.79774475097656
2017-09-19,99.34432220458984
2017-09-20,98.92965698242188
2017-09-21,99.25008392333984
2017-09-22,99.48570251464844
2017-09-25,97.09186553955078
2017-09-26,97.01648712158203
2017-09-27,97.91178894042969
2017-09-28,98.56208801269531
2017-09-29,99.18412780761719
2017-10-02,99.37261962890625
2017-10-03,99.51395416259766
2017-10-04,99.25008392333984
2017-10-05,100.12657928466797
2017-10-06,100.58837890625
2017-10-09,100.85226440429688
2017-10-10,101.13500213623047
2017-10-11,102.19998168945312
2017-10-12,101.88896942138672
2017-10-13,102.40734100341797
2017-10-16,102.06803894042969
2017-10-17,101.35177612304688
2017-10-18,101.59681701660156
2017-10-19,100.86168670654297
2017-10-20,101.3612060546875
2017-10-23,101.34234619140625
2017-10-24,102.17172241210938
2017-10-25,103.18955993652344
2017-10-26,103.4817123413086
2017-10-27,103.39690399169922
2017-10-30,103.70791625976562
2017-10-31,103.65137481689453
2017-11-01,104.67864227294922
2017-11-02,104.59381866455078
2017-11-03,104.95194244384766
2017-11-06,105.47972106933594
2017-11-07,105.63996124267578
2017-11-08,105.99810028076172
2017-11-09,105.68706512451172
2017-11-10,105.4420394897461
2017-11-13,104.98965454101562
2017-11-14,105.53627014160156
2017-11-15,103.90583038330078
2017-11-16,104.81690216064453
2017-11-17,103.6839370727539
2017-11-20,103.80668640136719
2017-11-21,105.22289276123047
2017-11-22,104.62808227539062
2017-11-24,105.71382141113281
2017-11-27,106.10093688964844
2017-11-28,107.02616882324219
2017-11-29,103.72171783447266
2017-11-30,106.29918670654297
2017-12-01,104.5431137084961
2017-12-04,101.42747497558594
2017-12-05,102.51325225830078
2017-12-06,103.60842895507812
2017-12-07,105.1756820678711
2017-12-08,106.30863189697266
2017-12-11,106.09148406982422
2017-12-12,107.12056732177734
2017-12-13,106.97895050048828
2017-12-14,106.61073303222656
2017-12-15,107.46045684814453
2017-12-18,107.20555877685547
2017-12-19,105.87432098388672
2017-12-20,105.85543823242188
2017-12-21,106.12923431396484
2017-12-22,106.39360046386719
2017-12-26,106.67684936523438
2017-12-27,107.64929962158203
2017-12-28,107.96084594726562
2017-12-29,107.64929962158203
2018-01-02,108.1119155883789
2018-01-03,109.18822479248047
2018-01-04,109.59420776367188
2018-01-05,112.21886444091797
2018-01-08,112.67204284667969
2018-01-09,112.45489501953125
2018-01-10,112.33218383789062
2018-01-11,113.14408111572266
2018-01-12,113.3801498413086
2018-01-16,113.66337585449219
2018-01-17,115.1645278930664
2018-01-18,116.23141479492188
2018-01-19,115.84431457519531
2018-01-22,117.38322448730469
2018-01-23,117.68535614013672
2018-01-24,117.59091186523438
2018-01-25,118.22351837158203
2018-01-26,119.26202392578125
2018-01-29,117.86473846435547
2018-01-30,116.64683532714844
2018-01-31,117.28883361816406
2018-02-01,118.69554901123047
2018-02-02,114.1543197631836
2018-02-05,109.7735595703125
2018-02-06,113.26685333251953
2018-02-07,112.9647216796875
2018-02-08,107.49821472167969
2018-02-09,109.82078552246094
2018-02-12,111.85067749023438
2018-02-13,111.73735809326172
2018-02-14,114.07879638671875
2018-02-15,115.64875793457031
2018-02-16,115.24209594726562
2018-02-20,115.3934097290039
2018-02-21,113.89910125732422
2018-02-22,113.8517837524414
2018-02-23,116.26351165771484
2018-02-26,117.83348083496094
2018-02-27,116.67964935302734
2018-02-28,116.27297973632812
2018-03-01,113.87069702148438
2018-03-02,114.22064208984375
2018-03-05,115.27047729492188
2018-03-06,114.49491882324219
2018-03-07,115.24209594726562
2018-03-08,115.59202575683594
2018-03-09,117.7578353881836
2018-03-12,117.50245666503906
2018-03-13,116.51884460449219
2018-03-14,115.93250274658203
2018-03-15,116.71748352050781
2018-03-16,117.7767333984375
2018-03-19,116.5283203125
2018-03-20,118.13614654541016
2018-03-21,116.53781127929688
2018-03-22,113.48294067382812
2018-03-23,110.65509033203125
2018-03-26,114.09770202636719
2018-03-27,111.03339385986328
2018-03-28,110.64563751220703
2018-03-29,113.13301849365234
2018-04-02,111.96971130371094
2018-04-03,112.73577880859375
2018-04-04,113.31270599365234
2018-04-05,114.61788177490234
2018-04-06,111.31715393066406
2018-04-09,112.3480224609375
2018-04-10,114.1733627319336
2018-04-11,113.28433990478516
2018-04-12,114.50436401367188
2018-04-13,114.20172882080078
2018-04-16,115.27047729492188
2018-04-17,117.08631896972656
2018-04-18,117.72945404052734
2018-04-19,117.23765563964844
2018-04-20,117.46463775634766
2018-04-23,117.71055603027344
2018-04-24,114.69352722167969
2018-04-25,114.63679504394531
2018-04-26,120.18846130371094
2018-04-27,119.1764907836914
2018-04-30,119.99932861328125
2018-05-01,120.59516143798828
2018-05-02,119.52640533447266
2018-05-03,120.28305053710938
2018-05-04,121.20990753173828
2018-05-07,122.25025939941406
2018-05-08,122.85550689697266
2018-05-09,123.74459075927734
2018-05-10,123.89588165283203
2018-05-11,124.67141723632812
2018-05-14,124.09449005126953
2018-05-15,123.99047088623047
2018-05-16,123.7918472290039
2018-05-17,123.08138275146484
2018-05-18,123.08138275146484
2018-05-21,123.77291870117188
2018-05-22,123.82026672363281
2018-05-23,124.92861938476562
2018-05-24,124.93807983398438
2018-05-25,124.36021423339844
2018-05-29,122.85404205322266
2018-05-30,123.75396728515625
2018-05-31,123.82976531982422
2018-06-01,123.95289611816406
2018-06-04,126.0558853149414
2018-06-05,126.52005767822266
2018-06-06,129.0966339111328
2018-06-07,126.78528594970703
2018-06-08,127.63784790039062
2018-06-11,126.8515853881836
2018-06-12,127.7514877319336
2018-06-13,127.31578063964844
2018-06-14,127.88414001464844
2018-06-15,127.97887420654297
2018-06-18,129.02088928222656
2018-06-19,127.98831176757812
2018-06-20,128.35775756835938
2018-06-21,127.43890380859375
2018-06-22,128.19671630859375
2018-06-25,124.02865600585938
2018-06-26,125.56327819824219
2018-06-27,124.11392211914062
2018-06-28,125.7432632446289
2018-06-29,125.4685287475586
2018-07-02,125.51593017578125
2018-07-03,124.5212173461914
2018-07-05,126.26425170898438
2018-07-06,127.0221176147461
2018-07-09,128.37673950195312
2018-07-10,129.48509216308594
2018-07-11,130.8681182861328
2018-07-12,132.52584838867188
2018-07-13,132.0711212158203
2018-07-16,131.16175842285156
2018-07-17,132.27955627441406
2018-07-18,133.4730987548828
2018-07-19,132.74378967285156
2018-07-20,133.55841064453125
2018-07-23,132.64892578125
2018-07-24,132.64892578125
2018-07-25,135.12147521972656
2018-07-26,134.9888153076172
2018-07-27,133.2931671142578
2018-07-30,129.28610229492188
2018-07-31,129.5324249267578
2018-08-01,130.9628143310547
2018-08-02,131.59751892089844
2018-08-03,132.45008850097656
2018-08-06,132.3458709716797
2018-08-07,132.88587951660156
2018-08-08,133.26473999023438
2018-08-09,132.63009643554688
2018-08-10,132.3647918701172
2018-08-13,132.81951904296875
2018-08-14,133.34051513671875
2018-08-15,132.5447998046875
2018-08-16,133.43655395507812
2018-08-17,134.08169555664062
2018-08-20,133.71168518066406
2018-08-21,132.8578338623047
2018-08-22,133.9014434814453
2018-08-23,134.8122100830078
2018-08-24,136.8045196533203
2018-08-27,137.94293212890625
2018-08-28,137.75320434570312
2018-08-29,139.4893798828125
2018-08-30,139.21429443359375
2018-08-31,139.35655212402344
2018-09-04,140.21994018554688
2018-09-05,135.35299682617188
2018-09-06,137.0891571044922
2018-09-07,135.8557891845703
2018-09-10,136.690673828125
2018-09-11,138.02838134765625
2018-09-12,139.0530242919922
2018-09-13,140.05862426757812
2018-09-14,140.2578125
2018-09-17,138.68296813964844
2018-09-18,140.05862426757812
2018-09-19,139.8594207763672
2018-09-20,141.58604431152344
2018-09-21,142.35450744628906
2018-09-24,141.46270751953125
2018-09-25,141.90863037109375
2018-09-26,141.61447143554688
2018-09-27,142.32598876953125
2018-09-28,142.39244079589844
2018-10-01,143.05653381347656
2018-10-02,141.99400329589844
2018-10-03,141.7093963623047
2018-10-04,139.2332305908203
2018-10-05,137.90501403808594
2018-10-08,134.6129913330078
2018-10-09,135.01145935058594
2018-10-10,128.56968688964844
2018-10-11,126.8714599609375
2018-10-12,132.87684631347656
2018-10-15,130.19198608398438
2018-10-16,134.47073364257812
2018-10-17,135.14427185058594
2018-10-18,132.14633178710938
2018-10-19,132.8958282470703
2018-10-22,133.4271240234375
2018-10-23,131.9850311279297
2018-10-24,127.3742904663086
2018-10-25,133.31326293945312
2018-10-26,130.67581176757812
2018-10-29,127.44070434570312
2018-10-30,125.95123291015625
2018-10-31,130.7801971435547
2018-11-01,133.6073455810547
2018-11-02,132.6112060546875
2018-11-05,132.63021850585938
2018-11-06,133.5693817138672
2018-11-07,137.3547821044922
2018-11-08,137.7816925048828
2018-11-09,136.54835510253906
2018-11-12,132.5542755126953
2018-11-13,132.5542755126953
2018-11-14,132.33607482910156
2018-11-15,134.80715942382812
2018-11-16,133.22947692871094
2018-11-19,128.0782012939453
2018-11-20,126.75712585449219
2018-11-21,127.75509643554688
2018-11-23,126.28192138671875
2018-11-26,129.19970703125
2018-11-27,129.17120361328125
2018-11-28,134.3699493408203
2018-11-29,132.20303344726562
2018-11-30,134.68360900878906
2018-12-03,137.81048583984375
2018-12-04,131.76585388183594
2018-12-06,134.05633544921875
2018-12-07,130.31173706054688
2018-12-10,131.04351806640625
2018-12-11,130.02658081054688
2018-12-12,130.9674530029297
2018-12-13,130.7203826904297
2018-12-14,128.39181518554688
2018-12-17,124.88478088378906
2018-12-18,126.08230590820312
2018-12-19,124.75176239013672
2018-12-20,122.37570190429688
2018-12-21,118.09883880615234
2018-12-24,115.69428253173828
2018-12-26,123.77281188964844
2018-12-27,125.4645767211914
2018-12-28,124.44760131835938
2018-12-31,125.3980484008789
2019-01-02,126.3294677734375
2019-01-03,121.77694702148438
2019-01-04,127.02322387695312
2019-01-07,129.3137664794922
2019-01-08,130.01707458496094
2019-01-09,131.54727172851562
2019-01-10,131.79434204101562
2019-01-11,131.21458435058594
2019-01-14,130.3022003173828
2019-01-15,130.5302734375
2019-01-16,130.5302734375
2019-01-17,130.47329711914062
2019-01-18,131.63278198242188
2019-01-22,131.20510864257812
2019-01-23,130.21665954589844
2019-01-24,130.87242126464844
2019-01-25,131.79434204101562
2019-01-28,129.24722290039062
2019-01-29,128.3063201904297
2019-01-30,130.7774200439453
2019-01-31,128.3158416748047
2019-02-01,133.20101928710938
2019-02-04,134.48402404785156
2019-02-05,135.4629364013672
2019-02-06,134.47451782226562
2019-02-07,133.219970703125
2019-02-08,133.41957092285156
2019-02-11,133.8187255859375
2019-02-12,134.94970703125
2019-02-13,136.37535095214844
2019-02-14,136.29920959472656
2019-02-15,137.96531677246094
2019-02-19,137.517822265625
2019-02-20,137.79391479492188
2019-02-21,137.09893798828125
2019-02-22,138.8792724609375
2019-02-25,139.06021118164062
2019-02-26,139.99317932128906
2019-02-27,140.16464233398438
2019-02-28,141.021484375
2019-03-01,142.30679321289062
2019-03-04,140.86917114257812
2019-03-05,140.85963439941406
2019-03-06,140.72633361816406
2019-03-07,139.79331970214844
2019-03-08,140.28842163085938
2019-03-11,143.44927978515625
2019-03-12,144.45846557617188
2019-03-13,145.16302490234375
2019-03-14,146.81011962890625
2019-03-15,148.009765625
2019-03-18,147.53367614746094
2019-03-19,147.18141174316406
