Date,HAL
2015-07-01,33.76887512207031
2015-07-02,34.053260803222656
2015-07-06,33.086341857910156
2015-07-07,34.02888488769531
2015-07-08,33.26510238647461
2015-07-09,33.56575012207031
2015-07-10,33.58199691772461
2015-07-13,34.02076721191406
2015-07-14,34.58141326904297
2015-07-15,33.370723724365234
2015-07-16,32.67195129394531
2015-07-17,32.493194580078125
2015-07-20,33.086341857910156
2015-07-21,34.01264953613281
2015-07-22,33.75263595581055
2015-07-23,34.39453125
2015-07-24,33.89887237548828
2015-07-27,33.29759979248047
2015-07-28,34.06139373779297
2015-07-29,35.174560546875
2015-07-30,34.362022399902344
2015-07-31,33.955753326416016
2015-08-03,32.598812103271484
2015-08-04,32.176307678222656
2015-08-05,32.99696350097656
2015-08-06,33.191978454589844
2015-08-07,32.306312561035156
2015-08-10,33.81763458251953
2015-08-11,34.085777282714844
2015-08-12,34.70327377319336
2015-08-13,33.93138885498047
2015-08-14,34.11826705932617
2015-08-17,33.549503326416016
2015-08-18,33.32197952270508
2015-08-19,31.932544708251953
2015-08-20,30.632497787475586
2015-08-21,28.99930191040039
2015-08-24,27.268606185913086
2015-08-25,27.19548225402832
2015-08-26,27.975513458251953
2015-08-27,30.908763885498047
2015-08-28,31.35564422607422
2015-08-31,32.12300491333008
2015-09-01,30.980138778686523
2015-09-02,31.159727096557617
2015-09-03,31.08624839782715
2015-09-04,30.0821475982666
2015-09-08,30.980138778686523
2015-09-09,30.327054977416992
2015-09-10,30.678083419799805
2015-09-11,30.36788558959961
2015-09-14,30.10665512084961
2015-09-15,30.2127742767334
2015-09-16,31.55157470703125
2015-09-17,31.59239387512207
2015-09-18,30.514808654785156
2015-09-21,30.571971893310547
2015-09-22,30.580116271972656
2015-09-23,30.44951629638672
2015-09-24,30.204612731933594
2015-09-25,29.959707260131836
2015-09-28,28.514787673950195
2015-09-29,28.310697555541992
2015-09-30,28.857646942138672
2015-10-01,28.498456954956055
2015-10-02,30.041345596313477
2015-10-05,30.784221649169922
2015-10-06,31.869949340820312
2015-10-07,32.53934860229492
2015-10-08,32.988346099853516
2015-10-09,32.36791229248047
2015-10-12,31.731163024902344
2015-10-13,31.404640197753906
2015-10-14,31.60871124267578
2015-10-15,32.04954528808594
2015-10-16,30.865854263305664
2015-10-19,30.49850082397461
2015-10-20,30.75972557067871
2015-10-21,31.34748649597168
2015-10-22,32.41688537597656
2015-10-23,32.00871658325195
2015-10-26,31.469942092895508
2015-10-27,30.596445083618164
2015-10-28,31.241369247436523
2015-10-29,31.176057815551758
2015-10-30,31.331161499023438
2015-11-02,32.074031829833984
2015-11-03,32.694454193115234
2015-11-04,32.00871658325195
2015-11-05,31.35564422607422
2015-11-06,32.12300491333008
2015-11-09,31.91892433166504
2015-11-10,31.763826370239258
2015-11-11,31.10258674621582
2015-11-12,30.60462188720703
2015-11-13,30.522991180419922
2015-11-16,31.420961380004883
2015-11-17,31.110750198364258
2015-11-18,31.739334106445312
2015-11-19,31.053611755371094
2015-11-20,31.02094841003418
2015-11-23,31.306673049926758
2015-11-24,32.44139099121094
2015-11-25,32.09034729003906
2015-11-27,31.943418502807617
2015-11-30,32.53118133544922
2015-12-01,33.12982177734375
2015-12-02,31.940757751464844
2015-12-03,31.169904708862305
2015-12-04,31.079696655273438
2015-12-07,29.989046096801758
2015-12-08,29.743024826049805
2015-12-09,31.407718658447266
2015-12-10,31.284713745117188
2015-12-11,30.308866500854492
2015-12-14,29.97264862060547
2015-12-15,30.423662185668945
2015-12-16,29.406810760498047
2015-12-17,28.029136657714844
2015-12-18,27.42230796813965
2015-12-21,27.38949966430664
2015-12-22,27.897930145263672
2015-12-23,29.070592880249023
2015-12-24,28.824583053588867
2015-12-28,28.12754249572754
2015-12-29,28.29155921936035
2015-12-30,27.988136291503906
2015-12-31,27.914321899414062
2016-01-04,28.2751522064209
2016-01-05,28.209543228149414
2016-01-06,27.40590476989746
2016-01-07,26.987682342529297
2016-01-08,26.618656158447266
2016-01-11,25.872419357299805
2016-01-12,25.806814193725586
2016-01-13,24.978567123413086
2016-01-14,26.11023712158203
2016-01-15,25.298385620117188
2016-01-19,24.429140090942383
2016-01-20,23.354875564575195
2016-01-21,24.019113540649414
2016-01-22,24.757156372070312
2016-01-25,24.010913848876953
2016-01-26,23.732097625732422
2016-01-27,23.83050537109375
2016-01-28,24.970367431640625
2016-01-29,26.069232940673828
2016-02-01,25.92982292175293
2016-02-02,25.02777099609375
2016-02-03,26.20863151550293
2016-02-04,26.594057083129883
2016-02-05,25.708404541015625
2016-02-08,25.281984329223633
2016-02-09,24.265134811401367
2016-02-10,24.265134811401367
2016-02-11,23.61729621887207
2016-02-12,23.871511459350586
2016-02-16,24.55214500427246
2016-02-17,25.749408721923828
2016-02-18,25.798612594604492
2016-02-19,25.724807739257812
2016-02-22,26.96307945251465
2016-02-23,26.31524085998535
2016-02-24,26.618656158447266
2016-02-25,26.651458740234375
2016-02-26,26.905677795410156
2016-02-29,26.61707878112793
2016-03-01,27.227258682250977
2016-03-02,27.754976272583008
2016-03-03,28.175512313842773
2016-03-04,28.760963439941406
2016-03-07,29.552553176879883
2016-03-08,28.431129455566406
2016-03-09,28.604293823242188
2016-03-10,28.45586585998535
2016-03-11,29.783418655395508
2016-03-14,29.272184371948242
2016-03-15,28.85166358947754
2016-03-16,29.24744987487793
2016-03-17,29.997802734375
2016-03-18,29.931846618652344
2016-03-21,29.997802734375
2016-03-22,29.659746170043945
2016-03-23,28.884641647338867
2016-03-24,29.04130744934082
2016-03-28,28.934120178222656
2016-03-29,28.87639808654785
2016-03-30,29.700965881347656
2016-03-31,29.45359992980957
2016-04-01,28.934120178222656
2016-04-04,28.035329818725586
2016-04-05,28.365158081054688
2016-04-06,30.047273635864258
2016-04-07,29.890621185302734
2016-04-08,30.78114891052246
2016-04-11,30.69044303894043
2016-04-12,31.053255081176758
2016-04-13,31.58922576904297
2016-04-14,31.64693832397461
2016-04-15,31.556245803833008
2016-04-18,32.14992141723633
2016-04-19,33.01572799682617
2016-04-20,33.263092041015625
2016-04-21,33.25484848022461
2016-04-22,33.67538833618164
2016-04-25,33.01572799682617
2016-04-26,33.16415786743164
2016-04-27,33.840293884277344
2016-04-28,33.840293884277344
2016-04-29,34.06292724609375
2016-05-02,34.673118591308594
2016-05-03,33.345558166503906
2016-05-04,32.8673095703125
2016-05-05,32.93327331542969
2016-05-06,32.5209846496582
2016-05-09,31.902549743652344
2016-05-10,32.026248931884766
2016-05-11,32.60343933105469
2016-05-12,33.02397537231445
2016-05-13,32.20765686035156
2016-05-16,33.13116455078125
2016-05-17,33.94749069213867
2016-05-18,33.2136116027832
2016-05-19,33.09819412231445
2016-05-20,33.73310470581055
2016-05-23,34.186622619628906
2016-05-24,34.15362548828125
2016-05-25,35.00294494628906
2016-05-26,35.159603118896484
2016-05-27,35.258975982666016
2016-05-31,34.927738189697266
2016-06-01,34.90291213989258
2016-06-02,34.8863410949707
2016-06-03,35.48255157470703
2016-06-06,37.17179870605469
2016-06-07,38.15720748901367
2016-06-08,38.331092834472656
2016-06-09,37.67692184448242
2016-06-10,36.74949264526367
2016-06-13,36.66667938232422
2016-06-14,36.42654037475586
2016-06-15,36.418277740478516
2016-06-16,35.76409149169922
2016-06-17,36.52592086791992
2016-06-20,36.26093292236328
2016-06-21,36.94822311401367
2016-06-22,36.981346130371094
2016-06-23,37.958465576171875
2016-06-24,36.36857986450195
2016-06-27,34.6793327331543
2016-06-28,35.8303337097168
2016-06-29,36.92339324951172
2016-06-30,37.50301742553711
2016-07-01,37.72660827636719
2016-07-05,36.04563522338867
2016-07-06,36.145015716552734
2016-07-07,36.062198638916016
2016-07-08,37.287715911865234
2016-07-11,36.83229064941406
2016-07-12,38.11579132080078
2016-07-13,37.43678283691406
2016-07-14,37.933624267578125
2016-07-15,37.643795013427734
2016-07-18,37.768001556396484
2016-07-19,37.25460433959961
2016-07-20,36.66667938232422
2016-07-21,36.053916931152344
2016-07-22,36.29404830932617
2016-07-25,35.225860595703125
2016-07-26,35.80550765991211
2016-07-27,35.5405158996582
2016-07-28,35.41630554199219
2016-07-29,36.153297424316406
2016-08-01,35.010562896728516
2016-08-02,34.82838439941406
2016-08-03,35.557071685791016
2016-08-04,35.59847640991211
2016-08-05,36.1946907043457
2016-08-08,36.65011978149414
2016-08-09,36.476226806640625
2016-08-10,36.23609161376953
2016-08-11,36.501075744628906
2016-08-12,36.302330017089844
2016-08-15,36.807456970214844
2016-08-16,36.94822311401367
2016-08-17,37.34569549560547
2016-08-18,38.471866607666016
2016-08-19,38.7948112487793
2016-08-22,37.32913589477539
2016-08-23,37.25460433959961
2016-08-24,36.724639892578125
2016-08-25,36.906822204589844
2016-08-26,36.898536682128906
2016-08-29,37.0475959777832
2016-08-30,36.492794036865234
2016-08-31,35.61504364013672
2016-09-01,35.7806510925293
2016-09-02,36.02179718017578
2016-09-06,36.36272430419922
2016-09-07,36.22969055175781
2016-09-08,36.687015533447266
2016-09-09,34.882606506347656
2016-09-12,35.25678634643555
2016-09-13,34.18412399291992
2016-09-14,34.30884552001953
2016-09-15,34.73292541503906
2016-09-16,34.12590789794922
2016-09-19,34.32548522949219
2016-09-20,34.30884552001953
2016-09-21,35.52287673950195
2016-09-22,35.46467208862305
2016-09-23,34.79114532470703
2016-09-26,34.40864181518555
2016-09-27,34.05107498168945
2016-09-28,35.581092834472656
2016-09-29,36.73692321777344
2016-09-30,37.3189811706543
2016-10-03,37.33561325073242
2016-10-04,37.077842712402344
2016-10-05,38.0174674987793
2016-10-06,38.55796432495117
2016-10-07,38.46649169921875
2016-10-10,39.29802322387695
2016-10-11,38.78246307373047
2016-10-12,39.048561096191406
2016-10-13,39.098453521728516
2016-10-14,39.05686950683594
2016-10-17,38.516380310058594
2016-10-18,39.1400260925293
2016-10-19,40.80308532714844
2016-10-20,40.536991119384766
2016-10-21,40.270896911621094
2016-10-24,40.11292266845703
2016-10-25,39.72209548950195
2016-10-26,39.59737777709961
2016-10-27,39.539154052734375
2016-10-28,38.73258972167969
2016-10-31,38.25029754638672
2016-11-01,38.44154739379883
2016-11-02,38.19208526611328
2016-11-03,38.73258972167969
2016-11-04,38.56626510620117
2016-11-07,39.44769287109375
2016-11-08,39.181610107421875
2016-11-09,39.76367950439453
2016-11-10,40.58688735961914
2016-11-11,39.921661376953125
2016-11-14,40.029762268066406
2016-11-15,41.37683868408203
2016-11-16,40.545310974121094
2016-11-17,40.41227340698242
2016-11-18,41.00264358520508
2016-11-21,41.6595573425293
2016-11-22,41.44335174560547
2016-11-23,41.13570022583008
2016-11-25,41.16895294189453
2016-11-28,40.578575134277344
2016-11-29,39.73873519897461
2016-11-30,44.14582443237305
2016-12-01,44.27054977416992
2016-12-02,45.04388427734375
2016-12-05,44.96879577636719
2016-12-06,45.068912506103516
2016-12-07,44.6684455871582
2016-12-08,45.410972595214844
2016-12-09,45.219085693359375
2016-12-12,45.461021423339844
2016-12-13,45.80309295654297
2016-12-14,44.64341354370117
2016-12-15,44.87702178955078
2016-12-16,45.043888092041016
2016-12-19,44.81862258911133
2016-12-20,44.49324035644531
2016-12-21,45.853145599365234
2016-12-22,45.944923400878906
2016-12-23,45.753028869628906
2016-12-27,45.811439514160156
2016-12-28,45.302513122558594
2016-12-29,45.085594177246094
2016-12-30,45.12731170654297
2017-01-03,46.4538459777832
2017-01-04,46.62905502319336
2017-01-05,46.89603805541992
2017-01-06,47.27145767211914
2017-01-09,46.77922821044922
2017-01-10,45.5861701965332
2017-01-11,46.21189880371094
2017-01-12,46.03670120239258
2017-01-13,45.50275421142578
2017-01-17,45.89486312866211
2017-01-18,45.99498748779297
2017-01-19,46.17018127441406
2017-01-20,47.09626388549805
2017-01-23,45.719661712646484
2017-01-24,47.23808670043945
2017-01-25,47.897186279296875
2017-01-26,48.439483642578125
2017-01-27,48.564632415771484
2017-01-30,47.12127685546875
2017-01-31,47.19637680053711
2017-02-01,46.91270065307617
2017-02-02,46.962772369384766
2017-02-03,47.20471954345703
2017-02-06,46.80424880981445
2017-02-07,45.78641128540039
2017-02-08,46.25361633300781
2017-02-09,47.28814697265625
2017-02-10,46.829280853271484
2017-02-13,46.9878044128418
2017-02-14,47.17135238647461
2017-02-15,46.5289306640625
2017-02-16,45.31086730957031
2017-02-17,44.810272216796875
2017-02-21,44.918739318847656
2017-02-22,44.26799392700195
2017-02-23,44.37643814086914
2017-02-24,44.109458923339844
2017-02-27,44.536407470703125
2017-02-28,44.75407028198242
2017-03-01,45.792137145996094
2017-03-02,45.09729766845703
2017-03-03,45.09729766845703
2017-03-06,45.0387077331543
2017-03-07,44.343868255615234
2017-03-08,42.93745040893555
2017-03-09,42.60258483886719
2017-03-10,42.61933517456055
2017-03-13,42.59421157836914
2017-03-14,41.690101623535156
2017-03-15,43.1467399597168
2017-03-16,42.627708435058594
2017-03-17,42.510501861572266
2017-03-20,42.39330291748047
2017-03-21,41.98310089111328
2017-03-22,41.7152099609375
2017-03-23,41.61475372314453
2017-03-24,41.363616943359375
2017-03-27,39.999046325683594
2017-03-28,40.19997787475586
2017-03-29,41.20454025268555
2017-03-30,41.037113189697266
2017-03-31,41.196170806884766
2017-04-03,41.25477981567383
2017-04-04,41.480804443359375
2017-04-05,41.731964111328125
2017-04-06,41.98310089111328
2017-04-07,41.58963394165039
2017-04-10,41.8324089050293
2017-04-11,41.86589813232422
2017-04-12,41.29663848876953
2017-04-13,40.5013542175293
2017-04-17,40.88642501831055
2017-04-18,40.626922607421875
2017-04-19,39.70604705810547
2017-04-20,39.9237174987793
2017-04-21,39.39630126953125
2017-04-24,39.13678741455078
2017-04-25,39.362823486328125
2017-04-26,39.33769226074219
2017-04-27,38.84379577636719
2017-04-28,38.40847396850586
2017-05-01,38.31637954711914
2017-05-02,37.92292785644531
2017-05-03,37.88106918334961
2017-05-04,37.336917877197266
2017-05-05,38.157318115234375
2017-05-08,37.973148345947266
2017-05-09,37.69689178466797
2017-05-10,38.34986114501953
2017-05-11,38.18244171142578
2017-05-12,37.788978576660156
2017-05-15,38.93586730957031
2017-05-16,39.16189956665039
2017-05-17,38.79356002807617
2017-05-18,38.99448013305664
2017-05-19,39.999046325683594
2017-05-22,39.446533203125
2017-05-23,39.84836196899414
2017-05-24,39.94046401977539
2017-05-25,38.01500701904297
2017-05-26,38.308006286621094
2017-05-30,37.79734420776367
2017-05-31,37.83082580566406
2017-06-01,38.08198165893555
2017-06-02,37.92292785644531
2017-06-05,38.09100341796875
2017-06-06,38.66254806518555
2017-06-07,37.317771911621094
2017-06-08,37.090843200683594
2017-06-09,37.69597625732422
2017-06-12,37.754817962646484
2017-06-13,38.52806854248047
2017-06-14,37.67918395996094
2017-06-15,37.04880142211914
2017-06-16,37.2085075378418
2017-06-19,36.95634460449219
2017-06-20,36.4772834777832
2017-06-21,35.493900299072266
2017-06-22,35.21654510498047
2017-06-23,34.880348205566406
2017-06-26,35.04844284057617
2017-06-27,34.905555725097656
2017-06-28,35.308990478515625
2017-06-29,35.653594970703125
2017-06-30,35.89734649658203
2017-07-03,36.74623107910156
2017-07-05,36.02341079711914
2017-07-06,35.31739044189453
2017-07-07,35.11568069458008
2017-07-10,35.569549560546875
2017-07-11,35.89734649658203
2017-07-12,35.956172943115234
2017-07-13,36.78825759887695
2017-07-14,37.16648483276367
2017-07-17,37.074012756347656
2017-07-18,36.9815673828125
2017-07-19,38.309539794921875
2017-07-20,38.14144515991211
2017-07-21,37.300960540771484
2017-07-24,35.72923278808594
2017-07-25,35.880516052246094
2017-07-26,36.4100341796875
2017-07-27,36.21672821044922
2017-07-28,36.082244873046875
2017-07-31,35.67041015625
2017-08-01,35.678810119628906
2017-08-02,36.015018463134766
2017-08-03,35.325801849365234
2017-08-04,35.29219055175781
2017-08-07,34.83832931518555
2017-08-08,34.48530960083008
2017-08-09,34.70383834838867
2017-08-10,34.04825973510742
2017-08-11,33.636417388916016
2017-08-14,33.54396057128906
2017-08-15,33.24138641357422
2017-08-16,33.04807662963867
2017-08-17,32.518558502197266
2017-08-18,32.77072525024414
2017-08-21,32.56059265136719
2017-08-22,32.493350982666016
2017-08-23,32.8043327331543
2017-08-24,32.60261535644531
2017-08-25,32.78752899169922
2017-08-28,32.60261535644531
2017-08-29,32.54378128051758
2017-08-30,32.50175857543945
2017-08-31,32.753910064697266
2017-09-01,32.846778869628906
2017-09-05,33.632080078125
2017-09-06,34.62844467163086
2017-09-07,34.88176727294922
2017-09-08,34.02048873901367
2017-09-11,34.30759048461914
2017-09-12,34.83954620361328
2017-09-13,35.29551315307617
2017-09-14,35.61638641357422
2017-09-15,35.726165771484375
2017-09-18,35.987918853759766
2017-09-19,36.14836120605469
2017-09-20,36.8238639831543
2017-09-21,36.714088439941406
2017-09-22,37.364280700683594
2017-09-25,37.73580551147461
2017-09-26,37.69358444213867
2017-09-27,38.48731231689453
2017-09-28,38.698421478271484
2017-09-29,38.867286682128906
2017-10-02,38.44509506225586
2017-10-03,37.93846130371094
2017-10-04,38.14955139160156
2017-10-05,38.07356262207031
2017-10-06,37.78646469116211
