Date,PEAK
2023-03-15,17.668222427368164
2023-03-16,17.55333709716797
2023-03-17,17.019926071166992
2023-03-20,17.233291625976562
2023-03-21,17.151229858398438
2023-03-22,16.601404190063477
2023-03-23,16.658843994140625
2023-03-24,17.159435272216797
2023-03-27,17.077367782592773
2023-03-28,17.134815216064453
2023-03-29,17.528717041015625
2023-03-30,17.79953384399414
2023-03-31,18.0293025970459
2023-04-03,17.824148178100586
2023-04-04,17.79132652282715
2023-04-05,17.6271915435791
2023-04-06,17.5943660736084
2023-04-10,17.79132652282715
2023-04-11,18.045717239379883
2023-04-12,17.668222427368164
2023-04-13,17.61077880859375
2023-04-14,17.241497039794922
2023-04-17,17.643606185913086
2023-04-18,17.405622482299805
2023-04-19,17.536924362182617
2023-04-20,17.282527923583984
2023-04-21,17.3399715423584
2023-04-24,17.39741325378418
2023-04-25,17.323558807373047
2023-04-26,17.044546127319336
2023-04-27,17.405622482299805
2023-04-28,18.0293025970459
2023-05-01,17.758499145507812
2023-05-02,17.38100242614746
2023-05-03,17.46306800842285
2023-05-04,17.545129776000977
2023-05-05,17.87805938720703
2023-05-08,17.661657333374023
2023-05-09,17.528488159179688
2023-05-10,17.545129776000977
2023-05-11,17.545129776000977
2023-05-12,17.45357322692871
2023-05-15,17.42860984802246
2023-05-16,16.87928581237793
2023-05-17,16.987478256225586
2023-05-18,16.812698364257812
2023-05-19,16.563005447387695
2023-05-22,16.72946548461914
2023-05-23,16.771080017089844
2023-05-24,16.346601486206055
2023-05-25,16.04697036743164
2023-05-26,16.205108642578125
2023-05-30,16.579652786254883
2023-05-31,16.61294174194336
2023-06-01,16.762758255004883
2023-06-02,17.245500564575195
2023-06-05,17.12065315246582
2023-06-06,17.628360748291016
2023-06-07,17.761533737182617
2023-06-08,17.420284271240234
2023-06-09,17.220535278320312
2023-06-12,17.27046775817871
2023-06-13,17.312084197998047
2023-06-14,17.22885513305664
2023-06-15,17.278793334960938
2023-06-16,17.203882217407227
2023-06-20,16.796049118041992
2023-06-21,16.538036346435547
2023-06-22,16.263370513916016
2023-06-23,16.038650512695312
2023-06-26,16.538036346435547
2023-06-27,16.771080017089844
2023-06-28,16.496417999267578
2023-06-29,16.62959098815918
2023-06-30,16.72946548461914
2023-07-03,17.12898063659668
2023-07-05,17.28711700439453
2023-07-06,17.245500564575195
2023-07-07,17.10400390625
2023-07-10,17.137296676635742
2023-07-11,17.561779022216797
2023-07-12,17.45357322692871
2023-07-13,17.794830322265625
2023-07-14,17.81147575378418
2023-07-17,17.620037078857422
2023-07-18,17.39531707763672
2023-07-19,17.828121185302734
2023-07-20,18.01954841613769
2023-07-21,18.10277938842773
2023-07-24,18.410737991333008
2023-07-25,18.31918334960937
2023-07-26,18.485645294189453
2023-07-27,18.16104507446289
2023-07-28,18.08613586425781
2023-07-31,18.16936683654785
2023-08-01,18.052845001220703
2023-08-02,17.986257553100586
2023-08-03,17.91135025024414
2023-08-04,17.919788360595703
2023-08-07,18.139249801635746
2023-08-08,17.77629852294922
2023-08-09,17.86070442199707
2023-08-10,17.675006866455078
2023-08-11,17.64124870300293
2023-08-14,17.43022346496582
2023-08-15,17.16012191772461
2023-08-16,17.084157943725586
2023-08-17,17.117918014526367
2023-08-18,16.957544326782227
2023-08-21,16.7718448638916
2023-08-22,16.738082885742188
2023-08-23,17.09259605407715
2023-08-24,17.067272186279297
2023-08-25,17.075712203979492
2023-08-28,17.20232582092285
2023-08-29,17.27829360961914
2023-08-30,17.463985443115234
2023-08-31,17.371137619018555
2023-09-01,17.43022346496582
2023-09-05,17.21920394897461
2023-09-06,17.227642059326172
2023-09-07,16.991304397583008
2023-09-08,16.898452758789062
2023-09-11,16.67899513244629
2023-09-12,16.82248878479004
2023-09-13,16.76340103149414
2023-09-14,17.193885803222656
2023-09-15,17.210763931274414
2023-09-18,16.780282974243164
2023-09-19,16.8309326171875
2023-09-20,16.797164916992188
2023-09-21,16.0881404876709
2023-09-22,15.894004821777344
2023-09-25,15.801151275634766
2023-09-26,15.539485931396484
2023-09-27,15.23562240600586
2023-09-28,15.244057655334473
2023-09-29,15.497286796569824
2023-10-02,15.033038139343262
2023-10-03,14.619441032409668
2023-10-04,14.762935638427734
2023-10-05,14.678529739379885
2023-10-06,14.577238082885742
2023-10-09,14.805140495300291
2023-10-10,15.12589168548584
2023-10-11,15.3115873336792
2023-10-12,14.805140495300291
2023-10-13,14.678529739379885
2023-10-16,14.788257598876951
2023-10-17,14.695405006408691
2023-10-18,14.357778549194336
2023-10-19,14.079233169555664
2023-10-20,14.028589248657228
2023-10-23,13.927298545837402
2023-10-24,14.315574645996094
2023-10-25,13.842890739440918
2023-10-26,14.129877090454102
2023-10-27,13.859770774841309
2023-10-30,13.48837661743164
2023-10-31,13.1254243850708
2023-11-01,13.150745391845703
2023-11-02,14.205843925476074
2023-11-03,14.526593208312988
2023-11-06,14.406326293945312
2023-11-07,14.062705039978027
2023-11-08,14.165793418884276
2023-11-09,13.512909889221191
2023-11-10,13.69331169128418
2023-11-13,13.37546157836914
2023-11-14,14.552367210388184
2023-11-15,14.560956954956056
2023-11-16,14.217331886291504
2023-11-17,14.14860725402832
2023-11-20,14.294649124145508
2023-11-21,14.062705039978027
2023-11-22,14.28605842590332
2023-11-24,14.303239822387695
2023-11-27,14.39773654937744
2023-11-28,14.621089935302734
2023-11-29,14.724175453186035
2023-11-30,14.878804206848145
2023-12-01,15.634770393371582
2023-12-04,15.866713523864746
2023-12-05,15.772225379943848
2023-12-06,15.806586265563965
2023-12-07,16.12442970275879
2023-12-08,16.107254028320312
2023-12-11,16.12442970275879
2023-12-12,15.755041122436523
2023-12-13,16.485233306884766
2023-12-14,17.284156799316406
2023-12-15,16.79449462890625
2023-12-18,16.74295425415039
2023-12-19,17.02644157409668
2023-12-20,16.717180252075195
2023-12-21,16.665637969970703
2023-12-22,16.923357009887695
2023-12-26,17.14670181274414
2023-12-27,17.198251724243164
2023-12-28,17.3356990814209
2023-12-29,17.009258270263672
2024-01-02,17.20684051513672
2024-01-03,16.820266723632812
2024-01-04,16.888988494873047
2024-01-05,16.863216400146484
2024-01-08,17.16388702392578
2024-01-09,17.095165252685547
2024-01-10,17.155296325683594
2024-01-11,17.43019676208496
2024-01-12,17.902671813964844
2024-01-16,17.80817413330078
2024-01-17,17.215431213378906
2024-01-18,16.83745002746582
2024-01-19,16.96630859375
2024-01-22,16.931943893432617
2024-01-23,16.639867782592773
2024-01-24,16.433692932128906
2024-01-25,16.63127326965332
2024-01-26,16.682817459106445
2024-01-29,16.511011123657227
2024-01-30,15.995576858520508
2024-01-31,15.89248752593994
