Date,VMC
2015-11-11,92.96174621582031
2015-11-12,90.61005401611328
2015-11-13,90.75645446777344
2015-11-16,93.03496551513672
2015-11-17,92.94347381591797
2015-11-18,94.33435821533203
2015-11-19,95.8533935546875
2015-11-20,96.81511688232422
2015-11-23,96.65023803710938
2015-11-24,95.92666625976562
2015-11-25,94.69015502929688
2015-11-27,95.24884033203125
2015-11-30,94.03981018066406
2015-12-01,95.00154113769531
2015-12-02,94.39703369140625
2015-12-03,90.3210678100586
2015-12-04,91.17290496826172
2015-12-07,89.6982421875
2015-12-08,90.03714752197266
2015-12-09,86.75804901123047
2015-12-10,87.59159851074219
2015-12-11,86.35507202148438
2015-12-14,86.73059844970703
2015-12-15,87.51830291748047
2015-12-16,89.35021209716797
2015-12-17,86.73973846435547
2015-12-18,85.95205688476562
2015-12-21,87.37174987792969
2015-12-22,87.46331787109375
2015-12-23,88.70903778076172
2015-12-24,88.6815414428711
2015-12-28,87.7656021118164
2015-12-29,88.44340515136719
2015-12-30,87.5549545288086
2015-12-31,86.98705291748047
2016-01-04,84.65139770507812
2016-01-05,84.77047729492188
2016-01-06,82.80117797851562
2016-01-07,80.87770080566406
2016-01-08,79.00005340576172
2016-01-11,78.642822265625
2016-01-12,79.42137908935547
2016-01-13,76.52700805664062
2016-01-14,78.13906860351562
2016-01-15,76.79263305664062
2016-01-19,75.58358764648438
2016-01-20,74.74091339111328
2016-01-21,75.32708740234375
2016-01-22,78.19400787353516
2016-01-25,75.9224624633789
2016-01-26,77.14981842041016
2016-01-27,76.62776184082031
2016-01-28,76.24303436279297
2016-01-29,80.7861557006836
2016-02-01,79.75110626220703
2016-02-02,79.62287902832031
2016-02-03,80.62127685546875
2016-02-04,85.8879165649414
2016-02-05,85.76882934570312
2016-02-08,81.72039031982422
2016-02-09,83.35990905761719
2016-02-10,85.25592041015625
2016-02-11,82.42567443847656
2016-02-12,84.28500366210938
2016-02-16,85.4207992553711
2016-02-17,87.32594299316406
2016-02-18,86.20848083496094
2016-02-19,86.90460968017578
2016-02-22,88.16210174560547
2016-02-23,86.7210464477539
2016-02-24,89.35536193847656
2016-02-25,89.9336166381836
2016-02-26,90.62202453613281
2016-02-29,90.43846130371094
2016-03-01,93.27470397949219
2016-03-02,93.84376525878906
2016-03-03,94.27520751953125
2016-03-04,93.40321350097656
2016-03-07,94.55970764160156
2016-03-08,93.74279022216797
2016-03-09,94.13748168945312
2016-03-10,94.7433090209961
2016-03-11,95.57855224609375
2016-03-14,95.22974395751953
2016-03-15,95.01866149902344
2016-03-16,95.07373046875
2016-03-17,96.0925521850586
2016-03-18,96.76263427734375
2016-03-21,96.29450988769531
2016-03-22,96.33122253417969
2016-03-23,96.00996398925781
2016-03-24,96.47808837890625
2016-03-28,96.9186782836914
2016-03-29,97.23075866699219
2016-03-30,96.82688903808594
2016-03-31,96.90027618408203
2016-04-01,98.4056167602539
2016-04-04,97.29496765136719
2016-04-05,96.89112854003906
2016-04-06,97.9007797241211
2016-04-07,97.1573257446289
2016-04-08,99.13072204589844
2016-04-11,97.7906265258789
2016-04-12,97.7906265258789
2016-04-13,98.01093292236328
2016-04-14,97.82738494873047
2016-04-15,98.21287536621094
2016-04-18,99.2042007446289
2016-04-19,98.95635223388672
2016-04-20,99.78244018554688
2016-04-21,99.09400939941406
2016-04-22,99.9476547241211
2016-04-25,100.10369873046875
2016-04-26,100.24138641357422
2016-04-27,101.73750305175781
2016-04-28,99.75489807128906
2016-04-29,98.7911148071289
2016-05-02,100.10369873046875
2016-05-03,104.39020538330078
2016-05-04,103.04090881347656
2016-05-05,105.09697723388672
2016-05-06,105.03270721435547
2016-05-09,106.0791015625
2016-05-10,107.93317413330078
2016-05-11,105.7669906616211
2016-05-12,106.58391571044922
2016-05-13,106.14331817626953
2016-05-16,106.60225677490234
2016-05-17,106.15250396728516
2016-05-18,106.0240249633789
2016-05-19,104.53704833984375
2016-05-20,106.24431610107422
2016-05-23,107.91484069824219
2016-05-24,109.53303527832031
2016-05-25,110.39730834960938
2016-05-26,109.652587890625
2016-05-27,108.60442352294922
2016-05-31,107.34478759765625
2016-06-01,107.5930404663086
2016-06-02,106.2046890258789
2016-06-03,106.37935638427734
2016-06-06,107.0137710571289
2016-06-07,107.63899993896484
2016-06-08,108.82508087158203
2016-06-09,107.41834259033203
2016-06-10,106.1863021850586
2016-06-13,105.0737533569336
2016-06-14,104.97261810302734
2016-06-15,104.43013000488281
2016-06-16,104.889892578125
2016-06-17,104.80712127685547
2016-06-20,105.93802642822266
2016-06-21,106.82987976074219
2016-06-22,106.4621353149414
2016-06-23,109.45028686523438
2016-06-24,109.04576110839844
2016-06-27,104.66919708251953
2016-06-28,106.28743743896484
2016-06-29,109.09172821044922
2016-06-30,110.66397094726562
2016-07-01,110.22262573242188
2016-07-05,110.02035522460938
2016-07-06,111.82246398925781
2016-07-07,111.99717712402344
2016-07-08,113.65214538574219
2016-07-11,113.99235534667969
2016-07-12,115.54619598388672
2016-07-13,115.68411254882812
2016-07-14,114.68192291259766
2016-07-15,114.74627685546875
2016-07-18,114.92098999023438
2016-07-19,114.57157135009766
2016-07-20,115.3807144165039
2016-07-21,115.31633758544922
2016-07-22,116.2174072265625
2016-07-25,115.04049682617188
2016-07-26,114.34173583984375
2016-07-27,115.5370101928711
2016-07-28,116.71391296386719
2016-07-29,113.99235534667969
2016-08-01,106.9402084350586
2016-08-02,107.17010498046875
2016-08-03,108.1355209350586
2016-08-04,108.21823120117188
2016-08-05,109.39511108398438
2016-08-08,110.55362701416016
2016-08-09,109.93761444091797
2016-08-10,111.74890899658203
2016-08-11,111.34435272216797
2016-08-12,109.3399658203125
2016-08-15,110.12149047851562
2016-08-16,108.51248168945312
2016-08-17,108.1355209350586
2016-08-18,108.58602905273438
2016-08-19,107.2988052368164
2016-08-22,109.51847839355469
2016-08-23,110.01581573486328
2016-08-24,110.73420715332031
2016-08-25,108.27509307861328
2016-08-26,106.91197967529297
2016-08-29,107.62117767333984
2016-08-30,107.05013275146484
2016-08-31,104.87655639648438
2016-09-01,103.50419616699219
2016-09-02,105.43836212158203
2016-09-06,104.03839874267578
2016-09-07,104.02915954589844
2016-09-08,102.5924072265625
2016-09-09,99.35040283203125
2016-09-12,103.25556182861328
2016-09-13,101.21086120605469
2016-09-14,100.48326110839844
2016-09-15,101.08192443847656
2016-09-16,99.78328704833984
2016-09-19,99.05567932128906
2016-09-20,98.64124298095703
2016-09-21,101.27532958984375
2016-09-22,103.94629669189453
2016-09-23,103.20027923583984
2016-09-26,104.48049926757812
2016-09-27,105.10680389404297
2016-09-28,106.43304443359375
2016-09-29,105.81596374511719
2016-09-30,104.74759674072266
2016-10-03,101.9568862915039
2016-10-04,102.0858383178711
2016-10-05,100.71350860595703
2016-10-06,102.4910888671875
2016-10-07,98.06096649169922
2016-10-10,98.76097106933594
2016-10-11,98.28199768066406
2016-10-12,98.92675018310547
2016-10-13,100.17935180664062
2016-10-14,101.10032653808594
2016-10-17,103.69761657714844
2016-10-18,102.80422973632812
2016-10-19,101.70821380615234
2016-10-20,101.44110870361328
2016-10-21,102.72134399414062
2016-10-24,103.58712005615234
2016-10-25,102.07659912109375
2016-10-26,103.33843231201172
2016-10-27,103.00684356689453
2016-10-28,103.67918395996094
2016-10-31,104.25942993164062
2016-11-01,106.46985626220703
2016-11-02,103.66999816894531
2016-11-03,105.10680389404297
2016-11-04,107.52906799316406
2016-11-07,109.04875183105469
2016-11-08,110.27371978759766
2016-11-09,121.16014862060547
2016-11-10,125.29552459716797
2016-11-11,123.58245086669922
2016-11-14,124.15347290039062
2016-11-15,124.0245590209961
2016-11-16,119.99966430664062
2016-11-17,119.62203979492188
2016-11-18,118.07475280761719
2016-11-21,118.14852905273438
2016-11-22,118.07475280761719
2016-11-23,119.60604095458984
2016-11-25,121.82917022705078
2016-11-28,114.92916870117188
2016-11-29,116.34973907470703
2016-11-30,115.90697479248047
2016-12-01,115.76859283447266
2016-12-02,117.20760345458984
2016-12-05,117.61353302001953
2016-12-06,118.4714126586914
2016-12-07,119.84585571289062
2016-12-08,119.08943939208984
2016-12-09,118.5451889038086
2016-12-12,115.35350036621094
2016-12-13,115.70401763916016
2016-12-14,115.04908752441406
2016-12-15,114.3203353881836
2016-12-16,113.87757873535156
2016-12-19,114.55094909667969
2016-12-20,116.1837387084961
2016-12-21,116.40509796142578
2016-12-22,115.59333801269531
2016-12-23,115.85160064697266
2016-12-27,117.65039825439453
2016-12-28,117.01387786865234
2016-12-29,117.38289642333984
2016-12-30,115.44574737548828
2017-01-03,114.97529602050781
2017-01-04,117.88101959228516
2017-01-05,117.55817413330078
2017-01-06,114.2004165649414
2017-01-09,113.20417022705078
2017-01-10,114.025146484375
2017-01-11,113.90523529052734
2017-01-12,113.03813171386719
2017-01-13,114.75386810302734
2017-01-17,114.0712890625
2017-01-18,117.42903137207031
2017-01-19,116.50656127929688
2017-01-20,119.79975891113281
2017-01-23,119.4861068725586
2017-01-24,122.08745574951172
2017-01-25,124.79026794433594
2017-01-26,124.76261901855469
2017-01-27,123.9415512084961
2017-01-30,120.59303283691406
2017-01-31,118.379150390625
2017-02-01,118.36993408203125
2017-02-02,118.08397674560547
2017-02-03,118.88653564453125
2017-02-06,118.14852905273438
2017-02-07,112.35549926757812
2017-02-08,110.96260070800781
2017-02-09,111.15632629394531
2017-02-10,113.09347534179688
2017-02-13,112.96430969238281
2017-02-14,113.22262573242188
2017-02-15,113.56390380859375
2017-02-16,111.0640640258789
2017-02-17,110.07701110839844
2017-02-21,111.91270446777344
2017-02-22,111.05304718017578
2017-02-23,107.54971313476562
2017-02-24,108.90851593017578
2017-02-27,111.4782485961914
2017-02-28,111.48751831054688
2017-03-01,114.97236633300781
2017-03-02,112.14378356933594
2017-03-03,112.28248596191406
2017-03-06,111.12699890136719
2017-03-07,109.41693115234375
2017-03-08,110.1009750366211
2017-03-09,108.05811309814453
2017-03-10,109.76820373535156
2017-03-13,110.54464721679688
2017-03-14,109.0194320678711
2017-03-15,109.84213256835938
2017-03-16,107.58668518066406
2017-03-17,107.66063690185547
2017-03-20,106.34806060791016
2017-03-21,105.46991729736328
2017-03-22,106.5791244506836
2017-03-23,106.6623306274414
2017-03-24,104.21275329589844
2017-03-27,103.99092102050781
2017-03-28,105.93206787109375
2017-03-29,109.22283172607422
2017-03-30,108.78837585449219
2017-03-31,111.3673324584961
2017-04-03,110.3320541381836
2017-04-04,110.23037719726562
2017-04-05,109.27828216552734
2017-04-06,110.32279205322266
2017-04-07,114.61186218261719
2017-04-10,112.16230010986328
2017-04-11,112.02366638183594
2017-04-12,109.0194320678711
2017-04-13,108.40937805175781
2017-04-17,109.25056457519531
2017-04-18,108.05811309814453
2017-04-19,108.52954864501953
2017-04-20,110.7665023803711
2017-04-21,111.8202896118164
2017-04-24,112.79084014892578
2017-04-25,112.26395416259766
2017-04-26,111.59844207763672
2017-04-27,113.51185607910156
2017-04-28,111.737060546875
2017-05-01,114.02027130126953
2017-05-02,118.73455047607422
2017-05-03,117.93958282470703
2017-05-04,118.63284301757812
2017-05-05,118.0782241821289
2017-05-08,117.08914947509766
2017-05-09,116.57148742675781
2017-05-10,120.74960327148438
2017-05-11,119.2799072265625
2017-05-12,118.54964447021484
2017-05-15,120.82357788085938
2017-05-16,118.62361145019531
2017-05-17,115.4530258178711
2017-05-18,116.52531433105469
2017-05-19,116.4236068725586
2017-05-22,117.56282806396484
2017-05-23,117.30348205566406
2017-05-24,115.88639068603516
2017-05-25,118.32233428955078
2017-05-26,117.0997314453125
2017-05-30,115.82159423828125
2017-05-31,115.45109558105469
2017-06-01,117.47019958496094
2017-06-02,116.94230651855469
2017-06-05,116.61808776855469
2017-06-06,115.92343139648438
2017-06-07,117.35906219482422
2017-06-08,118.8687973022461
2017-06-09,120.71195220947266
2017-06-12,120.32291412353516
2017-06-13,122.49947357177734
2017-06-14,119.67459869384766
2017-06-15,119.14663696289062
2017-06-16,119.8320083618164
2017-06-19,120.62858581542969
2017-06-20,119.980224609375
2017-06-21,118.7113265991211
2017-06-22,119.79497528076172
2017-06-23,122.4717025756836
2017-06-26,123.62946319580078
2017-06-27,121.6844482421875
2017-06-28,120.591552734375
2017-06-29,117.63693237304688
2017-06-30,117.33128356933594
2017-07-03,117.75733947753906
2017-07-05,120.40626525878906
2017-07-06,119.89689636230469
2017-07-07,118.7113265991211
2017-07-10,116.62739562988281
2017-07-11,115.85862731933594
2017-07-12,116.84967041015625
2017-07-13,116.0809326171875
2017-07-14,115.73821258544922
2017-07-17,115.47888946533203
2017-07-18,113.95064544677734
2017-07-19,116.21060943603516
2017-07-20,116.05313110351562
2017-07-21,116.87745666503906
2017-07-24,117.16456604003906
2017-07-25,117.72028350830078
2017-07-26,116.3773193359375
2017-07-27,114.88610076904297
2017-07-28,114.84906005859375
2017-07-31,114.03401184082031
2017-08-01,110.40327453613281
2017-08-02,114.03401184082031
2017-08-03,111.28318786621094
2017-08-04,112.84848022460938
2017-08-07,111.90373992919922
2017-08-08,109.65306854248047
2017-08-09,109.18070983886719
2017-08-10,106.24465942382812
2017-08-11,105.77227783203125
2017-08-14,106.67066192626953
2017-08-15,108.00444793701172
2017-08-16,107.5228042602539
2017-08-17,105.68893432617188
2017-08-18,105.55925750732422
2017-08-21,104.49181365966797
2017-08-22,106.89592742919922
2017-08-23,106.40396118164062
2017-08-24,106.134765625
2017-08-25,105.01161193847656
2017-08-28,107.61997985839844
2017-08-29,108.1397705078125
2017-08-30,113.11511993408203
2017-08-31,112.55817413330078
2017-09-01,112.5024642944336
2017-09-05,109.66204833984375
2017-09-06,110.50675201416016
2017-09-07,111.13797760009766
2017-09-08,112.79950714111328
2017-09-11,108.60388946533203
2017-09-12,109.53213500976562
2017-09-13,108.62242126464844
2017-09-14,106.3204116821289
2017-09-15,105.08586120605469
2017-09-18,107.29505157470703
2017-09-19,106.91448974609375
2017-09-20,109.7177505493164
2017-09-21,108.60388946533203
2017-09-22,108.29755401611328
2017-09-25,107.42501068115234
2017-09-26,107.5735092163086
2017-09-27,110.30255889892578
2017-09-28,110.57174682617188
2017-09-29,111.01731872558594
2017-10-02,110.3953857421875
2017-10-03,111.119384765625
2017-10-04,110.07978820800781
2017-10-05,112.20539855957031
2017-10-06,111.62065887451172
2017-10-09,111.5649642944336
2017-10-10,110.46961975097656
2017-10-11,108.86377716064453
2017-10-12,109.33719635009766
2017-10-13,107.93556213378906
2017-10-16,108.91019439697266
2017-10-17,108.61317443847656
2017-10-18,108.54820251464844
2017-10-19,111.42572784423828
2017-10-20,112.88304901123047
2017-10-23,112.3910903930664
2017-10-24,114.87876892089844
2017-10-25,113.55137634277344
2017-10-26,114.1825942993164
2017-10-27,113.66277313232422
2017-10-30,113.21723175048828
2017-10-31,113.01301574707031
2017-11-01,112.33540344238281
2017-11-02,115.35216522216797
2017-11-03,117.357177734375
2017-11-06,115.66777801513672
2017-11-07,113.85773468017578
2017-11-08,115.00873565673828
2017-11-09,115.73273468017578
2017-11-10,115.18507385253906
2017-11-13,115.0922622680664
2017-11-14,115.02730560302734
2017-11-15,112.83663177490234
2017-11-16,114.96231079101562
2017-11-17,114.21044921875
2017-11-20,114.98086547851562
2017-11-21,114.162353515625
2017-11-22,114.26467895507812
2017-11-24,113.77173614501953
2017-11-27,111.26972198486328
2017-11-28,113.15787506103516
2017-11-29,116.13422393798828
2017-11-30,116.86903381347656
2017-12-01,112.73928833007812
2017-12-04,116.49696350097656
2017-12-05,114.13447570800781
2017-12-06,112.64628601074219
2017-12-07,116.15283966064453
2017-12-08,117.08293151855469
2017-12-11,114.32979583740234
2017-12-12,113.01835632324219
2017-12-13,114.50653076171875
2017-12-14,111.83710479736328
2017-12-15,112.37654876708984
2017-12-18,113.7624282836914
2017-12-19,110.92558288574219
2017-12-20,110.66515350341797
2017-12-21,114.26467895507812
2017-12-22,115.54824829101562
2017-12-26,117.86421966552734
2017-12-27,118.57112121582031
2017-12-28,118.68273162841797
2017-12-29,119.39891052246094
2018-01-02,122.65433502197266
2018-01-03,124.90522003173828
2018-01-04,124.05880737304688
2018-01-05,122.6822280883789
2018-01-08,124.5796890258789
2018-01-09,124.76570129394531
2018-01-10,123.14730072021484
2018-01-11,125.73297882080078
2018-01-12,124.60755920410156
2018-01-16,124.34712982177734
2018-01-17,125.17495727539062
2018-01-18,125.71443176269531
2018-01-19,125.59349060058594
2018-01-22,123.70536804199219
2018-01-23,125.45397186279297
2018-01-24,126.02137756347656
2018-01-25,128.85818481445312
2018-01-26,131.24859619140625
2018-01-29,129.21168518066406
2018-01-30,130.05807495117188
2018-01-31,125.93765258789062
2018-02-01,124.84942626953125
2018-02-02,121.84515380859375
2018-02-05,116.4504623413086
2018-02-06,117.9200439453125
2018-02-07,119.27800750732422
2018-02-08,112.98114013671875
2018-02-09,116.26444244384766
2018-02-12,118.27350616455078
2018-02-13,120.32903289794922
2018-02-14,120.5615463256836
2018-02-15,124.14253997802734
2018-02-16,117.72471618652344
2018-02-20,115.77146911621094
2018-02-21,113.51130676269531
2018-02-22,113.84691619873047
2018-02-23,113.44603729248047
2018-02-26,113.5019760131836
2018-02-27,110.81710815429688
2018-02-28,109.75434875488281
2018-03-01,109.1390151977539
2018-03-02,109.76363372802734
2018-03-05,109.75434875488281
2018-03-06,111.32049560546875
2018-03-07,111.02217864990234
2018-03-08,111.10608673095703
2018-03-09,112.98922729492188
2018-03-12,112.79344177246094
2018-03-13,113.42739868164062
2018-03-14,112.27140808105469
2018-03-15,109.93143463134766
2018-03-16,109.18563842773438
2018-03-19,107.11604309082031
2018-03-20,106.40750885009766
2018-03-21,107.0321273803711
2018-03-22,105.90409851074219
2018-03-23,107.76858520507812
2018-03-26,108.79407501220703
2018-03-27,106.95755767822266
2018-03-28,103.75991821289062
2018-03-29,106.43547058105469
2018-04-02,104.63623809814453
2018-04-03,105.07439422607422
2018-04-04,106.65922546386719
2018-04-05,109.06443786621094
2018-04-06,105.86681365966797
2018-04-09,105.2608642578125
2018-04-10,108.2347412109375
2018-04-11,107.20926666259766
2018-04-12,107.106689453125
2018-04-13,105.1676254272461
2018-04-16,106.96686553955078
2018-04-17,109.79158020019531
2018-04-18,110.36028289794922
2018-04-19,107.51689147949219
2018-04-20,106.0439453125
2018-04-23,106.09056091308594
2018-04-24,103.81584167480469
2018-04-25,104.52436828613281
2018-04-26,103.4056625366211
2018-04-27,104.78540802001953
2018-04-30,104.12350463867188
2018-05-01,104.19806671142578
2018-05-02,105.96005249023438
2018-05-03,113.92149353027344
2018-05-04,114.38760375976562
2018-05-07,115.06816101074219
2018-05-08,118.14460754394531
2018-05-09,118.45222473144531
2018-05-10,117.175048828125
2018-05-11,118.7412338256836
2018-05-14,118.24714660644531
2018-05-15,118.71328735351562
2018-05-16,119.5336685180664
2018-05-17,117.50135040283203
2018-05-18,120.44725799560547
2018-05-21,120.76422119140625
2018-05-22,119.5150146484375
2018-05-23,120.79499053955078
2018-05-24,119.50566864013672
2018-05-25,118.97312927246094
2018-05-29,118.86100769042969
2018-05-30,119.38422393798828
2018-05-31,119.3468246459961
2018-06-01,120.82304382324219
2018-06-04,121.0005111694336
2018-06-05,120.34654235839844
2018-06-06,121.6732406616211
2018-06-07,121.97223663330078
2018-06-08,121.4957504272461
2018-06-11,121.70125579833984
2018-06-12,122.3646011352539
2018-06-13,122.58885955810547
2018-06-14,123.19612121582031
2018-06-15,123.4110336303711
2018-06-18,123.8407974243164
2018-06-19,122.54212951660156
2018-06-20,124.4854507446289
2018-06-21,121.32757568359375
2018-06-22,122.92520904541016
2018-06-25,119.99151611328125
2018-06-26,119.36551666259766
2018-06-27,119.8980712890625
2018-06-28,118.70218658447266
2018-06-29,120.58011627197266
2018-07-02,118.86100769042969
2018-07-03,120.07559204101562
2018-07-05,120.92577362060547
2018-07-06,121.86943054199219
2018-07-09,120.8043212890625
2018-07-10,118.98248291015625
2018-07-11,118.8049545288086
2018-07-12,118.92640686035156
2018-07-13,117.87066650390625
2018-07-16,114.83419036865234
2018-07-17,115.52560424804688
2018-07-18,116.25433349609375
2018-07-19,116.72146606445312
2018-07-20,115.74047088623047
2018-07-23,115.51625061035156
2018-07-24,114.52587127685547
2018-07-25,112.58255767822266
2018-07-26,109.11631774902344
2018-07-27,110.60185241699219
2018-07-30,109.52740478515625
2018-07-31,104.64103698730469
2018-08-01,105.96775817871094
2018-08-02,107.13562774658203
2018-08-03,106.9767837524414
2018-08-06,107.24771881103516
2018-08-07,108.21003723144531
2018-08-08,106.47225952148438
2018-08-09,105.49124908447266
2018-08-10,103.24895477294922
2018-08-13,103.09009552001953
2018-08-14,104.04308319091797
2018-08-15,102.60428619384766
2018-08-16,102.61360931396484
2018-08-17,103.09009552001953
2018-08-20,102.80984497070312
2018-08-21,104.69253540039062
2018-08-22,105.32010650634766
2018-08-23,104.06497192382812
2018-08-24,104.54268646240234
2018-08-27,106.387939453125
2018-08-28,105.0859375
2018-08-29,106.20059204101562
2018-08-30,105.04847717285156
2018-08-31,103.78396606445312
2018-09-04,103.67156982421875
2018-09-05,103.03463745117188
2018-09-06,103.24071502685547
2018-09-07,103.8027114868164
2018-09-10,100.41193389892578
2018-09-11,102.1822280883789
2018-09-12,101.97618865966797
2018-09-13,102.74427032470703
2018-09-14,104.15863800048828
2018-09-17,103.93383026123047
2018-09-18,105.72288513183594
2018-09-19,107.17472839355469
2018-09-20,107.75547790527344
2018-09-21,108.23320007324219
2018-09-24,107.28713989257812
2018-09-25,105.7135009765625
2018-09-26,105.73226165771484
2018-09-27,105.87274932861328
2018-09-28,104.15863800048828
2018-10-01,105.17023468017578
2018-10-02,105.24517059326172
2018-10-03,105.70417022705078
2018-10-04,104.43965148925781
2018-10-05,103.63411712646484
2018-10-08,103.66218566894531
2018-10-09,102.23845672607422
2018-10-10,98.58539581298828
2018-10-11,94.01439666748047
2018-10-12,94.59515380859375
2018-10-15,93.00279235839844
2018-10-16,94.51082611083984
2018-10-17,90.13655090332031
2018-10-18,88.16951751708984
2018-10-19,86.96122741699219
2018-10-22,85.12535095214844
2018-10-23,86.49288940429688
2018-10-24,85.89340209960938
2018-10-25,85.15343475341797
2018-10-26,82.77427673339844
2018-10-29,78.86832427978516
2018-10-30,92.66561126708984
2018-10-31,94.73566436767578
2018-11-01,96.24369049072266
2018-11-02,95.26956939697266
2018-11-05,94.220458984375
2018-11-06,97.52696990966797
2018-11-07,102.28527069091797
2018-11-08,101.14254760742188
2018-11-09,99.0631103515625
2018-11-12,97.133544921875
2018-11-13,98.26691436767578
2018-11-14,99.18487548828125
2018-11-15,100.37447357177734
2018-11-16,99.79369354248047
2018-11-19,97.32091522216797
2018-11-20,96.51317596435547
2018-11-21,97.4899673461914
2018-11-23,96.86067199707031
2018-11-26,99.51863098144531
2018-11-27,98.8048095703125
2018-11-28,101.39704895019531
2018-11-29,100.42027282714844
2018-11-30,99.28384399414062
2018-12-03,99.612548828125
2018-12-04,94.44689178466797
2018-12-06,97.1048812866211
2018-12-07,95.19827270507812
2018-12-10,95.3673324584961
2018-12-11,93.60161590576172
2018-12-12,94.50326538085938
2018-12-13,92.74694061279297
2018-12-14,93.58282470703125
2018-12-17,92.3994140625
2018-12-18,92.70936584472656
2018-12-19,90.09835052490234
2018-12-20,89.3094253540039
2018-12-21,87.62825012207031
2018-12-24,85.45866394042969
2018-12-26,90.84032440185547
2018-12-27,92.2303466796875
2018-12-28,91.16905975341797
2018-12-31,92.79389190673828
2019-01-02,91.6574478149414
2019-01-03,90.71821594238281
2019-01-04,95.35794830322266
2019-01-07,97.2551498413086
2019-01-08,96.87007904052734
2019-01-09,97.133056640625
2019-01-10,96.76676177978516
2019-01-11,95.44246673583984
2019-01-14,95.81815338134766
2019-01-15,94.3060073852539
2019-01-16,94.1275863647461
2019-01-17,95.0385971069336
2019-01-18,97.31148529052734
2019-01-22,95.64909362792969
2019-01-23,93.42315673828125
2019-01-24,93.9585189819336
2019-01-25,94.64413452148438
2019-01-28,96.40984344482422
2019-01-29,95.76177978515625
2019-01-30,94.86016082763672
2019-01-31,95.47063446044922
2019-02-01,98.0628433227539
2019-02-04,97.8656234741211
2019-02-05,98.88937377929688
2019-02-06,95.11373901367188
2019-02-07,95.66786193847656
2019-02-08,97.18000030517578
2019-02-11,99.18990325927734
2019-02-12,100.27001190185547
2019-02-13,99.452880859375
2019-02-14,105.83952331542969
2019-02-15,106.26216125488281
2019-02-19,106.28094482421875
2019-02-20,107.32347106933594
2019-02-21,106.40995025634766
2019-02-22,106.11800384521484
2019-02-25,104.9219741821289
2019-02-26,106.65483093261719
2019-02-27,105.58121490478516
2019-02-28,104.96905517578125
2019-03-01,106.44761657714844
2019-03-04,108.41590881347656
2019-03-05,106.58889770507812
2019-03-06,107.91675567626953
2019-03-07,107.44588470458984
2019-03-08,106.91849517822266
2019-03-11,107.37055206298828
2019-03-12,104.99732971191406
2019-03-13,103.47162628173828
2019-03-14,104.75244903564453
2019-03-15,106.03323364257812
2019-03-18,107.33287811279297
