Date,PM
2016-10-26,59.74260711669922
2016-10-27,59.57463836669922
2016-10-28,59.90430450439453
2016-10-31,59.98517608642578
2016-11-01,59.76125717163086
2016-11-02,59.74260711669922
2016-11-03,59.85454177856445
2016-11-04,59.3942756652832
2016-11-07,60.53875732421875
2016-11-08,60.86839294433594
2016-11-09,58.68520736694336
2016-11-10,56.2905158996582
2016-11-11,55.326416015625
2016-11-14,54.31879806518555
2016-11-15,54.424537658691406
2016-11-16,54.6857795715332
2016-11-17,55.52546691894531
2016-11-18,55.41350555419922
2016-11-21,55.7431640625
2016-11-22,55.97951889038086
2016-11-23,55.289085388183594
2016-11-25,55.53791427612305
2016-11-28,56.12879180908203
2016-11-29,56.352725982666016
2016-11-30,54.90967559814453
2016-12-01,54.59246826171875
2016-12-02,54.7852897644043
2016-12-05,54.59246826171875
2016-12-06,54.84749221801758
2016-12-07,55.8986701965332
2016-12-08,55.600101470947266
2016-12-09,56.12879180908203
2016-12-12,56.48955154418945
2016-12-13,57.242156982421875
2016-12-14,56.4273567199707
2016-12-15,55.917320251464844
2016-12-16,56.79433059692383
2016-12-19,56.88764190673828
2016-12-20,57.063785552978516
2016-12-21,57.447566986083984
2016-12-22,57.636314392089844
2016-12-23,57.61745071411133
2016-12-27,57.46014404296875
2016-12-28,57.21479415893555
2016-12-29,57.71181106567383
2016-12-30,57.560794830322266
2017-01-03,57.39725112915039
2017-01-04,56.88764190673828
2017-01-05,57.33430099487305
2017-01-06,57.7810173034668
2017-01-09,57.447566986083984
2017-01-10,56.95053482055664
2017-01-11,56.90022659301758
2017-01-12,56.944271087646484
2017-01-13,56.87504959106445
2017-01-17,58.108177185058594
2017-01-18,58.81910705566406
2017-01-19,59.045597076416016
2017-01-20,59.49858474731445
2017-01-23,59.61812973022461
2017-01-24,60.259864807128906
2017-01-25,60.64365005493164
2017-01-26,60.62479019165039
2017-01-27,60.59960174560547
2017-01-30,60.373111724853516
2017-01-31,60.480064392089844
2017-02-01,60.3668327331543
2017-02-02,62.185054779052734
2017-02-03,63.613224029541016
2017-02-06,62.914878845214844
2017-02-07,63.94039535522461
2017-02-08,64.56953430175781
2017-02-09,64.65760803222656
2017-02-10,64.56953430175781
2017-02-13,64.6324691772461
2017-02-14,64.5380859375
2017-02-15,64.75828552246094
2017-02-16,64.79602813720703
2017-02-17,65.21756744384766
2017-02-21,65.78379821777344
2017-02-22,65.7649154663086
2017-02-23,67.01692962646484
2017-02-24,67.77193450927734
2017-02-27,68.38844299316406
2017-02-28,68.79741668701172
2017-03-01,69.34477996826172
2017-03-02,69.08053588867188
2017-03-03,69.33848571777344
2017-03-06,69.03648376464844
2017-03-07,69.55239868164062
2017-03-08,69.03019714355469
2017-03-09,69.38252258300781
2017-03-10,69.5461196899414
2017-03-13,69.84809112548828
2017-03-14,69.6907958984375
2017-03-15,70.72889709472656
2017-03-16,70.90508270263672
2017-03-17,71.09381866455078
2017-03-20,71.72925567626953
2017-03-21,72.0594253540039
2017-03-22,71.74829864501953
2017-03-23,71.71653747558594
2017-03-24,70.98001098632812
2017-03-27,71.35462188720703
2017-03-28,71.62132263183594
2017-03-29,72.00227355957031
2017-03-30,72.07846069335938
2017-03-31,71.6847915649414
2017-04-03,71.691162109375
2017-04-04,72.03401947021484
2017-04-05,71.86892700195312
2017-04-06,71.48796081542969
2017-04-07,72.12924194335938
2017-04-10,71.78005981445312
2017-04-11,72.01495361328125
2017-04-12,72.24354553222656
2017-04-13,71.78640747070312
2017-04-17,72.85308837890625
2017-04-18,73.15151977539062
2017-04-19,72.32608795166016
2017-04-20,69.83078002929688
2017-04-21,69.60220336914062
2017-04-24,71.36100769042969
2017-04-25,71.80543518066406
2017-04-26,70.57368469238281
2017-04-27,69.96411895751953
2017-04-28,70.37682342529297
2017-05-01,70.19269561767578
2017-05-02,70.14190673828125
2017-05-03,70.23078155517578
2017-05-04,70.60540008544922
2017-05-05,71.2720947265625
2017-05-08,71.51335906982422
2017-05-09,71.06892395019531
2017-05-10,70.37047576904297
2017-05-11,70.59906005859375
2017-05-12,70.92922973632812
2017-05-15,71.3419418334961
2017-05-16,72.07846069335938
2017-05-17,72.22449493408203
2017-05-18,72.11656951904297
2017-05-19,72.85308837890625
2017-05-22,73.79280853271484
2017-05-23,73.94518280029297
2017-05-24,74.56108093261719
2017-05-25,75.86273193359375
2017-05-26,76.0849609375
2017-05-30,76.16114044189453
2017-05-31,76.06588745117188
2017-06-01,76.76433563232422
2017-06-02,77.32945251464844
2017-06-05,77.44371032714844
2017-06-06,77.4627685546875
2017-06-07,77.65322875976562
2017-06-08,76.89766693115234
2017-06-09,76.26908874511719
2017-06-12,75.66588592529297
2017-06-13,75.36112976074219
2017-06-14,76.03414154052734
2017-06-15,76.51670837402344
2017-06-16,77.36117553710938
2017-06-19,78.03422546386719
2017-06-20,77.53260040283203
2017-06-21,76.96906280517578
2017-06-22,76.66167449951172
2017-06-23,76.56562805175781
2017-06-26,76.5335922241211
2017-06-27,75.65625762939453
2017-06-28,76.16217041015625
2017-06-29,74.9774398803711
2017-06-30,75.2143783569336
2017-07-03,74.86215209960938
2017-07-05,75.91239929199219
2017-07-06,75.79073333740234
2017-07-07,75.50255584716797
2017-07-10,75.66903686523438
2017-07-11,75.0606689453125
2017-07-12,75.71389770507812
2017-07-13,75.25279998779297
2017-07-14,76.29025268554688
2017-07-17,76.20698547363281
2017-07-18,76.6168441772461
2017-07-19,77.88481903076172
2017-07-20,76.75773620605469
2017-07-21,76.57843017578125
2017-07-24,76.13654327392578
2017-07-25,75.4513168334961
2017-07-26,75.34247589111328
2017-07-27,75.68827819824219
2017-07-28,75.89319610595703
2017-07-31,74.74049377441406
2017-08-01,74.20893859863281
2017-08-02,73.29959869384766
2017-08-03,73.31880950927734
2017-08-04,73.49172973632812
2017-08-07,74.19613647460938
2017-08-08,73.43408966064453
2017-08-09,73.9079818725586
2017-08-10,73.14590454101562
2017-08-11,73.56856536865234
2017-08-14,73.49172973632812
2017-08-15,74.81094360351562
2017-08-16,75.3936767578125
2017-08-17,74.24097442626953
2017-08-18,73.85674285888672
2017-08-21,74.44590759277344
2017-08-22,74.43307495117188
2017-08-23,73.93998718261719
2017-08-24,73.33802032470703
2017-08-25,73.517333984375
2017-08-28,73.9912338256836
2017-08-29,74.6380386352539
2017-08-30,74.56116485595703
2017-08-31,74.88137817382812
2017-09-01,75.45773315429688
2017-09-05,75.35525512695312
2017-09-06,75.96363067626953
2017-09-07,76.15576171875
2017-09-08,74.9646224975586
2017-09-11,75.52177429199219
2017-09-12,74.9582290649414
2017-09-13,74.83655548095703
2017-09-14,74.75328063964844
2017-09-15,74.15131378173828
2017-09-18,74.33704376220703
2017-09-19,73.87594604492188
2017-09-20,72.6399917602539
2017-09-21,72.31340026855469
2017-09-22,72.05081939697266
2017-09-25,72.52471923828125
2017-09-26,72.54412078857422
2017-09-27,72.15623474121094
2017-09-28,72.27906036376953
2017-09-29,71.76829528808594
2017-10-02,71.67782592773438
2017-10-03,71.23819732666016
2017-10-04,72.03337097167969
2017-10-05,72.1109619140625
2017-10-06,71.9364013671875
2017-10-09,73.29405975341797
2017-10-10,74.457763671875
2017-10-11,73.86943817138672
2017-10-12,74.04399871826172
2017-10-13,73.69486999511719
2017-10-16,73.39102935791016
2017-10-17,72.82858276367188
2017-10-18,72.73806762695312
2017-10-19,69.9193115234375
2017-10-20,70.80501556396484
2017-10-23,70.70159912109375
2017-10-24,70.19084930419922
2017-10-25,69.17583465576172
2017-10-26,69.13057708740234
2017-10-27,68.49054718017578
2017-10-30,67.68888854980469
2017-10-31,67.65009307861328
2017-11-01,67.07471466064453
2017-11-02,66.46052551269531
2017-11-03,66.37001037597656
2017-11-06,66.03382110595703
2017-11-07,66.60273742675781
2017-11-08,66.64797973632812
2017-11-09,66.24071502685547
2017-11-10,66.60273742675781
2017-11-13,66.9195556640625
2017-11-14,66.40880584716797
2017-11-15,65.97564697265625
2017-11-16,66.37001037597656
2017-11-17,66.35707092285156
2017-11-20,66.29243469238281
2017-11-21,66.82255554199219
2017-11-22,66.9389419555664
2017-11-24,66.7061996459961
2017-11-27,66.40880584716797
2017-11-28,66.5122299194336
2017-11-29,66.38294982910156
2017-11-30,66.42819213867188
2017-12-01,67.04884338378906
2017-12-04,67.63069915771484
2017-12-05,68.18021392822266
2017-12-06,69.563720703125
2017-12-07,68.98187255859375
2017-12-08,68.9107666015625
2017-12-11,68.5551986694336
2017-12-12,69.36976623535156
2017-12-13,69.97750854492188
2017-12-14,69.6154556274414
2017-12-15,70.90846252441406
2017-12-18,69.80294799804688
2017-12-19,69.8999252319336
2017-12-20,68.14997100830078
2017-12-21,68.41767883300781
2017-12-22,68.33279418945312
2017-12-26,67.9802017211914
2017-12-27,68.37198638916016
2017-12-28,68.43726348876953
2017-12-29,68.98576354980469
2018-01-02,68.16303253173828
2018-01-03,68.07814025878906
2018-01-04,67.56229400634766
2018-01-05,68.10426330566406
2018-01-08,67.99978637695312
2018-01-09,68.48949432373047
2018-01-10,68.97270202636719
2018-01-11,68.46994018554688
2018-01-12,68.23486328125
2018-01-16,68.4764404296875
2018-01-17,69.07717895507812
2018-01-18,68.60704803466797
2018-01-19,71.12095642089844
2018-01-22,71.04914093017578
2018-01-23,71.51927185058594
2018-01-24,72.21795654296875
2018-01-25,70.1872329711914
2018-01-26,71.95023345947266
2018-01-29,70.9185562133789
2018-01-30,70.48104095458984
2018-01-31,70.01747131347656
2018-02-01,68.67235565185547
2018-02-02,67.5427017211914
2018-02-05,64.44114685058594
2018-02-06,65.51200866699219
2018-02-07,64.565185546875
2018-02-08,65.55117797851562
2018-02-09,65.25732421875
2018-02-12,66.86363220214844
2018-02-13,67.28807067871094
2018-02-14,66.9550552368164
2018-02-15,67.70596313476562
2018-02-16,68.11080932617188
2018-02-20,67.15745544433594
2018-02-21,67.72554016113281
2018-02-22,67.24236297607422
2018-02-23,69.2861328125
2018-02-26,69.65834045410156
2018-02-27,67.96063232421875
2018-02-28,67.61454772949219
2018-03-01,68.35240936279297
2018-03-02,69.74317932128906
2018-03-05,70.3243179321289
2018-03-06,70.50718688964844
2018-03-07,69.79544830322266
2018-03-08,71.1731948852539
2018-03-09,70.71611785888672
2018-03-12,69.95867156982422
2018-03-13,70.02397155761719
2018-03-14,68.95964813232422
2018-03-15,68.55482482910156
2018-03-16,67.55577850341797
2018-03-19,66.43267822265625
2018-03-20,65.4728012084961
2018-03-21,64.51580047607422
2018-03-22,64.4630126953125
2018-03-23,63.11658477783203
2018-03-26,63.59177780151367
2018-03-27,63.84260559082031
2018-03-28,65.86222839355469
2018-03-29,65.60482788085938
2018-04-02,64.3772201538086
2018-04-03,65.90181732177734
2018-04-04,66.60803985595703
2018-04-05,67.12283325195312
2018-04-06,66.67403411865234
2018-04-09,66.46282196044922
2018-04-10,66.7268295288086
2018-04-11,66.47602844238281
2018-04-12,66.16581726074219
2018-04-13,67.22183990478516
2018-04-16,67.94786071777344
2018-04-17,68.17884826660156
2018-04-18,66.95124816894531
2018-04-19,56.52309036254883
2018-04-20,55.618892669677734
2018-04-23,55.2228889465332
2018-04-24,54.444068908691406
2018-04-25,53.99528121948242
2018-04-26,53.78407669067383
2018-04-27,54.49027633666992
2018-04-30,54.120670318603516
2018-05-01,53.5926513671875
2018-05-02,52.86665725708008
2018-05-03,53.0910530090332
2018-05-04,54.03486633300781
2018-05-07,53.797264099121094
2018-05-08,53.335269927978516
2018-05-09,54.11405944824219
2018-05-10,54.780677795410156
2018-05-11,53.5926513671875
2018-05-14,53.368255615234375
2018-05-15,52.75445556640625
2018-05-16,53.3880729675293
2018-05-17,53.48707580566406
2018-05-18,53.29566192626953
2018-05-21,52.89966583251953
2018-05-22,52.71485900878906
2018-05-23,53.92265319824219
2018-05-24,53.86327362060547
2018-05-25,53.025062561035156
2018-05-29,52.31884002685547
2018-05-30,53.011863708496094
2018-05-31,52.497047424316406
2018-06-01,51.59944152832031
2018-06-04,51.751258850097656
2018-06-05,51.157249450683594
2018-06-06,50.72164535522461
2018-06-07,51.078041076660156
2018-06-08,52.41783905029297
2018-06-11,53.110877990722656
2018-06-12,53.011863708496094
2018-06-13,52.86665725708008
2018-06-14,53.36166763305664
2018-06-15,54.041473388671875
2018-06-18,52.82044982910156
2018-06-19,53.35506057739258
2018-06-20,53.95567321777344
2018-06-21,53.192626953125
2018-06-22,53.67455291748047
2018-06-25,53.52729797363281
2018-06-26,53.393428802490234
2018-06-27,53.48042678833008
2018-06-28,54.65849685668945
2018-06-29,54.042694091796875
2018-07-02,53.7080078125
2018-07-03,54.29703903198242
2018-07-05,54.9061393737793
2018-07-06,55.060096740722656
2018-07-09,55.006526947021484
2018-07-10,55.334510803222656
2018-07-11,55.44830322265625
2018-07-12,55.689266204833984
2018-07-13,55.34120178222656
2018-07-16,54.83251953125
2018-07-17,55.10694122314453
2018-07-18,54.9864501953125
2018-07-19,54.149784088134766
2018-07-20,56.432220458984375
2018-07-23,55.702659606933594
2018-07-24,55.930240631103516
2018-07-25,56.09756851196289
2018-07-26,56.53264617919922
2018-07-27,57.20866394042969
2018-07-30,57.978424072265625
2018-07-31,57.76424789428711
2018-08-01,57.25553894042969
2018-08-02,57.563438415527344
2018-08-03,58.125675201416016
2018-08-06,57.66382598876953
2018-08-07,57.24883270263672
2018-08-08,56.05742263793945
2018-08-09,56.492488861083984
2018-08-10,55.26089096069336
2018-08-13,54.792354583740234
2018-08-14,55.093563079833984
2018-08-15,55.8298454284668
2018-08-16,56.67989730834961
2018-08-17,56.92756271362305
2018-08-20,56.61296081542969
2018-08-21,55.9101448059082
2018-08-22,55.17388153076172
2018-08-23,55.10026168823242
2018-08-24,53.339881896972656
2018-08-27,53.72140884399414
2018-08-28,53.21269607543945
2018-08-29,52.91817855834961
2018-08-30,52.5902099609375
2018-08-31,52.13505935668945
2018-09-04,51.96772766113281
2018-09-05,52.73746871948242
2018-09-06,52.62369918823242
2018-09-07,52.61030578613281
2018-09-10,52.463043212890625
2018-09-11,51.84055709838867
2018-09-12,53.58083724975586
2018-09-13,53.400108337402344
2018-09-14,53.09891891479492
2018-09-17,53.74818801879883
2018-09-18,53.76825714111328
2018-09-19,54.15647888183594
2018-09-20,55.25421142578125
2018-09-21,56.05742263793945
2018-09-24,54.6250114440918
2018-09-25,54.24488067626953
2018-09-26,54.64537811279297
2018-09-27,55.33100128173828
2018-09-28,55.35135269165039
2018-10-01,55.54142761230469
2018-10-02,56.6954345703125
2018-10-03,56.281333923339844
2018-10-04,56.89906692504883
2018-10-05,57.089149475097656
2018-10-08,57.62542724609375
2018-10-09,57.448917388916016
2018-10-10,57.442138671875
2018-10-11,55.87405014038086
2018-10-12,55.87405014038086
2018-10-15,56.67506408691406
2018-10-16,56.681861877441406
2018-10-17,57.40141677856445
2018-10-18,59.41071701049805
2018-10-19,60.29998779296875
2018-10-22,59.403934478759766
2018-10-23,60.075965881347656
2018-10-24,60.5511589050293
2018-10-25,61.52186965942383
2018-10-26,60.41537857055664
2018-10-29,61.40647506713867
2018-10-30,61.41326141357422
2018-10-31,59.78409194946289
2018-11-01,59.97415542602539
2018-11-02,60.245689392089844
2018-11-05,60.78872299194336
2018-11-06,60.259254455566406
2018-11-07,60.46290969848633
2018-11-08,60.74122619628906
2018-11-09,60.537574768066406
2018-11-12,59.709388732910156
2018-11-13,58.650447845458984
2018-11-14,58.039512634277344
2018-11-15,58.263519287109375
2018-11-16,58.60293197631836
2018-11-19,59.48538589477539
2018-11-20,58.75227737426758
2018-11-21,56.9873161315918
2018-11-23,57.05521774291992
2018-11-26,56.912635803222656
2018-11-27,57.73404312133789
2018-11-28,58.64366149902344
2018-11-29,59.03057861328125
2018-11-30,58.738685607910156
2018-12-03,59.11204528808594
2018-12-04,57.99198532104492
2018-12-06,57.896949768066406
2018-12-07,57.40141677856445
2018-12-10,57.17060852050781
2018-12-11,57.24527359008789
2018-12-12,56.89906692504883
2018-12-13,57.25206756591797
2018-12-14,56.00303268432617
2018-12-17,55.256317138671875
2018-12-18,51.02724075317383
2018-12-19,49.655582427978516
2018-12-20,47.615325927734375
2018-12-21,45.6370964050293
2018-12-24,45.47166061401367
2018-12-26,46.085113525390625
2018-12-27,45.96105194091797
2018-12-28,46.36772155761719
2018-12-31,46.016197204589844
2019-01-02,46.395294189453125
2019-01-03,45.79561996459961
2019-01-04,47.93928527832031
2019-01-07,46.471126556396484
2019-01-08,46.78129959106445
2019-01-09,46.80887985229492
2019-01-10,46.97429275512695
2019-01-11,47.90481948852539
2019-01-14,47.98752975463867
2019-01-15,48.59409713745117
2019-01-16,48.76641845703125
2019-01-17,49.98643112182617
2019-01-18,50.86182403564453
2019-01-22,50.186309814453125
2019-01-23,51.00656509399414
2019-01-24,49.31783676147461
2019-01-25,50.13117980957031
2019-01-28,51.247806549072266
2019-01-29,51.2891845703125
2019-01-30,51.33742904663086
2019-01-31,52.88139724731445
2019-02-01,52.199031829833984
2019-02-04,52.41958236694336
2019-02-05,52.254150390625
2019-02-06,52.04738235473633
2019-02-07,52.8882942199707
2019-02-08,55.128448486328125
2019-02-11,54.487422943115234
2019-02-12,55.5557975769043
2019-02-13,56.03830337524414
2019-02-14,56.41740798950195
2019-02-15,57.527130126953125
2019-02-19,57.47889709472656
2019-02-20,58.61619567871094
2019-02-21,58.98838806152344
2019-02-22,60.0705680847168
2019-02-25,59.691471099853516
2019-02-26,59.629417419433594
2019-02-27,60.15328598022461
2019-02-28,59.92582702636719
2019-03-01,60.31870651245117
2019-03-04,60.160194396972656
2019-03-05,59.953399658203125
2019-03-06,59.98096466064453
2019-03-07,59.946510314941406
2019-03-08,60.2773551940918
2019-03-11,61.511173248291016
2019-03-12,61.20787048339844
2019-03-13,61.69036102294922
2019-03-14,61.89027404785156
2019-03-15,62.62087631225586
2019-03-18,62.538169860839844
