Date,COG
2016-05-25,17.34606170654297
2016-05-26,17.129150390625
2016-05-27,17.071304321289062
2016-05-31,17.331602096557617
2016-06-01,17.837738037109375
2016-06-02,17.888351440429688
2016-06-03,17.51959800720215
2016-06-06,17.722049713134766
2016-06-07,18.38726234436035
2016-06-08,18.098041534423828
2016-06-09,18.727092742919922
2016-06-10,18.11250114440918
2016-06-13,18.14142608642578
2016-06-14,17.82328224182129
2016-06-15,17.743743896484375
2016-06-16,17.642515182495117
2016-06-17,17.830509185791016
2016-06-20,18.17034149169922
2016-06-21,18.416183471679688
2016-06-22,18.24265480041504
2016-06-23,18.257108688354492
2016-06-24,17.888351440429688
2016-06-27,17.396671295166016
2016-06-28,18.79216957092285
2016-06-29,18.35834503173828
2016-06-30,18.611406326293945
2016-07-01,18.676483154296875
2016-07-05,18.343875885009766
2016-07-06,18.683713912963867
2016-07-07,18.380029678344727
2016-07-08,18.39449119567871
2016-07-11,18.510183334350586
2016-07-12,18.734325408935547
2016-07-13,18.582487106323242
2016-07-14,18.22818946838379
2016-07-15,18.11972999572754
2016-07-18,18.329418182373047
2016-07-19,18.0329647064209
2016-07-20,17.71481704711914
2016-07-21,17.50513458251953
2016-07-22,17.628055572509766
2016-07-25,17.04237937927246
2016-07-26,17.035152435302734
2016-07-27,17.07853126525879
2016-07-28,17.244831085205078
2016-07-29,17.837738037109375
2016-08-01,17.15806770324707
2016-08-02,17.353290557861328
2016-08-03,17.65697479248047
2016-08-04,17.65697479248047
2016-08-05,17.758203506469727
2016-08-08,18.09107780456543
2016-08-09,17.504926681518555
2016-08-10,17.37467384338379
2016-08-11,17.772676467895508
2016-08-12,18.148969650268555
2016-08-15,18.38776969909668
2016-08-16,18.148969650268555
2016-08-17,18.098316192626953
2016-08-18,18.858142852783203
2016-08-19,18.785776138305664
2016-08-22,18.62657356262207
2016-08-23,18.821956634521484
2016-08-24,18.53250503540039
2016-08-25,18.380542755126953
2016-08-26,18.257522583007812
2016-08-29,18.206863403320312
2016-08-30,17.97529411315918
2016-08-31,17.823331832885742
2016-09-01,17.700315475463867
2016-09-02,17.66413116455078
2016-09-06,17.924638748168945
2016-09-07,18.271987915039062
2016-09-08,19.176546096801758
2016-09-09,18.858142852783203
2016-09-12,19.03181266784668
2016-09-13,18.243043899536133
2016-09-14,18.156211853027344
2016-09-15,18.120023727416992
2016-09-16,17.584529876708984
2016-09-19,17.620710372924805
2016-09-20,17.743736267089844
2016-09-21,18.264755249023438
2016-09-22,18.503555297851562
2016-09-23,18.460140228271484
2016-09-26,18.17792320251465
2016-09-27,17.61347007751465
2016-09-28,18.445663452148438
2016-09-29,18.431194305419922
2016-09-30,18.669994354248047
2016-10-03,18.604875564575195
2016-10-04,18.243043899536133
2016-10-05,18.59039306640625
2016-10-06,18.467376708984375
2016-10-07,17.924638748168945
2016-10-10,17.483219146728516
2016-10-11,17.10692024230957
2016-10-12,17.266128540039062
2016-10-13,16.462881088256836
2016-10-14,16.318153381347656
2016-10-17,15.86949348449707
2016-10-18,15.999754905700684
2016-10-19,15.616216659545898
2016-10-20,15.963567733764648
2016-10-21,15.464251518249512
2016-10-24,15.276115417480469
2016-10-25,14.92875862121582
2016-10-26,15.145858764648438
2016-10-27,15.6668701171875
2016-10-28,14.849160194396973
2016-10-31,15.109676361083984
2016-11-01,14.863630294799805
2016-11-02,14.661008834838867
2016-11-03,14.574175834655762
2016-11-04,14.509045600891113
2016-11-07,14.88534164428711
2016-11-08,14.783929824829102
2016-11-09,15.906667709350586
2016-11-10,15.573472023010254
2016-11-11,15.45032787322998
2016-11-14,15.855960845947266
2016-11-15,16.138456344604492
2016-11-16,15.703852653503418
2016-11-17,15.667630195617676
2016-11-18,15.899423599243164
2016-11-21,16.73242950439453
2016-11-22,16.406469345092773
2016-11-23,16.877290725708008
2016-11-25,16.558582305908203
2016-11-28,16.47890281677246
2016-11-29,16.703454971313477
2016-11-30,16.022565841674805
2016-12-01,16.536855697631836
2016-12-02,16.413715362548828
2016-12-05,17.1163272857666
2016-12-06,17.07286834716797
2016-12-07,17.188764572143555
2016-12-08,17.71754264831543
2016-12-09,17.31914710998535
2016-12-12,16.841081619262695
2016-12-13,16.978702545166016
2016-12-14,16.515119552612305
2016-12-15,16.399227142333984
2016-12-16,15.783534049987793
2016-12-19,15.819750785827637
2016-12-20,15.805259704589844
2016-12-21,16.254356384277344
2016-12-22,16.1529483795166
2016-12-23,16.507883071899414
2016-12-27,16.768644332885742
2016-12-28,16.60204315185547
2016-12-29,16.471662521362305
2016-12-30,16.920759201049805
2017-01-03,16.18191909790039
2017-01-04,16.203651428222656
2017-01-05,16.399227142333984
2017-01-06,16.580312728881836
2017-01-09,16.000835418701172
2017-01-10,16.05878257751465
2017-01-11,15.979104995727539
2017-01-12,16.131216049194336
2017-01-13,15.877692222595215
2017-01-17,15.725581169128418
2017-01-18,15.696608543395996
2017-01-19,16.2833309173584
2017-01-20,16.02980613708496
2017-01-23,16.06602668762207
2017-01-24,16.653270721435547
2017-01-25,16.62427520751953
2017-01-26,16.79102325439453
2017-01-27,16.348773956298828
2017-01-30,15.41352653503418
2017-01-31,15.573022842407227
2017-02-01,15.058279037475586
2017-02-02,15.551275253295898
2017-02-03,15.536779403686523
2017-02-06,17.204282760620117
2017-02-07,17.08827781677246
2017-02-08,17.110027313232422
2017-02-09,17.56678009033203
2017-02-10,17.450780868530273
2017-02-13,17.363771438598633
2017-02-14,17.57402992248535
2017-02-15,17.320274353027344
2017-02-16,16.762025833129883
2017-02-17,16.75478172302246
2017-02-21,16.62427520751953
2017-02-22,16.385025024414062
2017-02-23,16.33427619934082
2017-02-24,16.276277542114258
2017-02-27,16.07327651977539
2017-02-28,15.877531051635742
2017-03-01,16.392282485961914
2017-03-02,16.211029052734375
2017-03-03,16.211029052734375
2017-03-06,16.78377914428711
2017-03-07,16.62427520751953
2017-03-08,16.33427619934082
2017-03-09,16.580781936645508
2017-03-10,16.46477699279785
2017-03-13,16.580781936645508
2017-03-14,16.174768447875977
2017-03-15,16.428529739379883
2017-03-16,16.14577293395996
2017-03-17,16.203771591186523
2017-03-20,16.45752716064453
2017-03-21,16.3995304107666
2017-03-22,16.13127326965332
2017-03-23,16.5662784576416
2017-03-24,16.805526733398438
2017-03-27,16.82003402709961
2017-03-28,17.07377815246582
2017-03-29,17.501529693603516
2017-03-30,16.84902572631836
2017-03-31,17.334774017333984
2017-04-03,17.40727996826172
2017-04-04,17.820531845092773
2017-04-05,17.719032287597656
2017-04-06,18.11777687072754
2017-04-07,17.69727897644043
2017-04-10,17.856775283813477
2017-04-11,17.849529266357422
2017-04-12,17.726280212402344
2017-04-13,17.400028228759766
2017-04-17,17.54503059387207
2017-04-18,17.479780197143555
2017-04-19,17.392778396606445
2017-04-20,17.74077796936035
2017-04-21,17.458024978637695
2017-04-24,17.204282760620117
2017-04-25,17.69727897644043
2017-04-26,17.624778747558594
2017-04-27,17.48703384399414
2017-04-28,16.84902572631836
2017-05-01,17.255027770996094
2017-05-02,17.494274139404297
2017-05-03,17.58127784729004
2017-05-04,17.023027420043945
2017-05-05,17.523277282714844
2017-05-08,17.189773559570312
2017-05-09,17.269527435302734
2017-05-10,18.038026809692383
2017-05-11,17.987276077270508
2017-05-12,17.64653205871582
2017-05-15,17.62473487854004
2017-05-16,17.30507469177246
2017-05-17,16.869176864624023
2017-05-18,16.760208129882812
2017-05-19,17.058069229125977
2017-05-22,17.058069229125977
2017-05-23,17.108922958374023
2017-05-24,16.57857894897461
2017-05-25,16.60037612915039
2017-05-26,16.680288314819336
2017-05-30,16.31703758239746
2017-05-31,16.120891571044922
2017-06-01,16.09183120727539
2017-06-02,15.684999465942383
2017-06-05,15.619607925415039
2017-06-06,15.98286247253418
2017-06-07,16.05550765991211
2017-06-08,16.2153377532959
2017-06-09,16.62217140197754
2017-06-12,16.549522399902344
2017-06-13,16.978160858154297
2017-06-14,16.781999588012695
2017-06-15,16.956361770629883
2017-06-16,16.79652976989746
2017-06-19,16.411489486694336
2017-06-20,16.273452758789062
2017-06-21,16.23712730407715
2017-06-22,16.60763931274414
2017-06-23,17.246952056884766
2017-06-26,17.653793334960938
2017-06-27,17.799083709716797
2017-06-28,17.784564971923828
2017-06-29,18.031572341918945
2017-06-30,18.220457077026367
2017-07-03,18.256784439086914
2017-07-05,18.08969497680664
2017-07-06,17.62473487854004
2017-07-07,17.62473487854004
2017-07-10,17.922595977783203
2017-07-11,18.082427978515625
2017-07-12,18.22772216796875
2017-07-13,18.46746826171875
2017-07-14,18.416616439819336
2017-07-17,18.474735260009766
2017-07-18,18.031572341918945
2017-07-19,18.285842895507812
2017-07-20,18.162338256835938
2017-07-21,18.14780616760254
2017-07-24,18.002511978149414
2017-07-25,18.2495174407959
2017-07-26,18.27857780456543
2017-07-27,18.293106079101562
2017-07-28,18.52558708190918
2017-07-31,18.067895889282227
2017-08-01,18.423877716064453
2017-08-02,17.849943161010742
2017-08-03,17.849943161010742
2017-08-04,17.951658248901367
2017-08-07,17.70464515686035
2017-08-08,17.886640548706055
2017-08-09,18.07592010498047
2017-08-10,17.89392852783203
2017-08-11,17.9157657623291
2017-08-14,17.799293518066406
2017-08-15,17.901206970214844
2017-08-16,17.86480712890625
2017-08-17,17.85752296447754
2017-08-18,17.7556095123291
2017-08-21,17.835683822631836
2017-08-22,18.185115814208984
2017-08-23,18.12688636779785
2017-08-24,18.185115814208984
2017-08-25,18.09047508239746
2017-08-28,18.02496337890625
2017-08-29,18.105045318603516
2017-08-30,18.046804428100586
2017-08-31,18.600069046020508
2017-09-01,19.56101417541504
2017-09-05,19.626535415649414
2017-09-06,19.597412109375
2017-09-07,19.39358139038086
2017-09-08,18.90582847595215
2017-09-11,18.949508666992188
2017-09-12,19.167903900146484
2017-09-13,19.226137161254883
2017-09-14,19.46637725830078
2017-09-15,19.517333984375
2017-09-18,19.30622100830078
2017-09-19,19.080543518066406
2017-09-20,19.13878631591797
2017-09-21,19.226137161254883
2017-09-22,19.349897384643555
2017-09-25,19.510051727294922
2017-09-26,19.56101417541504
2017-09-27,19.531898498535156
2017-09-28,19.52461814880371
2017-09-29,19.473657608032227
2017-10-02,19.488216400146484
2017-10-03,19.349897384643555
2017-10-04,19.24070167541504
2017-10-05,19.211578369140625
2017-10-06,18.716554641723633
2017-10-09,18.519990921020508
2017-10-10,18.461753845214844
2017-10-11,18.57095718383789
2017-10-12,18.92766571044922
2017-10-13,18.92766571044922
2017-10-16,18.701990127563477
2017-10-17,18.840309143066406
2017-10-18,18.651023864746094
2017-10-19,18.549108505249023
2017-10-20,18.585512161254883
2017-10-23,18.367122650146484
2017-10-24,18.141443252563477
2017-10-25,17.777448654174805
2017-10-26,17.94488525390625
2017-10-27,19.473657608032227
2017-10-30,19.793977737426758
2017-10-31,20.165246963500977
2017-11-01,20.3181209564209
2017-11-02,20.572921752929688
2017-11-03,20.55107879638672
2017-11-06,20.951475143432617
2017-11-07,20.30243682861328
2017-11-08,20.287851333618164
2017-11-09,20.827495574951172
2017-11-10,21.141075134277344
2017-11-13,21.192123413085938
2017-11-14,20.75457000732422
2017-11-15,20.747283935546875
2017-11-16,20.958763122558594
2017-11-17,21.432781219482422
2017-11-20,21.15566062927246
2017-11-21,21.199419021606445
2017-11-22,21.46923828125
2017-11-24,21.3306827545166
2017-11-27,21.250465393066406
2017-11-28,21.221296310424805
2017-11-29,21.2723388671875
2017-11-30,21.11190414428711
2017-12-01,20.91500473022461
2017-12-04,20.83479118347168
2017-12-05,20.65976333618164
2017-12-06,20.455577850341797
2017-12-07,20.258682250976562
2017-12-08,20.236801147460938
2017-12-11,20.65976333618164
2017-12-12,20.127416610717773
2017-12-13,20.24409294128418
2017-12-14,19.879467010498047
2017-12-15,19.42732810974121
2017-12-18,19.755495071411133
2017-12-19,19.558597564697266
2017-12-20,19.667987823486328
2017-12-21,20.214927673339844
2017-12-22,20.120121002197266
2017-12-26,20.492036819458008
2017-12-27,20.513919830322266
2017-12-28,20.81291389465332
2017-12-29,20.856660842895508
2018-01-02,21.075443267822266
2018-01-03,21.170249938964844
2018-01-04,21.082738876342773
2018-01-05,20.97334861755371
2018-01-08,21.082738876342773
2018-01-09,21.235881805419922
2018-01-10,20.38994789123535
2018-01-11,20.7108154296875
2018-01-12,21.060855865478516
2018-01-16,20.44099235534668
2018-01-17,20.404531478881836
2018-01-18,20.10553550720215
2018-01-19,20.061784744262695
2018-01-22,20.499332427978516
2018-01-23,20.725881576538086
2018-01-24,20.543182373046875
2018-01-25,20.185081481933594
2018-01-26,20.33855438232422
2018-01-29,19.77582550048828
2018-01-30,19.50542449951172
2018-01-31,19.256948471069336
2018-02-01,19.147321701049805
2018-02-02,18.409202575683594
2018-02-05,17.59800148010254
2018-02-06,17.978029251098633
2018-02-07,17.079126358032227
2018-02-08,16.816030502319336
2018-02-09,17.276445388793945
2018-02-12,17.422611236572266
2018-02-13,17.342214584350586
2018-02-14,17.539539337158203
2018-02-15,17.576072692871094
2018-02-16,17.459142684936523
2018-02-20,17.4810733795166
2018-02-21,16.99142837524414
2018-02-22,17.45183753967285
2018-02-23,17.875709533691406
2018-02-26,18.226499557495117
2018-02-27,17.714935302734375
2018-02-28,17.656463623046875
2018-03-01,18.211883544921875
2018-03-02,18.46036148071289
2018-03-05,18.49690055847168
2018-03-06,18.409202575683594
2018-03-07,18.569982528686523
2018-03-08,18.233810424804688
2018-03-09,18.650371551513672
2018-03-12,18.650371551513672
2018-03-13,18.73807144165039
2018-03-14,18.686914443969727
2018-03-15,18.306896209716797
2018-03-16,18.263044357299805
2018-03-19,17.839168548583984
2018-03-20,17.5906925201416
2018-03-21,17.824554443359375
2018-03-22,17.51030731201172
2018-03-23,17.181438446044922
2018-03-26,17.517610549926758
2018-03-27,17.386062622070312
2018-03-28,17.334909439086914
2018-03-29,17.524919509887695
2018-04-02,16.9183406829834
2018-04-03,17.20336151123047
2018-04-04,17.327598571777344
2018-04-05,17.49568748474121
2018-04-06,16.93296241760254
2018-04-09,16.772180557250977
2018-04-10,17.21066665649414
2018-04-11,17.174129486083984
2018-04-12,17.21798324584961
2018-04-13,17.29836654663086
2018-04-16,17.51030731201172
2018-04-17,17.422611236572266
2018-04-18,17.56877326965332
2018-04-19,17.21798324584961
2018-04-20,16.8671875
2018-04-23,17.042587280273438
2018-04-24,16.998735427856445
2018-04-25,16.93296241760254
2018-04-26,17.152204513549805
2018-04-27,17.261825561523438
2018-04-30,17.47376251220703
2018-05-01,17.517610549926758
2018-05-02,17.400676727294922
2018-05-03,16.8671875
2018-05-04,17.122970581054688
2018-05-07,16.82333755493164
2018-05-08,17.057201385498047
2018-05-09,16.88180160522461
2018-05-10,16.77948760986328
2018-05-11,16.56755256652832
2018-05-14,17.006044387817383
2018-05-15,16.99871253967285
2018-05-16,17.05733299255371
2018-05-17,17.108619689941406
2018-05-18,17.05733299255371
2018-05-21,17.152587890625
2018-05-22,16.69830322265625
2018-05-23,16.690980911254883
2018-05-24,16.397897720336914
2018-05-25,16.485822677612305
2018-05-29,16.082836151123047
2018-05-30,16.625038146972656
2018-05-31,16.74226951599121
2018-06-01,16.874155044555664
2018-06-04,16.449186325073242
2018-06-05,16.5371150970459
2018-06-06,16.8521728515625
2018-06-07,17.137920379638672
2018-06-08,17.247833251953125
2018-06-11,17.247833251953125
2018-06-12,17.284467697143555
2018-06-13,17.474971771240234
2018-06-14,17.299123764038086
2018-06-15,17.218524932861328
2018-06-18,17.379718780517578
2018-06-19,17.54823875427246
2018-06-20,17.702106475830078
2018-06-21,17.702106475830078
2018-06-22,16.932771682739258
2018-06-25,17.01336097717285
2018-06-26,17.225854873657227
2018-06-27,17.137920379638672
2018-06-28,17.335756301879883
2018-06-29,17.438335418701172
2018-07-02,17.233182907104492
2018-07-03,17.137920379638672
2018-07-05,17.174562454223633
2018-07-06,17.277149200439453
2018-07-09,17.379718780517578
2018-07-10,17.328426361083984
2018-07-11,17.328426361083984
2018-07-12,17.05000114440918
2018-07-13,17.1818904876709
2018-07-16,17.365066528320312
2018-07-17,17.335756301879883
2018-07-18,17.540912628173828
2018-07-19,17.892616271972656
2018-07-20,17.760723114013672
2018-07-23,17.804689407348633
2018-07-24,17.78270721435547
2018-07-25,18.295597076416016
2018-07-26,18.112430572509766
2018-07-27,16.712963104248047
2018-07-30,16.654346466064453
2018-07-31,17.218524932861328
2018-08-01,17.06466293334961
2018-08-02,16.910789489746094
2018-08-03,17.1818904876709
2018-08-06,17.247833251953125
2018-08-07,17.42367935180664
2018-08-08,17.188629150390625
2018-08-09,17.291461944580078
2018-08-10,17.364919662475586
2018-08-13,17.159238815307617
2018-08-14,17.423681259155273
2018-08-15,16.880109786987305
2018-08-16,17.262081146240234
2018-08-17,17.335533142089844
2018-08-20,17.62201499938965
2018-08-21,17.99663734436035
2018-08-22,17.967252731323242
2018-08-23,17.8129940032959
2018-08-24,17.739543914794922
2018-08-27,17.61466407775879
2018-08-28,17.61466407775879
2018-08-29,17.717510223388672
2018-08-30,17.739543914794922
2018-08-31,17.50448226928711
2018-09-04,16.902143478393555
2018-09-05,16.512826919555664
2018-09-06,16.094135284423828
2018-09-07,16.04271697998047
2018-09-10,16.057409286499023
2018-09-11,16.116178512573242
2018-09-12,16.204322814941406
2018-09-13,16.2116641998291
2018-09-14,16.101478576660156
2018-09-17,15.844386100769043
2018-09-18,15.947221755981445
2018-09-19,16.35123062133789
2018-09-20,16.821348190307617
2018-09-21,17.049053192138672
2018-09-24,17.041715621948242
2018-09-25,17.071094512939453
2018-09-26,16.498146057128906
2018-09-27,16.872758865356445
2018-09-28,16.542219161987305
2018-10-01,16.380613327026367
2018-10-02,16.784616470336914
2018-10-03,16.96091651916504
2018-10-04,17.4751033782959
2018-10-05,17.56324577331543
2018-10-08,17.886455535888672
2018-10-09,17.93052864074707
2018-10-10,17.62936019897461
2018-10-11,17.034372329711914
2018-10-12,17.17393684387207
2018-10-15,17.555904388427734
2018-10-16,17.555904388427734
2018-10-17,17.482444763183594
2018-10-18,17.32819175720215
2018-10-19,17.607322692871094
2018-10-22,17.012331008911133
2018-10-23,16.703815460205078
2018-10-24,15.557910919189453
2018-10-25,15.719507217407227
2018-10-26,16.836036682128906
2018-10-29,16.865415573120117
2018-10-30,17.827688217163086
2018-10-31,17.798309326171875
2018-11-01,17.886455535888672
2018-11-02,18.033363342285156
2018-11-05,19.09112548828125
2018-11-06,18.99538230895996
2018-11-07,18.759685516357422
2018-11-08,18.582908630371094
2018-11-09,18.862802505493164
2018-11-12,18.700761795043945
2018-11-13,19.510955810546875
2018-11-14,19.03219985961914
2018-11-15,18.88489532470703
2018-11-16,18.958547592163086
2018-11-19,19.00273895263672
2018-11-20,18.627107620239258
2018-11-21,18.988014221191406
2018-11-23,18.848064422607422
2018-11-26,18.39141273498535
2018-11-27,17.868465423583984
2018-11-28,18.339855194091797
2018-11-29,18.1851806640625
2018-11-30,18.531352996826172
2018-12-03,18.34721565246582
2018-12-04,18.487165451049805
2018-12-06,18.56818199157715
2018-12-07,18.582908630371094
2018-12-10,18.627107620239258
2018-12-11,18.553449630737305
2018-12-12,18.00841522216797
2018-12-13,17.765356063842773
2018-12-14,17.16875648498535
2018-12-17,16.653179168701172
2018-12-18,16.903600692749023
2018-12-19,16.616350173950195
2018-12-20,16.520601272583008
2018-12-21,16.800485610961914
2018-12-24,16.321739196777344
2018-12-26,17.374990463256836
2018-12-27,17.507566452026367
2018-12-28,16.903600692749023
2018-12-31,16.461679458618164
2019-01-02,17.330793380737305
2019-01-03,17.220314025878906
2019-01-04,17.036178588867188
2019-01-07,17.72852897644043
2019-01-08,17.986310958862305
2019-01-09,17.566490173339844
2019-01-10,17.765356063842773
2019-01-11,17.809547424316406
2019-01-14,18.163087844848633
2019-01-15,18.26620101928711
2019-01-16,18.435606002807617
2019-01-17,18.605012893676758
2019-01-18,18.870162963867188
2019-01-22,18.56818199157715
2019-01-23,18.43523406982422
2019-01-24,18.819299697875977
2019-01-25,19.136898040771484
2019-01-28,18.84146499633789
2019-01-29,18.922706604003906
2019-01-30,18.723285675048828
2019-01-31,18.42784881591797
2019-02-01,18.5164794921875
2019-02-04,18.3835391998291
2019-02-05,18.287521362304688
2019-02-06,17.82959747314453
2019-02-07,17.519384384155273
2019-02-08,17.68926239013672
2019-02-11,18.029010772705078
2019-02-12,18.25058937072754
2019-02-13,18.161962509155273
2019-02-14,18.25797462463379
2019-02-15,18.63465118408203
2019-02-19,18.597726821899414
2019-02-20,18.42784881591797
2019-02-21,18.12502670288086
2019-02-22,17.918222427368164
2019-02-25,18.3835391998291
2019-02-26,18.5460262298584
2019-02-27,18.287521362304688
2019-02-28,18.184112548828125
2019-03-01,18.642040252685547
2019-03-04,18.715904235839844
2019-03-05,19.01872444152832
2019-03-06,18.767602920532227
2019-03-07,18.55341148376465
2019-03-08,18.22104835510254
2019-03-11,18.390918731689453
2019-03-12,18.848848342895508
2019-03-13,19.188594818115234
2019-03-14,19.240299224853516
2019-03-15,19.151668548583984
2019-03-18,19.166444778442383
2019-03-19,19.173826217651367
2019-03-20,19.506193161010742
2019-03-21,19.63913917541504
2019-03-22,19.173826217651367
2019-03-25,19.491418838500977
2019-03-26,19.491418838500977
2019-03-27,19.424945831298828
2019-03-28,19.469263076782227
2019-03-29,19.277231216430664
2019-04-01,19.10735321044922
2019-04-02,19.12950897216797
2019-04-03,18.826692581176758
2019-04-04,19.070423126220703
2019-04-05,19.328933715820312
2019-04-08,19.809017181396484
2019-04-09,20.045364379882812
2019-04-10,20.05274772644043
2019-04-11,19.99366569519043
2019-04-12,20.163543701171875
2019-04-15,20.207855224609375
2019-04-16,20.259557723999023
2019-04-17,19.97150421142578
2019-04-18,19.29938507080078
2019-04-22,19.328933715820312
2019-04-23,19.343704223632812
2019-04-24,19.284616470336914
2019-04-25,19.210756301879883
2019-04-26,19.690839767456055
2019-04-29,19.173826217651367
2019-04-30,19.12212371826172
2019-05-01,18.74544334411621
2019-05-02,18.5460262298584
2019-05-03,18.73805809020996
2019-05-06,18.811918258666992
2019-05-07,18.834075927734375
2019-05-08,18.893163681030273
2019-05-09,19.159055709838867
2019-05-10,19.173826217651367
2019-05-13,19.085195541381836
2019-05-14,19.492841720581055
2019-05-15,19.53731346130371
2019-05-16,19.47060775756836
2019-05-17,19.3964900970459
2019-05-20,19.604015350341797
2019-05-21,20.27107048034668
2019-05-22,19.715192794799805
2019-05-23,18.98143196105957
2019-05-24,19.04813575744629
2019-05-28,19.04813575744629
2019-05-29,18.72943115234375
2019-05-30,18.655315399169922
2019-05-31,18.544137954711914
2019-06-03,18.7442569732666
2019-06-04,18.88507652282715
2019-06-05,18.736848831176758
2019-06-06,18.8480224609375
2019-06-07,18.85543441772461
2019-06-10,17.921558380126953
2019-06-11,17.78073501586914
2019-06-12,17.580617904663086
2019-06-13,17.714027404785156
2019-06-14,17.617673873901367
2019-06-17,17.788145065307617
2019-06-18,17.699201583862305
2019-06-19,17.840030670166016
2019-06-20,17.484264373779297
2019-06-21,17.36567497253418
2019-06-24,17.217439651489258
2019-06-25,17.017322540283203
2019-06-26,16.772737503051758
2019-06-27,16.79497718811035
2019-06-28,17.017322540283203
2019-07-01,17.054380416870117
2019-07-02,17.061792373657227
2019-07-03,17.439790725708008
2019-07-05,17.521320343017578
2019-07-08,17.669559478759766
2019-07-09,17.73626136779785
2019-07-10,17.810380935668945
2019-07-11,17.64731788635254
2019-07-12,17.788145065307617
2019-07-15,17.424970626831055
2019-07-16,17.23226547241211
2019-07-17,16.59485626220703
2019-07-18,16.602262496948242
2019-07-19,16.542972564697266
2019-07-22,16.498506546020508
2019-07-23,16.50591278076172
2019-07-24,16.387325286865234
2019-07-25,16.1501522064209
2019-07-26,14.2008695602417
2019-07-29,14.178633689880371
2019-07-30,14.32686996459961
2019-07-31,14.2008695602417
2019-08-01,13.882164001464844
2019-08-02,13.54122257232666
2019-08-05,12.933462142944336
2019-08-06,12.814875602722168
2019-08-07,13.008585929870605
2019-08-08,13.165048599243164
2019-08-09,12.941537857055664
2019-08-12,12.926633834838867
2019-08-13,12.658415794372559
2019-08-14,12.040023803710938
2019-08-15,12.144330024719238
2019-08-16,12.270988464355469
2019-08-19,12.479605674743652
2019-08-20,12.52430534362793
2019-08-21,12.546658515930176
2019-08-22,12.531759262084961
2019-08-23,12.546658515930176
2019-08-26,12.330589294433594
2019-08-27,12.367847442626953
2019-08-28,12.509406089782715
2019-08-29,12.837228775024414
2019-08-30,12.755271911621094
2019-09-03,12.680768966674805
2019-09-04,12.762722969055176
2019-09-05,12.963886260986328
2019-09-06,13.075642585754395
2019-09-09,13.708938598632812
2019-09-10,13.85049819946289
2019-09-11,14.163419723510742
2019-09-12,13.895197868347168
2019-09-13,14.014409065246582
2019-09-16,13.522673606872559
2019-09-17,13.671684265136719
