Date,ESS
2021-03-26,235.9381103515625
2021-03-29,231.3658905029297
2021-03-30,232.52798461914062
2021-03-31,227.27745056152344
2021-04-01,231.1652374267578
2021-04-05,230.58837890625
2021-04-06,230.63845825195312
2021-04-07,236.46583557128906
2021-04-08,235.4207763671875
2021-04-09,236.8838653564453
2021-04-12,237.2100067138672
2021-04-13,239.4674072265625
2021-04-14,235.2786865234375
2021-04-15,241.7582244873047
2021-04-16,242.03408813476562
2021-04-19,242.93707275390625
2021-04-20,246.53221130371094
2021-04-21,248.32135009765625
2021-04-22,246.1057586669922
2021-04-23,248.59725952148438
2021-04-26,248.2127227783203
2021-04-27,248.34649658203125
2021-04-28,239.92726135253906
2021-04-29,239.25840759277344
2021-04-30,242.89527893066406
2021-05-03,239.79345703125
2021-05-04,237.15985107421875
2021-05-05,234.8522491455078
2021-05-06,238.52261352539062
2021-05-07,241.52415466308594
2021-05-10,243.5975799560547
2021-05-11,242.90367126464844
2021-05-12,235.16159057617188
2021-05-13,240.70474243164062
2021-05-14,241.09771728515625
2021-05-17,240.89706420898438
2021-05-18,243.17117309570312
2021-05-19,238.54774475097656
2021-05-20,241.2147979736328
2021-05-21,240.88865661621094
2021-05-24,244.4336395263672
2021-05-25,244.84332275390625
2021-05-26,245.002197265625
2021-05-27,243.71461486816406
2021-05-28,246.8833770751953
2021-06-01,252.4515380859375
2021-06-02,257.65191650390625
2021-06-03,257.3593444824219
2021-06-04,255.14370727539062
2021-06-07,259.7003479003906
2021-06-08,260.9126281738281
2021-06-09,259.2153625488281
2021-06-10,262.55963134765625
2021-06-11,262.61822509765625
2021-06-14,263.69671630859375
2021-06-15,260.0765686035156
2021-06-16,258.362548828125
2021-06-17,258.05322265625
2021-06-18,251.79940795898438
2021-06-21,257.65191650390625
2021-06-22,255.81263732910156
2021-06-23,256.9580383300781
2021-06-24,256.02996826171875
2021-06-25,256.96636962890625
2021-06-28,255.54502868652344
2021-06-29,254.3412322998047
2021-06-30,252.5565643310547
2021-07-01,255.8565216064453
2021-07-02,257.4812316894531
2021-07-06,259.964599609375
2021-07-07,263.390869140625
2021-07-08,264.8808288574219
2021-07-09,269.58673095703125
2021-07-12,272.8614196777344
2021-07-13,269.8307800292969
2021-07-14,274.01470947265625
2021-07-15,275.2606201171875
2021-07-16,276.3970642089844
2021-07-19,271.666015625
2021-07-20,278.41754150390625
2021-07-21,278.2491149902344
2021-07-22,275.706787109375
2021-07-23,279.4108581542969
2021-07-26,278.7457580566406
2021-07-27,279.3182678222656
2021-07-28,278.7626037597656
2021-07-29,278.30804443359375
2021-07-30,276.2034606933594
2021-08-02,276.371826171875
2021-08-03,275.849853515625
2021-08-04,272.7434997558594
2021-08-05,274.1073303222656
2021-08-06,275.1595764160156
2021-08-09,270.6306457519531
2021-08-10,267.5747985839844
2021-08-11,265.31024169921875
2021-08-12,265.0828857421875
2021-08-13,266.8170471191406
2021-08-16,266.24468994140625
2021-08-17,268.3239440917969
2021-08-18,266.0762634277344
2021-08-19,268.24822998046875
2021-08-20,268.955322265625
2021-08-23,266.9012145996094
2021-08-24,265.1839904785156
2021-08-25,267.6589660644531
2021-08-26,268.19769287109375
2021-08-27,270.0244140625
2021-08-30,275.10906982421875
2021-08-31,278.42584228515625
2021-09-01,283.1064147949219
2021-09-02,283.6957702636719
2021-09-03,282.50030517578125
2021-09-07,275.7152404785156
2021-09-08,279.23406982421875
2021-09-09,276.371826171875
2021-09-10,271.017822265625
2021-09-13,273.1644592285156
2021-09-14,273.13916015625
2021-09-15,275.4878845214844
2021-09-16,275.8751220703125
2021-09-17,271.5144958496094
2021-09-20,270.6137390136719
2021-09-21,272.4657287597656
2021-09-22,277.4999084472656
2021-09-23,278.5605773925781
2021-09-24,275.7152404785156
2021-09-27,269.8476867675781
2021-09-28,269.1069030761719
2021-09-29,274.4875793457031
2021-09-30,270.93719482421875
2021-10-01,276.3518371582031
2021-10-04,277.614501953125
2021-10-05,275.8095397949219
2021-10-06,278.673583984375
2021-10-07,279.0125427246094
2021-10-08,276.75848388671875
2021-10-11,276.4789733886719
2021-10-12,280.04638671875
