Date,HON
2015-12-07,75.67198944091797
2015-12-08,74.56792449951172
2015-12-09,74.00862884521484
2015-12-10,73.91419982910156
2015-12-11,71.35017395019531
2015-12-14,71.89492797851562
2015-12-15,71.5245132446289
2015-12-16,75.59935760498047
2015-12-17,74.31370544433594
2015-12-18,73.96504211425781
2015-12-21,74.52434539794922
2015-12-22,75.65746307373047
2015-12-23,76.2385482788086
2015-12-24,76.01335144042969
2015-12-28,75.78094482421875
2015-12-29,76.51456451416016
2015-12-30,75.87537384033203
2015-12-31,75.2289047241211
2016-01-04,74.5025634765625
2016-01-05,75.11270904541016
2016-01-06,74.26284790039062
2016-01-07,72.0765151977539
2016-01-08,71.49542236328125
2016-01-11,71.48816680908203
2016-01-12,72.03290557861328
2016-01-13,70.52935791015625
2016-01-14,71.72059631347656
2016-01-15,70.64559173583984
2016-01-19,70.69644165039062
2016-01-20,69.90469360351562
2016-01-21,70.15164947509766
2016-01-22,71.0523681640625
2016-01-25,70.07902526855469
2016-01-26,71.55352783203125
2016-01-27,70.42768096923828
2016-01-28,71.16128540039062
2016-01-29,74.96015167236328
2016-02-01,74.72772979736328
2016-02-02,73.11519622802734
2016-02-03,74.20474243164062
2016-02-04,74.488037109375
2016-02-05,74.18295288085938
2016-02-08,73.74716186523438
2016-02-09,74.61150360107422
2016-02-10,74.52434539794922
2016-02-11,73.75440216064453
2016-02-12,75.16354370117188
2016-02-16,76.23129272460938
2016-02-17,77.0884017944336
2016-02-18,77.33534240722656
2016-02-19,77.91644287109375
2016-02-22,76.39107513427734
2016-02-23,75.70806884765625
2016-02-24,75.45973205566406
2016-02-25,76.1098403930664
2016-02-26,75.2624740600586
2016-02-29,74.03522491455078
2016-03-01,77.3370590209961
2016-03-02,77.78996276855469
2016-03-03,78.87840270996094
2016-03-04,79.00259399414062
2016-03-07,78.50587463378906
2016-03-08,78.5862045288086
2016-03-09,79.57238006591797
2016-03-10,79.15597534179688
2016-03-11,79.64543914794922
2016-03-14,79.26559448242188
2016-03-15,79.3897476196289
2016-03-16,79.79150390625
2016-03-17,81.09910583496094
2016-03-18,81.88802337646484
2016-03-21,82.31172180175781
2016-03-22,82.53085327148438
2016-03-23,81.96837615966797
2016-03-24,81.31825256347656
2016-03-28,81.52277374267578
2016-03-29,81.74195861816406
2016-03-30,81.93917083740234
2016-03-31,81.85152435302734
2016-04-01,82.7134780883789
2016-04-04,82.21672821044922
2016-04-05,81.65426635742188
2016-04-06,82.58930969238281
2016-04-07,81.57392120361328
2016-04-08,81.90264129638672
2016-04-11,81.77114868164062
2016-04-12,82.56737518310547
2016-04-13,83.81652069091797
2016-04-14,83.65582275390625
2016-04-15,83.73616790771484
2016-04-18,84.34249114990234
2016-04-19,84.59085083007812
2016-04-20,84.13793182373047
2016-04-21,83.94800567626953
2016-04-22,83.400146484375
2016-04-25,82.72809600830078
2016-04-26,83.86034393310547
2016-04-27,84.32786560058594
2016-04-28,83.72885131835938
2016-04-29,83.47319030761719
2016-05-02,83.76538848876953
2016-05-03,83.64851379394531
2016-05-04,82.49433898925781
2016-05-05,82.99838256835938
2016-05-06,83.11524200439453
2016-05-09,82.66236114501953
2016-05-10,83.96260833740234
2016-05-11,83.35633087158203
2016-05-12,83.41476440429688
2016-05-13,82.69156646728516
2016-05-16,83.88957977294922
2016-05-17,83.43798828125
2016-05-18,82.74771881103516
2016-05-19,82.47605895996094
2016-05-20,83.13690948486328
2016-05-23,82.82850646972656
2016-05-24,83.98136901855469
2016-05-25,84.2383804321289
2016-05-26,83.84918212890625
2016-05-27,83.9520034790039
2016-05-31,83.58485412597656
2016-06-01,83.6656265258789
2016-06-02,84.09883880615234
2016-06-03,84.28977966308594
2016-06-06,84.8404769897461
2016-06-07,84.70098114013672
2016-06-08,85.22968292236328
2016-06-09,86.06675720214844
2016-06-10,85.67760467529297
2016-06-13,84.5394287109375
2016-06-14,84.81845092773438
2016-06-15,84.82579040527344
2016-06-16,85.02404022216797
2016-06-17,85.11953735351562
2016-06-20,85.95662689208984
2016-06-21,86.13284301757812
2016-06-22,85.59681701660156
2016-06-23,86.14754486083984
2016-06-24,82.960693359375
2016-06-27,81.84457397460938
2016-06-28,83.75372314453125
2016-06-29,84.04745483398438
2016-06-30,85.4132308959961
2016-07-01,85.54541778564453
2016-07-05,84.61286926269531
2016-07-06,85.78040313720703
2016-07-07,85.25901794433594
2016-07-08,87.2636489868164
2016-07-11,87.06539154052734
2016-07-12,87.39582824707031
2016-07-13,87.4178695678711
2016-07-14,87.44723510742188
2016-07-15,87.55001831054688
2016-07-18,87.30038452148438
2016-07-19,87.63813781738281
2016-07-20,88.02732849121094
2016-07-21,87.13150024414062
2016-07-22,84.89190673828125
2016-07-25,84.80376434326172
2016-07-26,85.14155578613281
2016-07-27,84.41460418701172
2016-07-28,85.00202941894531
2016-07-29,85.42056274414062
2016-08-01,85.09013366699219
2016-08-02,84.77440643310547
2016-08-03,85.18561553955078
2016-08-04,85.14155578613281
2016-08-05,85.44994354248047
2016-08-08,85.20763397216797
2016-08-09,85.36917114257812
2016-08-10,85.20027160644531
2016-08-11,85.44994354248047
2016-08-12,85.25167846679688
2016-08-15,85.79505920410156
2016-08-16,85.34712982177734
2016-08-17,85.45416259765625
2016-08-18,85.51321411132812
2016-08-19,85.69773864746094
2016-08-22,86.04463195800781
2016-08-23,86.36199188232422
2016-08-24,86.17745971679688
2016-08-25,86.18484497070312
2016-08-26,86.17010498046875
2016-08-29,86.48008728027344
2016-08-30,86.36939239501953
2016-08-31,86.14057922363281
2016-09-01,85.71250915527344
2016-09-02,85.90438842773438
2016-09-06,85.40253448486328
2016-09-07,84.31753540039062
2016-09-08,84.00753784179688
2016-09-09,82.67161560058594
2016-09-12,83.76400756835938
2016-09-13,82.3690185546875
2016-09-14,84.16251373291016
2016-09-15,85.08513641357422
2016-09-16,84.33226776123047
2016-09-19,84.5389404296875
2016-09-20,84.78252410888672
2016-09-21,85.56487274169922
2016-09-22,86.2291488647461
2016-09-23,85.60176849365234
2016-09-26,85.572265625
2016-09-27,85.77153778076172
2016-09-28,86.47271728515625
2016-09-29,85.75679016113281
2016-09-30,86.05199432373047
2016-10-03,86.10982513427734
2016-10-04,85.24168395996094
2016-10-05,85.52365112304688
2016-10-06,85.78336334228516
2016-10-07,79.35015106201172
2016-10-10,79.24628448486328
2016-10-11,78.48943328857422
2016-10-12,79.71375274658203
2016-10-13,80.32962036132812
2016-10-14,80.87869262695312
2016-10-17,80.16637420654297
2016-10-18,80.04019927978516
2016-10-19,80.33702850341797
2016-10-20,80.24055480957031
2016-10-21,80.84900665283203
2016-10-24,81.07161712646484
2016-10-25,80.9306411743164
2016-10-26,81.19776153564453
2016-10-27,80.75253295898438
2016-10-28,81.49452209472656
2016-10-31,81.38323974609375
2016-11-01,80.98997497558594
2016-11-02,80.47798156738281
2016-11-03,80.3963851928711
2016-11-04,80.32218933105469
2016-11-07,82.5481948852539
2016-11-08,82.08072662353516
2016-11-09,83.371826171875
2016-11-10,83.98767852783203
2016-11-11,84.0322036743164
2016-11-14,83.8763656616211
2016-11-15,83.93574523925781
2016-11-16,83.79764556884766
2016-11-17,84.41717529296875
2016-11-18,83.66329956054688
2016-11-21,83.75289154052734
2016-11-22,83.9842758178711
2016-11-23,84.96204376220703
2016-11-25,85.21581268310547
2016-11-28,84.97698211669922
2016-11-29,84.59630584716797
2016-11-30,85.04415130615234
2016-12-01,84.84263610839844
2016-12-02,83.9320297241211
2016-12-05,84.2529525756836
2016-12-06,84.39478302001953
2016-12-07,86.96240234375
2016-12-08,86.32047271728516
2016-12-09,86.75337982177734
2016-12-12,87.63412475585938
2016-12-13,88.14169311523438
2016-12-14,86.96240234375
2016-12-15,86.83550262451172
2016-12-16,86.86534881591797
2016-12-19,87.54454803466797
2016-12-20,87.8580551147461
2016-12-21,87.47737121582031
2016-12-22,87.26838684082031
2016-12-23,87.32064056396484
2016-12-27,87.35050201416016
2016-12-28,86.39511108398438
2016-12-29,86.58171844482422
2016-12-30,86.4697494506836
2017-01-03,86.71604919433594
2017-01-04,86.95489501953125
2017-01-05,87.14900207519531
2017-01-06,88.47007751464844
2017-01-09,87.73861694335938
2017-01-10,87.9625473022461
2017-01-11,88.08196258544922
2017-01-12,87.79833221435547
2017-01-13,88.12676239013672
2017-01-17,87.49979400634766
2017-01-18,88.11927795410156
2017-01-19,88.00731658935547
2017-01-20,87.94013977050781
2017-01-23,87.63412475585938
2017-01-24,88.04464721679688
2017-01-25,87.98493957519531
2017-01-26,88.0521240234375
2017-01-27,88.38797760009766
2017-01-30,88.90298461914062
2017-01-31,88.31334686279297
2017-02-01,88.07450866699219
2017-02-02,88.06702423095703
2017-02-03,88.96272277832031
2017-02-06,89.07466888427734
2017-02-07,89.35829162597656
2017-02-08,89.36579132080078
2017-02-09,90.05989837646484
2017-02-10,90.94811248779297
2017-02-13,92.26921844482422
2017-02-14,92.26921844482422
2017-02-15,92.7618637084961
2017-02-16,92.67228698730469
2017-02-17,92.9708480834961
2017-02-21,93.08282470703125
2017-02-22,93.82946014404297
2017-02-23,93.66437530517578
2017-02-24,93.82194519042969
2017-02-27,93.71688079833984
2017-02-28,93.42424774169922
2017-03-01,95.48782348632812
2017-03-02,94.79745483398438
2017-03-03,94.7073974609375
2017-03-06,94.60987854003906
2017-03-07,94.74493408203125
2017-03-08,94.9925765991211
2017-03-09,94.69239807128906
2017-03-10,95.33023834228516
2017-03-13,95.09764099121094
2017-03-14,94.33220672607422
2017-03-15,95.2777099609375
2017-03-16,94.81998443603516
2017-03-17,95.42027282714844
2017-03-20,94.92501831054688
2017-03-21,94.2947006225586
2017-03-22,94.17462921142578
2017-03-23,94.18963623046875
2017-03-24,93.62682342529297
2017-03-27,93.42424774169922
2017-03-28,94.0095443725586
2017-03-29,94.0245590209961
2017-03-30,94.10710144042969
2017-03-31,93.70189666748047
2017-04-03,93.29667663574219
2017-04-04,93.18412780761719
2017-04-05,92.72636413574219
2017-04-06,92.92146301269531
2017-04-07,93.25164794921875
2017-04-10,93.39421081542969
2017-04-11,93.45423889160156
2017-04-12,92.41121673583984
2017-04-13,91.92343139648438
2017-04-17,92.62130737304688
2017-04-18,92.3586654663086
2017-04-19,92.10353088378906
2017-04-20,92.87644958496094
2017-04-21,95.3602523803711
2017-04-24,97.393798828125
2017-04-25,97.02613067626953
2017-04-26,97.62645721435547
2017-04-27,97.46135711669922
2017-04-28,98.40687561035156
2017-05-01,98.22676849365234
2017-05-02,98.44438934326172
2017-05-03,98.35433197021484
2017-05-04,98.45188903808594
2017-05-05,98.60946655273438
2017-05-08,98.39935302734375
2017-05-09,98.98468017578125
2017-05-10,98.85708618164062
2017-05-11,98.97718048095703
2017-05-12,98.66950988769531
2017-05-15,99.03717803955078
2017-05-16,99.05968475341797
2017-05-17,98.00005340576172
2017-05-18,98.36206817626953
2017-05-19,99.10115814208984
2017-05-22,99.43301391601562
2017-05-23,99.4405746459961
2017-05-24,99.65931701660156
2017-05-25,100.87354278564453
2017-05-26,100.49642944335938
2017-05-30,100.25511169433594
2017-05-31,100.30035400390625
2017-06-01,100.64726257324219
2017-06-02,101.084716796875
2017-06-05,100.67748260498047
2017-06-06,100.11180877685547
2017-06-07,100.09671783447266
2017-06-08,100.72268676757812
2017-06-09,100.90372467041016
2017-06-12,100.50396728515625
2017-06-13,101.3562240600586
2017-06-14,101.24310302734375
2017-06-15,101.41656494140625
2017-06-16,101.53722381591797
2017-06-19,102.4498062133789
2017-06-20,101.74842834472656
2017-06-21,101.2506332397461
2017-06-22,101.1148681640625
2017-06-23,101.05453491210938
2017-06-26,101.25819396972656
2017-06-27,100.25511169433594
2017-06-28,101.03946685791016
2017-06-29,99.79505157470703
2017-06-30,100.52661895751953
2017-07-03,100.84337615966797
2017-07-05,100.91123962402344
2017-07-06,100.58695220947266
2017-07-07,101.15259552001953
2017-07-10,101.58248138427734
2017-07-11,101.22803497314453
2017-07-12,101.64285278320312
2017-07-13,102.0651626586914
2017-07-14,102.44229125976562
2017-07-17,102.01238250732422
2017-07-18,101.95958709716797
2017-07-19,102.68360900878906
2017-07-20,101.7785873413086
2017-07-21,102.83445739746094
2017-07-24,103.86014556884766
2017-07-25,103.51324462890625
2017-07-26,104.44841766357422
2017-07-27,103.30960083007812
2017-07-28,103.16629028320312
2017-07-31,102.6609878540039
2017-08-01,103.33222198486328
2017-08-02,104.62191009521484
2017-08-03,105.25541687011719
2017-08-04,105.61742401123047
2017-08-07,104.80289459228516
2017-08-08,104.5842056274414
2017-08-09,104.83306121826172
2017-08-10,103.50568389892578
2017-08-11,103.01544952392578
2017-08-14,104.28252410888672
2017-08-15,103.64142608642578
2017-08-16,104.64561462402344
2017-08-17,102.95555877685547
2017-08-18,102.27350616455078
2017-08-21,102.7433853149414
2017-08-22,103.75131225585938
2017-08-23,103.37998962402344
2017-08-24,103.47848510742188
2017-08-25,103.6906967163086
2017-08-28,103.72857666015625
2017-08-29,104.30457305908203
2017-08-30,104.61529541015625
2017-08-31,104.78961944580078
2017-09-01,104.30457305908203
2017-09-05,103.45577239990234
2017-09-06,103.48609924316406
2017-09-07,103.88775634765625
2017-09-08,104.25910186767578
2017-09-11,105.34283447265625
2017-09-12,105.10033416748047
2017-09-13,104.5091781616211
2017-09-14,103.98627471923828
2017-09-15,105.30494689941406
2017-09-18,104.33489227294922
2017-09-19,104.39549255371094
2017-09-20,105.10791015625
2017-09-21,106.75247192382812
2017-09-22,107.4269790649414
2017-09-25,106.71459197998047
2017-09-26,106.2825698852539
2017-09-27,105.77482604980469
2017-09-28,106.54025268554688
2017-09-29,107.41938018798828
2017-10-02,108.11662292480469
2017-10-03,108.12419891357422
2017-10-04,108.03325653076172
2017-10-05,108.42735290527344
2017-10-06,108.84416961669922
2017-10-09,108.82901000976562
2017-10-10,108.6092300415039
2017-10-11,108.16207885742188
2017-10-12,108.51829528808594
2017-10-13,108.65469360351562
2017-10-16,108.94267272949219
2017-10-17,108.70018768310547
2017-10-18,108.70773315429688
2017-10-19,108.84416961669922
2017-10-20,110.1552505493164
2017-10-23,110.58724212646484
2017-10-24,110.73881530761719
2017-10-25,110.64031219482422
2017-10-26,110.52662658691406
2017-10-27,110.7994384765625
2017-10-30,109.61717987060547
2017-10-31,109.25341033935547
2017-11-01,109.83698272705078
2017-11-02,110.20074462890625
2017-11-03,109.86725616455078
2017-11-06,110.34473419189453
2017-11-07,111.38300323486328
2017-11-08,111.29963684082031
2017-11-09,110.22345733642578
2017-11-10,110.45842742919922
2017-11-13,111.19354248046875
2017-11-14,111.64823913574219
2017-11-15,110.92827606201172
2017-11-16,111.8842544555664
2017-11-17,111.58718872070312
2017-11-20,112.69170379638672
2017-11-21,113.76575469970703
2017-11-22,113.49152374267578
2017-11-24,114.00190734863281
2017-11-27,114.58843231201172
2017-11-28,116.36328125
2017-11-29,116.72891235351562
2017-11-30,118.80084991455078
2017-12-01,117.61254119873047
2017-12-04,117.13264465332031
2017-12-05,116.59182739257812
2017-12-06,116.54609680175781
2017-12-07,116.75940704345703
2017-12-08,117.04881286621094
2017-12-11,116.70606231689453
2017-12-12,117.10980987548828
2017-12-13,118.67899322509766
2017-12-14,116.7212905883789
2017-12-15,117.49829864501953
2017-12-18,117.75725555419922
2017-12-19,117.39169311523438
2017-12-20,117.8639144897461
2017-12-21,117.09455871582031
2017-12-22,116.91937255859375
2017-12-26,117.12503051757812
2017-12-27,117.26974487304688
2017-12-28,117.40686798095703
2017-12-29,116.8203353881836
2018-01-02,117.08694458007812
2018-01-03,116.11953735351562
2018-01-04,117.68875122070312
2018-01-05,118.51140594482422
2018-01-08,117.87152862548828
2018-01-09,118.83893585205078
2018-01-10,119.66162109375
2018-01-11,120.29389953613281
2018-01-12,121.16983795166016
2018-01-16,120.27098846435547
2018-01-17,120.66715240478516
2018-01-18,120.18724060058594
2018-01-19,120.88042449951172
2018-01-22,120.76612091064453
2018-01-23,121.56597900390625
2018-01-24,121.8554458618164
2018-01-25,123.2798843383789
2018-01-26,125.67937469482422
2018-01-29,122.998046875
2018-01-30,121.09368896484375
2018-01-31,121.62691497802734
2018-02-01,121.61167907714844
2018-02-02,119.32646179199219
2018-02-05,114.3904037475586
2018-02-06,115.32733154296875
2018-02-07,115.16737365722656
2018-02-08,111.22917938232422
2018-02-09,112.66124725341797
2018-02-12,113.85713195800781
2018-02-13,113.1182632446289
2018-02-14,114.55037689208984
2018-02-15,116.8660659790039
2018-02-16,117.3307113647461
2018-02-20,117.56684112548828
2018-02-21,117.345947265625
2018-02-22,117.34978485107422
2018-02-23,118.7352066040039
2018-02-26,119.79148864746094
2018-02-27,117.81668090820312
2018-02-28,115.6657943725586
2018-03-01,112.68060302734375
2018-03-02,113.3924331665039
2018-03-05,113.67564392089844
2018-03-06,114.30331420898438
2018-03-07,115.12998962402344
2018-03-08,115.75761413574219
2018-03-09,118.03865814208984
2018-03-12,116.5230941772461
2018-03-13,115.96430206298828
2018-03-14,115.13761138916016
2018-03-15,115.63514709472656
2018-03-16,116.17862701416016
2018-03-19,114.96923065185547
2018-03-20,115.18353271484375
2018-03-21,115.85713195800781
2018-03-22,112.42796325683594
2018-03-23,109.6723861694336
2018-03-26,112.47392272949219
2018-03-27,110.48375701904297
2018-03-28,109.65706634521484
2018-03-29,110.61388397216797
2018-04-02,109.02175903320312
2018-04-03,110.42253112792969
2018-04-04,110.86648559570312
2018-04-05,112.06057739257812
2018-04-06,109.25904083251953
2018-04-09,109.32794952392578
2018-04-10,111.47117614746094
2018-04-11,110.4378433227539
2018-04-12,112.11416625976562
2018-04-13,111.84624481201172
2018-04-16,112.3284912109375
2018-04-17,113.82109069824219
2018-04-18,114.33394622802734
2018-04-19,113.38477325439453
2018-04-20,115.25244903564453
2018-04-23,113.75982666015625
2018-04-24,112.68822479248047
2018-04-25,112.56575012207031
2018-04-26,112.36676788330078
2018-04-27,112.46625518798828
2018-04-30,110.74400329589844
2018-05-01,110.61388397216797
2018-05-02,109.4427719116211
2018-05-03,109.73361206054688
2018-05-04,110.13929748535156
2018-05-07,110.34597778320312
2018-05-08,110.3995361328125
2018-05-09,111.51709747314453
2018-05-10,112.74946594238281
2018-05-11,112.79537963867188
2018-05-14,112.74946594238281
2018-05-15,112.78773498535156
2018-05-16,112.94080352783203
2018-05-17,113.18316650390625
2018-05-18,114.12171936035156
2018-05-21,115.77578735351562
2018-05-22,116.06813049316406
2018-05-23,116.414306640625
2018-05-24,116.22970581054688
2018-05-25,115.90655517578125
2018-05-29,114.01404571533203
2018-05-30,115.73729705810547
2018-05-31,113.79093170166016
2018-06-01,115.46807861328125
2018-06-04,115.50655364990234
2018-06-05,115.29882049560547
2018-06-06,116.16815185546875
2018-06-07,117.0066909790039
2018-06-08,116.82971954345703
2018-06-11,116.83745574951172
2018-06-12,117.13746643066406
2018-06-13,116.80667877197266
2018-06-14,116.3219985961914
2018-06-15,115.57576751708984
2018-06-18,115.3603515625
2018-06-19,113.30624389648438
2018-06-20,112.73694610595703
2018-06-21,110.7597885131836
2018-06-22,110.78282928466797
2018-06-25,110.8136215209961
2018-06-26,110.79055786132812
2018-06-27,110.12124633789062
2018-06-28,110.11353302001953
2018-06-29,110.82132720947266
2018-07-02,111.40599822998047
2018-07-03,111.50605010986328
2018-07-05,111.49065399169922
2018-07-06,112.1061019897461
2018-07-09,113.41394805908203
2018-07-10,113.89093780517578
2018-07-11,111.18289184570312
2018-07-12,113.77554321289062
2018-07-13,113.47549438476562
2018-07-16,112.62925720214844
2018-07-17,114.23714447021484
2018-07-18,114.74488830566406
2018-07-19,113.50626373291016
2018-07-20,117.8067855834961
2018-07-23,118.24530792236328
2018-07-24,119.36853790283203
2018-07-25,121.56878662109375
2018-07-26,122.41510009765625
2018-07-27,122.58430480957031
2018-07-30,120.72252655029297
2018-07-31,122.82281494140625
2018-08-01,120.69947814941406
2018-08-02,119.93785858154297
2018-08-03,119.2762451171875
2018-08-06,119.22234344482422
2018-08-07,120.29170227050781
2018-08-08,119.3993148803711
2018-08-09,118.44535064697266
2018-08-10,117.77601623535156
2018-08-13,117.20672607421875
2018-08-14,118.57615661621094
2018-08-15,117.84526062011719
2018-08-16,119.1324691772461
2018-08-17,119.95968627929688
2018-08-20,120.19158172607422
2018-08-21,121.35896301269531
2018-08-22,120.70182800292969
2018-08-23,122.07791137695312
2018-08-24,121.76866149902344
2018-08-27,123.19111633300781
2018-08-28,123.77094268798828
2018-08-29,123.92555236816406
2018-08-30,123.26850128173828
2018-08-31,122.96694946289062
2018-09-04,123.41535949707031
2018-09-05,125.07748413085938
2018-09-06,126.79370880126953
2018-09-07,125.86605834960938
2018-09-10,126.29898071289062
2018-09-11,126.05925750732422
2018-09-12,126.70097351074219
2018-09-13,128.1079559326172
2018-09-14,127.64410400390625
2018-09-17,128.13890075683594
2018-09-18,128.44041442871094
2018-09-19,128.17759704589844
2018-09-20,128.74964904785156
2018-09-21,129.36810302734375
2018-09-24,127.91470336914062
2018-09-25,127.99200439453125
2018-09-26,128.14663696289062
2018-09-27,127.83734893798828
2018-09-28,128.6414337158203
2018-10-01,130.0877227783203
2018-10-02,129.76724243164062
2018-10-03,129.25929260253906
2018-10-04,128.73558044433594
2018-10-05,128.23536682128906
2018-10-08,128.85279846191406
2018-10-09,125.78894805908203
2018-10-10,122.41254425048828
2018-10-11,120.0677719116211
2018-10-12,122.08421325683594
2018-10-15,122.09203338623047
2018-10-16,124.71039581298828
2018-10-17,123.5301742553711
2018-10-18,121.29483795166016
2018-10-19,119.95050048828125
2018-10-22,119.27835845947266
2018-10-23,117.70734405517578
2018-10-24,113.59617614746094
2018-10-25,115.26880645751953
2018-10-26,114.14331817626953
2018-10-29,113.77903747558594
2018-10-30,115.3115463256836
2018-10-31,116.81182861328125
2018-11-01,116.51337432861328
2018-11-02,117.34420013427734
2018-11-05,118.71538543701172
2018-11-06,119.73980712890625
2018-11-07,121.15132904052734
2018-11-08,121.4336929321289
2018-11-09,121.24812316894531
2018-11-12,119.481689453125
2018-11-13,119.11869049072266
2018-11-14,118.99771118164062
2018-11-15,119.85751342773438
2018-11-16,120.4901351928711
2018-11-19,119.61417388916016
2018-11-20,116.8401870727539
2018-11-21,116.88072967529297
2018-11-23,116.19939422607422
2018-11-26,116.16696166992188
2018-11-27,115.89927673339844
2018-11-28,117.04292297363281
2018-11-29,118.2109375
2018-11-30,119.03015899658203
2018-12-03,120.83894348144531
2018-12-04,115.72895050048828
2018-12-06,114.82051086425781
2018-12-07,112.50885009765625
2018-12-10,111.89237976074219
2018-12-11,110.96776580810547
2018-12-12,112.16817474365234
2018-12-13,112.59809112548828
2018-12-14,110.66764068603516
2018-12-17,108.99674224853516
2018-12-18,109.64563751220703
2018-12-19,108.08831787109375
2018-12-20,105.98756408691406
2018-12-21,104.98987579345703
2018-12-24,101.25066375732422
2018-12-26,105.09532928466797
2018-12-27,106.71755981445312
2018-12-28,106.06053161621094
2018-12-31,107.16365051269531
2019-01-02,106.92842864990234
2019-01-03,105.50086975097656
2019-01-04,109.19143676757812
2019-01-07,109.79974365234375
2019-01-08,109.57264709472656
2019-01-09,110.08365631103516
2019-01-10,111.73020935058594
2019-01-11,111.41386413574219
2019-01-14,111.61663055419922
2019-01-15,111.74640655517578
2019-01-16,111.94918823242188
2019-01-17,113.4578628540039
2019-01-18,115.05571746826172
2019-01-22,113.40919494628906
2019-01-23,114.15540313720703
2019-01-24,114.51229095458984
2019-01-25,114.94216918945312
2019-01-28,113.94452667236328
2019-01-29,114.96649932861328
2019-01-30,116.21560668945312
2019-01-31,116.49948120117188
2019-02-01,117.37550354003906
2019-02-04,119.98723602294922
2019-02-05,120.60371398925781
2019-02-06,120.77404022216797
2019-02-07,120.16569519042969
2019-02-08,120.5388412475586
2019-02-11,120.43339538574219
2019-02-12,121.95824432373047
2019-02-13,122.86670684814453
2019-02-14,122.08802032470703
2019-02-15,124.359130859375
2019-02-19,124.32672119140625
2019-02-20,125.38117218017578
2019-02-21,124.44337463378906
2019-02-22,124.92450714111328
2019-02-25,125.62577056884766
2019-02-26,125.51163482666016
2019-02-27,126.06615447998047
2019-02-28,125.63395690917969
2019-03-01,126.9793701171875
2019-03-04,125.98453521728516
2019-03-05,125.69918060302734
2019-03-06,125.36480712890625
2019-03-07,124.33736419677734
2019-03-08,123.61164093017578
2019-03-11,124.91637420654297
2019-03-12,125.16912078857422
2019-03-13,126.42489624023438
2019-03-14,126.59610748291016
2019-03-15,126.6776351928711
2019-03-18,127.9660873413086
