Date,AMG
2015-10-27,172.8718719482422
2015-10-28,177.45095825195312
2015-10-29,174.13040161132812
2015-10-30,174.50791931152344
2015-11-02,179.15472412109375
2015-11-03,180.7908477783203
2015-11-04,180.694091796875
2015-11-05,181.33297729492188
2015-11-06,182.94000244140625
2015-11-09,172.19418334960938
2015-11-10,171.40032958984375
2015-11-11,171.13900756835938
2015-11-12,165.8241424560547
2015-11-13,162.18411254882812
2015-11-16,166.57931518554688
2015-11-17,165.01095581054688
2015-11-18,170.7130126953125
2015-11-19,171.07122802734375
2015-11-20,169.66748046875
2015-11-23,169.24148559570312
2015-11-24,169.93853759765625
2015-11-25,170.5581512451172
2015-11-27,171.05189514160156
2015-11-30,171.57461547851562
2015-12-01,174.13040161132812
2015-12-02,170.12249755859375
2015-12-03,165.20455932617188
2015-12-04,169.91920471191406
2015-12-07,167.09239196777344
2015-12-08,163.65567016601562
2015-12-09,161.28382873535156
2015-12-10,160.56744384765625
2015-12-11,147.8854522705078
2015-12-14,139.4146728515625
2015-12-15,147.382080078125
2015-12-16,154.00375366210938
2015-12-17,152.69688415527344
2015-12-18,148.8439178466797
2015-12-21,149.30848693847656
2015-12-22,152.8807373046875
2015-12-23,157.4598846435547
2015-12-24,157.8955078125
2015-12-28,158.04074096679688
2015-12-29,157.4696044921875
2015-12-30,155.61080932617188
2015-12-31,154.662109375
2016-01-04,151.0123748779297
2016-01-05,149.79258728027344
2016-01-06,143.20960998535156
2016-01-07,134.56454467773438
2016-01-08,129.9467315673828
2016-01-11,131.5054473876953
2016-01-12,132.01841735839844
2016-01-13,126.97474670410156
2016-01-14,127.61367797851562
2016-01-15,124.10912322998047
2016-01-19,124.50607299804688
2016-01-20,122.53118133544922
2016-01-21,123.3734359741211
2016-01-22,130.23715209960938
2016-01-25,124.08980560302734
2016-01-26,127.20707702636719
2016-01-27,126.91661071777344
2016-01-28,124.6706771850586
2016-01-29,129.90802001953125
2016-02-01,127.98146057128906
2016-02-02,118.6878662109375
2016-02-03,118.4942626953125
2016-02-04,124.55449676513672
2016-02-05,120.76924133300781
2016-02-08,116.51933288574219
2016-02-09,116.11273956298828
2016-02-10,117.12920379638672
2016-02-11,114.04100799560547
2016-02-12,120.44979095458984
2016-02-16,122.57959747314453
2016-02-17,126.43258666992188
2016-02-18,125.07723236083984
2016-02-19,125.4063949584961
2016-02-22,130.68247985839844
2016-02-23,125.0482406616211
2016-02-24,124.81587982177734
2016-02-25,126.14212799072266
2016-02-26,132.56056213378906
2016-02-29,134.26443481445312
2016-03-01,139.57925415039062
2016-03-02,140.55699157714844
2016-03-03,145.2231903076172
2016-03-04,148.33078002929688
2016-03-07,146.7431640625
2016-03-08,142.62872314453125
2016-03-09,143.53868103027344
2016-03-10,141.244384765625
2016-03-11,148.7567138671875
2016-03-14,146.78179931640625
2016-03-15,143.51934814453125
2016-03-16,148.0403289794922
2016-03-17,154.83633422851562
2016-03-18,154.89443969726562
2016-03-21,157.19847106933594
2016-03-22,156.3369140625
2016-03-23,153.9069366455078
2016-03-24,152.406494140625
2016-03-28,151.53515625
2016-03-29,155.21388244628906
2016-03-30,157.84710693359375
2016-03-31,157.2178497314453
2016-04-01,158.6603240966797
2016-04-04,155.49459838867188
2016-04-05,154.15867614746094
2016-04-06,155.57208251953125
2016-04-07,151.0220947265625
2016-04-08,152.26126098632812
2016-04-11,154.06190490722656
2016-04-12,158.9120635986328
2016-04-13,165.04971313476562
2016-04-14,166.33729553222656
2016-04-15,164.56564331054688
2016-04-18,164.81736755371094
2016-04-19,167.16981506347656
2016-04-20,169.5900421142578
2016-04-21,169.32864379882812
2016-04-22,172.07803344726562
2016-04-25,169.3480224609375
2016-04-26,171.7973175048828
2016-04-27,173.29782104492188
2016-04-28,168.22508239746094
2016-04-29,164.88519287109375
2016-05-02,166.36630249023438
2016-05-03,160.93531799316406
2016-05-04,157.2662811279297
2016-05-05,157.43084716796875
2016-05-06,158.3892364501953
2016-05-09,156.7725830078125
2016-05-10,162.2325439453125
2016-05-11,160.1415252685547
2016-05-12,162.9683074951172
2016-05-13,157.72122192382812
2016-05-16,158.64097595214844
2016-05-17,157.3242950439453
2016-05-18,159.94786071777344
2016-05-19,156.58859252929688
2016-05-20,160.07369995117188
2016-05-23,159.62841796875
2016-05-24,165.2142333984375
2016-05-25,166.16297912597656
2016-05-26,164.86581420898438
2016-05-27,166.97621154785156
2016-05-31,167.9830322265625
2016-06-01,167.2085418701172
2016-06-02,166.8309783935547
2016-06-03,166.0468292236328
2016-06-06,169.88043212890625
2016-06-07,166.2500762939453
2016-06-08,165.48536682128906
2016-06-09,161.1967010498047
2016-06-10,154.58462524414062
2016-06-13,151.9805145263672
2016-06-14,149.25048828125
2016-06-15,148.93096923828125
2016-06-16,147.14004516601562
2016-06-17,146.87864685058594
2016-06-20,148.34042358398438
2016-06-21,148.32113647460938
2016-06-22,149.4441375732422
2016-06-23,154.46844482421875
2016-06-24,136.59751892089844
2016-06-27,128.49462890625
2016-06-28,132.18304443359375
2016-06-29,135.55198669433594
2016-06-30,136.27804565429688
2016-07-01,134.05142211914062
2016-07-05,129.90802001953125
2016-07-06,128.2235107421875
2016-07-07,130.07260131835938
2016-07-08,134.41932678222656
2016-07-11,135.50355529785156
2016-07-12,139.15325927734375
2016-07-13,138.3594970703125
2016-07-14,139.627685546875
2016-07-15,140.0245819091797
2016-07-18,141.74777221679688
2016-07-19,141.3218536376953
2016-07-20,141.9317169189453
2016-07-21,141.28311157226562
2016-07-22,141.07981872558594
2016-07-25,139.79220581054688
2016-07-26,140.31500244140625
2016-07-27,141.186279296875
2016-07-28,141.65097045898438
2016-07-29,142.0962677001953
2016-08-01,139.87937927246094
2016-08-02,136.52976989746094
2016-08-03,139.04676818847656
2016-08-04,137.68179321289062
2016-08-05,141.6122283935547
2016-08-08,140.1988525390625
2016-08-09,139.4340362548828
2016-08-10,138.89190673828125
2016-08-11,139.2210693359375
2016-08-12,138.562744140625
2016-08-15,139.28883361816406
2016-08-16,136.75242614746094
2016-08-17,137.2751922607422
2016-08-18,137.2267303466797
2016-08-19,137.20742797851562
2016-08-22,136.2296600341797
2016-08-23,139.06614685058594
2016-08-24,136.7040252685547
2016-08-25,135.86172485351562
2016-08-26,137.94314575195312
2016-08-29,137.82701110839844
2016-08-30,139.1629638671875
2016-08-31,137.5171661376953
2016-09-01,135.34873962402344
2016-09-02,135.96824645996094
2016-09-06,137.2848358154297
2016-09-07,142.9966583251953
2016-09-08,142.8223114013672
2016-09-09,139.4146728515625
2016-09-12,142.96759033203125
2016-09-13,140.1407470703125
2016-09-14,139.31790161132812
2016-09-15,142.0575408935547
2016-09-16,139.9374542236328
2016-09-19,140.55699157714844
2016-09-20,138.2917022705078
2016-09-21,140.014892578125
2016-09-22,142.58998107910156
2016-09-23,139.82125854492188
2016-09-26,136.65565490722656
2016-09-27,137.19776916503906
2016-09-28,139.07583618164062
2016-09-29,136.12315368652344
2016-09-30,140.0826416015625
2016-10-03,141.72837829589844
2016-10-04,142.3769989013672
2016-10-05,147.9144744873047
2016-10-06,149.51182556152344
2016-10-07,148.1758575439453
2016-10-10,146.4430389404297
2016-10-11,141.96072387695312
2016-10-12,141.1572265625
2016-10-13,138.07875061035156
2016-10-14,137.7979736328125
2016-10-17,135.3584442138672
2016-10-18,136.8782958984375
2016-10-19,137.25584411621094
2016-10-20,136.4813690185547
2016-10-21,136.85888671875
2016-10-24,138.1561279296875
2016-10-25,137.2461395263672
2016-10-26,136.4813690185547
2016-10-27,134.48704528808594
2016-10-28,133.4415740966797
2016-10-31,128.42686462402344
2016-11-01,130.05325317382812
2016-11-02,127.37164306640625
2016-11-03,128.6204833984375
2016-11-04,128.06866455078125
2016-11-07,128.78506469726562
2016-11-08,127.5458755493164
2016-11-09,134.8743438720703
2016-11-10,143.0159454345703
2016-11-11,139.72445678710938
2016-11-14,138.86288452148438
2016-11-15,138.22386169433594
2016-11-16,138.369140625
2016-11-17,138.04966735839844
2016-11-18,136.14251708984375
2016-11-21,138.9693145751953
2016-11-22,140.7409210205078
2016-11-23,142.50286865234375
2016-11-25,143.8485107421875
2016-11-28,141.75741577148438
2016-11-29,140.37303161621094
2016-11-30,143.3741455078125
2016-12-01,143.70333862304688
2016-12-02,142.38673400878906
2016-12-05,145.20388793945312
2016-12-06,148.69866943359375
2016-12-07,152.77430725097656
2016-12-08,156.23043823242188
2016-12-09,155.96900939941406
2016-12-12,153.32611083984375
2016-12-13,155.60116577148438
2016-12-14,149.87977600097656
2016-12-15,146.55918884277344
2016-12-16,143.75172424316406
2016-12-19,141.58319091796875
2016-12-20,142.28993225097656
2016-12-21,142.59967041015625
2016-12-22,141.22499084472656
2016-12-23,139.38560485839844
2016-12-27,140.42147827148438
2016-12-28,139.0855255126953
2016-12-29,139.33724975585938
2016-12-30,140.6634979248047
2017-01-03,141.1378631591797
2017-01-04,144.64234924316406
2017-01-05,142.8707733154297
2017-01-06,142.55128479003906
2017-01-09,138.8531494140625
2017-01-10,138.6982879638672
2017-01-11,140.58609008789062
2017-01-12,138.99839782714844
2017-01-13,138.949951171875
2017-01-17,136.8782958984375
2017-01-18,137.49786376953125
2017-01-19,136.82980346679688
2017-01-20,138.9113006591797
2017-01-23,138.3013916015625
2017-01-24,140.237548828125
2017-01-25,141.05075073242188
2017-01-26,139.86000061035156
2017-01-27,139.84063720703125
2017-01-30,146.49143981933594
2017-01-31,147.4982452392578
2017-02-01,151.58358764648438
2017-02-02,150.0152130126953
2017-02-03,153.08413696289062
2017-02-06,152.61941528320312
2017-02-07,155.61463928222656
2017-02-08,156.5354766845703
2017-02-09,158.83277893066406
2017-02-10,162.4773712158203
2017-02-13,162.1865997314453
2017-02-14,162.5355987548828
2017-02-15,165.1042938232422
2017-02-16,162.7488250732422
2017-02-17,163.25283813476562
2017-02-21,165.66647338867188
2017-02-22,164.2222442626953
2017-02-23,164.0670623779297
2017-02-24,162.8748321533203
2017-02-27,163.77627563476562
2017-02-28,162.77789306640625
2017-03-01,164.1155242919922
2017-03-02,163.03961181640625
2017-03-03,163.57275390625
2017-03-06,162.060546875
2017-03-07,161.44992065429688
2017-03-08,161.24636840820312
2017-03-09,160.22860717773438
2017-03-10,158.8715057373047
2017-03-13,158.77456665039062
2017-03-14,159.2495574951172
2017-03-15,160.77139282226562
2017-03-16,160.90713500976562
2017-03-17,157.81497192382812
2017-03-20,157.0589141845703
2017-03-21,154.40293884277344
2017-03-22,154.33511352539062
2017-03-23,154.01519775390625
2017-03-24,153.98617553710938
2017-03-27,154.12185668945312
2017-03-28,158.67770385742188
2017-03-29,157.87313842773438
2017-03-30,158.91030883789062
2017-03-31,158.91030883789062
2017-04-03,157.9700469970703
2017-04-04,155.17840576171875
2017-04-05,154.3157501220703
2017-04-06,155.7018585205078
2017-04-07,155.8762969970703
2017-04-10,156.24468994140625
2017-04-11,157.63079833984375
2017-04-12,157.2721710205078
2017-04-13,156.3319091796875
2017-04-17,158.91030883789062
2017-04-18,156.82626342773438
2017-04-19,157.7761993408203
2017-04-20,159.5306854248047
2017-04-21,158.29959106445312
2017-04-24,161.3433074951172
2017-04-25,161.0233917236328
2017-04-26,160.83924865722656
2017-04-27,160.58721923828125
2017-04-28,160.50967407226562
2017-05-01,151.0587921142578
2017-05-02,150.041015625
2017-05-03,150.5450897216797
2017-05-04,150.66139221191406
2017-05-05,149.9634246826172
2017-05-08,149.31402587890625
2017-05-09,149.46926879882812
2017-05-10,149.5081329345703
2017-05-11,147.93582153320312
2017-05-12,149.0617218017578
2017-05-15,150.19729614257812
2017-05-16,150.003173828125
2017-05-17,146.63526916503906
2017-05-18,145.11146545410156
2017-05-19,148.19784545898438
2017-05-22,149.44993591308594
2017-05-23,148.168701171875
2017-05-24,148.0134735107422
2017-05-25,149.46926879882812
2017-05-26,149.3916778564453
2017-05-30,148.51815795898438
2017-05-31,149.32374572753906
2017-06-01,155.6228485107422
2017-06-02,156.26341247558594
2017-06-05,157.22425842285156
2017-06-06,155.14727783203125
2017-06-07,155.7877960205078
2017-06-08,155.069580078125
2017-06-09,157.70956420898438
2017-06-12,157.3795166015625
2017-06-13,157.08837890625
2017-06-14,158.4471893310547
2017-06-15,158.20455932617188
2017-06-16,159.41781616210938
2017-06-19,161.47540283203125
2017-06-20,160.74745178222656
2017-06-21,157.09808349609375
2017-06-22,157.2825469970703
2017-06-23,156.52548217773438
2017-06-26,157.58338928222656
2017-06-27,157.92306518554688
2017-06-28,161.05801391601562
2017-06-29,160.15541076660156
2017-06-30,160.98040771484375
2017-07-03,163.3680419921875
2017-07-05,165.28012084960938
2017-07-06,161.2909393310547
2017-07-07,164.87242126464844
2017-07-10,167.62889099121094
2017-07-11,166.60009765625
2017-07-12,168.91006469726562
2017-07-13,169.99710083007812
2017-07-14,170.36595153808594
2017-07-17,171.11329650878906
2017-07-18,171.78297424316406
2017-07-19,171.78297424316406
2017-07-20,172.6759033203125
2017-07-21,173.1029052734375
2017-07-24,173.78236389160156
2017-07-25,176.1214599609375
2017-07-26,176.2476348876953
2017-07-27,173.5785369873047
2017-07-28,173.3941192626953
2017-07-31,180.36289978027344
2017-08-01,180.5084991455078
2017-08-02,175.35472106933594
2017-08-03,174.8791046142578
2017-08-04,175.3256072998047
2017-08-07,175.31590270996094
2017-08-08,176.4138641357422
2017-08-09,175.41299438476562
2017-08-10,170.44784545898438
2017-08-11,170.2632293701172
2017-08-14,173.3336639404297
2017-08-15,173.82923889160156
2017-08-16,173.3336639404297
2017-08-17,168.09649658203125
2017-08-18,167.9409942626953
2017-08-21,167.1734161376953
2017-08-22,170.42848205566406
2017-08-23,169.2527313232422
2017-08-24,169.77743530273438
2017-08-25,169.9232177734375
2017-08-28,169.0583953857422
2017-08-29,168.95156860351562
2017-08-30,169.1070098876953
2017-08-31,171.68186950683594
2017-09-01,172.08999633789062
2017-09-05,169.46649169921875
2017-09-06,168.08677673339844
2017-09-07,167.7952117919922
2017-09-08,168.39772033691406
2017-09-11,172.22596740722656
2017-09-12,173.76121520996094
2017-09-13,172.22596740722656
2017-09-14,173.50856018066406
2017-09-15,174.77174377441406
2017-09-18,177.43408203125
2017-09-19,177.23004150390625
2017-09-20,177.96853637695312
2017-09-21,178.9595947265625
2017-09-22,179.7271728515625
2017-09-25,181.49563598632812
2017-09-26,180.52394104003906
2017-09-27,183.1085662841797
2017-09-28,184.0218963623047
2017-09-29,184.4494171142578
2017-10-02,187.14096069335938
2017-10-03,187.40330505371094
2017-10-04,189.55062866210938
2017-10-05,189.68667602539062
2017-10-06,189.10369873046875
2017-10-09,188.6178436279297
2017-10-10,189.68667602539062
2017-10-11,189.04537963867188
2017-10-12,188.26803588867188
2017-10-13,188.0640106201172
2017-10-16,189.764404296875
2017-10-17,188.29718017578125
2017-10-18,189.91989135742188
2017-10-19,190.17254638671875
2017-10-20,191.9408721923828
2017-10-23,190.29876708984375
2017-10-24,190.0461883544922
2017-10-25,183.82757568359375
2017-10-26,185.57656860351562
2017-10-27,185.2753448486328
2017-10-30,180.2421875
2017-10-31,181.2138214111328
2017-11-01,180.8348846435547
2017-11-02,180.08673095703125
2017-11-03,180.096435546875
2017-11-06,180.78631591796875
2017-11-07,180.28103637695312
2017-11-08,180.87442016601562
2017-11-09,180.05735778808594
2017-11-10,179.32777404785156
2017-11-13,177.86875915527344
2017-11-14,178.15087890625
2017-11-15,179.7265625
2017-11-16,180.4269561767578
2017-11-17,181.0105438232422
2017-11-20,181.58445739746094
2017-11-21,185.1348419189453
2017-11-22,184.80413818359375
2017-11-24,185.17376708984375
2017-11-27,187.42071533203125
2017-11-28,191.26287841796875
2017-11-29,193.2082977294922
2017-11-30,193.24717712402344
2017-12-01,192.4495849609375
2017-12-04,191.97296142578125
2017-12-05,191.63246154785156
2017-12-06,192.58570861816406
2017-12-07,192.7997589111328
2017-12-08,194.9591827392578
2017-12-11,192.5954132080078
2017-12-12,191.37954711914062
2017-12-13,190.37774658203125
2017-12-14,188.8894805908203
2017-12-15,193.21804809570312
2017-12-18,195.87350463867188
2017-12-19,196.6808319091797
2017-12-20,197.06019592285156
2017-12-21,196.3695831298828
2017-12-22,198.626220703125
2017-12-26,198.4900665283203
2017-12-27,199.08338928222656
2017-12-28,200.87319946289062
2017-12-29,199.64759826660156
2018-01-02,197.49789428710938
2018-01-03,196.60304260253906
2018-01-04,193.12075805664062
2018-01-05,194.02532958984375
2018-01-08,195.0564422607422
2018-01-09,194.803466796875
2018-01-10,192.9651336669922
2018-01-11,195.24122619628906
2018-01-12,197.26446533203125
2018-01-16,197.46871948242188
2018-01-17,202.01124572753906
2018-01-18,199.71571350097656
2018-01-19,206.21334838867188
2018-01-22,208.1295928955078
2018-01-23,207.1082305908203
2018-01-24,205.6783905029297
2018-01-25,205.24066162109375
2018-01-26,209.8706512451172
2018-01-29,203.4994659423828
2018-01-30,197.6729736328125
2018-01-31,194.1809844970703
2018-02-01,196.2528533935547
2018-02-02,191.7297821044922
2018-02-05,183.35476684570312
2018-02-06,185.49468994140625
2018-02-07,183.0298614501953
2018-02-08,174.49560546875
2018-02-09,175.59646606445312
2018-02-12,176.52200317382812
2018-02-13,177.24295043945312
2018-02-14,184.56922912597656
2018-02-15,185.38754272460938
2018-02-16,186.8489227294922
2018-02-20,182.47462463378906
2018-02-21,184.1600341796875
2018-02-22,182.01673889160156
2018-02-23,185.11476135253906
2018-02-26,189.83985900878906
2018-02-27,185.34857177734375
2018-02-28,184.48150634765625
2018-03-01,180.59434509277344
2018-03-02,182.64996337890625
2018-03-05,183.31240844726562
2018-03-06,186.8587188720703
2018-03-07,185.20248413085938
2018-03-08,186.60536193847656
2018-03-09,191.05764770507812
2018-03-12,189.71315002441406
2018-03-13,189.92752075195312
2018-03-14,188.47593688964844
2018-03-15,185.55319213867188
2018-03-16,187.44317626953125
2018-03-19,185.74806213378906
2018-03-20,184.3743438720703
2018-03-21,187.3068389892578
2018-03-22,180.39942932128906
2018-03-23,176.25892639160156
2018-03-26,183.7411346435547
2018-03-27,180.4579315185547
2018-03-28,180.2338409423828
2018-03-29,184.69581604003906
2018-04-02,175.78160095214844
2018-04-03,176.76560974121094
2018-04-04,179.19140625
2018-04-05,177.32090759277344
2018-04-06,171.89439392089844
2018-04-09,170.1797637939453
2018-04-10,171.73851013183594
2018-04-11,166.41921997070312
2018-04-12,168.8450164794922
2018-04-13,164.88955688476562
2018-04-16,166.9452667236328
2018-04-17,168.47474670410156
2018-04-18,166.96475219726562
2018-04-19,168.13381958007812
2018-04-20,166.96475219726562
2018-04-23,166.41921997070312
2018-04-24,164.6071014404297
2018-04-25,164.63633728027344
2018-04-26,165.69822692871094
2018-04-27,165.62026977539062
2018-04-30,160.61270141601562
2018-05-01,159.9015350341797
2018-05-02,156.93983459472656
2018-05-03,155.94615173339844
2018-05-04,157.5536346435547
2018-05-07,158.26480102539062
2018-05-08,159.07337951660156
2018-05-09,159.6101837158203
2018-05-10,160.75218200683594
2018-05-11,160.81076049804688
2018-05-14,161.88441467285156
2018-05-15,162.567626953125
2018-05-16,163.31915283203125
2018-05-17,165.19314575195312
2018-05-18,163.69004821777344
2018-05-21,162.82135009765625
2018-05-22,163.41676330566406
2018-05-23,161.00595092773438
2018-05-24,160.02993774414062
2018-05-25,159.4150390625
2018-05-29,153.4612274169922
2018-05-30,157.00424194335938
2018-05-31,155.44261169433594
2018-06-01,157.36534118652344
2018-06-04,158.39019775390625
2018-06-05,159.40524291992188
2018-06-06,162.8994903564453
2018-06-07,161.21090698242188
2018-06-08,161.0938262939453
2018-06-11,159.834716796875
2018-06-12,158.2926025390625
2018-06-13,152.26075744628906
2018-06-14,151.782470703125
2018-06-15,152.07525634765625
2018-06-18,149.33262634277344
2018-06-19,150.3086395263672
2018-06-20,149.06910705566406
2018-06-21,149.75234985351562
2018-06-22,150.91383361816406
2018-06-25,149.88894653320312
2018-06-26,148.08335876464844
2018-06-27,146.20938110351562
2018-06-28,147.80027770996094
2018-06-29,145.1064453125
2018-07-02,145.33090209960938
2018-07-03,143.70094299316406
2018-07-05,144.47201538085938
2018-07-06,144.5110626220703
2018-07-09,147.2830047607422
2018-07-10,148.77630615234375
2018-07-11,146.71690368652344
2018-07-12,145.584716796875
2018-07-13,144.92092895507812
2018-07-16,145.05764770507812
2018-07-17,144.93072509765625
2018-07-18,147.6246337890625
2018-07-19,145.7310333251953
2018-07-20,145.27236938476562
2018-07-23,146.51193237304688
2018-07-24,148.04429626464844
2018-07-25,147.29273986816406
2018-07-26,148.0735626220703
2018-07-27,147.4293975830078
2018-07-30,154.91551208496094
2018-07-31,156.17462158203125
2018-08-01,151.7727508544922
2018-08-02,151.91912841796875
2018-08-03,148.41517639160156
2018-08-06,149.82066345214844
2018-08-07,151.792236328125
2018-08-08,148.3597412109375
2018-08-09,147.85122680664062
2018-08-10,144.88818359375
2018-08-13,143.16702270507812
2018-08-14,143.3919677734375
2018-08-15,142.2184295654297
2018-08-16,143.05941772460938
2018-08-17,143.35279846191406
2018-08-20,144.72189331054688
2018-08-21,145.58250427246094
2018-08-22,145.32821655273438
2018-08-23,143.25498962402344
2018-08-24,144.29164123535156
2018-08-27,144.90771484375
2018-08-28,143.70486450195312
2018-08-29,144.79034423828125
2018-08-30,142.77586364746094
2018-08-31,142.8638458251953
2018-09-04,141.65122985839844
2018-09-05,141.4361114501953
2018-09-06,140.6635284423828
2018-09-07,139.5584716796875
2018-09-10,139.9007568359375
2018-09-11,139.80300903320312
2018-09-12,139.01083374023438
2018-09-13,137.59288024902344
2018-09-14,139.80300903320312
2018-09-17,138.91307067871094
2018-09-18,138.9424285888672
2018-09-19,142.4237518310547
2018-09-20,142.78561401367188
2018-09-21,144.3698272705078
2018-09-24,140.8199920654297
2018-09-25,137.4070587158203
2018-09-26,136.01844787597656
2018-09-27,135.14808654785156
2018-09-28,133.70079040527344
2018-10-01,134.14085388183594
2018-10-02,133.8669891357422
2018-10-03,134.95252990722656
2018-10-04,134.170166015625
2018-10-05,131.70584106445312
2018-10-08,130.6007537841797
2018-10-09,128.37110900878906
2018-10-10,124.43988037109375
2018-10-11,120.46956634521484
2018-10-12,121.30078125
2018-10-15,121.91688537597656
2018-10-16,123.15882110595703
2018-10-17,124.48881530761719
2018-10-18,120.95851135253906
2018-10-19,120.5868911743164
2018-10-22,117.20331573486328
2018-10-23,115.3843994140625
2018-10-24,113.3405532836914
2018-10-25,115.76578521728516
2018-10-26,112.97871398925781
2018-10-29,108.95946502685547
2018-10-30,112.62666320800781
2018-10-31,111.1500244140625
2018-11-01,115.6484375
2018-11-02,114.25001525878906
2018-11-05,112.2452621459961
2018-11-06,113.10586547851562
2018-11-07,115.36090087890625
2018-11-08,114.71379852294922
2018-11-09,112.98819732666016
2018-11-12,110.35076141357422
2018-11-13,109.20364379882812
2018-11-14,108.89966583251953
2018-11-15,111.0762939453125
2018-11-16,111.14492797851562
2018-11-19,107.9486312866211
2018-11-20,104.46798706054688
2018-11-21,107.2328872680664
2018-11-23,107.14466094970703
2018-11-26,110.28211975097656
2018-11-27,108.35060119628906
2018-11-28,111.56652069091797
2018-11-29,109.39971160888672
2018-11-30,108.94868469238281
2018-12-03,109.13497924804688
2018-12-04,103.0953598022461
2018-12-06,104.4778060913086
2018-12-07,101.02658081054688
2018-12-10,98.51660919189453
2018-12-11,97.47731018066406
2018-12-12,99.89906311035156
2018-12-13,96.43803405761719
2018-12-14,93.64372253417969
2018-12-17,93.59471893310547
2018-12-18,93.84960174560547
2018-12-19,90.39839172363281
2018-12-20,91.51610565185547
2018-12-21,90.61409759521484
2018-12-24,88.47669219970703
2018-12-26,93.20248413085938
2018-12-27,95.25167083740234
2018-12-28,94.13395690917969
2018-12-31,95.53601837158203
2019-01-02,96.31057739257812
2019-01-03,94.5457534790039
2019-01-04,98.68325805664062
2019-01-07,100.54615783691406
2019-01-08,100.36968231201172
2019-01-09,101.47761535644531
2019-01-10,102.03643035888672
2019-01-11,100.11475372314453
2019-01-14,100.35986328125
2019-01-15,101.92860412597656
2019-01-16,105.05628204345703
2019-01-17,104.9680404663086
2019-01-18,106.44853210449219
2019-01-22,104.4974136352539
2019-01-23,104.4189682006836
2019-01-24,105.64456176757812
2019-01-25,107.4780044555664
2019-01-28,107.72314453125
2019-01-29,104.61505889892578
2019-01-30,102.74237060546875
2019-01-31,102.89927673339844
2019-02-01,102.92866516113281
2019-02-04,105.31120300292969
2019-02-05,107.87017822265625
2019-02-06,107.00739288330078
2019-02-07,106.47795867919922
2019-02-08,102.7914047241211
2019-02-11,102.83061981201172
2019-02-12,104.0954360961914
2019-02-13,104.69532012939453
2019-02-14,103.682373046875
2019-02-15,107.15386199951172
2019-02-19,107.19320678710938
2019-02-20,108.1274642944336
2019-02-21,106.21961975097656
2019-02-22,107.32105255126953
2019-02-25,108.5110092163086
2019-02-26,108.6290054321289
2019-02-27,108.33397674560547
2019-02-28,107.7930908203125
2019-03-01,108.69783782958984
2019-03-04,108.4618148803711
2019-03-05,106.8883285522461
2019-03-06,104.72482299804688
2019-03-07,101.90240478515625
2019-03-08,102.1089096069336
2019-03-11,104.79365539550781
2019-03-12,104.79365539550781
2019-03-13,105.4132080078125
2019-03-14,104.99034881591797
2019-03-15,107.53740692138672
2019-03-18,109.74027252197266
2019-03-19,108.4716567993164
2019-03-20,105.22637176513672
2019-03-21,103.46601867675781
