Date,PNW
2015-12-17,42.08964157104492
2015-12-18,41.599853515625
2015-12-21,41.672645568847656
2015-12-22,42.03008270263672
2015-12-23,42.645626068115234
2015-12-24,42.55297088623047
2015-12-28,42.91701126098633
2015-12-29,43.1486701965332
2015-12-30,43.175148010253906
2015-12-31,42.6787223815918
2016-01-04,42.41396713256836
2016-01-05,42.62578201293945
2016-01-06,42.685340881347656
2016-01-07,42.67210388183594
2016-01-08,42.37425231933594
2016-01-11,42.87730407714844
2016-01-12,42.16244888305664
2016-01-13,42.27497863769531
2016-01-14,42.89715576171875
2016-01-15,42.36764144897461
2016-01-19,42.94348907470703
2016-01-20,42.109500885009766
2016-01-21,41.871212005615234
2016-01-22,42.42721176147461
2016-01-25,42.19554901123047
2016-01-26,42.361019134521484
2016-01-27,42.3808708190918
2016-01-28,43.22642135620117
2016-01-29,44.32261276245117
2016-02-01,44.96430206298828
2016-02-02,45.63939666748047
2016-02-03,46.59523391723633
2016-02-04,46.007022857666016
2016-02-05,45.79982376098633
2016-02-08,45.779762268066406
2016-02-09,45.77307891845703
2016-02-10,45.95354461669922
2016-02-11,45.1715087890625
2016-02-12,44.93088150024414
2016-02-16,44.95093536376953
2016-02-17,44.67020034790039
2016-02-18,45.09798812866211
2016-02-19,45.619354248046875
2016-02-22,46.488277435302734
2016-02-23,46.715545654296875
2016-02-24,46.889339447021484
2016-02-25,47.59786605834961
2016-02-26,45.81319046020508
2016-02-29,46.007022857666016
2016-03-01,45.39876174926758
2016-03-02,45.779762268066406
2016-03-03,45.77307891845703
2016-03-04,46.12065887451172
2016-03-07,46.24098205566406
2016-03-08,46.86928939819336
2016-03-09,47.2837028503418
2016-03-10,47.70480728149414
2016-03-11,47.577823638916016
2016-03-14,47.79167938232422
2016-03-15,48.00558853149414
2016-03-16,48.466796875
2016-03-17,49.05499267578125
2016-03-18,48.593780517578125
2016-03-21,48.70073699951172
2016-03-22,48.54701614379883
2016-03-23,48.98816680908203
2016-03-24,49.12184524536133
2016-03-28,49.08173370361328
2016-03-29,49.89052200317383
2016-03-30,49.9239616394043
2016-03-31,50.177947998046875
2016-04-01,50.45867156982422
2016-04-04,50.37846755981445
2016-04-05,49.656585693359375
2016-04-06,49.5696907043457
2016-04-07,49.53627014160156
2016-04-08,49.7033576965332
2016-04-11,49.52959060668945
2016-04-12,49.89052200317383
2016-04-13,49.62315368652344
2016-04-14,49.302330017089844
2016-04-15,49.69000244140625
2016-04-18,49.950660705566406
2016-04-19,50.030887603759766
2016-04-20,48.734169006347656
2016-04-21,47.50428009033203
2016-04-22,47.76497268676758
2016-04-25,47.86521911621094
2016-04-26,47.63795471191406
2016-04-27,48.232852935791016
2016-04-28,48.26319122314453
2016-04-29,48.984657287597656
2016-05-02,49.45662307739258
2016-05-03,49.2071418762207
2016-05-04,49.71284103393555
2016-05-05,49.36897277832031
2016-05-06,49.2071418762207
2016-05-09,49.604976654052734
2016-05-10,49.598228454589844
2016-05-11,49.719581604003906
2016-05-12,50.19155502319336
2016-05-13,50.03649139404297
2016-05-16,50.27922058105469
2016-05-17,49.13972854614258
2016-05-18,47.70356369018555
2016-05-19,48.14856719970703
2016-05-20,48.24971008300781
2016-05-23,47.92607498168945
2016-05-24,48.59358215332031
2016-05-25,48.52615737915039
2016-05-26,49.13298416137695
2016-05-27,49.3487548828125
2016-05-31,49.61845016479492
2016-06-01,50.117401123046875
2016-06-02,50.07018280029297
2016-06-03,51.081600189208984
2016-06-06,50.74445724487305
2016-06-07,50.93326187133789
2016-06-08,51.24340057373047
2016-06-09,52.03227615356445
2016-06-10,51.7356071472168
2016-06-13,51.688419342041016
2016-06-14,52.19410705566406
2016-06-15,51.7356071472168
2016-06-16,52.26153564453125
2016-06-17,52.44358825683594
2016-06-20,52.24128723144531
2016-06-21,52.25478744506836
2016-06-22,51.97158432006836
2016-06-23,52.126678466796875
2016-06-24,52.55820083618164
2016-06-27,53.35382080078125
2016-06-28,53.29988098144531
2016-06-29,53.36056137084961
2016-06-30,54.65511703491211
2016-07-01,54.668601989746094
2016-07-05,55.666526794433594
2016-07-06,55.65304946899414
2016-07-07,54.58095169067383
2016-07-08,54.729312896728516
2016-07-11,54.668601989746094
2016-07-12,53.562835693359375
2016-07-13,53.947166442871094
2016-07-14,53.50216293334961
2016-07-15,53.623512268066406
2016-07-18,53.81230545043945
2016-07-19,53.72465133666992
2016-07-20,53.367305755615234
2016-07-21,53.711185455322266
2016-07-22,54.338233947753906
2016-07-25,54.25733184814453
2016-07-26,53.58980941772461
2016-07-27,53.03692626953125
2016-07-28,53.34617614746094
2016-07-29,53.60444641113281
2016-08-01,54.03261184692383
2016-08-02,53.54327392578125
2016-08-03,53.115081787109375
2016-08-04,53.115081787109375
2016-08-05,52.44900894165039
2016-08-08,52.53056716918945
2016-08-09,52.63252639770508
2016-08-10,52.734466552734375
2016-08-11,52.80922317504883
2016-08-12,52.95875930786133
2016-08-15,51.95966339111328
2016-08-16,51.3411979675293
2016-08-17,52.034420013427734
2016-08-18,52.80244445800781
2016-08-19,52.09560775756836
2016-08-22,52.40824890136719
2016-08-23,52.23152160644531
2016-08-24,52.10240936279297
2016-08-25,52.14997863769531
2016-08-26,50.85862350463867
2016-08-29,51.24604034423828
2016-08-30,50.72269821166992
2016-08-31,51.001365661621094
2016-09-01,50.845035552978516
2016-09-02,51.7014045715332
2016-09-06,52.387840270996094
2016-09-07,52.299495697021484
2016-09-08,52.23152160644531
2016-09-09,50.26052474975586
2016-09-12,51.137290954589844
2016-09-13,50.57317352294922
2016-09-14,50.68191146850586
2016-09-15,51.19846725463867
2016-09-16,51.850929260253906
2016-09-19,52.25192642211914
2016-09-20,52.217926025390625
2016-09-21,53.22380828857422
2016-09-22,53.753936767578125
2016-09-23,53.957862854003906
2016-09-26,53.95105743408203
2016-09-27,53.359745025634766
2016-09-28,52.924774169921875
2016-09-29,52.170372009277344
2016-09-30,51.64701843261719
2016-10-03,50.9605712890625
2016-10-04,49.614864349365234
2016-10-05,49.485721588134766
2016-10-06,49.59445571899414
2016-10-07,49.4041633605957
2016-10-10,50.14498519897461
2016-10-11,49.546897888183594
2016-10-12,50.02942657470703
2016-10-13,50.50519943237305
2016-10-14,50.063438415527344
2016-10-17,50.45762634277344
2016-10-18,51.055728912353516
2016-10-19,50.94696044921875
2016-10-20,50.80426025390625
2016-10-21,50.34889602661133
2016-10-24,50.80426025390625
2016-10-25,51.1100959777832
2016-10-26,51.082923889160156
2016-10-27,50.89261245727539
2016-10-28,51.14974594116211
2016-10-31,52.19877624511719
2016-11-01,51.28000259399414
2016-11-02,51.08803176879883
2016-11-03,50.88917922973633
2016-11-04,50.813758850097656
2016-11-07,51.458274841308594
2016-11-08,51.93136215209961
2016-11-09,50.724613189697266
2016-11-10,49.92927169799805
2016-11-11,50.35437774658203
2016-11-14,50.10753631591797
2016-11-15,50.779476165771484
2016-11-16,50.566917419433594
2016-11-17,50.566917419433594
2016-11-18,50.23095703125
2016-11-21,50.806915283203125
2016-11-22,51.46512222290039
2016-11-23,50.710899353027344
2016-11-25,51.65711212158203
2016-11-28,52.541595458984375
2016-11-29,52.57588577270508
2016-11-30,50.690345764160156
2016-12-01,50.14181900024414
2016-12-02,50.422943115234375
2016-12-05,50.614925384521484
2016-12-06,51.12229919433594
2016-12-07,51.49940490722656
2016-12-08,51.51997756958008
2016-12-09,52.23992156982422
2016-12-12,52.89128494262695
2016-12-13,53.597511291503906
2016-12-14,52.08906173706055
2016-12-15,52.006805419921875
2016-12-16,52.569026947021484
2016-12-19,52.863861083984375
2016-12-20,52.89128494262695
2016-12-21,52.8364372253418
2016-12-22,53.20669174194336
2016-12-23,53.247833251953125
2016-12-27,53.378089904785156
2016-12-28,52.74729537963867
2016-12-29,53.65235900878906
2016-12-30,53.50150680541992
2017-01-03,53.01470184326172
2017-01-04,53.309539794921875
2017-01-05,53.74836349487305
2017-01-06,53.816925048828125
2017-01-09,52.9530029296875
2017-01-10,52.88442611694336
2017-01-11,53.288978576660156
2017-01-12,53.13812255859375
2017-01-13,52.97356414794922
2017-01-17,53.480953216552734
2017-01-18,53.40553283691406
2017-01-19,52.82958221435547
2017-01-20,52.80900192260742
2017-01-23,52.93242263793945
2017-01-24,53.09698486328125
2017-01-25,52.89128494262695
2017-01-26,52.78160858154297
2017-01-27,52.637603759765625
2017-01-30,52.86235809326172
2017-01-31,53.685302734375
2017-02-01,53.035240173339844
2017-02-02,53.79594802856445
2017-02-03,53.96192169189453
2017-02-06,53.837425231933594
2017-02-07,53.8858528137207
2017-02-08,54.335365295410156
2017-02-09,54.03108215332031
2017-02-10,54.40452575683594
2017-02-13,54.43910217285156
2017-02-14,54.00341033935547
2017-02-15,53.94116973876953
2017-02-16,54.321537017822266
2017-02-17,54.42525863647461
2017-02-21,55.16523742675781
2017-02-22,55.130653381347656
2017-02-23,55.67005920410156
2017-02-24,56.32012939453125
2017-02-27,56.14032745361328
2017-02-28,56.838783264160156
2017-03-01,56.9840202331543
2017-03-02,57.620243072509766
2017-03-03,57.419700622558594
2017-03-06,57.37128448486328
2017-03-07,57.08082962036133
2017-03-08,55.97435760498047
2017-03-09,55.92594909667969
2017-03-10,56.43767166137695
2017-03-13,56.486087799072266
2017-03-14,56.62441635131836
2017-03-15,57.81385803222656
2017-03-16,57.0877685546875
2017-03-17,57.558013916015625
2017-03-20,57.07389450073242
2017-03-21,57.87611389160156
2017-03-22,57.855384826660156
2017-03-23,57.80695724487305
2017-03-24,58.17345428466797
2017-03-27,58.18730163574219
2017-03-28,58.22882080078125
2017-03-29,57.75856399536133
2017-03-30,57.59260177612305
2017-03-31,57.661720275878906
2017-04-03,57.75163650512695
2017-04-04,57.91069030761719
2017-04-05,58.10432052612305
2017-04-06,58.42243957519531
2017-04-07,58.270286560058594
2017-04-10,58.629905700683594
2017-04-11,58.63682174682617
2017-04-12,59.03792190551758
2017-04-13,58.94112014770508
2017-04-17,59.29380798339844
2017-04-18,59.598079681396484
2017-04-19,59.203895568847656
2017-04-20,59.00333786010742
2017-04-21,59.356040954589844
2017-04-24,59.598079681396484
2017-04-25,59.72254180908203
2017-04-26,59.64649200439453
2017-04-27,59.99839401245117
2017-04-28,59.294593811035156
2017-05-01,58.576839447021484
2017-05-02,59.0228157043457
2017-05-03,58.78586959838867
2017-05-04,58.84861373901367
2017-05-05,59.141292572021484
2017-05-08,59.169151306152344
2017-05-09,58.632572174072266
2017-05-10,58.66741943359375
2017-05-11,58.73712158203125
2017-05-12,59.064613342285156
2017-05-15,58.897369384765625
2017-05-16,58.45838165283203
2017-05-17,58.60470962524414
2017-05-18,58.96009826660156
2017-05-19,58.932220458984375
2017-05-22,59.33639144897461
2017-05-23,59.77539825439453
2017-05-24,60.23531723022461
2017-05-25,60.94610595703125
2017-05-26,60.90428924560547
2017-05-30,61.12730026245117
2017-05-31,61.56630325317383
2017-06-01,62.0401611328125
2017-06-02,62.17254638671875
2017-06-05,61.57327651977539
2017-06-06,61.29452896118164
2017-06-07,61.36423110961914
2017-06-08,61.2178955078125
2017-06-09,61.3154411315918
2017-06-12,60.93914794921875
2017-06-13,60.9739875793457
2017-06-14,61.36423110961914
2017-06-15,61.768375396728516
2017-06-16,61.96349334716797
2017-06-19,61.8101921081543
2017-06-20,61.8868522644043
2017-06-21,61.74051284790039
2017-06-22,61.44086456298828
2017-06-23,61.210899353027344
2017-06-26,61.461769104003906
2017-06-27,60.8346061706543
2017-06-28,60.28409957885742
2017-06-29,59.364288330078125
2017-06-30,59.34335708618164
2017-07-03,59.10643005371094
2017-07-05,58.981014251708984
2017-07-06,58.78586959838867
2017-07-07,59.00190353393555
2017-07-10,58.674400329589844
2017-07-11,58.778907775878906
2017-07-12,59.294593811035156
2017-07-13,59.03675842285156
2017-07-14,59.32246017456055
2017-07-17,59.62209701538086
2017-07-18,59.761478424072266
2017-07-19,59.93567657470703
2017-07-20,60.31893539428711
2017-07-21,60.78582763671875
2017-07-24,60.26320266723633
2017-07-25,59.99839401245117
2017-07-26,60.548892974853516
2017-07-27,60.59770202636719
2017-07-28,60.481834411621094
2017-07-31,60.89610290527344
2017-08-01,61.176937103271484
2017-08-02,61.254173278808594
2017-08-03,62.29335403442383
2017-08-04,61.8299446105957
2017-08-07,62.202056884765625
2017-08-08,62.30036163330078
2017-08-09,62.01246643066406
2017-08-10,62.46885681152344
2017-08-11,62.159934997558594
2017-08-14,62.37760925292969
2017-08-15,62.65143966674805
2017-08-16,62.925254821777344
2017-08-17,62.40567398071289
2017-08-18,62.69356155395508
2017-08-21,62.630367279052734
2017-08-22,62.82697677612305
2017-08-23,63.13591384887695
2017-08-24,63.121864318847656
2017-08-25,63.20610046386719
2017-08-28,63.50102615356445
2017-08-29,63.479949951171875
2017-08-30,63.18504333496094
2017-08-31,63.171016693115234
2017-09-01,63.09375762939453
2017-09-05,62.974395751953125
2017-09-06,62.48994064331055
2017-09-07,62.86909866333008
2017-09-08,63.19908142089844
2017-09-11,63.71865463256836
2017-09-12,62.42675018310547
2017-09-13,61.8720703125
2017-09-14,62.46885681152344
2017-09-15,62.67950439453125
2017-09-18,62.02653503417969
2017-09-19,61.984405517578125
2017-09-20,61.296302795410156
2017-09-21,61.16992950439453
2017-09-22,60.488853454589844
2017-09-25,60.980342864990234
2017-09-26,60.72056198120117
2017-09-27,59.512874603271484
2017-09-28,59.61820602416992
2017-09-29,59.37247085571289
2017-10-02,59.8850212097168
2017-10-03,59.6814079284668
2017-10-04,60.22905349731445
2017-10-05,60.06757736206055
2017-10-06,59.913108825683594
2017-10-09,59.94118118286133
2017-10-10,60.243125915527344
2017-10-11,60.664398193359375
2017-10-12,61.30333709716797
2017-10-13,61.35247802734375
2017-10-16,61.27523422241211
2017-10-17,61.61931228637695
2017-10-18,61.324398040771484
2017-10-19,62.18801498413086
2017-10-20,62.335479736328125
2017-10-23,62.35653305053711
2017-10-24,62.0897331237793
2017-10-25,61.963348388671875
2017-10-26,61.8861083984375
2017-10-27,62.42675018310547
2017-10-30,61.94227981567383
2017-10-31,62.073211669921875
2017-11-01,61.896270751953125
2017-11-02,62.221805572509766
2017-11-03,63.071067810058594
2017-11-06,62.92245101928711
2017-11-07,63.49569320678711
2017-11-08,63.54524230957031
2017-11-09,63.262168884277344
2017-11-10,62.51906204223633
2017-11-13,63.54524230957031
2017-11-14,64.90404510498047
2017-11-15,64.2458724975586
2017-11-16,64.2458724975586
2017-11-17,63.7292594909668
2017-11-20,63.23385238647461
2017-11-21,63.25507354736328
2017-11-22,63.184295654296875
2017-11-24,63.354148864746094
2017-11-27,63.70091247558594
2017-11-28,64.2458724975586
2017-11-29,64.40864562988281
2017-11-30,64.97480010986328
2017-12-01,64.40864562988281
2017-12-04,63.84247589111328
2017-12-05,63.22675704956055
2017-12-06,63.630149841308594
2017-12-07,63.800010681152344
2017-12-08,64.22464752197266
2017-12-11,64.55726623535156
2017-12-12,63.071067810058594
2017-12-13,63.198463439941406
2017-12-14,62.964908599853516
2017-12-15,63.368324279785156
2017-12-18,62.44120788574219
2017-12-19,61.28054428100586
2017-12-20,60.72148132324219
2017-12-21,60.303924560546875
2017-12-22,60.2543830871582
2017-12-26,59.65283203125
2017-12-27,59.886383056640625
2017-12-28,60.296836853027344
2017-12-29,60.282711029052734
2018-01-02,59.3697395324707
2018-01-03,58.82481384277344
2018-01-04,58.393123626708984
2018-01-05,58.32942199707031
2018-01-08,58.775264739990234
2018-01-09,58.04632568359375
2018-01-10,57.020145416259766
2018-01-11,56.56013488769531
2018-01-12,56.06474304199219
2018-01-16,55.809974670410156
2018-01-17,56.28413772583008
2018-01-18,56.05766677856445
2018-01-19,55.96567916870117
2018-01-22,55.8807373046875
2018-01-23,56.538902282714844
2018-01-24,56.77246856689453
2018-01-25,57.35984802246094
2018-01-26,57.28200912475586
2018-01-29,56.185054779052734
2018-01-30,56.14259338378906
2018-01-31,57.08146667480469
2018-02-01,56.01765060424805
2018-02-02,55.49644470214844
2018-02-05,54.24702072143555
2018-02-06,53.66157531738281
2018-02-07,53.66157531738281
2018-02-08,53.076114654541016
2018-02-09,54.468326568603516
2018-02-12,54.78249740600586
2018-02-13,54.84674072265625
2018-02-14,54.32555389404297
2018-02-15,55.7320556640625
2018-02-16,56.181861877441406
2018-02-20,55.11804962158203
2018-02-21,54.332698822021484
2018-02-22,54.78963088989258
2018-02-23,57.2242431640625
2018-02-26,57.31705856323242
2018-02-27,55.6463737487793
2018-02-28,54.94670867919922
2018-03-01,55.346519470214844
2018-03-02,54.91813659667969
2018-03-05,55.72492599487305
2018-03-06,54.47548294067383
2018-03-07,53.854339599609375
2018-03-08,54.2398681640625
2018-03-09,54.53260803222656
2018-03-12,54.48977279663086
2018-03-13,54.5611686706543
2018-03-14,54.81817626953125
2018-03-15,55.010955810546875
2018-03-16,55.66779708862305
2018-03-19,55.49644470214844
2018-03-20,55.68209457397461
2018-03-21,55.653526306152344
2018-03-22,55.68209457397461
2018-03-23,55.51787567138672
2018-03-26,55.803462982177734
2018-03-27,56.667354583740234
2018-03-28,56.73876190185547
2018-03-29,56.974369049072266
2018-04-02,56.3603515625
2018-04-03,57.045753479003906
2018-04-04,57.15999221801758
2018-04-05,57.33135986328125
2018-04-06,56.938663482666016
2018-04-09,56.90297317504883
2018-04-10,56.039066314697266
2018-04-11,56.053348541259766
2018-04-12,55.189456939697266
2018-04-13,55.7891845703125
2018-04-16,56.61024856567383
2018-04-17,57.2242431640625
2018-04-18,56.574546813964844
2018-04-19,56.181861877441406
2018-04-20,55.70348358154297
2018-04-23,56.01765060424805
2018-04-24,56.795875549316406
2018-04-25,57.06003189086914
2018-04-26,57.86681365966797
2018-04-27,58.266624450683594
2018-04-30,57.96779251098633
2018-05-01,57.622154235839844
2018-05-02,57.19010925292969
2018-05-03,57.470916748046875
2018-05-04,57.75177764892578
2018-05-07,57.42770004272461
2018-05-08,56.38359451293945
2018-05-09,55.74270248413086
2018-05-10,56.26116943359375
2018-05-11,56.25397491455078
2018-05-14,56.22518539428711
2018-05-15,55.62027359008789
2018-05-16,55.41143798828125
2018-05-17,54.993804931640625
2018-05-18,55.11621856689453
2018-05-21,54.892982482910156
2018-05-22,55.23142623901367
2018-05-23,55.8075065612793
2018-05-24,56.18195343017578
2018-05-25,56.448394775390625
2018-05-29,56.80844497680664
2018-05-30,57.478126525878906
2018-05-31,57.326904296875
2018-06-01,55.865116119384766
2018-06-04,55.05860900878906
2018-06-05,54.511329650878906
2018-06-06,53.39518737792969
2018-06-07,53.63280487060547
2018-06-08,53.57520294189453
2018-06-11,52.97032165527344
2018-06-12,53.70482635498047
2018-06-13,53.5391960144043
2018-06-14,54.3025016784668
2018-06-15,54.80656433105469
2018-06-18,54.979393005371094
2018-06-19,55.9443244934082
2018-06-20,55.8579216003418
2018-06-21,55.829097747802734
2018-06-22,56.37637710571289
2018-06-25,57.614959716796875
2018-06-26,57.845394134521484
2018-06-27,58.27024459838867
2018-06-28,58.02541732788086
2018-06-29,58.0109977722168
2018-07-02,58.65188980102539
2018-07-03,58.91831970214844
2018-07-05,59.32158279418945
2018-07-06,59.5808219909668
2018-07-09,57.233314514160156
2018-07-10,57.5429573059082
2018-07-11,58.21263885498047
2018-07-12,57.85978698730469
2018-07-13,57.71577072143555
2018-07-16,57.830963134765625
2018-07-17,57.78056335449219
2018-07-18,57.60055160522461
2018-07-19,58.16941833496094
2018-07-20,57.56454849243164
2018-07-23,57.00286865234375
2018-07-24,56.87325668334961
2018-07-25,57.42770004272461
2018-07-26,58.299049377441406
2018-07-27,58.083011627197266
2018-07-30,57.78777313232422
2018-07-31,58.42335510253906
2018-08-01,57.80592346191406
2018-08-02,58.14735412597656
2018-08-03,58.343448638916016
2018-08-06,58.93182373046875
2018-08-07,58.75748825073242
2018-08-08,58.75023651123047
2018-08-09,59.06257629394531
2018-08-10,59.05530548095703
2018-08-13,58.98992919921875
2018-08-14,59.10617446899414
2018-08-15,59.63642501831055
2018-08-16,59.34587478637695
2018-08-17,59.75992965698242
2018-08-20,59.687255859375
2018-08-21,59.32406997680664
2018-08-22,58.49599838256836
2018-08-23,58.713924407958984
2018-08-24,59.00448226928711
2018-08-27,58.49599838256836
2018-08-28,57.66792297363281
2018-08-29,57.74055862426758
2018-08-30,57.17395782470703
2018-08-31,57.05775833129883
2018-09-04,57.515377044677734
2018-09-05,58.14006805419922
2018-09-06,58.25629425048828
2018-09-07,57.81319046020508
2018-09-10,58.14735412597656
2018-09-11,57.885826110839844
2018-09-12,57.94393539428711
2018-09-13,58.38704299926758
2018-09-14,58.365257263183594
2018-09-17,58.73570251464844
2018-09-18,58.70663833618164
2018-09-19,57.40642547607422
2018-09-20,57.72602462768555
2018-09-21,58.270816802978516
2018-09-24,57.65340805053711
2018-09-25,56.788978576660156
2018-09-26,56.229679107666016
2018-09-27,56.723602294921875
2018-09-28,57.515377044677734
2018-10-01,57.304725646972656
2018-10-02,57.68971252441406
2018-10-03,57.21755599975586
2018-10-04,58.29261016845703
2018-10-05,59.41852569580078
2018-10-08,60.123111724853516
2018-10-09,60.522605895996094
2018-10-10,60.06498718261719
2018-10-11,59.05530548095703
2018-10-12,59.20060348510742
2018-10-15,59.33134841918945
2018-10-16,60.68243408203125
2018-10-17,60.7913818359375
2018-10-18,60.63886260986328
2018-10-19,61.85189437866211
2018-10-22,61.67759704589844
2018-10-23,61.11099624633789
2018-10-24,62.781700134277344
2018-10-25,61.34344482421875
2018-10-26,60.035945892333984
2018-10-29,60.59527587890625
2018-10-30,60.784122467041016
2018-10-31,60.276981353759766
2018-11-01,60.50417709350586
2018-11-02,60.37227249145508
2018-11-05,61.12709426879883
2018-11-06,62.03583908081055
2018-11-07,62.578128814697266
2018-11-08,64.16842651367188
2018-11-09,64.83534240722656
2018-11-12,65.12113952636719
2018-11-13,65.40695190429688
2018-11-14,64.6667709350586
2018-11-15,65.00385284423828
2018-11-16,64.72540283203125
2018-11-19,65.12845611572266
2018-11-20,64.71074676513672
2018-11-21,64.15376281738281
2018-11-23,64.68875885009766
2018-11-26,64.95991516113281
2018-11-27,65.78802490234375
2018-11-28,65.30435180664062
2018-11-29,65.1064682006836
2018-11-30,65.48755645751953
2018-12-03,66.1251449584961
2018-12-04,66.02252960205078
2018-12-06,66.5355453491211
2018-12-07,66.52820587158203
2018-12-10,66.74071502685547
2018-12-11,67.1731185913086
2018-12-12,66.77737426757812
2018-12-13,67.66411590576172
2018-12-14,67.01187896728516
2018-12-17,64.79867553710938
2018-12-18,64.76205444335938
2018-12-19,64.8206558227539
2018-12-20,65.62680053710938
2018-12-21,65.52420043945312
2018-12-24,62.00651550292969
2018-12-26,62.53416442871094
2018-12-27,62.91525650024414
2018-12-28,62.475547790527344
2018-12-31,62.43889617919922
2019-01-02,60.731361389160156
2019-01-03,61.3469352722168
2019-01-04,62.10179901123047
2019-01-07,61.98452377319336
2019-01-08,62.91525650024414
2019-01-09,62.043155670166016
2019-01-10,63.07646179199219
2019-01-11,62.123775482177734
2019-01-14,60.438228607177734
2019-01-15,61.71337127685547
2019-01-16,62.123775482177734
2019-01-17,62.69541931152344
2019-01-18,62.7833251953125
2019-01-22,62.82732009887695
2019-01-23,63.89725875854492
2019-01-24,64.47622680664062
2019-01-25,63.714054107666016
2019-01-28,63.58213806152344
2019-01-29,64.0218505859375
2019-01-30,64.21240997314453
2019-01-31,65.12738037109375
2019-02-01,64.77999877929688
2019-02-04,64.69132232666016
2019-02-05,64.72088623046875
2019-02-06,64.80958557128906
2019-02-07,65.9107894897461
2019-02-08,66.05860137939453
2019-02-11,66.24337768554688
2019-02-12,66.34684753417969
2019-02-13,66.15467834472656
2019-02-14,66.17687225341797
2019-02-15,66.48726654052734
2019-02-19,66.99724578857422
2019-02-20,67.20418548583984
2019-02-21,67.97280883789062
2019-02-22,68.89665985107422
2019-02-25,69.23663330078125
2019-02-26,68.79320526123047
2019-02-27,68.70452880859375
2019-02-28,69.281005859375
2019-03-01,68.57147979736328
2019-03-04,68.73406982421875
2019-03-05,68.10586547851562
2019-03-06,68.56407928466797
2019-03-07,68.54931640625
2019-03-08,68.85230255126953
2019-03-11,69.56183624267578
2019-03-12,70.1678695678711
2019-03-13,70.49305725097656
2019-03-14,70.32308959960938
2019-03-15,71.0621566772461
