Date,PBI
2021-06-07,7.253181457519531
2021-06-08,7.541987895965576
2021-06-09,7.550238132476807
2021-06-10,7.418213367462158
2021-06-11,7.566742420196533
2021-06-14,7.40170955657959
2021-06-15,7.294440746307373
2021-06-16,7.294440746307373
2021-06-17,6.972625255584717
2021-06-18,6.692070007324219
2021-06-21,7.178914546966553
2021-06-22,7.1294050216674805
2021-06-23,7.228425979614258
2021-06-24,7.4264655113220215
2021-06-25,7.4264655113220215
2021-06-28,7.335696220397949
2021-06-29,7.302690505981445
2021-06-30,7.2366766929626465
2021-07-01,7.24492883682251
2021-07-02,7.0303874015808105
2021-07-06,6.939619064331055
2021-07-07,6.980877876281738
2021-07-08,6.774585247039795
2021-07-09,7.781286239624023
2021-07-12,7.6162519454956055
2021-07-13,7.40170955657959
2021-07-14,7.24492883682251
2021-07-15,7.063393592834473
2021-07-16,6.972625255584717
2021-07-19,6.675566673278809
2021-07-20,6.939619064331055
2021-07-21,7.2366766929626465
2021-07-22,6.914864540100098
2021-07-23,6.906612873077393
2021-07-26,7.112903594970703
2021-07-27,6.898360729217529
2021-07-28,6.939619064331055
2021-07-29,6.95612096786499
2021-07-30,6.601302146911621
2021-08-02,6.626056671142578
2021-08-03,6.4115142822265625
2021-08-04,6.246481895446777
2021-08-05,6.370255947113037
2021-08-06,6.659063339233398
2021-08-09,6.716825485229492
2021-08-10,6.692070007324219
2021-08-11,6.881857872009277
2021-08-12,6.593050956726074
2021-08-13,6.50228214263916
2021-08-16,6.386758327484131
2021-08-17,6.188719749450684
2021-08-18,6.172217845916748
2021-08-19,6.0974531173706055
2021-08-20,6.114067077636719
2021-08-23,6.280210971832275
2021-08-24,6.429738998413086
2021-08-25,6.313438415527344
2021-08-26,6.089146137237549
2021-08-27,6.296823978424072
2021-08-30,6.163909912109375
2021-08-31,6.205445289611816
2021-09-01,6.230367660522461
2021-09-02,6.238674163818359
2021-09-03,6.155601978302002
2021-09-07,6.014380931854248
2021-09-08,5.931309700012207
2021-09-09,5.972845077514648
2021-09-10,5.815009593963623
2021-09-13,5.898080825805664
2021-09-14,5.798395156860352
2021-09-15,5.864852428436279
2021-09-16,5.839931488037109
2021-09-17,5.798395156860352
2021-09-20,5.731937885284424
2021-09-21,5.648867607116699
2021-09-22,5.997766971588135
2021-09-23,6.188830852508545
2021-09-24,6.172217845916748
2021-09-27,6.354974269866943
2021-09-28,6.205445289611816
2021-09-29,6.188830852508545
2021-09-30,5.989459991455078
2021-10-01,6.255288124084473
2021-10-04,6.14729642868042
2021-10-05,6.030996322631836
2021-10-06,5.947924613952637
2021-10-07,6.114067077636719
2021-10-08,6.047609329223633
2021-10-11,5.864852428436279
2021-10-12,5.898080825805664
2021-10-13,5.889774322509766
2021-10-14,5.923001766204834
2021-10-15,5.898080825805664
2021-10-18,5.790089130401611
2021-10-19,5.7402448654174805
2021-10-20,6.114067077636719
2021-10-21,6.030996322631836
2021-10-22,5.898080825805664
2021-10-25,6.00607442855835
2021-10-26,5.856545925140381
2021-10-27,5.582408905029297
2021-10-28,5.756860256195068
2021-10-29,5.765166759490967
2021-11-01,6.14729642868042
2021-11-02,5.956231594085693
2021-11-03,6.371589183807373
2021-11-04,6.089146137237549
2021-11-05,6.130680561065674
2021-11-08,6.388203144073486
2021-11-09,6.33836030960083
2021-11-10,6.330052852630615
2021-11-11,6.579266548156738
2021-11-12,6.654033184051514
2021-11-15,6.6373138427734375
2021-11-16,6.578799247741699
2021-11-17,6.495204448699951
2021-11-18,6.269502639770508
2021-11-19,6.244424343109131
2021-11-22,6.286221504211426
2021-11-23,6.219346523284912
2021-11-24,6.210987091064453
2021-11-26,5.976925849914551
2021-11-29,6.02708101272583
2021-11-30,5.709427356719971
2021-12-01,5.57567834854126
2021-12-02,5.709427356719971
2021-12-03,5.533880710601807
2021-12-06,5.634192943572998
2021-12-07,5.709427356719971
2021-12-08,5.809739112854004
2021-12-09,5.659271717071533
2021-12-10,5.60075569152832
2021-12-13,5.358334541320801
2021-12-14,5.308178424835205
2021-12-15,5.391772270202637
2021-12-16,5.467006206512451
2021-12-17,5.6927080154418945
2021-12-20,5.249663829803467
2021-12-21,5.458646774291992
2021-12-22,5.483724594116211
2021-12-23,5.5840373039245605
2021-12-27,5.5589599609375
2021-12-28,5.550598621368408
2021-12-29,5.450287818908691
2021-12-30,5.533880710601807
2021-12-31,5.542240619659424
2022-01-03,5.642552375793457
2022-01-04,5.675990581512451
2022-01-05,5.533880710601807
2022-01-06,5.475366592407227
2022-01-07,5.550598621368408
2022-01-10,5.4084906578063965
2022-01-11,5.550598621368408
2022-01-12,5.483724594116211
2022-01-13,5.533880710601807
2022-01-14,5.517162322998047
2022-01-18,5.324897766113281
2022-01-19,5.249663829803467
2022-01-20,5.040679931640625
2022-01-21,4.831697463989258
2022-01-24,4.998884201049805
2022-01-25,4.973805904388428
2022-01-26,4.848415374755859
2022-01-27,4.848415374755859
2022-01-28,4.8985724449157715
2022-01-31,5.149351596832275
2022-02-01,4.355214595794678
2022-02-02,4.121152400970459
2022-02-03,4.020840167999268
2022-02-04,3.9957633018493652
2022-02-07,4.020840167999268
2022-02-08,4.21310567855835
2022-02-09,4.263261795043945
2022-02-10,4.129512310028076
2022-02-11,4.104434967041016
2022-02-14,4.037559986114502
2022-02-15,4.162949085235596
2022-02-16,4.087716579437256
2022-02-17,4.045487403869629
2022-02-18,4.011704444885254
2022-02-22,3.9779212474823
2022-02-23,3.9525835514068604
2022-02-24,4.045487403869629
2022-02-25,4.146835803985596
2022-02-28,4.205954551696777
2022-03-01,4.146835803985596
2022-03-02,4.256629467010498
2022-03-03,4.214401721954346
2022-03-04,4.096160888671875
2022-03-07,4.011704444885254
2022-03-08,4.096160888671875
2022-03-09,4.205954551696777
2022-03-10,4.1721720695495605
2022-03-11,4.155282020568848
2022-03-14,4.096160888671875
2022-03-15,4.163726806640625
2022-03-16,4.341085910797119
2022-03-17,4.383314609527588
2022-03-18,4.518446445465088
2022-03-21,4.3748698234558105
2022-03-22,4.476217746734619
