Date,FOX
2017-04-05,30.61356474259
2017-04-06,30.335530421217
2017-04-07,30.325600624025
2017-04-10,30.385179407176
2017-04-11,30.256092043682
2017-04-12,29.928408736349
2017-04-13,29.650374414977
2017-04-17,29.948268330733
2017-04-18,29.839040561622
2017-04-19,29.600725429017
2017-04-20,30.335530421217
2017-04-21,30.007847113885
2017-04-24,29.541146645866
2017-04-25,29.680163806552
2017-04-26,29.839040561622
2017-04-27,29.71988299532
2017-04-28,29.650374414977
2017-05-01,29.481567862715
2017-05-02,29.640444617785
2017-05-03,28.150975039002
2017-05-04,28.29992199688
2017-05-05,28.379360374415
2017-05-08,27.833221528861
2017-05-09,27.763712948518
2017-05-10,27.485678627145
2017-05-11,28.121185647426
2017-05-12,27.704134165367
2017-05-15,27.475748829953
2017-05-16,26.919680187207
2017-05-17,26.582067082683
2017-05-18,26.591996879875
2017-05-19,26.830312012481
2017-05-22,26.810452418097
2017-05-23,26.343751950078
2017-05-24,26.482769110764
2017-05-25,27.03883775351
2017-05-26,26.760803432137
2017-05-30,26.770733229329
2017-05-31,26.711154446178
2017-06-01,27.336731669267
2017-06-02,27.40624024961
2017-06-05,27.167925117005
2017-06-06,27.018978159126
2017-06-07,26.999118564743
2017-06-08,26.810452418097
2017-06-09,27.505538221529
2017-06-12,27.972238689548
2017-06-13,27.465819032761
2017-06-14,26.939539781591
2017-06-15,27.217574102964
2017-06-16,26.929609984399
2017-06-19,27.237433697348
2017-06-20,26.552277691108
2017-06-21,26.67143525741
2017-06-22,26.443049921997
2017-06-23,26.740943837754
2017-06-26,27.426099843994
2017-06-27,27.028907956318
2017-06-28,27.575046801872
2017-06-29,27.545257410296
2017-06-30,27.674344773791
2017-07-03,27.93251950078
2017-07-05,27.743853354134
2017-07-06,27.326801872075
2017-07-07,27.366521060842
2017-07-10,27.644555382215
2017-07-11,27.525397815913
2017-07-12,28.111255850234
2017-07-13,27.207644305772
2017-07-14,27.346661466459
2017-07-17,27.03883775351
2017-07-18,27.009048361934
2017-07-19,27.267223088924
2017-07-20,27.416170046802
2017-07-21,27.455889235569
2017-07-24,27.306942277691
2017-07-25,27.515468018721
2017-07-26,27.72399375975
2017-07-27,29.014867394696
2017-07-28,28.707043681747
2017-07-31,28.488588143526
2017-08-01,28.716973478939
2017-08-02,28.081466458658
2017-08-03,28.319781591264
2017-08-04,27.863010920437
2017-08-07,27.644555382215
2017-08-08,27.515468018721
2017-08-09,27.316872074883
2017-08-10,27.277152886115
2017-08-11,27.644555382215
2017-08-14,27.575046801872
2017-08-15,27.24736349454
2017-08-16,27.366521060842
2017-08-17,26.701224648986
2017-08-18,26.601926677067
2017-08-21,26.701224648986
2017-08-22,26.790592823713
2017-08-23,26.472839313573
2017-08-24,26.423190327613
2017-08-25,26.532418096724
2017-08-28,26.572137285491
2017-08-29,26.72108424337
2017-08-30,26.820382215289
2017-08-31,26.909750390016
2017-09-01,26.790592823713
2017-09-05,25.906840873635
2017-09-06,25.787683307332
2017-09-07,25.201825273011
2017-09-08,25.201825273011
2017-09-11,25.489789391576
2017-09-12,25.46
2017-09-13,26.15
2017-09-14,26.0
2017-09-15,26.65
2017-09-18,26.03
2017-09-19,26.27
2017-09-20,26.38
2017-09-21,26.33
2017-09-22,26.43
2017-09-25,26.61
2017-09-26,26.42
2017-09-27,26.77
2017-09-28,26.01
2017-09-29,25.79
2017-10-02,26.05
2017-10-03,26.02
2017-10-04,26.46
2017-10-05,26.32
2017-10-06,26.47
2017-10-09,25.97
2017-10-10,26.15
2017-10-11,25.48
2017-10-12,25.49
2017-10-13,25.83
2017-10-16,26.1
2017-10-17,26.22
2017-10-18,26.59
2017-10-19,26.7
2017-10-20,26.84
2017-10-23,26.01
2017-10-24,25.56
2017-10-25,25.43
2017-10-26,25.7
2017-10-27,25.75
2017-10-30,25.75
2017-10-31,25.45
2017-11-01,25.38
2017-11-02,25.15
2017-11-03,24.43
2017-11-06,26.62
2017-11-07,27.04
2017-11-09,28.13
2017-11-10,28.07
2017-11-13,27.82
2017-11-14,27.31
2017-11-15,27.95
2017-11-16,28.6
2017-11-17,30.48
2017-11-20,29.9
2017-11-21,30.1
2017-11-22,29.94
2017-11-24,29.78
2017-11-27,29.7
2017-11-28,30.17
2017-11-29,31.3
2017-11-30,31.15
2017-12-01,31.47
2017-12-04,32.31
2017-12-05,32.48
2017-12-06,32.7
2017-12-07,33.77
2017-12-08,32.97
2017-12-11,33.27
2017-12-12,33.6
2017-12-13,32.34
2017-12-14,34.22
2017-12-15,34.22
2017-12-18,34.5
2017-12-19,34.37
2017-12-20,33.86
2017-12-21,34.53
2017-12-22,34.72
2017-12-26,34.17
2017-12-27,34.14
2017-12-28,34.08
2017-12-29,34.12
2018-01-02,35.36
2018-01-03,35.93
2018-01-04,36.17
2018-01-05,36.35
2018-01-08,35.85
2018-01-09,36.18
2018-01-10,35.32
2018-01-11,35.8
2018-01-12,36.37
2018-01-16,35.79
2018-01-17,36.49
2018-01-18,35.73
2018-01-19,36.26
2018-01-22,36.96
2018-01-23,37.19
2018-01-24,37.5
2018-01-25,37.73
2018-01-26,38.32
2018-01-29,38.14
2018-01-30,37.88
2018-01-31,36.49
2018-02-01,36.71
2018-02-02,36.22
2018-02-05,35.63
2018-02-06,36.42
2018-02-07,35.7
2018-02-08,34.07
2018-02-09,35.17
2018-02-12,35.95
2018-02-13,36.19
2018-02-14,36.18
2018-02-15,36.65
2018-02-16,37.04
2018-02-20,36.61
2018-02-21,36.56
2018-02-22,36.73
2018-02-23,37.62
2018-02-26,38.4
2018-02-27,37.14
2018-02-28,36.42
2018-03-01,35.53
2018-03-02,35.93
2018-03-05,36.15
2018-03-06,37.02
2018-03-07,36.51
2018-03-08,36.79
2018-03-09,37.21
2018-03-12,37.5
2018-03-13,36.85
2018-03-14,37.23
2018-03-15,36.7
2018-03-16,36.62
2018-03-19,36.25
2018-03-20,36.18
2018-03-21,36.3
2018-03-22,36.18
2018-03-23,35.45
2018-03-26,36.58
2018-03-27,36.08
2018-07-02,48.4730883345
2018-07-03,47.8356776804
2018-07-05,47.975111261
2018-07-06,48.2340593392
2018-07-09,48.8814295347
2018-07-10,49.1403776129
2018-07-11,47.2082265678
2018-07-12,46.8496830748
2018-07-13,46.9990761969
2018-07-16,46.2222319622
2018-07-17,46.0031220499
2018-07-18,46.132596089
2018-07-19,46.0130815914
2018-07-20,45.5051449764
2018-07-23,45.3557518543
2018-07-24,44.7283007417
2018-07-25,44.6884625759
2018-07-26,44.9075724882
2018-07-27,44.5291099123
2018-07-30,44.3498381659
2018-07-31,44.2402832097
2018-08-01,44.3498381659
2018-08-02,44.479312205
2018-08-03,44.7382602832
2018-08-06,45.0868442347
2018-08-07,44.8776938638
2018-08-08,44.7780984491
2018-08-09,44.8776938638
2018-08-10,44.7382602832
2018-08-13,44.5291099123
2018-08-14,44.7880579906
2018-08-15,44.6187457856
2018-08-16,44.9374511126
2018-08-17,44.64862441
2018-08-20,44.6087862441
2018-08-21,44.6585839514
2018-08-22,44.5689480782
2018-08-23,44.479312205
2018-08-24,44.3996358732
2018-08-27,44.4295144976
2018-08-28,44.4195549562
2018-08-29,44.8278961564
2018-08-30,44.5490289953
2018-08-31,44.7183412003
2018-09-04,44.6884625759
2018-09-05,44.5390694538
2018-09-06,44.6984221173
2018-09-07,44.5589885367
2018-09-10,44.2701618341
2018-09-11,44.31
2018-09-12,44.21
2018-09-13,44.38
2018-09-14,44.42
2018-09-17,44.34
2018-09-18,44.16
2018-09-19,44.26
2018-09-20,44.2
2018-09-21,43.89
2018-09-24,44.65
2018-09-25,44.81
2018-09-26,45.26
2018-09-27,45.49
2018-09-28,45.82
2018-10-01,45.84
2018-10-02,46.18
2018-10-03,46.51
2018-10-04,46.27
2018-10-05,45.83
2018-10-08,45.47
2018-10-09,45.26
2018-10-10,44.4
2018-10-11,44.79
2018-10-12,44.94
2018-10-15,45.13
2018-10-16,45.56
2018-10-17,45.46
2018-10-18,45.43
2018-10-19,45.53
2018-10-22,45.44
2018-10-23,45.37
2018-10-24,44.29
2018-10-25,44.79
2018-10-26,44.8
2018-10-29,45.21
2018-10-30,45.29
2018-10-31,45.18
2018-11-01,46.2
2018-11-02,46.08
2018-11-05,46.41
2018-11-06,46.78
2018-11-07,47.16
2018-11-08,47.47
2018-11-09,47.71
2018-11-12,47.59
2018-11-13,47.28
2018-11-14,47.43
2018-11-15,47.79
2018-11-16,47.73
2018-11-19,48.54
2018-11-20,48.31
2018-11-21,48.54
2018-11-23,48.66
2018-11-26,48.55
2018-11-27,48.89
2018-11-28,49.25
2018-11-29,49.3
2018-11-30,49.03
2018-12-03,49.39
2018-12-04,48.92
2018-12-06,49.23
2018-12-07,48.99
2018-12-10,49.02
2018-12-11,49.01
2018-12-12,48.92
2018-12-13,48.92
2018-12-14,48.8
2018-12-17,48.77
2018-12-18,48.5
2018-12-19,48.19
2018-12-20,47.73
2018-12-21,46.6
2018-12-24,46.0
2018-12-26,47.53
2018-12-27,47.75
2018-12-28,47.62
2018-12-31,47.78
2019-03-13,35.30424118041992
2019-03-14,35.98870849609375
2019-03-15,36.94336318969727
2019-03-18,36.79926300048828
2019-03-19,35.61946105957031
2019-03-20,33.86323928833008
2019-03-21,35.01604080200195
2019-03-22,33.73716354370117
2019-03-25,32.82754135131836
2019-03-26,33.06169509887695
2019-03-27,32.60238265991211
2019-03-28,32.12505340576172
2019-03-29,32.314186096191406
2019-04-01,32.55734634399414
2019-04-02,32.15208053588867
2019-04-03,31.971948623657227
2019-04-04,32.449275970458984
2019-04-05,33.304866790771484
2019-04-08,33.187774658203125
2019-04-09,33.22380065917969
2019-04-10,32.35921096801758
2019-04-11,32.79151916503906
2019-04-12,33.27785110473633
2019-04-15,33.304866790771484
2019-04-16,33.51200866699219
2019-04-17,34.412620544433594
2019-04-18,34.15144348144531
2019-04-22,33.53901672363281
2019-04-23,33.86323928833008
2019-04-24,33.728153228759766
2019-04-25,33.899269104003906
2019-04-26,34.142433166503906
2019-04-29,34.88094711303711
2019-04-30,34.673805236816406
2019-05-01,34.88995742797852
2019-05-02,33.17877960205078
2019-05-03,33.34088897705078
2019-05-06,33.60206604003906
2019-05-07,33.05269241333008
2019-05-08,33.1607666015625
2019-05-09,34.19648361206055
2019-05-10,34.26852035522461
2019-05-13,33.77318572998047
2019-05-14,33.75517272949219
2019-05-15,33.5300178527832
2019-05-16,32.710453033447266
2019-05-17,33.381160736083984
2019-05-20,33.245201110839844
2019-05-21,33.698387145996094
2019-05-22,33.236141204833984
2019-05-23,33.091121673583984
2019-05-24,33.03675079345703
2019-05-28,32.77389907836914
2019-05-29,31.994430541992188
2019-05-30,31.550317764282227
2019-05-31,31.45968246459961
2019-06-03,30.61676406860352
2019-06-04,30.897735595703125
2019-06-05,30.83430290222168
2019-06-06,30.580516815185547
2019-06-07,30.52613067626953
2019-06-10,30.580516815185547
2019-06-11,30.662086486816406
2019-06-12,31.45062255859375
2019-06-13,31.668142318725582
2019-06-14,31.68626594543457
2019-06-17,32.447608947753906
2019-06-18,32.47480392456055
2019-06-19,32.39323425292969
2019-06-20,32.03974533081055
2019-06-21,32.52012252807617
2019-06-24,32.21196746826172
2019-06-25,31.89472961425781
2019-06-26,32.00349807739258
2019-06-27,32.40229797363281
2019-06-28,33.10924530029297
2019-07-01,32.59263610839844
2019-07-02,33.10924530029297
2019-07-03,32.94610595703125
2019-07-05,33.136444091796875
2019-07-08,32.746707916259766
2019-07-09,32.6379508972168
2019-07-10,32.755767822265625
2019-07-11,32.909854888916016
2019-07-12,33.49898910522461
2019-07-15,33.57149124145508
2019-07-16,33.254268646240234
2019-07-17,32.782962799072266
2019-07-18,33.181758880615234
2019-07-19,33.03675079345703
2019-07-22,32.918914794921875
2019-07-23,33.091121673583984
2019-07-24,33.4355354309082
2019-07-25,33.92497253417969
2019-07-26,33.97935485839844
2019-07-29,34.16062545776367
2019-07-30,34.30564498901367
2019-07-31,33.716514587402344
2019-08-01,33.390228271484375
2019-08-02,33.136444091796875
2019-08-05,32.62889099121094
2019-08-06,32.991432189941406
2019-08-07,33.344905853271484
2019-08-08,31.7225284576416
2019-08-09,32.05787658691406
2019-08-12,31.550317764282227
2019-08-13,31.7225284576416
2019-08-14,30.50800895690918
2019-08-15,29.73760223388672
2019-08-16,29.91887283325196
2019-08-19,30.45362091064453
2019-08-20,30.23610115051269
2019-08-21,30.045764923095703
2019-08-22,29.746665954589844
2019-08-23,28.49588966369629
2019-08-26,28.74060821533203
2019-08-27,28.65903663635254
2019-08-28,28.60465240478516
2019-08-29,29.41131591796875
2019-08-30,29.728540420532227
2019-09-03,29.600753784179688
2019-09-04,30.312705993652344
2019-09-05,30.951635360717773
2019-09-06,30.91512107849121
2019-09-09,31.024662017822266
2019-09-10,31.234590530395508
2019-09-11,31.006404876708984
2019-09-12,30.75995826721192
2019-09-13,30.76908493041992
2019-09-16,30.568279266357425
2019-09-17,29.95672416687012
2019-09-18,29.66464614868164
2019-09-19,29.18088150024414
2019-09-20,29.281288146972656
2019-09-23,29.3725643157959
2019-09-24,28.77927017211914
2019-09-25,29.20826530456543
2019-09-26,28.72450256347656
2019-09-27,28.73362922668457
2019-09-30,28.78839683532715
2019-10-01,28.45980453491211
2019-10-02,27.66570472717285
2019-10-03,27.738725662231445
2019-10-04,27.825439453125
2019-10-07,27.830001831054688
2019-10-08,27.414697647094727
2019-10-09,27.620067596435547
2019-10-10,27.77066993713379
2019-10-11,28.441547393798828
2019-10-14,28.30463409423828
2019-10-15,28.697120666503903
2019-10-16,28.82947158813477
2019-10-17,28.742759704589844
2019-10-18,28.774707794189453
2019-10-21,29.29041290283203
2019-10-22,29.911094665527344
2019-10-23,29.76504707336425
2019-10-24,28.843162536621094
2019-10-25,28.93444061279297
2019-10-28,29.399946212768555
2019-10-29,29.253904342651367
2019-10-30,28.624101638793945
2019-10-31,28.514572143554688
2019-11-01,29.080480575561523
2019-11-04,29.11699104309082
2019-11-05,29.34518051147461
2019-11-06,29.509477615356445
2019-11-07,31.26197052001953
2019-11-08,31.42627143859864
2019-11-11,31.234590530395508
2019-11-12,30.860361099243164
2019-11-13,30.64129638671875
2019-11-14,30.53177070617676
2019-11-15,30.66411781311035
2019-11-18,31.453649520874023
2019-11-19,32.33902740478516
2019-11-20,31.94197463989257
2019-11-21,31.74573135375977
2019-11-22,31.83244514465332
2019-11-25,31.80962562561035
2019-11-26,32.119964599609375
2019-11-27,31.97391891479492
2019-11-29,31.92828369140625
2019-12-02,31.777687072753903
2019-12-03,31.35324478149414
2019-12-04,31.61794090270996
2019-12-05,31.613380432128903
2019-12-06,31.581439971923828
2019-12-09,31.754859924316406
2019-12-10,31.873517990112305
2019-12-11,32.21123504638672
2019-12-12,32.82278823852539
2019-12-13,32.73151016235352
2019-12-16,32.75889587402344
2019-12-17,33.078365325927734
2019-12-18,32.85929489135742
2019-12-19,32.90494155883789
2019-12-20,33.06010818481445
2019-12-23,33.43433380126953
2019-12-24,33.315677642822266
2019-12-26,33.589508056640625
2019-12-27,33.52104949951172
2019-12-30,33.26091384887695
2019-12-31,33.22439956665039
2020-01-02,33.279170989990234
2020-01-03,32.9505729675293
2020-01-06,32.872989654541016
2020-01-07,33.28829574584961
2020-01-08,33.24265670776367
2020-01-09,33.315677642822266
2020-01-10,32.9368896484375
2020-01-13,33.13312149047852
2020-01-14,33.3521842956543
2020-01-15,33.580379486083984
2020-01-16,34.89474868774414
2020-01-17,35.209651947021484
2020-01-21,35.05904006958008
2020-01-22,35.049922943115234
2020-01-23,33.680782318115234
2020-01-24,32.895809173583984
2020-01-27,33.197017669677734
2020-01-28,33.42520523071289
2020-01-29,32.85017395019531
2020-01-30,33.279170989990234
2020-01-31,33.16051483154297
2020-02-03,33.616886138916016
2020-02-04,34.13715744018555
2020-02-05,34.62092208862305
2020-02-06,33.315677642822266
2020-02-07,33.197017669677734
2020-02-10,33.57124710083008
2020-02-11,33.41608047485352
2020-02-12,33.91809844970703
2020-02-13,34.2466926574707
2020-02-14,34.055015563964844
2020-02-18,33.97286605834961
2020-02-19,34.25581359863281
2020-02-20,33.3521842956543
2020-02-21,32.40291976928711
2020-02-24,31.280223846435547
2020-02-25,29.965858459472656
2020-02-26,29.573375701904297
2020-02-27,28.28637886047364
2020-02-28,27.793493270874023
2020-03-02,29.016584396362305
2020-03-03,28.235088348388672
2020-03-04,28.19831085205078
2020-03-05,26.77322769165039
2020-03-06,26.221580505371094
2020-03-09,24.9435977935791
2020-03-10,26.442237854003903
2020-03-11,25.30217170715332
2020-03-12,23.5001220703125
2020-03-13,23.33462905883789
2020-03-16,21.32112693786621
2020-03-17,21.872772216796875
2020-03-18,19.6845760345459
2020-03-19,20.171863555908203
2020-03-20,18.43417358398437
2020-03-23,18.213518142700195
2020-03-24,19.905229568481445
2020-03-25,21.459033966064453
2020-03-26,22.61749267578125
2020-03-27,20.26380157470703
2020-03-30,21.854387283325195
2020-03-31,21.036104202270508
2020-04-01,19.82708168029785
2020-04-02,20.07991981506348
2020-04-03,19.850069046020508
2020-04-06,22.47958374023437
2020-04-07,22.95767402648925
2020-04-08,23.73917388916016
2020-04-09,23.57367897033692
2020-04-13,23.35301780700684
2020-04-14,23.913862228393555
2020-04-15,23.14155578613281
2020-04-16,23.10477828979492
2020-04-17,24.11612701416016
2020-04-20,23.619647979736328
2020-04-21,23.03122329711914
2020-04-22,22.608299255371094
2020-04-23,22.47958374023437
2020-04-24,22.54393768310547
2020-04-27,23.913862228393555
2020-04-28,24.796491622924805
2020-04-29,25.697513580322266
2020-04-30,23.5001220703125
2020-05-01,23.003644943237305
2020-05-04,22.64507484436035
2020-05-05,21.92793655395508
2020-05-06,22.626684188842773
2020-05-07,22.99444961547852
2020-05-08,23.656423568725582
2020-05-11,23.39899063110352
2020-05-12,22.88412094116211
2020-05-13,22.12100982666016
2020-05-14,23.09558486938477
2020-05-15,23.44495964050293
2020-05-18,24.69075965881348
2020-05-19,24.768911361694336
2020-05-20,25.164257049560547
2020-05-21,25.035541534423828
2020-05-22,25.164257049560547
2020-05-26,26.285938262939453
2020-05-27,26.938718795776367
2020-05-28,26.350297927856445
2020-05-29,26.46062660217285
2020-06-01,26.79161834716797
2020-06-02,26.54337501525879
2020-06-03,27.78457832336425
2020-06-04,27.53173828125
2020-06-05,27.812158584594727
2020-06-08,29.126914978027344
2020-06-09,27.88570976257324
2020-06-10,27.33406448364257
2020-06-11,25.39410972595215
2020-06-12,25.697513580322266
2020-06-15,26.5341796875
2020-06-16,25.76187515258789
2020-06-17,25.52283096313477
2020-06-18,26.350297927856445
2020-06-19,25.577993392944336
2020-06-22,25.37572288513184
2020-06-23,25.568798065185547
2020-06-24,24.833267211914062
2020-06-25,24.594223022460938
2020-06-26,23.674814224243164
2020-06-29,24.631000518798828
2020-06-30,24.676973342895508
2020-07-01,24.745925903320312
2020-07-02,24.410341262817383
2020-07-06,24.391950607299805
2020-07-07,23.693204879760746
2020-07-08,23.343826293945312
