Date,PSKY
2015-12-24,38.156620025634766
2015-12-28,37.6660041809082
2015-12-29,38.03597640991211
2015-12-30,37.60968780517578
2015-12-31,37.90728759765625
2016-01-04,37.521217346191406
2016-01-05,37.09492874145508
2016-01-06,37.10298156738281
2016-01-07,36.467559814453125
2016-01-08,37.36838912963867
2016-01-11,37.625770568847656
2016-01-12,37.81880569458008
2016-01-13,36.145843505859375
2016-01-14,37.58556365966797
2016-01-15,36.90190124511719
2016-01-19,36.50777816772461
2016-01-20,35.4058723449707
2016-01-21,36.813411712646484
2016-01-22,37.75446319580078
2016-01-25,37.23167419433594
2016-01-26,38.21294021606445
2016-01-27,38.07620620727539
2016-01-28,37.23167419433594
2016-01-29,38.204891204833984
2016-02-01,38.53466033935547
2016-02-02,37.5051383972168
2016-02-03,38.816158294677734
2016-02-04,38.93680191040039
2016-02-05,37.19948196411133
2016-02-08,35.67933654785156
2016-02-09,34.30397033691406
2016-02-10,34.488948822021484
2016-02-11,35.04393005371094
2016-02-12,34.7302360534668
2016-02-16,36.12975311279297
2016-02-17,37.44883728027344
2016-02-18,36.82950973510742
2016-02-19,36.2664909362793
2016-02-22,37.69816589355469
2016-02-23,37.77055358886719
2016-02-24,38.18879318237305
2016-02-25,38.317474365234375
2016-02-26,38.84832763671875
2016-02-29,38.912681579589844
2016-03-01,40.4167366027832
2016-03-02,40.33631896972656
2016-03-03,41.40605163574219
2016-03-04,41.34170150756836
2016-03-07,41.82429504394531
2016-03-08,41.164764404296875
2016-03-09,42.027896881103516
2016-03-10,41.769771575927734
2016-03-11,42.8507080078125
2016-03-14,42.99591064453125
2016-03-15,42.423179626464844
2016-03-16,43.91552734375
2016-03-17,43.762264251708984
2016-03-18,44.13333511352539
2016-03-21,43.57673263549805
2016-03-22,43.447662353515625
2016-03-23,43.15725326538086
2016-03-24,43.60898208618164
2016-03-28,44.052669525146484
2016-03-29,44.28660202026367
2016-03-30,44.052669525146484
2016-03-31,44.43987274169922
2016-04-01,44.50438690185547
2016-04-04,44.222068786621094
2016-04-05,43.770320892333984
2016-04-06,44.24626159667969
2016-04-07,43.22178268432617
2016-04-08,43.657379150390625
2016-04-11,43.17338562011719
2016-04-12,43.22178268432617
2016-04-13,43.79452133178711
2016-04-14,43.28631591796875
2016-04-15,43.47185516357422
2016-04-18,43.66545486450195
2016-04-19,44.33499526977539
2016-04-20,44.4075927734375
2016-04-21,45.02872848510742
2016-04-22,45.56920623779297
2016-04-25,45.40788269042969
2016-04-26,45.528892517089844
2016-04-27,45.488548278808594
2016-04-28,45.23041534423828
2016-04-29,45.101341247558594
2016-05-02,45.55307388305664
2016-05-03,44.899681091308594
2016-05-04,45.60147476196289
2016-05-05,46.359764099121094
2016-05-06,46.52916717529297
2016-05-09,45.17393493652344
2016-05-10,45.94834899902344
2016-05-11,45.012611389160156
2016-05-12,43.78645324707031
2016-05-13,43.15725326538086
2016-05-16,43.27824020385742
2016-05-17,43.12497329711914
2016-05-18,42.173099517822266
2016-05-19,42.027896881103516
2016-05-20,42.54417037963867
2016-05-23,42.30216598510742
2016-05-24,43.052391052246094
2016-05-25,43.50410842895508
2016-05-26,43.842926025390625
2016-05-27,44.26239013671875
2016-05-31,44.528594970703125
2016-06-01,44.50438690185547
2016-06-02,44.68994140625
2016-06-03,43.87518310546875
2016-06-06,43.584774017333984
2016-06-07,43.16530990600586
2016-06-08,43.302833557128906
2016-06-09,42.87409973144531
2016-06-10,42.65568161010742
2016-06-13,42.154136657714844
2016-06-14,42.72847366333008
2016-06-15,43.0358772277832
2016-06-16,44.071327209472656
2016-06-17,43.46461868286133
2016-06-20,43.69922637939453
2016-06-21,43.23002624511719
2016-06-22,43.39990234375
2016-06-23,43.4322624206543
2016-06-24,41.78202438354492
2016-06-27,41.167205810546875
2016-06-28,42.12178039550781
2016-06-29,42.67994689941406
2016-06-30,44.03898239135742
2016-07-01,44.37872314453125
2016-07-05,44.22501754760742
2016-07-06,44.56480026245117
2016-07-07,45.389915466308594
2016-07-08,46.174591064453125
2016-07-11,46.53862380981445
2016-07-12,46.87028503417969
2016-07-13,46.522438049316406
2016-07-14,46.87028503417969
2016-07-15,45.17958450317383
2016-07-18,44.2412109375
2016-07-19,44.47580337524414
2016-07-20,44.11177062988281
2016-07-21,43.64259719848633
2016-07-22,44.61332702636719
2016-07-25,44.02280807495117
2016-07-26,44.03898239135742
2016-07-27,43.76393127441406
2016-07-28,43.85292434692383
2016-07-29,42.24312210083008
2016-08-01,42.14604187011719
2016-08-02,41.99234390258789
2016-08-03,42.13794708251953
2016-08-04,41.927616119384766
2016-08-05,42.202659606933594
2016-08-08,42.0732307434082
2016-08-09,41.94381332397461
2016-08-10,42.10560607910156
2016-08-11,42.80937194824219
2016-08-12,42.34827423095703
2016-08-15,42.29166030883789
2016-08-16,41.73348617553711
2016-08-17,41.862911224365234
2016-08-18,41.684940338134766
2016-08-19,41.94381332397461
2016-08-22,42.615234375
2016-08-23,42.71230697631836
2016-08-24,42.37254333496094
2016-08-25,41.814369201660156
2016-08-26,41.61213684082031
2016-08-29,41.628326416015625
2016-08-30,41.47461700439453
2016-08-31,41.280479431152344
2016-09-01,42.09750747680664
2016-09-02,42.24312210083008
2016-09-06,41.862911224365234
2016-09-07,42.71527099609375
2016-09-08,43.315982818603516
2016-09-09,42.13890838623047
2016-09-12,42.828914642333984
2016-09-13,42.08208465576172
2016-09-14,42.32563018798828
2016-09-15,42.40679931640625
2016-09-16,42.04150390625
2016-09-19,41.465152740478516
2016-09-20,40.5640754699707
2016-09-21,40.65338134765625
2016-09-22,40.645259857177734
2016-09-23,41.3271484375
2016-09-26,41.5057373046875
2016-09-27,42.2525634765625
2016-09-28,43.95728302001953
2016-09-29,44.29822540283203
2016-09-30,44.436222076416016
2016-10-03,44.59046173095703
2016-10-04,45.09375
2016-10-05,45.791873931884766
2016-10-06,45.62952423095703
2016-10-07,44.825870513916016
2016-10-10,45.239871978759766
2016-10-11,45.0125846862793
2016-10-12,44.769046783447266
2016-10-13,44.84211730957031
2016-10-14,44.736576080322266
2016-10-17,44.963863372802734
2016-10-18,44.728458404541016
2016-10-19,45.0775146484375
2016-10-20,45.856815338134766
2016-10-21,46.80658721923828
2016-10-24,45.743160247802734
2016-10-25,45.450923919677734
2016-10-26,46.09223556518555
2016-10-27,45.791873931884766
2016-10-28,45.89739990234375
2016-10-31,45.96234130859375
2016-11-01,45.321048736572266
2016-11-02,44.769046783447266
2016-11-03,45.05316162109375
2016-11-04,46.278934478759766
2016-11-07,46.77412033081055
2016-11-08,46.8634147644043
2016-11-09,46.61176681518555
2016-11-10,46.392581939697266
2016-11-11,46.87152862548828
2016-11-14,47.780704498291016
2016-11-15,48.06483840942383
2016-11-16,48.202823638916016
2016-11-17,48.762935638427734
2016-11-18,48.70612335205078
2016-11-21,48.94153594970703
2016-11-22,49.46106719970703
2016-11-23,48.714229583740234
2016-11-25,49.45294952392578
2016-11-28,49.10389709472656
2016-11-29,49.517887115478516
2016-11-30,49.29059982299805
2016-12-01,49.16883850097656
2016-12-02,48.85224914550781
2016-12-05,49.509769439697266
2016-12-06,49.6396598815918
2016-12-07,51.6506462097168
2016-12-08,51.76462936401367
2016-12-09,50.9341926574707
2016-12-12,50.62480163574219
2016-12-13,51.34125900268555
2016-12-14,51.8134765625
2016-12-15,52.13100051879883
2016-12-16,52.546234130859375
2016-12-19,52.38338851928711
2016-12-20,52.61136245727539
2016-12-21,52.61949920654297
2016-12-22,52.51365661621094
2016-12-23,52.652061462402344
2016-12-27,52.798614501953125
2016-12-28,52.51365661621094
2016-12-29,52.51365661621094
2016-12-30,51.797203063964844
2017-01-03,52.42409896850586
2017-01-04,53.523231506347656
2017-01-05,53.31153869628906
2017-01-06,52.342681884765625
2017-01-09,51.68320846557617
2017-01-10,51.0400276184082
2017-01-11,51.27613067626953
2017-01-12,50.77134704589844
2017-01-13,50.73877716064453
2017-01-17,50.6899299621582
2017-01-18,51.69136047363281
2017-01-19,50.991172790527344
2017-01-20,51.69136047363281
2017-01-23,51.50409698486328
2017-01-24,51.27613067626953
2017-01-25,51.292423248291016
2017-01-26,52.23685073852539
2017-01-27,52.70905303955078
2017-01-30,52.432247161865234
2017-01-31,52.50551986694336
2017-02-01,52.595069885253906
2017-02-02,52.22055435180664
2017-02-03,52.22871017456055
2017-02-06,52.652061462402344
2017-02-07,52.4892463684082
2017-02-08,51.707637786865234
2017-02-09,52.41595458984375
2017-02-10,52.432247161865234
2017-02-13,53.16499710083008
2017-02-14,53.189414978027344
2017-02-15,53.11614990234375
2017-02-16,53.262691497802734
2017-02-17,53.482521057128906
2017-02-21,54.92359161376953
2017-02-22,54.64677429199219
2017-02-23,53.987281799316406
2017-02-24,54.52463912963867
2017-02-27,53.92216110229492
2017-02-28,53.66977310180664
2017-03-01,54.76076126098633
2017-03-02,54.67120361328125
2017-03-03,55.55864334106445
2017-03-06,55.35509490966797
2017-03-07,55.31437683105469
2017-03-08,55.518470764160156
2017-03-09,55.265411376953125
2017-03-10,55.02867126464844
2017-03-13,55.43684005737305
2017-03-14,55.518470764160156
2017-03-15,55.657249450683594
2017-03-16,54.93888854980469
2017-03-17,54.65316390991211
2017-03-20,54.62051010131836
2017-03-21,53.85316467285156
2017-03-22,53.97561264038086
2017-03-23,54.47356414794922
2017-03-24,54.612342834472656
2017-03-27,55.093971252441406
2017-03-28,55.322532653808594
2017-03-29,55.71440124511719
2017-03-30,56.604183197021484
2017-03-31,56.62050247192383
2017-04-03,56.21234130859375
2017-04-04,56.489898681640625
2017-04-05,56.74296188354492
2017-04-06,56.228668212890625
2017-04-07,56.057247161865234
2017-04-10,55.689903259277344
2017-04-11,55.53480529785156
2017-04-12,54.82460403442383
2017-04-13,54.2531623840332
2017-04-17,54.840919494628906
2017-04-18,55.82868576049805
2017-04-19,55.975616455078125
2017-04-20,56.057247161865234
2017-04-21,54.563358306884766
2017-04-24,53.83683395385742
2017-04-25,54.21236038208008
2017-04-26,54.62051010131836
2017-04-27,54.15519714355469
2017-04-28,54.334800720214844
2017-05-01,54.408267974853516
2017-05-02,53.600093841552734
2017-05-03,51.80418395996094
2017-05-04,52.12255096435547
2017-05-05,53.22458267211914
2017-05-08,51.7307014465332
2017-05-09,51.885826110839844
2017-05-10,51.04499053955078
2017-05-11,51.22457504272461
2017-05-12,50.77559280395508
2017-05-15,50.67763900756836
2017-05-16,49.95927810668945
2017-05-17,49.28989791870117
2017-05-18,49.28989791870117
2017-05-19,50.334781646728516
2017-05-22,50.653160095214844
2017-05-23,50.1796875
2017-05-24,50.293968200683594
2017-05-25,50.285797119140625
2017-05-26,50.26131820678711
2017-05-30,50.22050094604492
2017-05-31,49.88580322265625
2017-06-01,50.391929626464844
2017-06-02,50.04090881347656
2017-06-05,49.25723648071289
2017-06-06,49.68989562988281
2017-06-07,50.08287048339844
2017-06-08,49.41150665283203
2017-06-09,49.70625686645508
2017-06-12,51.29463577270508
2017-06-13,50.63964080810547
2017-06-14,49.73081588745117
2017-06-15,50.361263275146484
2017-06-16,50.95075988769531
2017-06-19,50.958953857421875
2017-06-20,49.66533660888672
2017-06-21,51.19637680053711
2017-06-22,51.2127571105957
2017-06-23,52.08063888549805
2017-06-26,52.694698333740234
2017-06-27,52.41632080078125
2017-06-28,53.341514587402344
2017-06-29,52.0315055847168
2017-06-30,52.219818115234375
2017-07-03,52.53096389770508
2017-07-05,51.80226516723633
2017-07-06,50.81976318359375
2017-07-07,51.425636291503906
2017-07-10,52.15431594848633
2017-07-11,52.211639404296875
2017-07-12,51.884132385253906
2017-07-13,51.65488052368164
2017-07-14,52.3590202331543
2017-07-17,52.89118957519531
2017-07-18,52.56368637084961
2017-07-19,53.20231246948242
2017-07-20,53.92283248901367
2017-07-21,53.89826583862305
2017-07-24,54.25031661987305
2017-07-25,54.102962493896484
2017-07-26,54.54507064819336
2017-07-27,55.31468963623047
2017-07-28,55.2082405090332
2017-07-31,53.89826583862305
2017-08-01,54.102962493896484
2017-08-02,53.063140869140625
2017-08-03,53.07950973510742
2017-08-04,52.08882522583008
2017-08-07,52.825687408447266
2017-08-08,53.791812896728516
2017-08-09,53.50525665283203
2017-08-10,54.19301986694336
2017-08-11,54.6187629699707
2017-08-14,54.266700744628906
2017-08-15,54.61056137084961
2017-08-16,54.463191986083984
2017-08-17,53.783634185791016
2017-08-18,53.05495071411133
2017-08-21,53.22687911987305
2017-08-22,53.750892639160156
2017-08-23,52.98945236206055
2017-08-24,52.38357162475586
2017-08-25,52.30988311767578
2017-08-28,52.19526290893555
2017-08-29,51.80226516723633
2017-08-30,52.8175163269043
2017-08-31,52.44906997680664
2017-09-01,52.67831802368164
2017-09-05,52.105194091796875
2017-09-06,50.74607849121094
2017-09-07,49.678592681884766
2017-09-08,48.791770935058594
2017-09-11,47.625762939453125
2017-09-12,48.29909133911133
2017-09-13,49.68680953979492
2017-09-14,47.748931884765625
2017-09-15,47.81462860107422
2017-09-18,47.39585494995117
2017-09-19,48.323726654052734
2017-09-20,48.48796081542969
2017-09-21,48.27446746826172
2017-09-22,48.63574981689453
2017-09-25,49.35013198852539
2017-09-26,47.625762939453125
2017-09-27,47.79819869995117
2017-09-28,46.738948822021484
2017-09-29,47.625762939453125
2017-10-02,48.07738494873047
2017-10-03,48.3565788269043
2017-10-04,49.243404388427734
2017-10-05,48.36479187011719
2017-10-06,47.87210464477539
2017-10-09,47.560081481933594
2017-10-10,47.1248664855957
2017-10-11,46.886756896972656
2017-10-12,46.40226745605469
2017-10-13,46.80463409423828
2017-10-16,46.72252655029297
2017-10-17,46.52544403076172
2017-10-18,46.77177429199219
2017-10-19,47.48617172241211
2017-10-20,48.38121032714844
2017-10-23,47.58470916748047
2017-10-24,46.75536346435547
2017-10-25,46.993492126464844
2017-10-26,46.83747863769531
2017-10-27,46.59934997558594
2017-10-30,46.082035064697266
2017-10-31,46.082035064697266
2017-11-01,46.1395149230957
2017-11-02,44.718955993652344
2017-11-03,45.49081802368164
2017-11-06,46.77177429199219
2017-11-07,47.30551528930664
2017-11-08,47.00992202758789
2017-11-09,47.69145965576172
2017-11-10,46.59113693237305
2017-11-13,45.91780090332031
2017-11-14,46.32016372680664
2017-11-15,46.016334533691406
2017-11-16,46.311946868896484
2017-11-17,46.59113693237305
2017-11-20,45.92600631713867
2017-11-21,46.59113693237305
2017-11-22,46.18058395385742
2017-11-24,46.42690658569336
2017-11-27,45.950653076171875
2017-11-28,44.96528625488281
2017-11-29,46.42690658569336
2017-11-30,46.03276443481445
2017-12-01,46.894962310791016
2017-12-04,49.35013198852539
2017-12-05,47.70787811279297
2017-12-06,47.157718658447266
2017-12-07,46.96885299682617
2017-12-08,47.33953857421875
2017-12-11,47.51251220703125
2017-12-12,47.75141525268555
2017-12-13,47.0924186706543
2017-12-14,47.88319396972656
2017-12-15,48.51746368408203
2017-12-18,48.59983444213867
2017-12-19,48.97874450683594
2017-12-20,49.48945236206055
2017-12-21,49.860137939453125
2017-12-22,49.5635986328125
2017-12-26,49.5800666809082
2017-12-27,48.838714599609375
2017-12-28,48.813995361328125
2017-12-29,48.59983444213867
2018-01-02,48.73987579345703
2018-01-03,48.76458740234375
2018-01-04,47.7761116027832
2018-01-05,47.430137634277344
2018-01-08,46.75468826293945
2018-01-09,46.12041473388672
2018-01-10,46.67231369018555
2018-01-11,47.59489822387695
2018-01-12,48.459800720214844
2018-01-16,48.95404052734375
2018-01-17,48.51746368408203
2018-01-18,49.423561096191406
2018-01-19,47.57017517089844
2018-01-22,47.98203659057617
2018-01-23,47.380714416503906
2018-01-24,48.78929138183594
2018-01-25,48.8222541809082
2018-01-26,49.423561096191406
2018-01-29,48.37743377685547
2018-01-30,48.10559844970703
2018-01-31,47.45484924316406
2018-02-01,48.542179107666016
2018-02-02,45.634422302246094
2018-02-05,44.54711151123047
2018-02-06,44.3246955871582
2018-02-07,44.01991653442383
2018-02-08,42.66900634765625
2018-02-09,43.459781646728516
2018-02-12,43.789268493652344
2018-02-13,45.033103942871094
2018-02-14,46.00511169433594
2018-02-15,46.73820495605469
2018-02-16,45.626182556152344
2018-02-20,46.334590911865234
2018-02-21,45.61795425415039
2018-02-22,44.74479675292969
2018-02-23,45.403778076171875
2018-02-26,45.865055084228516
2018-02-27,44.60477828979492
2018-02-28,43.63276290893555
2018-03-01,42.92435836791992
2018-03-02,43.92108154296875
2018-03-05,43.995208740234375
2018-03-06,43.846946716308594
2018-03-07,42.92435836791992
2018-03-08,43.52776336669922
2018-03-09,43.13099670410156
2018-03-12,43.221927642822266
2018-03-13,42.89956283569336
2018-03-14,42.37882995605469
2018-03-15,42.18871307373047
2018-03-16,42.11431121826172
2018-03-19,41.998592376708984
2018-03-20,41.54397201538086
2018-03-21,42.04817581176758
2018-03-22,41.54397201538086
2018-03-23,40.72565841674805
2018-03-26,42.72598648071289
2018-03-27,43.27151107788086
2018-03-28,42.88304138183594
2018-03-29,42.478004455566406
2018-04-02,41.91592788696289
2018-04-03,43.693077087402344
2018-04-04,44.461795806884766
2018-04-05,43.70961380004883
2018-04-06,43.676551818847656
2018-04-09,43.684814453125
2018-04-10,43.08140563964844
2018-04-11,42.16390609741211
2018-04-12,41.3786506652832
2018-04-13,41.38691711425781
2018-04-16,42.07297134399414
2018-04-17,42.2713623046875
2018-04-18,42.296165466308594
2018-04-19,42.11431121826172
2018-04-20,40.77524948120117
2018-04-23,41.08934783935547
2018-04-24,41.28773880004883
2018-04-25,41.67622756958008
2018-04-26,41.353858947753906
2018-04-27,41.30426788330078
2018-04-30,40.66779327392578
2018-05-01,41.00669479370117
2018-05-02,40.49421310424805
2018-05-03,40.28757095336914
2018-05-04,43.949317932128906
2018-05-07,43.32938003540039
2018-05-08,42.37882995605469
2018-05-09,42.51933670043945
2018-05-10,43.24672317504883
2018-05-11,43.412044525146484
2018-05-14,44.34607696533203
2018-05-15,44.9825553894043
2018-05-16,44.494876861572266
2018-05-17,42.65985107421875
2018-05-18,42.77557373046875
2018-05-21,42.98222351074219
2018-05-22,42.58546829223633
2018-05-23,41.7506217956543
2018-05-24,41.82500076293945
2018-05-25,42.13085174560547
2018-05-29,41.55223083496094
2018-05-30,42.34574890136719
2018-05-31,41.6348991394043
2018-06-01,41.31252670288086
2018-06-04,41.41998291015625
2018-06-05,41.51917266845703
2018-06-06,41.858070373535156
2018-06-07,42.31431198120117
2018-06-08,42.413856506347656
2018-06-11,43.12725067138672
2018-06-12,43.45077133178711
2018-06-13,45.010284423828125
2018-06-14,45.723690032958984
2018-06-15,46.544921875
2018-06-18,46.7108268737793
2018-06-19,46.835243225097656
2018-06-20,48.278629302978516
2018-06-21,46.785484313964844
2018-06-22,47.034339904785156
2018-06-25,46.65275573730469
2018-06-26,46.3375358581543
2018-06-27,46.21310806274414
2018-06-28,46.5615119934082
2018-06-29,46.63615798950195
2018-07-02,46.43707275390625
2018-07-03,46.155033111572266
2018-07-05,47.200252532958984
2018-07-06,48.23716354370117
2018-07-09,48.419654846191406
2018-07-10,48.72657775878906
2018-07-11,49.19112777709961
2018-07-12,49.04180145263672
2018-07-13,48.95054626464844
2018-07-16,48.80124282836914
2018-07-17,48.12930679321289
2018-07-18,48.295223236083984
2018-07-19,47.64818572998047
2018-07-20,47.47399139404297
2018-07-23,47.175350189208984
2018-07-24,47.00115966796875
2018-07-25,47.54035186767578
2018-07-26,47.722843170166016
2018-07-27,44.80290222167969
2018-07-30,42.53828048706055
2018-07-31,43.69132614135742
2018-08-01,43.5917854309082
2018-08-02,43.732818603515625
2018-08-03,44.097808837890625
2018-08-06,43.84065246582031
2018-08-07,44.1475830078125
2018-08-08,44.097808837890625
2018-08-09,44.43791580200195
2018-08-10,43.566898345947266
2018-08-13,43.309749603271484
2018-08-14,43.60838317871094
2018-08-15,43.79916763305664
2018-08-16,43.9484748840332
2018-08-17,44.1475830078125
2018-08-20,44.42961883544922
2018-08-21,44.769718170166016
2018-08-22,44.280303955078125
2018-08-23,43.86553192138672
2018-08-24,44.04802322387695
2018-08-27,44.512577056884766
2018-08-28,44.28859329223633
2018-08-29,44.70335006713867
2018-08-30,43.97337341308594
2018-08-31,43.981666564941406
2018-09-04,43.62497329711914
2018-09-05,43.92359924316406
2018-09-06,45.30891799926758
2018-09-07,46.65721130371094
2018-09-10,45.941444396972656
2018-09-11,46.10789489746094
2018-09-12,45.89150619506836
2018-09-13,46.782039642333984
2018-09-14,46.482425689697266
2018-09-17,46.84029006958008
2018-09-18,46.33260726928711
2018-09-19,46.58229446411133
2018-09-20,47.189849853515625
2018-09-21,47.22313690185547
2018-09-24,47.089988708496094
2018-09-25,47.06501007080078
2018-09-26,47.023399353027344
2018-09-27,47.06501007080078
2018-09-28,47.81406021118164
2018-10-01,46.40751647949219
2018-10-02,47.031715393066406
2018-10-03,46.53236389160156
2018-10-04,46.62390899658203
2018-10-05,46.04132080078125
2018-10-08,47.481143951416016
2018-10-09,47.755794525146484
2018-10-10,46.21609115600586
2018-10-11,44.792903900146484
2018-10-12,45.20903778076172
2018-10-15,45.242340087890625
2018-10-16,45.81660079956055
2018-10-17,46.49074172973633
2018-10-18,46.74874496459961
2018-10-19,47.605995178222656
2018-10-22,47.27307891845703
2018-10-23,46.82365798950195
2018-10-24,44.34347915649414
2018-10-25,45.508663177490234
2018-10-26,44.80123519897461
2018-10-29,45.05091094970703
2018-10-30,46.807003021240234
2018-10-31,47.7308235168457
2018-11-01,48.679622650146484
2018-11-02,46.74874496459961
2018-11-05,47.68922424316406
2018-11-06,48.09702682495117
2018-11-07,48.113677978515625
2018-11-08,48.205230712890625
2018-11-09,47.897281646728516
2018-11-12,47.547733306884766
2018-11-13,47.41456604003906
2018-11-14,47.40623092651367
2018-11-15,47.68922424316406
2018-11-16,47.84735870361328
2018-11-19,45.750022888183594
2018-11-20,44.01056671142578
2018-11-21,44.71800231933594
2018-11-23,44.876129150390625
2018-11-26,44.70968246459961
2018-11-27,45.042598724365234
2018-11-28,45.89150619506836
2018-11-29,46.066280364990234
2018-11-30,45.092525482177734
2018-12-03,44.53490447998047
2018-12-04,42.737178802490234
2018-12-06,42.70390319824219
2018-12-07,42.52913284301758
2018-12-10,41.56028366088867
2018-12-11,40.29075241088867
2018-12-12,40.64154052734375
2018-12-13,40.01514434814453
2018-12-14,40.13206481933594
2018-12-17,39.1047477722168
2018-12-18,38.586917877197266
2018-12-19,37.89369583129883
2018-12-20,36.866363525390625
2018-12-21,36.21490478515625
2018-12-24,35.095706939697266
2018-12-26,36.22325134277344
2018-12-27,36.22325134277344
2018-12-28,36.25667953491211
2018-12-31,36.51557159423828
2019-01-02,38.13589859008789
2019-01-03,38.528446197509766
2019-01-04,39.397071838378906
2019-01-07,39.814674377441406
2019-01-08,40.399330139160156
2019-01-09,39.92326736450195
2019-01-10,39.96501922607422
2019-01-11,40.065250396728516
2019-01-14,40.031829833984375
2019-01-15,39.92326736450195
2019-01-16,39.931610107421875
2019-01-17,40.733421325683594
2019-01-18,41.12596893310547
2019-01-22,40.47450256347656
2019-01-23,40.46614456176758
2019-01-24,40.908817291259766
2019-01-25,41.0674934387207
2019-01-28,41.802486419677734
2019-01-29,42.061405181884766
2019-01-30,41.34311294555664
2019-01-31,41.309715270996094
2019-02-01,41.485107421875
2019-02-04,41.35146713256836
2019-02-05,41.60203552246094
2019-02-06,41.57697296142578
2019-02-07,41.050804138183594
2019-02-08,41.39323806762695
2019-02-11,40.16546630859375
2019-02-12,40.40767288208008
2019-02-13,40.44944763183594
2019-02-14,41.009033203125
2019-02-15,42.29526901245117
2019-02-19,42.2368049621582
2019-02-20,42.76298522949219
2019-02-21,42.52912902832031
2019-02-22,43.172245025634766
2019-02-25,42.24515151977539
2019-02-26,42.153282165527344
2019-02-27,41.44334030151367
2019-02-28,41.93611526489258
2019-03-01,42.42055130004883
2019-03-04,41.85260009765625
2019-03-05,41.92776870727539
2019-03-06,41.777442932128906
2019-03-07,41.04243850708008
2019-03-08,41.08435821533203
2019-03-11,41.143035888671875
2019-03-12,41.44482421875
2019-03-13,40.824493408203125
2019-03-14,40.43887710571289
2019-03-15,39.986209869384766
