Date,LH
2015-11-27,99.93096160888672
2015-11-30,99.4970932006836
2015-12-01,102.5915298461914
2015-12-02,101.65827941894531
2015-12-03,99.05502319335938
2015-12-04,102.11670684814453
2015-12-07,102.09215545654297
2015-12-08,102.41143035888672
2015-12-09,100.59406280517578
2015-12-10,100.35665130615234
2015-12-11,99.19416809082031
2015-12-14,97.97442626953125
2015-12-15,100.48761749267578
2015-12-16,99.8900375366211
2015-12-17,99.6116943359375
2015-12-18,99.67718505859375
2015-12-21,101.90388488769531
2015-12-22,101.78926086425781
2015-12-23,102.04306030273438
2015-12-24,102.08396911621094
2015-12-28,101.83837127685547
2015-12-29,102.49329376220703
2015-12-30,101.66647338867188
2015-12-31,101.21623229980469
2016-01-04,100.60223388671875
2016-01-05,99.87364959716797
2016-01-06,98.92402648925781
2016-01-07,97.08209991455078
2016-01-08,95.1664810180664
2016-01-11,94.6507568359375
2016-01-12,94.2414321899414
2016-01-13,91.4990005493164
2016-01-14,91.4334945678711
2016-01-15,90.92594909667969
2016-01-19,89.99270629882812
2016-01-20,89.79625701904297
2016-01-21,89.23136901855469
2016-01-22,92.47318267822266
2016-01-25,90.86046600341797
2016-01-26,92.26032257080078
2016-01-27,92.35857391357422
2016-01-28,89.87809753417969
2016-01-29,91.97381591796875
2016-02-01,91.9083251953125
2016-02-02,89.50152587890625
2016-02-03,89.10858154296875
2016-02-04,88.6828842163086
2016-02-05,86.91463470458984
2016-02-08,82.63317108154297
2016-02-09,83.93480682373047
2016-02-10,85.6211929321289
2016-02-11,83.00975799560547
2016-02-12,84.3359375
2016-02-16,85.54753112792969
2016-02-17,86.61174774169922
2016-02-18,88.928466796875
2016-02-19,89.00215148925781
2016-02-22,90.51663970947266
2016-02-23,89.55883026123047
2016-02-24,90.1973648071289
2016-02-25,90.63943481445312
2016-02-26,90.8932113647461
2016-02-29,89.9190444946289
2016-03-01,91.01600646972656
2016-03-02,89.943603515625
2016-03-03,91.62179565429688
2016-03-04,91.82645416259766
2016-03-07,91.54812622070312
2016-03-08,90.31198120117188
2016-03-09,90.9832534790039
2016-03-10,91.22067260742188
2016-03-11,94.5443344116211
2016-03-14,94.16776275634766
2016-03-15,92.162109375
2016-03-16,93.38187408447266
2016-03-17,91.9574203491211
2016-03-18,93.87306213378906
2016-03-21,93.42279815673828
2016-03-22,93.2345199584961
2016-03-23,93.25906372070312
2016-03-24,93.3409423828125
2016-03-28,93.43098449707031
2016-03-29,94.7490005493164
2016-03-30,96.476318359375
2016-03-31,95.88690185546875
2016-04-01,96.95111083984375
2016-04-04,96.82832336425781
2016-04-05,96.02606201171875
2016-04-06,97.9007568359375
2016-04-07,96.9756851196289
2016-04-08,97.02478790283203
2016-04-11,96.30440521240234
2016-04-12,96.23890686035156
2016-04-13,96.80376434326172
2016-04-14,97.42593383789062
2016-04-15,97.87618255615234
2016-04-18,97.27040100097656
2016-04-19,97.40956115722656
2016-04-20,97.42593383789062
2016-04-21,99.05502319335938
2016-04-22,99.68536376953125
2016-04-25,102.41143035888672
2016-04-26,103.75399780273438
2016-04-27,103.96682739257812
2016-04-28,102.79618072509766
2016-04-29,102.5915298461914
2016-05-02,103.03360748291016
2016-05-03,102.5997314453125
2016-05-04,101.65827941894531
2016-05-05,101.91205596923828
2016-05-06,101.74833679199219
2016-05-09,102.28043365478516
2016-05-10,103.72125244140625
2016-05-11,103.74581146240234
2016-05-12,102.95172882080078
2016-05-13,103.8194808959961
2016-05-16,104.32705688476562
2016-05-17,103.30374145507812
2016-05-18,103.37741088867188
2016-05-19,103.23006439208984
2016-05-20,103.64756774902344
2016-05-23,103.63937377929688
2016-05-24,104.91645812988281
2016-05-25,104.44165802001953
2016-05-26,104.22059631347656
2016-05-27,104.79364776611328
2016-05-31,104.74453735351562
2016-06-01,104.98194122314453
2016-06-02,106.06255340576172
2016-06-03,105.52225494384766
2016-06-06,106.4063720703125
2016-06-07,106.07891082763672
2016-06-08,107.63432312011719
2016-06-09,107.39693450927734
2016-06-10,106.6683349609375
2016-06-13,104.40890502929688
2016-06-14,104.61357116699219
2016-06-15,103.46749114990234
2016-06-16,104.25336456298828
2016-06-17,102.90259552001953
2016-06-20,104.38433837890625
2016-06-21,104.9737548828125
2016-06-22,106.22626495361328
2016-06-23,107.38873291015625
2016-06-24,106.1116714477539
2016-06-27,102.76344299316406
2016-06-28,103.53296661376953
2016-06-29,105.9151840209961
2016-06-30,106.64378356933594
2016-07-01,107.47879028320312
2016-07-05,107.0203628540039
2016-07-06,108.03546142578125
2016-07-07,108.03546142578125
2016-07-08,110.76150512695312
2016-07-11,110.96617889404297
2016-07-12,111.53921508789062
2016-07-13,111.2527084350586
2016-07-14,111.59654235839844
2016-07-15,111.49010467529297
2016-07-18,111.67839813232422
2016-07-19,111.98946380615234
2016-07-20,113.07007598876953
2016-07-21,112.87359619140625
2016-07-22,113.64311981201172
2016-07-25,112.84085845947266
2016-07-26,112.97184753417969
2016-07-27,112.64437866210938
2016-07-28,113.38935089111328
2016-07-29,114.24891662597656
2016-08-01,114.30622100830078
2016-08-02,114.1015625
2016-08-03,114.71554565429688
2016-08-04,114.68279266357422
2016-08-05,115.23129272460938
2016-08-08,114.07698059082031
2016-08-09,114.58455657958984
2016-08-10,114.73190307617188
2016-08-11,115.41136932373047
2016-08-12,114.65003967285156
2016-08-15,114.42081451416016
2016-08-16,113.70043182373047
2016-08-17,113.1683120727539
2016-08-18,113.55306243896484
2016-08-19,113.01275634765625
2016-08-22,113.32386016845703
2016-08-23,113.02913665771484
2016-08-24,111.59654235839844
2016-08-25,110.85974884033203
2016-08-26,111.36731719970703
2016-08-29,112.7590103149414
2016-08-30,112.6689453125
2016-08-31,112.09590911865234
2016-09-01,111.44099426269531
2016-09-02,112.73442840576172
2016-09-06,113.27473449707031
2016-09-07,114.9856948852539
2016-09-08,113.88871002197266
2016-09-09,110.53231811523438
2016-09-12,112.12864685058594
2016-09-13,109.15699768066406
2016-09-14,108.8704605102539
2016-09-15,110.25397491455078
2016-09-16,110.8270034790039
2016-09-19,110.52412414550781
2016-09-20,110.24577331542969
2016-09-21,111.92398834228516
2016-09-22,112.83268737792969
2016-09-23,112.47247314453125
2016-09-26,112.1695785522461
2016-09-27,112.79994201660156
2016-09-28,112.06315612792969
2016-09-29,110.89250183105469
2016-09-30,112.54615020751953
2016-10-03,111.6047134399414
2016-10-04,111.33455657958984
2016-10-05,111.85029602050781
2016-10-06,112.54615020751953
2016-10-07,113.6840591430664
2016-10-10,113.87235260009766
2016-10-11,111.72750854492188
2016-10-12,111.76025390625
2016-10-13,111.63746643066406
2016-10-14,111.16263580322266
2016-10-17,111.31001281738281
2016-10-18,113.22560119628906
2016-10-19,112.99639892578125
2016-10-20,114.46174621582031
2016-10-21,113.59400177001953
2016-10-24,114.3389663696289
2016-10-25,113.30747985839844
2016-10-26,103.52477264404297
2016-10-27,101.4699935913086
2016-10-28,101.51092529296875
2016-10-31,102.60790252685547
2016-11-01,101.37177276611328
2016-11-02,101.5273208618164
2016-11-03,99.57076263427734
2016-11-04,99.78360748291016
2016-11-07,102.44416046142578
2016-11-08,103.19731903076172
2016-11-09,99.6444320678711
2016-11-10,103.32011413574219
2016-11-11,102.18222045898438
2016-11-14,104.37614440917969
2016-11-15,104.81004333496094
2016-11-16,103.97502136230469
2016-11-17,104.06509399414062
2016-11-18,103.148193359375
2016-11-21,103.24644470214844
2016-11-22,102.10853576660156
2016-11-23,103.1563949584961
2016-11-25,104.38433837890625
2016-11-28,102.91080474853516
2016-11-29,104.55626678466797
2016-11-30,103.0254135131836
2016-12-01,101.22442626953125
2016-12-02,101.90388488769531
2016-12-05,102.53423309326172
2016-12-06,102.41961669921875
2016-12-07,103.45928955078125
2016-12-08,104.01594543457031
2016-12-09,104.61357116699219
2016-12-12,105.72691345214844
2016-12-13,106.10346984863281
2016-12-14,104.25336456298828
2016-12-15,104.27791595458984
2016-12-16,104.58899688720703
2016-12-19,104.63811492919922
2016-12-20,105.08019256591797
2016-12-21,105.13749694824219
2016-12-22,103.8194808959961
2016-12-23,104.9737548828125
2016-12-27,105.35034942626953
2016-12-28,104.42528533935547
2016-12-29,104.92464447021484
2016-12-30,105.0965576171875
2017-01-03,105.66142272949219
2017-01-04,106.50462341308594
2017-01-05,105.69415283203125
2017-01-06,105.88243103027344
2017-01-09,107.0203628540039
2017-01-10,108.109130859375
2017-01-11,110.46680450439453
2017-01-12,110.2293930053711
2017-01-13,109.96743774414062
2017-01-17,109.68910217285156
2017-01-18,110.01655578613281
2017-01-19,108.66581726074219
2017-01-20,108.3874740600586
2017-01-23,108.50208282470703
2017-01-24,108.91140747070312
2017-01-25,110.58960723876953
2017-01-26,109.55812072753906
2017-01-27,109.39441680908203
2017-01-30,108.46932983398438
2017-01-31,109.86921691894531
2017-02-01,111.63746643066406
2017-02-02,111.73570251464844
2017-02-03,112.71807861328125
2017-02-06,106.30815124511719
2017-02-07,106.91393280029297
2017-02-08,107.64253997802734
2017-02-09,109.55812072753906
2017-02-10,110.52412414550781
2017-02-13,110.45863342285156
2017-02-14,111.23633575439453
2017-02-15,111.63746643066406
2017-02-16,113.89689636230469
2017-02-17,114.27347564697266
2017-02-21,114.31439208984375
2017-02-22,113.80683898925781
2017-02-23,114.83013916015625
2017-02-24,116.97496795654297
2017-02-27,116.91766357421875
2017-02-28,116.459228515625
2017-03-01,116.85218048095703
2017-03-02,116.1890869140625
2017-03-03,116.4837875366211
2017-03-06,116.59840393066406
2017-03-07,116.320068359375
2017-03-08,116.3364486694336
2017-03-09,117.17144775390625
2017-03-10,117.83454132080078
2017-03-13,118.08012390136719
2017-03-14,117.13868713378906
2017-03-15,118.10469818115234
2017-03-16,118.031005859375
2017-03-17,117.67900085449219
2017-03-20,117.58895111083984
2017-03-21,116.63113403320312
2017-03-22,116.49199676513672
2017-03-23,115.83706665039062
2017-03-24,116.24638366699219
2017-03-27,116.68025970458984
2017-03-28,116.99134063720703
2017-03-29,117.2205581665039
2017-03-30,117.86729431152344
2017-03-31,117.44977569580078
2017-04-03,118.33390045166016
2017-04-04,117.48252868652344
2017-04-05,117.51527404785156
2017-04-06,117.90003204345703
2017-04-07,117.38429260253906
2017-04-10,117.46615600585938
2017-04-11,117.3433609008789
2017-04-12,116.71302795410156
2017-04-13,116.32826232910156
2017-04-17,116.66389465332031
2017-04-18,116.40191650390625
2017-04-19,116.90131378173828
2017-04-20,119.24258422851562
2017-04-21,117.30241394042969
2017-04-24,118.3830337524414
2017-04-25,113.70043182373047
2017-04-26,113.53669738769531
2017-04-27,114.3471450805664
2017-04-28,114.73190307617188
2017-05-01,115.4359359741211
2017-05-02,115.48506164550781
2017-05-03,115.10031127929688
2017-05-04,115.34588623046875
2017-05-05,116.55745697021484
2017-05-08,116.40191650390625
2017-05-09,116.27093505859375
2017-05-10,116.00081634521484
2017-05-11,115.5341567993164
2017-05-12,114.05243682861328
2017-05-15,115.04298400878906
2017-05-16,113.0864486694336
2017-05-17,112.57070922851562
2017-05-18,113.18468475341797
2017-05-19,114.07698059082031
2017-05-22,114.85472106933594
2017-05-23,114.36351776123047
2017-05-24,115.16577911376953
2017-05-25,116.08267211914062
2017-05-26,114.69098663330078
2017-05-30,113.39752197265625
2017-05-31,113.79048156738281
2017-06-01,116.30369567871094
2017-06-02,115.90255737304688
2017-06-05,114.54363250732422
2017-06-06,114.02787780761719
2017-06-07,114.99388122558594
2017-06-08,114.50270080566406
2017-06-09,115.10848236083984
2017-06-12,115.19852447509766
2017-06-13,115.95166778564453
2017-06-14,115.5177993774414
2017-06-15,114.93656158447266
2017-06-16,115.23946380615234
2017-06-19,116.15634155273438
2017-06-20,118.25204467773438
2017-06-21,119.69283294677734
2017-06-22,123.07383728027344
2017-06-23,124.12168884277344
2017-06-26,124.67833709716797
2017-06-27,123.04107666015625
2017-06-28,125.2268295288086
2017-06-29,124.47369384765625
2017-06-30,126.18463134765625
2017-07-03,124.10530090332031
2017-07-05,125.52153778076172
2017-07-06,123.60592651367188
2017-07-07,123.98249816894531
2017-07-10,124.03981018066406
2017-07-11,123.99884796142578
2017-07-12,124.80113983154297
2017-07-13,124.77659606933594
2017-07-14,125.49698638916016
2017-07-17,125.80806732177734
2017-07-18,125.50518798828125
2017-07-19,126.89684295654297
2017-07-20,127.80554962158203
2017-07-21,128.15753173828125
2017-07-24,129.25454711914062
2017-07-25,128.46861267089844
2017-07-26,131.93963623046875
2017-07-27,131.06370544433594
2017-07-28,131.03915405273438
2017-07-31,130.08953857421875
2017-08-01,131.35841369628906
2017-08-02,130.8590545654297
2017-08-03,131.44027709960938
2017-08-04,129.87672424316406
2017-08-07,129.51646423339844
2017-08-08,128.87796020507812
2017-08-09,129.13990783691406
2017-08-10,128.03472900390625
2017-08-11,127.87915802001953
2017-08-14,128.1166229248047
2017-08-15,128.32945251464844
2017-08-16,128.06748962402344
2017-08-17,126.52848815917969
2017-08-18,125.99633026123047
2017-08-21,125.85718536376953
2017-08-22,127.21611022949219
2017-08-23,125.79167938232422
2017-08-24,126.41383361816406
2017-08-25,126.70037078857422
2017-08-28,125.43146514892578
2017-08-29,125.15314483642578
2017-08-30,125.93904876708984
2017-08-31,128.4195098876953
2017-09-01,129.02528381347656
2017-09-05,128.5259552001953
2017-09-06,129.73751831054688
2017-09-07,129.37730407714844
2017-09-08,128.9761505126953
2017-09-11,130.3350830078125
2017-09-12,129.89306640625
2017-09-13,127.06055450439453
2017-09-14,126.14371490478516
2017-09-15,125.74253845214844
2017-09-18,125.86534881591797
2017-09-19,125.12859344482422
2017-09-20,126.19282531738281
2017-09-21,125.97998046875
2017-09-22,126.94599914550781
2017-09-25,123.05744934082031
2017-09-26,123.46678161621094
2017-09-27,122.3615951538086
2017-09-28,122.5908203125
2017-09-29,123.58955383300781
2017-10-02,123.92518615722656
2017-10-03,123.5486068725586
2017-10-04,124.58009338378906
2017-10-05,124.17076110839844
2017-10-06,124.14622497558594
2017-10-09,122.1978759765625
2017-10-10,122.36979675292969
2017-10-11,122.2060546875
2017-10-12,123.00830078125
2017-10-13,122.468017578125
2017-10-16,122.52532196044922
2017-10-17,122.57444763183594
2017-10-18,121.15003204345703
2017-10-19,123.87609100341797
2017-10-20,124.20352935791016
2017-10-23,124.24449157714844
2017-10-24,123.49951171875
2017-10-25,125.01396942138672
2017-10-26,125.57064819335938
2017-10-27,127.21611022949219
2017-10-30,126.20919036865234
2017-10-31,125.83262634277344
2017-11-01,123.86788177490234
2017-11-02,124.2771987915039
2017-11-03,125.85718536376953
2017-11-06,124.21989440917969
2017-11-07,124.75201416015625
2017-11-08,124.2608413696289
2017-11-09,124.50643157958984
2017-11-10,123.17205047607422
2017-11-13,122.68905639648438
2017-11-14,122.7218017578125
2017-11-15,122.27973175048828
2017-11-16,123.63048553466797
2017-11-17,123.09019470214844
2017-11-20,123.38490295410156
2017-11-21,125.12042236328125
2017-11-22,124.35907745361328
2017-11-24,123.68778228759766
2017-11-27,124.06437683105469
2017-11-28,123.79422760009766
2017-11-29,128.5423126220703
2017-11-30,129.56561279296875
2017-12-01,128.1084442138672
2017-12-04,129.27090454101562
2017-12-05,127.06875610351562
2017-12-06,127.30615234375
2017-12-07,127.1015396118164
2017-12-08,127.9201431274414
2017-12-11,127.53538513183594
2017-12-12,127.72366333007812
2017-12-13,127.9201431274414
2017-12-14,127.5763168334961
2017-12-15,130.21234130859375
2017-12-18,132.1770477294922
2017-12-19,134.21543884277344
2017-12-20,133.4623260498047
2017-12-21,132.111572265625
2017-12-22,131.57127380371094
2017-12-26,131.83323669433594
2017-12-27,131.5958251953125
2017-12-28,131.67770385742188
2017-12-29,130.58071899414062
2018-01-02,132.86471557617188
2018-01-03,133.47865295410156
2018-01-04,132.99569702148438
2018-01-05,136.28659057617188
2018-01-08,135.84451293945312
2018-01-09,139.6103057861328
2018-01-10,139.55294799804688
2018-01-11,139.39739990234375
2018-01-12,140.51077270507812
2018-01-16,139.98683166503906
2018-01-17,141.33758544921875
2018-01-18,141.7141571044922
2018-01-19,142.7620391845703
2018-01-22,144.29286193847656
2018-01-23,143.89993286132812
2018-01-24,143.13043212890625
2018-01-25,143.0240020751953
2018-01-26,144.41566467285156
2018-01-29,145.80735778808594
2018-01-30,145.28343200683594
2018-01-31,142.85208129882812
2018-02-01,141.6568603515625
2018-02-02,138.88987731933594
2018-02-05,133.61785888671875
2018-02-06,138.0794219970703
2018-02-07,138.88987731933594
2018-02-08,135.4515838623047
2018-02-09,137.596435546875
2018-02-12,137.93206787109375
2018-02-13,139.99502563476562
2018-02-14,141.37033081054688
2018-02-15,142.41001892089844
2018-02-16,145.54539489746094
2018-02-20,142.77838134765625
2018-02-21,142.24627685546875
2018-02-22,140.1587677001953
2018-02-23,141.1083984375
2018-02-26,143.13043212890625
2018-02-27,143.5397186279297
2018-02-28,141.37852478027344
2018-03-01,139.44654846191406
2018-03-02,140.99374389648438
2018-03-05,142.43455505371094
2018-03-06,141.3948974609375
2018-03-07,140.35523986816406
2018-03-08,141.4604034423828
2018-03-09,143.87535095214844
2018-03-12,143.76075744628906
2018-03-13,142.97488403320312
2018-03-14,142.729248046875
2018-03-15,142.3035888671875
2018-03-16,142.3035888671875
2018-03-19,139.64303588867188
2018-03-20,139.57754516601562
2018-03-21,138.816162109375
2018-03-22,135.64808654785156
2018-03-23,133.02024841308594
2018-03-26,134.8621826171875
2018-03-27,133.2167205810547
2018-03-28,132.234375
2018-03-29,132.4144287109375
2018-04-02,131.25198364257812
2018-04-03,133.82249450683594
2018-04-04,134.1254119873047
2018-04-05,135.1241455078125
2018-04-06,132.3325958251953
2018-04-09,133.14303588867188
2018-04-10,135.18963623046875
2018-04-11,134.3955841064453
2018-04-12,134.99317932128906
2018-04-13,134.92764282226562
2018-04-16,136.30299377441406
2018-04-17,136.5321807861328
2018-04-18,137.20347595214844
2018-04-19,137.7438201904297
2018-04-20,135.2141876220703
2018-04-23,136.40122985839844
2018-04-24,135.95912170410156
2018-04-25,141.38671875
2018-04-26,141.1984100341797
2018-04-27,142.86843872070312
2018-04-30,139.78219604492188
2018-05-01,139.88864135742188
2018-05-02,139.93772888183594
2018-05-03,138.87347412109375
2018-05-04,140.232421875
2018-05-07,140.076904296875
2018-05-08,139.16819763183594
2018-05-09,140.69085693359375
2018-05-10,142.44276428222656
2018-05-11,144.0308837890625
2018-05-14,145.0132598876953
2018-05-15,143.9408721923828
2018-05-16,144.792236328125
2018-05-17,144.32562255859375
2018-05-18,144.251953125
2018-05-21,145.45533752441406
2018-05-22,144.62852478027344
2018-05-23,143.72801208496094
2018-05-24,143.58888244628906
2018-05-25,149.10643005371094
2018-05-29,147.4446258544922
2018-05-30,149.8759765625
2018-05-31,147.83753967285156
2018-06-01,149.33566284179688
2018-06-04,149.8514404296875
2018-06-05,149.27835083007812
2018-06-06,151.12847900390625
2018-06-07,150.59637451171875
2018-06-08,153.05230712890625
2018-06-11,154.68136596679688
2018-06-12,154.7059326171875
2018-06-13,153.6990203857422
2018-06-14,153.80543518066406
2018-06-15,155.05792236328125
2018-06-18,152.19268798828125
2018-06-19,153.33880615234375
2018-06-20,153.22418212890625
2018-06-21,153.55982971191406
2018-06-22,154.8286895751953
2018-06-25,153.5025634765625
2018-06-26,149.998779296875
2018-06-27,146.8552703857422
2018-06-28,146.9452362060547
2018-06-29,146.96981811523438
2018-07-02,147.9931182861328
2018-07-03,147.2809295654297
2018-07-05,148.00131225585938
2018-07-06,148.45155334472656
2018-07-09,149.09829711914062
2018-07-10,151.0384521484375
2018-07-11,151.00570678710938
2018-07-12,152.26637268066406
2018-07-13,153.25692749023438
2018-07-16,152.62655639648438
2018-07-17,151.32496643066406
2018-07-18,152.19268798828125
2018-07-19,153.0768585205078
2018-07-20,153.03591918945312
2018-07-23,154.12469482421875
2018-07-24,151.0220489501953
2018-07-25,147.0762481689453
2018-07-26,142.88482666015625
2018-07-27,142.4263916015625
2018-07-30,141.28848266601562
2018-07-31,143.5397186279297
2018-08-01,143.1467742919922
2018-08-02,144.4811248779297
2018-08-03,146.46226501464844
2018-08-06,146.82244873046875
2018-08-07,147.45281982421875
2018-08-08,147.2154083251953
2018-08-09,147.30543518066406
2018-08-10,147.01895141601562
2018-08-13,147.16627502441406
2018-08-14,147.83753967285156
2018-08-15,146.70787048339844
2018-08-16,146.43772888183594
2018-08-17,149.1473846435547
2018-08-20,146.5523223876953
2018-08-21,145.37347412109375
2018-08-22,144.5548553466797
2018-08-23,144.0145263671875
2018-08-24,143.0157928466797
2018-08-27,142.59011840820312
2018-08-28,142.63922119140625
2018-08-29,142.3936309814453
2018-08-30,141.50953674316406
2018-08-31,141.5177001953125
2018-09-04,138.47239685058594
2018-09-05,138.26768493652344
2018-09-06,138.93081665039062
2018-09-07,137.26077270507812
2018-09-10,138.259521484375
2018-09-11,139.81494140625
2018-09-12,140.7891082763672
2018-09-13,141.23936462402344
2018-09-14,141.6077423095703
2018-09-17,140.24066162109375
2018-09-18,140.2488250732422
2018-09-19,139.99502563476562
2018-09-20,140.94467163085938
2018-09-21,140.87095642089844
2018-09-24,138.76707458496094
2018-09-25,139.6103057861328
2018-09-26,139.86402893066406
2018-09-27,139.79037475585938
2018-09-28,142.1807861328125
2018-10-01,141.9679412841797
2018-10-02,141.90243530273438
2018-10-03,140.6417694091797
2018-10-04,139.55294799804688
2018-10-05,138.4314422607422
2018-10-08,139.33192443847656
2018-10-09,141.03469848632812
2018-10-10,139.54478454589844
2018-10-11,137.73561096191406
2018-10-12,139.0536346435547
2018-10-15,138.783447265625
2018-10-16,142.19715881347656
2018-10-17,142.51641845703125
2018-10-18,141.13291931152344
2018-10-19,141.2966766357422
2018-10-22,138.6361083984375
2018-10-23,138.02212524414062
2018-10-24,127.13428497314453
2018-10-25,128.23123168945312
2018-10-26,126.50390625
2018-10-29,129.43460083007812
2018-10-30,129.6884002685547
2018-10-31,131.43211364746094
2018-11-01,134.56747436523438
2018-11-02,133.0120849609375
2018-11-05,133.43775939941406
2018-11-06,134.85398864746094
2018-11-07,139.9786834716797
2018-11-08,140.36341857910156
2018-11-09,139.29100036621094
2018-11-12,137.12161254882812
2018-11-13,134.61663818359375
2018-11-14,134.14996337890625
2018-11-15,134.50196838378906
2018-11-16,134.50196838378906
2018-11-19,132.37353515625
2018-11-20,131.80044555664062
2018-11-21,131.54672241210938
2018-11-23,132.37353515625
2018-11-26,132.80738830566406
2018-11-27,131.41574096679688
2018-11-28,135.14869689941406
2018-11-29,132.4635772705078
2018-11-30,119.22623443603516
2018-12-03,121.21550750732422
2018-12-04,117.33516693115234
2018-12-06,117.5479965209961
2018-12-07,116.2136459350586
2018-12-10,114.24073791503906
2018-12-11,115.4031982421875
2018-12-12,115.3049545288086
2018-12-13,114.3717041015625
2018-12-14,112.48883819580078
2018-12-17,109.53358459472656
2018-12-18,106.8156967163086
2018-12-19,105.1129379272461
2018-12-20,102.81254577636719
2018-12-21,101.60916900634766
2018-12-24,98.90765380859375
2018-12-26,101.9529800415039
2018-12-27,102.00213623046875
2018-12-28,101.92842864990234
2018-12-31,103.4428939819336
2019-01-02,103.5002212524414
2019-01-03,101.26534271240234
2019-01-04,104.75272369384766
2019-01-07,103.9504623413086
2019-01-08,105.08019256591797
2019-01-09,106.16898345947266
2019-01-10,107.1595230102539
2019-01-11,107.99453735351562
2019-01-14,107.36418151855469
2019-01-15,108.58395385742188
2019-01-16,108.0845718383789
2019-01-17,110.72879028320312
2019-01-18,112.72624969482422
2019-01-22,111.08897399902344
2019-01-23,111.33455657958984
2019-01-24,111.62928771972656
2019-01-25,112.48066711425781
2019-01-28,111.74388122558594
2019-01-29,111.84211730957031
2019-01-30,113.27473449707031
2019-01-31,114.07698059082031
2019-02-01,115.41956329345703
2019-02-04,115.4031982421875
2019-02-05,116.17272186279297
2019-02-06,115.62422943115234
2019-02-07,120.71614074707031
2019-02-08,118.56312561035156
2019-02-11,118.12104034423828
2019-02-12,120.0039291381836
2019-02-13,120.49510955810547
2019-02-14,120.1430892944336
2019-02-15,122.93466186523438
2019-02-19,122.6235580444336
2019-02-20,122.5908203125
2019-02-21,121.420166015625
2019-02-22,121.78038024902344
2019-02-25,120.41323852539062
2019-02-26,120.27407836914062
2019-02-27,120.43780517578125
2019-02-28,121.35469055175781
2019-03-01,121.75581359863281
2019-03-04,120.35592651367188
2019-03-05,120.64247131347656
2019-03-06,118.87420654296875
2019-03-07,119.36540222167969
2019-03-08,119.9384536743164
2019-03-11,121.98503112792969
2019-03-12,123.94975280761719
2019-03-13,126.83137512207031
2019-03-14,125.10405731201172
2019-03-15,126.36474609375
2019-03-18,126.7986068725586
2019-03-19,127.67456817626953
2019-03-20,126.16006469726562
