Date,WELL
2015-07-01,44.03539276123047
2015-07-02,43.95576477050781
2015-07-06,44.20131301879883
2015-07-07,45.32957077026367
2015-07-08,45.595054626464844
2015-07-09,45.35611343383789
2015-07-10,45.62823486328125
2015-07-13,45.435768127441406
2015-07-14,45.21674346923828
2015-07-15,44.818538665771484
2015-07-16,44.818538665771484
2015-07-17,44.665889739990234
2015-07-20,44.68580627441406
2015-07-21,44.53315353393555
2015-07-22,44.904823303222656
2015-07-23,44.4866828918457
2015-07-24,45.011009216308594
2015-07-27,45.58841323852539
2015-07-28,45.561866760253906
2015-07-29,45.99989700317383
2015-07-30,45.66804885864258
2015-07-31,46.039710998535156
2015-08-03,46.34501647949219
2015-08-04,45.93352508544922
2015-08-05,45.495487213134766
2015-08-06,45.455684661865234
2015-08-07,45.68070602416992
2015-08-10,45.25750732421875
2015-08-11,45.55307388305664
2015-08-12,45.8150749206543
2015-08-13,45.579959869384766
2015-08-14,45.63370132446289
2015-08-17,46.58761215209961
2015-08-18,46.57417678833008
2015-08-19,46.39280700683594
2015-08-20,46.601051330566406
2015-08-21,45.96286392211914
2015-08-24,44.17594528198242
2015-08-25,42.516658782958984
2015-08-26,43.27576446533203
2015-08-27,43.88034439086914
2015-08-28,43.71914291381836
2015-08-31,42.55696487426758
2015-09-01,41.91205596923828
2015-09-02,42.469635009765625
2015-09-03,42.22779846191406
2015-09-04,41.26043701171875
2015-09-08,42.039703369140625
2015-09-09,41.589603424072266
2015-09-10,41.54929733276367
2015-09-11,42.19419860839844
2015-09-14,42.55696487426758
2015-09-15,42.8592643737793
2015-09-16,43.316078186035156
2015-09-17,44.458091735839844
2015-09-18,45.25077819824219
2015-09-21,45.49934768676758
2015-09-22,45.371700286865234
2015-09-23,45.7881965637207
2015-09-24,45.62026596069336
2015-09-25,45.44559860229492
2015-09-28,44.411067962646484
2015-09-29,45.23064041137695
2015-09-30,45.49263381958008
2015-10-01,45.479183197021484
2015-10-02,45.83523178100586
2015-10-05,46.493568420410156
2015-10-06,46.41968536376953
2015-10-07,46.76900100708008
2015-10-08,46.795867919921875
2015-10-09,46.527164459228516
2015-10-12,46.38608932495117
2015-10-13,46.33906555175781
2015-10-14,45.46574783325195
2015-10-15,45.92256546020508
2015-10-16,46.55402374267578
2015-10-19,47.118324279785156
2015-10-20,46.82273864746094
2015-10-21,47.39375686645508
2015-10-22,47.63558578491211
2015-10-23,46.003170013427734
2015-10-26,45.5665168762207
2015-10-27,45.72774887084961
2015-10-28,44.88802719116211
2015-10-29,44.97535705566406
2015-10-30,43.578067779541016
2015-11-02,44.24312973022461
2015-11-03,43.531028747558594
2015-11-04,43.51087951660156
2015-11-05,43.611656188964844
2015-11-06,41.519351959228516
2015-11-09,40.15169906616211
2015-11-10,40.417076110839844
2015-11-11,40.15169906616211
2015-11-12,40.410274505615234
2015-11-13,39.607383728027344
2015-11-16,40.23334884643555
2015-11-17,40.042842864990234
2015-11-18,40.532752990722656
2015-11-19,41.199562072753906
2015-11-20,41.96162796020508
2015-11-23,42.35626983642578
2015-11-24,42.36988830566406
2015-11-25,42.49917221069336
2015-11-27,42.99587631225586
2015-11-30,42.99587631225586
2015-12-01,44.098148345947266
2015-12-02,43.17278289794922
2015-12-03,42.66925811767578
2015-12-04,43.308860778808594
2015-12-07,43.649078369140625
2015-12-08,43.805572509765625
2015-12-09,43.66267776489258
2015-12-10,42.7373046875
2015-12-11,43.00947189331055
2015-12-14,43.23402404785156
2015-12-15,43.96206283569336
2015-12-16,45.0711555480957
2015-12-17,44.9146728515625
2015-12-18,44.39752960205078
2015-12-21,44.54042434692383
2015-12-22,45.016727447509766
2015-12-23,45.60867691040039
2015-12-24,45.60867691040039
2015-12-28,45.942100524902344
2015-12-29,46.61571502685547
2015-12-30,46.48643493652344
2015-12-31,46.28910827636719
2016-01-04,46.5340576171875
2016-01-05,47.69077682495117
2016-01-06,47.588722229003906
2016-01-07,46.22787857055664
2016-01-08,46.329933166503906
2016-01-11,46.6429328918457
2016-01-12,46.28910827636719
2016-01-13,45.30250549316406
2016-01-14,45.17322540283203
2016-01-15,45.125579833984375
2016-01-19,46.11219787597656
2016-01-20,43.89404296875
2016-01-21,44.554039001464844
2016-01-22,46.09859848022461
2016-01-25,45.418174743652344
2016-01-26,44.907859802246094
2016-01-27,41.91399002075195
2016-01-28,41.1179084777832
2016-01-29,42.33586502075195
2016-02-01,42.75092697143555
2016-02-02,42.056884765625
2016-02-03,43.31566619873047
2016-02-04,43.33607482910156
2016-02-05,43.53609848022461
2016-02-08,41.78417205810547
2016-02-09,38.44585418701172
2016-02-10,38.42516326904297
2016-02-11,37.02500534057617
2016-02-12,37.52161407470703
2016-02-16,38.597591400146484
2016-02-17,38.990745544433594
2016-02-18,40.47368240356445
2016-02-19,40.83234405517578
2016-02-22,41.61174774169922
2016-02-23,41.84625244140625
2016-02-24,42.44633483886719
2016-02-25,43.22572708129883
2016-02-26,43.79820251464844
2016-02-29,43.9913330078125
2016-03-01,45.508750915527344
2016-03-02,46.16399002075195
2016-03-03,45.51563262939453
2016-03-04,45.65358352661133
2016-03-07,46.12261199951172
2016-03-08,45.42597961425781
2016-03-09,45.867408752441406
2016-03-10,44.92246627807617
2016-03-11,45.90190505981445
2016-03-14,45.88810348510742
2016-03-15,45.350093841552734
2016-03-16,45.90190505981445
2016-03-17,46.60541915893555
2016-03-18,46.3088493347168
2016-03-21,46.10191345214844
2016-03-22,46.03295135498047
2016-03-23,46.12949752807617
2016-03-24,46.18467712402344
2016-03-28,46.66059494018555
2016-03-29,47.86764144897461
2016-03-30,47.508975982666016
2016-03-31,47.826255798339844
2016-04-01,47.70210266113281
2016-04-04,48.005592346191406
2016-04-05,47.874542236328125
2016-04-06,47.6400260925293
2016-04-07,47.433109283447266
2016-04-08,47.79177474975586
2016-04-11,47.97110366821289
2016-04-12,48.1987190246582
2016-04-13,48.033180236816406
2016-04-14,48.05387878417969
2016-04-15,48.15044021606445
2016-04-18,48.72291946411133
2016-04-19,49.19883346557617
2016-04-20,47.60554122924805
2016-04-21,45.95016860961914
2016-04-22,47.08824157714844
2016-04-25,47.79867172241211
2016-04-26,47.86764144897461
2016-04-27,48.14353561401367
2016-04-28,48.04697799682617
2016-04-29,47.881431579589844
2016-05-02,48.47460174560547
2016-05-03,49.5574951171875
2016-05-04,51.30252456665039
2016-05-05,50.85419845581055
2016-05-06,51.34270477294922
2016-05-09,52.13130187988281
2016-05-10,50.96586227416992
2016-05-11,49.591041564941406
2016-05-12,50.30984115600586
2016-05-13,50.086524963378906
2016-05-16,50.693687438964844
2016-05-17,49.9748649597168
2016-05-18,48.40465545654297
2016-05-19,47.73469543457031
2016-05-20,47.83938217163086
2016-05-23,47.67886734008789
2016-05-24,47.93708419799805
2016-05-25,47.88123321533203
2016-05-26,48.10456466674805
2016-05-27,48.34183883666992
2016-05-31,48.090614318847656
2016-06-01,48.14643096923828
2016-06-02,48.48141860961914
2016-06-03,49.772483825683594
2016-06-06,48.72567367553711
2016-06-07,49.346778869628906
2016-06-08,50.11444854736328
2016-06-09,50.35173034667969
2016-06-10,50.34474182128906
2016-06-13,50.742523193359375
2016-06-14,50.88211441040039
2016-06-15,51.293861389160156
2016-06-16,51.55207443237305
2016-06-17,51.817256927490234
2016-06-20,51.14731216430664
2016-06-21,51.244991302490234
2016-06-22,50.505252838134766
2016-06-23,50.97282791137695
2016-06-24,50.5890007019043
2016-06-27,51.19615173339844
2016-06-28,52.13130187988281
2016-06-29,52.70356750488281
2016-06-30,53.15716552734375
2016-07-01,53.17812728881836
2016-07-05,53.52705001831055
2016-07-06,53.31070327758789
2016-07-07,52.2290153503418
2016-07-08,52.773353576660156
2016-07-11,53.17812728881836
2016-07-12,53.05249786376953
2016-07-13,53.701534271240234
2016-07-14,53.15716552734375
2016-07-15,53.38749313354492
2016-07-18,53.8690185546875
2016-07-19,54.12723159790039
2016-07-20,54.16212463378906
2016-07-21,54.47617721557617
2016-07-22,54.957698822021484
2016-07-25,54.957698822021484
2016-07-26,54.27378845214844
2016-07-27,53.987667083740234
2016-07-28,54.692508697509766
2016-07-29,55.36247253417969
2016-08-01,55.557857513427734
2016-08-02,54.29473114013672
2016-08-03,54.05744934082031
2016-08-04,54.231903076171875
2016-08-05,53.900245666503906
2016-08-08,54.373046875
2016-08-09,55.226932525634766
2016-08-10,55.678565979003906
2016-08-11,54.86703872680664
2016-08-12,55.29747772216797
2016-08-15,54.86703872680664
2016-08-16,54.104881286621094
2016-08-17,54.3377685546875
2016-08-18,54.2601432800293
2016-08-19,53.815555572509766
2016-08-22,54.08371353149414
2016-08-23,54.27424240112305
2016-08-24,53.836734771728516
2016-08-25,54.3377685546875
2016-08-26,53.476829528808594
2016-08-29,54.30954360961914
2016-08-30,54.3377685546875
2016-08-31,54.16135025024414
2016-09-01,53.93552017211914
2016-09-02,54.12605285644531
2016-09-06,54.98698043823242
2016-09-07,55.177520751953125
2016-09-08,54.60592269897461
2016-09-09,52.04427719116211
2016-09-12,52.76408004760742
2016-09-13,51.57852554321289
2016-09-14,51.89608383178711
2016-09-15,51.94548797607422
2016-09-16,51.649112701416016
2016-09-19,51.69145202636719
2016-09-20,51.642051696777344
2016-09-21,52.46064758300781
2016-09-22,53.69559860229492
2016-09-23,53.91434860229492
2016-09-26,54.196632385253906
2016-09-27,53.29335021972656
2016-09-28,53.94963836669922
2016-09-29,53.49800109863281
2016-09-30,52.76408004760742
2016-10-03,52.07252502441406
2016-10-04,50.724647521972656
2016-10-05,49.66613006591797
2016-10-06,49.63085174560547
2016-10-07,49.073368072509766
2016-10-10,49.249778747558594
2016-10-11,48.50880432128906
2016-10-12,48.77696228027344
2016-10-13,49.320343017578125
2016-10-14,48.995723724365234
2016-10-17,48.92516326904297
2016-10-18,49.63085174560547
2016-10-19,49.8143196105957
2016-10-20,50.01897048950195
2016-10-21,49.75080108642578
2016-10-24,50.004859924316406
2016-10-25,50.082489013671875
2016-10-26,49.1792106628418
2016-10-27,48.26887130737305
2016-10-28,48.304161071777344
2016-10-31,48.3606071472168
2016-11-01,47.570247650146484
2016-11-02,47.42911148071289
2016-11-03,46.56112289428711
2016-11-04,46.575416564941406
2016-11-07,47.3619270324707
2016-11-08,46.45387649536133
2016-11-09,44.86654281616211
2016-11-10,43.6224365234375
2016-11-11,43.987083435058594
2016-11-14,45.56010818481445
2016-11-15,44.87369918823242
2016-11-16,45.05244827270508
2016-11-17,44.316001892089844
2016-11-18,44.68064880371094
2016-11-21,44.223045349121094
2016-11-22,44.6306037902832
2016-11-23,44.45899963378906
2016-11-25,44.78790283203125
2016-11-28,45.3313102722168
2016-11-29,45.89616012573242
2016-11-30,44.88801193237305
2016-12-01,43.908443450927734
2016-12-02,44.88801193237305
2016-12-05,44.80220413208008
2016-12-06,45.43855285644531
2016-12-07,46.66836929321289
2016-12-08,46.911468505859375
2016-12-09,46.95436477661133
2016-12-12,47.5764274597168
2016-12-13,47.61215591430664
2016-12-14,46.11066436767578
2016-12-15,45.28841018676758
2016-12-16,46.604007720947266
2016-12-19,47.46201705932617
2016-12-20,47.519203186035156
2016-12-21,46.696956634521484
2016-12-22,46.718414306640625
2016-12-23,46.83997344970703
2016-12-27,47.0902214050293
2016-12-28,46.761314392089844
2016-12-29,47.0258674621582
2016-12-30,47.85526657104492
2017-01-03,47.311859130859375
2017-01-04,47.67653274536133
2017-01-05,48.74187469482422
2017-01-06,48.94207763671875
2017-01-09,48.90632247924805
2017-01-10,47.41911697387695
2017-01-11,47.476314544677734
2017-01-12,47.798065185546875
2017-01-13,47.66221618652344
2017-01-17,48.11982345581055
2017-01-18,47.96251678466797
2017-01-19,47.476314544677734
2017-01-20,47.73371887207031
2017-01-23,48.391536712646484
2017-01-24,48.11982345581055
2017-01-25,47.44771194458008
2017-01-26,47.29041290283203
2017-01-27,47.147422790527344
2017-01-30,47.43342590332031
2017-01-31,47.40481948852539
2017-02-01,46.66836929321289
2017-02-02,47.43342590332031
2017-02-03,47.40443801879883
2017-02-06,47.9405632019043
2017-02-07,47.72322082519531
2017-02-08,47.83915328979492
2017-02-09,47.37546157836914
2017-02-10,47.72322082519531
2017-02-13,48.02751541137695
2017-02-14,47.46240997314453
2017-02-15,47.51310348510742
2017-02-16,47.87538146972656
2017-02-17,47.75945281982422
2017-02-21,48.498443603515625
2017-02-22,49.0490608215332
2017-02-23,49.88225173950195
2017-02-24,50.75890350341797
2017-02-27,50.74441909790039
2017-02-28,50.990745544433594
2017-03-01,50.33869171142578
2017-03-02,50.67921447753906
2017-03-03,50.403900146484375
2017-03-06,49.657657623291016
2017-03-07,49.621421813964844
2017-03-08,48.5564079284668
2017-03-09,47.672515869140625
2017-03-10,47.9405632019043
2017-03-13,47.817405700683594
2017-03-14,47.8536262512207
2017-03-15,48.715789794921875
2017-03-16,48.75202941894531
2017-03-17,48.744773864746094
2017-03-20,49.107032775878906
2017-03-21,49.13600540161133
2017-03-22,49.74461364746094
2017-03-23,50.425636291503906
2017-03-24,50.47634506225586
2017-03-27,50.80962371826172
2017-03-28,51.15737533569336
2017-03-29,51.38920974731445
2017-03-30,51.280548095703125
2017-03-31,51.309532165527344
2017-04-03,51.54861831665039
2017-04-04,51.13563919067383
2017-04-05,51.65729904174805
2017-04-06,51.860145568847656
2017-04-07,52.35282516479492
2017-04-10,52.80926513671875
2017-04-11,52.736793518066406
2017-04-12,52.83823776245117
2017-04-13,52.780277252197266
2017-04-17,53.1715202331543
2017-04-18,53.78733444213867
2017-04-19,53.51927185058594
2017-04-20,53.66417694091797
2017-04-21,53.38161849975586
2017-04-24,52.52669143676758
2017-04-25,52.64985275268555
2017-04-26,52.0412712097168
2017-04-27,52.280372619628906
2017-04-28,51.75872039794922
2017-05-01,51.5848388671875
2017-05-02,51.258827209472656
2017-05-03,50.577781677246094
2017-05-04,50.61400604248047
2017-05-05,51.208251953125
2017-05-08,51.14957046508789
2017-05-09,50.643348693847656
2017-05-10,51.36232376098633
2017-05-11,52.45546340942383
2017-05-12,52.712215423583984
2017-05-15,52.57282638549805
2017-05-16,52.52880096435547
2017-05-17,53.013023376464844
2017-05-18,53.50455856323242
2017-05-19,53.73198318481445
2017-05-22,53.849369049072266
2017-05-23,53.739322662353516
2017-05-24,53.944725036621094
2017-05-25,53.67329406738281
2017-05-26,53.211097717285156
2017-05-30,53.18907928466797
2017-05-31,53.21842956542969
2017-06-01,53.52656173706055
2017-06-02,54.135501861572266
2017-06-05,53.900726318359375
2017-06-06,53.577919006347656
2017-06-07,53.687965393066406
2017-06-08,53.48255157470703
2017-06-09,53.88603210449219
2017-06-12,54.31889343261719
2017-06-13,54.39226150512695
2017-06-14,54.61235809326172
2017-06-15,54.781089782714844
2017-06-16,55.463382720947266
2017-06-19,55.940250396728516
2017-06-20,56.431793212890625
2017-06-21,56.60051727294922
2017-06-22,56.84995651245117
2017-06-23,56.805946350097656
2017-06-26,56.97468948364258
2017-06-27,56.123653411865234
2017-06-28,56.14567184448242
2017-06-29,54.6563606262207
2017-06-30,54.91313552856445
2017-07-03,55.580753326416016
2017-07-05,55.08921432495117
2017-07-06,53.60725784301758
2017-07-07,53.48255157470703
2017-07-10,53.211097717285156
2017-07-11,53.26979064941406
2017-07-12,54.0767936706543
2017-07-13,53.775997161865234
2017-07-14,54.10613250732422
2017-07-17,54.179508209228516
2017-07-18,54.32624435424805
2017-07-19,54.38493347167969
2017-07-20,54.06946563720703
2017-07-21,54.238197326660156
2017-07-24,53.66594696044922
2017-07-25,53.56325912475586
2017-07-26,53.7686767578125
2017-07-27,53.40183639526367
2017-07-28,53.60725784301758
2017-07-31,53.842044830322266
2017-08-01,53.057044982910156
2017-08-02,53.13774108886719
2017-08-03,53.59992218017578
2017-08-04,53.33262252807617
2017-08-07,53.399452209472656
2017-08-08,53.41429901123047
2017-08-09,52.894569396972656
2017-08-10,52.419376373291016
2017-08-11,52.27089309692383
2017-08-14,53.273231506347656
2017-08-15,52.894569396972656
2017-08-16,53.4588623046875
2017-08-17,52.79060363769531
2017-08-18,52.45649719238281
2017-08-21,53.444007873535156
2017-08-22,52.66439437866211
2017-08-23,53.14701461791992
2017-08-24,53.02078628540039
2017-08-25,53.399452209472656
2017-08-28,52.894569396972656
2017-08-29,53.40686798095703
2017-08-30,53.837520599365234
2017-08-31,54.36469268798828
2017-09-01,54.69879913330078
2017-09-05,54.98837661743164
2017-09-06,54.69879913330078
2017-09-07,54.9364013671875
2017-09-08,55.4412841796875
2017-09-11,55.95360565185547
2017-09-12,55.19626998901367
2017-09-13,55.018070220947266
2017-09-14,55.277931213378906
2017-09-15,55.3670539855957
2017-09-18,55.173988342285156
2017-09-19,54.52060317993164
2017-09-20,54.3498420715332
