Date,NI
2015-10-13,13.599522590637207
2015-10-14,13.57105827331543
2015-10-15,13.798784255981445
2015-10-16,13.84859848022461
2015-10-19,13.912647247314453
2015-10-20,13.905532836914062
2015-10-21,13.805900573730469
2015-10-22,14.054972648620605
2015-10-23,13.95534610748291
2015-10-26,13.92687702178955
2015-10-27,13.713382720947266
2015-10-28,13.702627182006836
2015-10-29,13.551971435546875
2015-10-30,13.745668411254883
2015-11-02,13.760017395019531
2015-11-03,13.716976165771484
2015-11-04,13.889155387878418
2015-11-05,14.032635688781738
2015-11-06,13.60218620300293
2015-11-09,13.573491096496582
2015-11-10,13.810235023498535
2015-11-11,13.932201385498047
2015-11-12,13.73132038116455
2015-11-13,13.688276290893555
2015-11-16,13.860454559326172
2015-11-17,13.760017395019531
2015-11-18,14.046982765197754
2015-11-19,14.140247344970703
2015-11-20,14.226339340209961
2015-11-23,14.168943405151367
2015-11-24,14.00394058227539
2015-11-25,13.73132038116455
2015-11-27,13.788708686828613
2015-11-30,13.767189979553223
2015-12-01,13.910676002502441
2015-12-02,13.838936805725098
2015-12-03,13.58066463470459
2015-12-04,13.702627182006836
2015-12-07,13.73132038116455
2015-12-08,13.810235023498535
2015-12-09,13.81740951538086
2015-12-10,13.65958023071289
2015-12-11,13.386964797973633
2015-12-14,13.516097068786621
2015-12-15,13.422832489013672
2015-12-16,13.85328197479248
2015-12-17,13.831758499145508
2015-12-18,13.60218620300293
2015-12-21,13.551971435546875
2015-12-22,13.709799766540527
2015-12-23,13.867634773254395
2015-12-24,13.85328197479248
2015-12-28,13.968070983886719
2015-12-29,14.204816818237305
2015-12-30,14.219161033630371
2015-12-31,13.9967622756958
2016-01-04,14.00394058227539
2016-01-05,14.226339340209961
2016-01-06,14.305253982543945
2016-01-07,13.989587783813477
2016-01-08,13.968070983886719
2016-01-11,14.197639465332031
2016-01-12,14.018289566040039
2016-01-13,13.968070983886719
2016-01-14,14.348298072814941
2016-01-15,14.161773681640625
2016-01-19,14.376995086669922
2016-01-20,13.960893630981445
2016-01-21,14.011112213134766
2016-01-22,14.549178123474121
2016-01-25,14.6209135055542
2016-01-26,14.570693969726562
2016-01-27,14.448734283447266
2016-01-28,14.886362075805664
2016-01-29,15.072890281677246
2016-02-01,15.28093433380127
2016-02-02,15.252245903015137
2016-02-03,15.410075187683105
2016-02-04,15.290840148925781
2016-02-05,15.160767555236816
2016-02-08,15.110179901123047
2016-02-09,15.348651885986328
2016-02-10,15.522083282470703
2016-02-11,15.247481346130371
2016-02-12,15.377556800842285
2016-02-16,15.254707336425781
2016-02-17,15.428140640258789
2016-02-18,15.803905487060547
2016-02-19,15.803905487060547
2016-02-22,15.832807540893555
2016-02-23,15.753323554992676
2016-02-24,15.71718978881836
2016-02-25,15.919530868530273
2016-02-26,15.54376220703125
2016-02-29,15.522083282470703
2016-03-01,15.536534309387207
2016-03-02,15.948431015014648
2016-03-03,16.14354133605957
2016-03-04,16.186893463134766
2016-03-07,16.157989501953125
2016-03-08,16.24471092224121
2016-03-09,16.34588050842285
2016-03-10,16.45427703857422
2016-03-11,16.432598114013672
2016-03-14,16.461502075195312
2016-03-15,16.382009506225586
2016-03-16,16.692745208740234
2016-03-17,16.85894775390625
2016-03-18,16.4759521484375
2016-03-21,16.54098892211914
2016-03-22,16.4759521484375
2016-03-23,16.634929656982422
2016-03-24,16.64215087890625
2016-03-28,16.56266975402832
2016-03-29,16.74332046508789
2016-03-30,16.902299880981445
2016-03-31,17.025150299072266
2016-04-01,17.213035583496094
2016-04-04,17.054058074951172
2016-04-05,16.793912887573242
2016-04-06,16.938432693481445
2016-04-07,16.92398452758789
2016-04-08,17.017929077148438
2016-04-11,16.96011734008789
2016-04-12,17.07573699951172
2016-04-13,16.90953254699707
2016-04-14,16.931211471557617
2016-04-15,17.111867904663086
2016-04-18,17.213035583496094
2016-04-19,17.328651428222656
2016-04-20,16.671062469482422
2016-04-21,15.991790771484375
2016-04-22,16.078510284423828
2016-04-25,16.136316299438477
2016-04-26,16.1074161529541
2016-04-27,16.365737915039062
2016-04-28,16.409404754638672
2016-04-29,16.525835037231445
2016-05-02,16.70775032043457
2016-05-03,16.816905975341797
2016-05-04,17.12253761291504
2016-05-05,17.086151123046875
2016-05-06,17.035215377807617
2016-05-09,17.17347526550293
2016-05-10,17.12253761291504
2016-05-11,17.311738967895508
2016-05-12,17.43544578552246
2016-05-13,17.551883697509766
2016-05-16,17.682857513427734
2016-05-17,17.39178466796875
2016-05-18,17.064319610595703
2016-05-19,17.11526107788086
2016-05-20,17.333568572998047
2016-05-23,17.231689453125
2016-05-24,17.515485763549805
2016-05-25,17.42816925048828
2016-05-26,17.493663787841797
2016-05-27,17.551883697509766
2016-05-31,17.3626766204834
2016-06-01,17.48638343811035
2016-06-02,17.457277297973633
2016-06-03,17.799287796020508
2016-06-06,17.77745819091797
2016-06-07,17.784738540649414
2016-06-08,17.930273056030273
2016-06-09,18.20679473876953
2016-06-10,18.119470596313477
2016-06-13,18.163131713867188
2016-06-14,18.345050811767578
2016-06-15,18.323232650756836
2016-06-16,18.446931838989258
2016-06-17,18.381441116333008
2016-06-20,18.257734298706055
2016-06-21,18.410545349121094
2016-06-22,18.374164581298828
2016-06-23,18.323232650756836
2016-06-24,18.41782569885254
2016-06-27,18.48331642150879
2016-06-28,18.62158203125
2016-06-29,18.818052291870117
2016-06-30,19.298328399658203
2016-07-01,19.400209426879883
2016-07-05,19.480249404907227
2016-07-06,19.392929077148438
2016-07-07,18.94903564453125
2016-07-08,19.0145320892334
2016-07-11,18.97087287902832
2016-07-12,18.818052291870117
2016-07-13,18.963592529296875
2016-07-14,18.927209854125977
2016-07-15,18.992698669433594
2016-07-18,19.0145320892334
2016-07-19,18.956310272216797
2016-07-20,18.82533073425293
2016-07-21,18.868989944458008
2016-07-22,19.109127044677734
2016-07-25,18.956310272216797
2016-07-26,18.7525634765625
2016-07-27,18.646366119384766
2016-07-28,18.858760833740234
2016-07-29,18.792842864990234
2016-08-01,18.902698516845703
2016-08-02,18.99791145324707
2016-08-03,18.558481216430664
2016-08-04,18.5804500579834
2016-08-05,18.199613571166992
2016-08-08,18.17032241821289
2016-08-09,18.228914260864258
2016-08-10,18.316797256469727
2016-08-11,18.324115753173828
2016-08-12,18.316797256469727
2016-08-15,17.979904174804688
2016-08-16,17.81145477294922
2016-08-17,18.10441017150879
2016-08-18,18.302152633666992
2016-08-19,18.031171798706055
2016-08-22,18.177644729614258
2016-08-23,18.089763641357422
2016-08-24,18.133703231811523
2016-08-25,18.082435607910156
2016-08-26,17.716249465942383
2016-08-29,17.76018714904785
2016-08-30,17.47456169128418
2016-08-31,17.53314781188965
2016-09-01,17.452592849731445
2016-09-02,17.672304153442383
2016-09-06,17.884687423706055
2016-09-07,17.855398178100586
2016-09-08,17.86272430419922
2016-09-09,17.11569595336914
2016-09-12,17.357385635375977
2016-09-13,17.013160705566406
2016-09-14,17.15231704711914
2016-09-15,17.320762634277344
2016-09-16,17.66498374938965
2016-09-19,17.892013549804688
2016-09-20,18.016525268554688
2016-09-21,18.587778091430664
2016-09-22,18.507217407226562
2016-09-23,18.390037536621094
2016-09-26,18.382709503173828
2016-09-27,18.082435607910156
2016-09-28,18.053136825561523
2016-09-29,17.730894088745117
2016-09-30,17.65764808654785
2016-10-03,17.29878807067871
2016-10-04,16.8300724029541
2016-10-05,16.734853744506836
2016-10-06,16.727535247802734
2016-10-07,16.559083938598633
2016-10-10,16.77880096435547
2016-10-11,16.39063835144043
2016-10-12,16.617677688598633
2016-10-13,16.77147674560547
2016-10-14,16.610355377197266
2016-10-17,16.77880096435547
2016-10-18,16.888652801513672
2016-10-19,16.727535247802734
2016-10-20,16.690916061401367
2016-10-21,16.559083938598633
2016-10-24,16.500497817993164
2016-10-25,16.7128849029541
2016-10-26,16.632328033447266
2016-10-27,16.584373474121094
2016-10-28,16.62125587463379
2016-10-31,17.159809112548828
2016-11-01,16.481094360351562
2016-11-02,16.29665184020996
2016-11-03,16.333538055419922
2016-11-04,16.171241760253906
2016-11-07,16.45895767211914
2016-11-08,16.658143997192383
2016-11-09,16.422067642211914
2016-11-10,15.883522987365723
2016-11-11,15.79499626159668
2016-11-14,15.905651092529297
2016-11-15,16.16385841369629
2016-11-16,16.045827865600586
2016-11-17,15.942540168762207
2016-11-18,16.016311645507812
2016-11-21,16.149105072021484
2016-11-22,16.10484504699707
2016-11-23,15.964669227600098
2016-11-25,16.333538055419922
2016-11-28,16.385175704956055
2016-11-29,16.50322151184082
2016-11-30,16.185993194580078
2016-12-01,16.016311645507812
2016-12-02,16.001556396484375
2016-12-05,15.964669227600098
2016-12-06,15.839254379272461
2016-12-07,15.913025856018066
2016-12-08,16.016311645507812
2016-12-09,16.06795883178711
2016-12-12,16.141725540161133
2016-12-13,16.304033279418945
2016-12-14,15.979427337646484
2016-12-15,16.237634658813477
2016-12-16,16.25238800048828
2016-12-19,16.47370719909668
2016-12-20,16.385175704956055
2016-12-21,16.47370719909668
2016-12-22,16.547489166259766
2016-12-23,16.451576232910156
2016-12-27,16.399938583374023
2016-12-28,16.19337272644043
2016-12-29,16.407312393188477
2016-12-30,16.333538055419922
2017-01-03,16.37042808532715
2017-01-04,16.495845794677734
2017-01-05,16.73192596435547
2017-01-06,16.495845794677734
2017-01-09,16.274524688720703
2017-01-10,16.185993194580078
2017-01-11,16.318788528442383
2017-01-12,16.25238800048828
2017-01-13,16.200746536254883
2017-01-17,16.48847007751465
2017-01-18,16.61388397216797
2017-01-19,16.481094360351562
2017-01-20,16.606504440307617
2017-01-23,16.377805709838867
2017-01-24,16.41469383239746
2017-01-25,16.377805709838867
2017-01-26,16.392559051513672
2017-01-27,16.25238800048828
2017-01-30,16.112220764160156
2017-01-31,16.50322151184082
2017-02-01,16.215503692626953
2017-02-02,16.348295211791992
2017-02-03,16.422067642211914
2017-02-06,16.407312393188477
2017-02-07,16.348295211791992
2017-02-08,16.493303298950195
2017-02-09,16.53047752380371
2017-02-10,16.664329528808594
2017-02-13,16.746129989624023
2017-02-14,16.54535675048828
2017-02-15,16.53047752380371
2017-02-16,16.857664108276367
2017-02-17,16.879976272583008
2017-02-21,17.095626831054688
2017-02-22,17.22947883605957
2017-02-23,17.675643920898438
2017-02-24,17.854108810424805
2017-02-27,17.69795036315918
2017-02-28,17.779748916625977
2017-03-01,17.772310256958008
2017-03-02,17.913599014282227
2017-03-03,17.638460159301758
2017-03-06,17.53435516357422
2017-03-07,17.474863052368164
2017-03-08,17.117937088012695
2017-03-09,17.095626831054688
2017-03-10,17.34845542907715
2017-03-13,17.474863052368164
2017-03-14,17.370758056640625
2017-03-15,17.63102149963379
2017-03-16,17.378204345703125
2017-03-17,17.474863052368164
2017-03-20,17.266660690307617
2017-03-21,17.526918411254883
2017-03-22,17.705387115478516
2017-03-23,17.660764694213867
2017-03-24,17.750003814697266
2017-03-27,17.705387115478516
2017-03-28,17.63102149963379
2017-03-29,17.63102149963379
2017-03-30,17.541797637939453
2017-03-31,17.690519332885742
2017-04-03,17.608718872070312
2017-04-04,17.593849182128906
2017-04-05,17.68307876586914
2017-04-06,17.727693557739258
2017-04-07,17.608718872070312
2017-04-10,17.65333366394043
2017-04-11,17.73512840270996
2017-04-12,17.80205535888672
2017-04-13,17.68307876586914
2017-04-17,17.86154556274414
2017-04-18,18.00282859802246
2017-04-19,18.017704010009766
2017-04-20,17.93590545654297
2017-04-21,17.987958908081055
2017-04-24,18.040008544921875
2017-04-25,18.166427612304688
2017-04-26,18.042844772338867
2017-04-27,18.24506950378418
2017-04-28,18.162683486938477
2017-05-01,18.042844772338867
2017-05-02,18.155189514160156
2017-05-03,17.98293113708496
2017-05-04,18.185152053833008
2017-05-05,18.37239646911621
2017-05-08,18.260047912597656
2017-05-09,18.050331115722656
2017-05-10,18.08029556274414
2017-05-11,18.08029556274414
2017-05-12,18.20012855529785
2017-05-15,18.364904403686523
2017-05-16,18.13272476196289
2017-05-17,18.162683486938477
2017-05-18,18.34992790222168
2017-05-19,18.49972152709961
2017-05-22,18.731904983520508
2017-05-23,18.82927131652832
2017-05-24,18.889192581176758
2017-05-25,19.121374130249023
2017-05-26,19.14383888244629
2017-05-30,19.338573455810547
2017-05-31,19.525819778442383
2017-06-01,19.65314483642578
2017-06-02,19.73553466796875
2017-06-05,19.757999420166016
2017-06-06,19.66813087463379
2017-06-07,19.802936553955078
2017-06-08,19.3460636138916
2017-06-09,19.301130294799805
2017-06-12,19.226228713989258
2017-06-13,19.338573455810547
2017-06-14,19.413475036621094
2017-06-15,19.510839462280273
2017-06-16,19.518329620361328
2017-06-19,19.60071563720703
2017-06-20,19.645654678344727
2017-06-21,19.48836898803711
2017-06-22,19.413475036621094
2017-06-23,19.331087112426758
2017-06-26,19.53331184387207
2017-06-27,19.383508682250977
2017-06-28,19.091411590576172
2017-06-29,19.016508102416992
2017-06-30,18.994041442871094
2017-07-03,18.964080810546875
2017-07-05,18.986557006835938
2017-07-06,18.874208450317383
2017-07-07,18.964080810546875
2017-07-10,18.88170051574707
2017-07-11,18.851741790771484
2017-07-12,19.15132713317871
2017-07-13,18.986557006835938
2017-07-14,19.286144256591797
2017-07-17,19.331087112426758
2017-07-18,19.2412052154541
2017-07-19,19.21125030517578
2017-07-20,19.338573455810547
2017-07-21,19.45841407775879
2017-07-24,19.540800094604492
2017-07-25,19.48836898803711
2017-07-26,19.85536766052246
2017-07-27,19.821441650390625
2017-07-28,19.65557098388672
2017-07-31,19.64803123474121
2017-08-01,19.783742904663086
2017-08-02,20.107946395874023
2017-08-03,19.97977066040039
2017-08-04,19.904375076293945
2017-08-07,19.874223709106445
2017-08-08,19.84406089782715
2017-08-09,19.889293670654297
2017-08-10,19.881759643554688
2017-08-11,19.866680145263672
2017-08-14,20.0853271484375
2017-08-15,20.100399017333984
2017-08-16,20.326589584350586
2017-08-17,20.123027801513672
2017-08-18,20.19841957092285
2017-08-21,20.190879821777344
2017-08-22,20.311506271362305
2017-08-23,20.379365921020508
2017-08-24,20.311506271362305
2017-08-25,20.43968391418457
2017-08-28,20.424606323242188
2017-08-29,20.34166145324707
2017-08-30,20.288890838623047
2017-08-31,20.25873565673828
2017-09-01,20.251192092895508
2017-09-05,20.25873565673828
2017-09-06,20.19841957092285
2017-09-07,20.349205017089844
2017-09-08,20.43968391418457
2017-09-11,20.5301570892334
2017-09-12,20.19841957092285
2017-09-13,20.11548614501953
2017-09-14,20.296430587768555
2017-09-15,20.349205017089844
2017-09-18,20.009925842285156
2017-09-19,19.904375076293945
2017-09-20,19.746044158935547
2017-09-21,19.693269729614258
2017-09-22,19.36906623840332
2017-09-25,19.53493881225586
2017-09-26,19.65557098388672
2017-09-27,19.165498733520508
2017-09-28,19.22581672668457
2017-09-29,19.293672561645508
2017-10-02,19.233352661132812
2017-10-03,19.1278076171875
2017-10-04,19.3841495513916
2017-10-05,19.391691207885742
2017-10-06,19.391691207885742
2017-10-09,19.53493881225586
2017-10-10,19.866680145263672
2017-10-11,19.91945457458496
2017-10-12,20.032548904418945
2017-10-13,20.0551700592041
2017-10-16,19.881759643554688
2017-10-17,19.942075729370117
2017-10-18,19.9269962310791
2017-10-19,20.175798416137695
2017-10-20,20.100399017333984
2017-10-23,20.221036911010742
2017-10-24,20.107946395874023
2017-10-25,20.009925842285156
2017-10-26,19.957151412963867
2017-10-27,19.93453025817871
2017-10-30,19.923147201538086
2017-10-31,20.01422691345215
2017-11-01,20.173608779907227
2017-11-02,20.44683837890625
2017-11-03,20.742841720581055
2017-11-06,20.651763916015625
2017-11-07,20.84910011291504
2017-11-08,20.887052536010742
2017-11-09,20.887052536010742
2017-11-10,20.64417266845703
2017-11-13,20.735254287719727
2017-11-14,20.932586669921875
2017-11-15,20.674537658691406
2017-11-16,20.735254287719727
2017-11-17,20.553102493286133
2017-11-20,20.560686111450195
2017-11-21,20.659358978271484
2017-11-22,20.52273941040039
2017-11-24,20.52273941040039
2017-11-27,20.568273544311523
2017-11-28,20.64417266845703
2017-11-29,20.62140655517578
2017-11-30,20.894638061523438
2017-12-01,20.742841720581055
2017-12-04,20.51515007019043
2017-12-05,20.340585708618164
2017-12-06,20.492380142211914
2017-12-07,20.51515007019043
2017-12-08,20.59864044189453
2017-12-11,20.628999710083008
2017-12-12,20.02940559387207
2017-12-13,20.059762954711914
2017-12-14,20.097713470458984
2017-12-15,20.120479583740234
2017-12-18,19.718229293823242
2017-12-19,19.202119827270508
2017-12-20,18.94406509399414
2017-12-21,18.716373443603516
2017-12-22,19.186939239501953
2017-12-26,19.019968032836914
2017-12-27,19.15658187866211
2017-12-28,19.399450302124023
2017-12-29,19.482940673828125
2018-01-02,19.24765968322754
2018-01-03,19.126222610473633
2018-01-04,19.04273796081543
2018-01-05,18.81504249572754
2018-01-08,18.974430084228516
2018-01-09,18.746734619140625
2018-01-10,18.314117431640625
2018-01-11,18.314117431640625
2018-01-12,18.26857566833496
2018-01-16,18.238224029541016
2018-01-17,18.329296112060547
2018-01-18,18.200265884399414
2018-01-19,18.169906616210938
2018-01-22,18.177499771118164
2018-01-23,18.344472885131836
2018-01-24,18.35206413269043
2018-01-25,18.534221649169922
2018-01-26,18.594940185546875
2018-01-29,18.38242530822754
2018-01-30,18.556989669799805
2018-01-31,18.73155975341797
2018-02-01,18.39760398864746
2018-02-02,18.192686080932617
2018-02-05,17.85114097595215
2018-02-06,17.66898536682129
2018-02-07,17.524778366088867
2018-02-08,17.230085372924805
2018-02-09,17.674041748046875
2018-02-12,17.689355850219727
2018-02-13,17.704654693603516
2018-02-14,17.40614128112793
2018-02-15,17.888364791870117
2018-02-16,17.972562789916992
2018-02-20,17.620458602905273
2018-02-21,17.45206642150879
2018-02-22,17.666383743286133
2018-02-23,18.064416885375977
2018-02-26,18.056760787963867
2018-02-27,17.8500919342041
2018-02-28,17.704654693603516
2018-03-01,17.735280990600586
2018-03-02,17.735280990600586
2018-03-05,18.01083755493164
2018-03-06,17.765892028808594
2018-03-07,17.56688117980957
2018-03-08,17.666383743286133
2018-03-09,17.57453727722168
2018-03-12,17.712318420410156
2018-03-13,17.712318420410156
2018-03-14,17.842435836791992
2018-03-15,17.903675079345703
2018-03-16,17.934295654296875
2018-03-19,17.788856506347656
2018-03-20,17.742931365966797
2018-03-21,17.827129364013672
2018-03-22,17.903675079345703
2018-03-23,17.651079177856445
2018-03-26,17.903675079345703
2018-03-27,18.20984649658203
2018-03-28,18.156272888183594
2018-03-29,18.301708221435547
2018-04-02,18.25577735900879
2018-04-03,18.385900497436523
2018-04-04,18.51602554321289
2018-04-05,18.699737548828125
2018-04-06,18.561954498291016
2018-04-09,18.485408782958984
2018-04-10,18.45478630065918
2018-04-11,18.355283737182617
2018-04-12,18.0031795501709
2018-04-13,18.026140213012695
2018-04-16,18.286394119262695
2018-04-17,18.47775650024414
2018-04-18,18.33232307434082
2018-04-19,18.370595932006836
2018-04-20,18.179231643676758
2018-04-23,18.271081924438477
2018-04-24,18.317012786865234
2018-04-25,18.301708221435547
2018-04-26,18.584918975830078
2018-04-27,18.91286277770996
2018-04-30,18.82025909423828
2018-05-01,18.92057991027832
2018-05-02,19.584190368652344
2018-05-03,19.730798721313477
2018-05-04,19.60733985900879
2018-05-07,19.661354064941406
2018-05-08,19.368125915527344
2018-05-09,19.020891189575195
2018-05-10,19.221519470214844
2018-05-11,19.236955642700195
2018-05-14,19.17522430419922
2018-05-15,19.051759719848633
2018-05-16,18.827985763549805
2018-05-17,18.7971134185791
2018-05-18,18.85113525390625
2018-05-21,18.827985763549805
2018-05-22,18.827985763549805
2018-05-23,19.036327362060547
2018-05-24,19.17522430419922
2018-05-25,19.368125915527344
2018-05-29,19.34498405456543
2018-05-30,19.53017807006836
2018-05-31,19.522449493408203
2018-06-01,19.090341567993164
2018-06-04,18.897428512573242
2018-06-05,18.712236404418945
2018-06-06,18.16437530517578
2018-06-07,18.1798038482666
2018-06-08,18.14893913269043
2018-06-11,17.956026077270508
2018-06-12,18.31098747253418
2018-06-13,18.364999771118164
2018-06-14,18.511611938476562
2018-06-15,18.719953536987305
2018-06-18,18.82025909423828
2018-06-19,19.036327362060547
2018-06-20,19.136634826660156
2018-06-21,19.12120246887207
2018-06-22,19.337261199951172
2018-06-25,19.807966232299805
2018-06-26,19.730798721313477
2018-06-27,19.931428909301758
2018-06-28,20.155200958251953
2018-06-29,20.278661727905273
2018-07-02,20.4638614654541
2018-07-03,20.625904083251953
2018-07-05,20.679914474487305
2018-07-06,20.74164581298828
2018-07-09,20.108903884887695
2018-07-10,20.24779510498047
2018-07-11,20.35582160949707
2018-07-12,20.294097900390625
2018-07-13,20.294097900390625
2018-07-16,20.263235092163086
2018-07-17,20.155200958251953
2018-07-18,19.98543930053711
2018-07-19,20.17835235595703
2018-07-20,20.024017333984375
2018-07-23,19.86197853088379
2018-07-24,19.900558471679688
2018-07-25,19.900558471679688
2018-07-26,20.155200958251953
2018-07-27,20.193790435791016
2018-07-30,19.995540618896484
2018-07-31,20.35315704345703
2018-08-01,20.135480880737305
2018-08-02,20.43867301940918
2018-08-03,20.671905517578125
2018-08-06,20.827394485473633
2018-08-07,20.633028030395508
2018-08-08,20.57861328125
2018-08-09,20.609712600708008
2018-08-10,20.687454223632812
2018-08-13,20.858484268188477
2018-08-14,20.959552764892578
2018-08-15,21.138364791870117
2018-08-16,21.394916534423828
2018-08-17,21.457115173339844
2018-08-20,21.324951171875
2018-08-21,21.122814178466797
2018-08-22,20.99065589904785
2018-08-23,21.02174949645996
2018-08-24,21.03729820251465
2018-08-27,20.951780319213867
2018-08-28,20.951780319213867
2018-08-29,21.185009002685547
2018-08-30,21.10726547241211
2018-08-31,21.045072555541992
2018-09-04,21.083940505981445
2018-09-05,21.41046714782715
2018-09-06,21.519306182861328
2018-09-07,21.262754440307617
2018-09-10,21.4726619720459
2018-09-11,21.55817222595215
2018-09-12,21.682567596435547
2018-09-13,21.830280303955078
2018-09-14,19.272523880004883
2018-09-17,20.003313064575195
2018-09-18,20.15102195739746
2018-09-19,19.85559844970703
2018-09-20,19.61459732055664
2018-09-21,19.863372802734375
2018-09-24,19.661243438720703
2018-09-25,19.350271224975586
2018-09-26,19.093719482421875
2018-09-27,19.264753341674805
2018-09-28,19.37359046936035
2018-10-01,19.272523880004883
2018-10-02,19.48243522644043
2018-10-03,19.2880802154541
2018-10-04,19.47465705871582
2018-10-05,19.41246795654297
2018-10-08,19.47465705871582
2018-10-09,19.428007125854492
2018-10-10,19.49797821044922
2018-10-11,19.163686752319336
2018-10-12,18.89936065673828
2018-10-15,19.241426467895508
2018-10-16,19.5601749420166
2018-10-17,19.45911407470703
2018-10-18,19.622373580932617
2018-10-19,19.746763229370117
2018-10-22,19.575727462768555
2018-10-23,19.66901397705078
2018-10-24,20.36093521118164
2018-10-25,20.15102195739746
2018-10-26,19.77785873413086
2018-10-29,20.065507888793945
2018-10-30,20.273096084594727
2018-10-31,19.86574935913086
2018-11-01,19.87358856201172
2018-11-02,19.920589447021484
2018-11-05,20.312257766723633
2018-11-06,20.4454345703125
2018-11-07,20.492431640625
2018-11-08,20.335765838623047
2018-11-09,20.492431640625
2018-11-12,20.4454345703125
2018-11-13,20.335765838623047
2018-11-14,20.045927047729492
2018-11-15,19.826583862304688
2018-11-16,20.124256134033203
2018-11-19,20.312257766723633
2018-11-20,20.171260833740234
2018-11-21,20.022422790527344
2018-11-23,20.10858917236328
2018-11-26,20.202592849731445
2018-11-27,20.351428985595703
2018-11-28,20.179092407226562
2018-11-29,20.406261444091797
2018-11-30,20.696107864379883
2018-12-03,21.10344696044922
2018-12-04,21.220947265625
2018-12-06,21.001615524291992
2018-12-07,21.260114669799805
2018-12-10,21.35411834716797
2018-12-11,21.542123794555664
2018-12-12,21.299283981323242
2018-12-13,21.636127471923828
2018-12-14,21.534284591674805
2018-12-17,20.86844253540039
2018-12-18,20.743104934692383
2018-12-19,20.656936645507812
2018-12-20,20.58643341064453
2018-12-21,20.406261444091797
2018-12-24,19.497581481933594
2018-12-26,19.630748748779297
2018-12-27,19.842252731323242
2018-12-28,19.95975685119629
2018-12-31,19.85791778564453
2019-01-02,19.638580322265625
2019-01-03,19.662086486816406
2019-01-04,20.006750106811523
2019-01-07,20.116424560546875
2019-01-08,20.492431640625
2019-01-09,20.476764678955078
2019-01-10,20.89194107055664
2019-01-11,20.672603607177734
2019-01-14,20.304431915283203
2019-01-15,20.633438110351562
2019-01-16,20.719606399536133
2019-01-17,20.938940048217773
2019-01-18,20.87627410888672
2019-01-22,20.79793930053711
2019-01-23,21.017276763916016
2019-01-24,21.03294563293457
2019-01-25,20.649106979370117
2019-01-28,20.515932083129883
2019-01-29,20.641271591186523
2019-01-30,20.95461082458496
2019-01-31,21.36978530883789
2019-02-01,20.98594856262207
2019-02-04,20.547269821166992
2019-02-05,20.680438995361328
2019-02-06,20.609935760498047
2019-02-07,20.844938278198242
2019-02-08,20.979114532470703
2019-02-11,20.923866271972656
2019-02-12,21.13697052001953
2019-02-13,21.129085540771484
2019-02-14,21.13697052001953
2019-02-15,21.373760223388672
2019-02-19,21.263261795043945
2019-02-20,20.74233055114746
2019-02-21,20.868619918823242
2019-02-22,21.026473999023438
2019-02-25,20.8844051361084
2019-02-26,21.105403900146484
2019-02-27,21.263261795043945
2019-02-28,21.29482650756836
2019-03-01,21.239582061767578
2019-03-04,21.279043197631836
2019-03-05,21.239582061767578
2019-03-06,21.365869522094727
2019-03-07,21.51582908630371
2019-03-08,21.64211654663086
2019-03-11,21.926250457763672
2019-03-12,22.099905014038086
2019-03-13,22.084110260009766
2019-03-14,21.997299194335938
2019-03-15,22.013078689575195
