Date,SWK
2015-10-28,107.13999938964844
2015-10-29,106.45999908447266
2015-10-30,105.9800033569336
2015-11-02,107.30999755859375
2015-11-03,107.44999694824219
2015-11-04,107.27999877929688
2015-11-05,107.11000061035156
2015-11-06,107.5
2015-11-09,106.55999755859375
2015-11-10,106.87999725341797
2015-11-11,107.05999755859375
2015-11-12,105.05999755859375
2015-11-13,104.44000244140625
2015-11-16,105.69000244140625
2015-11-17,105.12000274658203
2015-11-18,107.0
2015-11-19,107.33999633789062
2015-11-20,107.72000122070312
2015-11-23,107.98999786376953
2015-11-24,107.4800033569336
2015-11-25,108.29000091552734
2015-11-27,109.05999755859375
2015-11-30,109.16000366210938
2015-12-01,110.1500015258789
2015-12-02,109.37000274658203
2015-12-03,108.29000091552734
2015-12-04,110.05999755859375
2015-12-07,110.16999816894531
2015-12-08,109.33999633789062
2015-12-09,108.08999633789062
2015-12-10,108.56999969482422
2015-12-11,107.0
2015-12-14,108.7300033569336
2015-12-15,107.51000213623047
2015-12-16,109.4000015258789
2015-12-17,107.54000091552734
2015-12-18,104.55999755859375
2015-12-21,104.58000183105469
2015-12-22,105.73999786376953
2015-12-23,107.05999755859375
2015-12-24,106.94999694824219
2015-12-28,106.98999786376953
2015-12-29,107.91999816894531
2015-12-30,107.2300033569336
2015-12-31,106.7300033569336
2016-01-04,104.87000274658203
2016-01-05,102.70999908447266
2016-01-06,101.29000091552734
2016-01-07,98.41000366210938
2016-01-08,96.44000244140625
2016-01-11,96.29000091552734
2016-01-12,97.91000366210938
2016-01-13,96.2300033569336
2016-01-14,97.81999969482422
2016-01-15,95.69999694824219
2016-01-19,95.66999816894531
2016-01-20,93.66999816894531
2016-01-21,92.8499984741211
2016-01-22,93.98999786376953
2016-01-25,93.61000061035156
2016-01-26,96.22000122070312
2016-01-27,96.12000274658203
2016-01-28,91.81999969482422
2016-01-29,94.33999633789062
2016-02-01,94.2300033569336
2016-02-02,92.95999908447266
2016-02-03,95.51000213623047
2016-02-04,96.11000061035156
2016-02-05,93.25
2016-02-08,90.41999816894531
2016-02-09,90.62999725341797
2016-02-10,91.2699966430664
2016-02-11,90.13999938964844
2016-02-12,91.76000213623047
2016-02-16,92.97000122070312
2016-02-17,93.05999755859375
2016-02-18,92.61000061035156
2016-02-19,92.0
2016-02-22,94.11000061035156
2016-02-23,93.5999984741211
2016-02-24,93.72000122070312
2016-02-25,95.06999969482422
2016-02-26,95.58999633789062
2016-02-29,94.01000213623047
2016-03-01,96.77999877929688
2016-03-02,96.81999969482422
2016-03-03,97.51000213623047
2016-03-04,98.58999633789062
2016-03-07,99.12999725341797
2016-03-08,98.66000366210938
2016-03-09,98.98999786376953
2016-03-10,98.3499984741211
2016-03-11,100.0
2016-03-14,99.7300033569336
2016-03-15,99.81999969482422
2016-03-16,99.80000305175781
2016-03-17,101.70999908447266
2016-03-18,101.76000213623047
2016-03-21,103.4800033569336
2016-03-22,103.18000030517578
2016-03-23,102.94999694824219
2016-03-24,103.51000213623047
2016-03-28,103.7300033569336
2016-03-29,105.70999908447266
2016-03-30,105.16999816894531
2016-03-31,105.20999908447266
2016-04-01,106.63999938964844
2016-04-04,105.44000244140625
2016-04-05,104.56999969482422
2016-04-06,105.73999786376953
2016-04-07,104.7699966430664
2016-04-08,105.83999633789062
2016-04-11,106.0999984741211
2016-04-12,107.48999786376953
2016-04-13,109.23999786376953
2016-04-14,108.95999908447266
2016-04-15,108.79000091552734
2016-04-18,109.11000061035156
2016-04-19,109.05999755859375
2016-04-20,108.22000122070312
2016-04-21,112.2699966430664
2016-04-22,111.66999816894531
2016-04-25,111.5199966430664
2016-04-26,112.77999877929688
2016-04-27,113.19000244140625
2016-04-28,112.41000366210938
2016-04-29,111.91999816894531
2016-05-02,112.08000183105469
2016-05-03,110.58000183105469
2016-05-04,110.3499984741211
2016-05-05,110.36000061035156
2016-05-06,111.30000305175781
2016-05-09,110.86000061035156
2016-05-10,112.98999786376953
2016-05-11,112.97000122070312
2016-05-12,113.6500015258789
2016-05-13,113.20999908447266
2016-05-16,114.01000213623047
2016-05-17,113.5
2016-05-18,113.25
2016-05-19,112.33000183105469
2016-05-20,112.97000122070312
2016-05-23,112.93000030517578
2016-05-24,114.47000122070312
2016-05-25,114.20999908447266
2016-05-26,113.62000274658203
2016-05-27,113.18000030517578
2016-05-31,113.18000030517578
2016-06-01,113.54000091552734
2016-06-02,113.9800033569336
2016-06-03,113.33999633789062
2016-06-06,113.7300033569336
2016-06-07,114.22000122070312
2016-06-08,114.0199966430664
2016-06-09,114.37000274658203
2016-06-10,112.94000244140625
2016-06-13,112.33000183105469
2016-06-14,111.12000274658203
2016-06-15,111.83999633789062
2016-06-16,112.0199966430664
2016-06-17,112.58999633789062
2016-06-20,114.33999633789062
2016-06-21,114.06999969482422
2016-06-22,113.6500015258789
2016-06-23,115.05000305175781
2016-06-24,107.2300033569336
2016-06-27,104.23999786376953
2016-06-28,106.22000122070312
2016-06-29,108.08000183105469
2016-06-30,111.22000122070312
2016-07-01,112.31999969482422
2016-07-05,111.4000015258789
2016-07-06,112.0999984741211
2016-07-07,112.97000122070312
2016-07-08,114.97000122070312
2016-07-11,115.86000061035156
2016-07-12,116.83999633789062
2016-07-13,117.23999786376953
2016-07-14,117.45999908447266
2016-07-15,117.33999633789062
2016-07-18,117.33000183105469
2016-07-19,116.58999633789062
2016-07-20,116.98999786376953
2016-07-21,114.97000122070312
2016-07-22,120.48999786376953
2016-07-25,121.48999786376953
2016-07-26,122.41999816894531
2016-07-27,122.36000061035156
2016-07-28,122.16999816894531
2016-07-29,121.69999694824219
2016-08-01,122.08000183105469
2016-08-02,121.6500015258789
2016-08-03,121.79000091552734
2016-08-04,122.5
2016-08-05,123.44999694824219
2016-08-08,123.48999786376953
2016-08-09,123.48999786376953
2016-08-10,123.05999755859375
2016-08-11,123.47000122070312
2016-08-12,123.20999908447266
2016-08-15,123.5
2016-08-16,121.91999816894531
2016-08-17,122.33999633789062
2016-08-18,122.20999908447266
2016-08-19,122.12000274658203
2016-08-22,121.68000030517578
2016-08-23,122.38999938964844
2016-08-24,121.5999984741211
2016-08-25,121.79000091552734
2016-08-26,122.75
2016-08-29,123.61000061035156
2016-08-30,124.45999908447266
2016-08-31,123.75
2016-09-01,123.56999969482422
2016-09-02,123.80999755859375
2016-09-06,122.87000274658203
2016-09-07,122.66999816894531
2016-09-08,122.36000061035156
2016-09-09,119.70999908447266
2016-09-12,121.12999725341797
2016-09-13,119.66000366210938
2016-09-14,120.0
2016-09-15,121.37999725341797
2016-09-16,120.12000274658203
2016-09-19,121.26000213623047
2016-09-20,121.95999908447266
2016-09-21,122.51000213623047
2016-09-22,123.19999694824219
2016-09-23,120.91999816894531
2016-09-26,120.9000015258789
2016-09-27,122.25
2016-09-28,123.51000213623047
2016-09-29,121.7300033569336
2016-09-30,122.9800033569336
2016-10-03,122.76000213623047
2016-10-04,123.16999816894531
2016-10-05,124.48999786376953
2016-10-06,124.16000366210938
2016-10-07,122.2699966430664
2016-10-10,121.68000030517578
2016-10-11,117.66000366210938
2016-10-12,121.05000305175781
2016-10-13,120.83000183105469
2016-10-14,121.2300033569336
2016-10-17,120.2300033569336
2016-10-18,120.0
2016-10-19,119.61000061035156
2016-10-20,120.2300033569336
2016-10-21,119.70999908447266
2016-10-24,119.5199966430664
2016-10-25,117.0199966430664
2016-10-26,116.7699966430664
2016-10-27,115.02999877929688
2016-10-28,114.38999938964844
2016-10-31,113.83999633789062
2016-11-01,113.5999984741211
2016-11-02,113.48999786376953
2016-11-03,114.06999969482422
2016-11-04,114.58000183105469
2016-11-07,117.2699966430664
2016-11-08,117.94000244140625
2016-11-09,119.9000015258789
2016-11-10,125.06999969482422
2016-11-11,125.77999877929688
2016-11-14,121.88999938964844
2016-11-15,122.69000244140625
2016-11-16,123.02999877929688
2016-11-17,122.0199966430664
2016-11-18,121.55999755859375
2016-11-21,121.12999725341797
2016-11-22,120.9800033569336
2016-11-23,120.4000015258789
2016-11-25,121.5999984741211
2016-11-28,119.63999938964844
2016-11-29,119.93000030517578
2016-11-30,118.62999725341797
2016-12-01,118.81999969482422
2016-12-02,118.2300033569336
2016-12-05,119.1500015258789
2016-12-06,118.63999938964844
2016-12-07,120.58000183105469
2016-12-08,120.94999694824219
2016-12-09,120.5
2016-12-12,120.12999725341797
2016-12-13,119.0999984741211
2016-12-14,118.19999694824219
2016-12-15,118.16000366210938
2016-12-16,116.7699966430664
2016-12-19,117.44000244140625
2016-12-20,117.20999908447266
2016-12-21,116.77999877929688
2016-12-22,115.80999755859375
2016-12-23,116.69000244140625
2016-12-27,116.48999786376953
2016-12-28,115.08999633789062
2016-12-29,115.23999786376953
2016-12-30,114.69000244140625
2017-01-03,115.75
2017-01-04,116.4800033569336
2017-01-05,118.3499984741211
2017-01-06,118.20999908447266
2017-01-09,117.66000366210938
2017-01-10,117.75
2017-01-11,117.98999786376953
2017-01-12,118.76000213623047
2017-01-13,119.33000183105469
2017-01-17,118.30000305175781
2017-01-18,120.19999694824219
2017-01-19,119.66000366210938
2017-01-20,119.98999786376953
2017-01-23,120.47000122070312
2017-01-24,122.66999816894531
2017-01-25,124.29000091552734
2017-01-26,124.0999984741211
2017-01-27,125.02999877929688
2017-01-30,125.05999755859375
2017-01-31,124.0
2017-02-01,122.66000366210938
2017-02-02,122.36000061035156
2017-02-03,123.5199966430664
2017-02-06,122.5999984741211
2017-02-07,122.11000061035156
2017-02-08,122.13999938964844
2017-02-09,123.08000183105469
2017-02-10,123.7300033569336
2017-02-13,126.41000366210938
2017-02-14,125.79000091552734
2017-02-15,126.70999908447266
2017-02-16,126.4000015258789
2017-02-17,126.6500015258789
2017-02-21,127.25
2017-02-22,127.29000091552734
2017-02-23,127.12000274658203
2017-02-24,127.7699966430664
2017-02-27,127.62000274658203
2017-02-28,127.1500015258789
2017-03-01,129.3000030517578
2017-03-02,128.10000610351562
2017-03-03,128.0399932861328
2017-03-06,128.55999755859375
2017-03-07,127.91000366210938
2017-03-08,128.27000427246094
2017-03-09,127.62999725341797
2017-03-10,129.19000244140625
2017-03-13,130.6999969482422
2017-03-14,129.69000244140625
2017-03-15,131.07000732421875
2017-03-16,131.13999938964844
2017-03-17,131.3300018310547
2017-03-20,131.2100067138672
2017-03-21,129.57000732421875
2017-03-22,130.60000610351562
2017-03-23,131.16000366210938
2017-03-24,130.8000030517578
2017-03-27,130.80999755859375
2017-03-28,132.10000610351562
2017-03-29,132.00999450683594
2017-03-30,132.63999938964844
2017-03-31,132.8699951171875
2017-04-03,132.39999389648438
2017-04-04,131.94000244140625
2017-04-05,131.10000610351562
2017-04-06,132.41000366210938
2017-04-07,132.27000427246094
2017-04-10,132.52000427246094
2017-04-11,132.5800018310547
2017-04-12,132.25999450683594
2017-04-13,130.57000732421875
2017-04-17,131.1699981689453
2017-04-18,131.2100067138672
2017-04-19,131.0500030517578
2017-04-20,132.7100067138672
2017-04-21,137.55999755859375
2017-04-24,137.41000366210938
2017-04-25,136.8699951171875
2017-04-26,136.30999755859375
2017-04-27,137.35000610351562
2017-04-28,136.14999389648438
2017-05-01,136.11000061035156
2017-05-02,136.99000549316406
2017-05-03,136.27999877929688
2017-05-04,138.17999267578125
2017-05-05,138.61000061035156
2017-05-08,138.66000366210938
2017-05-09,138.85000610351562
2017-05-10,139.0800018310547
2017-05-11,138.10000610351562
2017-05-12,136.99000549316406
2017-05-15,137.42999267578125
2017-05-16,136.94000244140625
2017-05-17,134.44000244140625
2017-05-18,134.97000122070312
2017-05-19,136.5500030517578
2017-05-22,136.3300018310547
2017-05-23,135.3800048828125
2017-05-24,136.17999267578125
2017-05-25,136.35000610351562
2017-05-26,136.7899932861328
2017-05-30,136.88999938964844
2017-05-31,137.63999938964844
2017-06-01,138.82000732421875
2017-06-02,139.25
2017-06-05,138.41000366210938
2017-06-06,136.85000610351562
2017-06-07,137.66000366210938
2017-06-08,137.91000366210938
2017-06-09,139.99000549316406
2017-06-12,138.6699981689453
2017-06-13,141.5800018310547
2017-06-14,141.5800018310547
2017-06-15,140.9600067138672
2017-06-16,141.2100067138672
2017-06-19,142.11000061035156
2017-06-20,142.88999938964844
2017-06-21,142.89999389648438
2017-06-22,142.13999938964844
2017-06-23,143.0500030517578
2017-06-26,142.47999572753906
2017-06-27,140.49000549316406
2017-06-28,141.42999267578125
2017-06-29,139.6300048828125
2017-06-30,140.72999572753906
2017-07-03,141.77999877929688
2017-07-05,143.02000427246094
2017-07-06,142.2899932861328
2017-07-07,144.91000366210938
2017-07-10,145.8800048828125
2017-07-11,145.22999572753906
2017-07-12,146.17999267578125
2017-07-13,146.3699951171875
2017-07-14,146.24000549316406
2017-07-17,146.64999389648438
2017-07-18,146.25
2017-07-19,147.8000030517578
2017-07-20,146.66000366210938
2017-07-21,146.7899932861328
2017-07-24,143.6999969482422
2017-07-25,142.25
2017-07-26,140.27999877929688
2017-07-27,141.13999938964844
2017-07-28,139.8800048828125
2017-07-31,140.69000244140625
2017-08-01,139.47000122070312
2017-08-02,141.6199951171875
2017-08-03,142.27000427246094
2017-08-04,142.35000610351562
2017-08-07,142.1300048828125
2017-08-08,140.9600067138672
2017-08-09,140.33999633789062
2017-08-10,138.3000030517578
2017-08-11,139.14999389648438
2017-08-14,140.75
2017-08-15,139.4199981689453
2017-08-16,140.66000366210938
2017-08-17,138.1199951171875
2017-08-18,137.5
2017-08-21,137.07000732421875
2017-08-22,138.7100067138672
2017-08-23,137.13999938964844
2017-08-24,137.16000366210938
2017-08-25,138.8300018310547
2017-08-28,138.6699981689453
2017-08-29,139.00999450683594
2017-08-30,139.77999877929688
2017-08-31,144.0
2017-09-01,142.63999938964844
2017-09-05,141.6999969482422
2017-09-06,142.52999877929688
2017-09-07,144.67999267578125
2017-09-08,147.0500030517578
2017-09-11,147.4600067138672
2017-09-12,147.5
2017-09-13,147.02999877929688
2017-09-14,147.72000122070312
2017-09-15,148.0399932861328
2017-09-18,149.80999755859375
2017-09-19,151.25
2017-09-20,152.3000030517578
2017-09-21,151.97000122070312
2017-09-22,151.22000122070312
2017-09-25,150.39999389648438
2017-09-26,149.02000427246094
2017-09-27,148.64999389648438
2017-09-28,149.52000427246094
2017-09-29,150.97000122070312
2017-10-02,154.52999877929688
2017-10-03,155.42999267578125
2017-10-04,156.7100067138672
2017-10-05,156.1300048828125
2017-10-06,155.49000549316406
2017-10-09,156.6699981689453
2017-10-10,155.82000732421875
2017-10-11,156.49000549316406
2017-10-12,158.27999877929688
2017-10-13,158.7100067138672
2017-10-16,158.64999389648438
2017-10-17,156.63999938964844
2017-10-18,156.85000610351562
2017-10-19,157.16000366210938
2017-10-20,160.1199951171875
2017-10-23,158.19000244140625
2017-10-24,165.74000549316406
2017-10-25,163.52999877929688
2017-10-26,164.6999969482422
2017-10-27,164.7100067138672
2017-10-30,161.6300048828125
2017-10-31,161.5500030517578
2017-11-01,161.0399932861328
2017-11-02,161.80999755859375
2017-11-03,163.1300048828125
2017-11-06,163.55999755859375
2017-11-07,165.1999969482422
2017-11-08,165.72000122070312
2017-11-09,162.85000610351562
2017-11-10,162.97000122070312
2017-11-13,163.97000122070312
2017-11-14,164.11000061035156
2017-11-15,163.44000244140625
2017-11-16,162.99000549316406
2017-11-17,163.27000427246094
2017-11-20,164.50999450683594
2017-11-21,165.99000549316406
2017-11-22,165.99000549316406
2017-11-24,165.99000549316406
2017-11-27,165.88999938964844
2017-11-28,169.10000610351562
2017-11-29,167.61000061035156
2017-11-30,169.6300048828125
2017-12-01,168.72999572753906
2017-12-04,169.80999755859375
2017-12-05,168.33999633789062
2017-12-06,168.47000122070312
2017-12-07,168.36000061035156
2017-12-08,167.66000366210938
2017-12-11,166.89999389648438
2017-12-12,165.9499969482422
2017-12-13,166.0500030517578
2017-12-14,164.94000244140625
2017-12-15,165.7100067138672
2017-12-18,167.61000061035156
2017-12-19,168.64999389648438
2017-12-20,169.00999450683594
2017-12-21,169.05999755859375
2017-12-22,167.4600067138672
2017-12-26,167.80999755859375
2017-12-27,168.67999267578125
2017-12-28,170.02999877929688
2017-12-29,169.69000244140625
2018-01-02,168.50999450683594
2018-01-03,169.1300048828125
2018-01-04,169.7899932861328
2018-01-05,170.5800018310547
2018-01-08,172.66000366210938
2018-01-09,173.61000061035156
2018-01-10,171.0399932861328
2018-01-11,172.52999877929688
2018-01-12,173.4199981689453
2018-01-16,171.00999450683594
2018-01-17,173.75999450683594
2018-01-18,174.75
2018-01-19,175.91000366210938
2018-01-22,175.22999572753906
2018-01-23,173.88999938964844
2018-01-24,170.58999633789062
2018-01-25,169.16000366210938
2018-01-26,169.72000122070312
2018-01-29,168.5
2018-01-30,166.36000061035156
2018-01-31,166.22999572753906
2018-02-01,166.77000427246094
2018-02-02,163.83999633789062
2018-02-05,158.14999389648438
2018-02-06,161.6199951171875
2018-02-07,159.74000549316406
2018-02-08,152.86000061035156
2018-02-09,154.22999572753906
2018-02-12,158.0399932861328
2018-02-13,157.07000732421875
2018-02-14,159.27000427246094
2018-02-15,160.1300048828125
2018-02-16,159.77000427246094
2018-02-20,159.2100067138672
2018-02-21,160.33999633789062
2018-02-22,159.75
2018-02-23,160.94000244140625
2018-02-26,163.0
2018-02-27,161.64999389648438
2018-02-28,159.19000244140625
2018-03-01,152.9499969482422
2018-03-02,152.55999755859375
2018-03-05,152.22000122070312
2018-03-06,153.49000549316406
2018-03-07,156.6300048828125
2018-03-08,156.9199981689453
2018-03-09,159.97999572753906
2018-03-12,157.82000732421875
2018-03-13,156.6300048828125
2018-03-14,156.80999755859375
2018-03-15,157.80999755859375
2018-03-16,159.0399932861328
2018-03-19,157.35000610351562
2018-03-20,158.52999877929688
2018-03-21,160.24000549316406
2018-03-22,154.4600067138672
2018-03-23,151.30999755859375
2018-03-26,156.47999572753906
2018-03-27,152.39999389648438
2018-03-28,150.83999633789062
2018-03-29,153.1999969482422
2018-04-02,150.27000427246094
2018-04-03,151.7899932861328
2018-04-04,153.8699951171875
2018-04-05,154.2899932861328
2018-04-06,149.6699981689453
2018-04-09,149.52999877929688
2018-04-10,151.80999755859375
2018-04-11,150.6999969482422
2018-04-12,151.27000427246094
2018-04-13,151.86000061035156
2018-04-16,153.13999938964844
2018-04-17,154.83999633789062
2018-04-18,157.3800048828125
2018-04-19,154.57000732421875
2018-04-20,144.2100067138672
2018-04-23,142.4600067138672
2018-04-24,141.61000061035156
2018-04-25,143.2100067138672
2018-04-26,144.0399932861328
2018-04-27,144.5500030517578
2018-04-30,141.58999633789062
2018-05-01,140.63999938964844
2018-05-02,139.6999969482422
2018-05-03,139.35000610351562
2018-05-04,140.35000610351562
2018-05-07,139.1300048828125
2018-05-08,140.85000610351562
2018-05-09,141.9199981689453
2018-05-10,143.13999938964844
2018-05-11,143.6999969482422
2018-05-14,143.4600067138672
2018-05-15,142.17999267578125
2018-05-16,141.41000366210938
2018-05-17,143.16000366210938
2018-05-18,144.82000732421875
2018-05-21,148.07000732421875
2018-05-22,147.5399932861328
2018-05-23,146.7100067138672
2018-05-24,146.3699951171875
2018-05-25,146.63999938964844
2018-05-29,142.36000061035156
2018-05-30,144.02000427246094
2018-05-31,139.24000549316406
2018-06-01,141.5800018310547
2018-06-04,142.08999633789062
2018-06-05,141.77999877929688
2018-06-06,142.6999969482422
2018-06-07,144.8000030517578
2018-06-08,145.3699951171875
2018-06-11,144.4199981689453
2018-06-12,144.49000549316406
2018-06-13,142.88999938964844
2018-06-14,142.2899932861328
2018-06-15,141.9499969482422
2018-06-18,141.22999572753906
2018-06-19,137.75999450683594
2018-06-20,136.77999877929688
2018-06-21,133.60000610351562
2018-06-22,135.0
2018-06-25,133.92999267578125
2018-06-26,134.91000366210938
2018-06-27,134.38999938964844
2018-06-28,134.2899932861328
2018-06-29,132.80999755859375
2018-07-02,132.4600067138672
2018-07-03,131.83999633789062
2018-07-05,133.91000366210938
2018-07-06,133.13999938964844
2018-07-09,135.74000549316406
2018-07-10,137.02999877929688
2018-07-11,133.55999755859375
2018-07-12,134.6199951171875
2018-07-13,135.57000732421875
2018-07-16,134.50999450683594
2018-07-17,135.7100067138672
2018-07-18,138.27000427246094
2018-07-19,139.64999389648438
2018-07-20,144.22999572753906
2018-07-23,138.69000244140625
2018-07-24,140.13999938964844
2018-07-25,140.39999389648438
2018-07-26,144.5500030517578
2018-07-27,145.89999389648438
2018-07-30,145.0399932861328
2018-07-31,149.47000122070312
2018-08-01,144.7100067138672
2018-08-02,143.8300018310547
2018-08-03,144.50999450683594
2018-08-06,145.0
2018-08-07,145.08999633789062
2018-08-08,143.24000549316406
2018-08-09,141.85000610351562
2018-08-10,139.24000549316406
2018-08-13,137.11000061035156
2018-08-14,137.99000549316406
2018-08-15,138.35000610351562
2018-08-16,140.19000244140625
2018-08-17,141.38999938964844
2018-08-20,142.33999633789062
2018-08-21,145.0
2018-08-22,142.0399932861328
2018-08-23,139.60000610351562
2018-08-24,140.97000122070312
2018-08-27,144.33999633789062
2018-08-28,145.10000610351562
2018-08-29,144.39999389648438
2018-08-30,141.0399932861328
2018-08-31,140.52999877929688
2018-09-04,140.02000427246094
2018-09-05,142.35000610351562
2018-09-06,140.9199981689453
2018-09-07,139.1999969482422
2018-09-10,142.33999633789062
2018-09-11,141.83999633789062
2018-09-12,145.86000061035156
2018-09-13,147.36000061035156
2018-09-14,148.33999633789062
2018-09-17,149.19000244140625
2018-09-18,150.75999450683594
2018-09-19,151.8000030517578
2018-09-20,153.8300018310547
2018-09-21,154.36000061035156
2018-09-24,151.49000549316406
2018-09-25,149.1699981689453
2018-09-26,148.92999267578125
2018-09-27,147.4600067138672
2018-09-28,146.44000244140625
2018-10-01,147.27000427246094
2018-10-02,147.50999450683594
2018-10-03,146.75
2018-10-04,145.2899932861328
2018-10-05,142.72000122070312
2018-10-08,141.1999969482422
2018-10-09,134.67999267578125
2018-10-10,130.22999572753906
2018-10-11,130.9199981689453
2018-10-12,129.77000427246094
2018-10-15,127.86000061035156
2018-10-16,128.10000610351562
2018-10-17,123.56999969482422
2018-10-18,120.44999694824219
2018-10-19,118.0999984741211
2018-10-22,117.81999969482422
2018-10-23,117.08000183105469
2018-10-24,113.08000183105469
2018-10-25,114.86000061035156
2018-10-26,110.20999908447266
2018-10-29,108.44999694824219
2018-10-30,113.19000244140625
2018-10-31,116.5199966430664
2018-11-01,123.4800033569336
2018-11-02,124.23999786376953
2018-11-05,123.77999877929688
2018-11-06,125.68000030517578
2018-11-07,128.69000244140625
2018-11-08,128.42999267578125
2018-11-09,125.73999786376953
2018-11-12,121.97000122070312
2018-11-13,124.93000030517578
2018-11-14,124.98999786376953
2018-11-15,128.83999633789062
2018-11-16,130.19000244140625
2018-11-19,126.87000274658203
2018-11-20,124.2300033569336
2018-11-21,125.63999938964844
2018-11-23,125.94000244140625
2018-11-26,128.4199981689453
2018-11-27,125.87000274658203
2018-11-28,127.91999816894531
2018-11-29,127.45999908447266
2018-11-30,130.85000610351562
2018-12-03,136.02000427246094
2018-12-04,126.3499984741211
2018-12-06,126.5199966430664
2018-12-07,122.58999633789062
2018-12-10,121.86000061035156
2018-12-11,119.80999755859375
2018-12-12,119.83000183105469
2018-12-13,117.9000015258789
2018-12-14,118.36000061035156
2018-12-17,119.9800033569336
2018-12-18,120.30999755859375
2018-12-19,117.44000244140625
2018-12-20,115.5999984741211
2018-12-21,113.69000244140625
2018-12-24,111.25
2018-12-26,116.9800033569336
2018-12-27,120.16000366210938
2018-12-28,118.83000183105469
2018-12-31,119.73999786376953
2019-01-02,120.7300033569336
2019-01-03,117.20999908447266
2019-01-04,123.1500015258789
2019-01-07,125.75
2019-01-08,128.07000732421875
2019-01-09,131.0500030517578
2019-01-10,132.02999877929688
2019-01-11,132.7100067138672
2019-01-14,130.88999938964844
2019-01-15,128.99000549316406
2019-01-16,129.6300048828125
2019-01-17,132.64999389648438
2019-01-18,136.8800048828125
2019-01-22,115.69000244140625
2019-01-23,118.55000305175781
2019-01-24,118.23999786376953
2019-01-25,120.58000183105469
2019-01-28,121.20999908447266
2019-01-29,123.33000183105469
2019-01-30,124.4800033569336
2019-01-31,126.44000244140625
2019-02-01,127.79000091552734
2019-02-04,128.7899932861328
2019-02-05,130.25999450683594
2019-02-06,130.22999572753906
2019-02-07,128.0500030517578
2019-02-08,126.81999969482422
2019-02-11,128.33999633789062
2019-02-12,132.30999755859375
2019-02-13,134.27999877929688
2019-02-14,133.0800018310547
2019-02-15,136.38999938964844
2019-02-19,136.55999755859375
2019-02-20,136.82000732421875
2019-02-21,137.5399932861328
2019-02-22,138.9199981689453
2019-02-25,137.38999938964844
2019-02-26,135.89999389648438
2019-02-27,136.4600067138672
2019-02-28,132.42999267578125
2019-03-01,132.6300048828125
2019-03-04,134.9499969482422
2019-03-05,134.16000366210938
2019-03-06,133.6199951171875
2019-03-07,131.24000549316406
2019-03-08,129.25999450683594
2019-03-11,132.5500030517578
2019-03-12,132.60000610351562
2019-03-13,133.57000732421875
2019-03-14,131.97999572753906
2019-03-15,131.50999450683594
2019-03-18,134.19000244140625
2019-03-19,133.32000732421875
2019-03-20,131.85000610351562
2019-03-21,134.60000610351562
2019-03-22,130.89999389648438
2019-03-25,131.6699981689453
2019-03-26,132.0500030517578
2019-03-27,132.36000061035156
2019-03-28,134.57000732421875
2019-03-29,136.1699981689453
