Date,EVRG
2015-10-12,27.218360900878906
2015-10-13,27.39710807800293
2015-10-14,27.204605102539062
2015-10-15,27.548362731933594
2015-10-16,27.55523109436035
2015-10-19,27.623985290527344
2015-10-20,27.782115936279297
2015-10-21,27.809614181518555
2015-10-22,28.393993377685547
2015-10-23,27.658357620239258
2015-10-26,28.008995056152344
2015-10-27,27.95399284362793
2015-10-28,27.431482315063477
2015-10-29,27.252737045288086
2015-10-30,27.29399299621582
2015-11-02,27.28022575378418
2015-11-03,27.163352966308594
2015-11-04,28.008995056152344
2015-11-05,27.850860595703125
2015-11-06,26.730239868164062
2015-11-09,27.012100219726562
2015-11-10,28.015867233276367
2015-11-11,28.545249938964844
2015-11-12,28.057111740112305
2015-11-13,27.72022819519043
2015-11-16,28.56586456298828
2015-11-17,28.215238571166992
2015-11-18,28.710241317749023
2015-11-19,29.129619598388672
2015-11-20,29.377119064331055
2015-11-23,29.01275634765625
2015-11-24,28.909610748291016
2015-11-25,28.92337417602539
2015-11-27,29.17087173461914
2015-11-30,29.342756271362305
2015-12-01,29.913381576538086
2015-12-02,29.081497192382812
2015-12-03,28.600250244140625
2015-12-04,28.93025016784668
2015-12-07,28.853961944580078
2015-12-08,28.708335876464844
2015-12-09,28.465654373168945
2015-12-10,28.0218505859375
2015-12-11,28.222929000854492
2015-12-14,28.153606414794922
2015-12-15,28.590465545654297
2015-12-16,29.290834426879883
2015-12-17,29.152143478393555
2015-12-18,28.743011474609375
2015-12-21,28.64594078063965
2015-12-22,28.992658615112305
2015-12-23,29.60981559753418
2015-12-24,29.616748809814453
2015-12-28,29.699968338012695
2015-12-29,29.852506637573242
2015-12-30,29.92880630493164
2015-12-31,29.40871238708496
2016-01-04,29.3809757232666
2016-01-05,29.568214416503906
2016-01-06,29.637550354003906
2016-01-07,29.290834426879883
2016-01-08,29.18681526184082
2016-01-11,29.297765731811523
2016-01-12,28.812362670898438
2016-01-13,28.83316421508789
2016-01-14,29.082809448242188
2016-01-15,28.569664001464844
2016-01-19,28.923307418823242
2016-01-20,28.22987937927246
2016-01-21,28.001047134399414
2016-01-22,28.88863754272461
2016-01-25,28.44483757019043
2016-01-26,28.687538146972656
2016-01-27,28.763830184936523
2016-01-28,29.283893585205078
2016-01-29,30.206180572509766
2016-02-01,30.70545768737793
2016-02-02,31.19779396057129
2016-02-03,31.870418548583984
2016-02-04,31.301803588867188
2016-02-05,31.3850154876709
2016-02-08,31.052173614501953
2016-02-09,31.19779396057129
2016-02-10,31.530643463134766
2016-02-11,31.357288360595703
2016-02-12,31.03829574584961
2016-02-16,31.39195442199707
2016-02-17,31.308734893798828
2016-02-18,31.704004287719727
2016-02-19,31.593048095703125
2016-02-22,31.946699142456055
2016-02-23,31.932830810546875
2016-02-24,32.140865325927734
2016-02-25,31.12151527404785
2016-02-26,29.907995223999023
2016-02-29,30.136829376220703
2016-03-01,29.616748809814453
2016-03-02,29.60981559753418
2016-03-03,29.9218692779541
2016-03-04,30.01894760131836
2016-03-07,30.452680587768555
2016-03-08,30.564613342285156
2016-03-09,30.837448120117188
2016-03-10,32.810272216796875
2016-03-11,32.48146438598633
2016-03-14,32.77528762817383
2016-03-15,33.13207244873047
2016-03-16,33.45387268066406
2016-03-17,33.67775344848633
2016-03-18,33.810672760009766
2016-03-21,33.41889953613281
2016-03-22,33.467872619628906
2016-03-23,33.45387268066406
2016-03-24,33.78966522216797
2016-03-28,33.754703521728516
2016-03-29,34.9160041809082
2016-03-30,34.83904266357422
2016-03-31,34.706119537353516
2016-04-01,35.22380828857422
2016-04-04,35.076900482177734
2016-04-05,34.47526931762695
2016-04-06,34.83205032348633
2016-04-07,34.790069580078125
2016-04-08,35.40570068359375
2016-04-11,35.04191970825195
2016-04-12,35.43368911743164
2016-04-13,35.44068145751953
2016-04-14,35.230812072753906
2016-04-15,35.39870834350586
2016-04-18,35.58060073852539
2016-04-19,35.825443267822266
2016-04-20,35.15385055541992
2016-04-21,34.89501953125
2016-04-22,35.069908142089844
2016-04-25,34.98595428466797
2016-04-26,35.37771987915039
2016-04-27,35.664554595947266
2016-04-28,35.762489318847656
2016-04-29,36.105281829833984
2016-05-02,35.937374114990234
2016-05-03,35.86043167114258
2016-05-04,36.30817413330078
2016-05-05,36.22420883178711
2016-05-06,35.93039321899414
2016-05-09,36.30116653442383
2016-05-10,36.3641357421875
2016-05-11,36.3431510925293
2016-05-12,36.50405502319336
2016-05-13,36.469058990478516
2016-05-16,36.58100128173828
2016-05-17,36.077301025390625
2016-05-18,35.909400939941406
2016-05-19,36.497039794921875
2016-05-20,36.650962829589844
2016-05-23,36.44108963012695
2016-05-24,36.93777847290039
2016-05-25,36.70691680908203
2016-05-26,37.007755279541016
2016-05-27,37.021732330322266
2016-05-31,39.40729522705078
2016-06-01,39.372318267822266
2016-06-02,39.40729522705078
2016-06-03,39.5052490234375
2016-06-06,39.40031814575195
2016-06-07,39.21013641357422
2016-06-08,39.301692962646484
2016-06-09,39.520050048828125
2016-06-10,39.70316696166992
2016-06-13,39.49187088012695
2016-06-14,39.520050048828125
2016-06-15,39.477779388427734
2016-06-16,39.28057098388672
2016-06-17,39.55526351928711
2016-06-20,39.301692962646484
2016-06-21,39.28761672973633
2016-06-22,39.329864501953125
2016-06-23,39.39326477050781
2016-06-24,39.24535369873047
2016-06-27,39.29465103149414
2016-06-28,39.196044921875
2016-06-29,39.048126220703125
2016-06-30,39.50595474243164
2016-07-01,39.62567138671875
2016-07-05,39.6397705078125
2016-07-06,39.63273620605469
2016-07-07,39.6679573059082
2016-07-08,39.73837661743164
2016-07-11,39.717254638671875
2016-07-12,39.414398193359375
2016-07-13,39.449607849121094
2016-07-14,39.674983978271484
2016-07-15,39.59751510620117
2016-07-18,39.69613265991211
2016-07-19,39.682044982910156
2016-07-20,39.59751510620117
2016-07-21,39.61865234375
2016-07-22,39.60456085205078
2016-07-25,39.53413391113281
2016-07-26,39.09040832519531
2016-07-27,39.09040832519531
2016-07-28,39.062225341796875
2016-07-29,39.13969802856445
2016-08-01,39.03404235839844
2016-08-02,39.11151885986328
2016-08-03,38.35789108276367
2016-08-04,38.26633071899414
2016-08-05,38.01980972290039
2016-08-08,37.96347427368164
2016-08-09,37.885990142822266
2016-08-10,37.815555572509766
2016-08-11,37.766239166259766
2016-08-12,37.64651870727539
2016-08-15,37.519737243652344
2016-08-16,37.449302673339844
2016-08-17,37.7028694152832
2016-08-18,38.02686309814453
2016-08-19,37.956417083740234
2016-08-22,38.27336883544922
2016-08-23,38.379024505615234
2016-08-24,38.42832565307617
2016-08-25,38.30154800415039
2016-08-26,38.386070251464844
2016-08-29,38.7734489440918
2016-08-30,38.456485748291016
2016-08-31,38.69597244262695
2016-09-01,38.59031677246094
2016-09-02,38.91432189941406
2016-09-06,38.93544387817383
2016-09-07,39.02054977416992
2016-09-08,39.112735748291016
2016-09-09,38.87870407104492
2016-09-12,39.282958984375
2016-09-13,39.05601501464844
2016-09-14,38.99927520751953
2016-09-15,39.31132507324219
2016-09-16,39.60209655761719
2016-09-19,39.77941131591797
2016-09-20,39.70847702026367
2016-09-21,39.892879486083984
2016-09-22,40.070167541503906
2016-09-23,40.05598831176758
2016-09-26,40.21200942993164
2016-09-27,40.00634765625
2016-09-28,40.19074630737305
2016-09-29,40.233280181884766
2016-09-30,40.24748229980469
2016-10-03,40.226200103759766
2016-10-04,40.24039077758789
2016-10-05,40.17656326293945
2016-10-06,39.99216079711914
2016-10-07,39.892879486083984
2016-10-10,40.204925537109375
2016-10-11,39.94251251220703
2016-10-12,40.05598831176758
2016-10-13,40.382232666015625
2016-10-14,40.58080291748047
2016-10-17,40.63753890991211
2016-10-18,40.680091857910156
2016-10-19,40.5098876953125
2016-10-20,40.40349578857422
2016-10-21,40.36803436279297
2016-10-24,40.53826141357422
2016-10-25,40.481510162353516
2016-10-26,40.46732711791992
2016-10-27,40.474422454833984
2016-10-28,40.45315933227539
2016-10-31,40.6517219543457
2016-11-01,40.46023178100586
2016-11-02,40.44605255126953
2016-11-03,40.46023178100586
2016-11-04,40.14109802246094
2016-11-07,40.545345306396484
2016-11-08,40.46732711791992
2016-11-09,40.24039077758789
2016-11-10,39.96379089355469
2016-11-11,40.19074630737305
2016-11-14,40.2900390625
2016-11-15,40.35386276245117
2016-11-16,40.233280181884766
2016-11-17,40.21910095214844
2016-11-18,40.43185806274414
2016-11-21,40.5098876953125
2016-11-22,40.424766540527344
2016-11-23,40.41059112548828
2016-11-25,40.481510162353516
2016-11-28,40.55242919921875
2016-11-29,40.5027961730957
2016-11-30,40.39641571044922
2016-12-01,40.24748229980469
2016-12-02,40.00634765625
2016-12-05,40.226200103759766
2016-12-06,40.45315933227539
2016-12-07,40.68161392211914
2016-12-08,40.8743896484375
2016-12-09,40.824405670166016
2016-12-12,40.8743896484375
2016-12-13,40.8743896484375
2016-12-14,40.881526947021484
2016-12-15,40.860103607177734
2016-12-16,40.967193603515625
2016-12-19,40.20325469970703
2016-12-20,40.388893127441406
2016-12-21,40.160423278808594
2016-12-22,40.160423278808594
2016-12-23,40.096160888671875
2016-12-27,40.146141052246094
2016-12-28,40.096160888671875
2016-12-29,40.160423278808594
2016-12-30,40.231815338134766
2017-01-03,40.124717712402344
2017-01-04,39.6035270690918
2017-01-05,39.27510070800781
2017-01-06,39.03949737548828
2017-01-09,38.79676055908203
2017-01-10,38.96810531616211
2017-01-11,39.33223342895508
2017-01-12,39.232276916503906
2017-01-13,39.27510070800781
2017-01-17,39.4250373840332
2017-01-18,39.689208984375
2017-01-19,39.653507232666016
2017-01-20,39.632083892822266
2017-01-23,39.48215866088867
2017-01-24,39.375057220458984
2017-01-25,39.01092529296875
2017-01-26,39.160865783691406
2017-01-27,39.103759765625
2017-01-30,38.975242614746094
2017-01-31,39.04663848876953
2017-02-01,39.060916900634766
2017-02-02,38.98237228393555
2017-02-03,39.03949737548828
2017-02-06,38.839595794677734
2017-02-07,38.454044342041016
2017-02-08,38.461177825927734
2017-02-09,38.27555847167969
2017-02-10,38.25414276123047
2017-02-13,38.089927673339844
2017-02-14,37.84003448486328
2017-02-15,37.511627197265625
2017-02-16,37.66869354248047
2017-02-17,37.87574005126953
2017-02-21,38.089927673339844
2017-02-22,38.018531799316406
2017-02-23,37.84003448486328
2017-02-24,38.41120147705078
2017-02-27,38.518310546875
2017-02-28,38.53972625732422
2017-03-01,38.953819274902344
2017-03-02,39.03949737548828
2017-03-03,39.24654769897461
2017-03-06,39.18942642211914
2017-03-07,39.1822509765625
2017-03-08,39.002437591552734
2017-03-09,38.9880485534668
2017-03-10,39.23257827758789
2017-03-13,39.23257827758789
2017-03-14,39.2541618347168
2017-03-15,39.383628845214844
2017-03-16,39.30451202392578
2017-03-17,39.43395233154297
2017-03-20,39.48431396484375
2017-03-21,39.376434326171875
2017-03-22,39.376434326171875
2017-03-23,39.2613525390625
2017-03-24,39.07435607910156
2017-03-27,38.85140609741211
2017-03-28,38.95928955078125
2017-03-29,39.1822509765625
2017-03-30,39.0959358215332
2017-03-31,39.03120040893555
2017-04-03,39.36204528808594
2017-04-04,39.26853561401367
2017-04-05,39.31169891357422
2017-04-06,39.088748931884766
2017-04-07,39.067176818847656
2017-04-10,38.872982025146484
2017-04-11,39.1822509765625
2017-04-12,38.944908142089844
2017-04-13,38.62126541137695
2017-04-17,39.002437591552734
2017-04-18,39.29012680053711
2017-04-19,39.635345458984375
2017-04-20,36.58591842651367
2017-04-21,36.98867416381836
2017-04-24,37.29792022705078
2017-04-25,37.36983871459961
2017-04-26,37.39862060546875
2017-04-27,37.355472564697266
2017-04-28,37.420196533203125
2017-05-01,37.57122802734375
2017-05-02,37.8804817199707
2017-05-03,37.72944259643555
2017-05-04,37.57842254638672
2017-05-05,37.77260208129883
2017-05-08,37.65753936767578
2017-05-09,37.63595962524414
2017-05-10,37.29073715209961
2017-05-11,37.355472564697266
2017-05-12,37.29792022705078
2017-05-15,37.36983871459961
2017-05-16,37.154083251953125
2017-05-17,37.204429626464844
2017-05-18,37.17566680908203
2017-05-19,37.32670211791992
2017-05-22,37.182861328125
2017-05-23,37.276344299316406
2017-05-24,37.75822448730469
2017-05-25,38.02431869506836
2017-05-26,38.060279846191406
2017-05-30,37.952396392822266
2017-05-31,38.08186340332031
2017-06-01,38.2976188659668
2017-06-02,38.45585250854492
2017-06-05,38.29043197631836
2017-06-06,38.247276306152344
2017-06-07,38.61684799194336
2017-06-08,38.573368072509766
2017-06-09,38.37771987915039
2017-06-12,38.42119598388672
2017-06-13,38.6096076965332
2017-06-14,38.602352142333984
2017-06-15,38.87773132324219
2017-06-16,38.87047576904297
2017-06-19,38.72554016113281
2017-06-20,38.73279571533203
2017-06-21,38.711055755615234
2017-06-22,38.486412048339844
2017-06-23,38.486412048339844
2017-06-26,38.79801940917969
2017-06-27,38.72554016113281
2017-06-28,38.50814437866211
2017-06-29,38.558876037597656
2017-06-30,38.42119598388672
2017-07-03,38.40669250488281
2017-07-05,38.269020080566406
2017-07-06,38.1748161315918
2017-07-07,38.500911712646484
2017-07-10,36.529850006103516
2017-07-11,36.81245803833008
2017-07-12,36.75448989868164
2017-07-13,36.4573860168457
2017-07-14,36.18925857543945
2017-07-17,35.91389083862305
2017-07-18,35.84866714477539
2017-07-19,35.8051872253418
2017-07-20,35.89215850830078
2017-07-21,36.500850677490234
2017-07-24,36.45014572143555
2017-07-25,36.4573860168457
2017-07-26,36.435638427734375
2017-07-27,36.52259826660156
2017-07-28,36.63854217529297
2017-07-31,36.776222229003906
2017-08-01,37.01536178588867
2017-08-02,37.03711700439453
2017-08-03,37.10232162475586
2017-08-04,37.17478561401367
2017-08-07,37.2400016784668
2017-08-08,37.37043762207031
2017-08-09,37.02986526489258
2017-08-10,37.022613525390625
2017-08-11,36.95014572143555
2017-08-14,36.98637008666992
2017-08-15,37.29798126220703
2017-08-16,37.37769317626953
2017-08-17,36.884925842285156
2017-08-18,36.971893310546875
2017-08-21,36.993621826171875
2017-08-22,37.22550582885742
2017-08-23,37.33421325683594
2017-08-24,37.31972122192383
2017-08-25,37.464656829833984
2017-08-28,37.566097259521484
2017-08-29,37.341453552246094
2017-08-30,37.15304946899414
2017-08-31,37.182029724121094
2017-09-01,37.02986526489258
2017-09-05,36.70375442504883
2017-09-06,36.54433059692383
2017-09-07,36.9095573425293
2017-09-08,37.15061569213867
2017-09-11,37.4573974609375
2017-09-12,37.23826217651367
2017-09-13,36.93147277832031
2017-09-14,37.01182556152344
2017-09-15,37.30400466918945
2017-09-18,36.836509704589844
2017-09-19,36.94608688354492
2017-09-20,36.67582321166992
2017-09-21,36.61008071899414
2017-09-22,36.29597854614258
2017-09-25,36.5954704284668
2017-09-26,36.41286087036133
2017-09-27,36.2813720703125
2017-09-28,36.420169830322266
2017-09-29,36.23024368286133
2017-10-02,36.785377502441406
2017-10-03,36.770774841308594
2017-10-04,37.02643585205078
2017-10-05,36.98260498046875
2017-10-06,36.851131439208984
2017-10-09,37.24557113647461
2017-10-10,37.4573974609375
2017-10-11,38.0490608215332
2017-10-12,38.18785095214844
2017-10-13,38.02714538574219
2017-10-16,38.078277587890625
2017-10-17,38.39967727661133
2017-10-18,38.39237594604492
2017-10-19,38.66993713378906
2017-10-20,38.70646667480469
2017-10-23,38.63340759277344
2017-10-24,38.66264343261719
2017-10-25,38.52385711669922
2017-10-26,38.5822868347168
2017-10-27,38.984039306640625
2017-10-30,39.027862548828125
2017-10-31,39.06437683105469
2017-11-01,38.60419464111328
2017-11-02,38.940208435058594
2017-11-03,39.444217681884766
2017-11-06,39.444217681884766
2017-11-07,39.875179290771484
2017-11-08,39.940921783447266
2017-11-09,39.82404708862305
2017-11-10,39.27621841430664
2017-11-13,39.970157623291016
2017-11-14,40.532588958740234
2017-11-15,40.466835021972656
2017-11-16,40.810157775878906
2017-11-17,40.4814567565918
2017-11-20,40.466835021972656
2017-11-21,40.62753677368164
2017-11-22,40.934326171875
2017-11-24,41.0219841003418
2017-11-27,40.95624542236328
2017-11-28,41.27763748168945
2017-11-29,41.116939544677734
2017-11-30,41.78895950317383
2017-12-01,41.54791259765625
2017-12-04,41.29955291748047
2017-12-05,41.18999481201172
2017-12-06,41.263023376464844
2017-12-07,41.49843978881836
2017-12-08,41.75592041015625
2017-12-11,41.74856185913086
2017-12-12,40.93933868408203
2017-12-13,40.71864318847656
2017-12-14,40.45381546020508
2017-12-15,40.52002716064453
2017-12-18,39.982994079589844
2017-12-19,39.33561325073242
2017-12-20,39.09284973144531
2017-12-21,38.460166931152344
2017-12-22,38.827999114990234
2017-12-26,38.59996032714844
2017-12-27,38.695587158203125
2017-12-28,38.79859161376953
2017-12-29,38.84272003173828
2018-01-02,39.09284973144531
2018-01-03,38.48960876464844
2018-01-04,38.327754974365234
2018-01-05,38.004066467285156
2018-01-08,38.04821014404297
2018-01-09,38.4381103515625
2018-01-10,37.51853942871094
2018-01-11,37.27577590942383
2018-01-12,36.996212005615234
2018-01-16,37.400821685791016
2018-01-17,37.915794372558594
2018-01-18,37.577392578125
2018-01-19,37.48175048828125
2018-01-22,37.38612365722656
2018-01-23,37.8569450378418
2018-01-24,37.65830993652344
2018-01-25,37.97464370727539
2018-01-26,37.77601623535156
2018-01-29,37.121280670166016
2018-01-30,37.51118087768555
2018-01-31,38.004066467285156
2018-02-01,37.00358581542969
2018-02-02,36.7461051940918
2018-02-05,36.04722213745117
2018-02-06,35.79709243774414
2018-02-07,35.90743637084961
2018-02-08,35.811805725097656
2018-02-09,37.0477180480957
2018-02-12,37.09920883178711
2018-02-13,36.731388092041016
2018-02-14,36.64310836791992
2018-02-15,37.26840591430664
2018-02-16,37.30519485473633
2018-02-20,36.52540969848633
2018-02-21,35.995731353759766
2018-02-22,36.56218338012695
2018-02-23,37.34197998046875
2018-02-26,37.121280670166016
2018-02-27,36.135498046875
2018-02-28,35.84859848022461
2018-03-01,36.16493606567383
2018-03-02,35.936866760253906
2018-03-05,36.893218994140625
2018-03-06,36.57689666748047
2018-03-07,36.289981842041016
2018-03-08,36.74982833862305
2018-03-09,36.89816665649414
2018-03-12,36.883323669433594
2018-03-13,37.01682662963867
2018-03-14,37.335750579833984
2018-03-15,37.16516876220703
2018-03-16,37.899410247802734
2018-03-19,37.60274887084961
2018-03-20,37.387657165527344
2018-03-21,37.69917297363281
2018-03-22,37.4989128112793
2018-03-23,37.068748474121094
2018-03-26,37.62498474121094
2018-03-27,38.33700180053711
2018-03-28,38.52242660522461
2018-03-29,39.00450897216797
2018-04-02,38.411170959472656
2018-04-03,38.7597541809082
2018-04-04,38.641082763671875
2018-04-05,38.5743293762207
2018-04-06,38.03292465209961
2018-04-09,38.18865966796875
2018-04-10,38.107078552246094
2018-04-11,38.18125915527344
2018-04-12,37.565670013427734
2018-04-13,37.8697395324707
2018-04-16,38.52984619140625
2018-04-17,38.952606201171875
2018-04-18,38.64849853515625
2018-04-19,38.66334533691406
2018-04-20,38.46308517456055
2018-04-23,38.74493408203125
2018-04-24,39.286338806152344
2018-04-25,39.34568405151367
2018-04-26,39.94643783569336
2018-04-27,40.257938385009766
2018-04-30,40.18376541137695
2018-05-01,40.08735275268555
2018-05-02,39.59783935546875
2018-05-03,40.08735275268555
2018-05-04,40.63618469238281
2018-05-07,40.265350341796875
2018-05-08,39.44951248168945
2018-05-09,39.2789192199707
2018-05-10,39.5904426574707
2018-05-11,39.89451217651367
2018-05-14,40.191184997558594
2018-05-15,39.976104736328125
2018-05-16,39.79810333251953
2018-05-17,39.23442840576172
2018-05-18,39.18251419067383
2018-05-21,39.523677825927734
2018-05-22,39.65718460083008
2018-05-23,40.21342849731445
2018-05-24,40.48044204711914
2018-05-25,41.644859313964844
2018-05-29,41.98100662231445
2018-05-30,42.60848617553711
2018-05-31,42.35449981689453
2018-06-01,41.144378662109375
2018-06-04,40.337615966796875
2018-06-05,40.52436447143555
2018-06-06,39.060272216796875
2018-06-07,38.791343688964844
2018-06-08,38.33567810058594
2018-06-11,38.52243423461914
2018-06-12,39.0303840637207
2018-06-13,38.97809982299805
2018-06-14,38.80628967285156
2018-06-15,39.42627716064453
2018-06-18,39.5383415222168
2018-06-19,40.315208435058594
2018-06-20,40.48700714111328
2018-06-21,40.4646110534668
2018-06-22,40.66630172729492
2018-06-25,41.01739501953125
2018-06-26,41.241477966308594
2018-06-27,41.428226470947266
2018-06-28,41.6149787902832
2018-06-29,41.94365692138672
2018-07-02,42.43667221069336
2018-07-03,42.242454528808594
2018-07-05,42.24991989135742
2018-07-06,42.39931869506836
2018-07-09,40.912811279296875
2018-07-10,41.08460998535156
2018-07-11,41.80919647216797
2018-07-12,41.644859313964844
2018-07-13,41.764373779296875
2018-07-16,41.83161544799805
2018-07-17,41.85402297973633
2018-07-18,41.49544906616211
2018-07-19,41.94365692138672
2018-07-20,41.6149787902832
2018-07-23,41.12195587158203
2018-07-24,41.0771484375
2018-07-25,41.11449432373047
2018-07-26,41.44317626953125
2018-07-27,41.33112335205078
2018-07-30,41.390869140625
2018-07-31,41.898826599121094
2018-08-01,41.53281784057617
2018-08-02,41.69715118408203
2018-08-03,41.966064453125
2018-08-06,41.94365692138672
2018-08-07,42.294734954833984
2018-08-08,42.10797882080078
2018-08-09,42.593544006347656
2018-08-10,43.08655548095703
2018-08-13,43.03425216674805
2018-08-14,42.907264709472656
2018-08-15,43.094024658203125
2018-08-16,43.08655548095703
2018-08-17,43.22848892211914
2018-08-20,43.21353530883789
2018-08-21,42.88487243652344
2018-08-22,42.57112121582031
2018-08-23,42.533790588378906
2018-08-24,42.91474914550781
2018-08-27,42.5487174987793
2018-08-28,42.849945068359375
2018-08-29,43.008094787597656
2018-08-30,43.18883514404297
2018-08-31,42.96290588378906
2018-09-04,43.309326171875
2018-09-05,44.06992721557617
2018-09-06,44.39374923706055
2018-09-07,43.90424728393555
2018-09-10,44.0398063659668
2018-09-11,43.987091064453125
2018-09-12,43.79129409790039
2018-09-13,43.753639221191406
2018-09-14,43.49758529663086
2018-09-17,43.45241928100586
2018-09-18,43.2867317199707
2018-09-19,42.10440444946289
2018-09-20,41.998966217041016
2018-09-21,42.074283599853516
2018-09-24,41.90860366821289
2018-09-25,41.43416976928711
2018-09-26,40.839237213134766
2018-09-27,40.89949035644531
2018-09-28,41.35885238647461
2018-10-01,41.51700973510742
2018-10-02,41.750450134277344
2018-10-03,41.33626937866211
2018-10-04,41.60737609863281
2018-10-05,41.961326599121094
2018-10-08,42.26254653930664
2018-10-09,42.4583625793457
2018-10-10,42.25502395629883
2018-10-11,41.82575988769531
2018-10-12,41.88600158691406
2018-10-15,41.96884536743164
2018-10-16,42.27761459350586
2018-10-17,42.17971420288086
2018-10-18,42.36796951293945
2018-10-19,42.94032287597656
2018-10-22,42.78216552734375
2018-10-23,42.49600601196289
2018-10-24,43.15870666503906
2018-10-25,42.73698425292969
2018-10-26,42.26254653930664
2018-10-29,42.601436614990234
2018-10-30,42.38304138183594
2018-10-31,42.16464614868164
2018-11-01,42.25502395629883
2018-11-02,42.04416275024414
2018-11-05,42.4282341003418
2018-11-06,42.94032287597656
2018-11-07,43.06080627441406
2018-11-08,43.030677795410156
2018-11-09,43.9419059753418
2018-11-12,44.66486358642578
2018-11-13,44.98114776611328
2018-11-14,45.1392936706543
2018-11-15,45.25225830078125
2018-11-16,45.27484130859375
2018-11-19,45.071510314941406
2018-11-20,44.958553314208984
2018-11-21,44.16783142089844
2018-11-23,44.22807693481445
2018-11-26,44.830535888671875
2018-11-27,45.16942596435547
2018-11-28,44.8847541809082
2018-11-29,44.64944076538086
2018-11-30,45.06694030761719
2018-12-03,45.325042724609375
2018-12-04,45.575523376464844
2018-12-06,46.129661560058594
2018-12-07,45.78048324584961
2018-12-10,45.932308197021484
2018-12-11,46.02339553833008
2018-12-12,45.4161262512207
2018-12-13,45.71975326538086
2018-12-14,45.955081939697266
2018-12-17,44.29267883300781
2018-12-18,44.21677017211914
2018-12-19,44.08771896362305
2018-12-20,44.03458786010742
2018-12-21,44.23953628540039
2018-12-24,42.44050216674805
2018-12-26,42.949092864990234
2018-12-27,43.062950134277344
2018-12-28,42.91114044189453
2018-12-31,43.09332275390625
2019-01-02,42.417728424072266
2019-01-03,42.258323669433594
2019-01-04,42.425323486328125
2019-01-07,42.47086715698242
2019-01-08,42.97186279296875
2019-01-09,42.55436325073242
2019-01-10,43.16164016723633
2019-01-11,42.865596771240234
2019-01-14,42.53917694091797
2019-01-15,42.774497985839844
2019-01-16,42.72895812988281
2019-01-17,42.96426773071289
2019-01-18,43.00981903076172
2019-01-22,43.123680114746094
2019-01-23,43.20718002319336
2019-01-24,43.374176025390625
2019-01-25,43.10090255737305
2019-01-28,43.04777526855469
2019-01-29,42.9035530090332
2019-01-30,43.04017639160156
2019-01-31,43.51081848144531
2019-02-01,43.434906005859375
2019-02-04,43.58671569824219
2019-02-05,43.601898193359375
2019-02-06,43.427330017089844
2019-02-07,43.75373077392578
2019-02-08,44.10289764404297
2019-02-11,44.08013916015625
2019-02-12,44.25471115112305
2019-02-13,44.368587493896484
2019-02-14,44.34580612182617
2019-02-15,44.61149597167969
2019-02-19,45.006221771240234
2019-02-20,45.082122802734375
2019-02-21,45.44648361206055
2019-02-22,42.1216926574707
2019-02-25,42.23554611206055
2019-02-26,42.34940719604492
2019-02-27,42.1216926574707
2019-02-28,42.44050216674805
2019-03-01,42.13044357299805
2019-03-04,42.314178466796875
2019-03-05,42.16872024536133
2019-03-06,41.98497772216797
2019-03-07,42.40605545043945
2019-03-08,42.68931579589844
2019-03-11,43.14101791381836
2019-03-12,43.43193817138672
2019-03-13,43.58506393432617
2019-03-14,43.73052978515625
2019-03-15,44.15159606933594
