Date,GT
2015-10-29,28.890907287597656
2015-10-30,29.84515953063965
2015-11-02,30.435880661010742
2015-11-03,30.23594093322754
2015-11-04,29.90877342224121
2015-11-05,29.727006912231445
2015-11-06,29.972387313842773
2015-11-09,29.581594467163086
2015-11-10,29.481630325317383
2015-11-11,29.781538009643555
2015-11-12,29.3089542388916
2015-11-13,28.98178482055664
2015-11-16,29.363489151000977
2015-11-17,29.52707290649414
2015-11-18,30.39952850341797
2015-11-19,30.726699829101562
2015-11-20,31.12656593322754
2015-11-23,30.97207260131836
2015-11-24,31.326501846313477
2015-11-25,31.462820053100586
2015-11-27,31.635494232177734
2015-11-30,31.699115753173828
2015-12-01,31.808170318603516
2015-12-02,31.671844482421875
2015-12-03,31.37194061279297
2015-12-04,31.699115753173828
2015-12-07,31.208356857299805
2015-12-08,31.14474105834961
2015-12-09,30.435880661010742
2015-12-10,30.363174438476562
2015-12-11,29.2271671295166
2015-12-14,28.881818771362305
2015-12-15,29.745174407958984
2015-12-16,30.290470123291016
2015-12-17,29.53615951538086
2015-12-18,28.963611602783203
2015-12-21,28.972702026367188
2015-12-22,29.34531021118164
2015-12-23,29.990562438964844
2015-12-24,29.808801651000977
2015-12-28,29.745174407958984
2015-12-29,30.22684669494629
2015-12-30,30.272293090820312
2015-12-31,29.69065284729004
2016-01-04,29.09084129333496
2016-01-05,27.900310516357422
2016-01-06,27.58222770690918
2016-01-07,26.091787338256836
2016-01-08,25.573766708374023
2016-01-11,25.982728958129883
2016-01-12,26.464393615722656
2016-01-13,25.16480255126953
2016-01-14,25.81914520263672
2016-01-15,25.037572860717773
2016-01-19,25.05575180053711
2016-01-20,25.382919311523438
2016-01-21,25.37383270263672
2016-01-22,25.8918514251709
2016-01-25,25.27386474609375
2016-01-26,26.164493560791016
2016-01-27,25.946378707885742
2016-01-28,25.290430068969727
2016-01-29,25.88260841369629
2016-02-01,26.383678436279297
2016-02-02,25.928157806396484
2016-02-03,25.427087783813477
2016-02-04,25.153778076171875
2016-02-05,24.77113914489746
2016-02-08,23.996755599975586
2016-02-09,25.008014678955078
2016-02-10,26.037485122680664
2016-02-11,26.06481170654297
2016-02-12,27.048736572265625
2016-02-16,27.650020599365234
2016-02-17,28.04176902770996
2016-02-18,27.540699005126953
2016-02-19,26.975849151611328
2016-02-22,27.240049362182617
2016-02-23,26.93940544128418
2016-02-24,26.802757263183594
2016-02-25,27.285606384277344
2016-02-26,27.558921813964844
2016-02-29,27.44048309326172
2016-03-01,28.45173454284668
2016-03-02,28.61572265625
2016-03-03,29.21700668334961
2016-03-04,29.636079788208008
2016-03-07,29.58142852783203
2016-03-08,29.362773895263672
2016-03-09,29.58142852783203
2016-03-10,29.062129974365234
2016-03-11,30.09160614013672
2016-03-14,29.526758193969727
2016-03-15,29.818288803100586
2016-03-16,30.128047943115234
2016-03-17,29.66341781616211
2016-03-18,29.526758193969727
2016-03-21,29.872957229614258
2016-03-22,29.845624923706055
2016-03-23,29.344552993774414
2016-03-24,29.31722068786621
2016-03-28,29.153234481811523
2016-03-29,29.71807861328125
2016-03-30,29.854738235473633
2016-03-31,30.04605484008789
2016-04-01,29.599641799926758
2016-04-04,28.597501754760742
2016-04-05,28.469961166381836
2016-04-06,28.442625045776367
2016-04-07,28.369739532470703
2016-04-08,28.205753326416016
2016-04-11,28.34241485595703
2016-04-12,28.45173454284668
2016-04-13,29.253448486328125
2016-04-14,29.098573684692383
2016-04-15,29.153234481811523
2016-04-18,29.144121170043945
2016-04-19,29.289888381958008
2016-04-20,29.42654800415039
2016-04-21,29.417436599731445
2016-04-22,29.49942970275879
2016-04-25,29.353668212890625
2016-04-26,29.863840103149414
2016-04-27,27.640913009643555
2016-04-28,27.293916702270508
2016-04-29,26.45381736755371
2016-05-02,26.27119255065918
2016-05-03,25.960725784301758
2016-05-04,25.321517944335938
2016-05-05,25.467620849609375
2016-05-06,25.741567611694336
2016-05-09,25.732437133789062
2016-05-10,25.942459106445312
2016-05-11,25.522411346435547
2016-05-12,25.55893898010254
2016-05-13,25.24846649169922
2016-05-16,25.166284561157227
2016-05-17,25.102365493774414
2016-05-18,25.029315948486328
2016-05-19,24.709712982177734
2016-05-20,24.81015968322754
2016-05-23,24.591001510620117
2016-05-24,25.467620849609375
2016-05-25,25.193683624267578
2016-05-26,24.992788314819336
2016-05-27,25.376310348510742
2016-05-31,25.540672302246094
2016-06-01,25.00191879272461
2016-06-02,25.102365493774414
2016-06-03,24.76450538635254
2016-06-06,24.801027297973633
2016-06-07,24.965394973754883
2016-06-08,25.495018005371094
2016-06-09,25.33065414428711
2016-06-10,25.038448333740234
2016-06-13,24.6640567779541
2016-06-14,24.2896671295166
2016-06-15,24.499692916870117
2016-06-16,24.72797393798828
2016-06-17,24.97452735900879
2016-06-20,25.166284561157227
2016-06-21,24.86495018005371
2016-06-22,24.837554931640625
2016-06-23,25.029315948486328
2016-06-24,23.349124908447266
2016-06-27,22.399459838867188
2016-06-28,23.066051483154297
2016-06-29,23.221290588378906
2016-06-30,23.431312561035156
2016-07-01,23.650461196899414
2016-07-05,22.76471519470215
2016-07-06,23.056921005249023
2016-07-07,23.394784927368164
2016-07-08,24.225749969482422
2016-07-11,24.344453811645508
2016-07-12,24.755369186401367
2016-07-13,24.271406173706055
2016-07-14,24.32619285583496
2016-07-15,24.216615676879883
2016-07-18,24.216615676879883
2016-07-19,24.225749969482422
2016-07-20,24.317060470581055
2016-07-21,24.72797393798828
2016-07-22,24.700576782226562
2016-07-25,24.6640567779541
2016-07-26,25.485889434814453
2016-07-27,26.56340217590332
2016-07-28,26.307100296020508
2016-07-29,26.243026733398438
2016-08-01,26.34371566772461
2016-08-02,25.236143112182617
2016-08-03,25.556514739990234
2016-08-04,25.767044067382812
2016-08-05,25.84027671813965
2016-08-08,25.748735427856445
2016-08-09,25.593128204345703
2016-08-10,25.67551040649414
2016-08-11,27.030223846435547
2016-08-12,26.819692611694336
2016-08-15,26.947845458984375
2016-08-16,26.40778923034668
2016-08-17,26.20641326904297
2016-08-18,26.65493392944336
2016-08-19,26.709854125976562
2016-08-22,26.8013916015625
2016-08-23,26.929536819458008
2016-08-24,26.938692092895508
2016-08-25,26.691547393798828
2016-08-26,26.554244995117188
2016-08-29,26.48101806640625
2016-08-30,26.600011825561523
2016-08-31,26.86546516418457
2016-09-01,26.72816276550293
2016-09-02,27.213294982910156
2016-09-06,28.522241592407227
2016-09-07,28.37578773498535
2016-09-08,28.668697357177734
2016-09-09,27.69843101501465
2016-09-12,28.659542083740234
2016-09-13,28.430707931518555
2016-09-14,28.20186996459961
2016-09-15,29.648120880126953
2016-09-16,29.675580978393555
2016-09-19,29.492509841918945
2016-09-20,29.20875358581543
2016-09-21,29.33690071105957
2016-09-22,29.675580978393555
2016-09-23,29.565738677978516
2016-09-26,29.05314826965332
2016-09-27,29.19959831237793
2016-09-28,30.041717529296875
2016-09-29,29.04399299621582
2016-09-30,29.565738677978516
2016-10-03,29.757963180541992
2016-10-04,29.501665115356445
2016-10-05,29.895265579223633
2016-10-06,30.078332901000977
2016-10-07,30.05087661743164
2016-10-10,29.748807907104492
2016-10-11,29.428438186645508
2016-10-12,29.217910766601562
2016-10-13,28.97991943359375
2016-10-14,28.604625701904297
2016-10-17,28.45816993713379
2016-10-18,28.476476669311523
2016-10-19,29.492509841918945
2016-10-20,29.05314826965332
2016-10-21,28.924997329711914
2016-10-24,29.03483772277832
2016-10-25,28.485631942749023
2016-10-26,28.568008422851562
2016-10-27,28.449012756347656
2016-10-28,25.97878074645996
2016-10-31,26.658327102661133
2016-11-01,25.657377243041992
2016-11-02,25.620643615722656
2016-11-03,25.62982749938965
2016-11-04,25.519628524780273
2016-11-07,25.785934448242188
2016-11-08,26.116531372070312
2016-11-09,25.92368507385254
2016-11-10,26.906265258789062
2016-11-11,26.860353469848633
2016-11-14,27.686824798583984
2016-11-15,28.45819854736328
2016-11-16,27.9898681640625
2016-11-17,28.072513580322266
2016-11-18,27.677640914916992
2016-11-21,27.475616455078125
2016-11-22,27.980680465698242
2016-11-23,28.393917083740234
2016-11-25,28.614307403564453
2016-11-28,28.237808227539062
2016-11-29,28.595943450927734
2016-11-30,28.182706832885742
2016-12-01,28.026596069335938
2016-12-02,27.337871551513672
2016-12-05,27.677640914916992
2016-12-06,27.530710220336914
2016-12-07,28.889802932739258
2016-12-08,29.284669876098633
2016-12-09,29.550973892211914
2016-12-12,29.798921585083008
2016-12-13,30.496828079223633
2016-12-14,29.78973388671875
2016-12-15,30.29480743408203
2016-12-16,29.697908401489258
2016-12-19,29.413230895996094
2016-12-20,29.505064010620117
2016-12-21,29.440784454345703
2016-12-22,28.926536560058594
2016-12-23,29.05509376525879
2016-12-27,29.284669876098633
2016-12-28,28.651042938232422
2016-12-29,28.586759567260742
2016-12-30,28.34800148010254
2017-01-03,28.64185905456543
2017-01-04,29.385684967041016
2017-01-05,28.917348861694336
2017-01-06,29.238759994506836
2017-01-09,29.238759994506836
2017-01-10,29.449966430664062
2017-01-11,28.632678985595703
2017-01-12,28.09088134765625
2017-01-13,28.228622436523438
2017-01-17,28.29290199279785
2017-01-18,28.04496192932129
2017-01-19,27.907215118408203
2017-01-20,28.026596069335938
2017-01-23,27.962312698364258
2017-01-24,28.522478103637695
2017-01-25,29.027545928955078
2017-01-26,29.119373321533203
2017-01-27,28.75205421447754
2017-01-30,28.871816635131836
2017-01-31,29.839122772216797
2017-02-01,29.581172943115234
2017-02-02,29.544326782226562
2017-02-03,29.525897979736328
2017-02-06,29.691726684570312
2017-02-07,29.700939178466797
2017-02-08,29.599599838256836
2017-02-09,30.62218475341797
2017-02-10,31.06437873840332
2017-02-13,32.89765548706055
2017-02-14,32.9437141418457
2017-02-15,33.32143020629883
2017-02-16,33.31222152709961
2017-02-17,33.229305267333984
2017-02-21,33.43198013305664
2017-02-22,33.11875915527344
2017-02-23,32.70419692993164
2017-02-24,32.57522964477539
2017-02-27,32.48309326171875
2017-02-28,32.28962326049805
2017-03-01,32.9437141418457
2017-03-02,33.303009033203125
2017-03-03,32.805538177490234
2017-03-06,32.54759216308594
2017-03-07,32.492305755615234
2017-03-08,32.566009521484375
2017-03-09,32.52915573120117
2017-03-10,32.6673469543457
2017-03-13,32.980567932128906
2017-03-14,33.54253005981445
2017-03-15,33.97551345825195
2017-03-16,33.91102981567383
2017-03-17,33.754417419433594
2017-03-20,33.62544250488281
2017-03-21,33.091121673583984
2017-03-22,33.155609130859375
2017-03-23,33.12797164916992
2017-03-24,33.10953903198242
2017-03-27,33.155609130859375
2017-03-28,33.63465881347656
2017-03-29,33.3398551940918
2017-03-30,32.97135925292969
2017-03-31,33.164817810058594
2017-04-03,32.50151824951172
2017-04-04,31.875076293945312
2017-04-05,32.151451110839844
2017-04-06,32.43702697753906
2017-04-07,32.40939712524414
2017-04-10,32.44624710083008
2017-04-11,32.83317184448242
2017-04-12,31.681612014770508
2017-04-13,31.45130729675293
2017-04-17,32.188297271728516
2017-04-18,31.96720314025879
2017-04-19,32.08696365356445
2017-04-20,32.92530059814453
2017-04-21,32.566009521484375
2017-04-24,33.0819091796875
2017-04-25,33.03584671020508
2017-04-26,33.0819091796875
2017-04-27,32.74932861328125
2017-04-28,33.46990966796875
2017-05-01,32.89714813232422
2017-05-02,32.583045959472656
2017-05-03,32.499900817871094
2017-05-04,32.610755920410156
2017-05-05,32.64771270751953
2017-05-08,32.56456756591797
2017-05-09,32.80476379394531
2017-05-10,32.740089416503906
2017-05-11,32.619998931884766
2017-05-12,31.714658737182617
2017-05-15,31.585323333740234
2017-05-16,31.003314971923828
2017-05-17,29.802350997924805
2017-05-18,29.61759376525879
2017-05-19,29.312732696533203
2017-05-22,29.395875930786133
2017-05-23,29.636070251464844
2017-05-24,29.84854507446289
2017-05-25,29.580636978149414
2017-05-26,30.1164493560791
2017-05-30,29.64530372619629
2017-05-31,29.76540184020996
2017-06-01,31.91789436340332
2017-06-02,31.659231185913086
2017-06-05,31.770076751708984
2017-06-06,31.964086532592773
2017-06-07,32.50913619995117
2017-06-08,32.490665435791016
2017-06-09,32.74932861328125
2017-06-12,33.0264778137207
2017-06-13,32.952571868896484
2017-06-14,32.222755432128906
2017-06-15,32.01028060913086
2017-06-16,30.957128524780273
2017-06-19,31.067977905273438
2017-06-20,30.65226936340332
2017-06-21,31.067977905273438
2017-06-22,30.88321876525879
2017-06-23,31.086463928222656
2017-06-26,31.502180099487305
2017-06-27,31.733137130737305
2017-06-28,32.17656707763672
2017-06-29,32.06570816040039
2017-06-30,32.29666519165039
2017-07-03,32.29666519165039
2017-07-05,32.39828109741211
2017-07-06,32.42599105834961
2017-07-07,32.76780700683594
2017-07-10,32.9340934753418
2017-07-11,33.1650505065918
2017-07-12,33.312862396240234
2017-07-13,33.303619384765625
2017-07-14,33.50686264038086
2017-07-17,33.5438232421875
2017-07-18,32.980281829833984
2017-07-19,33.03571319580078
2017-07-20,33.183528900146484
2017-07-21,32.70314025878906
2017-07-24,32.481422424316406
2017-07-25,33.10038757324219
2017-07-26,33.06343078613281
2017-07-27,32.86942672729492
2017-07-28,30.117956161499023
2017-07-31,29.191537857055664
2017-08-01,29.163742065429688
2017-08-02,29.1174259185791
2017-08-03,28.820966720581055
2017-08-04,28.90434455871582
2017-08-07,29.145214080810547
2017-08-08,29.163742065429688
2017-08-09,28.90434455871582
2017-08-10,28.191001892089844
2017-08-11,28.042776107788086
2017-08-14,28.00571632385254
2017-08-15,28.0705623626709
2017-08-16,28.061302185058594
2017-08-17,27.709259033203125
2017-08-18,27.56103515625
2017-08-21,27.55177116394043
2017-08-22,27.737056732177734
2017-08-23,27.57956314086914
2017-08-24,27.755584716796875
2017-08-25,27.85748863220215
2017-08-28,28.08909797668457
2017-08-29,27.977924346923828
2017-08-30,27.774112701416016
2017-08-31,28.0705623626709
2017-09-01,28.292905807495117
2017-09-05,28.172473907470703
2017-09-06,28.20026397705078
2017-09-07,28.061302185058594
2017-09-08,28.0798282623291
2017-09-11,29.22859001159668
2017-09-12,30.2291316986084
2017-09-13,29.92340660095215
2017-09-14,29.877090454101562
2017-09-15,30.043846130371094
2017-09-18,29.99752426147461
2017-09-19,29.71959686279297
2017-09-20,29.895614624023438
2017-09-21,30.07163429260254
2017-09-22,30.173542022705078
2017-09-25,30.4885311126709
2017-09-26,30.59043312072754
2017-09-27,30.84056854248047
2017-09-28,30.62748908996582
2017-09-29,30.803508758544922
2017-10-02,31.09996223449707
2017-10-03,30.859094619750977
2017-10-04,30.905418395996094
2017-10-05,30.72013282775879
2017-10-06,30.358829498291016
2017-10-09,30.312509536743164
2017-10-10,30.59043312072754
2017-10-11,30.56264305114746
2017-10-12,30.303239822387695
2017-10-13,30.581165313720703
2017-10-16,30.608963012695312
2017-10-17,30.599699020385742
2017-10-18,30.933210372924805
2017-10-19,31.127761840820312
2017-10-20,31.442733764648438
2017-10-23,31.414947509765625
2017-10-24,31.553911209106445
2017-10-25,31.45200538635254
2017-10-26,31.19260597229004
2017-10-27,29.812236785888672
2017-10-30,28.86728858947754
2017-10-31,28.467130661010742
2017-11-01,28.132112503051758
2017-11-02,27.862239837646484
2017-11-03,27.406240463256836
2017-11-06,27.257349014282227
2017-11-07,27.53652572631836
2017-11-08,27.2108154296875
2017-11-09,27.12706184387207
2017-11-10,27.052614212036133
2017-11-13,27.201509475708008
2017-11-14,27.32248878479004
2017-11-15,27.043304443359375
2017-11-16,27.275959014892578
2017-11-17,27.862239837646484
2017-11-20,28.522966384887695
2017-11-21,28.681167602539062
2017-11-22,28.560190200805664
2017-11-24,28.54157829284668
2017-11-27,28.74631118774414
2017-11-28,29.60246467590332
2017-11-29,29.909564971923828
2017-11-30,30.123600006103516
2017-12-01,29.89095115661621
2017-12-04,29.84442138671875
2017-12-05,29.9840145111084
2017-12-06,29.183692932128906
2017-12-07,29.146469116210938
2017-12-08,29.546628952026367
2017-12-11,29.230220794677734
2017-12-12,29.379121780395508
2017-12-13,29.565242767333984
2017-12-14,29.12785530090332
2017-12-15,29.27675437927246
2017-12-18,29.760665893554688
2017-12-19,29.937480926513672
2017-12-20,30.170127868652344
2017-12-21,30.309724807739258
2017-12-22,30.570289611816406
2017-12-26,30.33763885498047
2017-12-27,30.328338623046875
2017-12-28,30.477230072021484
2017-12-29,30.067768096923828
2018-01-02,30.077072143554688
2018-01-03,29.648996353149414
2018-01-04,30.31903076171875
2018-01-05,30.56098175048828
2018-01-08,30.830860137939453
2018-01-09,31.53812026977539
2018-01-10,31.14726448059082
2018-01-11,31.258939743041992
2018-01-12,31.55672836303711
2018-01-16,31.175186157226562
2018-01-17,31.98480987548828
2018-01-18,31.714937210083008
2018-01-19,32.56178283691406
2018-01-22,33.14806365966797
2018-01-23,32.75720977783203
2018-01-24,32.91541290283203
2018-01-25,33.00846862792969
2018-01-26,33.27833938598633
2018-01-29,33.185279846191406
2018-01-30,32.98054885864258
2018-01-31,32.5320930480957
2018-02-01,32.24245834350586
2018-02-02,32.09297561645508
2018-02-05,30.644819259643555
2018-02-06,31.186710357666016
2018-02-07,31.27079200744629
2018-02-08,28.729516983032227
2018-02-09,28.019453048706055
2018-02-12,28.13157081604004
2018-02-13,27.412168502807617
2018-02-14,27.636394500732422
2018-02-15,27.991424560546875
2018-02-16,27.711135864257812
2018-02-20,27.542966842651367
2018-02-21,27.234649658203125
2018-02-22,27.215961456298828
2018-02-23,27.58033561706543
2018-02-26,27.860626220703125
2018-02-27,27.552310943603516
2018-02-28,27.0384464263916
2018-03-01,26.337726593017578
2018-03-02,26.291011810302734
2018-03-05,26.3096981048584
2018-03-06,26.505901336669922
2018-03-07,26.449844360351562
2018-03-08,26.58998680114746
2018-03-09,26.860931396484375
2018-03-12,26.991729736328125
2018-03-13,26.487213134765625
2018-03-14,26.197586059570312
2018-03-15,26.188241958618164
2018-03-16,26.636701583862305
2018-03-19,26.234956741333008
2018-03-20,26.197586059570312
2018-03-21,26.328384399414062
2018-03-22,25.56226348876953
2018-03-23,24.86154556274414
2018-03-26,25.11380386352539
2018-03-27,24.973661422729492
2018-03-28,24.627973556518555
2018-03-29,24.833513259887695
2018-04-02,24.40374183654785
2018-04-03,25.020374298095703
2018-04-04,25.459491729736328
2018-04-05,25.91729736328125
2018-04-06,25.04840087890625
2018-04-09,25.33803367614746
2018-04-10,25.973352432250977
2018-04-11,25.833208084106445
2018-04-12,25.91729736328125
2018-04-13,26.010725021362305
2018-04-16,26.35641098022461
2018-04-17,25.99203872680664
2018-04-18,25.48752212524414
2018-04-19,25.1792049407959
2018-04-20,25.23526382446289
2018-04-23,25.23526382446289
2018-04-24,25.104461669921875
2018-04-25,23.833818435668945
2018-04-26,23.731048583984375
2018-04-27,23.824480056762695
2018-04-30,23.589616775512695
2018-05-01,23.862058639526367
2018-05-02,23.796295166015625
2018-05-03,23.561433792114258
2018-05-04,23.74932289123535
2018-05-07,23.6365909576416
2018-05-08,23.411123275756836
2018-05-09,23.664772033691406
2018-05-10,24.172073364257812
2018-05-11,23.993579864501953
2018-05-14,23.937211990356445
2018-05-15,24.20025634765625
2018-05-16,24.80150604248047
2018-05-17,24.726350784301758
2018-05-18,24.5666446685791
2018-05-21,24.46330451965332
2018-05-22,24.162677764892578
2018-05-23,23.739925384521484
2018-05-24,23.683561325073242
2018-05-25,23.664772033691406
2018-05-29,23.101099014282227
2018-05-30,23.119890213012695
2018-05-31,22.95079231262207
2018-06-01,22.960182189941406
2018-06-04,23.119890213012695
2018-06-05,23.082311630249023
2018-06-06,23.505064010620117
2018-06-07,23.758716583251953
2018-06-08,23.777502059936523
2018-06-11,23.843265533447266
2018-06-12,23.6365909576416
2018-06-13,23.542640686035156
2018-06-14,23.58022117614746
2018-06-15,23.55203628540039
2018-06-18,23.6365909576416
2018-06-19,23.51445960998535
2018-06-20,23.495670318603516
2018-06-21,23.082311630249023
2018-06-22,23.13867950439453
2018-06-25,23.119890213012695
2018-06-26,22.96957778930664
2018-06-27,22.838054656982422
2018-06-28,22.208621978759766
2018-06-29,21.879817962646484
2018-07-02,21.964365005493164
2018-07-03,21.86102294921875
2018-07-05,22.330751419067383
2018-07-06,22.35893440246582
2018-07-09,22.65955924987793
2018-07-10,22.396512985229492
2018-07-11,21.94557762145996
2018-07-12,21.832839965820312
2018-07-13,21.306753158569336
2018-07-16,21.06249237060547
2018-07-17,20.667922973632812
2018-07-18,20.733684539794922
2018-07-19,20.620952606201172
2018-07-20,20.310930252075195
2018-07-23,20.245168685913086
2018-07-24,20.367298126220703
2018-07-25,20.329721450805664
2018-07-26,19.869388580322266
2018-07-27,21.748291015625
2018-07-30,22.65955924987793
2018-07-31,22.87689208984375
2018-08-01,22.58396339416504
2018-08-02,22.933589935302734
2018-08-03,23.273765563964844
2018-08-06,23.59504508972168
2018-08-07,23.642290115356445
2018-08-08,23.349361419677734
2018-08-09,23.40605926513672
2018-08-10,22.943038940429688
2018-08-13,22.253236770629883
2018-08-14,22.262683868408203
2018-08-15,22.083148956298828
2018-08-16,22.4044246673584
2018-08-17,22.687908172607422
2018-08-20,23.094228744506836
2018-08-21,23.349361419677734
2018-08-22,22.385526657104492
2018-08-23,22.281583786010742
2018-08-24,22.281583786010742
2018-08-27,23.03753089904785
2018-08-28,22.99028778076172
2018-08-29,22.772953033447266
2018-08-30,22.423322677612305
2018-08-31,21.44059181213379
2018-09-04,21.119314193725586
2018-09-05,22.130393981933594
2018-09-06,22.187089920043945
2018-09-07,22.41387367248535
2018-09-10,22.017000198364258
2018-09-11,21.724071502685547
2018-09-12,21.714622497558594
2018-09-13,22.073699951171875
2018-09-14,22.338279724121094
2018-09-17,22.65010643005371
2018-09-18,22.7257022857666
2018-09-19,22.95248794555664
2018-09-20,23.283214569091797
2018-09-21,23.217071533203125
2018-09-24,22.52726936340332
2018-09-25,22.16819190979004
2018-09-26,22.03590202331543
2018-09-27,21.950855255126953
2018-09-28,22.102046966552734
2018-10-01,22.27213478088379
2018-10-02,22.139841079711914
2018-10-03,22.376079559326172
2018-10-04,21.950855255126953
2018-10-05,20.89253044128418
2018-10-08,21.270505905151367
2018-10-09,20.42951202392578
2018-10-10,19.6546630859375
2018-10-11,19.371183395385742
2018-10-12,19.45622444152832
2018-10-15,19.85310173034668
2018-10-16,20.4389591217041
2018-10-17,20.26887321472168
2018-10-18,19.305036544799805
2018-10-19,19.15384864807129
2018-10-22,19.031003952026367
2018-10-23,19.569618225097656
2018-10-24,18.71917724609375
2018-10-25,19.437326431274414
2018-10-26,19.21999168395996
2018-10-29,19.88144874572754
2018-10-30,20.391712188720703
2018-10-31,20.048994064331055
2018-11-01,20.78203010559082
2018-11-02,20.524991989135742
2018-11-05,20.61067008972168
2018-11-06,21.219947814941406
2018-11-07,21.105709075927734
2018-11-08,21.03907012939453
2018-11-09,20.934349060058594
2018-11-12,20.991470336914062
2018-11-13,21.45794677734375
2018-11-14,21.705463409423828
2018-11-15,21.15330696105957
2018-11-16,21.277069091796875
2018-11-19,21.277069091796875
2018-11-20,21.315147399902344
2018-11-21,21.58170509338379
2018-11-23,21.45794677734375
2018-11-26,22.143383026123047
2018-11-27,21.933944702148438
2018-11-28,22.17194366455078
2018-11-29,21.96250343322754
2018-11-30,22.048181533813477
2018-12-03,22.63842010498047
2018-12-04,21.905385971069336
2018-12-06,21.505544662475586
2018-12-07,21.058109283447266
2018-12-10,20.553550720214844
2018-12-11,20.66779136657715
2018-12-12,20.839149475097656
2018-12-13,20.3155517578125
2018-12-14,19.78243637084961
2018-12-17,19.582517623901367
2018-12-18,19.6205997467041
2018-12-19,19.439720153808594
2018-12-20,19.36355972290039
2018-12-21,18.916122436523438
2018-12-24,18.373485565185547
2018-12-26,19.258840560913086
2018-12-27,19.258840560913086
2018-12-28,19.36355972290039
2018-12-31,19.430200576782227
2019-01-02,19.677717208862305
2019-01-03,19.334997177124023
2019-01-04,20.163236618041992
2019-01-07,19.99187660217285
2019-01-08,20.048994064331055
2019-01-09,20.515472412109375
2019-01-10,20.486913681030273
2019-01-11,20.24891471862793
2019-01-14,20.801071166992188
2019-01-15,18.087886810302734
2019-01-16,18.592445373535156
2019-01-17,19.296918869018555
2019-01-18,19.592037200927734
2019-01-22,19.48731803894043
2019-01-23,19.144603729248047
2019-01-24,19.23027992248535
2019-01-25,19.544437408447266
2019-01-28,19.563478469848633
2019-01-29,19.86811637878418
2019-01-30,20.106115341186523
2019-01-31,20.326745986938477
2019-02-01,20.163671493530273
2019-02-04,20.144485473632812
2019-02-05,20.192447662353516
2019-02-06,20.154077529907227
2019-02-07,19.71281623840332
2019-02-08,17.928590774536133
2019-02-11,17.89021873474121
2019-02-12,17.765518188476562
2019-02-13,17.871034622192383
2019-02-14,17.707962036132812
2019-02-15,18.024518966674805
2019-02-19,18.225961685180664
2019-02-20,18.590478897094727
2019-02-21,18.3890380859375
2019-02-22,18.561702728271484
2019-02-25,19.261964797973633
2019-02-26,18.983779907226562
2019-02-27,18.983779907226562
2019-02-28,18.974185943603516
2019-03-01,18.94540786743164
2019-03-04,18.90703582763672
2019-03-05,18.44659423828125
2019-03-06,17.458553314208984
2019-03-07,17.18036651611328
2019-03-08,16.911773681640625
2019-03-11,17.01729393005371
2019-03-12,17.113218307495117
2019-03-13,17.0556640625
2019-03-14,16.950145721435547
