Date,DOV
2016-02-17,41.86144256591797
2016-02-18,41.86144256591797
2016-02-19,41.162044525146484
2016-02-22,41.72562789916992
2016-02-23,40.999088287353516
2016-02-24,40.591670989990234
2016-02-25,41.398590087890625
2016-02-26,41.78836441040039
2016-02-29,41.56269454956055
2016-03-01,42.58160400390625
2016-03-02,42.7799072265625
2016-03-03,42.70469284057617
2016-03-04,43.217559814453125
2016-03-07,44.598876953125
2016-03-08,43.162841796875
2016-03-09,42.472190856933594
2016-03-10,41.7199821472168
2016-03-11,42.93034362792969
2016-03-14,42.62946319580078
2016-03-15,42.04821014404297
2016-03-16,43.57314682006836
2016-03-17,44.85187911987305
2016-03-18,45.14593505859375
2016-03-21,45.234832763671875
2016-03-22,45.33740997314453
2016-03-23,44.270633697509766
2016-03-24,44.181739807128906
2016-03-28,43.92872619628906
2016-03-29,44.20225524902344
2016-03-30,43.99028015136719
2016-03-31,43.99028015136719
2016-04-01,43.8603401184082
2016-04-04,43.03975296020508
2016-04-05,42.60895538330078
2016-04-06,43.1081428527832
2016-04-07,42.88931655883789
2016-04-08,43.01923751831055
2016-04-11,43.586814880371094
2016-04-12,44.639896392822266
2016-04-13,45.21431350708008
2016-04-14,45.173274993896484
2016-04-15,45.118587493896484
2016-04-18,45.590415954589844
2016-04-19,46.47938919067383
2016-04-20,46.36314010620117
2016-04-21,45.59723663330078
2016-04-22,46.0554084777832
2016-04-25,45.67247772216797
2016-04-26,45.61091995239258
2016-04-27,45.64511489868164
2016-04-28,45.15960693359375
2016-04-29,44.92710494995117
2016-05-02,44.790348052978516
2016-05-03,44.29115295410156
2016-05-04,43.422691345214844
2016-05-05,43.36115264892578
2016-05-06,43.70989990234375
2016-05-09,43.156005859375
2016-05-10,45.08439254760742
2016-05-11,45.16644287109375
2016-05-12,45.22114562988281
2016-05-13,44.400569915771484
2016-05-16,45.474159240722656
2016-05-17,45.563053131103516
2016-05-18,44.804019927978516
2016-05-19,43.8398323059082
2016-05-20,44.209102630615234
2016-05-23,44.15439224243164
2016-05-24,44.961307525634766
2016-05-25,45.590415954589844
2016-05-26,45.893192291259766
2016-05-27,45.9276008605957
2016-05-31,45.934486389160156
2016-06-01,46.0927734375
2016-06-02,46.10653305053711
2016-06-03,45.94137191772461
2016-06-06,48.03336715698242
2016-06-07,48.51508712768555
2016-06-08,49.29957580566406
2016-06-09,49.60235595703125
2016-06-10,48.63206481933594
2016-06-13,48.3017578125
2016-06-14,47.89573287963867
2016-06-15,47.94390869140625
2016-06-16,48.01960372924805
2016-06-17,48.35680389404297
2016-06-20,49.031211853027344
2016-06-21,48.735286712646484
2016-06-22,48.604530334472656
2016-06-23,49.31333923339844
2016-06-24,46.4230842590332
2016-06-27,44.454952239990234
2016-06-28,45.5628776550293
2016-06-29,46.76716232299805
2016-06-30,47.70307159423828
2016-07-01,47.592933654785156
2016-07-05,46.17534255981445
2016-07-06,46.26479721069336
2016-07-07,47.297054290771484
2016-07-08,48.40498352050781
2016-07-11,48.9073371887207
2016-07-12,49.56794738769531
2016-07-13,49.76753234863281
2016-07-14,49.93955612182617
2016-07-15,50.31117248535156
2016-07-18,50.37310791015625
2016-07-19,50.2148323059082
2016-07-20,50.26987838745117
2016-07-21,49.48537826538086
2016-07-22,49.04496765136719
2016-07-25,48.84539794921875
2016-07-26,49.788177490234375
2016-07-27,49.43720626831055
2016-07-28,49.34775161743164
2016-07-29,49.155059814453125
2016-08-01,48.12282943725586
2016-08-02,47.94390869140625
2016-08-03,48.62517547607422
2016-08-04,48.962371826171875
2016-08-05,49.89140319824219
2016-08-08,50.74470901489258
2016-08-09,50.64148712158203
2016-08-10,50.496978759765625
2016-08-11,51.28835678100586
2016-08-12,50.696537017822266
2016-08-15,51.22641372680664
2016-08-16,51.08191680908203
2016-08-17,50.8410530090332
2016-08-18,51.0474967956543
2016-08-19,51.18513107299805
2016-08-22,51.13697814941406
2016-08-23,51.033729553222656
2016-08-24,50.65525436401367
2016-08-25,50.71031188964844
2016-08-26,50.59331130981445
2016-08-29,51.015625
2016-08-30,50.821773529052734
2016-08-31,50.19178009033203
2016-09-01,50.219482421875
2016-09-02,50.36486053466797
2016-09-06,49.9771842956543
2016-09-07,49.65178680419922
2016-09-08,50.219482421875
2016-09-09,47.80333709716797
2016-09-12,48.44718551635742
2016-09-13,47.33951950073242
2016-09-14,46.792579650878906
2016-09-15,47.4918098449707
2016-09-16,47.03489303588867
2016-09-19,47.54719161987305
2016-09-20,47.7548828125
2016-09-21,48.834869384765625
2016-09-22,49.53410720825195
2016-09-23,48.170257568359375
2016-09-26,47.68564987182617
2016-09-27,48.08026885986328
2016-09-28,49.478729248046875
2016-09-29,49.755638122558594
2016-09-30,50.98100662231445
2016-10-03,50.89793395996094
2016-10-04,50.267940521240234
2016-10-05,51.00870895385742
2016-10-06,51.015625
2016-10-07,50.01179504394531
2016-10-10,46.16950988769531
2016-10-11,46.32182312011719
2016-10-12,46.58489227294922
2016-10-13,46.13489532470703
2016-10-14,46.924129486083984
2016-10-17,46.813358306884766
2016-10-18,46.757965087890625
2016-10-19,48.05949401855469
2016-10-20,47.21488571166992
2016-10-21,47.51949691772461
2016-10-24,47.73411178588867
2016-10-25,47.0556640625
2016-10-26,47.47798156738281
2016-10-27,46.72336196899414
2016-10-28,46.91719055175781
2016-10-31,46.307979583740234
2016-11-01,46.05182647705078
2016-11-02,45.89952850341797
2016-11-03,45.94104766845703
2016-11-04,45.36644744873047
2016-11-07,46.18336486816406
2016-11-08,46.23183059692383
2016-11-09,48.63411331176758
2016-11-10,49.57563400268555
2016-11-11,49.11178970336914
2016-11-14,49.17411422729492
2016-11-15,49.5410270690918
2016-11-16,48.92486572265625
2016-11-17,48.55796813964844
2016-11-18,48.57180404663086
2016-11-21,49.90794372558594
2016-11-22,49.56178283691406
2016-11-23,50.01179504394531
2016-11-25,50.03947830200195
2016-11-28,49.266319274902344
2016-11-29,48.6046028137207
2016-11-30,50.57581329345703
2016-12-01,52.60969924926758
2016-12-02,51.815650939941406
2016-12-05,51.98979949951172
2016-12-06,52.045509338378906
2016-12-07,53.4246711730957
2016-12-08,53.118186950683594
2016-12-09,53.50823974609375
2016-12-12,53.4594841003418
2016-12-13,53.72417068481445
2016-12-14,52.68632125854492
2016-12-15,52.95798873901367
2016-12-16,52.644535064697266
2016-12-19,52.70722198486328
2016-12-20,52.93708038330078
2016-12-21,52.86045837402344
2016-12-22,52.658470153808594
2016-12-23,52.658470153808594
2016-12-27,53.15998077392578
2016-12-28,52.456478118896484
2016-12-29,52.372886657714844
2016-12-30,52.1917839050293
2017-01-03,53.22963333129883
2017-01-04,53.480384826660156
2017-01-05,53.306243896484375
2017-01-06,54.135135650634766
2017-01-09,53.438594818115234
2017-01-10,53.6475715637207
2017-01-11,55.13816833496094
2017-01-12,54.58788299560547
2017-01-13,55.47945022583008
2017-01-17,54.455535888671875
2017-01-18,54.60878372192383
2017-01-19,54.504302978515625
2017-01-20,55.04063034057617
2017-01-23,54.65753936767578
2017-01-24,56.07847595214844
2017-01-25,56.74020004272461
2017-01-26,55.95311737060547
2017-01-27,55.57697296142578
2017-01-30,54.629676818847656
2017-01-31,54.156036376953125
2017-02-01,54.483402252197266
2017-02-02,54.19086837768555
2017-02-03,54.91526412963867
2017-02-06,54.33712387084961
2017-02-07,54.08638000488281
2017-02-08,54.163002014160156
2017-02-09,54.92222595214844
2017-02-10,55.22175216674805
2017-02-13,55.44463348388672
2017-02-14,55.549095153808594
2017-02-15,55.82773208618164
2017-02-16,55.709320068359375
2017-02-17,55.681461334228516
2017-02-21,56.336212158203125
2017-02-22,56.36405944824219
2017-02-23,55.92523956298828
2017-02-24,56.072322845458984
2017-02-27,56.21940612792969
2017-02-28,56.10034942626953
2017-03-01,57.304969787597656
2017-03-02,56.39450454711914
2017-03-03,56.30343246459961
2017-03-06,56.338443756103516
2017-03-07,55.603065490722656
2017-03-08,54.10425567626953
2017-03-09,53.46689987182617
2017-03-10,53.79609298706055
2017-03-13,54.370399475097656
2017-03-14,53.9711799621582
2017-03-15,55.56104278564453
2017-03-16,55.568058013916016
2017-03-17,55.820194244384766
2017-03-20,55.90423583984375
2017-03-21,54.8326530456543
2017-03-22,54.608524322509766
2017-03-23,54.75560760498047
2017-03-24,54.72758865356445
2017-03-27,54.56650924682617
2017-03-28,55.56104278564453
2017-03-29,56.00227737426758
2017-03-30,56.079315185546875
2017-03-31,56.27542495727539
2017-04-03,56.98282241821289
2017-04-04,56.884769439697266
2017-04-05,56.16337585449219
2017-04-06,56.49957275390625
2017-04-07,56.12135314941406
2017-04-10,56.59761428833008
2017-04-11,56.80772018432617
2017-04-12,55.56104278564453
2017-04-13,54.993736267089844
2017-04-17,55.93224334716797
2017-04-18,56.10034942626953
2017-04-19,55.51200866699219
2017-04-20,55.82717514038086
2017-04-21,55.55404281616211
2017-04-24,56.4925537109375
2017-04-25,56.91977310180664
2017-04-26,56.73768615722656
2017-04-27,55.77816390991211
2017-04-28,55.245872497558594
2017-05-01,55.02175521850586
2017-05-02,54.5104866027832
2017-05-03,54.230323791503906
2017-05-04,53.9711799621582
2017-05-05,55.16183090209961
2017-05-08,55.21085739135742
2017-05-09,55.631080627441406
2017-05-10,56.0653190612793
2017-05-11,55.9532585144043
2017-05-12,55.75014877319336
2017-05-15,56.954795837402344
2017-05-16,56.86374282836914
2017-05-17,56.24740982055664
2017-05-18,56.611610412597656
2017-05-19,58.22948455810547
2017-05-22,58.23646926879883
2017-05-23,58.481624603271484
2017-05-24,58.299530029296875
2017-05-25,57.63416290283203
2017-05-26,58.09185791015625
2017-05-30,58.71854019165039
2017-05-31,58.127071380615234
2017-06-01,58.83122634887695
2017-06-02,58.549537658691406
2017-06-05,58.74672317504883
2017-06-06,58.943870544433594
2017-06-07,57.47220993041992
2017-06-08,58.007362365722656
2017-06-09,58.45801544189453
2017-06-12,58.338321685791016
2017-06-13,58.77488327026367
2017-06-14,57.59893798828125
2017-06-15,58.007362365722656
2017-06-16,58.401702880859375
2017-06-19,58.47914505004883
2017-06-20,57.00043869018555
2017-06-21,54.67677307128906
2017-06-22,54.74013137817383
2017-06-23,55.282325744628906
2017-06-26,55.416099548339844
2017-06-27,55.02179718017578
2017-06-28,55.83859634399414
2017-06-29,55.47244644165039
2017-06-30,56.486412048339844
2017-07-03,57.739784240722656
2017-07-05,57.47220993041992
2017-07-06,57.887664794921875
2017-07-07,58.56364440917969
2017-07-10,58.676300048828125
2017-07-11,58.591819763183594
2017-07-12,59.429744720458984
2017-07-13,58.95796585083008
2017-07-14,59.37338638305664
2017-07-17,59.47902297973633
2017-07-18,59.47197723388672
2017-07-19,59.9930419921875
2017-07-20,58.56364440917969
2017-07-21,58.352394104003906
2017-07-24,59.11287307739258
2017-07-25,59.345245361328125
2017-07-26,58.69743347167969
2017-07-27,59.049495697021484
2017-07-28,59.11989974975586
2017-07-31,59.1480827331543
2017-08-01,58.88050079345703
2017-08-02,59.35932159423828
2017-08-03,60.88028335571289
2017-08-04,60.93659973144531
2017-08-07,61.436553955078125
2017-08-08,61.16896438598633
2017-08-09,61.14078903198242
2017-08-10,60.21135330200195
2017-08-11,59.88743209838867
2017-08-14,60.260616302490234
2017-08-15,59.94376754760742
2017-08-16,60.10569763183594
2017-08-17,59.17625045776367
2017-08-18,59.049495697021484
2017-08-21,58.936832427978516
2017-08-22,59.704345703125
2017-08-23,59.493099212646484
2017-08-24,59.288902282714844
2017-08-25,60.04233932495117
2017-08-28,59.48606872558594
2017-08-29,59.37276077270508
2017-08-30,60.00295639038086
2017-08-31,60.10210037231445
2017-09-01,60.46321487426758
2017-09-05,60.18706512451172
2017-09-06,60.866844177246094
2017-09-07,61.10755920410156
2017-09-08,61.81565475463867
2017-09-11,62.26885223388672
2017-09-12,62.33963394165039
2017-09-13,62.72199630737305
2017-09-14,63.75581359863281
2017-09-15,63.59296417236328
2017-09-18,63.76287841796875
2017-09-19,64.40723419189453
2017-09-20,65.34190368652344
2017-09-21,65.17195892333984
2017-09-22,65.44811248779297
2017-09-25,65.31356048583984
2017-09-26,65.05158996582031
2017-09-27,64.74711608886719
2017-09-28,64.79666900634766
2017-09-29,64.71173095703125
2017-10-02,65.4906234741211
2017-10-03,65.88005065917969
2017-10-04,66.34028625488281
2017-10-05,66.38986206054688
2017-10-06,66.6093978881836
2017-10-09,66.43946838378906
2017-10-10,66.28365325927734
2017-10-11,66.43238067626953
2017-10-12,66.6093978881836
2017-10-13,66.89968872070312
2017-10-16,67.10504913330078
2017-10-17,66.59521484375
2017-10-18,66.25535583496094
2017-10-19,63.373443603515625
2017-10-20,67.23249816894531
2017-10-23,67.65025329589844
2017-10-24,67.89808654785156
2017-10-25,67.26789093017578
2017-10-26,68.30879974365234
2017-10-27,67.97599792480469
2017-10-30,67.8697738647461
2017-10-31,67.6148681640625
2017-11-01,66.94218444824219
2017-11-02,67.29620361328125
2017-11-03,67.9193344116211
2017-11-06,68.06095886230469
2017-11-07,68.0892562866211
2017-11-08,68.0113754272461
2017-11-09,66.56690216064453
2017-11-10,66.4111328125
2017-11-13,66.4111328125
2017-11-14,66.28365325927734
2017-11-15,65.63931274414062
2017-11-16,66.56690216064453
2017-11-17,66.71559143066406
2017-11-20,67.01296997070312
2017-11-21,67.11920928955078
2017-11-22,67.06253814697266
2017-11-24,66.9492416381836
2017-11-27,66.84303283691406
2017-11-28,68.34417724609375
2017-11-29,68.20899963378906
2017-11-30,69.52537536621094
2017-12-01,68.93476867675781
2017-12-04,69.40438079833984
2017-12-05,68.27301788330078
2017-12-06,68.50784301757812
2017-12-07,68.81382751464844
2017-12-08,70.15862274169922
2017-12-11,68.86360168457031
2017-12-12,69.15533447265625
2017-12-13,68.43669128417969
2017-12-14,68.1307373046875
2017-12-15,69.36170959472656
2017-12-18,70.6353759765625
2017-12-19,70.8275146484375
2017-12-20,70.80613708496094
2017-12-21,71.7667465209961
2017-12-22,71.48212432861328
2017-12-26,71.95174407958984
2017-12-27,71.96595764160156
2017-12-28,72.179443359375
2017-12-29,71.8592529296875
2018-01-02,72.35730743408203
2018-01-03,72.94076538085938
2018-01-04,73.36058807373047
2018-01-05,72.84827423095703
2018-01-08,72.89099884033203
2018-01-09,74.03656768798828
2018-01-10,73.07601165771484
2018-01-11,73.65233612060547
2018-01-12,74.10060119628906
2018-01-16,73.54559326171875
2018-01-17,74.24291229248047
2018-01-18,73.99388122558594
2018-01-19,74.29270935058594
2018-01-22,74.59869384765625
2018-01-23,75.1109848022461
2018-01-24,74.5560073852539
2018-01-25,74.30696105957031
2018-01-26,74.74100494384766
2018-01-29,73.77330780029297
2018-01-30,76.17120361328125
2018-01-31,75.57351684570312
2018-02-01,74.9544677734375
2018-02-02,73.44596862792969
2018-02-05,70.13726806640625
2018-02-06,71.0338363647461
2018-02-07,71.09789276123047
2018-02-08,68.4509048461914
2018-02-09,69.26920318603516
2018-02-12,69.92384338378906
2018-02-13,69.81710815429688
2018-02-14,70.93421936035156
2018-02-15,72.28617858886719
2018-02-16,72.01578521728516
2018-02-20,71.30424499511719
2018-02-21,71.14057159423828
2018-02-22,72.6205825805664
2018-02-23,73.09733581542969
2018-02-26,74.27849578857422
2018-02-27,72.8632583618164
2018-02-28,71.548095703125
2018-03-01,69.97560119628906
2018-03-02,70.02565002441406
2018-03-05,70.4544906616211
2018-03-06,71.4837646484375
2018-03-07,71.1263656616211
2018-03-08,71.6124038696289
2018-03-09,73.39933776855469
2018-03-12,72.54877471923828
2018-03-13,71.91978454589844
2018-03-14,70.76184844970703
2018-03-15,70.84761810302734
2018-03-16,71.53379821777344
2018-03-19,71.4051513671875
2018-03-20,74.27135467529297
2018-03-21,73.67095184326172
2018-03-22,70.74755859375
2018-03-23,70.29723358154297
2018-03-26,71.34081268310547
2018-03-27,70.12572479248047
2018-03-28,68.76764678955078
2018-03-29,70.20431518554688
2018-04-02,68.52461242675781
2018-04-03,68.96776580810547
2018-04-04,69.42526245117188
2018-04-05,69.82549285888672
2018-04-06,66.60905456542969
2018-04-09,66.4732437133789
2018-04-10,67.57398223876953
2018-04-11,66.86637878417969
2018-04-12,66.9664306640625
2018-04-13,67.08795928955078
2018-04-16,67.4024429321289
2018-04-17,67.18803405761719
2018-04-18,68.61039733886719
2018-04-19,68.61756896972656
2018-04-20,68.63185119628906
2018-04-23,67.98854064941406
2018-04-24,66.10870361328125
2018-04-25,67.85989379882812
2018-04-26,67.28094482421875
2018-04-27,68.14582061767578
2018-04-30,66.2588119506836
2018-05-01,65.6512680053711
2018-05-02,64.16455078125
2018-05-03,63.98586654663086
2018-05-04,65.40825653076172
2018-05-07,66.15876770019531
2018-05-08,67.00218200683594
2018-05-09,68.03846740722656
2018-05-10,67.85263061523438
2018-05-11,68.25081634521484
2018-05-14,68.80831146240234
2018-05-15,68.09156799316406
2018-05-16,68.66671752929688
2018-05-17,68.80831146240234
2018-05-18,69.92324829101562
2018-05-21,71.13553619384766
2018-05-22,70.00288391113281
2018-05-23,70.5692138671875
2018-05-24,70.99397277832031
2018-05-25,70.0294418334961
2018-05-29,68.9056396484375
2018-05-30,70.11636352539062
2018-05-31,68.73649597167969
2018-06-01,69.40419006347656
2018-06-04,69.70686340332031
2018-06-05,69.75138092041016
2018-06-06,70.12529754638672
2018-06-07,70.26773071289062
2018-06-08,70.25882720947266
2018-06-11,70.3300552368164
2018-06-12,70.00064849853516
2018-06-13,69.25284576416016
2018-06-14,67.71272277832031
2018-06-15,68.38927459716797
2018-06-18,68.09551239013672
2018-06-19,66.2615966796875
2018-06-20,65.48704528808594
2018-06-21,64.51668548583984
2018-06-22,64.93511199951172
2018-06-25,65.05974578857422
2018-06-26,64.77484893798828
2018-06-27,64.49887084960938
2018-06-28,64.78377532958984
2018-06-29,65.16656494140625
2018-07-02,64.91732025146484
2018-07-03,65.19329071044922
2018-07-05,64.9796142578125
2018-07-06,64.89949798583984
2018-07-09,66.29719543457031
2018-07-10,66.46633911132812
2018-07-11,65.29119110107422
2018-07-12,65.78085327148438
2018-07-13,66.68890380859375
2018-07-16,65.96781921386719
2018-07-17,66.3506088256836
2018-07-18,66.04792785644531
2018-07-19,69.5466079711914
2018-07-20,71.4339828491211
2018-07-23,70.0629653930664
2018-07-24,70.5080795288086
2018-07-25,71.98593139648438
2018-07-26,72.3331298828125
2018-07-27,71.98593139648438
2018-07-30,72.11946105957031
2018-07-31,73.87325286865234
2018-08-01,72.48446655273438
2018-08-02,72.80494689941406
2018-08-03,73.21446990966797
2018-08-06,73.58838653564453
2018-08-07,73.97117614746094
2018-08-08,73.9622573852539
2018-08-09,73.37471771240234
2018-08-10,72.60021209716797
2018-08-13,72.55567932128906
2018-08-14,72.80494689941406
2018-08-15,73.3123779296875
2018-08-16,73.83763885498047
2018-08-17,74.73680114746094
2018-08-20,75.12850189208984
2018-08-21,75.3777847290039
2018-08-22,74.71009063720703
2018-08-23,74.78131866455078
2018-08-24,75.01277923583984
2018-08-27,75.75167083740234
2018-08-28,75.84074401855469
2018-08-29,77.247314453125
2018-08-30,76.5580062866211
2018-08-31,76.87132263183594
2018-09-04,77.05931091308594
2018-09-05,77.79338836669922
2018-09-06,77.29206848144531
2018-09-07,75.85972595214844
2018-09-10,76.56694793701172
2018-09-11,78.1067123413086
2018-09-12,78.56327819824219
2018-09-13,78.77813720703125
2018-09-14,79.20782470703125
2018-09-17,79.25259399414062
2018-09-18,79.48532104492188
2018-09-19,79.14514923095703
2018-09-20,79.99561309814453
2018-09-21,79.94188690185547
2018-09-24,79.23468017578125
2018-09-25,79.50324249267578
2018-09-26,79.53009796142578
2018-09-27,79.6554183959961
2018-09-28,79.25259399414062
2018-10-01,78.91240692138672
2018-10-02,78.91240692138672
2018-10-03,78.86763763427734
2018-10-04,78.92137145996094
2018-10-05,78.26786041259766
2018-10-08,78.22309875488281
2018-10-09,76.683349609375
2018-10-10,74.08724975585938
2018-10-11,72.81604766845703
2018-10-12,73.56803131103516
2018-10-15,73.43373107910156
2018-10-16,74.51692962646484
2018-10-17,73.61275482177734
2018-10-18,74.74072265625
2018-10-19,73.77392578125
2018-10-22,74.08724975585938
2018-10-23,73.95293426513672
2018-10-24,72.38636016845703
2018-10-25,73.15621948242188
2018-10-26,73.46061706542969
2018-10-29,73.0488052368164
2018-10-30,74.3289566040039
2018-10-31,74.15884399414062
2018-11-01,74.66017150878906
2018-11-02,75.70757293701172
2018-11-05,75.87763977050781
2018-11-06,76.82657623291016
2018-11-07,77.74864959716797
2018-11-08,77.67701721191406
2018-11-09,77.36368560791016
2018-11-12,76.35211944580078
2018-11-13,76.37896728515625
2018-11-14,75.86872100830078
2018-11-15,77.15779113769531
2018-11-16,78.43793487548828
2018-11-19,77.47113037109375
2018-11-20,75.9045181274414
2018-11-21,76.11042022705078
2018-11-23,75.6986083984375
2018-11-26,75.1614761352539
2018-11-27,74.63331604003906
2018-11-28,75.55536651611328
2018-11-29,75.66341400146484
2018-11-30,76.42870330810547
2018-12-03,77.5721206665039
2018-12-04,75.16822052001953
2018-12-06,73.68269348144531
2018-12-07,71.57593536376953
2018-12-10,70.405517578125
2018-12-11,70.55856323242188
2018-12-12,70.53154754638672
2018-12-13,70.34249877929688
2018-12-14,68.712890625
2018-12-17,66.92125701904297
2018-12-18,66.57911682128906
2018-12-19,64.55339050292969
2018-12-20,63.07685470581055
2018-12-21,62.11349868774414
2018-12-24,59.89869689941406
2018-12-26,61.771392822265625
2018-12-27,63.121864318847656
2018-12-28,62.842769622802734
2018-12-31,63.878135681152344
2019-01-02,64.14823913574219
2019-01-03,62.833778381347656
2019-01-04,65.68780517578125
2019-01-07,66.56110382080078
2019-01-08,68.02865600585938
2019-01-09,68.73990631103516
2019-01-10,69.75727081298828
2019-01-11,70.09940338134766
2019-01-14,70.27946472167969
2019-01-15,70.31549072265625
2019-01-16,69.98236083984375
2019-01-17,71.1797866821289
2019-01-18,72.64732360839844
2019-01-22,71.38687896728516
2019-01-23,70.9637222290039
2019-01-24,71.287841796875
2019-01-25,71.55791473388672
2019-01-28,71.34184265136719
2019-01-29,77.5721206665039
2019-01-30,79.96697998046875
2019-01-31,79.0756607055664
2019-02-01,78.8775634765625
2019-02-04,78.5895004272461
2019-02-05,79.39976501464844
2019-02-06,79.16565704345703
2019-02-07,78.25635528564453
2019-02-08,78.16633605957031
2019-02-11,78.67949676513672
2019-02-12,81.03837585449219
2019-02-13,81.11937713623047
2019-02-14,81.09241485595703
2019-02-15,82.10977935791016
2019-02-19,82.30781555175781
2019-02-20,82.90201568603516
2019-02-21,82.44287109375
2019-02-22,83.12713623046875
2019-02-25,83.24417877197266
2019-02-26,82.12776184082031
2019-02-27,82.10964965820312
2019-02-28,81.93768310546875
2019-03-01,82.34498596191406
2019-03-04,82.54412841796875
2019-03-05,82.10964965820312
2019-03-06,82.32688903808594
2019-03-07,81.62090301513672
2019-03-08,80.79727172851562
2019-03-11,81.94674682617188
2019-03-12,81.85623931884766
2019-03-13,82.72511291503906
2019-03-14,82.10964965820312
2019-03-15,82.08251190185547
2019-03-18,83.74784851074219
