Date,SCHW
2016-02-01,22.22020149230957
2016-02-02,21.191808700561523
2016-02-03,21.42913246154785
2016-02-04,21.94771385192871
2016-02-05,21.411556243896484
2016-02-08,20.752328872680664
2016-02-09,20.5150089263916
2016-02-10,20.003896713256836
2016-02-11,19.580915451049805
2016-02-12,20.10964584350586
2016-02-16,20.779375076293945
2016-02-17,21.57248306274414
2016-02-18,21.290491104125977
2016-02-19,21.537233352661133
2016-02-22,21.62535858154297
2016-02-23,21.264055252075195
2016-02-24,20.867496490478516
2016-02-25,21.228805541992188
2016-02-26,22.436094284057617
2016-02-29,22.07478904724121
2016-03-01,23.255630493164062
2016-03-02,23.564064025878906
2016-03-03,23.890121459960938
2016-03-04,23.925365447998047
2016-03-07,24.26024055480957
2016-03-08,23.502382278442383
2016-03-09,23.396625518798828
2016-03-10,23.47593879699707
2016-03-11,24.85065460205078
2016-03-14,24.53340721130371
2016-03-15,24.445295333862305
2016-03-16,23.722684860229492
2016-03-17,24.383602142333984
2016-03-18,25.000469207763672
2016-03-21,24.921152114868164
2016-03-22,25.03571128845215
2016-03-23,24.700847625732422
2016-03-24,24.753719329833984
2016-03-28,24.753719329833984
2016-03-29,24.692033767700195
2016-03-30,24.824220657348633
2016-03-31,24.692033767700195
2016-04-01,25.00927734375
2016-04-04,24.665603637695312
2016-04-05,24.136865615844727
2016-04-06,24.52460289001465
2016-04-07,23.255630493164062
2016-04-08,23.44950294494629
2016-04-11,23.828433990478516
2016-04-12,24.189735412597656
2016-04-13,25.22077178955078
2016-04-14,25.326522827148438
2016-04-15,25.141462326049805
2016-04-18,25.42345428466797
2016-04-19,25.352956771850586
2016-04-20,25.634950637817383
2016-04-21,25.670202255249023
2016-04-22,26.190128326416016
2016-04-25,26.11081314086914
2016-04-26,26.31349754333496
2016-04-27,26.348751068115234
2016-04-28,25.538021087646484
2016-04-29,25.03571128845215
2016-05-02,25.370588302612305
2016-05-03,24.674409866333008
2016-05-04,24.269041061401367
2016-05-05,24.269041061401367
2016-05-06,24.066362380981445
2016-05-09,24.031112670898438
2016-05-10,24.68321990966797
2016-05-11,24.55071449279785
2016-05-12,24.683223724365234
2016-05-13,24.321022033691406
2016-05-16,24.46236801147461
2016-05-17,24.66555404663086
2016-05-18,25.875864028930664
2016-05-19,25.584325790405273
2016-05-20,26.008377075195312
2016-05-23,25.86703109741211
2016-05-24,26.697450637817383
2016-05-25,27.068500518798828
2016-05-26,26.635618209838867
2016-05-27,27.05966567993164
2016-05-31,27.015493392944336
2016-06-01,27.21868896484375
2016-06-02,27.245189666748047
2016-06-03,25.814023971557617
2016-06-06,26.326416015625
2016-06-07,26.061376571655273
2016-06-08,26.017215728759766
2016-06-09,25.699174880981445
2016-06-10,25.133777618408203
2016-06-13,24.859912872314453
2016-06-14,24.718563079833984
2016-06-15,25.142610549926758
2016-06-16,25.186779022216797
2016-06-17,25.071929931640625
2016-06-20,25.310457229614258
2016-06-21,25.071929931640625
2016-06-22,25.03660011291504
2016-06-23,26.229236602783203
2016-06-24,23.101871490478516
2016-06-27,21.246652603149414
2016-06-28,21.697206497192383
2016-06-29,22.3509464263916
2016-06-30,22.359786987304688
2016-07-01,22.183095932006836
2016-07-05,21.502851486206055
2016-07-06,21.794382095336914
2016-07-07,22.31561851501465
2016-07-08,22.7308292388916
2016-07-11,22.774999618530273
2016-07-12,23.64076805114746
2016-07-13,23.34923553466797
2016-07-14,23.782119750976562
2016-07-15,23.879295349121094
2016-07-18,23.941133499145508
2016-07-19,24.276840209960938
2016-07-20,24.66555404663086
2016-07-21,24.612548828125
2016-07-22,24.89525032043457
2016-07-25,24.96592140197754
2016-07-26,25.310457229614258
2016-07-27,25.36347198486328
2016-07-28,25.36347198486328
2016-07-29,25.107271194458008
2016-08-01,25.03660011291504
2016-08-02,24.674388885498047
2016-08-03,25.080772399902344
2016-08-04,25.169116973876953
2016-08-05,26.441265106201172
2016-08-08,26.556106567382812
2016-08-09,26.582609176635742
2016-08-10,26.175283432006836
2016-08-11,26.494060516357422
2016-08-12,26.29925537109375
2016-08-15,26.750858306884766
2016-08-16,26.688875198364258
2016-08-17,26.662307739257812
2016-08-18,26.733144760131836
2016-08-19,26.96337127685547
2016-08-22,26.72429084777832
2016-08-23,26.936809539794922
2016-08-24,26.76856231689453
2016-08-25,26.998798370361328
2016-08-26,27.406129837036133
2016-08-29,27.494672775268555
2016-08-30,27.990549087524414
2016-08-31,27.85772705078125
2016-09-01,27.43269157409668
2016-09-02,27.689481735229492
2016-09-06,27.211313247680664
2016-09-07,27.246732711791992
2016-09-08,27.379560470581055
2016-09-09,27.14047622680664
2016-09-12,27.335290908813477
2016-09-13,26.954519271850586
2016-09-14,26.750858306884766
2016-09-15,27.38841438293457
2016-09-16,27.034212112426758
2016-09-19,27.352996826171875
2016-09-20,27.229021072387695
2016-09-21,27.56551170349121
2016-09-22,27.662919998168945
2016-09-23,27.158187866210938
2016-09-26,26.97222900390625
2016-09-27,27.211313247680664
2016-09-28,27.503530502319336
2016-09-29,27.17589569091797
2016-09-30,27.95513153076172
2016-10-03,27.87544059753418
2016-10-04,28.20307159423828
2016-10-05,28.876054763793945
2016-10-06,28.716657638549805
2016-10-07,28.690099716186523
2016-10-10,28.7343692779541
2016-10-11,28.247344970703125
2016-10-12,28.09680938720703
2016-10-13,27.83116340637207
2016-10-14,28.309329986572266
2016-10-17,28.06138801574707
2016-10-18,28.521852493286133
2016-10-19,28.814062118530273
2016-10-20,28.486433029174805
2016-10-21,28.574975967407227
2016-10-24,28.50414276123047
2016-10-25,28.0791015625
2016-10-26,28.468721389770508
2016-10-27,28.47757911682129
2016-10-28,28.238489151000977
2016-10-31,28.07024383544922
2016-11-01,28.025972366333008
2016-11-02,27.503530502319336
2016-11-03,27.583223342895508
2016-11-04,27.361848831176758
2016-11-07,28.610395431518555
2016-11-08,28.69895362854004
2016-11-09,29.914705276489258
2016-11-10,31.29018783569336
2016-11-11,32.01788330078125
2016-11-14,32.62131881713867
2016-11-15,33.01177215576172
2016-11-16,32.568077087402344
2016-11-17,32.86978530883789
2016-11-18,33.26025390625
2016-11-21,33.810447692871094
2016-11-22,33.934696197509766
2016-11-23,34.70674514770508
2016-11-25,34.600250244140625
2016-11-28,34.03229522705078
2016-11-29,34.12992477416992
2016-11-30,34.307395935058594
2016-12-01,35.150447845458984
2016-12-02,34.396141052246094
2016-12-05,34.60912322998047
2016-12-06,34.84872055053711
2016-12-07,34.937461853027344
2016-12-08,34.98183822631836
2016-12-09,34.89309310913086
2016-12-12,34.635738372802734
2016-12-13,34.56475830078125
2016-12-14,34.60912322998047
2016-12-15,34.98183822631836
2016-12-16,34.46712875366211
2016-12-19,34.387264251708984
2016-12-20,35.62964630126953
2016-12-21,35.478797912597656
2016-12-22,35.29243087768555
2016-12-23,35.7805061340332
2016-12-27,35.91362380981445
2016-12-28,35.398921966552734
2016-12-29,35.12382125854492
2016-12-30,35.026214599609375
2017-01-03,35.67402648925781
2017-01-04,36.57917404174805
2017-01-05,36.357330322265625
2017-01-06,36.58805847167969
2017-01-09,36.490440368652344
2017-01-10,36.55256271362305
2017-01-11,36.667930603027344
2017-01-12,36.61466979980469
2017-01-13,36.7477912902832
2017-01-17,35.789371490478516
2017-01-18,36.472694396972656
2017-01-19,36.774417877197266
2017-01-20,36.65904998779297
2017-01-23,36.55256271362305
2017-01-24,37.09388732910156
2017-01-25,37.528709411621094
2017-01-26,37.67070388793945
2017-01-27,37.54646301269531
2017-01-30,37.1204948425293
2017-01-31,36.596923828125
2017-02-01,36.685672760009766
2017-02-02,34.75999069213867
2017-02-03,35.647403717041016
2017-02-06,35.265804290771484
2017-02-07,35.21255874633789
2017-02-08,35.07029342651367
2017-02-09,35.639381408691406
2017-02-10,35.5149040222168
2017-02-13,36.20847702026367
2017-02-14,36.688636779785156
2017-02-15,37.488929748535156
2017-02-16,36.946510314941406
2017-02-17,36.946510314941406
2017-02-21,37.15105056762695
2017-02-22,37.00876235961914
2017-02-23,36.67086410522461
2017-02-24,36.55527114868164
2017-02-27,37.106563568115234
2017-02-28,35.93280792236328
2017-03-01,38.22696304321289
2017-03-02,37.55118179321289
2017-03-03,37.74680709838867
2017-03-06,37.44447326660156
2017-03-07,37.044334411621094
2017-03-08,37.2221794128418
2017-03-09,37.56895446777344
2017-03-10,37.77348709106445
2017-03-13,38.21807861328125
2017-03-14,37.94242477416992
2017-03-15,37.98689651489258
2017-03-16,38.70714569091797
2017-03-17,38.11137771606445
2017-03-20,37.56895446777344
2017-03-21,35.959510803222656
2017-03-22,35.71051788330078
2017-03-23,35.71942138671875
2017-03-24,35.586029052734375
2017-03-27,35.05250930786133
2017-03-28,36.003971099853516
2017-03-29,35.968379974365234
2017-03-30,36.581939697265625
2017-03-31,36.28850173950195
2017-04-03,36.075096130371094
2017-04-04,35.77276611328125
2017-04-05,35.105857849121094
2017-04-06,35.6215934753418
2017-04-07,35.47932815551758
2017-04-10,34.94580078125
2017-04-11,34.616798400878906
2017-04-12,34.1455192565918
2017-04-13,33.37189865112305
2017-04-17,33.914310455322266
2017-04-18,33.709800720214844
2017-04-19,34.038822174072266
2017-04-20,34.39449691772461
2017-04-21,34.08327102661133
2017-04-24,34.84798812866211
2017-04-25,35.23033905029297
2017-04-26,35.6215934753418
2017-04-27,34.90134048461914
2017-04-28,34.545658111572266
2017-05-01,35.328155517578125
2017-05-02,35.59492492675781
2017-05-03,35.92393493652344
2017-05-04,35.71051788330078
2017-05-05,35.683860778808594
2017-05-08,35.93280792236328
2017-05-09,36.01284408569336
2017-05-10,35.772281646728516
2017-05-11,35.65645980834961
2017-05-12,35.291168212890625
2017-05-15,36.1197624206543
2017-05-16,36.23558807373047
2017-05-17,33.963626861572266
2017-05-18,34.15072250366211
2017-05-19,34.08835983276367
2017-05-22,34.32002258300781
2017-05-23,34.63185501098633
2017-05-24,34.7565803527832
2017-05-25,35.11296463012695
2017-05-26,35.210975646972656
2017-05-30,34.44474411010742
2017-05-31,34.524932861328125
2017-06-01,35.37135314941406
2017-06-02,34.70313262939453
2017-06-05,34.83677291870117
2017-06-06,34.49821472167969
2017-06-07,34.63185501098633
2017-06-08,35.424827575683594
2017-06-09,36.787994384765625
2017-06-12,37.31367111206055
2017-06-13,37.46511459350586
2017-06-14,37.6878662109375
2017-06-15,37.52748489379883
2017-06-16,37.34929275512695
2017-06-19,37.830421447753906
2017-06-20,37.54530334472656
2017-06-21,37.197845458984375
2017-06-22,37.09091567993164
2017-06-23,37.082008361816406
2017-06-26,37.28693389892578
2017-06-27,37.97296905517578
2017-06-28,38.177894592285156
2017-06-29,38.320457458496094
2017-06-30,38.27589797973633
2017-07-03,38.739200592041016
2017-07-05,38.91740036010742
2017-07-06,38.739200592041016
2017-07-07,38.59665298461914
2017-07-10,38.87286376953125
2017-07-11,38.400630950927734
2017-07-12,38.3560905456543
2017-07-13,38.47191619873047
2017-07-14,38.3471794128418
2017-07-17,38.24918746948242
2017-07-18,38.18680953979492
2017-07-19,37.5720329284668
2017-07-20,37.54530334472656
2017-07-21,37.554229736328125
2017-07-24,37.38493347167969
2017-07-25,38.26699447631836
2017-07-26,38.11553192138672
2017-07-27,37.901695251464844
2017-07-28,37.91060256958008
2017-07-31,38.222450256347656
2017-08-01,38.4273681640625
2017-08-02,38.32937240600586
2017-08-03,38.20463180541992
2017-08-04,38.4095573425293
2017-08-07,38.20463180541992
2017-08-08,38.06208038330078
2017-08-09,37.508636474609375
2017-08-10,36.25001907348633
2017-08-11,36.28572463989258
2017-08-14,36.705265045166016
2017-08-15,36.53567123413086
2017-08-16,36.36607360839844
2017-08-17,35.41094207763672
2017-08-18,35.26810836791992
2017-08-21,35.05389404296875
2017-08-22,35.500213623046875
2017-08-23,35.49128723144531
2017-08-24,35.384159088134766
2017-08-25,35.49128723144531
2017-08-28,35.294898986816406
2017-08-29,34.97353744506836
2017-08-30,35.32167434692383
2017-08-31,35.61625289916992
2017-09-01,35.84833526611328
2017-09-05,34.607574462890625
2017-09-06,34.75038146972656
2017-09-07,34.01841735839844
2017-09-08,34.527225494384766
2017-09-11,35.0895881652832
2017-09-12,35.562686920166016
2017-09-13,35.5269775390625
2017-09-14,35.696590423583984
2017-09-15,35.89295196533203
2017-09-18,36.28572463989258
2017-09-19,36.63384246826172
2017-09-20,37.142662048339844
2017-09-21,37.562198638916016
2017-09-22,37.97281265258789
2017-09-25,37.937103271484375
2017-09-26,38.2316780090332
2017-09-27,39.311771392822266
2017-09-28,38.945777893066406
2017-09-29,39.043983459472656
2017-10-02,39.311771392822266
2017-10-03,39.68667221069336
2017-10-04,39.5259895324707
2017-10-05,40.32937240600586
2017-10-06,40.47218704223633
2017-10-09,40.53468704223633
2017-10-10,40.24903869628906
2017-10-11,40.44541931152344
2017-10-12,40.195472717285156
2017-10-13,39.92768478393555
2017-10-16,39.69561004638672
2017-10-17,38.73155212402344
2017-10-18,38.8118782043457
2017-10-19,38.62443923950195
2017-10-20,39.88304901123047
2017-10-23,39.69561004638672
2017-10-24,40.33830261230469
2017-10-25,39.85627365112305
2017-10-26,40.48112487792969
2017-10-27,40.08836364746094
2017-10-30,40.0348014831543
2017-10-31,40.025882720947266
2017-11-01,39.49029541015625
2017-11-02,40.22225570678711
2017-11-03,40.008018493652344
2017-11-06,39.85627365112305
2017-11-07,39.40996170043945
2017-11-08,39.5259895324707
2017-11-09,39.34714889526367
2017-11-10,39.58860397338867
2017-11-13,39.883705139160156
2017-11-14,39.874755859375
2017-11-15,39.830039978027344
2017-11-16,39.91946792602539
2017-11-17,39.955238342285156
2017-11-20,40.34870529174805
2017-11-21,41.20718765258789
2017-11-22,40.956809997558594
2017-11-24,40.93891525268555
2017-11-27,40.92998123168945
2017-11-28,42.15510559082031
2017-11-29,43.29975891113281
2017-11-30,43.630615234375
2017-12-01,44.265541076660156
2017-12-04,46.098758697509766
2017-12-05,45.410179138183594
2017-12-06,45.19556427001953
2017-12-07,45.678470611572266
2017-12-08,45.955684661865234
2017-12-11,45.35654067993164
2017-12-12,46.10770797729492
2017-12-13,45.00776290893555
2017-12-14,44.89152526855469
2017-12-15,45.8573112487793
2017-12-18,46.2686653137207
2017-12-19,46.33127212524414
2017-12-20,46.33127212524414
2017-12-21,46.75156021118164
2017-12-22,46.572715759277344
2017-12-26,46.38493347167969
2017-12-27,46.36703109741211
2017-12-28,46.53694534301758
2017-12-29,45.93779754638672
2018-01-02,46.00039291381836
2018-01-03,46.07193374633789
2018-01-04,46.33127212524414
2018-01-05,46.51011276245117
2018-01-08,46.715797424316406
2018-01-09,47.6994743347168
2018-01-10,47.89619827270508
2018-01-11,48.44171142578125
2018-01-12,49.53269958496094
2018-01-16,49.657894134521484
2018-01-17,50.15867233276367
2018-01-18,49.479042053222656
2018-01-19,49.613182067871094
2018-01-22,49.577388763427734
2018-01-23,49.4700927734375
2018-01-24,49.53269958496094
2018-01-25,48.450645446777344
2018-01-26,48.53113555908203
2018-01-29,48.334388732910156
2018-01-30,47.574275970458984
2018-01-31,47.6994743347168
2018-02-01,49.10345458984375
2018-02-02,47.6994743347168
2018-02-05,45.86625671386719
2018-02-06,47.270233154296875
2018-02-07,46.52800750732422
2018-02-08,43.81319046020508
2018-02-09,44.90627670288086
2018-02-12,45.640987396240234
2018-02-13,45.82913589477539
2018-02-14,46.94911575317383
2018-02-15,46.88639831542969
2018-02-16,46.74303436279297
2018-02-20,46.89535140991211
2018-02-21,46.85951614379883
2018-02-22,46.61760711669922
2018-02-23,47.25374221801758
2018-02-26,48.14075469970703
2018-02-27,48.2034797668457
2018-02-28,47.504608154296875
2018-03-01,46.635520935058594
2018-03-02,47.155181884765625
2018-03-05,48.03323745727539
2018-03-06,49.03672790527344
2018-03-07,49.663909912109375
2018-03-08,50.0939826965332
2018-03-09,51.697776794433594
2018-03-12,51.751529693603516
2018-03-13,50.78388595581055
2018-03-14,50.120849609375
2018-03-15,49.80727767944336
2018-03-16,49.914791107177734
2018-03-19,49.87895202636719
2018-03-20,50.147735595703125
2018-03-21,50.03126907348633
2018-03-22,47.8450927734375
2018-03-23,45.9814567565918
2018-03-26,47.450843811035156
2018-03-27,46.169612884521484
2018-03-28,45.60514831542969
2018-03-29,46.7878303527832
2018-04-02,45.16611099243164
2018-04-03,45.82913589477539
2018-04-04,46.36672592163086
2018-04-05,46.90430450439453
2018-04-06,44.8973274230957
2018-04-09,44.98693084716797
2018-04-10,46.15169143676758
2018-04-11,45.62306594848633
2018-04-12,46.34880828857422
2018-04-13,45.73057556152344
2018-04-16,47.55838394165039
2018-04-17,48.03323745727539
2018-04-18,46.751983642578125
2018-04-19,48.09596252441406
2018-04-20,49.269683837890625
2018-04-23,49.61015319824219
2018-04-24,48.82170104980469
2018-04-25,48.92025375366211
2018-04-26,49.86103439331055
2018-04-27,50.16565704345703
2018-04-30,49.88789749145508
2018-05-01,49.825191497802734
2018-05-02,49.86103439331055
2018-05-03,49.27863693237305
2018-05-04,50.2552604675293
2018-05-07,51.04370880126953
2018-05-08,51.33938980102539
2018-05-09,52.62062454223633
2018-05-10,52.95270538330078
2018-05-11,53.36555862426758
2018-05-14,52.88988494873047
2018-05-15,52.791160583496094
2018-05-16,52.84500503540039
2018-05-17,53.23991775512695
2018-05-18,53.0783576965332
2018-05-21,53.34760665893555
2018-05-22,53.482242584228516
2018-05-23,52.88988494873047
2018-05-24,52.18085861206055
2018-05-25,51.42694854736328
2018-05-29,49.48834228515625
2018-05-30,50.26918411254883
2018-05-31,49.91914749145508
2018-06-01,50.915374755859375
2018-06-04,51.03205490112305
2018-06-05,50.52944564819336
2018-06-06,52.01033020019531
2018-06-07,51.46284866333008
2018-06-08,51.81288528442383
2018-06-11,51.52567672729492
2018-06-12,51.4359245300293
2018-06-13,51.480804443359375
2018-06-14,50.80767059326172
2018-06-15,50.340972900390625
2018-06-18,49.79349899291992
2018-06-19,49.605018615722656
2018-06-20,49.847347259521484
2018-06-21,49.640926361083984
2018-06-22,49.27294158935547
2018-06-25,47.935672760009766
2018-06-26,47.630523681640625
2018-06-27,46.58043670654297
2018-06-28,46.40990447998047
2018-06-29,45.86243438720703
2018-07-02,46.04192352294922
2018-07-03,45.0905876159668
2018-07-05,44.408477783203125
2018-07-06,45.458560943603516
2018-07-09,46.58043670654297
2018-07-10,45.871402740478516
2018-07-11,45.297000885009766
2018-07-12,45.54830551147461
2018-07-13,45.43162536621094
2018-07-16,45.82653045654297
2018-07-17,47.459991455078125
2018-07-18,48.66264343261719
2018-07-19,47.459991455078125
2018-07-20,46.804805755615234
2018-07-23,47.217655181884766
2018-07-24,47.44203567504883
2018-07-25,47.51382827758789
2018-07-26,47.25355911254883
2018-07-27,47.1638069152832
2018-07-30,46.05989074707031
2018-07-31,45.82653045654297
2018-08-01,45.664981842041016
2018-08-02,44.991859436035156
2018-08-03,45.135459899902344
2018-08-06,45.23418045043945
2018-08-07,45.5842170715332
2018-08-08,45.32393264770508
2018-08-09,45.647857666015625
2018-08-10,45.539886474609375
2018-08-13,45.0899772644043
2018-08-14,45.4678955078125
2018-08-15,45.20695877075195
2018-08-16,46.007789611816406
2018-08-17,45.800838470458984
2018-08-20,46.26874542236328
2018-08-21,45.14396667480469
2018-08-22,45.82782745361328
2018-08-23,45.14396667480469
2018-08-24,45.48590087890625
2018-08-27,46.2237548828125
2018-08-28,46.10676193237305
2018-08-29,46.1877555847168
2018-08-30,45.49489974975586
2018-08-31,45.70186233520508
2018-09-04,46.178768157958984
2018-09-05,45.45890426635742
2018-09-06,44.550079345703125
2018-09-07,45.134971618652344
2018-09-10,45.54888153076172
2018-09-11,45.872825622558594
2018-09-12,45.6298713684082
2018-09-13,45.368919372558594
2018-09-14,46.03478240966797
2018-09-17,45.27893829345703
2018-09-18,45.54888153076172
2018-09-19,46.78163528442383
2018-09-20,46.85362243652344
2018-09-21,46.64665985107422
2018-09-24,46.39472198486328
2018-09-25,46.448699951171875
2018-09-26,45.63887405395508
2018-09-27,45.45890426635742
2018-09-28,44.22615432739258
2018-10-01,44.58607482910156
2018-10-02,44.85601806640625
2018-10-03,45.71084976196289
2018-10-04,46.50269317626953
2018-10-05,46.322731018066406
2018-10-08,46.493690490722656
2018-10-09,46.943599700927734
2018-10-10,44.622074127197266
2018-10-11,43.3083381652832
2018-10-12,44.10016632080078
2018-10-15,42.86742401123047
2018-10-16,43.398311614990234
2018-10-17,43.227352142333984
2018-10-18,42.0215950012207
2018-10-19,42.13856887817383
2018-10-22,41.03178024291992
2018-10-23,40.07797622680664
2018-10-24,38.305335998535156
2018-10-25,38.85422897338867
2018-10-26,38.863224029541016
2018-10-29,39.32212829589844
2018-10-30,41.00478744506836
2018-10-31,41.607669830322266
2018-11-01,41.742645263671875
2018-11-02,41.91360855102539
2018-11-05,42.54348373413086
2018-11-06,42.975406646728516
2018-11-07,43.713260650634766
2018-11-08,43.87565231323242
2018-11-09,42.982444763183594
2018-11-12,42.16141128540039
2018-11-13,42.450138092041016
2018-11-14,42.27870178222656
2018-11-15,42.69374084472656
2018-11-16,42.36891555786133
2018-11-19,41.4757080078125
2018-11-20,40.17649459838867
2018-11-21,40.48324966430664
2018-11-23,39.770484924316406
2018-11-26,40.6817512512207
2018-11-27,40.89828109741211
2018-11-28,41.196022033691406
2018-11-29,39.84265899658203
2018-11-30,40.42009735107422
2018-12-03,41.01557159423828
2018-12-04,38.80510711669922
2018-12-06,38.4351921081543
2018-12-07,37.41566467285156
2018-12-10,37.08183288574219
2018-12-11,37.217166900634766
2018-12-12,37.785579681396484
2018-12-13,37.37956237792969
2018-12-14,37.163028717041016
2018-12-17,36.72093963623047
2018-12-18,36.49536895751953
2018-12-19,35.83674240112305
2018-12-20,35.746517181396484
2018-12-21,35.31345748901367
2018-12-24,34.510467529296875
2018-12-26,36.59463119506836
2018-12-27,37.04574203491211
2018-12-28,37.04574203491211
2018-12-31,37.46978759765625
2019-01-02,37.5149040222168
2019-01-03,36.73898696899414
2019-01-04,38.29082107543945
2019-01-07,38.561485290527344
2019-01-08,39.048702239990234
2019-01-09,39.5449333190918
2019-01-10,39.43666076660156
2019-01-11,39.53590774536133
2019-01-14,39.51786422729492
2019-01-15,39.923866271972656
2019-01-16,42.13434600830078
2019-01-17,42.332828521728516
2019-01-18,43.28919219970703
2019-01-22,42.82906723022461
2019-01-23,42.69374084472656
2019-01-24,42.747867584228516
2019-01-25,43.280181884765625
2019-01-28,42.87416458129883
2019-01-29,43.05463409423828
2019-01-30,42.287715911865234
2019-01-31,42.19749450683594
2019-02-01,42.43207931518555
2019-02-04,42.58545684814453
2019-02-05,42.03509521484375
2019-02-06,41.602020263671875
2019-02-07,40.762943267822266
2019-02-08,40.38400650024414
2019-02-11,40.365966796875
2019-02-12,41.39451217651367
2019-02-13,41.639015197753906
2019-02-14,41.014156341552734
2019-02-15,41.9831428527832
2019-02-19,42.6170654296875
2019-02-20,42.06464767456055
2019-02-21,41.403568267822266
2019-02-22,41.81108093261719
2019-02-25,41.66619110107422
2019-02-26,42.16426467895508
2019-02-27,42.173316955566406
2019-02-28,41.66619110107422
2019-03-01,42.39065933227539
2019-03-04,41.34016799926758
2019-03-05,41.54846954345703
2019-03-06,40.98699951171875
2019-03-07,39.86406326293945
2019-03-08,39.347877502441406
2019-03-11,39.65577697753906
2019-03-12,39.836891174316406
2019-03-13,40.21723937988281
2019-03-14,41.02322006225586
2019-03-15,41.1590576171875
