Date,VRSN
2016-06-24,83.14263153076172
2016-06-27,79.84378051757812
2016-06-28,81.88829040527344
2016-06-29,83.44880676269531
2016-06-30,85.39453125
2016-07-01,84.288330078125
2016-07-05,83.15251159667969
2016-07-06,81.9574203491211
2016-07-07,82.37224578857422
2016-07-08,84.54513549804688
2016-07-11,84.17969512939453
2016-07-12,83.94264221191406
2016-07-13,83.36979675292969
2016-07-14,83.64634704589844
2016-07-15,83.00436401367188
2016-07-18,82.38211822509766
2016-07-19,82.09569549560547
2016-07-20,83.29078674316406
2016-07-21,81.79939270019531
2016-07-22,82.44137573242188
2016-07-25,83.15251159667969
2016-07-26,82.91546630859375
2016-07-27,82.95496368408203
2016-07-28,83.2117691040039
2016-07-29,85.54268646240234
2016-08-01,84.56488800048828
2016-08-02,83.19202423095703
2016-08-03,83.81424713134766
2016-08-04,83.06361389160156
2016-08-05,83.67597961425781
2016-08-08,83.36979675292969
2016-08-09,83.83399963378906
2016-08-10,83.54756927490234
2016-08-11,83.6265869140625
2016-08-12,82.2240982055664
2016-08-15,80.80183410644531
2016-08-16,75.03380584716797
2016-08-17,74.29305267333984
2016-08-18,73.28561401367188
2016-08-19,74.12513732910156
2016-08-22,74.24366760253906
2016-08-23,74.4510726928711
2016-08-24,73.51278686523438
2016-08-25,74.09551239013672
2016-08-26,74.08563995361328
2016-08-29,73.62142944335938
2016-08-30,73.40414428710938
2016-08-31,73.53253173828125
2016-09-01,73.88809967041016
2016-09-02,78.04621887207031
2016-09-06,75.2609634399414
2016-09-07,76.130126953125
2016-09-08,75.50788116455078
2016-09-09,73.9374771118164
2016-09-12,75.27084350585938
2016-09-13,74.4510726928711
2016-09-14,74.83626556396484
2016-09-15,76.2585220336914
2016-09-16,75.93258666992188
2016-09-19,76.24864196777344
2016-09-20,76.71285247802734
2016-09-21,77.94744873046875
2016-09-22,77.51287078857422
2016-09-23,77.562255859375
2016-09-26,77.26596069335938
2016-09-27,77.6708984375
2016-09-28,78.4412841796875
2016-09-29,77.24620056152344
2016-09-30,77.27582550048828
2016-10-03,77.85856628417969
2016-10-04,77.07830047607422
2016-10-05,76.89064025878906
2016-10-06,76.32765197753906
2016-10-07,75.41899871826172
2016-10-10,75.62641906738281
2016-10-11,74.53997039794922
2016-10-12,75.31034851074219
2016-10-13,74.28317260742188
2016-10-14,74.77701568603516
2016-10-17,74.27328491210938
2016-10-18,74.75725555419922
2016-10-19,74.96466064453125
2016-10-20,75.61653137207031
2016-10-21,80.55491638183594
2016-10-24,80.36726379394531
2016-10-25,78.6585693359375
2016-10-26,78.2437515258789
2016-10-27,79.76478576660156
2016-10-28,83.58707427978516
2016-10-31,82.98460388183594
2016-11-01,82.06605529785156
2016-11-02,79.83391571044922
2016-11-03,79.39933776855469
2016-11-04,78.7869644165039
2016-11-07,80.8709716796875
2016-11-08,80.47591400146484
2016-11-09,81.03888702392578
2016-11-10,80.05120086669922
2016-11-11,80.35738372802734
2016-11-14,77.83880615234375
2016-11-15,77.779541015625
2016-11-16,78.70796203613281
2016-11-17,79.97218322753906
2016-11-18,79.05364990234375
2016-11-21,79.6758804321289
2016-11-22,78.91537475585938
2016-11-23,78.80673217773438
2016-11-25,80.21910858154297
2016-11-28,79.14253234863281
2016-11-29,78.14498901367188
2016-11-30,77.87831115722656
2016-12-01,76.61408233642578
2016-12-02,77.38447570800781
2016-12-05,78.48079681396484
2016-12-06,78.82648468017578
2016-12-07,79.17218017578125
2016-12-08,80.60430145263672
2016-12-09,81.11788940429688
2016-12-12,78.54993438720703
2016-12-13,78.93511962890625
2016-12-14,78.14498901367188
2016-12-15,77.9869613647461
2016-12-16,76.94002532958984
2016-12-19,77.12767791748047
2016-12-20,78.38203430175781
2016-12-21,76.94002532958984
2016-12-22,75.61653137207031
2016-12-23,75.52764129638672
2016-12-27,75.80419158935547
2016-12-28,76.0412368774414
2016-12-29,75.0436782836914
2016-12-30,75.132568359375
2017-01-03,76.35728454589844
2017-01-04,77.9869613647461
2017-01-05,78.81660461425781
2017-01-06,79.85366821289062
2017-01-09,80.81171417236328
2017-01-10,78.27339172363281
2017-01-11,79.90304565429688
2017-01-12,80.00181579589844
2017-01-13,79.80429077148438
2017-01-17,79.32032012939453
2017-01-18,79.62650299072266
2017-01-19,79.38945770263672
2017-01-20,79.42896270751953
2017-01-23,79.19192504882812
2017-01-24,79.55736541748047
2017-01-25,80.30799102783203
2017-01-26,80.54505157470703
2017-01-27,80.21910858154297
2017-01-30,79.84378051757812
2017-01-31,79.22154998779297
2017-02-01,79.24131774902344
2017-02-02,80.69319915771484
2017-02-03,81.09813690185547
2017-02-06,81.16726684570312
2017-02-07,81.24629211425781
2017-02-08,81.55247497558594
2017-02-09,81.50308227539062
2017-02-10,82.11544799804688
2017-02-13,81.87841033935547
2017-02-14,81.66112518310547
2017-02-15,81.82901763916016
2017-02-16,80.91048431396484
2017-02-17,81.28579711914062
2017-02-21,81.9574203491211
2017-02-22,81.17716217041016
2017-02-23,81.38456726074219
2017-02-24,82.2833480834961
2017-02-27,81.52284240722656
2017-02-28,81.45370483398438
2017-03-01,83.0833740234375
2017-03-02,82.58953094482422
2017-03-03,83.00436401367188
2017-03-06,83.11300659179688
2017-03-07,82.62904357910156
2017-03-08,83.84387969970703
2017-03-09,83.80436706542969
2017-03-10,84.4266128540039
2017-03-13,85.27601623535156
2017-03-14,85.06859588623047
2017-03-15,85.87849426269531
2017-03-16,86.36245727539062
2017-03-17,85.18711853027344
2017-03-20,85.50318145751953
2017-03-21,85.3747787475586
2017-03-22,85.86862182617188
2017-03-23,86.31307220458984
2017-03-24,86.11553955078125
2017-03-27,85.89825439453125
2017-03-28,85.79949188232422
2017-03-29,86.10566711425781
2017-03-30,86.11553955078125
2017-03-31,86.0365219116211
2017-04-03,86.55011749267578
2017-04-04,86.22418212890625
2017-04-05,86.58963012695312
2017-04-06,86.18467712402344
2017-04-07,86.18467712402344
2017-04-10,86.0365219116211
2017-04-11,86.82666778564453
2017-04-12,86.8563003540039
2017-04-13,86.59950256347656
2017-04-17,87.74520111083984
2017-04-18,87.33037567138672
2017-04-19,87.72544860839844
2017-04-20,87.6167984008789
2017-04-21,87.3600082397461
2017-04-24,87.40939331054688
2017-04-25,88.17977905273438
2017-04-26,87.74520111083984
2017-04-27,87.43902587890625
2017-04-28,87.82421875
2017-05-01,88.63410949707031
2017-05-02,89.7205581665039
2017-05-03,89.38475799560547
2017-05-04,89.44400787353516
2017-05-05,88.49583435058594
2017-05-08,88.12052917480469
2017-05-09,87.90322875976562
2017-05-10,89.43414306640625
2017-05-11,88.31805419921875
2017-05-12,88.01187896728516
2017-05-15,88.99954986572266
2017-05-16,88.82177734375
2017-05-17,86.98469543457031
2017-05-18,87.45877838134766
2017-05-19,88.09089660644531
2017-05-22,88.82177734375
2017-05-23,87.9526138305664
2017-05-24,88.98967742919922
2017-05-25,89.55265045166016
2017-05-26,89.02918243408203
2017-05-30,89.52302551269531
2017-05-31,89.04894256591797
2017-06-01,91.14280700683594
2017-06-02,91.40949249267578
2017-06-05,91.37985229492188
2017-06-06,90.93539428710938
2017-06-07,91.12306213378906
2017-06-08,91.80455780029297
2017-06-09,91.19219970703125
2017-06-12,89.98722839355469
2017-06-13,90.47119140625
2017-06-14,90.53045654296875
2017-06-15,91.05391693115234
2017-06-16,91.32059478759766
2017-06-19,92.49593353271484
2017-06-20,91.50825500488281
2017-06-21,92.08110809326172
2017-06-22,92.3675308227539
2017-06-23,92.80210876464844
2017-06-26,92.40703582763672
2017-06-27,91.65641021728516
2017-06-28,92.61444091796875
2017-06-29,92.35765838623047
2017-06-30,91.81443786621094
2017-07-03,92.74285125732422
2017-07-05,93.27619171142578
2017-07-06,92.10086059570312
2017-07-07,93.25643920898438
2017-07-10,94.11572265625
2017-07-11,94.43177795410156
2017-07-12,95.6762466430664
2017-07-13,95.98242950439453
2017-07-14,95.72563171386719
2017-07-17,96.79232025146484
2017-07-18,97.21702575683594
2017-07-19,97.39480590820312
2017-07-20,97.6219711303711
2017-07-21,97.73062133789062
2017-07-24,98.72816467285156
2017-07-25,99.73560333251953
2017-07-26,100.56524658203125
2017-07-27,100.69364166259766
2017-07-28,101.23686981201172
2017-07-31,99.92325592041016
2017-08-01,98.14544677734375
2017-08-02,98.18494415283203
2017-08-03,98.81707000732422
2017-08-04,98.086181640625
2017-08-07,98.09605407714844
2017-08-08,97.51333618164062
2017-08-09,98.5405044555664
2017-08-10,96.53553009033203
2017-08-11,96.7429428100586
2017-08-14,97.63185119628906
2017-08-15,97.35530853271484
2017-08-16,98.00717163085938
2017-08-17,96.72319030761719
2017-08-18,96.98985290527344
2017-08-21,97.74049377441406
2017-08-22,99.00472259521484
2017-08-23,99.77510070800781
2017-08-24,100.24919128417969
2017-08-25,100.18993377685547
2017-08-28,100.950439453125
2017-08-29,100.36771392822266
2017-08-30,101.25662231445312
2017-08-31,102.47146606445312
2017-09-01,102.65913391113281
2017-09-05,101.27638244628906
2017-09-06,101.52330017089844
2017-09-07,102.20479583740234
2017-09-08,102.03688049316406
2017-09-11,103.3603744506836
2017-09-12,102.45171356201172
2017-09-13,102.04676055908203
2017-09-14,102.11589813232422
2017-09-15,103.10357666015625
2017-09-18,103.78507995605469
2017-09-19,104.11102294921875
2017-09-20,104.58509063720703
2017-09-21,104.46656799316406
2017-09-22,103.2912368774414
2017-09-25,102.0763931274414
2017-09-26,102.93567657470703
2017-09-27,103.42951202392578
2017-09-28,104.31842041015625
2017-09-29,105.07894134521484
2017-10-02,105.17769622802734
2017-10-03,106.6592025756836
2017-10-04,107.23206329345703
2017-10-05,107.5777587890625
2017-10-06,108.5654296875
2017-10-09,108.41727447509766
2017-10-10,106.78761291503906
2017-10-11,106.95552062988281
2017-10-12,106.6690902709961
2017-10-13,106.88638305664062
2017-10-16,107.12342071533203
2017-10-17,107.21231079101562
2017-10-18,107.91356658935547
2017-10-19,106.85674285888672
2017-10-20,107.5975112915039
2017-10-23,106.62958526611328
2017-10-24,107.54812622070312
2017-10-25,106.42218017578125
2017-10-26,107.85430908203125
2017-10-27,107.72591400146484
2017-10-30,106.2542724609375
2017-10-31,106.19500732421875
2017-11-01,107.51849365234375
2017-11-02,108.0320816040039
2017-11-03,107.1530532836914
2017-11-06,108.49629211425781
2017-11-07,107.75553894042969
2017-11-08,108.61482238769531
2017-11-09,108.07158660888672
2017-11-10,108.39752960205078
2017-11-13,109.80990600585938
2017-11-14,109.8000259399414
2017-11-15,109.05926513671875
2017-11-16,111.57784271240234
2017-11-17,112.34823608398438
2017-11-20,113.7606201171875
2017-11-21,114.6297607421875
2017-11-22,114.34333038330078
2017-11-24,115.79521942138672
2017-11-27,115.6470718383789
2017-11-28,115.56806182861328
2017-11-29,113.3260269165039
2017-11-30,113.68159484863281
2017-12-01,113.54332733154297
2017-12-04,111.17288970947266
2017-12-05,111.05438232421875
2017-12-06,111.0148696899414
2017-12-07,111.42969512939453
2017-12-08,111.58771514892578
2017-12-11,112.91120147705078
2017-12-12,112.9605941772461
2017-12-13,112.37786865234375
2017-12-14,112.73342895507812
2017-12-15,113.61246490478516
2017-12-18,114.66927337646484
2017-12-19,114.12604522705078
2017-12-20,114.58039093017578
2017-12-21,112.78280639648438
2017-12-22,112.58527374267578
2017-12-26,112.50627136230469
2017-12-27,112.970458984375
2017-12-28,114.07666015625
2017-12-29,113.02973175048828
2018-01-02,108.12097930908203
2018-01-03,109.53335571289062
2018-01-04,110.09632873535156
2018-01-05,111.60747528076172
2018-01-08,112.90132904052734
2018-01-09,111.57784271240234
2018-01-10,110.58028411865234
2018-01-11,110.84696960449219
2018-01-12,112.20995330810547
2018-01-16,111.26179504394531
2018-01-17,112.59515380859375
2018-01-18,113.12850189208984
2018-01-19,113.0692367553711
2018-01-22,113.04948425292969
2018-01-23,114.34333038330078
2018-01-24,114.34333038330078
2018-01-25,114.56062316894531
2018-01-26,113.8890151977539
2018-01-29,111.02474975585938
2018-01-30,110.76795196533203
2018-01-31,113.50381469726562
2018-02-01,113.2865219116211
2018-02-02,111.12351989746094
2018-02-05,107.39009857177734
2018-02-06,108.06172180175781
2018-02-07,107.76541900634766
2018-02-08,104.31842041015625
2018-02-09,107.74565887451172
2018-02-12,109.66175842285156
2018-02-13,109.20741271972656
2018-02-14,112.57540893554688
2018-02-15,114.91619110107422
2018-02-16,119.06443786621094
2018-02-20,114.90631103515625
2018-02-21,114.2741928100586
2018-02-22,113.50381469726562
2018-02-23,116.19029998779297
2018-02-26,115.80509948730469
2018-02-27,114.97545623779297
2018-02-28,114.59026336669922
2018-03-01,113.60257720947266
2018-03-02,114.35321044921875
2018-03-05,115.81497955322266
2018-03-06,116.00263977050781
2018-03-07,116.47671508789062
2018-03-08,116.89154815673828
2018-03-09,118.97554016113281
2018-03-12,118.75826263427734
2018-03-13,119.02493286132812
2018-03-14,121.4941177368164
2018-03-15,123.7657699584961
2018-03-16,124.36825561523438
2018-03-19,122.68920135498047
2018-03-20,123.6571273803711
2018-03-21,123.06452941894531
2018-03-22,121.13856506347656
2018-03-23,118.00762939453125
2018-03-26,119.97309875488281
2018-03-27,116.03227233886719
2018-03-28,114.96558380126953
2018-03-29,117.09896087646484
2018-04-02,114.31370544433594
2018-04-03,115.70633697509766
2018-04-04,116.38783264160156
2018-04-05,117.75082397460938
2018-04-06,116.23968505859375
2018-04-09,116.8421630859375
2018-04-10,119.044677734375
2018-04-11,118.90641021728516
2018-04-12,120.21014404296875
2018-04-13,120.49656677246094
2018-04-16,122.26451110839844
2018-04-17,124.21023559570312
2018-04-18,125.07938385009766
2018-04-19,123.64726257324219
2018-04-20,123.25218200683594
2018-04-23,122.3533935546875
2018-04-24,116.54585266113281
2018-04-25,117.1483383178711
2018-04-26,119.41012573242188
2018-04-27,116.8421630859375
2018-04-30,115.97300720214844
2018-05-01,116.48660278320312
2018-05-02,116.59525299072266
2018-05-03,118.52120971679688
2018-05-04,120.80274963378906
2018-05-07,120.91139221191406
2018-05-08,121.15830993652344
2018-05-09,121.81018829345703
2018-05-10,123.05464935302734
2018-05-11,124.10159301757812
2018-05-14,125.08926391601562
2018-05-15,125.0991439819336
2018-05-16,125.55347442626953
2018-05-17,125.79051208496094
2018-05-18,126.09669494628906
2018-05-21,126.73869323730469
2018-05-22,126.26459503173828
2018-05-23,126.63005065917969
2018-05-24,126.59053039550781
2018-05-25,126.92633819580078
2018-05-29,127.30167388916016
2018-05-30,129.1288604736328
2018-05-31,128.83255004882812
2018-06-01,130.93630981445312
2018-06-04,133.2079620361328
2018-06-05,134.1561279296875
2018-06-06,135.42034912109375
2018-06-07,134.85739135742188
2018-06-08,136.17098999023438
2018-06-11,136.20062255859375
2018-06-12,138.18585205078125
2018-06-13,137.62289428710938
2018-06-14,139.47972106933594
2018-06-15,140.51678466796875
2018-06-18,143.40078735351562
2018-06-19,141.70199584960938
2018-06-20,140.54640197753906
2018-06-21,138.5908203125
2018-06-22,136.97100830078125
2018-06-25,134.04750061035156
2018-06-26,134.8968963623047
2018-06-27,133.7314453125
2018-06-28,135.9536895751953
2018-06-29,135.72653198242188
2018-07-02,138.49205017089844
2018-07-03,136.95127868652344
2018-07-05,139.2525634765625
2018-07-06,140.1612091064453
2018-07-09,141.27728271484375
2018-07-10,141.7316131591797
2018-07-11,142.92669677734375
2018-07-12,145.3662567138672
2018-07-13,145.76133728027344
2018-07-16,146.11691284179688
2018-07-17,147.94407653808594
2018-07-18,147.18359375
2018-07-19,146.25518798828125
2018-07-20,147.2527313232422
2018-07-23,147.29226684570312
2018-07-24,146.60086059570312
2018-07-25,149.3268585205078
2018-07-26,150.07748413085938
2018-07-27,148.40830993652344
2018-07-30,143.63783264160156
2018-07-31,143.44029235839844
2018-08-01,146.2354278564453
2018-08-02,149.1194305419922
2018-08-03,149.1392059326172
2018-08-06,150.1861114501953
2018-08-07,150.42318725585938
2018-08-08,150.284912109375
2018-08-09,151.46023559570312
2018-08-10,151.03553771972656
2018-08-13,150.6602020263672
2018-08-14,152.10223388671875
2018-08-15,151.5688934326172
2018-08-16,150.81825256347656
2018-08-17,148.89227294921875
2018-08-20,150.16636657714844
2018-08-21,150.58120727539062
2018-08-22,151.45034790039062
2018-08-23,152.4479217529297
2018-08-24,154.15660095214844
2018-08-27,155.7072296142578
2018-08-28,157.1591339111328
2018-08-29,156.8233184814453
2018-08-30,156.1615753173828
2018-08-31,156.65541076660156
2018-09-04,157.2776336669922
2018-09-05,154.45291137695312
2018-09-06,156.1912078857422
2018-09-07,155.8553924560547
2018-09-10,159.56906127929688
2018-09-11,159.62832641601562
2018-09-12,159.3221435546875
2018-09-13,160.12216186523438
2018-09-14,161.63330078125
2018-09-17,159.42091369628906
2018-09-18,160.9221649169922
2018-09-19,157.12950134277344
2018-09-20,158.22581481933594
2018-09-21,157.8406219482422
2018-09-24,157.00111389160156
2018-09-25,158.51223754882812
2018-09-26,156.9615936279297
2018-09-27,157.1788787841797
2018-09-28,158.14678955078125
2018-10-01,157.9591522216797
2018-10-02,155.578857421875
2018-10-03,155.8356475830078
2018-10-04,153.2973175048828
2018-10-05,152.2306365966797
2018-10-08,148.92190551757812
2018-10-09,146.1959228515625
2018-10-10,139.16366577148438
2018-10-11,137.4055938720703
2018-10-12,142.20570373535156
2018-10-15,140.75381469726562
2018-10-16,144.9810791015625
2018-10-17,144.09217834472656
2018-10-18,140.4476318359375
2018-10-19,139.6476287841797
2018-10-22,141.70199584960938
2018-10-23,139.37107849121094
2018-10-24,132.2598114013672
2018-10-25,134.16600036621094
2018-10-26,136.9611358642578
2018-10-29,133.65243530273438
2018-10-30,136.95127868652344
2018-10-31,140.78343200683594
2018-11-01,139.0648956298828
2018-11-02,162.98641967773438
2018-11-05,158.81842041015625
2018-11-06,155.21340942382812
2018-11-07,157.88014221191406
2018-11-08,158.15667724609375
2018-11-09,158.12705993652344
2018-11-12,151.41085815429688
2018-11-13,150.72935485839844
2018-11-14,149.4453582763672
2018-11-15,153.7516326904297
2018-11-16,153.83065795898438
2018-11-19,147.3613739013672
2018-11-20,145.3761444091797
2018-11-21,147.5490264892578
2018-11-23,148.47744750976562
2018-11-26,151.75653076171875
2018-11-27,148.94166564941406
2018-11-28,153.92942810058594
2018-11-29,154.72946166992188
2018-11-30,154.13682556152344
2018-12-03,157.30728149414062
2018-12-04,151.65777587890625
2018-12-06,155.46031188964844
2018-12-07,152.05284118652344
2018-12-10,155.06524658203125
2018-12-11,153.50473022460938
2018-12-12,155.1837615966797
2018-12-13,154.37388610839844
2018-12-14,150.78860473632812
2018-12-17,148.25027465820312
2018-12-18,148.18113708496094
2018-12-19,147.86509704589844
2018-12-20,145.20823669433594
2018-12-21,140.68467712402344
2018-12-24,137.82040405273438
2018-12-26,144.26007080078125
2018-12-27,146.2354278564453
2018-12-28,145.06996154785156
2018-12-31,146.46258544921875
2019-01-02,145.93910217285156
2019-01-03,140.83282470703125
2019-01-04,147.13421630859375
2019-01-07,149.53427124023438
2019-01-08,154.98623657226562
2019-01-09,153.72203063964844
2019-01-10,155.81588745117188
2019-01-11,155.98377990722656
2019-01-14,155.06524658203125
2019-01-15,158.4727325439453
2019-01-16,159.63821411132812
2019-01-17,161.40614318847656
2019-01-18,162.41355895996094
2019-01-22,161.06045532226562
2019-01-23,161.0802001953125
2019-01-24,161.4654083251953
2019-01-25,163.9148406982422
2019-01-28,164.1123809814453
2019-01-29,162.38392639160156
2019-01-30,166.1766357421875
2019-01-31,167.1840362548828
2019-02-01,168.41864013671875
2019-02-04,171.15451049804688
2019-02-05,171.6384735107422
2019-02-06,171.74713134765625
2019-02-07,170.91746520996094
2019-02-08,170.95697021484375
2019-02-11,168.42852783203125
2019-02-12,172.14218139648438
2019-02-13,172.13230895996094
2019-02-14,172.9520721435547
2019-02-15,173.23851013183594
2019-02-19,173.51504516601562
2019-02-20,173.84100341796875
2019-02-21,173.8311004638672
2019-02-22,176.58673095703125
2019-02-25,175.88548278808594
2019-02-26,176.08302307128906
2019-02-27,175.70770263671875
2019-02-28,175.84597778320312
2019-03-01,178.27565002441406
2019-03-04,174.64100646972656
2019-03-05,175.5990447998047
2019-03-06,174.56199645996094
2019-03-07,175.30274963378906
2019-03-08,175.53977966308594
2019-03-11,176.86328125
2019-03-12,178.27565002441406
2019-03-13,178.2559051513672
2019-03-14,179.1941680908203
2019-03-15,179.3818359375
2019-03-18,178.68063354492188
