Date,NKE
2015-11-23,57.769527435302734
2015-11-24,57.79134750366211
2015-11-25,58.497886657714844
2015-11-27,58.585121154785156
2015-11-30,57.691036224365234
2015-12-01,58.14024353027344
2015-12-02,57.8524055480957
2015-12-03,56.31287384033203
2015-12-04,57.71284484863281
2015-12-07,57.533607482910156
2015-12-08,57.577301025390625
2015-12-09,56.32696533203125
2015-12-10,56.23952865600586
2015-12-11,55.2121467590332
2015-12-14,55.89851379394531
2015-12-15,56.22642517089844
2015-12-16,57.240699768066406
2015-12-17,56.9302864074707
2015-12-18,56.18706512451172
2015-12-21,56.74666976928711
2015-12-22,57.64289474487305
2015-12-23,56.270137786865234
2015-12-24,55.242759704589844
2015-12-28,55.79360580444336
2015-12-29,56.18706512451172
2015-12-30,55.303955078125
2015-12-31,54.64817428588867
2016-01-04,53.79129409790039
2016-01-05,54.54326629638672
2016-01-06,53.76506042480469
2016-01-07,52.331092834472656
2016-01-08,51.474212646484375
2016-01-11,52.068782806396484
2016-01-12,52.409786224365234
2016-01-13,51.395511627197266
2016-01-14,51.15944290161133
2016-01-15,50.32878875732422
2016-01-19,50.99329376220703
2016-01-20,51.62285232543945
2016-01-21,52.95189666748047
2016-01-22,53.23169708251953
2016-01-25,53.07430648803711
2016-01-26,53.43281173706055
2016-01-27,52.09501266479492
2016-01-28,53.511497497558594
2016-01-29,54.219730377197266
2016-02-01,55.22526168823242
2016-02-02,54.69188690185547
2016-02-03,54.63943099975586
2016-02-04,52.61088562011719
2016-02-05,49.9877815246582
2016-02-08,48.12537384033203
2016-02-09,48.68496322631836
2016-02-10,50.197635650634766
2016-02-11,48.96477127075195
2016-02-12,49.33200454711914
2016-02-16,50.52988815307617
2016-02-17,50.862144470214844
2016-02-18,51.238136291503906
2016-02-19,51.858951568603516
2016-02-22,52.61088562011719
2016-02-23,52.64585876464844
2016-02-24,52.812007904052734
2016-02-25,54.54326629638672
2016-02-26,54.735626220703125
2016-02-29,53.85249710083008
2016-03-01,55.01540756225586
2016-03-02,54.40335464477539
2016-03-03,53.88614273071289
2016-03-04,53.70205307006836
2016-03-07,51.940040588378906
2016-03-08,52.430938720703125
2016-03-09,51.133544921875
2016-03-10,51.61568832397461
2016-03-11,52.667640686035156
2016-03-14,53.30756378173828
2016-03-15,53.82479476928711
2016-03-16,54.228023529052734
2016-03-17,55.38518142700195
2016-03-18,55.21860885620117
2016-03-21,56.73517608642578
2016-03-22,56.89297103881836
2016-03-23,54.73646926879883
2016-03-24,54.0439453125
2016-03-28,53.77218246459961
2016-03-29,53.90367126464844
2016-03-30,54.385826110839844
2016-03-31,53.88614273071289
2016-04-01,53.991336822509766
2016-04-04,52.571189880371094
2016-04-05,52.3082160949707
2016-04-06,52.869258880615234
2016-04-07,52.86049270629883
2016-04-08,52.08906173706055
2016-04-11,50.774131774902344
2016-04-12,51.32640075683594
2016-04-13,52.22932434082031
2016-04-14,52.150428771972656
2016-04-15,52.159175872802734
2016-04-18,52.220550537109375
2016-04-19,52.21178436279297
2016-04-20,52.26438522338867
2016-04-21,52.667640686035156
2016-04-22,52.09782028198242
2016-04-25,51.90496826171875
2016-04-26,52.19426345825195
2016-04-27,51.95756530761719
2016-04-28,51.317626953125
2016-04-29,51.66828918457031
2016-05-02,52.23807907104492
2016-05-03,52.17672348022461
2016-05-04,51.81731033325195
2016-05-05,51.01081848144531
2016-05-06,51.22119903564453
2016-05-09,51.47542953491211
2016-05-10,51.896217346191406
2016-05-11,49.97639083862305
2016-05-12,50.83549880981445
2016-05-13,50.23939514160156
2016-05-16,50.09035110473633
2016-05-17,50.0552864074707
2016-05-18,49.19618225097656
2016-05-19,50.00270462036133
2016-05-20,49.51178741455078
2016-05-23,49.08223342895508
2016-05-24,49.60822677612305
2016-05-25,49.08223342895508
2016-05-26,48.95073699951172
2016-05-27,49.25756072998047
2016-05-31,48.40723419189453
2016-06-01,48.15300750732422
2016-06-02,47.94200897216797
2016-06-03,46.992488861083984
2016-06-06,47.73979949951172
2016-06-07,47.08039474487305
2016-06-08,47.58155059814453
2016-06-09,48.30248260498047
2016-06-10,48.451934814453125
2016-06-13,48.27610397338867
2016-06-14,47.58155059814453
2016-06-15,47.74858856201172
2016-06-16,47.010066986083984
2016-06-17,47.22107696533203
2016-06-20,47.79254913330078
2016-06-21,48.15300369262695
2016-06-22,47.97718048095703
2016-06-23,47.58155059814453
2016-06-24,46.236392974853516
2016-06-27,45.62095260620117
2016-06-28,46.67599105834961
2016-06-29,48.46952819824219
2016-06-30,48.53106689453125
2016-07-01,48.89152526855469
2016-07-05,48.53106689453125
2016-07-06,49.0585823059082
2016-07-07,49.16408157348633
2016-07-08,49.86741638183594
2016-07-11,49.964141845703125
2016-07-12,51.045536041259766
2016-07-13,50.9840087890625
2016-07-14,51.423587799072266
2016-07-15,50.87848663330078
2016-07-18,50.76419448852539
2016-07-19,50.781776428222656
2016-07-20,50.781776428222656
2016-07-21,50.10481262207031
2016-07-22,49.8762321472168
2016-07-25,50.23670196533203
2016-07-26,49.55970001220703
2016-07-27,49.049781799316406
2016-07-28,48.7508659362793
2016-07-29,48.79482650756836
2016-08-01,48.715702056884766
2016-08-02,48.28490447998047
2016-08-03,48.13544464111328
2016-08-04,48.17060852050781
2016-08-05,49.1025390625
2016-08-08,49.21683883666992
2016-08-09,49.032203674316406
2016-08-10,48.46952819824219
2016-08-11,49.8762321472168
2016-08-12,49.63005828857422
2016-08-15,49.91139221191406
2016-08-16,50.00810241699219
2016-08-17,49.99052429199219
2016-08-18,50.2982292175293
2016-08-19,51.7840576171875
2016-08-22,51.57305908203125
2016-08-23,52.41706466674805
2016-08-24,52.944583892822266
2016-08-25,52.08298110961914
2016-08-26,51.87198257446289
2016-08-29,51.54667282104492
2016-08-30,50.99278259277344
2016-08-31,50.67626953125
2016-09-01,51.61081314086914
2016-09-02,51.1523551940918
2016-09-06,50.614566802978516
2016-09-07,50.88787841796875
2016-09-08,49.521339416503906
2016-09-09,48.78076934814453
2016-09-12,49.380287170410156
2016-09-13,48.81603240966797
2016-09-14,48.60445022583008
2016-09-15,48.90419387817383
2016-09-16,48.64853286743164
2016-09-19,48.445743560791016
2016-09-20,48.375221252441406
2016-09-21,48.789581298828125
2016-09-22,48.8513069152832
2016-09-23,48.62207794189453
2016-09-26,47.96084976196289
2016-09-27,48.789581298828125
2016-09-28,46.94697570800781
2016-09-29,45.98598861694336
2016-09-30,46.41799545288086
2016-10-03,46.43560791015625
2016-10-04,45.968345642089844
2016-10-05,45.95072555541992
2016-10-06,45.87137985229492
2016-10-07,45.659793853759766
2016-10-10,45.659793853759766
2016-10-11,45.68623352050781
2016-10-12,46.232826232910156
2016-10-13,45.87137985229492
2016-10-14,45.50990676879883
2016-10-17,44.98974609375
2016-10-18,45.157264709472656
2016-10-19,45.668609619140625
2016-10-20,45.747947692871094
2016-10-21,45.642154693603516
2016-10-24,45.73031997680664
2016-10-25,45.007389068603516
2016-10-26,45.8184814453125
2016-10-27,45.747947692871094
2016-10-28,45.862571716308594
2016-10-31,44.240352630615234
2016-11-01,43.74663543701172
2016-11-02,43.834800720214844
2016-11-03,43.8436279296875
2016-11-04,44.04639434814453
2016-11-07,44.88394546508789
2016-11-08,45.033836364746094
2016-11-09,45.069087982177734
2016-11-10,44.425498962402344
2016-11-11,44.76052474975586
2016-11-14,44.26679992675781
2016-11-15,44.19627380371094
2016-11-16,44.68118667602539
2016-11-17,45.48345947265625
2016-11-18,45.05146026611328
2016-11-21,45.21015930175781
2016-11-22,45.58926010131836
2016-11-23,45.2630615234375
2016-11-25,45.4217529296875
2016-11-28,44.97210693359375
2016-11-29,44.637088775634766
2016-11-30,44.143375396728516
2016-12-01,44.815834045410156
2016-12-02,44.64772415161133
2016-12-05,45.87760925292969
2016-12-06,44.745059967041016
2016-12-07,46.098812103271484
2016-12-08,45.6121711730957
2016-12-09,45.7625846862793
2016-12-12,45.603336334228516
2016-12-13,46.275779724121094
2016-12-14,45.82453155517578
2016-12-15,45.38212585449219
2016-12-16,45.05472946166992
2016-12-19,44.992794036865234
2016-12-20,45.82453155517578
2016-12-21,46.275779724121094
2016-12-22,46.13420104980469
2016-12-23,45.93070602416992
2016-12-27,45.38212585449219
2016-12-28,45.14322280883789
2016-12-29,45.17862319946289
2016-12-30,44.975101470947266
2017-01-03,45.99264144897461
2017-01-04,46.957088470458984
2017-01-05,46.948246002197266
2017-01-06,47.70033264160156
2017-01-09,47.231388092041016
2017-01-10,46.99248123168945
2017-01-11,46.6208610534668
2017-01-12,46.36426544189453
2017-01-13,46.824371337890625
2017-01-17,47.470272064208984
2017-01-18,47.1340446472168
2017-01-19,46.833213806152344
2017-01-20,47.072120666503906
2017-01-23,47.107513427734375
2017-01-24,47.29330825805664
2017-01-25,47.65609359741211
2017-01-26,47.470272064208984
2017-01-27,47.063255310058594
2017-01-30,46.96593475341797
2017-01-31,46.80665969848633
2017-02-01,46.91285705566406
2017-02-02,46.71818923950195
2017-02-03,46.32887649536133
2017-02-06,46.71818923950195
2017-02-07,46.72704315185547
2017-02-08,47.673789978027344
2017-02-09,48.93907165527344
2017-02-10,49.74424362182617
2017-02-13,49.62922668457031
2017-02-14,49.94775390625
2017-02-15,50.115875244140625
2017-02-16,49.80619430541992
2017-02-17,50.21321487426758
2017-02-21,50.7529411315918
2017-02-22,51.53157424926758
2017-02-23,50.77949142456055
2017-02-24,51.195343017578125
2017-02-27,51.044925689697266
2017-02-28,50.575984954833984
2017-03-01,51.274986267089844
2017-03-02,51.30160140991211
2017-03-03,50.325286865234375
2017-03-06,50.38741683959961
2017-03-07,50.19215393066406
2017-03-08,50.1566276550293
2017-03-09,50.023502349853516
2017-03-10,50.085636138916016
2017-03-13,50.29864501953125
2017-03-14,50.8400764465332
2017-03-15,51.17735290527344
2017-03-16,51.124088287353516
2017-03-17,51.30160140991211
2017-03-20,52.08267593383789
2017-03-21,51.487998962402344
2017-03-22,47.85783386230469
2017-03-23,49.14479446411133
2017-03-24,50.023502349853516
2017-03-27,49.641841888427734
2017-03-28,50.254276275634766
2017-03-29,50.30752182006836
2017-03-30,49.73948669433594
2017-03-31,49.464332580566406
2017-04-03,49.31344223022461
2017-04-04,48.85191345214844
2017-04-05,48.79867172241211
2017-04-06,48.9406623840332
2017-04-07,48.91404342651367
2017-04-10,48.7276496887207
2017-04-11,48.74541091918945
2017-04-12,49.32231903076172
2017-04-13,49.11817169189453
2017-04-17,49.91700744628906
2017-04-18,49.801612854003906
2017-04-19,49.5797233581543
2017-04-20,50.059017181396484
2017-04-21,49.570838928222656
2017-04-24,49.23356246948242
2017-04-25,49.2158317565918
2017-04-26,48.95842361450195
2017-04-27,49.23356246948242
2017-04-28,49.18031311035156
2017-05-01,48.80752944946289
2017-05-02,48.87855529785156
2017-05-03,48.39925003051758
2017-05-04,48.346004486083984
2017-05-05,47.88446807861328
2017-05-08,48.19511413574219
2017-05-09,48.71877670288086
2017-05-10,48.42588806152344
2017-05-11,48.14187240600586
2017-05-12,48.1063346862793
2017-05-15,47.72470474243164
2017-05-16,46.84599685668945
2017-05-17,45.976192474365234
2017-05-18,45.86967086791992
2017-05-19,45.949546813964844
2017-05-22,45.77203369140625
2017-05-23,46.33122253417969
2017-05-24,46.16257095336914
2017-05-25,46.4643440246582
2017-05-26,46.67736053466797
2017-05-30,46.970252990722656
2017-05-31,47.032386779785156
2017-06-01,46.578189849853516
2017-06-02,47.18379592895508
2017-06-05,47.210514068603516
2017-06-06,46.738494873046875
2017-06-07,47.406429290771484
2017-06-08,47.37973403930664
2017-06-09,47.61127471923828
2017-06-12,48.11891174316406
2017-06-13,48.368289947509766
2017-06-14,48.679996490478516
2017-06-15,47.1125373840332
2017-06-16,45.50947189331055
2017-06-19,46.328826904296875
2017-06-20,45.91914749145508
2017-06-21,46.836448669433594
2017-06-22,46.66724395751953
2017-06-23,47.06801223754883
2017-06-26,47.450965881347656
2017-06-27,47.15707778930664
2017-06-28,47.522216796875
2017-06-29,47.353004455566406
2017-06-30,52.54518508911133
2017-07-03,52.23347091674805
2017-07-05,51.262725830078125
2017-07-06,50.906490325927734
2017-07-07,51.63676834106445
2017-07-10,52.304725646972656
2017-07-11,51.81488800048828
2017-07-12,51.85051345825195
2017-07-13,51.601139068603516
2017-07-14,51.65458297729492
2017-07-17,51.46756362915039
2017-07-18,51.342872619628906
2017-07-19,51.44975662231445
2017-07-20,52.63423538208008
2017-07-21,53.39124298095703
2017-07-24,52.50065612792969
2017-07-25,52.892520904541016
2017-07-26,51.97520446777344
2017-07-27,51.788185119628906
2017-07-28,52.251277923583984
2017-07-31,52.5897102355957
2017-08-01,53.29327392578125
2017-08-02,53.24875259399414
2017-08-03,53.56046676635742
2017-08-04,53.22202682495117
2017-08-07,53.24875259399414
2017-08-08,52.954856872558594
2017-08-09,53.34672164916992
2017-08-10,52.6075325012207
2017-08-11,52.51845932006836
2017-08-14,53.23983383178711
2017-08-15,52.15332794189453
2017-08-16,52.1355094909668
2017-08-17,51.17366409301758
2017-08-18,48.93825912475586
2017-08-21,47.74486541748047
2017-08-22,48.20798873901367
2017-08-23,47.74486541748047
2017-08-24,47.94971466064453
2017-08-25,48.003143310546875
2017-08-28,47.851741790771484
2017-08-29,46.961143493652344
2017-08-30,46.80973815917969
2017-08-31,47.194007873535156
2017-09-01,47.68553161621094
2017-09-05,47.372745513916016
2017-09-06,47.149330139160156
2017-09-07,46.81867599487305
2017-09-08,46.648887634277344
2017-09-11,47.390621185302734
2017-09-12,47.72127914428711
2017-09-13,47.82851028442383
2017-09-14,48.01618957519531
2017-09-15,48.14128112792969
2017-09-18,47.81063461303711
2017-09-19,47.658721923828125
2017-09-20,47.864253997802734
2017-09-21,47.533599853515625
2017-09-22,47.578285217285156
2017-09-25,47.5693473815918
2017-09-26,47.9893684387207
2017-09-27,47.06890106201172
2017-09-28,47.03315734863281
2017-09-29,46.336097717285156
2017-10-02,46.35397720336914
2017-10-03,45.99651336669922
2017-10-04,46.54164505004883
2017-10-05,46.63101577758789
2017-10-06,46.845497131347656
2017-10-09,46.04119873046875
2017-10-10,46.05013656616211
2017-10-11,45.60330581665039
2017-10-12,45.42456817626953
2017-10-13,45.55862045288086
2017-10-16,45.907135009765625
2017-10-17,46.47016143798828
2017-10-18,46.738243103027344
2017-10-19,47.08677291870117
2017-10-20,47.41743850708008
2017-10-23,47.95362091064453
2017-10-24,47.739139556884766
2017-10-25,49.09749984741211
2017-10-26,50.76865005493164
2017-10-27,50.0090446472168
2017-10-30,49.39240264892578
2017-10-31,49.142189025878906
2017-11-01,49.21367645263672
2017-11-02,49.25836181640625
2017-11-03,49.78561782836914
2017-11-06,50.08052444458008
2017-11-07,49.28518295288086
2017-11-08,49.830299377441406
2017-11-09,50.16094970703125
2017-11-10,50.12520980834961
2017-11-13,49.96435546875
2017-11-14,50.026912689208984
2017-11-15,50.6077880859375
2017-11-16,51.143985748291016
2017-11-17,52.895538330078125
2017-11-20,52.94916534423828
2017-11-21,53.07427978515625
2017-11-22,52.788299560546875
2017-11-24,53.011722564697266
2017-11-27,53.28875732421875
2017-11-28,53.244075775146484
2017-11-29,53.94112777709961
2017-11-30,53.9947395324707
2017-12-01,53.68988800048828
2017-12-04,53.887149810791016
2017-12-05,54.17406463623047
2017-12-06,53.54643630981445
2017-12-07,54.33546447753906
2017-12-08,54.96308898925781
2017-12-11,55.510047912597656
2017-12-12,55.743160247802734
2017-12-13,57.65296936035156
2017-12-14,57.85920333862305
2017-12-15,58.09231948852539
2017-12-18,58.11024475097656
2017-12-19,57.59917068481445
2017-12-20,57.0163688659668
2017-12-21,58.074378967285156
2017-12-22,56.74738311767578
2017-12-26,57.070167541503906
2017-12-27,56.4425163269043
2017-12-28,56.4425163269043
2017-12-29,56.0838737487793
2018-01-02,56.92671585083008
2018-01-03,56.9177360534668
2018-01-04,56.881874084472656
2018-01-05,57.366050720214844
2018-01-08,57.87712860107422
2018-01-09,57.464683532714844
2018-01-10,57.58123779296875
2018-01-11,57.64399719238281
2018-01-12,57.984710693359375
2018-01-16,56.86394119262695
2018-01-17,57.213626861572266
2018-01-18,57.482608795166016
2018-01-19,60.262149810791016
2018-01-22,59.526920318603516
2018-01-23,60.19939041137695
2018-01-24,60.97047424316406
2018-01-25,60.71044921875
2018-01-26,61.0063362121582
2018-01-29,60.59388732910156
2018-01-30,60.369747161865234
2018-01-31,61.16773223876953
2018-02-01,60.65666198730469
2018-02-02,60.271121978759766
2018-02-05,57.733673095703125
2018-02-06,58.477867126464844
2018-02-07,58.84547424316406
2018-02-08,56.03007888793945
2018-02-09,58.719966888427734
2018-02-12,59.1592903137207
2018-02-13,59.0606689453125
2018-02-14,60.93461227416992
2018-02-15,61.2304801940918
2018-02-16,61.23945617675781
2018-02-20,60.51319885253906
2018-02-21,60.118682861328125
2018-02-22,60.1904296875
2018-02-23,61.11395263671875
2018-02-26,62.44990921020508
2018-02-27,60.99737548828125
2018-02-28,60.100746154785156
2018-03-01,59.46415328979492
2018-03-02,59.25730895996094
2018-03-05,58.50186538696289
2018-03-06,58.6727294921875
2018-03-07,57.71044921875
2018-03-08,58.555816650390625
2018-03-09,59.62603759765625
2018-03-12,60.09370803833008
2018-03-13,59.509117126464844
2018-03-14,59.536094665527344
2018-03-15,59.70697021484375
2018-03-16,59.27528381347656
2018-03-19,59.095428466796875
2018-03-20,60.07570266723633
2018-03-21,59.67100143432617
2018-03-22,57.93526840209961
2018-03-23,58.12413787841797
2018-03-26,59.26631546020508
2018-03-27,59.509117126464844
2018-03-28,58.852603912353516
2018-03-29,59.751949310302734
2018-04-02,57.66548156738281
2018-04-03,59.985748291015625
2018-04-04,61.5326042175293
2018-04-05,62.58484649658203
2018-04-06,60.750213623046875
2018-04-09,60.417457580566406
2018-04-10,60.25556945800781
2018-04-11,60.10268783569336
2018-04-12,60.94804763793945
2018-04-13,60.480403900146484
2018-04-16,60.30951690673828
2018-04-17,60.714229583740234
2018-04-18,59.536094665527344
2018-04-19,59.11341857910156
2018-04-20,59.43716049194336
2018-04-23,60.14763641357422
2018-04-24,60.22859191894531
2018-04-25,59.95878219604492
2018-04-26,61.19987106323242
2018-04-27,62.557865142822266
2018-04-30,61.505638122558594
2018-05-01,61.244842529296875
2018-05-02,61.38873291015625
2018-05-03,60.1656494140625
2018-05-04,61.244842529296875
2018-05-07,62.360008239746094
2018-05-08,61.568603515625
2018-05-09,61.10993576049805
2018-05-10,61.08294677734375
2018-05-11,61.5416259765625
2018-05-14,61.91035842895508
2018-05-15,62.50391387939453
2018-05-16,64.15868377685547
2018-05-17,63.79896545410156
2018-05-18,64.1407241821289
2018-05-21,64.19465637207031
2018-05-22,64.1316909790039
2018-05-23,64.15868377685547
2018-05-24,64.91413116455078
2018-05-25,64.97709655761719
2018-05-29,63.780975341796875
2018-05-30,64.9591064453125
2018-05-31,64.57238006591797
2018-06-01,65.61853790283203
2018-06-04,66.58352661132812
2018-06-05,66.78191375732422
2018-06-06,67.4132308959961
2018-06-07,67.4222412109375
2018-06-08,67.54850006103516
2018-06-11,67.2689208984375
2018-06-12,66.99835968017578
2018-06-13,66.83605194091797
2018-06-14,67.36812591552734
2018-06-15,68.396240234375
2018-06-18,68.18878173828125
2018-06-19,66.97132110595703
2018-06-20,67.38616180419922
2018-06-21,66.68270874023438
2018-06-22,66.22274780273438
2018-06-25,65.24877166748047
2018-06-26,65.43816375732422
2018-06-27,64.34693145751953
2018-06-28,64.66256713867188
2018-06-29,71.85932922363281
2018-07-02,70.65985870361328
2018-07-03,68.79302215576172
2018-07-05,69.03652954101562
2018-07-06,68.97341918945312
2018-07-09,69.69489288330078
2018-07-10,69.95642852783203
2018-07-11,69.76702880859375
2018-07-12,69.77604675292969
2018-07-13,69.7850570678711
2018-07-16,70.11873626708984
2018-07-17,69.86625671386719
2018-07-18,69.0726089477539
2018-07-19,69.39726257324219
2018-07-20,69.40630340576172
2018-07-23,69.0726089477539
2018-07-24,68.11666870117188
2018-07-25,69.586669921875
2018-07-26,70.47948455810547
2018-07-27,69.34317016601562
2018-07-30,68.50444793701172
2018-07-31,69.3612060546875
2018-08-01,69.92935943603516
2018-08-02,70.93040466308594
2018-08-03,71.0115966796875
2018-08-06,71.70600891113281
2018-08-07,72.62589263916016
2018-08-08,72.59883880615234
2018-08-09,73.28424835205078
2018-08-10,72.80626678466797
2018-08-13,72.28319549560547
2018-08-14,72.27417755126953
2018-08-15,71.76011657714844
2018-08-16,72.19302368164062
2018-08-17,71.92244720458984
2018-08-20,74.11394500732422
2018-08-21,74.80835723876953
2018-08-22,74.52879333496094
2018-08-23,74.77228546142578
2018-08-24,74.35746002197266
2018-08-27,74.53780364990234
2018-08-28,74.47470092773438
2018-08-29,74.66407775878906
2018-08-30,73.41051483154297
2018-08-31,74.3145523071289
2018-09-04,71.96400451660156
2018-09-05,72.25328063964844
2018-09-06,72.68727111816406
2018-09-07,72.59685516357422
2018-09-10,74.22416687011719
2018-09-11,74.70331573486328
2018-09-12,75.037841796875
2018-09-13,75.4627456665039
2018-09-14,75.48080444335938
2018-09-17,75.27289581298828
2018-09-18,77.08103942871094
2018-09-19,76.33064270019531
2018-09-20,77.18048095703125
2018-09-21,77.34322357177734
2018-09-24,76.18599700927734
2018-09-25,76.6561279296875
2018-09-26,75.67068481445312
2018-09-27,76.43009948730469
2018-09-28,76.59283447265625
2018-10-01,76.35777282714844
2018-10-02,74.82987213134766
2018-10-03,74.5857925415039
2018-10-04,72.48834991455078
2018-10-05,72.43412780761719
2018-10-08,72.53355407714844
2018-10-09,72.70533752441406
2018-10-10,67.75102996826172
2018-10-11,67.36225891113281
2018-10-12,68.62799835205078
2018-10-15,67.79623413085938
2018-10-16,70.04736328125
2018-10-17,69.14330291748047
2018-10-18,68.34770965576172
2018-10-19,67.09104919433594
2018-10-22,67.71487426757812
2018-10-23,66.31355285644531
2018-10-24,65.20156860351562
2018-10-25,66.08753967285156
2018-10-26,65.15634155273438
2018-10-29,65.26481628417969
2018-10-30,67.36225891113281
2018-10-31,67.84144592285156
2018-11-01,69.42354583740234
2018-11-02,69.23371887207031
2018-11-05,70.09257507324219
2018-11-06,69.22466278076172
2018-11-07,70.49037170410156
2018-11-08,70.3185806274414
2018-11-09,69.03479766845703
2018-11-12,67.89567565917969
2018-11-13,67.98607635498047
2018-11-14,67.98607635498047
2018-11-15,67.19953918457031
2018-11-16,67.57019805908203
2018-11-19,65.56317901611328
2018-11-20,64.2974853515625
2018-11-21,65.42755889892578
2018-11-23,64.63195037841797
2018-11-26,65.73494720458984
2018-11-27,65.17440795898438
2018-11-28,67.49788665771484
2018-11-29,67.20857238769531
2018-11-30,68.11534881591797
2018-12-03,70.67237091064453
2018-12-04,68.72286987304688
2018-12-06,68.49618530273438
2018-12-07,66.50132751464844
2018-12-10,65.74869537353516
2018-12-11,66.7098388671875
2018-12-12,67.38993835449219
2018-12-13,66.12953186035156
2018-12-14,65.766845703125
2018-12-17,63.38207244873047
2018-12-18,64.51554107666016
2018-12-19,62.538818359375
2018-12-20,61.23309326171875
2018-12-21,65.62176513671875
2018-12-24,61.74993133544922
2018-12-26,66.20206451416016
2018-12-27,66.800537109375
2018-12-28,66.50132751464844
2018-12-31,67.22672271728516
2019-01-02,67.15418243408203
2019-01-03,65.96635437011719
2019-01-04,67.68915557861328
2019-01-07,68.65938568115234
2019-01-08,69.5752182006836
2019-01-09,69.44825744628906
2019-01-10,69.29412078857422
2019-01-11,68.9495620727539
2019-01-14,68.99488830566406
2019-01-15,70.61798858642578
2019-01-16,70.4366455078125
2019-01-17,71.75141906738281
2019-01-18,72.94833374023438
2019-01-22,73.22034454345703
2019-01-23,72.9936752319336
2019-01-24,72.93926239013672
2019-01-25,73.09342193603516
2019-01-28,72.8304672241211
2019-01-29,72.73976135253906
2019-01-30,73.70095825195312
2019-01-31,74.24498748779297
2019-02-01,73.90948486328125
2019-02-04,74.34474182128906
2019-02-05,75.13362121582031
2019-02-06,74.99760437011719
2019-02-07,74.70745086669922
2019-02-08,74.68021392822266
2019-02-11,75.87715148925781
2019-02-12,76.81109619140625
2019-02-13,77.4367904663086
2019-02-14,76.78389739990234
2019-02-15,77.41861724853516
2019-02-19,76.68416595458984
2019-02-20,76.92897033691406
2019-02-21,76.1219711303711
2019-02-22,76.85645294189453
2019-02-25,77.22822570800781
2019-02-26,77.79946899414062
2019-02-27,78.13494873046875
2019-02-28,77.7359848022461
2019-03-01,79.23599243164062
2019-03-04,77.85420227050781
2019-03-05,77.67236328125
2019-03-06,77.39054107666016
2019-03-07,77.50870513916016
2019-03-08,77.09053802490234
2019-03-11,78.01780700683594
2019-03-12,77.66327667236328
2019-03-13,78.11780548095703
2019-03-14,78.97234344482422
2019-03-15,78.90872192382812
