Date,DOC
2015-10-22,20.501602172851562
2015-10-23,19.919084548950195
2015-10-26,19.87784194946289
2015-10-27,19.86237907409668
2015-10-28,19.6252384185791
2015-10-29,19.712881088256836
2015-10-30,19.176753997802734
2015-11-02,19.43966293334961
2015-11-03,18.934467315673828
2015-11-04,18.62001609802246
2015-11-05,18.753549575805664
2015-11-06,17.789947509765625
2015-11-09,17.313390731811523
2015-11-10,17.36576271057129
2015-11-11,17.32386589050293
2015-11-12,17.35004997253418
2015-11-13,17.15104103088379
2015-11-16,17.52810287475586
2015-11-17,17.496685028076172
2015-11-18,17.8632755279541
2015-11-19,18.140827178955078
2015-11-20,18.30841064453125
2015-11-23,18.512657165527344
2015-11-24,18.491703033447266
2015-11-25,18.565025329589844
2015-11-27,18.716894149780273
2015-11-30,18.606918334960938
2015-12-01,18.921131134033203
2015-12-02,18.606918334960938
2015-12-03,18.376489639282227
2015-12-04,18.737838745117188
2015-12-07,18.926376342773438
2015-12-08,18.999683380126953
2015-12-09,18.826868057250977
2015-12-10,18.43410301208496
2015-12-11,18.638341903686523
2015-12-14,18.790212631225586
2015-12-15,18.983976364135742
2015-12-16,19.455307006835938
2015-12-17,19.50244140625
2015-12-18,18.999683380126953
2015-12-21,19.251066207885742
2015-12-22,19.3976993560791
2015-12-23,19.753812789916992
2015-12-24,19.806184768676758
2015-12-28,20.010425567626953
2015-12-29,20.219905853271484
2015-12-30,20.24085235595703
2015-12-31,20.026132583618164
2016-01-04,20.02089500427246
2016-01-05,20.4555606842041
2016-01-06,19.633359909057617
2016-01-07,19.109664916992188
2016-01-08,19.057296752929688
2016-01-11,19.35580825805664
2016-01-12,19.29819679260254
2016-01-13,18.957794189453125
2016-01-14,18.832107543945312
2016-01-15,18.978734970092773
2016-01-19,19.146324157714844
2016-01-20,18.313644409179688
2016-01-21,18.659290313720703
2016-01-22,19.35580825805664
2016-01-25,19.18822479248047
2016-01-26,19.402935028076172
2016-01-27,18.43933868408203
2016-01-28,18.329362869262695
2016-01-29,18.821630477905273
2016-02-01,18.973506927490234
2016-02-02,18.769268035888672
2016-02-03,19.18822479248047
2016-02-04,19.057872772216797
2016-02-05,18.940820693969727
2016-02-08,18.084228515625
2016-02-09,15.072847366333008
2016-02-10,14.476959228515625
2016-02-11,13.902348518371582
2016-02-12,13.971512794494629
2016-02-16,14.322665214538574
2016-02-17,14.562089920043945
2016-02-18,14.939834594726562
2016-02-19,15.110091209411621
2016-02-22,15.413351058959961
2016-02-23,15.195219039916992
2016-02-24,15.370790481567383
2016-02-25,15.780473709106445
2016-02-26,15.908159255981445
2016-02-29,15.73790454864502
2016-03-01,16.355079650878906
2016-03-02,16.48276710510254
2016-03-03,16.695585250854492
2016-03-04,16.759435653686523
2016-03-07,17.275522232055664
2016-03-08,17.068023681640625
2016-03-09,17.185070037841797
2016-03-10,16.87116241455078
2016-03-11,17.381929397583008
2016-03-14,17.360641479492188
2016-03-15,17.105266571044922
2016-03-16,17.163785934448242
2016-03-17,17.520259857177734
2016-03-18,17.642627716064453
2016-03-21,17.25423240661621
2016-03-22,17.1212215423584
2016-03-23,16.828598022460938
2016-03-24,16.860523223876953
2016-03-28,17.1212215423584
2016-03-29,17.525577545166016
2016-03-30,17.259553909301758
2016-03-31,17.334043502807617
2016-04-01,17.350000381469727
2016-04-04,17.54154396057129
2016-04-05,17.600069046020508
2016-04-06,17.91397476196289
2016-04-07,18.11083221435547
2016-04-08,18.43537712097168
2016-04-11,18.451337814331055
2016-04-12,18.61095428466797
2016-04-13,18.674800872802734
2016-04-14,18.648197174072266
2016-04-15,18.584352493286133
2016-04-18,18.69075584411621
2016-04-19,18.749284744262695
2016-04-20,18.201278686523438
2016-04-21,17.578786849975586
2016-04-22,17.96185874938965
2016-04-25,18.094871520996094
2016-04-26,18.355567932128906
2016-04-27,18.211915969848633
2016-04-28,18.041667938232422
2016-04-29,17.999095916748047
2016-05-02,18.275760650634766
2016-05-03,18.53646469116211
2016-05-04,18.818450927734375
2016-05-05,18.507469177246094
2016-05-06,18.685941696166992
2016-05-09,19.464752197265625
2016-05-10,18.77248191833496
2016-05-11,18.442562103271484
2016-05-12,18.518287658691406
2016-05-13,18.49665641784668
2016-05-16,18.583187103271484
2016-05-17,18.161327362060547
2016-05-18,17.593448638916016
2016-05-19,17.44742202758789
2016-05-20,17.490694046020508
2016-05-23,17.55559730529785
2016-05-24,17.609676361083984
2016-05-25,17.620494842529297
2016-05-26,17.67457389831543
2016-05-27,17.869281768798828
2016-05-31,17.7773380279541
2016-06-01,17.90713882446289
2016-06-02,18.047754287719727
2016-06-03,18.155929565429688
2016-06-06,18.07479476928711
2016-06-07,18.420936584472656
2016-06-08,18.588592529296875
2016-06-09,18.648090362548828
2016-06-10,18.62104606628418
2016-06-13,18.70757484436035
2016-06-14,18.658899307250977
2016-06-15,18.821151733398438
2016-06-16,18.896873474121094
2016-06-17,19.02667236328125
2016-06-20,18.8590145111084
2016-06-21,18.93472671508789
2016-06-22,18.415525436401367
2016-06-23,18.447975158691406
2016-06-24,18.512876510620117
2016-06-27,18.48583221435547
2016-06-28,18.91309356689453
2016-06-29,19.129432678222656
2016-06-30,19.13484001159668
2016-07-01,19.102386474609375
2016-07-05,19.32413673400879
2016-07-06,19.21596336364746
2016-07-07,18.864421844482422
2016-07-08,19.437713623046875
2016-07-11,19.762216567993164
2016-07-12,20.027223587036133
2016-07-13,20.243558883666992
2016-07-14,19.983959197998047
2016-07-15,20.243558883666992
2016-07-18,20.211105346679688
2016-07-19,20.622140884399414
2016-07-20,20.735719680786133
2016-07-21,20.849300384521484
2016-07-22,21.038589477539062
2016-07-25,21.135934829711914
2016-07-26,20.995315551757812
2016-07-27,20.914182662963867
2016-07-28,21.103490829467773
2016-07-29,21.217058181762695
2016-08-01,21.336048126220703
2016-08-02,21.071041107177734
2016-08-03,21.141347885131836
2016-08-04,21.13311767578125
2016-08-05,21.083715438842773
2016-08-08,21.10017967224121
2016-08-09,21.380117416381836
2016-08-10,21.682022094726562
2016-08-11,21.166040420532227
2016-08-12,21.478927612304688
2016-08-15,21.676532745361328
2016-08-16,21.533811569213867
2016-08-17,21.742406845092773
2016-08-18,21.8686580657959
2016-08-19,21.665559768676758
2016-08-22,21.638118743896484
2016-08-23,21.83571434020996
2016-08-24,21.660064697265625
2016-08-25,21.725936889648438
2016-08-26,21.26485252380371
2016-08-29,21.478927612304688
2016-08-30,21.638118743896484
2016-08-31,21.58871078491211
2016-09-01,21.29778289794922
2016-09-02,21.45147705078125
2016-09-06,22.02784538269043
2016-09-07,22.137617111206055
2016-09-08,21.736921310424805
2016-09-09,20.930009841918945
2016-09-12,20.91354751586914
2016-09-13,20.28230094909668
2016-09-14,20.276811599731445
2016-09-15,20.32621192932129
2016-09-16,20.397567749023438
2016-09-19,20.55126953125
2016-09-20,20.661048889160156
2016-09-21,20.94099235534668
2016-09-22,21.358171463012695
2016-09-23,21.561264038085938
2016-09-26,21.736921310424805
2016-09-27,21.27583122253418
2016-09-28,21.594200134277344
2016-09-29,21.155065536499023
2016-09-30,20.831214904785156
2016-10-03,20.644582748413086
2016-10-04,20.221921920776367
2016-10-05,19.93099594116211
2016-10-06,19.73338508605957
2016-10-07,19.711435317993164
2016-10-10,19.79376220703125
2016-10-11,19.623611450195312
2016-10-12,19.810239791870117
2016-10-13,20.018823623657227
2016-10-14,19.892568588256836
2016-10-17,19.93648338317871
2016-10-18,20.139585494995117
2016-10-19,20.22740936279297
2016-10-20,20.123117446899414
2016-10-21,19.67850112915039
2016-10-24,19.80474853515625
2016-10-25,19.53577995300293
2016-10-26,19.250350952148438
2016-10-27,18.70692253112793
2016-10-28,18.739858627319336
2016-10-31,18.800233840942383
2016-11-01,18.36443328857422
2016-11-02,17.61707878112793
2016-11-03,17.279565811157227
2016-11-04,17.7918701171875
2016-11-07,18.237865447998047
2016-11-08,18.128040313720703
2016-11-09,17.59109115600586
2016-11-10,17.048044204711914
2016-11-11,17.145671844482422
2016-11-14,17.938884735107422
2016-11-15,17.944988250732422
2016-11-16,17.89006996154785
2016-11-17,17.54837989807129
2016-11-18,17.499563217163086
2016-11-21,17.493467330932617
2016-11-22,17.938884735107422
2016-11-23,18.006000518798828
2016-11-25,17.85346031188965
2016-11-28,17.92667579650879
2016-11-29,18.0609188079834
2016-11-30,18.018205642700195
2016-12-01,17.456850051879883
2016-12-02,17.743637084960938
2016-12-05,17.835155487060547
2016-12-06,17.95718765258789
2016-12-07,18.38431167602539
2016-12-08,18.37210464477539
2016-12-09,18.329395294189453
2016-12-12,18.518537521362305
2016-12-13,18.54294776916504
2016-12-14,17.70092010498047
2016-12-15,17.334815979003906
2016-12-16,17.780244827270508
2016-12-19,18.488035202026367
2016-12-20,18.31719398498535
2016-12-21,17.92058563232422
2016-12-22,17.804643630981445
2016-12-23,17.85346031188965
2016-12-27,17.92058563232422
2016-12-28,17.70092010498047
2016-12-29,17.914478302001953
2016-12-30,18.134140014648438
2017-01-03,18.170740127563477
2017-01-04,18.57345962524414
2017-01-05,19.006671905517578
2017-01-06,19.04938316345215
2017-01-09,18.79922103881836
2017-01-10,18.335491180419922
2017-01-11,18.549053192138672
2017-01-12,18.55515480041504
2017-01-13,18.439218521118164
2017-01-17,18.719900131225586
2017-01-18,18.640573501586914
2017-01-19,18.280574798583984
2017-01-20,18.34769630432129
2017-01-23,18.506343841552734
2017-01-24,18.45142364501953
2017-01-25,18.23176383972168
2017-01-26,18.0609188079834
2017-01-27,18.03651237487793
2017-01-30,18.34769630432129
2017-01-31,18.5002384185791
2017-02-01,18.329395294189453
2017-02-02,18.732099533081055
2017-02-03,18.76260757446289
2017-02-06,18.866334915161133
2017-02-07,18.76260757446289
2017-02-08,18.8602294921875
2017-02-09,18.719900131225586
2017-02-10,18.732099533081055
2017-02-13,19.053260803222656
2017-02-14,18.78151512145996
2017-02-15,18.787681579589844
2017-02-16,19.133543014526367
2017-02-17,19.189132690429688
2017-02-21,19.3929443359375
2017-02-22,19.541170120239258
2017-02-23,19.84380531311035
2017-02-24,20.15877914428711
2017-02-27,20.21436309814453
2017-02-28,20.251419067382812
2017-03-01,19.887033462524414
2017-03-02,19.831439971923828
2017-03-03,19.887033462524414
2017-03-06,19.454700469970703
2017-03-07,19.33118438720703
2017-03-08,18.75063133239746
2017-03-09,18.373884201049805
2017-03-10,18.380062103271484
2017-03-13,18.39241600036621
2017-03-14,18.225658416748047
2017-03-15,18.57769775390625
2017-03-16,18.540645599365234
2017-03-17,18.602405548095703
2017-03-20,18.633285522460938
2017-03-21,18.53446388244629
2017-03-22,18.83091926574707
2017-03-23,18.880334854125977
2017-03-24,18.9050235748291
2017-03-27,19.016206741333008
2017-03-28,19.14590072631836
2017-03-29,19.15825080871582
2017-03-30,19.13972282409668
2017-03-31,19.318828582763672
2017-04-03,19.207660675048828
2017-04-04,19.17677879333496
2017-04-05,19.232362747192383
2017-04-06,19.3929443359375
2017-04-07,19.633813858032227
2017-04-10,19.707927703857422
2017-04-11,19.646160125732422
2017-04-12,19.701745986938477
2017-04-13,19.701745986938477
2017-04-17,19.93026351928711
2017-04-18,20.251419067382812
2017-04-19,20.01055145263672
2017-04-20,20.08466339111328
2017-04-21,20.07231330871582
2017-04-24,19.769685745239258
2017-04-25,19.788211822509766
2017-04-26,19.534990310668945
2017-04-27,19.460880279541016
2017-04-28,19.3620662689209
2017-05-01,19.423826217651367
2017-05-02,19.306476593017578
2017-05-03,18.85562515258789
2017-05-04,18.693073272705078
2017-05-05,18.811861038208008
2017-05-08,18.836868286132812
2017-05-09,18.686824798583984
2017-05-10,18.999418258666992
2017-05-11,19.35577392578125
2017-05-12,19.562084197998047
2017-05-15,19.443300247192383
2017-05-16,19.38077735900879
2017-05-17,19.605846405029297
2017-05-18,19.830913543701172
2017-05-19,19.830913543701172
2017-05-22,19.930946350097656
2017-05-23,19.83717155456543
2017-05-24,19.81216049194336
2017-05-25,19.718379974365234
2017-05-26,19.52457046508789
2017-05-30,19.518321990966797
2017-05-31,19.593345642089844
2017-06-01,19.674617767333984
2017-06-02,19.94344711303711
2017-06-05,19.843416213989258
2017-06-06,19.712129592895508
2017-06-07,19.6308536529541
2017-06-08,19.35577392578125
2017-06-09,19.493316650390625
2017-06-12,19.768394470214844
2017-06-13,19.79340171813965
2017-06-14,19.987213134765625
2017-06-15,20.112247467041016
2017-06-16,20.324813842773438
2017-06-19,20.5311222076416
2017-06-20,20.68741798400879
2017-06-21,20.662412643432617
2017-06-22,20.743680953979492
2017-06-23,20.874967575073242
2017-06-26,20.86872673034668
2017-06-27,20.474855422973633
2017-06-28,20.46860694885254
2017-06-29,19.993457794189453
2017-06-30,19.980958938598633
2017-07-03,20.349822998046875
2017-07-05,20.09974479675293
2017-07-06,19.47455406188965
2017-07-07,19.51206398010254
2017-07-10,19.3120059967041
2017-07-11,19.349517822265625
2017-07-12,19.674617767333984
2017-07-13,19.58708953857422
2017-07-14,19.85592269897461
2017-07-17,20.01222038269043
2017-07-18,20.04347801208496
2017-07-19,20.106000900268555
2017-07-20,19.843416213989258
2017-07-21,19.7496395111084
2017-07-24,19.593345642089844
2017-07-25,19.818408966064453
2017-07-26,19.999711990356445
2017-07-27,19.949705123901367
2017-07-28,19.899682998657227
2017-07-31,19.787147521972656
2017-08-01,18.911893844604492
2017-08-02,18.774351119995117
2017-08-03,19.008556365966797
2017-08-04,18.894609451293945
2017-08-07,18.71104621887207
2017-08-08,18.742700576782227
2017-08-09,18.597108840942383
2017-08-10,18.476844787597656
2017-08-11,18.527484893798828
2017-08-14,18.86296844482422
2017-08-15,18.45152473449707
2017-08-16,18.571794509887695
2017-08-17,18.483177185058594
2017-08-18,18.26163101196289
2017-08-21,18.597108840942383
2017-08-22,18.324932098388672
2017-08-23,18.647750854492188
2017-08-24,18.61610221862793
2017-08-25,18.69839096069336
2017-08-28,18.533809661865234
2017-08-29,18.67939567565918
2017-08-30,18.69839096069336
2017-08-31,18.869298934936523
2017-09-01,19.07818603515625
2017-09-05,19.0971736907959
2017-09-06,19.065523147583008
2017-09-07,19.08451271057129
2017-09-08,19.122488021850586
2017-09-11,19.198448181152344
2017-09-12,18.86296844482422
2017-09-13,18.654083251953125
2017-09-14,18.66041374206543
2017-09-15,18.64142417907715
2017-09-18,18.63509178161621
2017-09-19,18.41987419128418
2017-09-20,18.381898880004883
2017-09-21,18.08439064025879
2017-09-22,17.641305923461914
2017-09-25,17.812206268310547
2017-09-26,17.736249923706055
2017-09-27,17.508380889892578
2017-09-28,17.62864112854004
2017-09-29,17.615982055664062
2017-10-02,16.90703582763672
2017-10-03,17.090599060058594
2017-10-04,17.12858009338379
2017-10-05,17.179224014282227
2017-10-06,17.039974212646484
2017-10-09,16.982999801635742
2017-10-10,16.73613929748535
2017-10-11,16.748788833618164
2017-10-12,16.72980499267578
2017-10-13,16.69182777404785
2017-10-16,16.59687614440918
2017-10-17,16.761457443237305
2017-10-18,16.755126953125
2017-10-19,16.68549919128418
2017-10-20,16.68549919128418
2017-10-23,16.444961547851562
2017-10-24,16.223419189453125
2017-10-25,16.052513122558594
2017-10-26,15.957560539245605
2017-10-27,16.18543243408203
2017-10-30,16.20442771911621
2017-10-31,16.356346130371094
2017-11-01,16.470277786254883
2017-11-02,17.0589599609375
2017-11-03,17.41836166381836
2017-11-06,17.225826263427734
2017-11-07,17.328506469726562
2017-11-08,17.322092056274414
2017-11-09,17.341350555419922
2017-11-10,17.33493423461914
2017-11-13,17.476125717163086
2017-11-14,17.341350555419922
2017-11-15,17.270751953125
2017-11-16,17.225826263427734
2017-11-17,17.20015525817871
2017-11-20,17.20015525817871
2017-11-21,17.20015525817871
2017-11-22,17.14238929748535
2017-11-24,17.25149917602539
2017-11-27,17.129558563232422
2017-11-28,17.03970718383789
2017-11-29,17.26433563232422
2017-11-30,16.96910858154297
2017-12-01,17.110305786132812
2017-12-04,16.943435668945312
2017-12-05,17.04612159729004
2017-12-06,17.078210830688477
2017-12-07,17.180898666381836
2017-12-08,17.187318801879883
2017-12-11,17.148805618286133
2017-12-12,17.41836166381836
2017-12-13,17.309255599975586
2017-12-14,17.206573486328125
2017-12-15,17.219409942626953
2017-12-18,17.315677642822266
2017-12-19,16.750890731811523
2017-12-20,16.584030151367188
2017-12-21,16.42999267578125
2017-12-22,16.47492027282715
2017-12-26,16.654624938964844
2017-12-27,16.603288650512695
2017-12-28,16.705970764160156
2017-12-29,16.73805809020996
2018-01-02,16.628955841064453
2018-01-03,16.622535705566406
2018-01-04,16.21177864074707
2018-01-05,16.051342010498047
2018-01-08,16.064170837402344
2018-01-09,15.724019050598145
2018-01-10,15.634167671203613
2018-01-11,15.512231826782227
2018-01-12,15.17207145690918
2018-01-16,15.223417282104492
2018-01-17,15.223417282104492
2018-01-18,14.973119735717773
2018-01-19,15.030884742736816
2018-01-22,15.17849349975586
2018-01-23,15.582830429077148
2018-01-24,15.537894248962402
2018-01-25,15.64700698852539
2018-01-26,15.550735473632812
2018-01-29,15.409537315368652
2018-01-30,15.133565902709961
2018-01-31,15.454460144042969
2018-02-01,15.12714672088623
2018-02-02,15.313272476196289
2018-02-05,14.921772003173828
2018-02-06,15.056549072265625
2018-02-07,15.005206108093262
2018-02-08,14.530278205871582
2018-02-09,14.896098136901855
2018-02-12,14.665053367614746
2018-02-13,14.632966995239258
2018-02-14,14.20239543914795
2018-02-15,14.541630744934082
2018-02-16,14.79605770111084
2018-02-20,14.646016120910645
2018-02-21,14.221964836120605
2018-02-22,14.28067684173584
2018-02-23,14.587302207946777
2018-02-26,14.63948917388916
2018-02-27,14.189347267150879
2018-02-28,14.11758804321289
2018-03-01,14.306777000427246
2018-03-02,14.248061180114746
2018-03-05,14.522065162658691
2018-03-06,14.541630744934082
2018-03-07,14.763443946838379
2018-03-08,14.91348934173584
2018-03-09,14.74387264251709
2018-03-12,15.083113670349121
2018-03-13,15.004827499389648
2018-03-14,14.972207069396973
2018-03-15,14.972207069396973
2018-03-16,15.128780364990234
2018-03-19,15.050497055053711
2018-03-20,14.79605770111084
2018-03-21,14.691679000854492
2018-03-22,14.750396728515625
2018-03-23,14.541630744934082
2018-03-26,14.554680824279785
2018-03-27,14.86782455444336
2018-03-28,15.259258270263672
2018-03-29,15.15487289428711
2018-04-02,15.12225341796875
2018-04-03,14.972207069396973
2018-04-04,15.24620532989502
2018-04-05,15.109207153320312
2018-04-06,15.135299682617188
2018-04-09,15.096159934997559
2018-04-10,15.01787281036377
2018-04-11,14.926535606384277
2018-04-12,14.509016036987305
2018-04-13,14.626441955566406
2018-04-16,14.698205947875977
2018-04-17,14.861302375793457
2018-04-18,14.789531707763672
2018-04-19,14.587302207946777
2018-04-20,14.274154663085938
2018-04-23,14.300248146057129
2018-04-24,14.554680824279785
2018-04-25,14.574248313903809
2018-04-26,14.600346565246582
2018-04-27,15.226633071899414
2018-04-30,15.239679336547852
2018-05-01,15.441919326782227
2018-05-02,15.291873931884766
2018-05-03,15.350587844848633
2018-05-04,15.536173820495605
2018-05-07,15.761528968811035
2018-05-08,15.589193344116211
2018-05-09,15.827808380126953
2018-05-10,15.94710636138916
2018-05-11,15.96036148071289
2018-05-14,15.768156051635742
2018-05-15,15.48977279663086
2018-05-16,15.463258743286133
2018-05-17,15.337331771850586
2018-05-18,15.257793426513672
2018-05-21,15.330706596374512
2018-05-22,15.310822486877441
2018-05-23,15.383724212646484
2018-05-24,15.317452430725098
2018-05-25,15.589193344116211
2018-05-29,15.708504676818848
2018-05-30,15.887458801269531
2018-05-31,15.887458801269531
2018-06-01,16.126070022583008
2018-06-04,16.119441986083984
2018-06-05,16.033275604248047
2018-06-06,15.927229881286621
2018-06-07,16.09293556213379
2018-06-08,16.132699966430664
2018-06-11,16.026647567749023
2018-06-12,16.086299896240234
2018-06-13,15.589193344116211
2018-06-14,15.821184158325195
2018-06-15,15.920601844787598
2018-06-18,15.874207496643066
2018-06-19,15.907350540161133
2018-06-20,16.238750457763672
2018-06-21,16.31829071044922
2018-06-22,16.45084571838379
2018-06-25,16.550268173217773
2018-06-26,16.649690628051758
2018-06-27,16.616544723510742
2018-06-28,17.034114837646484
2018-06-29,17.1136474609375
2018-07-02,16.9346981048584
2018-07-03,17.133535385131836
2018-07-05,17.35889434814453
2018-07-06,17.392030715942383
2018-07-09,17.18655776977539
2018-07-10,17.239587783813477
2018-07-11,17.18655776977539
2018-07-12,17.15342140197754
2018-07-13,17.12690544128418
2018-07-16,17.087142944335938
2018-07-17,16.947952270507812
2018-07-18,16.901552200317383
2018-07-19,17.246212005615234
2018-07-20,17.21969985961914
2018-07-23,17.252840042114258
2018-07-24,17.14679527282715
2018-07-25,17.385404586791992
2018-07-26,17.464942932128906
2018-07-27,16.868417739868164
2018-07-30,16.88829803466797
2018-07-31,17.166675567626953
2018-08-01,17.232959747314453
2018-08-02,17.259475708007812
2018-08-03,17.79063606262207
2018-08-06,17.656164169311523
2018-08-07,17.797359466552734
2018-08-08,17.541860580444336
2018-08-09,17.58892250061035
2018-08-10,17.4679012298584
2018-08-13,17.514965057373047
2018-08-14,17.66960906982422
2018-08-15,18.0595760345459
2018-08-16,18.140262603759766
2018-08-17,18.30162811279297
2018-08-20,18.200769424438477
2018-08-21,18.10664176940918
2018-08-22,17.978893280029297
2018-08-23,17.958721160888672
2018-08-24,17.965450286865234
2018-08-27,17.965450286865234
2018-08-28,18.17388153076172
2018-08-29,18.194046020507812
2018-08-30,18.10664176940918
2018-08-31,18.17388153076172
2018-09-04,17.844423294067383
2018-09-05,17.911659240722656
2018-09-06,18.140262603759766
2018-09-07,17.78390884399414
2018-09-10,17.904937744140625
2018-09-11,17.92510223388672
2018-09-12,17.904937744140625
2018-09-13,18.032684326171875
2018-09-14,17.68305778503418
2018-09-17,17.978893280029297
2018-09-18,17.66960906982422
2018-09-19,17.56203269958496
2018-09-20,17.716676712036133
2018-09-21,17.74357032775879
2018-09-24,17.279640197753906
2018-09-25,17.414106369018555
2018-09-26,17.185504913330078
2018-09-27,17.246021270751953
2018-09-28,17.69649887084961
2018-10-01,17.340158462524414
2018-10-02,17.225852966308594
2018-10-03,17.064485549926758
2018-10-04,17.02414894104004
2018-10-05,16.943466186523438
2018-10-08,17.252744674682617
2018-10-09,17.420839309692383
2018-10-10,17.346881866455078
2018-10-11,16.681243896484375
2018-10-12,16.614002227783203
2018-10-15,16.795541763305664
2018-10-16,17.266197204589844
2018-10-17,17.333433151245117
2018-10-18,17.407386779785156
2018-10-19,17.75029182434082
2018-10-22,17.44773292541504
2018-10-23,17.568756103515625
2018-10-24,18.019235610961914
2018-10-25,18.17388153076172
2018-10-26,17.810802459716797
2018-10-29,18.167158126831055
2018-10-30,18.389039993286133
2018-10-31,18.523502349853516
2018-11-01,18.913476943969727
2018-11-02,18.804462432861328
2018-11-05,19.226879119873047
2018-11-06,19.410842895507812
2018-11-07,19.56754493713379
2018-11-08,19.601608276367188
2018-11-09,19.63567543029785
2018-11-12,19.63567543029785
2018-11-13,19.60841941833496
2018-11-14,19.390399932861328
2018-11-15,19.356334686279297
2018-11-16,19.465341567993164
2018-11-19,19.52666664123535
2018-11-20,19.717432022094727
2018-11-21,19.662927627563477
2018-11-23,19.59479522705078
2018-11-26,19.58116912841797
2018-11-27,19.799192428588867
2018-11-28,19.690176010131836
2018-11-29,19.62204933166504
2018-11-30,19.93545150756836
2018-12-03,19.867324829101562
2018-12-04,19.812824249267578
2018-12-06,20.596342086791992
2018-12-07,20.351062774658203
2018-12-10,20.303369522094727
2018-12-11,20.167102813720703
2018-12-12,19.696996688842773
2018-12-13,19.75831413269043
2018-12-14,19.724245071411133
2018-12-17,19.063364028930664
2018-12-18,19.45852279663086
2018-12-19,19.30864143371582
2018-12-20,19.601608276367188
2018-12-21,19.26094627380371
2018-12-24,18.23896598815918
2018-12-26,19.036109924316406
2018-12-27,18.947538375854492
2018-12-28,18.9952335357666
2018-12-31,19.029300689697266
2019-01-02,18.38204574584961
2019-01-03,19.04292106628418
2019-01-04,19.056547164916992
2019-01-07,19.28138542175293
2019-01-08,19.492597579956055
2019-01-09,19.424463272094727
2019-01-10,19.669736862182617
2019-01-11,19.765127182006836
2019-01-14,19.73787498474121
2019-01-15,20.07853126525879
2019-01-16,20.228425979614258
2019-01-17,20.3101863861084
2019-01-18,20.357877731323242
2019-01-22,20.371501922607422
2019-01-23,20.36468505859375
2019-01-24,20.316993713378906
2019-01-25,20.691720962524414
2019-01-28,20.868864059448242
2019-01-29,20.957435607910156
2019-01-30,21.059635162353516
2019-01-31,21.488866806030273
2019-02-01,21.250408172607422
2019-02-04,21.270843505859375
2019-02-05,21.34579086303711
2019-02-06,21.182275772094727
2019-02-07,21.373043060302734
2019-02-08,21.284475326538086
2019-02-11,21.182275772094727
2019-02-12,20.705352783203125
2019-02-13,20.950620651245117
2019-02-14,21.080074310302734
2019-02-15,21.26625633239746
2019-02-19,21.3490047454834
2019-02-20,21.259363174438477
2019-02-21,21.383487701416016
2019-02-22,21.54898452758789
2019-02-25,21.238679885864258
2019-02-26,21.321426391601562
2019-02-27,21.22488784790039
2019-02-28,21.217987060546875
2019-03-01,21.04560089111328
2019-03-04,21.100765228271484
2019-03-05,21.190406799316406
2019-03-06,20.997329711914062
2019-03-07,20.962852478027344
2019-03-08,20.94215965270996
2019-03-11,21.335216522216797
2019-03-12,21.445545196533203
2019-03-13,21.535184860229492
2019-03-14,21.583459854125977
