Date,UHS
2016-11-10,116.16455841064453
2016-11-11,113.99486541748047
2016-11-14,116.30852508544922
2016-11-15,117.50859832763672
2016-11-16,115.3005142211914
2016-11-17,118.9390640258789
2016-11-18,117.75820922851562
2016-11-21,118.14221954345703
2016-11-22,116.43338012695312
2016-11-23,117.20142364501953
2016-11-25,118.24784088134766
2016-11-28,117.84459686279297
2016-11-29,118.35384368896484
2016-11-30,118.20012664794922
2016-12-01,119.22820281982422
2016-12-02,119.76628112792969
2016-12-05,119.89115142822266
2016-12-06,121.41886901855469
2016-12-07,106.9969482421875
2016-12-08,108.07308197021484
2016-12-09,107.67913818359375
2016-12-12,107.59268951416016
2016-12-13,104.71979522705078
2016-12-14,97.5713119506836
2016-12-15,104.31624603271484
2016-12-16,102.88465118408203
2016-12-19,102.46188354492188
2016-12-20,102.20245361328125
2016-12-21,102.56757354736328
2016-12-22,102.63482666015625
2016-12-23,103.70134735107422
2016-12-27,102.97110748291016
2016-12-28,101.98146057128906
2016-12-29,102.23128509521484
2016-12-30,102.21205139160156
2017-01-03,102.52913665771484
2017-01-04,104.5468521118164
2017-01-05,104.50843048095703
2017-01-06,104.25861358642578
2017-01-09,107.1698989868164
2017-01-10,107.93854522705078
2017-01-11,107.73678588867188
2017-01-12,107.99622344970703
2017-01-13,108.255615234375
2017-01-17,109.82176971435547
2017-01-18,109.14918518066406
2017-01-19,107.37166595458984
2017-01-20,108.3324966430664
2017-01-23,107.06419372558594
2017-01-24,107.8328628540039
2017-01-25,109.53353118896484
2017-01-26,108.67838287353516
2017-01-27,108.50543975830078
2017-01-30,108.3324966430664
2017-01-31,108.21720123291016
2017-02-01,109.4758529663086
2017-02-02,108.3324966430664
2017-02-03,109.38939666748047
2017-02-06,108.47660827636719
2017-02-07,108.9474105834961
2017-02-08,109.32211303710938
2017-02-09,111.71456909179688
2017-02-10,111.88753509521484
2017-02-13,113.26148986816406
2017-02-14,116.5475082397461
2017-02-15,117.614013671875
2017-02-16,117.344970703125
2017-02-17,118.13284301757812
2017-02-21,119.76628112792969
2017-02-22,118.90150451660156
2017-02-23,119.670166015625
2017-02-24,121.04415893554688
2017-02-27,121.7845458984375
2017-02-28,120.77488708496094
2017-03-01,120.73641967773438
2017-03-02,118.1113052368164
2017-03-03,120.75566864013672
2017-03-06,121.6980209350586
2017-03-07,118.99600219726562
2017-03-08,119.05363464355469
2017-03-09,119.17867279052734
2017-03-10,117.14010620117188
2017-03-13,117.29398345947266
2017-03-14,115.43810272216797
2017-03-15,116.80358123779297
2017-03-16,116.06312561035156
2017-03-17,115.46694946289062
2017-03-20,114.90924835205078
2017-03-21,113.5341796875
2017-03-22,114.15921020507812
2017-03-23,114.26496124267578
2017-03-24,117.2074203491211
2017-03-27,121.13072204589844
2017-03-28,120.64989471435547
2017-03-29,119.77486419677734
2017-03-30,120.83258819580078
2017-03-31,119.6690673828125
2017-04-03,120.26527404785156
2017-04-04,118.31324005126953
2017-04-05,118.89978790283203
2017-04-06,119.21711730957031
2017-04-07,118.52481842041016
2017-04-10,118.70748901367188
2017-04-11,118.14977264404297
2017-04-12,118.33248901367188
2017-04-13,117.1304931640625
2017-04-17,117.31319427490234
2017-04-18,115.28424072265625
2017-04-19,115.4765625
2017-04-20,114.553466796875
2017-04-21,114.27457427978516
2017-04-24,116.25546264648438
2017-04-25,116.7554931640625
2017-04-26,113.91881561279297
2017-04-27,113.66879272460938
2017-04-28,116.120849609375
2017-05-01,115.81314086914062
2017-05-02,119.62101745605469
2017-05-03,118.95751190185547
2017-05-04,117.79399871826172
2017-05-05,117.30357360839844
2017-05-08,116.65935516357422
2017-05-09,117.79399871826172
2017-05-10,118.86134338378906
2017-05-11,118.1113052368164
2017-05-12,117.59205627441406
2017-05-15,117.16895294189453
2017-05-16,116.21700286865234
2017-05-17,114.04381561279297
2017-05-18,113.87074279785156
2017-05-19,114.1207275390625
2017-05-22,115.2746353149414
2017-05-23,114.27457427978516
2017-05-24,111.60138702392578
2017-05-25,112.8033676147461
2017-05-26,111.61103820800781
2017-05-30,110.8025894165039
2017-05-31,109.38780975341797
2017-06-01,111.44742584228516
2017-06-02,109.85940551757812
2017-06-05,110.52348327636719
2017-06-06,109.2338638305664
2017-06-07,108.69490051269531
2017-06-08,108.10782623291016
2017-06-09,109.16648864746094
2017-06-12,111.24526977539062
2017-06-13,111.48589324951172
2017-06-14,112.49642181396484
2017-06-15,111.66876220703125
2017-06-16,110.74483489990234
2017-06-19,111.17790222167969
2017-06-20,109.84016418457031
2017-06-21,108.96438598632812
2017-06-22,110.87955474853516
2017-06-23,111.09132385253906
2017-06-26,111.5243911743164
2017-06-27,113.60319519042969
2017-06-28,115.89375305175781
2017-06-29,117.29887390136719
2017-06-30,117.4913558959961
2017-07-03,116.9716567993164
2017-07-05,117.72230529785156
2017-07-06,115.23931121826172
2017-07-07,117.45285034179688
2017-07-10,117.17375946044922
2017-07-11,117.5490951538086
2017-07-12,118.19390869140625
2017-07-13,118.44414520263672
2017-07-14,119.49317169189453
2017-07-17,119.43541717529297
2017-07-18,118.81947326660156
2017-07-19,119.03121185302734
2017-07-20,120.30159759521484
2017-07-21,119.74337005615234
2017-07-24,119.65679168701172
2017-07-25,118.280517578125
2017-07-26,108.63716888427734
2017-07-27,106.21187591552734
2017-07-28,107.30900573730469
2017-07-31,106.66422271728516
2017-08-01,107.00103759765625
2017-08-02,104.5565185546875
2017-08-03,104.3062973022461
2017-08-04,104.02718353271484
2017-08-07,103.21875
2017-08-08,103.32464599609375
2017-08-09,102.83380889892578
2017-08-10,101.4094467163086
2017-08-11,103.5459976196289
2017-08-14,103.6422348022461
2017-08-15,104.18119049072266
2017-08-16,104.59500885009766
2017-08-17,103.15140533447266
2017-08-18,103.93094635009766
2017-08-21,103.78659057617188
2017-08-22,104.40251922607422
2017-08-23,103.91171264648438
2017-08-24,104.53728485107422
2017-08-25,104.84524536132812
2017-08-28,104.97035217285156
2017-08-29,102.91077423095703
2017-08-30,102.63143157958984
2017-08-31,104.1631088256836
2017-09-01,105.09748077392578
2017-09-05,104.0860595703125
2017-09-06,103.52731323242188
2017-09-07,106.01264953613281
2017-09-08,106.44617462158203
2017-09-11,108.45948028564453
2017-09-12,108.33424377441406
2017-09-13,107.46726989746094
2017-09-14,107.46726989746094
2017-09-15,106.60994720458984
2017-09-18,104.92413330078125
2017-09-19,104.0282211303711
2017-09-20,106.10897827148438
2017-09-21,104.45207977294922
2017-09-22,105.28053283691406
2017-09-25,103.93191528320312
2017-09-26,105.01081085205078
2017-09-27,105.7525863647461
2017-09-28,105.70442199707031
2017-09-29,106.87002563476562
2017-10-02,108.1126937866211
2017-10-03,108.47874450683594
2017-10-04,107.98744201660156
2017-10-05,108.02598571777344
2017-10-06,106.09935760498047
2017-10-09,103.19976806640625
2017-10-10,102.66997528076172
2017-10-11,103.79705047607422
2017-10-12,102.03419494628906
2017-10-13,101.67777252197266
2017-10-16,101.72594451904297
2017-10-17,104.48100280761719
2017-10-18,104.53880310058594
2017-10-19,106.48469543457031
2017-10-20,108.70994567871094
2017-10-23,108.8158950805664
2017-10-24,107.40946197509766
2017-10-25,106.68696594238281
2017-10-26,100.04977416992188
2017-10-27,99.69329833984375
2017-10-30,98.52771759033203
2017-10-31,98.93231964111328
2017-11-01,98.37358856201172
2017-11-02,98.64331817626953
2017-11-03,97.88229370117188
2017-11-06,98.01715850830078
2017-11-07,97.34284210205078
2017-11-08,97.0442123413086
2017-11-09,96.12906646728516
2017-11-10,94.12535858154297
2017-11-13,94.17355346679688
2017-11-14,93.44142150878906
2017-11-15,92.25656127929688
2017-11-16,94.77079772949219
2017-11-17,93.65335845947266
2017-11-20,93.3258056640625
2017-11-21,95.14649200439453
2017-11-22,96.89009094238281
2017-11-24,96.79375457763672
2017-11-27,97.0442123413086
2017-11-28,98.57588195800781
2017-11-29,103.52731323242188
2017-11-30,104.47223663330078
2017-12-01,104.1926040649414
2017-12-04,102.45704650878906
2017-12-05,102.15812683105469
2017-12-06,103.80696868896484
2017-12-07,106.3910140991211
2017-12-08,107.56737518310547
2017-12-11,107.00811004638672
2017-12-12,108.41584777832031
2017-12-13,109.80430603027344
2017-12-14,108.88833618164062
2017-12-15,109.38006591796875
2017-12-18,109.07151794433594
2017-12-19,108.99440002441406
2017-12-20,108.74370574951172
2017-12-21,110.66246795654297
2017-12-22,110.94208526611328
2017-12-26,110.28643035888672
2017-12-27,110.0743179321289
2017-12-28,110.27677917480469
2017-12-29,109.29330444335938
2018-01-02,111.46277618408203
2018-01-03,109.33186340332031
2018-01-04,108.75333404541016
2018-01-05,107.96269989013672
2018-01-08,106.20780181884766
2018-01-09,106.8249282836914
2018-01-10,106.4103012084961
2018-01-11,110.81675720214844
2018-01-12,112.47518920898438
2018-01-16,112.2533950805664
2018-01-17,111.89667510986328
2018-01-18,113.1212158203125
2018-01-19,113.86363220214844
2018-01-22,113.59368133544922
2018-01-23,113.05374145507812
2018-01-24,113.7672348022461
2018-01-25,114.8664321899414
2018-01-26,116.89127349853516
2018-01-29,115.96564483642578
2018-01-30,118.1447525024414
2018-01-31,117.151611328125
2018-02-01,116.9491195678711
2018-02-02,115.03036499023438
2018-02-05,109.47649383544922
2018-02-06,112.67768096923828
2018-02-07,112.92837524414062
2018-02-08,110.75892639160156
2018-02-09,111.15422821044922
2018-02-12,111.472412109375
2018-02-13,112.04130554199219
2018-02-14,112.66801452636719
2018-02-15,114.25897216796875
2018-02-16,113.68046569824219
2018-02-20,112.9861831665039
2018-02-21,111.33743286132812
2018-02-22,112.53303527832031
2018-02-23,112.24375915527344
2018-02-26,112.54269409179688
2018-02-27,113.39119720458984
2018-02-28,110.20658111572266
2018-03-01,111.96295166015625
2018-03-02,119.50949096679688
2018-03-05,119.51915740966797
2018-03-06,120.58067321777344
2018-03-07,121.78697967529297
2018-03-08,122.81953430175781
2018-03-09,122.23089599609375
2018-03-12,121.86415100097656
2018-03-13,119.55775451660156
2018-03-14,118.94978332519531
2018-03-15,119.4998550415039
2018-03-16,119.19100952148438
2018-03-19,118.76641845703125
2018-03-20,118.60234832763672
2018-03-21,119.87620544433594
2018-03-22,118.72782897949219
2018-03-23,116.93286895751953
2018-03-26,116.02574920654297
2018-03-27,116.22838592529297
2018-03-28,117.135498046875
2018-03-29,114.26940155029297
2018-04-02,112.31034851074219
2018-04-03,113.91230010986328
2018-04-04,115.17650604248047
2018-04-05,117.4153823852539
2018-04-06,114.35620880126953
2018-04-09,114.98348236083984
2018-04-10,115.87130737304688
2018-04-11,114.90630340576172
2018-04-12,115.90026092529297
2018-04-13,115.45635986328125
2018-04-16,116.33455657958984
2018-04-17,116.6047592163086
2018-04-18,117.25130462646484
2018-04-19,117.2609634399414
2018-04-20,116.30559539794922
2018-04-23,115.93887329101562
2018-04-24,116.29595947265625
2018-04-25,117.77242279052734
2018-04-26,110.9979019165039
2018-04-27,110.3416748046875
2018-04-30,110.20658111572266
2018-05-01,110.98827362060547
2018-05-02,113.58419799804688
2018-05-03,113.2560806274414
2018-05-04,113.65174102783203
2018-05-07,113.275390625
2018-05-08,111.89540100097656
2018-05-09,113.16923522949219
2018-05-10,113.65174102783203
2018-05-11,114.22111511230469
2018-05-14,114.55888366699219
2018-05-15,113.30432891845703
2018-05-16,114.3369140625
2018-05-17,114.54923248291016
2018-05-18,113.73860931396484
2018-05-21,114.58783721923828
2018-05-22,114.5395736694336
2018-05-23,112.4551010131836
2018-05-24,111.89540100097656
2018-05-25,112.60952758789062
2018-05-29,111.5672836303711
2018-05-30,112.89901733398438
2018-05-31,111.05423736572266
2018-06-01,110.25259399414062
2018-06-04,111.54682159423828
2018-06-05,112.16497802734375
2018-06-06,112.07807159423828
2018-06-07,112.56096649169922
2018-06-08,111.36331176757812
2018-06-11,112.75414276123047
2018-06-12,112.04907989501953
2018-06-13,111.2474136352539
2018-06-14,110.67755126953125
2018-06-15,111.53718566894531
2018-06-18,111.22810363769531
2018-06-19,111.15080261230469
2018-06-20,112.43540954589844
2018-06-21,111.58543395996094
2018-06-22,111.08322143554688
2018-06-25,110.69686126708984
2018-06-26,110.65823364257812
2018-06-27,109.6247787475586
2018-06-28,108.31121826171875
2018-06-29,107.63512420654297
2018-07-02,107.1907958984375
2018-07-03,107.59646606445312
2018-07-05,107.5771713256836
2018-07-06,108.25325775146484
2018-07-09,109.94351196289062
2018-07-10,111.30535888671875
2018-07-11,110.90937042236328
2018-07-12,110.6196060180664
2018-07-13,110.82244110107422
2018-07-16,110.79344940185547
2018-07-17,111.04458618164062
2018-07-18,108.832763671875
2018-07-19,108.9197006225586
2018-07-20,108.82311248779297
2018-07-23,111.55648803710938
2018-07-24,110.42645263671875
2018-07-25,114.08702850341797
2018-07-26,120.65484619140625
2018-07-27,120.71282196044922
2018-07-30,120.69348907470703
2018-07-31,117.9311294555664
2018-08-01,117.27435302734375
2018-08-02,118.42375183105469
2018-08-03,119.94978332519531
2018-08-06,120.11398315429688
2018-08-07,120.48099517822266
2018-08-08,118.65552520751953
2018-08-09,119.44754028320312
2018-08-10,120.16228485107422
2018-08-13,120.17192840576172
2018-08-14,120.83837127685547
2018-08-15,121.17642211914062
2018-08-16,121.08949279785156
2018-08-17,123.43653106689453
2018-08-20,122.9439468383789
2018-08-21,124.01602172851562
2018-08-22,124.56657409667969
2018-08-23,123.34960174560547
2018-08-24,123.7262954711914
2018-08-27,123.08879852294922
2018-08-28,123.06949615478516
2018-08-29,124.00637817382812
2018-08-30,124.827392578125
2018-08-31,125.81326293945312
2018-09-04,123.8607406616211
2018-09-05,122.86514282226562
2018-09-06,122.48818969726562
2018-09-07,122.68148040771484
2018-09-10,121.19291687011719
2018-09-11,119.8106918334961
2018-09-12,119.89765930175781
2018-09-13,121.8018798828125
2018-09-14,121.65689849853516
2018-09-17,121.82122039794922
2018-09-18,123.50311279296875
2018-09-19,121.93721008300781
2018-09-20,122.51718139648438
2018-09-21,122.50749206542969
2018-09-24,122.76848602294922
2018-09-25,121.78253936767578
2018-09-26,122.14019012451172
2018-09-27,122.1111831665039
2018-09-28,123.57076263427734
2018-10-01,124.39238739013672
2018-10-02,121.30889892578125
2018-10-03,120.79659271240234
2018-10-04,120.93194580078125
2018-10-05,121.11557006835938
2018-10-08,122.1111831665039
2018-10-09,123.3097915649414
2018-10-10,121.65689849853516
2018-10-11,116.81419372558594
2018-10-12,118.44776916503906
2018-10-15,118.80543518066406
2018-10-16,120.45832824707031
2018-10-17,121.44422912597656
2018-10-18,122.15953063964844
2018-10-19,121.58920288085938
2018-10-22,121.97588348388672
2018-10-23,121.35724639892578
2018-10-24,117.94513702392578
2018-10-25,117.4908447265625
2018-10-26,111.74921417236328
2018-10-29,114.78431701660156
2018-10-30,116.80452728271484
2018-10-31,117.50048828125
2018-11-01,119.36602783203125
2018-11-02,119.3370361328125
2018-11-05,119.95567321777344
2018-11-06,121.73421478271484
2018-11-07,125.16567993164062
2018-11-08,125.90025329589844
2018-11-09,127.098876953125
2018-11-12,125.73599243164062
2018-11-13,123.5804214477539
2018-11-14,123.03913116455078
2018-11-15,123.73507690429688
2018-11-16,128.55844116210938
2018-11-19,126.72191619873047
2018-11-20,125.75528717041016
2018-11-21,126.31592559814453
2018-11-23,127.43719482421875
2018-11-26,127.83350372314453
2018-11-27,128.25880432128906
2018-11-28,130.5980224609375
2018-11-29,133.25613403320312
2018-11-30,133.47866821289062
2018-12-03,132.5016326904297
2018-12-04,130.1897735595703
2018-12-06,127.33624267578125
2018-12-07,122.09344482421875
2018-12-10,123.15747833251953
2018-12-11,124.85025787353516
2018-12-12,126.97834014892578
2018-12-13,127.65546417236328
2018-12-14,117.18917846679688
2018-12-17,114.61617279052734
2018-12-18,115.78659057617188
2018-12-19,112.2656021118164
2018-12-20,111.59818267822266
2018-12-21,110.77593994140625
2018-12-24,109.7119140625
2018-12-26,113.59081268310547
2018-12-27,112.88468933105469
2018-12-28,112.40101623535156
2018-12-31,112.74925994873047
2019-01-02,113.6004867553711
2019-01-03,112.18821716308594
2019-01-04,114.6838607788086
2019-01-07,114.432373046875
2019-01-08,118.01139831542969
2019-01-09,120.24588012695312
2019-01-10,121.5614242553711
2019-01-11,121.61947631835938
2019-01-14,121.15516662597656
2019-01-15,122.87696075439453
2019-01-16,125.401611328125
2019-01-17,126.2528305053711
2019-01-18,127.65546417236328
2019-01-22,126.33992004394531
2019-01-23,126.17545318603516
2019-01-24,125.5854263305664
2019-01-25,126.85259246826172
2019-01-28,126.16578674316406
2019-01-29,128.22618103027344
2019-01-30,128.67112731933594
2019-01-31,128.19712829589844
2019-02-01,131.0990447998047
2019-02-04,130.27685546875
2019-02-05,130.49935913085938
2019-02-06,130.64443969726562
2019-02-07,128.59376525878906
2019-02-08,127.1911392211914
2019-02-11,128.36154174804688
2019-02-12,128.9903564453125
2019-02-13,129.7254180908203
2019-02-14,129.35791015625
2019-02-15,131.0990447998047
2019-02-19,130.8475799560547
2019-02-20,129.92861938476562
2019-02-21,130.15109252929688
2019-02-22,131.59237670898438
2019-02-25,130.0059814453125
2019-02-26,129.2611846923828
2019-02-27,128.9032440185547
2019-02-28,134.3920135498047
2019-03-01,136.2990264892578
2019-03-04,132.8528289794922
2019-03-05,132.84315490722656
2019-03-06,128.58383178710938
2019-03-07,125.37965393066406
2019-03-08,125.06018829345703
2019-03-11,125.55388641357422
2019-03-12,126.8994369506836
2019-03-13,128.44830322265625
2019-03-14,129.8325958251953
2019-03-15,129.94876098632812
2019-03-18,131.49758911132812
2019-03-19,131.10072326660156
