Date,MRK
2016-03-30,37.33128356933594
2016-03-31,37.11383819580078
2016-04-01,37.66798400878906
2016-04-04,38.15898513793945
2016-04-05,38.0467529296875
2016-04-06,39.02177810668945
2016-04-07,38.87446975708008
2016-04-08,38.832374572753906
2016-04-11,38.614925384521484
2016-04-12,38.81834411621094
2016-04-13,39.25325393676758
2016-04-14,39.59696578979492
2016-04-15,39.37950897216797
2016-04-18,39.63905334472656
2016-04-19,39.88456344604492
2016-04-20,39.68815231323242
2016-04-21,39.70219039916992
2016-04-22,39.800376892089844
2016-04-25,39.43563461303711
2016-04-26,39.30936050415039
2016-04-27,39.49874496459961
2016-04-28,39.098915100097656
2016-04-29,38.46763229370117
2016-05-02,38.7902946472168
2016-05-03,38.63597106933594
2016-05-04,38.44657897949219
2016-05-05,37.9415283203125
2016-05-06,37.59782028198242
2016-05-09,37.948551177978516
2016-05-10,38.35538864135742
2016-05-11,38.09585189819336
2016-05-12,37.962581634521484
2016-05-13,37.79423904418945
2016-05-16,38.334346771240234
2016-05-17,38.10286331176758
2016-05-18,38.348388671875
2016-05-19,38.285255432128906
2016-05-20,38.657020568847656
2016-05-23,38.52375030517578
2016-05-24,39.0007209777832
2016-05-25,39.68114471435547
2016-05-26,39.55487060546875
2016-05-27,39.61800003051758
2016-05-31,39.46369552612305
2016-06-01,39.512794494628906
2016-06-02,39.856502532958984
2016-06-03,39.7302360534668
2016-06-06,40.10200119018555
2016-06-07,39.98275375366211
2016-06-08,40.41766357421875
2016-06-09,40.10902404785156
2016-06-10,39.8494873046875
2016-06-13,39.67977523803711
2016-06-14,39.77875900268555
2016-06-15,39.66563415527344
2016-06-16,40.66273498535156
2016-06-17,39.524169921875
2016-06-20,39.70097351074219
2016-06-21,39.77875900268555
2016-06-22,40.33744430541992
2016-06-23,40.79003143310547
2016-06-24,39.517112731933594
2016-06-27,39.11403274536133
2016-06-28,39.304962158203125
2016-06-29,40.344512939453125
2016-06-30,40.74052047729492
2016-07-01,40.973899841308594
2016-07-05,41.01632308959961
2016-07-06,41.83665466308594
2016-07-07,41.56792449951172
2016-07-08,41.97102355957031
2016-07-11,41.96394729614258
2016-07-12,42.1478157043457
2016-07-13,42.11246109008789
2016-07-14,42.18317413330078
2016-07-15,42.169036865234375
2016-07-18,41.73765563964844
2016-07-19,41.48306655883789
2016-07-20,41.57500076293945
2016-07-21,41.57500076293945
2016-07-22,41.59620666503906
2016-07-25,41.412349700927734
2016-07-26,41.270904541015625
2016-07-27,41.44063186645508
2016-07-28,41.32041931152344
2016-07-29,41.48306655883789
2016-08-01,41.48306655883789
2016-08-02,41.24970245361328
2016-08-03,40.76882553100586
2016-08-04,40.90318298339844
2016-08-05,45.160400390625
2016-08-08,44.45320510864258
2016-08-09,44.19156265258789
2016-08-10,44.297637939453125
2016-08-11,44.997745513916016
2016-08-12,44.79972457885742
2016-08-15,44.778507232666016
2016-08-16,44.58050537109375
2016-08-17,44.757301330566406
2016-08-18,44.997745513916016
2016-08-19,44.806800842285156
2016-08-22,44.941158294677734
2016-08-23,44.9623908996582
2016-08-24,44.36128616333008
2016-08-25,44.07134246826172
2016-08-26,44.446144104003906
2016-08-29,44.559288024902344
2016-08-30,44.34714126586914
2016-08-31,44.403717041015625
2016-09-01,44.48150634765625
2016-09-02,44.53807830810547
2016-09-06,44.7219352722168
2016-09-07,44.46029281616211
2016-09-08,44.7219352722168
2016-09-09,44.19156265258789
2016-09-12,44.68659591674805
2016-09-13,44.03120803833008
2016-09-14,43.703521728515625
2016-09-15,44.437255859375
2016-09-16,44.36601638793945
2016-09-19,43.68928146362305
2016-09-20,44.12382125854492
2016-09-21,44.66521453857422
2016-09-22,44.89316940307617
2016-09-23,44.85043716430664
2016-09-26,44.27341842651367
2016-09-27,44.57261276245117
2016-09-28,45.09263610839844
2016-09-29,44.10244369506836
2016-09-30,44.4586296081543
2016-10-03,44.53697967529297
2016-10-04,44.4942512512207
2016-10-05,44.73646545410156
2016-10-06,44.636722564697266
2016-10-07,44.71508026123047
2016-10-10,45.520050048828125
2016-10-11,44.11669158935547
2016-10-12,43.924354553222656
2016-10-13,44.52985763549805
2016-10-14,44.26628875732422
2016-10-17,43.824623107910156
2016-10-18,44.23065185546875
2016-10-19,44.07395553588867
2016-10-20,44.10956954956055
2016-10-21,43.59666061401367
2016-10-24,43.27610778808594
2016-10-25,44.13094711303711
2016-10-26,43.36159133911133
2016-10-27,43.66078186035156
2016-10-28,41.91548156738281
2016-10-31,41.83000183105469
2016-11-01,42.2431755065918
2016-11-02,41.91548156738281
2016-11-03,41.623416900634766
2016-11-04,41.901241302490234
2016-11-07,42.77744674682617
2016-11-08,43.10514450073242
2016-11-09,45.71951675415039
2016-11-10,46.275146484375
2016-11-11,45.5556640625
2016-11-14,45.256473541259766
2016-11-15,45.341957092285156
2016-11-16,44.6153564453125
2016-11-17,44.66521453857422
2016-11-18,44.07395553588867
2016-11-21,44.38026428222656
2016-11-22,43.95285415649414
2016-11-23,43.91011047363281
2016-11-25,44.31614303588867
2016-11-28,44.024078369140625
2016-11-29,44.301910400390625
2016-11-30,43.58954620361328
2016-12-01,43.283233642578125
2016-12-02,43.54680633544922
2016-12-05,42.919921875
2016-12-06,42.9412956237793
2016-12-07,42.7845573425293
2016-12-08,42.827327728271484
2016-12-09,43.61803436279297
2016-12-12,43.96708297729492
2016-12-13,44.35472869873047
2016-12-14,44.361900329589844
2016-12-15,44.771060943603516
2016-12-16,44.82131576538086
2016-12-19,43.888126373291016
2016-12-20,43.42871856689453
2016-12-21,42.660648345947266
2016-12-22,42.76831817626953
2016-12-23,42.75395965576172
2016-12-27,42.91905975341797
2016-12-28,42.54579544067383
2016-12-29,42.38068771362305
2016-12-30,42.258663177490234
2017-01-03,43.17748260498047
2017-01-04,43.163124084472656
2017-01-05,43.14876937866211
2017-01-06,43.26361083984375
2017-01-09,43.85942459106445
2017-01-10,43.01239013671875
2017-01-11,44.239864349365234
2017-01-12,44.65621566772461
2017-01-13,44.7495231628418
2017-01-17,44.132198333740234
2017-01-18,43.90966796875
2017-01-19,43.30669403076172
2017-01-20,44.88591766357422
2017-01-23,44.36907958984375
2017-01-24,43.938385009765625
2017-01-25,43.84507369995117
2017-01-26,43.931209564208984
2017-01-27,44.32600784301758
2017-01-30,44.09630584716797
2017-01-31,44.498291015625
2017-02-01,44.57724380493164
2017-02-02,46.07033157348633
2017-02-03,46.149295806884766
2017-02-06,46.615882873535156
2017-02-07,46.08469009399414
2017-02-08,46.17082977294922
2017-02-09,46.22108840942383
2017-02-10,46.04880142211914
2017-02-13,46.493865966796875
2017-02-14,47.132720947265625
2017-02-15,46.773807525634766
2017-02-16,46.8455924987793
2017-02-17,46.938899993896484
2017-02-21,47.003517150878906
2017-02-22,46.86713409423828
2017-02-23,47.26911544799805
2017-02-24,47.49164962768555
2017-02-27,47.26911544799805
2017-02-28,47.28347396850586
2017-03-01,47.527530670166016
2017-03-02,47.434226989746094
2017-03-03,47.79313278198242
2017-03-06,47.71417999267578
2017-03-07,47.34807205200195
2017-03-08,47.233219146728516
2017-03-09,47.29781723022461
2017-03-10,47.08964538574219
2017-03-13,46.3811149597168
2017-03-14,46.41725158691406
2017-03-15,46.77875518798828
2017-03-16,46.40279006958008
2017-03-17,46.200347900390625
2017-03-20,46.3521842956543
2017-03-21,46.20759201049805
2017-03-22,45.91115951538086
2017-03-23,45.75209426879883
2017-03-24,45.679786682128906
2017-03-27,45.68702697753906
2017-03-28,45.795467376708984
2017-03-29,46.012367248535156
2017-03-30,45.875
2017-03-31,45.9400749206543
2017-04-03,45.889461517333984
2017-04-04,46.034061431884766
2017-04-05,45.961761474609375
2017-04-06,45.72316360473633
2017-04-07,45.64363098144531
2017-04-10,45.22429656982422
2017-04-11,45.24598693847656
2017-04-12,45.5858039855957
2017-04-13,45.267669677734375
2017-04-17,45.4050407409668
2017-04-18,45.0218505859375
2017-04-19,45.28936767578125
2017-04-20,45.22429656982422
2017-04-21,44.747108459472656
2017-04-24,44.92786407470703
2017-04-25,45.04353332519531
2017-04-26,45.33273696899414
2017-04-27,45.24598693847656
2017-04-28,45.06523132324219
2017-05-01,45.10138702392578
2017-05-02,45.33273696899414
2017-05-03,46.00514221191406
2017-05-04,45.82438659667969
2017-05-05,46.25096130371094
2017-05-08,46.279884338378906
2017-05-09,45.75932693481445
2017-05-10,46.229270935058594
2017-05-11,46.583553314208984
2017-05-12,45.961761474609375
2017-05-15,45.91838455200195
2017-05-16,46.120819091796875
2017-05-17,45.549644470214844
2017-05-18,46.19312286376953
2017-05-19,46.11359405517578
2017-05-22,46.30156707763672
2017-05-23,46.67031478881836
2017-05-24,46.9450569152832
2017-05-25,47.02458572387695
2017-05-26,46.93782043457031
2017-05-30,46.90892028808594
2017-05-31,47.07520294189453
2017-06-01,47.18363952636719
2017-06-02,47.33548355102539
2017-06-05,47.04627990722656
2017-06-06,46.757080078125
2017-06-07,46.316043853759766
2017-06-08,45.694252014160156
2017-06-09,46.55463790893555
2017-06-12,46.55463790893555
2017-06-13,46.08122253417969
2017-06-14,46.15404510498047
2017-06-15,46.02295684814453
2017-06-16,45.86271286010742
2017-06-19,46.37982940673828
2017-06-20,46.9989128112793
2017-06-21,47.67625427246094
2017-06-22,48.084110260009766
2017-06-23,48.18606948852539
2017-06-26,48.01129150390625
2017-06-27,47.73451614379883
2017-06-28,47.4577522277832
2017-06-29,46.86052322387695
2017-06-30,46.67844772338867
2017-07-03,46.80955505371094
2017-07-05,46.72943115234375
2017-07-06,45.957393646240234
2017-07-07,46.00110626220703
2017-07-10,45.76074981689453
2017-07-11,45.40386962890625
2017-07-12,45.724334716796875
2017-07-13,45.80445098876953
2017-07-14,45.92826843261719
2017-07-17,45.600521087646484
2017-07-18,45.45486068725586
2017-07-19,45.60781478881836
2017-07-20,45.84087371826172
2017-07-21,45.61509323120117
2017-07-24,45.57138442993164
2017-07-25,45.4184455871582
2017-07-26,45.01057434082031
2017-07-27,46.38710403442383
2017-07-28,46.693016052246094
2017-07-31,46.525489807128906
2017-08-01,46.554630279541016
2017-08-02,46.20503616333008
2017-08-03,46.26329803466797
2017-08-04,45.957393646240234
2017-08-07,45.76802444458008
2017-08-08,45.38930892944336
2017-08-09,45.51313400268555
2017-08-10,45.28734588623047
2017-08-11,45.43301010131836
2017-08-14,45.644222259521484
2017-08-15,45.52040100097656
2017-08-16,45.66606903076172
2017-08-17,45.039710998535156
2017-08-18,44.784793853759766
2017-08-21,45.13439178466797
2017-08-22,45.462135314941406
2017-08-23,45.2654914855957
2017-08-24,45.67335510253906
2017-08-25,45.84087371826172
2017-08-28,46.11763381958008
2017-08-29,45.97196960449219
2017-08-30,45.97196960449219
2017-08-31,46.510921478271484
2017-09-01,46.489078521728516
2017-09-05,46.33613204956055
2017-09-06,46.61289596557617
2017-09-07,46.845951080322266
2017-09-08,46.80955505371094
2017-09-11,47.4359016418457
2017-09-12,47.67625427246094
2017-09-13,47.66897201538086
2017-09-14,48.50526809692383
2017-09-15,48.53460693359375
2017-09-18,48.40990447998047
2017-09-19,48.38056182861328
2017-09-20,48.26317596435547
2017-09-21,48.123802185058594
2017-09-22,47.77901077270508
2017-09-25,47.81568908691406
2017-09-26,47.507572174072266
2017-09-27,47.368186950683594
2017-09-28,47.16278839111328
2017-09-29,46.97206115722656
2017-10-02,47.35352325439453
2017-10-03,47.22147750854492
2017-10-04,47.390201568603516
2017-10-05,47.390201568603516
2017-10-06,47.35352325439453
2017-10-09,47.19212341308594
2017-10-10,47.28749465942383
2017-10-11,46.78865432739258
2017-10-12,46.82533645629883
2017-10-13,46.502559661865234
2017-10-16,46.46586990356445
2017-10-17,46.37784194946289
2017-10-18,46.590579986572266
2017-10-19,46.76665496826172
2017-10-20,46.86199951171875
2017-10-23,46.509891510009766
2017-10-24,46.297149658203125
2017-10-25,45.8129768371582
2017-10-26,45.47551345825195
2017-10-27,42.72453689575195
2017-10-30,40.13496017456055
2017-10-31,40.41372299194336
2017-11-01,40.59711837768555
2017-11-02,40.61913299560547
2017-11-03,41.125301361083984
2017-11-06,40.99326705932617
2017-11-07,40.780513763427734
2017-11-08,41.506778717041016
2017-11-09,41.23534393310547
2017-11-10,40.699825286865234
2017-11-13,40.42105484008789
2017-11-14,40.340370178222656
2017-11-15,40.20096969604492
2017-11-16,40.472408294677734
2017-11-17,40.494415283203125
2017-11-20,39.687461853027344
2017-11-21,39.812171936035156
2017-11-22,39.885520935058594
2017-11-24,39.87086486816406
2017-11-27,40.01757049560547
2017-11-28,40.29634094238281
2017-11-29,40.61179733276367
2017-11-30,40.5457649230957
2017-12-01,40.98592758178711
2017-12-04,41.242679595947266
2017-12-05,40.91256332397461
2017-12-06,39.87086486816406
2017-12-07,40.17897415161133
2017-12-08,40.76584243774414
2017-12-11,41.330711364746094
2017-12-12,41.866249084472656
2017-12-13,41.74887466430664
2017-12-14,41.43812942504883
2017-12-15,41.60829162597656
2017-12-18,41.59349822998047
2017-12-19,41.60089874267578
2017-12-20,41.512107849121094
2017-12-21,41.8746337890625
2017-12-22,41.69706726074219
2017-12-26,41.68227005004883
2017-12-27,41.68227005004883
2017-12-28,41.8746337890625
2017-12-29,41.630489349365234
2018-01-02,41.59349822998047
2018-01-03,41.53430938720703
2018-01-04,42.20756149291992
2018-01-05,42.16316223144531
2018-01-08,41.91901779174805
2018-01-09,42.02259826660156
2018-01-10,42.39251708984375
2018-01-11,42.614463806152344
2018-01-12,43.39868927001953
2018-01-16,45.92152786254883
2018-01-17,45.891937255859375
2018-01-18,45.22608947753906
2018-01-19,45.337059020996094
2018-01-22,45.31486129760742
2018-01-23,45.647789001464844
2018-01-24,45.2630729675293
2018-01-25,45.35185623168945
2018-01-26,45.899330139160156
2018-01-29,45.59599304199219
2018-01-30,44.87096405029297
2018-01-31,43.83519744873047
2018-02-01,44.286495208740234
2018-02-02,43.32471466064453
2018-02-05,41.72666931152344
2018-02-06,41.031219482421875
2018-02-07,41.341957092285156
2018-02-08,40.49114990234375
2018-02-09,40.594722747802734
2018-02-12,41.00902557373047
2018-02-13,40.61691665649414
2018-02-14,40.61691665649414
2018-02-15,41.4233283996582
2018-02-16,41.64528274536133
2018-02-20,40.67610168457031
2018-02-21,40.357967376708984
2018-02-22,40.37276840209961
2018-02-23,40.594722747802734
2018-02-26,41.475120544433594
2018-02-27,40.4837532043457
2018-02-28,40.11383056640625
2018-03-01,39.72911071777344
2018-03-02,40.21739196777344
2018-03-05,40.24699020385742
2018-03-06,40.17301940917969
2018-03-07,40.29877853393555
2018-03-08,40.51333999633789
2018-03-09,40.79448699951172
2018-03-12,40.957237243652344
2018-03-13,40.96463394165039
2018-03-14,40.89746856689453
2018-03-15,41.23330307006836
2018-03-16,41.546756744384766
2018-03-19,40.770599365234375
2018-03-20,40.778053283691406
2018-03-21,40.81536865234375
2018-03-22,40.389976501464844
2018-03-23,39.860103607177734
2018-03-26,40.33027648925781
2018-03-27,40.113853454589844
2018-03-28,41.1139030456543
2018-03-29,40.651187896728516
2018-04-02,39.755615234375
2018-04-03,40.36759567260742
2018-04-04,40.703426361083984
2018-04-05,40.69596862792969
2018-04-06,39.82278823852539
2018-04-09,41.91244125366211
2018-04-10,42.158714294433594
2018-04-11,41.942291259765625
2018-04-12,42.34530258178711
2018-04-13,42.666202545166016
2018-04-16,43.7707405090332
2018-04-17,44.23345184326172
2018-04-18,43.97224044799805
2018-04-19,43.76327133178711
2018-04-20,43.90507125854492
2018-04-23,44.96483612060547
2018-04-24,44.845420837402344
2018-04-25,44.50210952758789
2018-04-26,44.337928771972656
2018-04-27,44.38271713256836
2018-04-30,43.9349250793457
2018-05-01,43.27071762084961
2018-05-02,42.763221740722656
2018-05-03,42.93488693237305
2018-05-04,43.09906005859375
2018-05-07,42.822933197021484
2018-05-08,42.360225677490234
2018-05-09,43.248329162597656
2018-05-10,43.330421447753906
2018-05-11,44.546897888183594
2018-05-14,44.5394401550293
2018-05-15,44.181209564208984
2018-05-16,44.5916748046875
2018-05-17,44.08418655395508
2018-05-18,44.13643264770508
2018-05-21,43.71104049682617
2018-05-22,43.62147521972656
2018-05-23,44.15882110595703
2018-05-24,44.128963470458984
2018-05-25,44.0991096496582
2018-05-29,43.584163665771484
2018-05-30,44.56928253173828
2018-05-31,44.427490234375
2018-06-01,45.1961784362793
2018-06-04,46.28579330444336
2018-06-05,45.81561279296875
2018-06-06,46.21862030029297
2018-06-07,46.263397216796875
2018-06-08,46.70372009277344
2018-06-11,46.51713562011719
2018-06-12,46.59923553466797
2018-06-13,46.711177825927734
2018-06-14,46.29753494262695
2018-06-15,46.6510124206543
2018-06-18,45.86885070800781
2018-06-19,45.89894485473633
2018-06-20,46.08695983886719
2018-06-21,46.011756896972656
2018-06-22,46.229854583740234
2018-06-25,45.93655776977539
2018-06-26,45.665802001953125
2018-06-27,45.0340576171875
2018-06-28,45.34992599487305
2018-06-29,45.6507568359375
2018-07-02,45.47026443481445
2018-07-03,45.65828323364258
2018-07-05,46.35770797729492
2018-07-06,46.77886962890625
2018-07-09,46.64350128173828
2018-07-10,46.85407638549805
2018-07-11,46.55323791503906
2018-07-12,47.12482452392578
2018-07-13,47.297786712646484
2018-07-16,47.072174072265625
2018-07-17,47.02703857421875
2018-07-18,47.33540344238281
2018-07-19,47.01200485229492
2018-07-20,47.019535064697266
2018-07-23,47.14738845825195
2018-07-24,47.69639587402344
2018-07-25,48.50110626220703
2018-07-26,48.14011764526367
2018-07-27,47.74904251098633
2018-07-30,48.74176788330078
2018-07-31,49.53897476196289
2018-08-01,49.253177642822266
2018-08-02,49.050113677978516
2018-08-03,49.584102630615234
2018-08-06,49.802188873291016
2018-08-07,50.07293701171875
2018-08-08,50.155662536621094
2018-08-09,49.63674545288086
2018-08-10,49.689388275146484
2018-08-13,50.17824172973633
2018-08-14,49.982688903808594
2018-08-15,50.66706466674805
2018-08-16,51.78013610839844
2018-08-17,51.938072204589844
2018-08-20,52.77287673950195
2018-08-21,52.02079772949219
2018-08-22,51.92304611206055
2018-08-23,51.870391845703125
2018-08-24,51.92304611206055
2018-08-27,51.88542938232422
2018-08-28,51.61467361450195
2018-08-29,51.750064849853516
2018-08-30,51.546993255615234
2018-08-31,51.5845947265625
2018-09-04,51.103271484375
2018-09-05,51.607173919677734
2018-09-06,52.17875289916992
2018-09-07,52.3968505859375
2018-09-10,52.31411361694336
2018-09-11,51.95311737060547
2018-09-12,52.539737701416016
2018-09-13,53.269248962402344
2018-09-14,52.98908233642578
2018-09-17,53.32224655151367
2018-09-18,53.32224655151367
2018-09-19,52.98908233642578
2018-09-20,53.594852447509766
2018-09-21,53.8371467590332
2018-09-24,53.594852447509766
2018-09-25,53.49640655517578
2018-09-26,53.25410079956055
2018-09-27,53.54940414428711
2018-09-28,53.715980529785156
2018-10-01,54.16273880004883
2018-10-02,54.32932662963867
2018-10-03,54.041603088378906
2018-10-04,53.928009033203125
2018-10-05,53.784149169921875
2018-10-08,54.1097412109375
2018-10-09,54.776084899902344
2018-10-10,53.34495544433594
2018-10-11,51.76997756958008
2018-10-12,52.8603630065918
2018-10-15,52.595333099365234
2018-10-16,53.928009033203125
2018-10-17,54.382328033447266
2018-10-18,54.677650451660156
2018-10-19,54.783660888671875
2018-10-22,54.95024490356445
2018-10-23,54.5943489074707
2018-10-24,53.413108825683594
2018-10-25,52.97393798828125
2018-10-26,53.307106018066406
2018-10-29,54.1021728515625
2018-10-30,55.17739486694336
2018-10-31,55.73771667480469
2018-11-01,55.366695404052734
2018-11-02,54.723079681396484
2018-11-05,55.366695404052734
2018-11-06,55.510562896728516
2018-11-07,56.8508186340332
2018-11-08,57.15370559692383
2018-11-09,56.684226989746094
2018-11-12,56.555511474609375
2018-11-13,56.494937896728516
2018-11-14,56.10117721557617
2018-11-15,56.66908264160156
2018-11-16,57.592872619628906
2018-11-19,57.81246566772461
2018-11-20,56.6236572265625
2018-11-21,56.63124465942383
2018-11-23,56.540348052978516
2018-11-26,57.123416900634766
2018-11-27,57.80488967895508
2018-11-28,58.478797912597656
2018-11-29,58.993709564208984
2018-11-30,60.076507568359375
2018-12-03,59.98564529418945
2018-12-04,59.220863342285156
2018-12-06,59.34201431274414
2018-12-07,58.09262466430664
2018-12-10,58.62268829345703
2018-12-11,58.3879280090332
2018-12-12,59.069435119628906
2018-12-13,59.82662582397461
2018-12-14,58.31684494018555
2018-12-17,57.36370849609375
2018-12-18,56.67745590209961
2018-12-19,56.25046157836914
2018-12-20,56.03693771362305
2018-12-21,55.58706283569336
2018-12-24,54.2526741027832
2018-12-26,56.42583084106445
2018-12-27,57.47810745239258
2018-12-28,57.47047805786133
2018-12-31,58.26346969604492
2019-01-02,57.63822555541992
2019-01-03,56.45632553100586
2019-01-04,58.15673065185547
2019-01-07,57.5162239074707
2019-01-08,57.94321823120117
2019-01-09,57.50096130371094
2019-01-10,56.791839599609375
2019-01-11,57.11208724975586
2019-01-14,55.945457458496094
2019-01-15,56.80708694458008
2019-01-16,56.89097595214844
2019-01-17,57.64584732055664
2019-01-18,57.85171890258789
2019-01-22,57.821224212646484
2019-01-23,57.52384948730469
2019-01-24,55.79294204711914
2019-01-25,55.625186920166016
2019-01-28,55.602317810058594
2019-01-29,55.83871078491211
2019-01-30,55.945457458496094
2019-01-31,56.753719329833984
2019-02-01,58.293968200683594
2019-02-04,58.61421585083008
2019-02-05,58.82775115966797
2019-02-06,59.01073455810547
2019-02-07,58.57610321044922
2019-02-08,59.109867095947266
2019-02-11,58.492225646972656
2019-02-12,59.87237548828125
2019-02-13,60.253631591796875
2019-02-14,60.19264221191406
2019-02-15,60.856014251708984
2019-02-19,60.42139434814453
2019-02-20,60.56625747680664
2019-02-21,60.87126541137695
2019-02-22,61.588043212890625
2019-02-25,61.29064178466797
2019-02-26,61.565155029296875
2019-02-27,61.473663330078125
2019-02-28,61.984535217285156
2019-03-01,62.2590217590332
2019-03-04,62.045536041259766
2019-03-05,62.29716491699219
2019-03-06,61.580406188964844
2019-03-07,61.34403610229492
2019-03-08,60.84838104248047
2019-03-11,61.66429138183594
2019-03-12,61.93876266479492
2019-03-13,62.220916748046875
2019-03-14,62.55870819091797
2019-03-15,62.62010955810547
2019-03-18,62.45121383666992
