Date,EXPD
2016-02-09,40.466529846191406
2016-02-10,39.734779357910156
2016-02-11,39.399757385253906
2016-02-12,40.29020690917969
2016-02-16,41.066043853759766
2016-02-17,41.259986877441406
2016-02-18,41.19826889038086
2016-02-19,41.16301345825195
2016-02-22,41.21591567993164
2016-02-23,39.84058380126953
2016-02-24,40.087432861328125
2016-02-25,40.47533416748047
2016-02-26,40.62522888183594
2016-02-29,40.3607292175293
2016-03-01,40.81035614013672
2016-03-02,40.713382720947266
2016-03-03,41.11893081665039
2016-03-04,41.37459945678711
2016-03-07,41.66554260253906
2016-03-08,41.621456146240234
2016-03-09,41.78013229370117
2016-03-10,42.13279724121094
2016-03-11,42.3708381652832
2016-03-14,42.1416130065918
2016-03-15,42.423736572265625
2016-03-16,42.31794357299805
2016-03-17,42.979156494140625
2016-03-18,42.74112319946289
2016-03-21,42.74112319946289
2016-03-22,42.6529541015625
2016-03-23,42.758750915527344
2016-03-24,42.89980697631836
2016-03-28,42.961524963378906
2016-03-29,43.014427185058594
2016-03-30,42.94389343261719
2016-03-31,43.032047271728516
2016-04-01,43.06730651855469
2016-04-04,42.13279724121094
2016-04-05,42.12397766113281
2016-04-06,42.13279724121094
2016-04-07,41.74488067626953
2016-04-08,41.86831283569336
2016-04-11,42.23859405517578
2016-04-12,42.2121467590332
2016-04-13,42.723480224609375
2016-04-14,42.93507766723633
2016-04-15,43.41115188598633
2016-04-18,43.375877380371094
2016-04-19,43.9224967956543
2016-04-20,43.525760650634766
2016-04-21,42.94389343261719
2016-04-22,43.15548324584961
2016-04-25,43.12022018432617
2016-04-26,43.76380157470703
2016-04-27,44.3897590637207
2016-04-28,43.94894027709961
2016-04-29,43.73735046386719
2016-05-02,44.31040573120117
2016-05-03,41.78013229370117
2016-05-04,41.94765853881836
2016-05-05,41.85068130493164
2016-05-06,42.67059326171875
2016-05-09,42.58243179321289
2016-05-10,42.961524963378906
2016-05-11,42.1416130065918
2016-05-12,42.36201858520508
2016-05-13,41.833045959472656
2016-05-16,41.74488067626953
2016-05-17,41.938846588134766
2016-05-18,42.0181884765625
2016-05-19,42.10634994506836
2016-05-20,42.6970329284668
2016-05-23,42.961524963378906
2016-05-24,43.35826110839844
2016-05-25,43.084957122802734
2016-05-26,43.12022018432617
2016-05-27,43.26243591308594
2016-05-31,43.15576934814453
2016-06-01,43.217994689941406
2016-06-02,43.075775146484375
2016-06-03,43.61800003051758
2016-06-06,43.98244094848633
2016-06-07,44.05356216430664
2016-06-08,44.29355239868164
2016-06-09,44.426883697509766
2016-06-10,43.78688430786133
2016-06-13,43.306884765625
2016-06-14,42.89799880981445
2016-06-15,42.88910675048828
2016-06-16,42.951324462890625
2016-06-17,42.92466354370117
2016-06-20,43.26243591308594
2016-06-21,43.17354965209961
2016-06-22,43.13799285888672
2016-06-23,43.56466293334961
2016-06-24,42.22243118286133
2016-06-27,41.8402099609375
2016-06-28,42.31132507324219
2016-06-29,42.80021286010742
2016-06-30,43.59132766723633
2016-07-01,44.16910934448242
2016-07-05,43.81355667114258
2016-07-06,43.52910232543945
2016-07-07,43.78688430786133
2016-07-08,44.37355422973633
2016-07-11,44.275779724121094
2016-07-12,44.43578338623047
2016-07-13,44.58688735961914
2016-07-14,44.59577178955078
2016-07-15,44.444671630859375
2016-07-18,44.51578140258789
2016-07-19,44.444671630859375
2016-07-20,44.275779724121094
2016-07-21,44.02688217163086
2016-07-22,44.58688735961914
2016-07-25,44.40910339355469
2016-07-26,44.85355758666992
2016-07-27,44.40022659301758
2016-07-28,44.577999114990234
2016-07-29,43.937992095947266
2016-08-01,44.080223083496094
2016-08-02,45.591331481933594
2016-08-03,45.35134506225586
2016-08-04,44.8268928527832
2016-08-05,45.47578048706055
2016-08-08,45.35134506225586
2016-08-09,45.38690185546875
2016-08-10,45.520225524902344
2016-08-11,45.60022735595703
2016-08-12,45.58244323730469
2016-08-15,45.4580078125
2016-08-16,45.41355895996094
2016-08-17,45.34245300292969
2016-08-18,45.12911605834961
2016-08-19,45.493560791015625
2016-08-22,45.43134689331055
2016-08-23,45.51133728027344
2016-08-24,45.7068977355957
2016-08-25,45.52910614013672
2016-08-26,45.395782470703125
2016-08-29,45.395782470703125
2016-08-30,45.546905517578125
2016-08-31,45.0224494934082
2016-09-01,45.48466491699219
2016-09-02,45.61800765991211
2016-09-06,45.99134826660156
2016-09-07,45.858001708984375
2016-09-08,45.751346588134766
2016-09-09,44.95133590698242
2016-09-12,45.546905517578125
2016-09-13,44.880218505859375
2016-09-14,44.56022262573242
2016-09-15,44.81800079345703
2016-09-16,44.72022247314453
2016-09-19,44.48911666870117
2016-09-20,44.613555908203125
2016-09-21,45.11134338378906
2016-09-22,45.24467086791992
2016-09-23,45.21799850463867
2016-09-26,45.146888732910156
2016-09-27,45.69800567626953
2016-09-28,45.73356246948242
2016-09-29,45.63577651977539
2016-09-30,45.795780181884766
2016-10-03,45.71577835083008
2016-10-04,46.018009185791016
2016-10-05,46.13356399536133
2016-10-06,45.99134826660156
2016-10-07,45.80466842651367
2016-10-10,45.76912307739258
2016-10-11,45.4580078125
2016-10-12,45.63577651977539
2016-10-13,45.315773010253906
2016-10-14,45.33355712890625
2016-10-17,45.378013610839844
2016-10-18,43.929100036621094
2016-10-19,44.16021728515625
2016-10-20,44.09799575805664
2016-10-21,44.26689147949219
2016-10-24,44.69355010986328
2016-10-25,44.76466751098633
2016-10-26,44.871334075927734
2016-10-27,45.146888732910156
2016-10-28,45.60022735595703
2016-10-31,45.751346588134766
2016-11-01,45.41355895996094
2016-11-02,45.360233306884766
2016-11-03,45.2091178894043
2016-11-04,45.2091178894043
2016-11-07,46.1957893371582
2016-11-08,44.702449798583984
2016-11-09,44.05356216430664
2016-11-10,44.95133590698242
2016-11-11,45.03133010864258
2016-11-14,45.893558502197266
2016-11-15,46.035789489746094
2016-11-16,45.67134475708008
2016-11-17,45.4580078125
2016-11-18,45.77800369262695
2016-11-21,46.186893463134766
2016-11-22,46.61357116699219
2016-11-23,46.924678802490234
2016-11-25,47.20912170410156
2016-11-28,46.94246292114258
2016-11-29,47.246986389160156
2016-11-30,47.23802947998047
2016-12-01,47.82021713256836
2016-12-02,47.67691421508789
2016-12-05,48.42032241821289
2016-12-06,48.438236236572266
2016-12-07,49.51304626464844
2016-12-08,50.47142791748047
2016-12-09,49.47722625732422
2016-12-12,50.05046081542969
2016-12-13,49.880279541015625
2016-12-14,49.28018569946289
2016-12-15,48.8233757019043
2016-12-16,48.321800231933594
2016-12-19,48.73381423950195
2016-12-20,48.60841369628906
2016-12-21,48.357627868652344
2016-12-22,48.16952896118164
2016-12-23,48.09788131713867
2016-12-27,48.151615142822266
2016-12-28,47.56943130493164
2016-12-29,47.54256057739258
2016-12-30,47.435081481933594
2017-01-03,47.56047439575195
2017-01-04,47.605262756347656
2017-01-05,47.49776840209961
2017-01-06,47.58734893798828
2017-01-09,47.506736755371094
2017-01-10,47.354469299316406
2017-01-11,48.071006774902344
2017-01-12,47.945621490478516
2017-01-13,48.250144958496094
2017-01-17,47.75752258300781
2017-01-18,48.11579132080078
2017-01-19,47.75752258300781
2017-01-20,47.712738037109375
2017-01-23,46.67375183105469
2017-01-24,47.0230712890625
2017-01-25,47.28281021118164
2017-01-26,47.40821075439453
2017-01-27,47.66794967651367
2017-01-30,47.435081481933594
2017-01-31,46.646888732910156
2017-02-01,46.83498001098633
2017-02-02,46.96932601928711
2017-02-03,47.75752258300781
2017-02-06,47.39925765991211
2017-02-07,47.73960876464844
2017-02-08,47.9545783996582
2017-02-09,48.44719314575195
2017-02-10,49.02043151855469
2017-02-13,49.34286880493164
2017-02-14,49.450355529785156
2017-02-15,50.238555908203125
2017-02-16,50.310203552246094
2017-02-17,50.60577392578125
2017-02-21,50.27437973022461
2017-02-22,50.68638610839844
2017-02-23,50.16689682006836
2017-02-24,50.784908294677734
2017-02-27,50.82969665527344
2017-02-28,50.49829864501953
2017-03-01,51.30440902709961
2017-03-02,50.8565673828125
2017-03-03,50.60577392578125
2017-03-06,50.52516555786133
2017-03-07,50.202720642089844
2017-03-08,50.0683708190918
2017-03-09,50.014625549316406
2017-03-10,50.68638610839844
2017-03-13,50.8565673828125
2017-03-14,50.39080810546875
2017-03-15,50.56995391845703
2017-03-16,50.247501373291016
2017-03-17,50.516212463378906
2017-03-20,50.38185501098633
2017-03-21,49.78175735473633
2017-03-22,50.00567626953125
2017-03-23,50.0414924621582
2017-03-24,49.9967155456543
2017-03-27,49.8265266418457
2017-03-28,50.552032470703125
2017-03-29,50.45352554321289
2017-03-30,50.7132568359375
2017-03-31,50.59681701660156
2017-04-03,50.18480682373047
2017-04-04,50.66847610473633
2017-04-05,50.516212463378906
2017-04-06,50.57890701293945
2017-04-07,49.95193099975586
2017-04-10,50.310203552246094
2017-04-11,50.131065368652344
2017-04-12,49.88923645019531
2017-04-13,49.57575225830078
2017-04-17,50.17585372924805
2017-04-18,50.0414924621582
2017-04-19,49.9250602722168
2017-04-20,50.34603500366211
2017-04-21,50.60577392578125
2017-04-24,51.30440902709961
2017-04-25,51.32231903076172
2017-04-26,50.838661193847656
2017-04-27,50.838661193847656
2017-04-28,50.238555908203125
2017-05-01,50.148983001708984
2017-05-02,48.402408599853516
2017-05-03,48.438236236572266
2017-05-04,48.78754806518555
2017-05-05,48.715904235839844
2017-05-08,48.07997131347656
2017-05-09,47.80231475830078
2017-05-10,47.59630584716797
2017-05-11,47.703773498535156
2017-05-12,47.5246467590332
2017-05-15,47.81126022338867
2017-05-16,47.54256057739258
2017-05-17,46.79914474487305
2017-05-18,47.121585845947266
2017-05-19,47.246986389160156
2017-05-22,47.515689849853516
2017-05-23,47.99040603637695
2017-05-24,47.82917785644531
2017-05-25,47.703773498535156
2017-05-26,47.426124572753906
2017-05-30,47.94075012207031
2017-05-31,48.19353485107422
2017-06-01,48.906776428222656
2017-06-02,49.42139434814453
2017-06-05,49.358192443847656
2017-06-06,49.087337493896484
2017-06-07,49.258888244628906
2017-06-08,49.222774505615234
2017-06-09,49.484596252441406
2017-06-12,50.37841033935547
2017-06-13,50.69440460205078
2017-06-14,50.856910705566406
2017-06-15,51.68751907348633
2017-06-16,51.47986602783203
2017-06-19,50.90205001831055
2017-06-20,49.945045471191406
2017-06-21,49.773502349853516
2017-06-22,49.47555923461914
2017-06-23,49.98115539550781
2017-06-26,50.46870040893555
2017-06-27,50.36033630371094
2017-06-28,50.79370880126953
2017-06-29,50.52286148071289
2017-06-30,50.99233627319336
2017-07-03,51.45278549194336
2017-07-05,51.39860534667969
2017-07-06,50.72147750854492
2017-07-07,51.39860534667969
2017-07-10,51.60626220703125
2017-07-11,51.904205322265625
2017-07-12,51.64237594604492
2017-07-13,51.56113052368164
2017-07-14,51.70557403564453
2017-07-17,51.9854621887207
2017-07-18,53.10498046875
2017-07-19,53.3577766418457
2017-07-20,53.31262969970703
2017-07-21,53.27651596069336
2017-07-24,53.3487434387207
2017-07-25,53.80918884277344
2017-07-26,53.863372802734375
2017-07-27,52.942466735839844
2017-07-28,53.06886291503906
2017-07-31,53.159149169921875
2017-08-01,53.07789611816406
2017-08-02,53.393890380859375
2017-08-03,53.77307891845703
2017-08-04,53.77307891845703
2017-08-07,53.321659088134766
2017-08-08,50.48673629760742
2017-08-09,50.21589279174805
2017-08-10,49.42139434814453
2017-08-11,49.15054702758789
2017-08-14,50.28812789916992
2017-08-15,50.17074966430664
2017-08-16,50.30617904663086
2017-08-17,49.493621826171875
2017-08-18,49.53876876831055
2017-08-21,49.63808059692383
2017-08-22,50.3332633972168
2017-08-23,49.683223724365234
2017-08-24,49.61099624633789
2017-08-25,49.701271057128906
2017-08-28,50.05337905883789
2017-08-29,50.46870040893555
2017-08-30,50.66731262207031
2017-08-31,50.649253845214844
2017-09-01,51.0374755859375
2017-09-05,51.05553436279297
2017-09-06,50.983306884765625
2017-09-07,51.09164810180664
2017-09-08,51.43472671508789
2017-09-11,51.59724044799805
2017-09-12,52.32853317260742
2017-09-13,51.209014892578125
2017-09-14,51.4979248046875
2017-09-15,51.37152862548828
2017-09-18,51.36249923706055
2017-09-19,51.570152282714844
2017-09-20,52.355621337890625
2017-09-21,52.13894271850586
2017-09-22,52.536190032958984
2017-09-25,52.4368782043457
2017-09-26,53.22234344482422
2017-09-27,53.62862777709961
2017-09-28,53.83627700805664
2017-09-29,54.0439338684082
2017-10-02,54.47728729248047
2017-10-03,54.38700485229492
2017-10-04,54.2606086730957
2017-10-05,54.414093017578125
2017-10-06,54.47728729248047
2017-10-09,54.16130065917969
2017-10-10,54.134212493896484
2017-10-11,54.40507507324219
2017-10-12,54.56757736206055
2017-10-13,54.32380294799805
2017-10-16,53.15011978149414
2017-10-17,52.38270568847656
2017-10-18,52.98760986328125
2017-10-19,53.18623352050781
2017-10-20,53.19526290893555
2017-10-23,53.43903732299805
2017-10-24,53.46611404418945
2017-10-25,53.1230354309082
2017-10-26,53.47514343261719
2017-10-27,53.601531982421875
2017-10-30,52.879276275634766
2017-10-31,52.70772933959961
2017-11-01,52.78898620605469
2017-11-02,52.50910949707031
2017-11-03,52.31950378417969
2017-11-06,51.904205322265625
2017-11-07,56.01211929321289
2017-11-08,54.61271667480469
2017-11-09,54.05296325683594
2017-11-10,54.03490447998047
2017-11-13,53.63765335083008
2017-11-14,53.61959457397461
2017-11-15,53.24944305419922
2017-11-16,53.97169876098633
2017-11-17,53.38485336303711
2017-11-20,53.3487434387207
2017-11-21,54.125179290771484
2017-11-22,54.007816314697266
2017-11-24,54.061988830566406
2017-11-27,54.39603805541992
2017-11-28,55.316932678222656
2017-11-29,58.15185546875
2017-11-30,58.869781494140625
2017-12-01,58.58805465698242
2017-12-04,59.006080627441406
2017-12-05,58.88794708251953
2017-12-06,58.46990966796875
2017-12-07,58.324520111083984
2017-12-08,58.57896423339844
2017-12-11,58.30634307861328
2017-12-12,58.479000091552734
2017-12-13,58.88794708251953
2017-12-14,58.215457916259766
2017-12-15,58.560791015625
2017-12-18,59.03335189819336
2017-12-19,58.769805908203125
2017-12-20,58.59714126586914
2017-12-21,58.29724884033203
2017-12-22,58.86069107055664
2017-12-26,58.94247817993164
2017-12-27,59.260536193847656
2017-12-28,59.396854400634766
2017-12-29,58.78799057006836
2018-01-02,59.05153274536133
2018-01-03,59.13331604003906
2018-01-04,59.0697021484375
2018-01-05,59.1514892578125
2018-01-08,59.50592041015625
2018-01-09,60.02391052246094
2018-01-10,59.46957015991211
2018-01-11,60.3328857421875
2018-01-12,60.64185333251953
2018-01-16,59.49681854248047
2018-01-17,60.04208755493164
2018-01-18,60.06024932861328
2018-01-19,60.34196853637695
2018-01-22,60.37832260131836
2018-01-23,60.78726577758789
2018-01-24,60.93265914916992
2018-01-25,60.62369918823242
2018-01-26,60.93265914916992
2018-01-29,60.22383499145508
2018-01-30,59.03335189819336
2018-01-31,59.024253845214844
2018-02-01,58.67892837524414
2018-02-02,57.8065185546875
2018-02-05,56.14348602294922
2018-02-06,56.22527313232422
2018-02-07,56.46154022216797
2018-02-08,54.8530387878418
2018-02-09,55.08930969238281
2018-02-12,56.679649353027344
2018-02-13,57.36122131347656
2018-02-14,57.86104202270508
2018-02-15,58.33361053466797
2018-02-16,58.269989013671875
2018-02-20,56.279788970947266
2018-02-21,58.151851654052734
2018-02-22,58.46990966796875
2018-02-23,59.54225540161133
2018-02-26,60.64185333251953
2018-02-27,59.54225540161133
2018-02-28,59.03335189819336
2018-03-01,57.261253356933594
2018-03-02,57.50662612915039
2018-03-05,57.69746398925781
2018-03-06,57.9064826965332
2018-03-07,57.28852462768555
2018-03-08,57.71563720703125
2018-03-09,58.83341598510742
2018-03-12,58.77889633178711
2018-03-13,59.12422561645508
2018-03-14,58.07005310058594
2018-03-15,57.888309478759766
2018-03-16,58.23363494873047
2018-03-19,58.27906799316406
2018-03-20,58.36086654663086
2018-03-21,58.215457916259766
2018-03-22,56.770530700683594
2018-03-23,55.32559585571289
2018-03-26,56.64329528808594
2018-03-27,56.00716018676758
2018-03-28,55.998077392578125
2018-03-29,57.524803161621094
2018-04-02,56.570594787597656
2018-04-03,58.18819808959961
2018-04-04,57.8065185546875
2018-04-05,57.670204162597656
2018-04-06,55.9708137512207
2018-04-09,55.89810562133789
2018-04-10,57.397579193115234
2018-04-11,57.388484954833984
2018-04-12,58.14276885986328
2018-04-13,57.9064826965332
2018-04-16,58.651668548583984
2018-04-17,58.88794708251953
2018-04-18,59.49681854248047
2018-04-19,58.49717712402344
2018-04-20,58.34268569946289
2018-04-23,58.433563232421875
2018-04-24,57.888309478759766
2018-04-25,58.38812255859375
2018-04-26,58.097328186035156
2018-04-27,58.651668548583984
2018-04-30,58.033714294433594
2018-05-01,58.22455596923828
2018-05-02,57.25217056274414
2018-05-03,57.24308776855469
2018-05-04,57.74290084838867
2018-05-07,58.1336784362793
2018-05-08,63.231842041015625
2018-05-09,64.1042709350586
2018-05-10,65.1402359008789
2018-05-11,65.74911499023438
2018-05-14,65.63098907470703
2018-05-15,65.45831298828125
2018-05-16,65.33106994628906
2018-05-17,65.37652587890625
2018-05-18,65.60372924804688
2018-05-21,66.62153625488281
2018-05-22,66.62153625488281
2018-05-23,66.84872436523438
2018-05-24,67.0577621459961
2018-05-25,67.0759048461914
2018-05-29,66.67606353759766
2018-05-30,68.50267791748047
2018-05-31,68.09129333496094
2018-06-01,69.13348388671875
2018-06-04,68.66722106933594
2018-06-05,69.30718231201172
2018-06-06,70.21226501464844
2018-06-07,69.56318664550781
2018-06-08,69.95630645751953
2018-06-11,70.43169403076172
2018-06-12,71.33677673339844
2018-06-13,70.72425079345703
2018-06-14,70.18484497070312
2018-06-15,70.29454803466797
2018-06-18,70.16656494140625
2018-06-19,68.22840118408203
2018-06-20,68.6032485961914
2018-06-21,68.72209167480469
2018-06-22,67.67073059082031
2018-06-25,66.32682800292969
2018-06-26,66.40910339355469
2018-06-27,65.95199584960938
2018-06-28,66.72908782958984
2018-06-29,66.82964324951172
2018-07-02,67.07649993896484
2018-07-03,66.05258178710938
2018-07-05,66.11656951904297
2018-07-06,65.68685913085938
2018-07-09,67.01248931884766
2018-07-10,66.71994018554688
2018-07-11,66.29940032958984
2018-07-12,66.7107925415039
2018-07-13,66.94850158691406
2018-07-16,66.12570190429688
2018-07-17,66.05258178710938
2018-07-18,66.90277862548828
2018-07-19,66.79308319091797
2018-07-20,67.1221923828125
2018-07-23,67.51532745361328
2018-07-24,67.55189514160156
2018-07-25,69.526611328125
2018-07-26,69.13348388671875
2018-07-27,68.84095001220703
2018-07-30,68.30155944824219
2018-07-31,69.63630676269531
2018-08-01,69.63630676269531
2018-08-02,70.09344482421875
2018-08-03,70.00199890136719
2018-08-06,70.84309387207031
2018-08-07,66.67423248291016
2018-08-08,67.09477996826172
2018-08-09,66.966796875
2018-08-10,66.81136322021484
2018-08-13,65.70515441894531
2018-08-14,65.82401275634766
2018-08-15,66.85707092285156
2018-08-16,67.57018280029297
2018-08-17,67.6615982055664
2018-08-20,68.1735610961914
2018-08-21,68.63066101074219
2018-08-22,67.99986267089844
2018-08-23,67.40560913085938
2018-08-24,67.37818908691406
2018-08-27,67.85356903076172
2018-08-28,67.02164459228516
2018-08-29,67.1221923828125
2018-08-30,66.72908782958984
2018-08-31,66.99420928955078
2018-09-04,66.9576416015625
2018-09-05,68.55754089355469
2018-09-06,69.00550079345703
2018-09-07,68.3929672241211
2018-09-10,69.38033294677734
2018-09-11,69.0237808227539
2018-09-12,68.70381164550781
2018-09-13,67.8810043334961
2018-09-14,68.92321014404297
2018-09-17,67.45132446289062
2018-09-18,67.56103515625
2018-09-19,67.67073059082031
2018-09-20,67.35075378417969
2018-09-21,67.35989379882812
2018-09-24,65.96113586425781
2018-09-25,66.0068588256836
2018-09-26,66.83879852294922
2018-09-27,66.42740631103516
2018-09-28,67.22276306152344
2018-10-01,66.68336486816406
2018-10-02,66.3634033203125
2018-10-03,66.85707092285156
2018-10-04,66.70166015625
2018-10-05,66.45482635498047
2018-10-08,66.12570190429688
2018-10-09,65.10177612304688
2018-10-10,62.47795104980469
2018-10-11,60.77750778198242
2018-10-12,61.16148376464844
2018-10-15,61.32603073120117
2018-10-16,62.340824127197266
2018-10-17,62.89849853515625
2018-10-18,60.868927001953125
2018-10-19,60.57637405395508
2018-10-22,61.24375915527344
2018-10-23,60.52151870727539
2018-10-24,58.738792419433594
2018-10-25,60.53980255126953
2018-10-26,59.72613525390625
2018-10-29,60.064395904541016
2018-10-30,61.673439025878906
2018-10-31,61.417449951171875
2018-11-01,63.08134841918945
2018-11-02,63.25504684448242
2018-11-05,62.99906921386719
2018-11-06,65.3120346069336
2018-11-07,67.0673599243164
2018-11-08,66.53709411621094
2018-11-09,65.57717895507812
2018-11-12,64.57150268554688
2018-11-13,65.30290985107422
2018-11-14,65.80571746826172
2018-11-15,67.28675079345703
2018-11-16,67.35075378417969
2018-11-19,67.35075378417969
2018-11-20,66.17142486572266
2018-11-21,66.77481842041016
2018-11-23,66.94850158691406
2018-11-26,68.09129333496094
2018-11-27,68.26496887207031
2018-11-28,70.26712799072266
2018-11-29,69.36204528808594
2018-11-30,69.97821807861328
2018-12-03,70.71397399902344
2018-12-04,69.47240447998047
2018-12-06,68.33201599121094
2018-12-07,64.90162658691406
2018-12-10,65.49940490722656
2018-12-11,65.61896514892578
2018-12-12,66.45586395263672
2018-12-13,65.1223373413086
2018-12-14,64.81885528564453
2018-12-17,64.04631805419922
2018-12-18,63.448516845703125
2018-12-19,61.34246826171875
2018-12-20,61.10335159301758
2018-12-21,59.558292388916016
2018-12-24,58.04082107543945
2018-12-26,60.671085357666016
2018-12-27,61.636756896972656
2018-12-28,61.048160552978516
2018-12-31,62.620811462402344
2019-01-02,61.90345001220703
2019-01-03,59.760623931884766
2019-01-04,61.54479217529297
2019-01-07,61.83908462524414
2019-01-08,62.409278869628906
2019-01-09,63.15422821044922
2019-01-10,63.209407806396484
2019-01-11,62.90591049194336
2019-01-14,62.804752349853516
2019-01-15,61.61836242675781
2019-01-16,61.64595031738281
2019-01-17,62.482872009277344
2019-01-18,63.724422454833984
2019-01-22,62.89672088623047
2019-01-23,62.96109390258789
2019-01-24,63.099056243896484
2019-01-25,63.76122283935547
2019-01-28,62.83234405517578
2019-01-29,63.18181610107422
2019-01-30,63.843990325927734
2019-01-31,63.733619689941406
2019-02-01,64.11071014404297
2019-02-04,64.59811401367188
2019-02-05,65.13152313232422
2019-02-06,64.92921447753906
2019-02-07,65.66494750976562
2019-02-08,65.40744018554688
2019-02-11,65.45341491699219
2019-02-12,67.16402435302734
2019-02-13,67.84457397460938
2019-02-14,68.01932525634766
2019-02-15,67.72501373291016
2019-02-19,68.99417114257812
2019-02-20,69.48159790039062
2019-02-21,69.4540023803711
2019-02-22,69.7115249633789
2019-02-25,69.35284423828125
2019-02-26,68.68148803710938
2019-02-27,68.74586486816406
2019-02-28,68.9298095703125
2019-03-01,69.34366607666016
2019-03-04,69.2792739868164
2019-03-05,68.94818878173828
2019-03-06,68.86540985107422
2019-03-07,68.37800598144531
2019-03-08,68.52516174316406
2019-03-11,70.05179595947266
2019-03-12,70.41967010498047
2019-03-13,70.6955795288086
2019-03-14,70.81511688232422
2019-03-15,69.9046630859375
