Date,FITB
2015-11-30,14.356980323791504
2015-12-01,14.600081443786621
2015-12-02,14.412551879882812
2015-12-03,14.225010871887207
2015-12-04,14.627861022949219
2015-12-07,14.440333366394043
2015-12-08,13.912447929382324
2015-12-09,13.724913597106934
2015-12-10,13.940235137939453
2015-12-11,13.690183639526367
2015-12-14,13.787426948547363
2015-12-15,14.25279426574707
2015-12-16,14.46811294555664
2015-12-17,14.09304141998291
2015-12-18,13.711020469665527
2015-12-21,13.7943696975708
2015-12-22,13.9332857131958
2015-12-23,14.2111177444458
2015-12-24,14.25279426574707
2015-12-28,14.204169273376465
2015-12-29,14.316017150878906
2015-12-30,14.155241012573242
2015-12-31,14.050389289855957
2016-01-04,13.665924072265625
2016-01-05,13.707865715026855
2016-01-06,13.505148887634277
2016-01-07,13.078742980957031
2016-01-08,12.855056762695312
2016-01-11,12.70127010345459
2016-01-12,12.771175384521484
2016-01-13,12.114089965820312
2016-01-14,12.337776184082031
2016-01-15,11.967294692993164
2016-01-19,11.799530982971191
2016-01-20,11.55487060546875
2016-01-21,10.995651245117188
2016-01-22,11.142444610595703
2016-01-25,10.492351531982422
2016-01-26,10.646139144897461
2016-01-27,10.77895450592041
2016-01-28,10.883807182312012
2016-01-29,11.04458236694336
2016-02-01,11.009632110595703
2016-02-02,10.71604061126709
2016-02-03,10.73701000213623
2016-02-04,10.85584545135498
2016-02-05,10.71604061126709
2016-02-08,10.345562934875488
2016-02-09,10.366527557373047
2016-02-10,10.254685401916504
2016-02-11,9.744397163391113
2016-02-12,10.394490242004395
2016-02-16,10.89079761505127
2016-02-17,10.771963119506836
2016-02-18,10.590219497680664
2016-02-19,10.681087493896484
2016-02-22,10.953707695007324
2016-02-23,10.555269241333008
2016-02-24,10.520312309265137
2016-02-25,10.695074081420898
2016-02-26,10.960700035095215
2016-02-29,10.667110443115234
2016-03-01,11.296228408813477
2016-03-02,11.526909828186035
2016-03-03,11.78554916381836
2016-03-04,11.974284172058105
2016-03-07,11.91137409210205
2016-03-08,11.624775886535645
2016-03-09,11.60380744934082
2016-03-10,11.78554916381836
2016-03-11,12.163019180297852
2016-03-14,12.08613109588623
2016-03-15,12.016229629516602
2016-03-16,11.77156925201416
2016-03-17,11.869430541992188
2016-03-18,12.135059356689453
2016-03-21,12.142049789428711
2016-03-22,12.149041175842285
2016-03-23,12.0302095413208
2016-03-24,11.953314781188965
2016-03-28,11.946325302124023
2016-03-29,11.763185501098633
2016-03-30,11.88293170928955
2016-03-31,11.756141662597656
2016-04-01,11.833623886108398
2016-04-04,11.798402786254883
2016-04-05,11.580045700073242
2016-04-06,11.615264892578125
2016-04-07,11.361685752868652
2016-04-08,11.48143482208252
2016-04-11,11.573003768920898
2016-04-12,11.72796630859375
2016-04-13,12.263297080993652
2016-04-14,12.48869800567627
2016-04-15,12.44643497467041
2016-04-18,12.467567443847656
2016-04-19,12.756362915039062
2016-04-20,12.953592300415039
2016-04-21,13.052206993103027
2016-04-22,13.11560344696045
2016-04-25,13.052206993103027
2016-04-26,13.207170486450195
2016-04-27,13.19308090209961
2016-04-28,13.024031639099121
2016-04-29,12.89724349975586
2016-05-02,12.995854377746582
2016-05-03,12.700011253356934
2016-05-04,12.354866027832031
2016-05-05,12.319649696350098
2016-05-06,12.312601089477539
2016-05-09,12.206945419311523
2016-05-10,12.48869800567627
2016-05-11,12.432347297668457
2016-05-12,12.361908912658691
2016-05-13,12.080159187316895
2016-05-16,12.397130966186523
2016-05-17,12.312601089477539
2016-05-18,12.876110076904297
2016-05-19,12.777497291564941
2016-05-20,12.876110076904297
2016-05-23,12.770452499389648
2016-05-24,12.939504623413086
2016-05-25,13.256477355957031
2016-05-26,13.101513862609863
2016-05-27,13.277610778808594
2016-05-31,13.291694641113281
2016-06-01,13.397350311279297
2016-06-02,13.594576835632324
2016-06-03,13.256477355957031
2016-06-06,13.52414321899414
2016-06-07,13.383268356323242
2016-06-08,13.36917781829834
2016-06-09,13.19308090209961
2016-06-10,13.052206993103027
2016-06-13,12.90428352355957
2016-06-14,12.559135437011719
2016-06-15,12.700011253356934
2016-06-16,12.580267906188965
2016-06-17,12.826803207397461
2016-06-20,12.960633277893066
2016-06-21,12.967676162719727
2016-06-22,12.988810539245605
2016-06-23,13.460748672485352
2016-06-24,12.326693534851074
2016-06-27,11.453255653381348
2016-06-28,11.815384864807129
2016-06-29,12.15621566772461
2016-06-30,12.489943504333496
2016-07-01,12.37633228302002
2016-07-05,11.857991218566895
2016-07-06,11.907693862915039
2016-07-07,12.035504341125488
2016-07-08,12.24852180480957
2016-07-11,12.369233131408691
2016-07-12,12.702963829040527
2016-07-13,12.73846435546875
2016-07-14,13.09349250793457
2016-07-15,13.164504051208496
2016-07-18,13.086393356323242
2016-07-19,13.072190284729004
2016-07-20,13.057991027832031
2016-07-21,12.965682983398438
2016-07-22,13.086393356323242
2016-07-25,13.079290390014648
2016-07-26,13.249707221984863
2016-07-27,13.242605209350586
2016-07-28,13.434322357177734
2016-07-29,13.476926803588867
2016-08-01,13.33491325378418
2016-08-02,13.192901611328125
2016-08-03,13.462724685668945
2016-08-04,13.398819923400879
2016-08-05,13.89586067199707
2016-08-08,13.775151252746582
2016-08-09,13.775151252746582
2016-08-10,13.555031776428223
2016-08-11,13.661540985107422
2016-08-12,13.569235801696777
2016-08-15,13.810651779174805
2016-08-16,13.782256126403809
2016-08-17,13.860360145568848
2016-08-18,13.90296459197998
2016-08-19,13.910058975219727
2016-08-22,13.931364059448242
2016-08-23,13.860360145568848
2016-08-24,13.810651779174805
2016-08-25,13.910058975219727
2016-08-26,13.98106861114502
2016-08-29,14.066271781921387
2016-08-30,14.314798355102539
2016-08-31,14.314798355102539
2016-09-01,14.229585647583008
2016-09-02,14.272193908691406
2016-09-06,14.108880043029785
2016-09-07,14.215389251708984
2016-09-08,14.300593376159668
2016-09-09,14.151484489440918
2016-09-12,14.350298881530762
2016-09-13,14.357398986816406
2016-09-14,14.463910102844238
2016-09-15,14.584620475769043
2016-09-16,14.527810096740723
2016-09-19,14.648521423339844
2016-09-20,14.655622482299805
2016-09-21,14.726633071899414
2016-09-22,14.769231796264648
2016-09-23,14.85444164276123
2016-09-26,14.527810096740723
2016-09-27,14.712428092956543
2016-09-28,14.676702499389648
2016-09-29,14.4623384475708
2016-09-30,14.619538307189941
2016-10-03,14.540938377380371
2016-10-04,14.626677513122559
2016-10-05,14.819609642028809
2016-10-06,14.819609642028809
2016-10-07,14.783880233764648
2016-10-10,14.776741981506348
2016-10-11,14.569523811340332
2016-10-12,14.5552339553833
2016-10-13,14.105067253112793
2016-10-14,14.147939682006836
2016-10-17,13.990745544433594
2016-10-18,14.197964668273926
2016-10-19,14.662407875061035
2016-10-20,15.019683837890625
2016-10-21,15.155445098876953
2016-10-24,15.226899147033691
2016-10-25,15.205462455749512
2016-10-26,15.484131813049316
2016-10-27,15.591315269470215
2016-10-28,15.441259384155273
2016-10-31,15.548442840576172
2016-11-01,15.612756729125977
2016-11-02,15.448402404785156
2016-11-03,15.305505752563477
2016-11-04,15.155445098876953
2016-11-07,15.648482322692871
2016-11-08,15.469841957092285
2016-11-09,16.398744583129883
2016-11-10,16.96323585510254
2016-11-11,17.484853744506836
2016-11-14,18.056488037109375
2016-11-15,18.342308044433594
2016-11-16,17.79210662841797
2016-11-17,18.170814514160156
2016-11-18,18.349445343017578
2016-11-21,18.47092056274414
2016-11-22,18.678142547607422
2016-11-23,18.785320281982422
2016-11-25,18.678142547607422
2016-11-28,18.13508415222168
2016-11-29,18.14223289489746
2016-11-30,18.592395782470703
2016-12-01,18.892499923706055
2016-12-02,18.499507904052734
2016-12-05,18.64241600036621
2016-12-06,18.806760787963867
2016-12-07,18.97110366821289
2016-12-08,19.278350830078125
2016-12-09,19.214046478271484
2016-12-12,18.96395492553711
2016-12-13,19.12115478515625
2016-12-14,19.22833824157715
2016-12-15,19.435550689697266
2016-12-16,19.149736404418945
2016-12-19,19.456989288330078
2016-12-20,19.857133865356445
2016-12-21,19.785682678222656
2016-12-22,19.735660552978516
2016-12-23,19.778535842895508
2016-12-27,19.835697174072266
2016-12-28,19.577159881591797
2016-12-29,19.196535110473633
2016-12-30,19.3688907623291
2017-01-03,19.426349639892578
2017-01-04,19.692060470581055
2017-01-05,19.131895065307617
2017-01-06,19.29707908630371
2017-01-09,19.21807861328125
2017-01-10,19.440711975097656
2017-01-11,19.455068588256836
2017-01-12,19.325803756713867
2017-01-13,19.598709106445312
2017-01-17,18.693817138671875
2017-01-18,18.909265518188477
2017-01-19,18.665084838867188
2017-01-20,18.880538940429688
2017-01-23,19.031352996826172
2017-01-24,19.103174209594727
2017-01-25,19.325803756713867
2017-01-26,19.469436645507812
2017-01-27,19.21807861328125
2017-01-30,18.909265518188477
2017-01-31,18.744089126586914
2017-02-01,18.844633102416992
2017-02-02,18.629182815551758
2017-02-03,19.04571533203125
2017-02-06,19.21807861328125
2017-02-07,19.024168014526367
2017-02-08,18.593276977539062
2017-02-09,18.780000686645508
2017-02-10,19.038532257080078
2017-02-13,19.20371437072754
2017-02-14,19.785430908203125
2017-02-15,19.79261016845703
2017-02-16,19.821334838867188
2017-02-17,19.778244018554688
2017-02-21,19.79979133605957
2017-02-22,19.749515533447266
2017-02-23,19.727975845336914
2017-02-24,19.620248794555664
2017-02-27,19.79979133605957
2017-02-28,19.7064266204834
2017-03-01,20.64722442626953
2017-03-02,19.9218807220459
2017-03-03,19.993690490722656
2017-03-06,19.778244018554688
2017-03-07,19.656152725219727
2017-03-08,19.656152725219727
2017-03-09,19.742334365844727
2017-03-10,19.50534439086914
2017-03-13,19.36170768737793
2017-03-14,19.210891723632812
2017-03-15,18.995439529418945
2017-03-16,19.139080047607422
2017-03-17,18.923627853393555
2017-03-20,18.80872344970703
2017-03-21,17.889469146728516
2017-03-22,17.839202880859375
2017-03-23,17.997196197509766
2017-03-24,17.87510871887207
2017-03-27,17.760208129882812
2017-03-28,18.126466751098633
2017-03-29,18.083131790161133
2017-03-30,18.58143424987793
2017-03-31,18.343116760253906
2017-04-03,18.2636775970459
2017-04-04,18.307008743286133
2017-04-05,17.982032775878906
2017-04-06,18.184240341186523
2017-04-07,18.061473846435547
2017-04-10,17.909814834594727
2017-04-11,17.830371856689453
2017-04-12,17.57039451599121
2017-04-13,17.28152847290039
2017-04-17,17.62094497680664
2017-04-18,17.339298248291016
2017-04-19,17.483732223510742
2017-04-20,18.018136978149414
2017-04-21,17.779827117919922
2017-04-24,18.292560577392578
2017-04-25,18.061473846435547
2017-04-26,18.032583236694336
2017-04-27,17.801490783691406
2017-04-28,17.64261245727539
2017-05-01,17.9025936126709
2017-05-02,17.664274215698242
2017-05-03,17.85204315185547
2017-05-04,17.98925018310547
2017-05-05,17.909814834594727
2017-05-08,18.01091766357422
2017-05-09,17.938705444335938
2017-05-10,17.787046432495117
2017-05-11,17.64983367919922
2017-05-12,17.4476261138916
2017-05-15,17.794265747070312
2017-05-16,17.982032775878906
2017-05-17,17.173206329345703
2017-05-18,17.20208740234375
2017-05-19,17.462068557739258
2017-05-22,17.613727569580078
2017-05-23,17.866487503051758
2017-05-24,17.678722381591797
2017-05-25,17.671497344970703
2017-05-26,17.51984214782715
2017-05-30,17.368192672729492
2017-05-31,17.14431381225586
2017-06-01,17.35374641418457
2017-06-02,17.07209587097168
2017-06-05,17.115432739257812
2017-06-06,17.057655334472656
2017-06-07,17.245418548583984
2017-06-08,17.57039451599121
2017-06-09,18.097578048706055
2017-06-12,18.191457748413086
2017-06-13,18.292560577392578
2017-06-14,18.473108291625977
2017-06-15,18.400888442993164
2017-06-16,18.3936710357666
2017-06-19,18.480331420898438
2017-06-20,18.45866584777832
2017-06-21,18.33589744567871
2017-06-22,18.155353546142578
2017-06-23,17.8087100982666
2017-06-26,17.924257278442383
2017-06-27,18.119243621826172
2017-06-28,18.511402130126953
2017-06-29,18.9326114654541
2017-06-30,18.85272216796875
2017-07-03,19.223102569580078
2017-07-05,19.302988052368164
2017-07-06,19.21584129333496
2017-07-07,19.230361938476562
2017-07-10,19.128692626953125
2017-07-11,19.019760131835938
2017-07-12,18.961666107177734
2017-07-13,19.09238052368164
2017-07-14,18.939878463745117
2017-07-17,18.99797821044922
2017-07-18,18.751056671142578
2017-07-19,18.73653221130371
2017-07-20,18.511402130126953
2017-07-21,19.012496948242188
2017-07-24,19.194055557250977
2017-07-25,19.310245513916016
2017-07-26,19.012496948242188
2017-07-27,18.983449935913086
2017-07-28,19.157743453979492
2017-07-31,19.3901309967041
2017-08-01,19.549901962280273
2017-08-02,19.578950881958008
2017-08-03,19.53537940979004
2017-08-04,19.738719940185547
2017-08-07,19.629789352416992
2017-08-08,19.934803009033203
2017-08-09,19.709667205810547
2017-08-10,19.157743453979492
2017-08-11,18.961666107177734
2017-08-14,19.375608444213867
2017-08-15,19.622522354125977
2017-08-16,19.484540939331055
2017-08-17,19.07059669494629
2017-08-18,19.12143325805664
2017-08-21,19.034284591674805
2017-08-22,19.332035064697266
2017-08-23,19.317516326904297
2017-08-24,19.499065399169922
2017-08-25,19.368349075317383
2017-08-28,19.310245513916016
2017-08-29,19.07059669494629
2017-08-30,19.099645614624023
2017-08-31,18.9761905670166
2017-09-01,19.179529190063477
2017-09-05,18.729270935058594
2017-09-06,18.71474838256836
2017-09-07,18.133766174316406
2017-09-08,18.228178024291992
2017-09-11,18.663909912109375
2017-09-12,19.012496948242188
2017-09-13,19.12143325805664
2017-09-14,19.10691261291504
2017-09-15,19.259410858154297
2017-09-18,19.513595581054688
2017-09-19,19.738719940185547
2017-09-20,19.905750274658203
2017-09-21,20.000158309936523
2017-09-22,19.8331298828125
2017-09-25,19.709667205810547
2017-09-26,19.891223907470703
2017-09-27,20.101829528808594
2017-09-28,20.152957916259766
2017-09-29,20.43783950805664
2017-10-02,20.35748863220215
2017-10-03,20.386703491210938
2017-10-04,20.31365966796875
2017-10-05,20.613143920898438
2017-10-06,20.591232299804688
2017-10-09,20.547399520874023
2017-10-10,20.759231567382812
2017-10-11,20.64236068725586
2017-10-12,20.562013626098633
2017-10-13,20.49627113342285
2017-10-16,20.72270965576172
2017-10-17,20.430532455444336
2017-10-18,20.503572463989258
2017-10-19,20.656965255737305
2017-10-20,20.890708923339844
2017-10-23,20.766538619995117
2017-10-24,20.890708923339844
2017-10-25,20.876102447509766
2017-10-26,21.073318481445312
2017-10-27,21.234024047851562
2017-10-30,21.1901912689209
2017-10-31,21.109846115112305
2017-11-01,21.153667449951172
2017-11-02,21.372804641723633
2017-11-03,21.27054214477539
2017-11-06,21.358198165893555
2017-11-07,20.781147003173828
2017-11-08,20.671579360961914
2017-11-09,20.459747314453125
2017-11-10,20.211393356323242
2017-11-13,20.591232299804688
2017-11-14,20.89801597595215
2017-11-15,20.7884464263916
2017-11-16,20.795753479003906
2017-11-17,20.781147003173828
2017-11-20,20.86879539489746
2017-11-21,20.80305290222168
2017-11-22,20.759231567382812
2017-11-24,20.59853744506836
2017-11-27,20.744626998901367
2017-11-28,21.358198165893555
2017-11-29,22.249338150024414
2017-11-30,22.285860061645508
2017-12-01,22.417339324951172
2017-12-04,22.906734466552734
2017-12-05,22.483081817626953
2017-12-06,22.336994171142578
2017-12-07,22.20551300048828
2017-12-08,22.183597564697266
2017-12-11,22.132465362548828
2017-12-12,22.242034912109375
2017-12-13,21.8695068359375
2017-12-14,21.672286987304688
2017-12-15,21.93524932861328
2017-12-18,22.256641387939453
2017-12-19,22.3662052154541
2017-12-20,22.285860061645508
2017-12-21,22.592647552490234
2017-12-22,22.526906967163086
2017-12-26,22.410030364990234
2017-12-27,22.395427703857422
2017-12-28,22.49822425842285
2017-12-29,22.277942657470703
2018-01-02,22.344026565551758
2018-01-03,22.410112380981445
2018-01-04,22.49087905883789
2018-01-05,22.549625396728516
2018-01-08,22.54227638244629
2018-01-09,22.946136474609375
2018-01-10,23.18844223022461
2018-01-11,23.394044876098633
2018-01-12,23.753833770751953
2018-01-16,23.70244026184082
2018-01-17,23.856637954711914
2018-01-18,23.621665954589844
2018-01-19,23.863981246948242
2018-01-22,24.062238693237305
2018-01-23,24.172372817993164
2018-01-24,24.47342872619629
2018-01-25,24.113632202148438
2018-01-26,24.488115310668945
2018-01-29,24.355939865112305
2018-01-30,24.245807647705078
2018-01-31,24.304548263549805
2018-02-01,24.715740203857422
2018-02-02,24.326576232910156
2018-02-05,23.276559829711914
2018-02-06,23.511531829833984
2018-02-07,23.746490478515625
2018-02-08,22.83599281311035
2018-02-09,23.482149124145508
2018-02-12,23.680410385131836
2018-02-13,23.783205032348633
2018-02-14,24.41468620300293
2018-02-15,24.377971649169922
2018-02-16,24.326576232910156
2018-02-20,24.385316848754883
2018-02-21,24.554197311401367
2018-02-22,24.135656356811523
2018-02-23,24.561542510986328
2018-02-26,24.789161682128906
2018-02-27,24.42202377319336
2018-02-28,24.2678279876709
2018-03-01,24.07691764831543
2018-03-02,24.16503143310547
2018-03-05,24.495454788208008
2018-03-06,24.715740203857422
2018-03-07,24.73042106628418
2018-03-08,24.723073959350586
2018-03-09,25.119596481323242
2018-03-12,25.156307220458984
2018-03-13,25.00945281982422
2018-03-14,24.68636703491211
2018-03-15,24.6496524810791
2018-03-16,24.759798049926758
2018-03-19,24.68636703491211
2018-03-20,24.620281219482422
2018-03-21,24.68636703491211
2018-03-22,23.71712303161621
2018-03-23,22.78459358215332
2018-03-26,23.584951400756836
2018-03-27,23.0122127532959
2018-03-28,23.292673110961914
2018-03-29,23.432910919189453
2018-04-02,22.842472076416016
2018-04-03,23.292673110961914
2018-04-04,23.824066162109375
2018-04-05,23.860971450805664
2018-04-06,23.056503295898438
2018-04-09,23.174589157104492
2018-04-10,23.455047607421875
2018-04-11,23.226253509521484
2018-04-12,23.809309005737305
2018-04-13,23.181974411010742
2018-04-16,23.241010665893555
2018-04-17,22.83509063720703
2018-04-18,22.717002868652344
2018-04-19,23.145063400268555
2018-04-20,23.189342498779297
2018-04-23,23.565753936767578
2018-04-24,24.53996467590332
2018-04-25,24.754003524780273
2018-04-26,24.813051223754883
2018-04-27,24.968032836914062
2018-04-30,24.480926513671875
2018-05-01,24.62115478515625
2018-05-02,24.170948028564453
2018-05-03,23.824066162109375
2018-05-04,24.082382202148438
2018-05-07,24.222610473632812
2018-05-08,24.429269790649414
2018-05-09,24.849945068359375
2018-05-10,25.049209594726562
2018-05-11,25.078737258911133
2018-05-14,25.115638732910156
2018-05-15,25.32229995727539
2018-05-16,25.351816177368164
2018-05-17,25.32229995727539
2018-05-18,24.768768310546875
2018-05-21,22.805564880371094
2018-05-22,23.536230087280273
2018-05-23,23.026979446411133
2018-05-24,23.440288543701172
2018-05-25,23.145063400268555
2018-05-29,22.355361938476562
2018-05-30,22.58415985107422
2018-05-31,22.569395065307617
2018-06-01,22.702239990234375
2018-06-04,22.879371643066406
2018-06-05,22.857223510742188
2018-06-06,23.35909652709961
2018-06-07,23.336952209472656
2018-06-08,23.477184295654297
2018-06-11,23.189342498779297
2018-06-12,23.08601951599121
2018-06-13,22.99007797241211
2018-06-14,22.761289596557617
2018-06-15,22.635814666748047
2018-06-18,22.635814666748047
2018-06-19,22.562013626098633
2018-06-20,22.665340423583984
2018-06-21,22.606294631958008
2018-06-22,22.215129852294922
2018-06-25,22.185609817504883
2018-06-26,21.846107482910156
2018-06-27,21.351621627807617
2018-06-28,21.34419059753418
2018-06-29,21.314481735229492
2018-07-02,21.596696853637695
2018-07-03,21.470439910888672
2018-07-05,21.403602600097656
2018-07-06,21.64125633239746
2018-07-09,22.250244140625
2018-07-10,22.05714988708496
2018-07-11,21.960603713989258
2018-07-12,21.841779708862305
2018-07-13,21.6041259765625
2018-07-16,21.8789119720459
2018-07-17,21.9234676361084
2018-07-18,22.458189010620117
2018-07-19,21.02484703063965
2018-07-20,21.158525466918945
2018-07-23,21.678388595581055
2018-07-24,21.782363891601562
2018-07-25,21.73780632019043
2018-07-26,21.945749282836914
2018-07-27,21.91604232788086
2018-07-30,22.094287872314453
2018-07-31,21.975452423095703
2018-08-01,22.116567611694336
2018-08-02,22.287376403808594
2018-08-03,22.064579010009766
2018-08-06,21.953176498413086
2018-08-07,22.01258659362793
2018-08-08,22.168548583984375
2018-08-09,21.9234676361084
2018-08-10,21.78978729248047
2018-08-13,21.63382911682129
2018-08-14,21.997737884521484
2018-08-15,21.663536071777344
2018-08-16,22.1611270904541
2018-08-17,22.049728393554688
2018-08-20,22.153696060180664
2018-08-21,22.33193588256836
2018-08-22,22.094287872314453
2018-08-23,21.89376449584961
2018-08-24,21.871484756469727
2018-08-27,22.086862564086914
2018-08-28,22.064579010009766
2018-08-29,21.9234676361084
2018-08-30,21.74523162841797
2018-08-31,21.85662841796875
2018-09-04,22.086862564086914
2018-09-05,22.04230308532715
2018-09-06,21.908615112304688
2018-09-07,21.901187896728516
2018-09-10,21.849206924438477
2018-09-11,21.826923370361328
2018-09-12,21.44074058532715
2018-09-13,21.366474151611328
2018-09-14,21.552141189575195
2018-09-17,21.32933807373047
2018-09-18,21.425878524780273
2018-09-19,21.9234676361084
2018-09-20,22.12398910522461
2018-09-21,21.908615112304688
2018-09-24,21.544713973999023
2018-09-25,21.52242660522461
2018-09-26,21.128820419311523
2018-09-27,20.882177352905273
2018-09-28,20.86722755432129
2018-10-01,20.777542114257812
2018-10-02,20.874711990356445
2018-10-03,21.29324722290039
2018-10-04,21.30072021484375
2018-10-05,21.128822326660156
2018-10-08,21.427772521972656
2018-10-09,21.270824432373047
2018-10-10,20.89712905883789
2018-10-11,20.351530075073242
2018-10-12,20.060047149658203
2018-10-15,19.9628849029541
2018-10-16,20.060047149658203
2018-10-17,20.202054977416992
2018-10-18,19.738666534423828
2018-10-19,19.678874969482422
2018-10-22,18.968849182128906
2018-10-23,19.432235717773438
2018-10-24,18.66242027282715
2018-10-25,19.3350772857666
2018-10-26,19.327604293823242
2018-10-29,19.903095245361328
2018-10-30,20.074993133544922
2018-10-31,20.172149658203125
2018-11-01,20.254371643066406
2018-11-02,20.448694229125977
2018-11-05,20.60564613342285
2018-11-06,20.91207504272461
2018-11-07,20.747650146484375
2018-11-08,20.732702255249023
2018-11-09,20.89712905883789
2018-11-12,20.657960891723633
2018-11-13,20.695337295532227
2018-11-14,20.24689292907715
2018-11-15,20.628067016601562
2018-11-16,20.471113204956055
2018-11-19,20.456167221069336
2018-11-20,20.10489273071289
2018-11-21,20.0301513671875
2018-11-23,19.9628849029541
2018-11-26,20.37395477294922
2018-11-27,20.224472045898438
2018-11-28,20.4935359954834
2018-11-29,20.583227157592773
2018-11-30,20.874711990356445
2018-12-03,20.837331771850586
2018-12-04,19.492023468017578
2018-12-06,19.402334213256836
2018-12-07,19.12580680847168
2018-12-10,18.580209732055664
2018-12-11,18.378414154052734
2018-12-12,18.580209732055664
2018-12-13,18.146718978881836
2018-12-14,17.698286056518555
2018-12-17,17.74312973022461
2018-12-18,17.50396156311035
2018-12-19,17.040571212768555
2018-12-20,17.21994972229004
2018-12-21,16.98826026916504
2018-12-24,16.71172332763672
2018-12-26,17.58617401123047
2018-12-27,17.59364891052246
2018-12-28,17.631370544433594
2018-12-31,17.752079010009766
2019-01-02,18.257558822631836
2019-01-03,18.242469787597656
2019-01-04,18.680044174194336
2019-01-07,18.78567123413086
2019-01-08,18.88374900817871
2019-01-09,18.898834228515625
2019-01-10,18.800758361816406
2019-01-11,18.906381607055664
2019-01-14,19.140254974365234
2019-01-15,19.20815658569336
2019-01-16,19.81171226501465
2019-01-17,19.924880981445312
2019-01-18,20.37000274658203
2019-01-22,20.792491912841797
2019-01-23,20.80004119873047
2019-01-24,20.860397338867188
2019-01-25,20.95846939086914
2019-01-28,20.88302230834961
2019-01-29,20.694416046142578
2019-01-30,20.400182723999023
2019-01-31,20.234203338623047
2019-02-01,20.271926879882812
2019-02-04,20.47562599182129
2019-02-05,20.28701400756836
2019-02-06,20.158756256103516
2019-02-07,20.204029083251953
2019-02-08,19.939970016479492
2019-02-11,20.075769424438477
2019-02-12,20.422819137573242
2019-02-13,20.19647979736328
2019-02-14,20.00787353515625
2019-02-15,20.498258590698242
2019-02-19,20.75476837158203
2019-02-20,21.071636199951172
2019-02-21,20.92828941345215
2019-02-22,20.99618911743164
2019-02-25,20.898107528686523
2019-02-26,20.71704864501953
2019-02-27,20.981101989746094
2019-02-28,20.807586669921875
2019-03-01,20.80004119873047
2019-03-04,20.649147033691406
2019-03-05,20.671781539916992
2019-03-06,20.226659774780273
2019-03-07,20.068225860595703
2019-03-08,20.121036529541016
2019-03-11,20.422819137573242
2019-03-12,21.018823623657227
2019-03-13,21.109355926513672
2019-03-14,21.43376922607422
