Date,AME
2015-11-06,52.38714599609375
2015-11-09,52.21007537841797
2015-11-10,52.16347122192383
2015-11-11,51.97706985473633
2015-11-12,50.411338806152344
2015-11-13,50.103755950927734
2015-11-16,51.16625213623047
2015-11-17,50.55112838745117
2015-11-18,52.12619400024414
2015-11-19,51.995704650878906
2015-11-20,52.39646911621094
2015-11-23,52.48035430908203
2015-11-24,52.62015914916992
2015-11-25,52.62015914916992
2015-11-27,52.992950439453125
2015-11-30,52.62015914916992
2015-12-01,52.81586837768555
2015-12-02,52.0877571105957
2015-12-03,51.07026672363281
2015-12-04,51.6303596496582
2015-12-07,51.44367218017578
2015-12-08,50.24880599975586
2015-12-09,50.407501220703125
2015-12-10,50.48218536376953
2015-12-11,49.390018463134766
2015-12-14,49.866092681884766
2015-12-15,49.78207778930664
2015-12-16,50.73421859741211
2015-12-17,49.9874382019043
2015-12-18,49.4273681640625
2015-12-21,49.54872512817383
2015-12-22,49.866092681884766
2015-12-23,50.566200256347656
2015-12-24,50.67821502685547
2015-12-28,50.35150146484375
2015-12-29,50.920921325683594
2015-12-30,50.575531005859375
2015-12-31,50.02478790283203
2016-01-04,49.14733123779297
2016-01-05,48.89527130126953
2016-01-06,47.784446716308594
2016-01-07,46.65496063232422
2016-01-08,45.805503845214844
2016-01-11,44.993377685546875
2016-01-12,45.24540328979492
2016-01-13,44.23725128173828
2016-01-14,44.797340393066406
2016-01-15,44.70398712158203
2016-01-19,44.265254974365234
2016-01-20,43.46247482299805
2016-01-21,43.24776840209961
2016-01-22,43.789188385009766
2016-01-25,42.84638595581055
2016-01-26,43.51849365234375
2016-01-27,43.22911071777344
2016-01-28,43.10775375366211
2016-01-29,43.91988754272461
2016-02-01,43.57449722290039
2016-02-02,42.49166488647461
2016-02-03,42.799713134765625
2016-02-04,43.53715133666992
2016-02-05,42.314308166503906
2016-02-08,41.772884368896484
2016-02-09,42.706363677978516
2016-02-10,42.58501434326172
2016-02-11,42.034263610839844
2016-02-12,42.59434127807617
2016-02-16,42.921058654785156
2016-02-17,42.94906234741211
2016-02-18,42.80904769897461
2016-02-19,43.06108093261719
2016-02-22,43.06108093261719
2016-02-23,42.51033020019531
2016-02-24,42.36097717285156
2016-02-25,43.30378723144531
2016-02-26,43.565155029296875
2016-02-29,43.32244873046875
2016-03-01,44.722660064697266
2016-03-02,44.67599105834961
2016-03-03,45.01204299926758
2016-03-04,44.92802810668945
2016-03-07,44.95602798461914
2016-03-08,44.55464172363281
2016-03-09,44.47996520996094
2016-03-10,44.24660110473633
2016-03-11,44.87202453613281
2016-03-14,45.29207229614258
2016-03-15,45.3575439453125
2016-03-16,45.6193962097168
2016-03-17,46.67618942260742
2016-03-18,46.90999221801758
2016-03-21,46.66683578491211
2016-03-22,46.54525375366211
2016-03-23,46.152469635009766
2016-03-24,45.8906135559082
2016-03-28,46.068294525146484
2016-03-29,46.50785827636719
2016-03-30,47.05961990356445
2016-03-31,46.74164962768555
2016-04-01,46.86323547363281
2016-04-04,46.12440490722656
2016-04-05,45.67551803588867
2016-04-06,45.77839660644531
2016-04-07,45.853206634521484
2016-04-08,46.32081604003906
2016-04-11,46.28340148925781
2016-04-12,46.779056549072266
2016-04-13,47.583343505859375
2016-04-14,47.39630126953125
2016-04-15,47.25601577758789
2016-04-18,47.20926284790039
2016-04-19,47.686214447021484
2016-04-20,47.6488037109375
2016-04-21,47.65816116333008
2016-04-22,47.82648468017578
2016-04-25,47.73297119140625
2016-04-26,48.25668716430664
2016-04-27,48.94873809814453
2016-04-28,44.98347473144531
2016-04-29,44.9741096496582
2016-05-02,45.320133209228516
2016-05-03,44.63743591308594
2016-05-04,43.91732406616211
2016-05-05,43.61804962158203
2016-05-06,43.711578369140625
2016-05-09,43.309452056884766
2016-05-10,43.97343444824219
2016-05-11,43.87056350708008
2016-05-12,43.94537353515625
2016-05-13,43.31879806518555
2016-05-16,43.926673889160156
2016-05-17,44.029541015625
2016-05-18,44.43169403076172
2016-05-19,43.9827766418457
2016-05-20,44.450401306152344
2016-05-23,44.450401306152344
2016-05-24,44.63743591308594
2016-05-25,44.82447052001953
2016-05-26,44.702884674072266
2016-05-27,44.730953216552734
2016-05-31,44.72160339355469
2016-06-01,44.79642105102539
2016-06-02,44.74031448364258
2016-06-03,44.403648376464844
2016-06-06,45.10503387451172
2016-06-07,45.591346740722656
2016-06-08,46.040245056152344
2016-06-09,45.62876510620117
2016-06-10,45.189208984375
2016-06-13,44.19789505004883
2016-06-14,43.86993408203125
2016-06-15,43.66379928588867
2016-06-16,43.729393005371094
2016-06-17,43.59822463989258
2016-06-20,43.8886833190918
2016-06-21,43.476409912109375
2016-06-22,43.495140075683594
2016-06-23,44.47899627685547
2016-06-24,41.88351058959961
2016-06-27,41.11518478393555
2016-06-28,41.89288330078125
2016-06-29,42.614376068115234
2016-06-30,43.317134857177734
2016-07-01,43.476409912109375
2016-07-05,42.32390213012695
2016-07-06,42.10837936401367
2016-07-07,42.50192642211914
2016-07-08,42.951698303222656
2016-07-11,43.32649230957031
2016-07-12,43.75749969482422
2016-07-13,43.523258209228516
2016-07-14,44.141666412353516
2016-07-15,44.61953353881836
2016-07-18,44.52583694458008
2016-07-19,44.9755973815918
2016-07-20,44.77882385253906
2016-07-21,44.37590789794922
2016-07-22,44.357177734375
2016-07-25,43.907405853271484
2016-07-26,44.42276382446289
2016-07-27,44.23537063598633
2016-07-28,44.404022216796875
2016-07-29,44.066707611083984
2016-08-01,44.113555908203125
2016-08-02,43.523258209228516
2016-08-03,43.898040771484375
2016-08-04,43.017276763916016
2016-08-05,43.279640197753906
2016-08-08,44.113555908203125
2016-08-09,44.38528823852539
2016-08-10,44.31032180786133
2016-08-11,44.49772262573242
2016-08-12,44.60078430175781
2016-08-15,45.266048431396484
2016-08-16,45.33164596557617
2016-08-17,45.33164596557617
2016-08-18,45.84700012207031
2016-08-19,46.1749382019043
2016-08-22,46.1093635559082
2016-08-23,46.1749382019043
2016-08-24,46.493534088134766
2016-08-25,46.65282440185547
2016-08-26,46.53099822998047
2016-08-29,46.6809196472168
2016-08-30,46.48413848876953
2016-08-31,45.67833709716797
2016-09-01,45.70643997192383
2016-09-02,46.053123474121094
2016-09-06,45.837623596191406
2016-09-07,45.66896057128906
2016-09-08,45.41596984863281
2016-09-09,44.76945877075195
2016-09-12,45.444087982177734
2016-09-13,44.891265869140625
2016-09-14,44.600242614746094
2016-09-15,44.68473434448242
2016-09-16,43.90555953979492
2016-09-19,44.20596694946289
2016-09-20,43.914947509765625
2016-09-21,44.4312744140625
2016-09-22,45.16350173950195
2016-09-23,44.46881103515625
2016-09-26,44.16841125488281
2016-09-27,44.65658950805664
2016-09-28,45.041465759277344
2016-09-29,44.3373908996582
2016-09-30,44.85371017456055
2016-10-03,44.5251350402832
2016-10-04,44.24352264404297
2016-10-05,45.172882080078125
2016-10-06,45.23858642578125
2016-10-07,44.816165924072266
2016-10-10,44.6284065246582
2016-10-11,43.558223724365234
2016-10-12,43.40802764892578
2016-10-13,42.90109634399414
2016-10-14,43.03252410888672
2016-10-17,42.66641616821289
2016-10-18,42.854156494140625
2016-10-19,42.8729248046875
2016-10-20,42.6851921081543
2016-10-21,42.47865676879883
2016-10-24,42.35662841796875
2016-10-25,42.05622482299805
2016-10-26,42.08437728881836
2016-10-27,41.48357391357422
2016-10-28,41.42725372314453
2016-10-31,41.39909362792969
2016-11-01,42.14070129394531
2016-11-02,41.39909362792969
2016-11-03,41.54929733276367
2016-11-04,41.671329498291016
2016-11-07,42.112548828125
2016-11-08,42.62885284423828
2016-11-09,43.93373489379883
2016-11-10,44.985145568847656
2016-11-11,44.38433074951172
2016-11-14,44.910037994384766
2016-11-15,45.12594985961914
2016-11-16,44.55331039428711
2016-11-17,45.24798583984375
2016-11-18,44.7316780090332
2016-11-21,44.694122314453125
2016-11-22,44.647193908691406
2016-11-23,44.56270217895508
2016-11-25,44.56270217895508
2016-11-28,43.398643493652344
2016-11-29,43.16395568847656
2016-11-30,44.450050354003906
2016-12-01,46.37449264526367
2016-12-02,45.06961441040039
2016-12-05,45.69036102294922
2016-12-06,46.57445526123047
2016-12-07,47.825355529785156
2016-12-08,48.01344680786133
2016-12-09,47.84415817260742
2016-12-12,47.627838134765625
2016-12-13,47.289249420166016
2016-12-14,46.85661697387695
2016-12-15,46.90364456176758
2016-12-16,46.25467300415039
2016-12-19,46.21704864501953
2016-12-20,46.52743148803711
2016-12-21,46.36754608154297
2016-12-22,46.48039627075195
2016-12-23,46.508609771728516
2016-12-27,46.75314712524414
2016-12-28,45.85026550292969
2016-12-29,45.76560592651367
2016-12-30,45.70918273925781
2017-01-03,46.292301177978516
2017-01-04,46.847198486328125
2017-01-05,46.25467300415039
2017-01-06,47.091739654541016
2017-01-09,46.67790985107422
2017-01-10,46.90364456176758
2017-01-11,47.007083892822266
2017-01-12,47.43973159790039
2017-01-13,47.646636962890625
2017-01-17,47.289249420166016
2017-01-18,47.693660736083984
2017-01-19,47.66545867919922
2017-01-20,47.787715911865234
2017-01-23,47.45853805541992
2017-01-24,48.135711669921875
2017-01-25,49.28316116333008
2017-01-26,49.07624435424805
2017-01-27,48.72824478149414
2017-01-30,48.33322525024414
2017-01-31,48.06047058105469
2017-02-01,48.05105972290039
2017-02-02,48.004051208496094
2017-02-03,48.44607925415039
2017-02-06,48.587162017822266
2017-02-07,48.605979919433594
2017-02-08,49.23613357543945
2017-02-09,49.9697151184082
2017-02-10,50.33653259277344
2017-02-13,50.47759246826172
2017-02-14,50.39295196533203
2017-02-15,51.05132293701172
2017-02-16,51.13596725463867
2017-02-17,51.25823211669922
2017-02-21,51.86957550048828
2017-02-22,52.020050048828125
2017-02-23,51.24882507324219
2017-02-24,51.38050842285156
2017-02-27,51.25823211669922
2017-02-28,50.75975036621094
2017-03-01,51.97301483154297
2017-03-02,51.44633483886719
2017-03-03,51.58740997314453
2017-03-06,51.3616943359375
2017-03-07,51.26762771606445
2017-03-08,51.27705001831055
2017-03-09,50.590476989746094
2017-03-10,50.43056869506836
2017-03-13,51.04191970825195
2017-03-14,50.31770324707031
2017-03-15,50.96775817871094
2017-03-16,50.96775817871094
2017-03-17,51.165611267089844
2017-03-20,51.07139205932617
2017-03-21,50.21407699584961
2017-03-22,50.27061080932617
2017-03-23,50.364810943603516
2017-03-24,50.32712936401367
2017-03-27,50.40249252319336
2017-03-28,50.80760192871094
2017-03-29,51.05255889892578
2017-03-30,50.986602783203125
2017-03-31,50.94893264770508
2017-04-03,50.56264877319336
2017-04-04,50.647457122802734
2017-04-05,50.58150863647461
2017-04-06,51.07139205932617
2017-04-07,51.01486587524414
2017-04-10,51.3540153503418
2017-04-11,51.335182189941406
2017-04-12,50.42135238647461
2017-04-13,50.11988067626953
2017-04-17,50.84528350830078
2017-04-18,50.85471725463867
2017-04-19,50.74165725708008
2017-04-20,51.5989875793457
2017-04-21,51.6649169921875
2017-04-24,53.30417251586914
2017-04-25,53.72812271118164
2017-04-26,53.79408264160156
2017-04-27,53.94480895996094
2017-04-28,53.888282775878906
2017-05-01,54.255706787109375
2017-05-02,55.612335205078125
2017-05-03,56.441375732421875
2017-05-04,56.89360046386719
2017-05-05,56.705169677734375
2017-05-08,56.46023178100586
2017-05-09,56.80880355834961
2017-05-10,56.479061126708984
2017-05-11,56.38486099243164
2017-05-12,56.02686309814453
2017-05-15,56.262386322021484
2017-05-16,56.347171783447266
2017-05-17,56.02686309814453
2017-05-18,55.715965270996094
2017-05-19,56.58271026611328
2017-05-22,57.072601318359375
2017-05-23,57.05375289916992
2017-05-24,57.45885467529297
2017-05-25,57.55305862426758
2017-05-26,57.34579849243164
2017-05-30,57.27984619140625
2017-05-31,57.487117767333984
2017-06-01,57.94874572753906
2017-06-02,58.27847671508789
2017-06-05,58.22195816040039
2017-06-06,57.9393310546875
2017-06-07,57.967567443847656
2017-06-08,58.37269592285156
2017-06-09,58.76837921142578
2017-06-12,58.184268951416016
2017-06-13,58.457481384277344
2017-06-14,58.06122589111328
2017-06-15,58.69335174560547
2017-06-16,58.80656433105469
2017-06-19,59.306610107421875
2017-06-20,58.37257766723633
2017-06-21,57.08945083618164
2017-06-22,57.15549087524414
2017-06-23,57.01396942138672
2017-06-26,57.00452423095703
2017-06-27,56.69318389892578
2017-06-28,57.146053314208984
2017-06-29,56.60828399658203
2017-06-30,57.146053314208984
2017-07-03,57.74987030029297
2017-07-05,57.759315490722656
2017-07-06,57.71213912963867
2017-07-07,58.08011245727539
2017-07-10,58.212181091308594
2017-07-11,58.136688232421875
2017-07-12,58.70279312133789
2017-07-13,58.26877975463867
2017-07-14,58.400875091552734
2017-07-17,58.37257766723633
2017-07-18,57.93857192993164
2017-07-19,58.136688232421875
2017-07-20,57.683837890625
2017-07-21,57.46683120727539
2017-07-24,57.74987030029297
2017-07-25,58.287662506103516
2017-07-26,58.03291702270508
2017-07-27,58.117828369140625
2017-07-28,58.353702545166016
2017-07-31,58.098968505859375
2017-08-01,58.136688232421875
2017-08-02,60.59916305541992
2017-08-03,60.759552001953125
2017-08-04,60.87276840209961
2017-08-07,60.561431884765625
2017-08-08,60.1934700012207
2017-08-09,59.967041015625
2017-08-10,59.193389892578125
2017-08-11,59.042442321777344
2017-08-14,59.55190658569336
2017-08-15,59.54246520996094
2017-08-16,59.54246520996094
2017-08-17,59.240562438964844
2017-08-18,59.382083892822266
2017-08-21,58.85373306274414
2017-08-22,59.382083892822266
2017-08-23,58.9292106628418
2017-08-24,58.97638702392578
2017-08-25,58.98583221435547
2017-08-28,58.85373306274414
2017-08-29,59.03300094604492
2017-08-30,59.13677978515625
2017-08-31,59.67456817626953
2017-09-01,59.65567398071289
2017-09-05,59.448123931884766
2017-09-06,59.872676849365234
2017-09-07,60.004764556884766
2017-09-08,60.4293327331543
2017-09-11,60.76898956298828
2017-09-12,61.25015640258789
2017-09-13,61.41998291015625
2017-09-14,61.65616226196289
2017-09-15,61.7223014831543
2017-09-18,62.648170471191406
2017-09-19,62.70488357543945
2017-09-20,62.73320388793945
2017-09-21,62.4592399597168
2017-09-22,61.96794128417969
2017-09-25,61.43888473510742
2017-09-26,61.80732727050781
2017-09-27,62.61040115356445
2017-09-28,61.93016052246094
2017-09-29,62.39311981201172
2017-10-02,63.139495849609375
2017-10-03,62.62928771972656
2017-10-04,63.25284957885742
2017-10-05,63.1678466796875
2017-10-06,63.2906379699707
2017-10-09,63.40401077270508
2017-10-10,63.45124435424805
2017-10-11,63.2717399597168
2017-10-12,63.40401077270508
2017-10-13,63.489051818847656
2017-10-16,64.0275650024414
2017-10-17,64.1692886352539
2017-10-18,64.1692886352539
2017-10-19,64.62276458740234
2017-10-20,64.7928237915039
2017-10-23,64.7077865600586
2017-10-24,64.93453216552734
2017-10-25,64.72669219970703
2017-10-26,65.4069595336914
2017-10-27,65.3691635131836
2017-10-30,63.895286560058594
2017-10-31,63.763023376464844
2017-11-01,63.5362663269043
2017-11-02,64.60388946533203
2017-11-03,63.92364501953125
2017-11-06,64.76448822021484
2017-11-07,64.77394104003906
2017-11-08,64.2921142578125
2017-11-09,64.25433349609375
2017-11-10,64.46218872070312
2017-11-13,65.0857162475586
2017-11-14,65.65260314941406
2017-11-15,65.01958465576172
2017-11-16,66.24779510498047
2017-11-17,66.38008880615234
2017-11-20,66.75798797607422
2017-11-21,66.465087890625
2017-11-22,66.36116790771484
2017-11-24,66.36116790771484
2017-11-27,66.7012939453125
2017-11-28,68.02398681640625
2017-11-29,67.72163391113281
2017-11-30,68.67586517333984
2017-12-01,68.10901641845703
2017-12-04,67.8255386352539
2017-12-05,67.21070098876953
2017-12-06,67.20123291015625
2017-12-07,67.54180145263672
2017-12-08,67.86341857910156
2017-12-11,68.02422332763672
2017-12-12,68.23233032226562
2017-12-13,67.83501434326172
2017-12-14,67.12556457519531
2017-12-15,67.37150573730469
2017-12-18,67.63639068603516
2017-12-19,68.1661376953125
2017-12-20,68.56341552734375
2017-12-21,68.69586181640625
2017-12-22,68.67692565917969
2017-12-26,68.62019348144531
2017-12-27,68.74314880371094
2017-12-28,68.9323501586914
2017-12-29,68.55397033691406
2018-01-02,68.81884002685547
2018-01-03,69.42424774169922
2018-01-04,69.98236846923828
2018-01-05,69.80261993408203
2018-01-08,70.26616668701172
2018-01-09,70.00129699707031
2018-01-10,69.73640441894531
2018-01-11,70.54049682617188
2018-01-12,71.13644409179688
2018-01-16,70.86212921142578
2018-01-17,71.92160034179688
2018-01-18,71.95941925048828
2018-01-19,72.82025909423828
2018-01-22,72.36619567871094
2018-01-23,72.83916473388672
2018-01-24,72.74459838867188
2018-01-25,72.82025909423828
2018-01-26,73.86082458496094
2018-01-29,73.30270385742188
2018-01-30,72.41350555419922
2018-01-31,72.17699432373047
2018-02-01,73.69998931884766
2018-02-02,73.07567596435547
2018-02-05,69.90672302246094
2018-02-06,70.6729507446289
2018-02-07,70.15264892578125
2018-02-08,68.15667724609375
2018-02-09,68.39315795898438
2018-02-12,70.00129699707031
2018-02-13,70.39856719970703
2018-02-14,70.6729507446289
2018-02-15,71.74182891845703
2018-02-16,72.41350555419922
2018-02-20,71.6283187866211
2018-02-21,72.22431945800781
2018-02-22,72.33785247802734
2018-02-23,72.61215209960938
2018-02-26,74.16353607177734
2018-02-27,73.48242950439453
2018-02-28,71.64725494384766
2018-03-01,70.17155456542969
2018-03-02,70.49317932128906
2018-03-05,71.13644409179688
2018-03-06,71.99726104736328
2018-03-07,72.38509368896484
2018-03-08,73.07567596435547
2018-03-09,74.5324478149414
2018-03-12,74.1162338256836
2018-03-13,74.14458465576172
2018-03-14,73.97431182861328
2018-03-15,73.87958526611328
2018-03-16,74.56188201904297
2018-03-19,73.79427337646484
2018-03-20,74.32496643066406
2018-03-21,74.04067993164062
2018-03-22,72.19273376464844
2018-03-23,70.70489501953125
2018-03-26,72.77082061767578
2018-03-27,71.14083099365234
2018-03-28,71.027099609375
2018-03-29,71.99374389648438
2018-04-02,70.75228118896484
2018-04-03,71.67151641845703
2018-04-04,71.70944213867188
2018-04-05,72.41071319580078
2018-04-06,69.6908950805664
2018-04-09,69.52983093261719
2018-04-10,70.62910461425781
2018-04-11,70.19316864013672
2018-04-12,71.2166519165039
2018-04-13,71.01763916015625
2018-04-16,71.64310455322266
2018-04-17,72.38226318359375
2018-04-18,72.95085906982422
2018-04-19,72.52442932128906
2018-04-20,71.84208679199219
2018-04-23,70.91338348388672
2018-04-24,68.0609359741211
2018-04-25,68.18413543701172
2018-04-26,67.75768280029297
2018-04-27,67.23646545410156
2018-04-30,66.14668273925781
2018-05-01,65.63493347167969
2018-05-02,66.47834014892578
2018-05-03,66.32669067382812
2018-05-04,67.75768280029297
2018-05-07,68.9896469116211
2018-05-08,69.60562896728516
2018-05-09,70.88497161865234
2018-05-10,70.78073120117188
2018-05-11,70.89442443847656
2018-05-14,70.36376953125
2018-05-15,70.36376953125
2018-05-16,70.99868774414062
2018-05-17,71.38721466064453
2018-05-18,71.58623504638672
2018-05-21,72.24959564208984
2018-05-22,71.61465454101562
2018-05-23,70.99868774414062
2018-05-24,72.07901763916016
2018-05-25,71.15977478027344
2018-05-29,69.75727081298828
2018-05-30,70.79969787597656
2018-05-31,69.2076187133789
2018-06-01,70.32585144042969
2018-06-04,70.8091812133789
2018-06-05,71.6525650024414
2018-06-06,71.9842529296875
2018-06-07,71.81365203857422
2018-06-08,71.78524780273438
2018-06-11,71.66204833984375
2018-06-12,71.87998962402344
2018-06-13,71.38721466064453
2018-06-14,71.05491638183594
2018-06-15,71.29227447509766
2018-06-18,71.10238647460938
2018-06-19,69.66875457763672
2018-06-20,69.602294921875
2018-06-21,68.82379913330078
2018-06-22,69.30797576904297
2018-06-25,68.83329010009766
2018-06-26,68.6338882446289
2018-06-27,67.89331817626953
2018-06-28,68.08322143554688
2018-06-29,68.51045227050781
2018-07-02,68.27310943603516
2018-07-03,67.95030212402344
2018-07-05,68.3395767211914
2018-07-06,68.25411987304688
2018-07-09,69.33647918701172
2018-07-10,69.65929412841797
2018-07-11,68.41554260253906
2018-07-12,69.50733947753906
2018-07-13,69.97258758544922
2018-07-16,69.27953338623047
2018-07-17,69.47887420654297
2018-07-18,70.0295639038086
2018-07-19,69.91561889648438
2018-07-20,69.84915161132812
2018-07-23,69.03264617919922
2018-07-24,69.72573852539062
2018-07-25,71.51063537597656
2018-07-26,73.20063781738281
2018-07-27,72.96324920654297
2018-07-30,72.22270965576172
2018-07-31,73.86522674560547
2018-08-01,72.93479919433594
2018-08-02,72.8778305053711
2018-08-03,72.69742584228516
2018-08-06,72.46006774902344
2018-08-07,73.5708999633789
2018-08-08,73.26708221435547
2018-08-09,72.78288269042969
2018-08-10,72.04234313964844
2018-08-13,71.83345031738281
2018-08-14,71.98536682128906
2018-08-15,71.30176544189453
2018-08-16,71.89990997314453
2018-08-17,72.45057678222656
2018-08-20,72.70691680908203
2018-08-21,73.10568237304688
2018-08-22,72.27017211914062
2018-08-23,71.99484252929688
2018-08-24,72.35563659667969
2018-08-27,73.1626205444336
2018-08-28,73.41899871826172
2018-08-29,73.40951538085938
2018-08-30,72.58350372314453
2018-08-31,73.06770324707031
2018-09-04,72.83984375
2018-09-05,74.05509948730469
2018-09-06,74.33041381835938
2018-09-07,74.14056396484375
2018-09-10,75.36530303955078
2018-09-11,75.4697494506836
2018-09-12,75.70709228515625
2018-09-13,76.74378967285156
2018-09-14,76.876953125
2018-09-17,76.83892059326172
2018-09-18,77.51419067382812
2018-09-19,77.00059509277344
2018-09-20,77.40003967285156
2018-09-21,77.542724609375
2018-09-24,76.60113525390625
2018-09-25,76.12557220458984
2018-09-26,75.50736236572266
2018-09-27,75.06987762451172
2018-09-28,75.25057220458984
2018-10-01,75.81173706054688
2018-10-02,75.78321838378906
2018-10-03,75.91634368896484
2018-10-04,75.37422943115234
2018-10-05,74.80358123779297
2018-10-08,74.10926055908203
2018-10-09,73.04405975341797
2018-10-10,70.55216217041016
2018-10-11,68.33612060546875
2018-10-12,69.23966979980469
2018-10-15,68.72607421875
2018-10-16,69.86737823486328
2018-10-17,69.72470092773438
2018-10-18,67.78448486328125
2018-10-19,67.1567611694336
2018-10-22,67.05213165283203
2018-10-23,64.6839370727539
2018-10-24,62.18253707885742
2018-10-25,63.18119812011719
2018-10-26,63.466514587402344
2018-10-29,62.486873626708984
2018-10-30,63.133644104003906
2018-10-31,63.799415588378906
2018-11-01,68.12689208984375
2018-11-02,69.0779800415039
2018-11-05,69.91495513916016
2018-11-06,70.98966217041016
2018-11-07,71.56029510498047
2018-11-08,71.30355072021484
2018-11-09,70.80899047851562
2018-11-12,69.18257141113281
2018-11-13,69.2491683959961
2018-11-14,69.40137481689453
2018-11-15,70.76141357421875
2018-11-16,70.7424087524414
2018-11-19,69.04944610595703
2018-11-20,67.7559585571289
2018-11-21,68.71656799316406
2018-11-23,68.15543365478516
2018-11-26,68.63095092773438
2018-11-27,67.88911437988281
2018-11-28,70.31440734863281
2018-11-29,69.63910675048828
2018-11-30,69.83885955810547
2018-12-03,72.3687515258789
2018-12-04,68.55487823486328
2018-12-06,68.12604522705078
2018-12-07,67.51615142822266
2018-12-10,67.37322235107422
2018-12-11,67.40181732177734
2018-12-12,69.19335174560547
2018-12-13,68.39286804199219
2018-12-14,67.07781219482422
2018-12-17,65.91521453857422
2018-12-18,65.62934875488281
2018-12-19,64.70497131347656
2018-12-20,62.99919128417969
2018-12-21,62.141544342041016
2018-12-24,60.369075775146484
2018-12-26,63.132606506347656
2018-12-27,64.1427230834961
2018-12-28,63.59002685546875
2018-12-31,64.51438903808594
2019-01-02,64.31427001953125
2019-01-03,62.484619140625
2019-01-04,64.84793090820312
2019-01-07,64.74309539794922
2019-01-08,65.69603729248047
2019-01-09,66.13438415527344
2019-01-10,67.27790832519531
2019-01-11,67.23029327392578
2019-01-14,66.90628051757812
2019-01-15,66.59180450439453
2019-01-16,66.97300720214844
2019-01-17,67.87828826904297
2019-01-18,68.95508575439453
2019-01-22,67.45899200439453
2019-01-23,67.38276672363281
2019-01-24,67.84968566894531
2019-01-25,67.96405029296875
2019-01-28,66.84910583496094
2019-01-29,68.39286804199219
2019-01-30,69.17426300048828
2019-01-31,69.46971130371094
2019-02-01,69.95571899414062
2019-02-04,70.23206329345703
2019-02-05,71.37557220458984
2019-02-06,71.1087646484375
2019-02-07,71.57572174072266
2019-02-08,72.19512176513672
2019-02-11,72.47147369384766
2019-02-12,73.70079040527344
2019-02-13,75.06349182128906
2019-02-14,74.24394989013672
2019-02-15,75.29222869873047
2019-02-19,75.32079315185547
2019-02-20,76.0545425415039
2019-02-21,75.53044128417969
2019-02-22,75.66385650634766
2019-02-25,76.01644134521484
2019-02-26,75.40652465820312
2019-02-27,75.89253997802734
2019-02-28,75.83538818359375
2019-03-01,75.82585144042969
2019-03-04,75.7591552734375
2019-03-05,75.42559814453125
2019-03-06,75.53044128417969
2019-03-07,75.21597290039062
2019-03-08,74.93960571289062
2019-03-11,76.32136535644531
2019-03-12,76.36903381347656
2019-03-13,77.27430725097656
2019-03-14,76.9879379272461
2019-03-15,77.14068603515625
