Date,WMB
2015-12-16,14.63398265838623
2015-12-17,13.437639236450195
2015-12-18,12.212943077087402
2015-12-21,12.47375774383545
2015-12-22,12.796936988830566
2015-12-23,14.367502212524414
2015-12-24,14.12369441986084
2015-12-28,14.066996574401855
2015-12-29,14.101011276245117
2015-12-30,13.840198516845703
2015-12-31,14.571613311767578
2016-01-04,14.877792358398438
2016-01-05,14.928820610046387
2016-01-06,12.984044075012207
2016-01-07,11.685643196105957
2016-01-08,11.515544891357422
2016-01-11,10.597023963928223
2016-01-12,9.377994537353516
2016-01-13,7.7167181968688965
2016-01-14,10.370226860046387
2016-01-15,9.128520011901855
2016-01-19,8.94708251953125
2016-01-20,8.782659530639648
2016-01-21,9.094503402709961
2016-01-22,11.192360877990723
2016-01-25,10.381566047668457
2016-01-26,11.577913284301758
2016-01-27,10.925877571105957
2016-01-28,10.937216758728027
2016-01-29,10.942886352539062
2016-02-01,11.0619535446167
2016-02-02,10.597023963928223
2016-02-03,10.43826675415039
2016-02-04,10.631043434143066
2016-02-05,9.706850051879883
2016-02-08,6.3275957107543945
2016-02-09,6.79252815246582
2016-02-10,7.285806655883789
2016-02-11,7.535280704498291
2016-02-12,7.637340068817139
2016-02-16,8.510504722595215
2016-02-17,8.896058082580566
2016-02-18,9.026463508605957
2016-02-19,8.793996810913086
2016-02-22,9.15687084197998
2016-02-23,8.845027923583984
2016-02-24,9.42902660369873
2016-02-25,9.088834762573242
2016-02-26,8.867709159851074
2016-02-29,9.066154479980469
2016-03-01,9.383666038513184
2016-03-02,9.712519645690918
2016-03-03,10.256832122802734
2016-03-04,10.857837677001953
2016-03-07,10.806806564331055
2016-03-08,9.786230087280273
2016-03-09,10.183122634887695
2016-03-10,9.342368125915527
2016-03-11,9.412918090820312
2016-03-14,9.701007843017578
2016-03-15,9.495229721069336
2016-03-16,10.253673553466797
2016-03-17,10.441816329956055
2016-03-18,10.671112060546875
2016-03-21,10.200760841369629
2016-03-22,10.365378379821777
2016-03-23,9.559906959533691
2016-03-24,9.024879455566406
2016-03-28,8.901410102844238
2016-03-29,9.230658531188965
2016-03-30,9.20713996887207
2016-03-31,9.448195457458496
2016-04-01,9.124828338623047
2016-04-04,8.942564964294434
2016-04-05,8.70739459991455
2016-04-06,9.10719108581543
2016-04-07,9.23653793334961
2016-04-08,9.54814338684082
2016-04-11,10.030255317687988
2016-04-12,10.412419319152832
2016-04-13,10.78869915008545
2016-04-14,10.44769287109375
2016-04-15,10.318343162536621
2016-04-18,9.80683708190918
2016-04-19,10.588800430297852
2016-04-20,11.07091236114502
2016-04-21,11.253170013427734
2016-04-22,11.4883451461792
2016-04-25,11.206134796142578
2016-04-26,11.400158882141113
2016-04-27,11.758800506591797
2016-04-28,11.547142028808594
2016-04-29,11.400158882141113
2016-05-02,11.05915355682373
2016-05-03,11.400158882141113
2016-05-04,11.311963081359863
2016-05-05,12.093924522399902
2016-05-06,11.582420349121094
2016-05-09,11.135586738586426
2016-05-10,11.253170013427734
2016-05-11,11.464831352233887
2016-05-12,11.200255393981934
2016-05-13,11.376641273498535
2016-05-16,12.105682373046875
2016-05-17,12.646592140197754
2016-05-18,12.246790885925293
2016-05-19,12.664229393005371
2016-05-20,13.022872924804688
2016-05-23,12.905285835266113
2016-05-24,13.011110305786133
2016-05-25,12.493724822998047
2016-05-26,12.235031127929688
2016-05-27,12.62895393371582
2016-05-31,13.028754234313965
2016-06-01,13.281561851501465
2016-06-02,13.287443161010742
2016-06-03,13.422669410705566
2016-06-06,13.746040344238281
2016-06-07,13.857746124267578
2016-06-08,13.628448486328125
2016-06-09,13.687244415283203
2016-06-10,12.95820140838623
2016-06-13,12.817091941833496
2016-06-14,12.452571868896484
2016-06-15,12.799453735351562
2016-06-16,13.405200004577637
2016-06-17,13.647500038146973
2016-06-20,13.520293235778809
2016-06-21,13.126555442810059
2016-06-22,12.57532787322998
2016-06-23,13.193187713623047
2016-06-24,12.908487319946289
2016-06-27,12.114958763122559
2016-06-28,12.502638816833496
2016-06-29,12.623783111572266
2016-06-30,13.102328300476074
2016-07-01,12.454174995422363
2016-07-05,12.169474601745605
2016-07-06,12.381489753723145
2016-07-07,12.326972007751465
2016-07-08,12.714651107788086
2016-07-11,12.557156562805176
2016-07-12,13.259820938110352
2016-07-13,13.465776443481445
2016-07-14,14.295650482177734
2016-07-15,14.198734283447266
2016-07-18,14.883224487304688
2016-07-19,15.137641906738281
2016-07-20,15.222443580627441
2016-07-21,14.943804740905762
2016-07-22,14.852941513061523
2016-07-25,14.313825607299805
2016-07-26,14.271419525146484
2016-07-27,14.101812362670898
2016-07-28,13.980660438537598
2016-07-29,14.519777297973633
2016-08-01,13.647500038146973
2016-08-02,14.513724327087402
2016-08-03,15.54955005645752
2016-08-04,15.131585121154785
2016-08-05,15.525323867797852
2016-08-08,15.70704460144043
2016-08-09,15.646466255187988
2016-08-10,15.379941940307617
2016-08-11,15.943285942077637
2016-08-12,15.876649856567383
2016-08-15,16.106842041015625
2016-08-16,15.92510986328125
2016-08-17,15.785789489746094
2016-08-18,17.02757453918457
2016-08-19,16.76710319519043
2016-08-22,16.615663528442383
2016-08-23,17.30015754699707
2016-08-24,16.997289657592773
2016-08-25,16.882190704345703
2016-08-26,16.857967376708984
2016-08-29,16.997289657592773
2016-08-30,16.96700668334961
2016-08-31,16.924602508544922
2016-09-01,17.05180549621582
2016-09-02,17.20323944091797
2016-09-06,17.663610458374023
2016-09-07,18.50531578063965
2016-09-08,18.999361038208008
2016-09-09,18.322336196899414
2016-09-12,18.554113388061523
2016-09-13,18.14546012878418
2016-09-14,18.139358520507812
2016-09-15,18.200349807739258
2016-09-16,18.151554107666016
2016-09-19,18.29793930053711
2016-09-20,18.14546012878418
2016-09-21,18.901771545410156
2016-09-22,18.70049476623535
2016-09-23,18.50531578063965
2016-09-26,18.517515182495117
2016-09-27,18.694393157958984
2016-09-28,18.907869338989258
2016-09-29,18.535808563232422
2016-09-30,18.743192672729492
2016-10-03,18.68219757080078
2016-10-04,18.426025390625
2016-10-05,18.62120819091797
2016-10-06,18.6090030670166
2016-10-07,18.529712677001953
2016-10-10,18.645597457885742
2016-10-11,18.48091697692871
2016-10-12,18.23084831237793
2016-10-13,17.809993743896484
2016-10-14,17.767292022705078
2016-10-17,17.730703353881836
2016-10-18,17.83439064025879
2016-10-19,18.328433990478516
2016-10-20,18.40772819519043
2016-10-21,18.43822479248047
2016-10-24,18.328433990478516
2016-10-25,17.791696548461914
2016-10-26,18.029565811157227
2016-10-27,17.90758514404297
2016-10-28,18.096660614013672
2016-10-31,17.809993743896484
2016-11-01,17.425735473632812
2016-11-02,17.145164489746094
2016-11-03,17.352542877197266
2016-11-04,17.44403648376465
2016-11-07,17.840490341186523
2016-11-08,18.200349807739258
2016-11-09,18.73708724975586
2016-11-10,18.68829345703125
2016-11-11,18.358930587768555
2016-11-14,18.383329391479492
2016-11-15,18.889577865600586
2016-11-16,18.47481918334961
2016-11-17,18.40772819519043
2016-11-18,18.389427185058594
2016-11-21,18.61509895324707
2016-11-22,18.694393157958984
2016-11-23,18.676097869873047
2016-11-25,18.352832794189453
2016-11-28,17.83439064025879
2016-11-29,17.64531707763672
2016-11-30,18.724889755249023
2016-12-01,18.310138702392578
2016-12-02,18.804183959960938
2016-12-05,19.157941818237305
2016-12-06,19.145742416381836
2016-12-07,19.397417068481445
2016-12-08,19.115047454833984
2016-12-09,18.538040161132812
2016-12-12,18.372304916381836
2016-12-13,18.66080665588379
2016-12-14,17.936473846435547
2016-12-15,17.875093460083008
2016-12-16,18.912487030029297
2016-12-19,18.881790161132812
2016-12-20,18.630115509033203
2016-12-21,18.795854568481445
2016-12-22,18.599422454833984
2016-12-23,19.372859954833984
2016-12-27,19.507911682128906
2016-12-28,19.053665161132812
2016-12-29,19.035249710083008
2016-12-30,19.115047454833984
2017-01-03,19.311479568481445
2017-01-04,19.250093460083008
2017-01-05,19.48335838317871
2017-01-06,19.90077018737793
2017-01-09,19.599992752075195
2017-01-10,17.4945068359375
2017-01-11,17.6663818359375
2017-01-12,17.617267608642578
2017-01-13,17.531333923339844
2017-01-17,17.457674026489258
2017-01-18,17.39629554748535
2017-01-19,17.463815689086914
2017-01-20,17.316492080688477
2017-01-23,17.316492080688477
2017-01-24,17.48223114013672
2017-01-25,17.684797286987305
2017-01-26,17.783010482788086
2017-01-27,17.4945068359375
2017-01-30,17.29193687438965
2017-01-31,17.703216552734375
2017-02-01,17.390155792236328
2017-02-02,17.5804500579834
2017-02-03,17.733903884887695
2017-02-06,17.91191864013672
2017-02-07,17.512922286987305
2017-02-08,17.371740341186523
2017-02-09,17.598854064941406
2017-02-10,17.457674026489258
2017-02-13,17.825984954833984
2017-02-14,17.733903884887695
2017-02-15,17.795286178588867
2017-02-16,17.18145179748535
2017-02-17,17.31035614013672
2017-02-21,17.721630096435547
2017-02-22,17.18758773803711
2017-02-23,17.353322982788086
2017-02-24,17.169172286987305
2017-02-27,17.2796630859375
2017-02-28,17.39629554748535
2017-03-01,17.672523498535156
2017-03-02,17.825984954833984
2017-03-03,18.200424194335938
2017-03-06,18.3109188079834
2017-03-07,18.05923843383789
2017-03-08,17.705747604370117
2017-03-09,17.89180564880371
2017-03-10,17.93520736694336
2017-03-13,17.89180564880371
2017-03-14,17.432872772216797
2017-03-15,17.885595321655273
2017-03-16,17.755361557006836
2017-03-17,17.718151092529297
2017-03-20,17.82358169555664
2017-03-21,17.58791160583496
2017-03-22,17.637531280517578
2017-03-23,17.61271858215332
2017-03-24,17.792570114135742
2017-03-27,17.773963928222656
2017-03-28,17.73055076599121
2017-03-29,18.195682525634766
2017-03-30,18.022029876708984
2017-03-31,18.350717544555664
2017-04-03,18.505762100219727
2017-04-04,18.55537986755371
2017-04-05,18.39413070678711
2017-04-06,18.760025024414062
2017-04-07,18.822046279907227
2017-04-10,18.927471160888672
2017-04-11,18.8282470703125
2017-04-12,18.84065055847168
2017-04-13,18.642196655273438
2017-04-17,18.716617584228516
2017-04-18,18.86545753479004
2017-04-19,18.74762535095215
2017-04-20,18.7662296295166
2017-04-21,18.61119270324707
2017-04-24,18.59258270263672
2017-04-25,19.10732650756836
2017-04-26,19.088716506958008
2017-04-27,19.070112228393555
2017-04-28,18.995695114135742
2017-05-01,19.101123809814453
2017-05-02,18.809640884399414
2017-05-03,19.045307159423828
2017-05-04,18.31351089477539
2017-05-05,18.760025024414062
2017-05-08,18.995695114135742
2017-05-09,18.642196655273438
2017-05-10,19.07631492614746
2017-05-11,18.772436141967773
2017-05-12,18.803443908691406
2017-05-15,19.088716506958008
2017-05-16,18.9894962310791
2017-05-17,18.660802841186523
2017-05-18,18.542972564697266
2017-05-19,18.72902488708496
2017-05-22,18.753829956054688
2017-05-23,18.90886878967285
2017-05-24,18.778636932373047
2017-05-25,18.518165588378906
2017-05-26,18.412738800048828
2017-05-30,17.792570114135742
2017-05-31,17.73675537109375
2017-06-01,17.866992950439453
2017-06-02,17.910400390625
2017-06-05,17.978618621826172
2017-06-06,18.139863967895508
2017-06-07,18.002012252807617
2017-06-08,18.12733268737793
2017-06-09,18.415563583374023
2017-06-12,18.465688705444336
2017-06-13,18.51581573486328
2017-06-14,18.039608001708984
2017-06-15,17.732576370239258
2017-06-16,18.246383666992188
2017-06-19,18.089738845825195
2017-06-20,17.81403350830078
2017-06-21,17.450613021850586
2017-06-22,17.651121139526367
2017-06-23,18.01454734802246
2017-06-26,18.15239715576172
2017-06-27,18.2777099609375
2017-06-28,18.641141891479492
2017-06-29,18.672470092773438
2017-06-30,18.97322654724121
2017-07-03,19.3178653717041
2017-07-05,19.017093658447266
2017-07-06,19.09228515625
2017-07-07,19.05469512939453
2017-07-10,19.073488235473633
2017-07-11,19.067222595214844
2017-07-12,19.292797088623047
2017-07-13,19.52463150024414
2017-07-14,19.69381332397461
2017-07-17,19.7000789642334
2017-07-18,19.518369674682617
2017-07-19,19.58102798461914
2017-07-20,19.69381332397461
2017-07-21,19.70634651184082
2017-07-24,19.844194412231445
2017-07-25,19.80033302307129
2017-07-26,19.806598663330078
2017-07-27,20.038434982299805
2017-07-28,20.044708251953125
2017-07-31,19.91312599182129
2017-08-01,19.875526428222656
2017-08-02,19.82539939880371
2017-08-03,19.461977005004883
2017-08-04,19.411846160888672
2017-08-07,19.436912536621094
2017-08-08,19.10482406616211
2017-08-09,19.192543029785156
2017-08-10,18.829118728637695
2017-08-11,18.84790802001953
2017-08-14,18.86671257019043
2017-08-15,18.77898597717285
2017-08-16,18.559682846069336
2017-08-17,18.221315383911133
2017-08-18,18.215057373046875
2017-08-21,18.177457809448242
2017-08-22,18.484487533569336
2017-08-23,18.478221893310547
2017-08-24,18.465688705444336
2017-08-25,18.415563583374023
2017-08-28,18.2777099609375
2017-08-29,18.2777099609375
2017-08-30,18.252647399902344
2017-08-31,18.628604888916016
2017-09-01,18.83538246154785
2017-09-05,18.89177703857422
2017-09-06,18.86671257019043
2017-09-07,18.86671257019043
2017-09-08,18.79076385498047
2017-09-11,19.14518928527832
2017-09-12,19.1198673248291
2017-09-13,19.252779006958008
2017-09-14,19.246450424194336
2017-09-15,19.17683219909668
2017-09-18,19.354042053222656
2017-09-19,19.30341339111328
2017-09-20,19.233789443969727
2017-09-21,18.980632781982422
2017-09-22,18.986967086791992
2017-09-25,19.360370635986328
2017-09-26,19.13253402709961
2017-09-27,18.974302291870117
2017-09-28,18.986967086791992
2017-09-29,18.993289947509766
2017-10-02,19.018611907958984
2017-10-03,19.17050552368164
2017-10-04,19.01228141784668
2017-10-05,19.2021484375
2017-10-06,19.05657958984375
2017-10-09,19.024934768676758
2017-10-10,19.005952835083008
2017-10-11,19.08823013305664
2017-10-12,19.09455680847168
2017-10-13,18.904685974121094
2017-10-16,18.948989868164062
2017-10-17,18.936328887939453
2017-10-18,18.79076385498047
2017-10-19,18.733806610107422
2017-10-20,18.56291389465332
2017-10-23,18.25279426574707
2017-10-24,18.20849609375
2017-10-25,17.93635368347168
2017-10-26,17.98065185546875
2017-10-27,18.113561630249023
2017-10-30,18.062931060791016
2017-10-31,18.037614822387695
2017-11-01,18.221155166625977
2017-11-02,17.790786743164062
2017-11-03,17.885717391967773
2017-11-06,18.221155166625977
2017-11-07,18.20849609375
2017-11-08,17.961668014526367
2017-11-09,18.14520263671875
2017-11-10,18.113561630249023
2017-11-13,17.866731643676758
2017-11-14,17.543954849243164
2017-11-15,17.404720306396484
2017-11-16,17.100923538208008
2017-11-17,17.252817153930664
2017-11-20,17.29079246520996
2017-11-21,17.240158081054688
2017-11-22,17.56294822692871
2017-11-24,17.765464782714844
2017-11-27,17.708505630493164
2017-11-28,17.949012756347656
2017-11-29,17.923694610595703
2017-11-30,18.385705947875977
2017-12-01,18.5376033782959
2017-12-04,18.385705947875977
2017-12-05,18.398365020751953
2017-12-06,18.15786361694336
2017-12-07,18.209030151367188
2017-12-08,18.26019859313965
2017-12-11,18.484054565429688
2017-12-12,18.599178314208984
2017-12-13,18.58638572692871
2017-12-14,18.982934951782227
2017-12-15,19.014907836914062
2017-12-18,19.27713966369629
2017-12-19,19.225975036621094
2017-12-20,19.21957778930664
2017-12-21,19.392269134521484
2017-12-22,19.385866165161133
2017-12-26,19.500995635986328
2017-12-27,19.437040328979492
2017-12-28,19.5137882232666
2017-12-29,19.500995635986328
2018-01-02,19.916732788085938
2018-01-03,20.466773986816406
2018-01-04,20.818546295166016
2018-01-05,20.760984420776367
2018-01-08,20.837738037109375
2018-01-09,20.933673858642578
2018-01-10,20.94646453857422
2018-01-11,21.170318603515625
2018-01-12,21.24067497253418
2018-01-16,20.84412956237793
2018-01-17,20.79935646057129
2018-01-18,20.645851135253906
2018-01-19,20.658647537231445
2018-01-22,21.010421752929688
2018-01-23,21.20229721069336
2018-01-24,21.170318603515625
2018-01-25,20.722612380981445
2018-01-26,20.80575180053711
2018-01-29,20.453981399536133
2018-01-30,20.15337562561035
2018-01-31,20.076623916625977
2018-02-01,20.26210594177246
2018-02-02,19.635311126708984
2018-02-05,18.85501480102539
2018-02-06,19.29633331298828
2018-02-07,19.187602996826172
2018-02-08,18.2665958404541
2018-02-09,18.298580169677734
2018-02-12,18.816640853881836
2018-02-13,19.040496826171875
2018-02-14,19.1748104095459
2018-02-15,19.1748104095459
2018-02-16,18.49044418334961
2018-02-20,18.605571746826172
2018-02-21,18.30496597290039
2018-02-22,18.2665958404541
2018-02-23,18.3817195892334
2018-02-26,18.170654296875
2018-02-27,18.1386775970459
2018-02-28,17.754924774169922
2018-03-01,17.511877059936523
2018-03-02,17.339197158813477
2018-03-05,17.422338485717773
2018-03-06,17.671777725219727
2018-03-07,17.56304931640625
2018-03-08,17.582475662231445
2018-03-09,18.13294219970703
2018-03-12,18.301319122314453
2018-03-13,18.145896911621094
2018-03-14,18.223608016967773
2018-03-15,17.284578323364258
2018-03-16,17.621334075927734
2018-03-19,16.96725845336914
2018-03-20,16.96725845336914
2018-03-21,17.48533821105957
2018-03-22,17.14858055114746
2018-03-23,16.60459327697754
2018-03-26,16.481548309326172
2018-03-27,16.28726577758789
2018-03-28,16.047651290893555
2018-03-29,16.099462509155273
2018-04-02,15.88575267791748
2018-04-03,15.833942413330078
2018-04-04,15.840421676635742
2018-04-05,16.060604095458984
2018-04-06,15.788609504699707
2018-04-09,15.788609504699707
2018-04-10,16.235464096069336
2018-04-11,16.41678810119629
2018-04-12,16.241931915283203
2018-04-13,16.28726577758789
2018-04-16,16.572216033935547
2018-04-17,16.662878036499023
2018-04-18,16.688783645629883
2018-04-19,16.546308517456055
2018-04-20,16.520404815673828
2018-04-23,16.74059295654297
2018-04-24,16.546308517456055
2018-04-25,16.59164047241211
2018-04-26,16.565736770629883
2018-04-27,16.552785873413086
2018-04-30,16.662878036499023
2018-05-01,16.81182861328125
2018-05-02,16.934873580932617
2018-05-03,16.90250015258789
2018-05-04,16.960777282714844
2018-05-07,17.012582778930664
2018-05-08,16.915443420410156
2018-05-09,17.174488067626953
2018-05-10,17.284578323364258
2018-05-11,17.57600212097168
2018-05-14,17.64723777770996
2018-05-15,17.653718948364258
2018-05-16,17.724950790405273
2018-05-17,18.139421463012695
2018-05-18,18.0034236907959
2018-05-21,17.886856079101562
2018-05-22,17.958091735839844
2018-05-23,17.93218994140625
2018-05-24,17.608383178710938
2018-05-25,17.478864669799805
2018-05-29,17.26515007019043
2018-05-30,17.608383178710938
2018-05-31,17.394672393798828
2018-06-01,17.278104782104492
2018-06-04,17.18743896484375
2018-06-05,17.161535263061523
2018-06-06,16.960777282714844
2018-06-07,17.328205108642578
2018-06-08,17.137928009033203
2018-06-11,17.55129051208496
2018-06-12,17.538166046142578
2018-06-13,17.465993881225586
2018-06-14,17.853107452392578
2018-06-15,17.498798370361328
2018-06-18,17.774368286132812
2018-06-19,17.846546173095703
2018-06-20,18.18116569519043
2018-06-21,18.16804313659668
2018-06-22,18.135238647460938
2018-06-25,17.656269073486328
2018-06-26,17.826860427856445
2018-06-27,17.75468635559082
2018-06-28,17.826860427856445
2018-06-29,17.78748893737793
2018-07-02,17.518482208251953
2018-07-03,17.74156379699707
2018-07-05,17.990886688232422
2018-07-06,18.095870971679688
2018-07-09,18.089311599731445
2018-07-10,18.049943923950195
2018-07-11,18.036819458007812
2018-07-12,17.826860427856445
2018-07-13,17.925273895263672
2018-07-16,17.879348754882812
2018-07-17,17.695636749267578
2018-07-18,18.213972091674805
2018-07-19,18.82416534423828
2018-07-20,18.896339416503906
2018-07-23,18.896339416503906
2018-07-24,19.145668029785156
2018-07-25,19.316255569458008
2018-07-26,19.329381942749023
2018-07-27,19.093175888061523
2018-07-30,19.401552200317383
2018-07-31,19.5196533203125
2018-08-01,19.729616165161133
2018-08-02,20.326688766479492
2018-08-03,20.431665420532227
2018-08-06,20.562891006469727
2018-08-07,20.713804244995117
2018-08-08,20.70067596435547
2018-08-09,20.858150482177734
2018-08-10,20.858150482177734
2018-08-13,20.13641357421875
2018-08-14,19.8870849609375
2018-08-15,19.683685302734375
2018-08-16,19.69024658203125
2018-08-17,19.992067337036133
2018-08-20,19.959257125854492
2018-08-21,20.024873733520508
2018-08-22,20.005191802978516
2018-08-23,19.742738723754883
2018-08-24,19.736173629760742
2018-08-27,19.893646240234375
2018-08-28,19.736173629760742
2018-08-29,19.6246395111084
2018-08-30,19.473730087280273
2018-08-31,19.414676666259766
2018-09-04,19.158790588378906
2018-09-05,19.3359432220459
2018-09-06,18.91775894165039
2018-09-07,18.97086524963379
2018-09-10,18.93103790283203
2018-09-11,18.964223861694336
2018-09-12,18.844741821289062
2018-09-13,18.71198272705078
2018-09-14,18.64560890197754
2018-09-17,18.745176315307617
2018-09-18,18.64560890197754
2018-09-19,18.71198272705078
2018-09-20,18.751819610595703
2018-09-21,18.506214141845703
2018-09-24,18.293804168701172
2018-09-25,18.094667434692383
2018-09-26,17.98847007751465
2018-09-27,18.094667434692383
2018-09-28,18.048202514648438
2018-10-01,18.360183715820312
2018-10-02,18.353546142578125
2018-10-03,18.572595596313477
2018-10-04,18.433202743530273
2018-10-05,18.333629608154297
2018-10-08,18.380098342895508
2018-10-09,18.340269088745117
2018-10-10,18.054845809936523
2018-10-11,17.649932861328125
2018-10-12,17.709680557250977
2018-10-15,17.76941680908203
2018-10-16,17.882265090942383
2018-10-17,17.842435836791992
2018-10-18,17.68976402282715
2018-10-19,17.74950408935547
2018-10-22,17.444164276123047
2018-10-23,17.191930770874023
2018-10-24,16.767108917236328
2018-10-25,16.607799530029297
2018-10-26,16.143156051635742
2018-10-29,15.950657844543457
2018-10-30,16.06350326538086
2018-10-31,16.14979362487793
2018-11-01,17.092361450195312
2018-11-02,16.97951889038086
2018-11-05,17.07244873046875
2018-11-06,17.085723876953125
2018-11-07,17.576929092407227
2018-11-08,16.959606170654297
2018-11-09,16.813573837280273
2018-11-12,16.48168182373047
2018-11-13,16.143156051635742
2018-11-14,16.4285831451416
2018-11-15,16.594528198242188
2018-11-16,16.680814743041992
2018-11-19,16.813573837280273
2018-11-20,16.362199783325195
2018-11-21,16.614444732666016
2018-11-23,16.289188385009766
2018-11-26,16.468408584594727
2018-11-27,16.587890625
2018-11-28,16.82021141052246
2018-11-29,16.966243743896484
2018-11-30,16.806936264038086
2018-12-03,17.059171676635742
2018-12-04,16.627708435058594
2018-12-06,16.282554626464844
2018-12-07,16.24936294555664
2018-12-10,15.983847618103027
2018-12-11,15.884281158447266
2018-12-12,16.05686378479004
2018-12-13,16.063594818115234
2018-12-14,15.787567138671875
2018-12-17,15.471139907836914
2018-12-18,15.09412956237793
2018-12-19,15.026802062988281
2018-12-20,14.703642845153809
2018-12-21,14.663249015808105
2018-12-24,13.855359077453613
2018-12-26,14.589194297790527
2018-12-27,14.447808265686035
2018-12-28,14.46127700805664
2018-12-31,14.845023155212402
2019-01-02,15.09412956237793
2019-01-03,15.222039222717285
2019-01-04,15.854888916015625
2019-01-07,16.258834838867188
2019-01-08,16.74357032775879
2019-01-09,16.93208122253418
2019-01-10,16.93208122253418
2019-01-11,16.8580265045166
2019-01-14,17.0398006439209
2019-01-15,17.134056091308594
2019-01-16,17.410083770751953
2019-01-17,17.612056732177734
2019-01-18,17.77363395690918
2019-01-22,17.612056732177734
2019-01-23,17.383155822753906
2019-01-24,17.84096336364746
2019-01-25,17.95541000366211
2019-01-28,17.894817352294922
2019-01-29,17.962142944335938
2019-01-30,18.191041946411133
2019-01-31,18.13045883178711
2019-02-01,18.46707534790039
2019-02-04,18.426681518554688
2019-02-05,18.413219451904297
2019-02-06,18.217979431152344
2019-02-07,17.962142944335938
2019-02-08,18.09679412841797
2019-02-11,17.989072799682617
2019-02-12,17.995803833007812
2019-02-13,18.197776794433594
2019-02-14,18.083324432373047
2019-02-15,18.35935401916504
2019-02-19,18.460342407226562
2019-02-20,18.413219451904297
2019-02-21,18.217979431152344
2019-02-22,18.251638412475586
2019-02-25,18.413219451904297
2019-02-26,18.15738296508789
2019-02-27,18.238168716430664
2019-02-28,17.968881607055664
2019-03-01,18.46707534790039
2019-03-04,18.446876525878906
2019-03-05,18.47380828857422
2019-03-06,18.413219451904297
2019-03-07,18.392738342285156
2019-03-08,18.385906219482422
2019-03-11,18.679479598999023
2019-03-12,18.795547485351562
2019-03-13,18.911609649658203
2019-03-14,18.932090759277344
