Date,NOV
2017-06-15,29.473230361938477
2017-06-16,30.23678207397461
2017-06-19,30.16492462158203
2017-06-20,29.796615600585938
2017-06-21,28.862384796142578
2017-06-22,28.601882934570312
2017-06-23,28.422218322753906
2017-06-26,28.556964874267578
2017-06-27,28.476118087768555
2017-06-28,28.53900146484375
2017-06-29,29.140859603881836
2017-06-30,29.590007781982422
2017-07-03,30.45238494873047
2017-07-05,29.401371002197266
2017-07-06,28.997133255004883
2017-07-07,28.754594802856445
2017-07-10,29.284587860107422
2017-07-11,29.81458282470703
2017-07-12,29.778654098510742
2017-07-13,30.021194458007812
2017-07-14,30.353565216064453
2017-07-17,30.524246215820312
2017-07-18,30.434412002563477
2017-07-19,31.57525634765625
2017-07-20,30.542205810546875
2017-07-21,30.04814910888672
2017-07-24,29.80560302734375
2017-07-25,30.16492462158203
2017-07-26,29.949331283569336
2017-07-27,30.281702041625977
2017-07-28,29.74272346496582
2017-07-31,29.383403778076172
2017-08-01,28.63780975341797
2017-08-02,29.29357147216797
2017-08-03,29.30255699157715
2017-08-04,29.80560302734375
2017-08-07,28.556964874267578
2017-08-08,28.10782241821289
2017-08-09,27.6766357421875
2017-08-10,27.263410568237305
2017-08-11,27.209522247314453
2017-08-14,27.505952835083008
2017-08-15,27.299345016479492
2017-08-16,26.895111083984375
2017-08-17,27.029850006103516
2017-08-18,27.290361404418945
2017-08-21,27.209522247314453
2017-08-22,27.128664016723633
2017-08-23,27.281381607055664
2017-08-24,27.020875930786133
2017-08-25,27.416126251220703
2017-08-28,27.254430770874023
2017-08-29,27.27239418029785
2017-08-30,27.353242874145508
2017-08-31,27.55086898803711
2017-09-01,27.559856414794922
2017-09-05,28.143747329711914
2017-09-06,28.5928955078125
2017-09-07,28.63780975341797
2017-09-08,28.52103042602539
2017-09-11,28.979167938232422
2017-09-12,29.98526382446289
2017-09-13,30.398483276367188
2017-09-14,30.54242706298828
2017-09-15,30.992238998413086
2017-09-18,31.280115127563477
2017-09-19,31.648969650268555
2017-09-20,31.945850372314453
2017-09-21,31.666961669921875
2017-09-22,31.97282600402832
2017-09-25,32.260719299316406
2017-09-26,32.65654754638672
2017-09-27,32.51261520385742
2017-09-28,31.963844299316406
2017-09-29,32.14377212524414
2017-10-02,31.80190086364746
2017-10-03,31.60398292541504
2017-10-04,31.69394302368164
2017-10-05,32.41364669799805
2017-10-06,31.514009475708008
2017-10-09,31.70294952392578
2017-10-10,31.424055099487305
2017-10-11,31.46904182434082
2017-10-12,30.929258346557617
2017-10-13,31.172168731689453
2017-10-16,31.478036880493164
2017-10-17,31.41506004333496
2017-10-18,31.05521011352539
2017-10-19,30.659379959106445
2017-10-20,30.668376922607422
2017-10-23,30.407480239868164
2017-10-24,30.41646957397461
2017-10-25,30.254541397094727
2017-10-26,30.461463928222656
2017-10-27,29.894691467285156
2017-10-30,30.83930778503418
2017-10-31,30.758333206176758
2017-11-01,30.641386032104492
2017-11-02,30.01163101196289
2017-11-03,30.06561851501465
2017-11-06,31.93684959411621
2017-11-07,31.57698631286621
2017-11-08,31.505022048950195
2017-11-09,31.082199096679688
2017-11-10,30.155582427978516
2017-11-13,29.74175453186035
2017-11-14,29.03104591369629
2017-11-15,28.734169006347656
2017-11-16,28.347328186035156
2017-11-17,28.80613899230957
2017-11-20,28.53624725341797
2017-11-21,28.608219146728516
2017-11-22,28.734169006347656
2017-11-24,28.653200149536133
2017-11-27,28.455286026000977
2017-11-28,28.90509033203125
2017-11-29,29.3369197845459
2017-11-30,30.182575225830078
2017-12-01,30.668376922607422
2017-12-04,30.569416046142578
2017-12-05,29.840709686279297
2017-12-06,29.426881790161133
2017-12-07,29.192615509033203
2017-12-08,29.390846252441406
2017-12-11,29.99451446533203
2017-12-12,29.85936164855957
2017-12-13,29.363807678222656
2017-12-14,29.21965217590332
2017-12-15,29.78728485107422
2017-12-18,30.03956413269043
2017-12-19,30.291847229003906
2017-12-20,30.922544479370117
2017-12-21,32.03078079223633
2017-12-22,31.93168067932129
2017-12-26,32.0938606262207
2017-12-27,31.78751564025879
2017-12-28,31.976728439331055
2017-12-29,32.45428466796875
2018-01-02,33.15705108642578
2018-01-03,34.10310745239258
2018-01-04,34.62568664550781
2018-01-05,34.43648147583008
2018-01-08,34.877960205078125
2018-01-09,34.45452117919922
2018-01-10,34.175193786621094
2018-01-11,34.99510192871094
2018-01-12,35.26539993286133
2018-01-16,34.66173553466797
2018-01-17,35.06718826293945
2018-01-18,34.157169342041016
2018-01-19,34.2202262878418
2018-01-22,34.90501022338867
2018-01-23,34.8959846496582
2018-01-24,34.49954605102539
2018-01-25,33.87784957885742
2018-01-26,33.97696304321289
2018-01-29,33.09397888183594
2018-01-30,32.96782684326172
2018-01-31,33.048946380615234
2018-02-01,33.724693298339844
2018-02-02,32.15693664550781
2018-02-05,30.499082565307617
2018-02-06,31.886634826660156
2018-02-07,30.679277420043945
2018-02-08,29.408855438232422
2018-02-09,29.814311981201172
2018-02-12,30.372943878173828
2018-02-13,30.327880859375
2018-02-14,31.6613712310791
2018-02-15,31.652366638183594
2018-02-16,32.08484649658203
2018-02-20,31.877626419067383
2018-02-21,31.49918556213379
2018-02-22,31.625329971313477
2018-02-23,32.49930953979492
2018-02-26,32.598426818847656
2018-02-27,32.67050552368164
2018-02-28,31.616331100463867
2018-03-01,31.904653549194336
2018-03-02,32.50832748413086
2018-03-05,32.76961135864258
2018-03-06,33.06694412231445
2018-03-07,32.895755767822266
2018-03-08,33.01288604736328
2018-03-09,33.98598098754883
2018-03-12,33.87784957885742
2018-03-13,33.61656188964844
2018-03-14,33.68864059448242
2018-03-15,32.71424865722656
2018-03-16,33.28264236450195
2018-03-19,32.8134880065918
2018-03-20,33.192420959472656
2018-03-21,34.3201904296875
2018-03-22,33.544288635253906
2018-03-23,33.544288635253906
2018-03-26,34.193885803222656
2018-03-27,33.30970764160156
2018-03-28,32.4165153503418
2018-03-29,33.21046447753906
2018-04-02,32.37141418457031
2018-04-03,33.07514190673828
2018-04-04,32.98491287231445
2018-04-05,33.58938980102539
2018-04-06,33.37287521362305
2018-04-09,32.70523452758789
2018-04-10,34.356285095214844
2018-04-11,35.57427215576172
2018-04-12,36.66593551635742
2018-04-13,36.918556213378906
2018-04-16,34.266048431396484
2018-04-17,33.91419982910156
2018-04-18,34.572818756103516
2018-04-19,34.80738067626953
2018-04-20,34.50966262817383
2018-04-23,34.626949310302734
2018-04-24,34.25704574584961
2018-04-25,34.53672409057617
2018-04-26,34.85250473022461
2018-04-27,35.06000900268555
2018-04-30,34.88858413696289
2018-05-01,34.74422073364258
2018-05-02,34.66303253173828
2018-05-03,34.626949310302734
2018-05-04,34.73521041870117
2018-05-07,34.825416564941406
2018-05-08,35.294586181640625
2018-05-09,36.42234802246094
2018-05-10,36.63887405395508
2018-05-11,36.67497634887695
2018-05-14,37.044883728027344
2018-05-15,37.34260559082031
2018-05-16,38.046329498291016
2018-05-17,38.732025146484375
2018-05-18,39.174095153808594
2018-05-21,39.796630859375
2018-05-22,39.41769790649414
2018-05-23,38.70494842529297
2018-05-24,38.172645568847656
2018-05-25,37.225311279296875
2018-05-29,37.270423889160156
2018-05-30,37.77566909790039
2018-05-31,37.369667053222656
2018-06-01,37.757625579833984
2018-06-04,37.68545150756836
2018-06-05,37.93806076049805
2018-06-06,38.118507385253906
2018-06-07,38.67787551879883
2018-06-08,38.41624069213867
2018-06-11,38.037322998046875
2018-06-12,38.13656234741211
2018-06-13,38.16362762451172
2018-06-14,38.08233642578125
2018-06-15,37.46808624267578
2018-06-18,38.13652038574219
2018-06-19,38.10942459106445
2018-06-20,38.253936767578125
2018-06-21,37.65778732299805
2018-06-22,38.47977066040039
2018-06-25,37.332603454589844
2018-06-26,37.86553192138672
2018-06-27,38.65138626098633
2018-06-28,39.02173614501953
2018-06-29,39.202388763427734
2018-07-02,38.61526107788086
2018-07-03,38.97658920288086
2018-07-05,39.3649787902832
2018-07-06,39.979217529296875
2018-07-09,40.64765167236328
2018-07-10,40.94572448730469
2018-07-11,40.186973571777344
2018-07-12,39.96114730834961
2018-07-13,39.96114730834961
2018-07-16,39.608863830566406
2018-07-17,39.47337341308594
2018-07-18,39.066898345947266
2018-07-19,39.01271057128906
2018-07-20,38.9314079284668
2018-07-23,38.41653823852539
2018-07-24,38.20878982543945
2018-07-25,38.22684860229492
2018-07-26,38.407508850097656
2018-07-27,42.37290573120117
2018-07-30,43.44780731201172
2018-07-31,43.91752243041992
2018-08-01,42.83357620239258
2018-08-02,42.797447204589844
2018-08-03,42.481300354003906
2018-08-06,42.00255584716797
2018-08-07,42.119998931884766
2018-08-08,41.92127227783203
2018-08-09,41.23477554321289
2018-08-10,41.40639877319336
2018-08-13,40.64765167236328
2018-08-14,40.82829284667969
2018-08-15,39.4914436340332
2018-08-16,39.5185432434082
2018-08-17,39.59983444213867
2018-08-20,39.897918701171875
2018-08-21,40.31342697143555
2018-08-22,40.81925582885742
2018-08-23,40.41278839111328
2018-08-24,40.44892120361328
2018-08-27,41.49673080444336
2018-08-28,41.92127227783203
2018-08-29,42.598731994628906
2018-08-30,42.61678695678711
2018-08-31,42.517433166503906
2018-09-04,41.939327239990234
2018-09-05,41.7857666015625
2018-09-06,40.70183181762695
2018-09-07,39.96114730834961
2018-09-10,39.42820739746094
2018-09-11,40.08761978149414
2018-09-12,40.42182540893555
2018-09-13,40.02393341064453
2018-09-14,40.06010818481445
2018-09-17,39.88829040527344
2018-09-18,40.286163330078125
2018-09-19,40.19574737548828
2018-09-20,38.794097900390625
2018-09-21,39.02018356323242
2018-09-24,39.336669921875
2018-09-25,39.28241729736328
2018-09-26,38.86643981933594
2018-09-27,38.92070007324219
2018-09-28,38.95687484741211
2018-10-01,39.77073669433594
2018-10-02,40.15054702758789
2018-10-03,40.34043502807617
2018-10-04,40.94630813598633
2018-10-05,40.34947204589844
2018-10-08,40.09627151489258
2018-10-09,41.10003662109375
2018-10-10,38.76696014404297
2018-10-11,37.88980484008789
2018-10-12,37.89885330200195
2018-10-15,38.14300537109375
2018-10-16,38.56801986694336
