Date,TEL
2016-11-28,57.65160369873047
2016-11-29,57.24283218383789
2016-11-30,57.60049819946289
2016-12-01,56.927772521972656
2016-12-02,57.54939651489258
2016-12-05,59.09075927734375
2016-12-06,58.792701721191406
2016-12-07,60.001922607421875
2016-12-08,60.12117385864258
2016-12-09,60.24889373779297
2016-12-12,60.35108947753906
2016-12-13,60.97270584106445
2016-12-14,60.13819885253906
2016-12-15,60.19779586791992
2016-12-16,59.388797760009766
2016-12-19,59.98490905761719
2016-12-20,60.317012786865234
2016-12-21,60.172264099121094
2016-12-22,60.12117385864258
2016-12-23,60.13819885253906
2016-12-27,60.07858657836914
2016-12-28,59.61021423339844
2016-12-29,59.65279769897461
2016-12-30,58.9970817565918
2017-01-03,58.72456359863281
2017-01-04,58.47761535644531
2017-01-05,57.770816802978516
2017-01-06,58.162540435791016
2017-01-09,57.31948471069336
2017-01-10,57.56644058227539
2017-01-11,58.349876403808594
2017-01-12,58.88637161254883
2017-01-13,59.27809524536133
2017-01-17,58.86933135986328
2017-01-18,59.45692443847656
2017-01-19,59.26957702636719
2017-01-20,59.54208755493164
2017-01-23,60.05303955078125
2017-01-24,61.04085159301758
2017-01-25,64.0128173828125
2017-01-26,63.63816452026367
2017-01-27,63.44230270385742
2017-01-30,63.237918853759766
2017-01-31,63.314552307128906
2017-02-01,63.544490814208984
2017-02-02,63.450828552246094
2017-02-03,64.19165802001953
2017-02-06,64.3023910522461
2017-02-07,64.47270202636719
2017-02-08,63.765892028808594
2017-02-09,64.13207244873047
2017-02-10,63.96175003051758
2017-02-13,64.24279022216797
2017-02-14,64.22575378417969
2017-02-15,64.36199951171875
2017-02-16,64.06395721435547
2017-02-17,64.04691314697266
2017-02-21,64.4897232055664
2017-02-22,64.4126968383789
2017-02-23,63.50562286376953
2017-02-24,63.5826416015625
2017-02-27,64.00196075439453
2017-02-28,63.72812271118164
2017-03-01,65.14866638183594
2017-03-02,64.63520812988281
2017-03-03,64.62664031982422
2017-03-06,63.46283721923828
2017-03-07,63.633975982666016
2017-03-08,63.79657745361328
2017-03-09,63.5740852355957
2017-03-10,63.847930908203125
2017-03-13,64.30146789550781
2017-03-14,64.03620910644531
2017-03-15,65.49097442626953
2017-03-16,65.1315689086914
2017-03-17,65.14866638183594
2017-03-20,64.80636596679688
2017-03-21,62.98360824584961
2017-03-22,63.7452278137207
2017-03-23,63.68532180786133
2017-03-24,63.59973907470703
2017-03-27,63.719547271728516
2017-03-28,64.20732116699219
2017-03-29,63.813682556152344
2017-03-30,64.07040405273438
2017-03-31,63.79657745361328
2017-04-03,63.04349899291992
2017-04-04,62.855228424072266
2017-04-05,62.35035705566406
2017-04-06,62.56428146362305
2017-04-07,62.461612701416016
2017-04-10,62.89802551269531
2017-04-11,62.718326568603516
2017-04-12,61.97380065917969
2017-04-13,61.55450439453125
2017-04-17,62.273311614990234
2017-04-18,62.538604736328125
2017-04-19,62.624183654785156
2017-04-20,63.428592681884766
2017-04-21,62.992164611816406
2017-04-24,64.36136627197266
2017-04-25,64.69508361816406
2017-04-26,65.59365844726562
2017-04-27,65.88459777832031
2017-04-28,66.20980834960938
2017-05-01,65.63645935058594
2017-05-02,64.71224212646484
2017-05-03,64.2415771484375
2017-05-04,64.73789978027344
2017-05-05,64.5667724609375
2017-05-08,64.88339233398438
2017-05-09,64.87482452392578
2017-05-10,65.25991821289062
2017-05-11,65.43962097167969
2017-05-12,64.75501251220703
2017-05-15,65.02885437011719
2017-05-16,65.4054183959961
2017-05-17,63.28313064575195
2017-05-18,63.231781005859375
2017-05-19,63.89923858642578
2017-05-22,64.57530975341797
2017-05-23,65.01174926757812
2017-05-24,66.11290740966797
2017-05-25,67.24848937988281
2017-05-26,67.11083984375
2017-05-30,67.97113037109375
2017-05-31,67.8334732055664
2017-06-01,68.6679458618164
2017-06-02,68.36685180664062
2017-06-05,68.71955871582031
2017-06-06,68.33245086669922
2017-06-07,68.59053802490234
2017-06-08,68.7798080444336
2017-06-09,68.47008514404297
2017-06-12,67.39474487304688
2017-06-13,67.76465606689453
2017-06-14,67.71305084228516
2017-06-15,67.82488250732422
2017-06-16,67.71305084228516
2017-06-19,68.8486099243164
2017-06-20,68.22061157226562
2017-06-21,67.93671417236328
2017-06-22,67.79907989501953
2017-06-23,67.76465606689453
2017-06-26,67.66143798828125
2017-06-27,67.05921936035156
2017-06-28,67.88509368896484
2017-06-29,67.17965698242188
2017-06-30,67.68722534179688
2017-07-03,67.23127746582031
2017-07-05,67.82488250732422
2017-07-06,67.30868530273438
2017-07-07,68.03132629394531
2017-07-10,68.33245086669922
2017-07-11,68.16899871826172
2017-07-12,69.84654998779297
2017-07-13,69.87236022949219
2017-07-14,70.10462951660156
2017-07-17,70.19924926757812
2017-07-18,70.37130737304688
2017-07-19,71.49829864501953
2017-07-20,71.05094146728516
2017-07-21,70.56919860839844
2017-07-24,70.25947570800781
2017-07-25,71.5929183959961
2017-07-26,69.38200378417969
2017-07-27,69.31317901611328
2017-07-28,70.44874572753906
2017-07-31,69.15835571289062
2017-08-01,68.69376373291016
2017-08-02,69.37339782714844
2017-08-03,68.58195495605469
2017-08-04,69.14973449707031
2017-08-07,69.5970458984375
2017-08-08,69.4078140258789
2017-08-09,69.84654998779297
2017-08-10,67.78184509277344
2017-08-11,67.67002868652344
2017-08-14,68.5475082397461
2017-08-15,67.86790466308594
2017-08-16,68.35824584960938
2017-08-17,66.7667465209961
2017-08-18,66.85273742675781
2017-08-21,67.36890411376953
2017-08-22,67.74742889404297
2017-08-23,67.90308380126953
2017-08-24,67.6436996459961
2017-08-25,67.8685302734375
2017-08-28,67.24595642089844
2017-08-29,67.90308380126953
2017-08-30,68.18844604492188
2017-08-31,68.82830047607422
2017-09-01,68.94933319091797
2017-09-05,68.41325378417969
2017-09-06,68.43920135498047
2017-09-07,68.13654327392578
2017-09-08,68.24897766113281
2017-09-11,70.01293182373047
2017-09-12,70.4193115234375
2017-09-13,70.44523620605469
2017-09-14,70.28094482421875
2017-09-15,71.0332260131836
2017-09-18,71.43961334228516
2017-09-19,71.36180114746094
2017-09-20,71.34451293945312
2017-09-21,71.08512878417969
2017-09-22,71.21479034423828
2017-09-25,70.15990447998047
2017-09-26,70.94677734375
2017-09-27,71.56934356689453
2017-09-28,71.4482650756836
2017-09-29,71.82008361816406
2017-10-02,72.45127868652344
2017-10-03,73.37650299072266
2017-10-04,74.15470886230469
2017-10-05,74.43138885498047
2017-10-06,74.56110382080078
2017-10-09,74.56110382080078
2017-10-10,74.80322265625
2017-10-11,75.01074981689453
2017-10-12,75.60736083984375
2017-10-13,75.86677551269531
2017-10-16,76.32504272460938
2017-10-17,75.8581314086914
2017-10-18,75.6765365600586
2017-10-19,75.60736083984375
2017-10-20,76.49800872802734
2017-10-23,76.1607666015625
2017-10-24,77.03406524658203
2017-10-25,76.86981964111328
2017-10-26,76.60174560546875
2017-10-27,77.31944274902344
2017-10-30,77.38861846923828
2017-10-31,78.6596908569336
2017-11-01,79.43789672851562
2017-11-02,79.17847442626953
2017-11-03,80.1815185546875
2017-11-06,80.38904571533203
2017-11-07,80.6138687133789
2017-11-08,81.0202407836914
2017-11-09,80.34579467773438
2017-11-10,80.87325286865234
2017-11-13,80.72625732421875
2017-11-14,81.1240005493164
2017-11-15,80.21609497070312
2017-11-16,82.27400970458984
2017-11-17,82.17890167236328
2017-11-20,82.91389465332031
2017-11-21,82.96576690673828
2017-11-22,82.06275177001953
2017-11-24,82.7139663696289
2017-11-27,82.3145751953125
2017-11-28,83.09602355957031
2017-11-29,81.83699798583984
2017-11-30,82.0019760131836
2017-12-01,81.38548278808594
2017-12-04,80.63874816894531
2017-12-05,80.36957550048828
2017-12-06,80.12644958496094
2017-12-07,81.52436828613281
2017-12-08,82.33189392089844
2017-12-11,82.52294158935547
2017-12-12,83.05260467529297
2017-12-13,82.72264862060547
2017-12-14,82.93103790283203
2017-12-15,83.54754638671875
2017-12-18,83.34783172607422
2017-12-19,83.27836608886719
2017-12-20,83.55622863769531
2017-12-21,82.95708465576172
2017-12-22,82.44480895996094
2017-12-26,82.7139663696289
2017-12-27,82.6531982421875
2017-12-28,82.69660186767578
2017-12-29,82.52294158935547
2018-01-02,82.76605987548828
2018-01-03,84.16402435302734
2018-01-04,84.55477142333984
2018-01-05,86.48237609863281
2018-01-08,86.66471862792969
2018-01-09,85.80511474609375
2018-01-10,85.54460906982422
2018-01-11,86.18714904785156
2018-01-12,86.977294921875
2018-01-16,86.92521667480469
2018-01-17,87.32463836669922
2018-01-18,86.80365753173828
2018-01-19,87.46355438232422
2018-01-22,87.92375946044922
2018-01-23,87.43748474121094
2018-01-24,88.90492248535156
2018-01-25,89.12200927734375
2018-01-26,90.60679626464844
2018-01-29,90.19869232177734
2018-01-30,88.85285949707031
2018-01-31,89.02649688720703
2018-02-01,90.11185455322266
2018-02-02,88.72259521484375
2018-02-05,85.71829986572266
2018-02-06,86.08294677734375
2018-02-07,86.49105834960938
2018-02-08,82.72264862060547
2018-02-09,83.70382690429688
2018-02-12,85.70091247558594
2018-02-13,85.77908325195312
2018-02-14,86.60394287109375
2018-02-15,88.0453109741211
2018-02-16,88.65312194824219
2018-02-20,89.00914001464844
2018-02-21,88.71387481689453
2018-02-22,88.06011199951172
2018-02-23,89.1497573852539
2018-02-26,91.0413589477539
2018-02-27,90.99777221679688
2018-02-28,89.86455535888672
2018-03-01,87.24070739746094
2018-03-02,88.37390899658203
2018-03-05,88.55699920654297
2018-03-06,88.85337829589844
2018-03-07,89.06256866455078
2018-03-08,89.6379165649414
2018-03-09,92.18331909179688
2018-03-12,91.7387466430664
2018-03-13,91.1982650756836
2018-03-14,90.5968017578125
2018-03-15,91.10240173339844
2018-03-16,91.0413589477539
2018-03-19,90.10862731933594
2018-03-20,91.1285400390625
2018-03-21,91.25057983398438
2018-03-22,87.59809112548828
2018-03-23,84.41636657714844
2018-03-26,86.26438903808594
2018-03-27,85.25321960449219
2018-03-28,83.98052215576172
2018-03-29,87.08380126953125
2018-04-02,84.47740173339844
2018-04-03,85.68905639648438
2018-04-04,85.72393798828125
2018-04-05,86.11622619628906
2018-04-06,83.60568237304688
2018-04-09,83.90206909179688
2018-04-10,86.43873596191406
2018-04-11,86.0551986694336
2018-04-12,86.38642883300781
2018-04-13,86.62178802490234
2018-04-16,86.8397216796875
2018-04-17,87.91191101074219
2018-04-18,89.0713119506836
2018-04-19,88.0862808227539
2018-04-20,87.39761352539062
2018-04-23,87.1796875
2018-04-24,85.20091247558594
2018-04-25,82.27195739746094
2018-04-26,81.67047882080078
2018-04-27,81.26948547363281
2018-04-30,79.9793472290039
2018-05-01,80.02296447753906
2018-05-02,80.02296447753906
2018-05-03,79.89219665527344
2018-05-04,80.57212829589844
2018-05-07,81.0167007446289
2018-05-08,80.99925994873047
2018-05-09,81.47003173828125
2018-05-10,82.18480682373047
2018-05-11,82.44630432128906
2018-05-14,82.85601043701172
2018-05-15,82.70780181884766
2018-05-16,83.08265686035156
2018-05-17,83.18726348876953
2018-05-18,82.95191192626953
2018-05-21,83.62311553955078
2018-05-22,82.73397827148438
2018-05-23,82.76884460449219
2018-05-24,82.6024398803711
2018-05-25,82.42730712890625
2018-05-29,81.43767547607422
2018-05-30,82.27841186523438
2018-05-31,81.51651763916016
2018-06-01,82.83890533447266
2018-06-04,82.9177017211914
2018-06-05,83.55704498291016
2018-06-06,85.35236358642578
2018-06-07,85.39615631103516
2018-06-08,85.16844940185547
2018-06-11,85.1246566772461
2018-06-12,85.37863159179688
2018-06-13,85.0721206665039
2018-06-14,86.9725341796875
2018-06-15,86.70104217529297
2018-06-18,86.07049560546875
2018-06-19,84.71307373046875
2018-06-20,84.63423919677734
2018-06-21,83.63587188720703
2018-06-22,83.31181335449219
2018-06-25,82.18206024169922
2018-06-26,82.27841186523438
2018-06-27,80.41301727294922
2018-06-28,78.33745574951172
2018-06-29,78.87165832519531
2018-07-02,79.24822998046875
2018-07-03,78.54764556884766
2018-07-05,79.92259216308594
2018-07-06,79.88756561279297
2018-07-09,81.24500274658203
2018-07-10,81.91934204101562
2018-07-11,79.90506744384766
2018-07-12,80.7282943725586
2018-07-13,80.43931579589844
2018-07-16,79.92259216308594
2018-07-17,80.8684310913086
2018-07-18,80.96475219726562
2018-07-19,80.85091400146484
2018-07-20,80.29917907714844
2018-07-23,80.30794525146484
2018-07-24,82.32220458984375
2018-07-25,82.31343841552734
2018-07-26,82.54991912841797
2018-07-27,82.32220458984375
2018-07-30,81.65660095214844
2018-07-31,81.94561767578125
2018-08-01,81.14867401123047
2018-08-02,81.01728057861328
2018-08-03,81.5252456665039
2018-08-06,82.34847259521484
2018-08-07,83.12789916992188
2018-08-08,82.9439926147461
2018-08-09,82.01568603515625
2018-08-10,80.70203399658203
2018-08-13,80.89469146728516
2018-08-14,81.65660095214844
2018-08-15,81.00853729248047
2018-08-16,81.26253509521484
2018-08-17,81.40264892578125
2018-08-20,82.12078094482422
2018-08-21,81.9894027709961
2018-08-22,80.71954345703125
2018-08-23,80.0595703125
2018-08-24,80.55235290527344
2018-08-27,81.476318359375
2018-08-28,81.38834381103516
2018-08-29,80.95714569091797
2018-08-30,80.40277862548828
2018-08-31,80.67557525634766
2018-09-04,79.50518035888672
2018-09-05,79.73400115966797
2018-09-06,78.84520721435547
2018-09-07,79.47877502441406
2018-09-10,80.20917510986328
2018-09-11,79.98038482666016
2018-09-12,79.83958435058594
2018-09-13,80.71955108642578
2018-09-14,80.75474548339844
2018-09-17,80.85154724121094
2018-09-18,78.98600006103516
2018-09-19,81.00993347167969
2018-09-20,81.51151275634766
2018-09-21,81.4939193725586
2018-09-24,79.70758819580078
2018-09-25,78.65161895751953
2018-09-26,78.30844116210938
2018-09-27,77.51642608642578
2018-09-28,77.37567138671875
2018-10-01,76.40769958496094
2018-10-02,76.47809600830078
2018-10-03,76.38128662109375
2018-10-04,75.81810760498047
2018-10-05,74.08460235595703
2018-10-08,73.90859985351562
2018-10-09,72.4918212890625
2018-10-10,71.171875
2018-10-11,69.21835327148438
2018-10-12,69.43834686279297
2018-10-15,69.18315124511719
2018-10-16,70.45030212402344
2018-10-17,70.00151062011719
2018-10-18,69.17434692382812
2018-10-19,68.24159240722656
2018-10-22,68.17999267578125
2018-10-23,67.5112075805664
2018-10-24,65.24970245361328
2018-10-25,66.71922302246094
2018-10-26,65.87448120117188
2018-10-29,66.59603881835938
2018-10-30,68.78714752197266
2018-10-31,66.36726379394531
2018-11-01,67.97759246826172
2018-11-02,68.1447982788086
2018-11-05,69.2271499633789
2018-11-06,68.98957824707031
2018-11-07,70.59992980957031
2018-11-08,70.6527099609375
2018-11-09,69.6319351196289
2018-11-12,67.45840454101562
2018-11-13,67.5992202758789
2018-11-14,66.9480209350586
2018-11-15,67.6080093383789
2018-11-16,68.32958221435547
2018-11-19,65.66327667236328
2018-11-20,65.47847747802734
2018-11-21,66.51417541503906
2018-11-23,66.35485076904297
2018-11-26,66.77086639404297
2018-11-27,65.47847747802734
2018-11-28,67.25775146484375
2018-11-29,67.0098876953125
2018-11-30,68.09867095947266
2018-12-03,68.89537811279297
2018-12-04,65.65550994873047
2018-12-06,67.0098876953125
2018-12-07,64.91194915771484
2018-12-10,65.58470916748047
2018-12-11,65.37223815917969
2018-12-12,66.17777252197266
2018-12-13,65.13326263427734
2018-12-14,64.6198501586914
2018-12-17,63.74351119995117
2018-12-18,64.74376678466797
2018-12-19,63.98249053955078
2018-12-20,63.380550384521484
2018-12-21,63.72578811645508
2018-12-24,62.601558685302734
2018-12-26,64.74376678466797
2018-12-27,66.57612609863281
2018-12-28,66.16893768310547
2018-12-31,66.94792938232422
2019-01-02,66.6026840209961
2019-01-03,64.11528015136719
2019-01-04,65.79715728759766
2019-01-07,67.0984115600586
2019-01-08,66.87712097167969
2019-01-09,68.22262573242188
2019-01-10,69.15206909179688
2019-01-11,69.45306396484375
2019-01-14,68.7448959350586
2019-01-15,68.44391632080078
2019-01-16,69.47960662841797
2019-01-17,70.57725524902344
2019-01-18,71.92278289794922
2019-01-22,70.35596466064453
2019-01-23,67.27547454833984
2019-01-24,69.71862030029297
2019-01-25,70.94902801513672
2019-01-28,70.68347930908203
2019-01-29,69.7097396850586
2019-01-30,71.0552749633789
2019-01-31,71.65719604492188
2019-02-01,72.02897644042969
2019-02-04,71.67493438720703
2019-02-05,72.36536407470703
2019-02-06,73.4630355834961
2019-02-07,71.66605377197266
2019-02-08,71.17920684814453
2019-02-11,70.8870849609375
2019-02-12,72.09095764160156
2019-02-13,71.93163299560547
2019-02-14,71.57752990722656
2019-02-15,72.7105712890625
2019-02-19,72.73716735839844
2019-02-20,73.2771224975586
2019-02-21,73.38391876220703
2019-02-22,74.17596435546875
2019-02-25,74.80781555175781
2019-02-26,74.26496124267578
2019-02-27,73.41062927246094
2019-02-28,73.05464935302734
2019-03-01,74.00687408447266
2019-03-04,73.78439331054688
2019-03-05,73.44621276855469
2019-03-06,72.6541748046875
2019-03-07,72.19140625
2019-03-08,72.25370788574219
2019-03-11,73.7398910522461
2019-03-12,73.45513153076172
2019-03-13,74.23826599121094
2019-03-14,74.12255096435547
2019-03-15,74.48743438720703
