Date,ETN
2016-03-11,60.130001068115234
2016-03-14,60.5
2016-03-15,60.45000076293945
2016-03-16,60.779998779296875
2016-03-17,63.11000061035156
2016-03-18,63.470001220703125
2016-03-21,63.68000030517578
2016-03-22,63.41999816894531
2016-03-23,62.47999954223633
2016-03-24,62.369998931884766
2016-03-28,62.470001220703125
2016-03-29,62.369998931884766
2016-03-30,62.75
2016-03-31,62.560001373291016
2016-04-01,63.65999984741211
2016-04-04,62.650001525878906
2016-04-05,60.38999938964844
2016-04-06,59.54999923706055
2016-04-07,59.47999954223633
2016-04-08,59.90999984741211
2016-04-11,60.619998931884766
2016-04-12,61.540000915527344
2016-04-13,63.040000915527344
2016-04-14,62.58000183105469
2016-04-15,62.83000183105469
2016-04-18,62.68000030517578
2016-04-19,62.77000045776367
2016-04-20,62.15999984741211
2016-04-21,62.150001525878906
2016-04-22,62.9900016784668
2016-04-25,62.2599983215332
2016-04-26,63.25
2016-04-27,63.83000183105469
2016-04-28,63.189998626708984
2016-04-29,63.27000045776367
2016-05-02,63.459999084472656
2016-05-03,63.290000915527344
2016-05-04,60.970001220703125
2016-05-05,60.97999954223633
2016-05-06,61.29999923706055
2016-05-09,60.65999984741211
2016-05-10,62.099998474121094
2016-05-11,62.0
2016-05-12,62.06999969482422
2016-05-13,60.869998931884766
2016-05-16,61.95000076293945
2016-05-17,61.31999969482422
2016-05-18,60.099998474121094
2016-05-19,59.540000915527344
2016-05-20,59.79999923706055
2016-05-23,60.04999923706055
2016-05-24,60.400001525878906
2016-05-25,61.61000061035156
2016-05-26,61.52000045776367
2016-05-27,61.630001068115234
2016-05-31,61.630001068115234
2016-06-01,61.650001525878906
2016-06-02,61.75
2016-06-03,61.45000076293945
2016-06-06,62.66999816894531
2016-06-07,62.529998779296875
2016-06-08,63.13999938964844
2016-06-09,62.77000045776367
2016-06-10,61.619998931884766
2016-06-13,60.630001068115234
2016-06-14,60.439998626708984
2016-06-15,60.650001525878906
2016-06-16,60.790000915527344
2016-06-17,61.619998931884766
2016-06-20,62.290000915527344
2016-06-21,61.849998474121094
2016-06-22,61.7599983215332
2016-06-23,62.81999969482422
2016-06-24,58.029998779296875
2016-06-27,55.56999969482422
2016-06-28,56.86000061035156
2016-06-29,58.09000015258789
2016-06-30,59.72999954223633
2016-07-01,60.27000045776367
2016-07-05,58.720001220703125
2016-07-06,59.45000076293945
2016-07-07,60.11000061035156
2016-07-08,61.91999816894531
2016-07-11,62.400001525878906
2016-07-12,63.959999084472656
2016-07-13,63.869998931884766
2016-07-14,63.79999923706055
2016-07-15,63.83000183105469
2016-07-18,63.4900016784668
2016-07-19,63.04999923706055
2016-07-20,63.5
2016-07-21,63.209999084472656
2016-07-22,63.380001068115234
2016-07-25,63.470001220703125
2016-07-26,64.56999969482422
2016-07-27,64.41000366210938
2016-07-28,64.01000213623047
2016-07-29,63.40999984741211
2016-08-01,63.939998626708984
2016-08-02,64.01000213623047
2016-08-03,64.23999786376953
2016-08-04,64.5
2016-08-05,65.45999908447266
2016-08-08,65.83000183105469
2016-08-09,65.83999633789062
2016-08-10,66.70999908447266
2016-08-11,67.33000183105469
2016-08-12,67.20999908447266
2016-08-15,67.62999725341797
2016-08-16,67.2699966430664
2016-08-17,67.62000274658203
2016-08-18,67.72000122070312
2016-08-19,67.66000366210938
2016-08-22,67.69999694824219
2016-08-23,67.68000030517578
2016-08-24,67.30000305175781
2016-08-25,67.38999938964844
2016-08-26,67.31999969482422
2016-08-29,67.70999908447266
2016-08-30,67.1500015258789
2016-08-31,66.54000091552734
2016-09-01,66.91999816894531
2016-09-02,67.54000091552734
2016-09-06,66.62000274658203
2016-09-07,66.73999786376953
2016-09-08,66.08000183105469
2016-09-09,63.56999969482422
2016-09-12,64.98999786376953
2016-09-13,63.209999084472656
2016-09-14,62.97999954223633
2016-09-15,63.09000015258789
2016-09-16,62.349998474121094
2016-09-19,63.25
2016-09-20,62.7400016784668
2016-09-21,63.72999954223633
2016-09-22,64.08999633789062
2016-09-23,63.310001373291016
2016-09-26,62.900001525878906
2016-09-27,63.40999984741211
2016-09-28,64.56999969482422
2016-09-29,64.16000366210938
2016-09-30,65.70999908447266
2016-10-03,65.87000274658203
2016-10-04,64.31999969482422
2016-10-05,65.54000091552734
2016-10-06,65.5
2016-10-07,64.4800033569336
2016-10-10,64.13999938964844
2016-10-11,63.119998931884766
2016-10-12,64.26000213623047
2016-10-13,63.150001525878906
2016-10-14,63.29999923706055
2016-10-17,63.119998931884766
2016-10-18,63.189998626708984
2016-10-19,63.68000030517578
2016-10-20,63.79999923706055
2016-10-21,63.709999084472656
2016-10-24,63.369998931884766
2016-10-25,63.18000030517578
2016-10-26,64.20999908447266
2016-10-27,62.290000915527344
2016-10-28,62.380001068115234
2016-10-31,63.77000045776367
2016-11-01,60.70000076293945
2016-11-02,60.880001068115234
2016-11-03,59.720001220703125
2016-11-04,60.7599983215332
2016-11-07,62.43000030517578
2016-11-08,63.0
2016-11-09,66.31999969482422
2016-11-10,68.69999694824219
2016-11-11,67.30999755859375
2016-11-14,67.05999755859375
2016-11-15,65.8499984741211
2016-11-16,65.54000091552734
2016-11-17,64.79000091552734
2016-11-18,64.1500015258789
2016-11-21,65.54000091552734
2016-11-22,65.58000183105469
2016-11-23,66.48999786376953
2016-11-25,66.80999755859375
2016-11-28,65.9800033569336
2016-11-29,65.69000244140625
2016-11-30,66.51000213623047
2016-12-01,67.6500015258789
2016-12-02,67.76000213623047
2016-12-05,68.01000213623047
2016-12-06,68.44999694824219
2016-12-07,68.9000015258789
2016-12-08,68.9800033569336
2016-12-09,69.52999877929688
2016-12-12,69.86000061035156
2016-12-13,68.8499984741211
2016-12-14,67.66999816894531
2016-12-15,67.88999938964844
2016-12-16,68.05999755859375
2016-12-19,67.81999969482422
2016-12-20,68.44999694824219
2016-12-21,67.81999969482422
2016-12-22,68.06999969482422
2016-12-23,68.26000213623047
2016-12-27,68.48999786376953
2016-12-28,67.69999694824219
2016-12-29,67.61000061035156
2016-12-30,67.08999633789062
2017-01-03,68.52999877929688
2017-01-04,68.16999816894531
2017-01-05,67.3499984741211
2017-01-06,68.01000213623047
2017-01-09,66.87999725341797
2017-01-10,67.20999908447266
2017-01-11,68.45999908447266
2017-01-12,68.19999694824219
2017-01-13,68.66000366210938
2017-01-17,67.55999755859375
2017-01-18,67.80000305175781
2017-01-19,67.7300033569336
2017-01-20,67.93000030517578
2017-01-23,67.73999786376953
2017-01-24,69.16999816894531
2017-01-25,71.18000030517578
2017-01-26,71.30999755859375
2017-01-27,70.94999694824219
2017-01-30,70.41000366210938
2017-01-31,70.77999877929688
2017-02-01,71.30999755859375
2017-02-02,70.0199966430664
2017-02-03,70.22000122070312
2017-02-06,69.9800033569336
2017-02-07,70.23999786376953
2017-02-08,69.97000122070312
2017-02-09,70.79000091552734
2017-02-10,71.0
2017-02-13,72.19999694824219
2017-02-14,72.01000213623047
2017-02-15,72.0999984741211
2017-02-16,71.77999877929688
2017-02-17,71.62999725341797
2017-02-21,71.88999938964844
2017-02-22,72.5
2017-02-23,72.12000274658203
2017-02-24,72.38999938964844
2017-02-27,72.3499984741211
2017-02-28,71.9800033569336
2017-03-01,73.23999786376953
2017-03-02,72.11000061035156
2017-03-03,71.93000030517578
2017-03-06,71.83999633789062
2017-03-07,71.54000091552734
2017-03-08,71.83000183105469
2017-03-09,71.5999984741211
2017-03-10,72.48999786376953
2017-03-13,72.75
2017-03-14,71.81999969482422
2017-03-15,73.95999908447266
2017-03-16,73.3499984741211
2017-03-17,73.25
2017-03-20,73.37000274658203
2017-03-21,71.98999786376953
2017-03-22,72.54000091552734
2017-03-23,72.77999877929688
2017-03-24,72.83999633789062
2017-03-27,72.68000030517578
2017-03-28,73.29000091552734
2017-03-29,73.94000244140625
2017-03-30,74.19999694824219
2017-03-31,74.1500015258789
2017-04-03,74.16000366210938
2017-04-04,74.87999725341797
2017-04-05,74.6500015258789
2017-04-06,74.7300033569336
2017-04-07,74.56999969482422
2017-04-10,75.5999984741211
2017-04-11,75.38999938964844
2017-04-12,74.23999786376953
2017-04-13,73.51000213623047
2017-04-17,74.27999877929688
2017-04-18,74.47000122070312
2017-04-19,73.62999725341797
2017-04-20,74.02999877929688
2017-04-21,73.8499984741211
2017-04-24,75.4800033569336
2017-04-25,76.5199966430664
2017-04-26,76.72000122070312
2017-04-27,76.48999786376953
2017-04-28,75.63999938964844
2017-05-01,76.12999725341797
2017-05-02,77.11000061035156
2017-05-03,76.33000183105469
2017-05-04,75.83999633789062
2017-05-05,76.86000061035156
2017-05-08,76.77999877929688
2017-05-09,76.76000213623047
2017-05-10,77.08999633789062
2017-05-11,77.02999877929688
2017-05-12,76.68000030517578
2017-05-15,76.97000122070312
2017-05-16,77.23999786376953
2017-05-17,76.18000030517578
2017-05-18,76.06999969482422
2017-05-19,78.01000213623047
2017-05-22,77.69999694824219
2017-05-23,77.6500015258789
2017-05-24,77.56999969482422
2017-05-25,77.30999755859375
2017-05-26,77.55999755859375
2017-05-30,77.72000122070312
2017-05-31,77.37999725341797
2017-06-01,78.08000183105469
2017-06-02,77.87999725341797
2017-06-05,76.7699966430664
2017-06-06,76.33000183105469
2017-06-07,74.94999694824219
2017-06-08,75.47000122070312
2017-06-09,75.73999786376953
2017-06-12,75.7699966430664
2017-06-13,76.11000061035156
2017-06-14,75.33999633789062
2017-06-15,76.13999938964844
2017-06-16,76.80000305175781
2017-06-19,78.06999969482422
2017-06-20,77.05999755859375
2017-06-21,75.91999816894531
2017-06-22,75.7699966430664
2017-06-23,76.87999725341797
2017-06-26,76.7699966430664
2017-06-27,76.43000030517578
2017-06-28,77.44000244140625
2017-06-29,76.62999725341797
2017-06-30,77.83000183105469
2017-07-03,78.3499984741211
2017-07-05,78.62999725341797
2017-07-06,78.55000305175781
2017-07-07,79.36000061035156
2017-07-10,80.4000015258789
2017-07-11,80.44999694824219
2017-07-12,80.51000213623047
2017-07-13,80.31999969482422
2017-07-14,80.61000061035156
2017-07-17,80.20999908447266
2017-07-18,80.2300033569336
2017-07-19,80.37999725341797
2017-07-20,79.55999755859375
2017-07-21,78.97000122070312
2017-07-24,78.6500015258789
2017-07-25,79.33000183105469
2017-07-26,79.0
2017-07-27,78.48999786376953
2017-07-28,78.43000030517578
2017-07-31,78.25
2017-08-01,74.26000213623047
2017-08-02,74.0999984741211
2017-08-03,73.61000061035156
2017-08-04,74.52999877929688
2017-08-07,73.98999786376953
2017-08-08,72.98999786376953
2017-08-09,73.13999938964844
2017-08-10,71.6500015258789
2017-08-11,71.4800033569336
2017-08-14,72.4800033569336
2017-08-15,72.30999755859375
2017-08-16,72.66999816894531
2017-08-17,71.72000122070312
2017-08-18,71.19999694824219
2017-08-21,71.13999938964844
2017-08-22,71.9000015258789
2017-08-23,71.20999908447266
2017-08-24,70.63999938964844
2017-08-25,70.69999694824219
2017-08-28,70.44000244140625
2017-08-29,70.5199966430664
2017-08-30,71.05000305175781
2017-08-31,71.76000213623047
2017-09-01,71.62999725341797
2017-09-05,71.0999984741211
2017-09-06,71.33000183105469
2017-09-07,71.31999969482422
2017-09-08,72.13999938964844
2017-09-11,73.3499984741211
2017-09-12,74.5999984741211
2017-09-13,74.93000030517578
2017-09-14,75.62000274658203
2017-09-15,76.91000366210938
2017-09-18,77.9000015258789
2017-09-19,77.02999877929688
2017-09-20,77.7699966430664
2017-09-21,78.05999755859375
2017-09-22,78.0999984741211
2017-09-25,77.55000305175781
2017-09-26,77.11000061035156
2017-09-27,77.12000274658203
2017-09-28,76.08999633789062
2017-09-29,76.79000091552734
2017-10-02,77.54000091552734
2017-10-03,77.44999694824219
2017-10-04,78.05999755859375
2017-10-05,77.80000305175781
2017-10-06,77.75
2017-10-09,77.68000030517578
2017-10-10,77.9800033569336
2017-10-11,78.52999877929688
2017-10-12,78.72000122070312
2017-10-13,78.52999877929688
2017-10-16,79.2300033569336
2017-10-17,78.06999969482422
2017-10-18,77.97000122070312
2017-10-19,78.0199966430664
2017-10-20,78.93000030517578
2017-10-23,78.4800033569336
2017-10-24,79.58000183105469
2017-10-25,78.9800033569336
2017-10-26,79.5
2017-10-27,79.7699966430664
2017-10-30,79.2300033569336
2017-10-31,80.0199966430664
2017-11-01,81.51000213623047
2017-11-02,79.37999725341797
2017-11-03,78.0999984741211
2017-11-06,78.30999755859375
2017-11-07,78.66999816894531
2017-11-08,79.05000305175781
2017-11-09,77.86000061035156
2017-11-10,77.91999816894531
2017-11-13,77.94000244140625
2017-11-14,76.88999938964844
2017-11-15,75.87000274658203
2017-11-16,76.44000244140625
2017-11-17,75.63999938964844
2017-11-20,75.69000244140625
2017-11-21,76.30000305175781
2017-11-22,76.22000122070312
2017-11-24,75.91999816894531
2017-11-27,75.52999877929688
2017-11-28,76.8499984741211
2017-11-29,76.83999633789062
2017-11-30,77.77999877929688
2017-12-01,77.69999694824219
2017-12-04,76.41000366210938
2017-12-05,74.94999694824219
2017-12-06,75.79000091552734
2017-12-07,77.26000213623047
2017-12-08,77.29000091552734
2017-12-11,77.7699966430664
2017-12-12,77.76000213623047
2017-12-13,77.56999969482422
2017-12-14,76.44000244140625
2017-12-15,77.29000091552734
2017-12-18,77.05999755859375
2017-12-19,76.86000061035156
2017-12-20,77.1500015258789
2017-12-21,78.0999984741211
2017-12-22,77.51000213623047
2017-12-26,77.31999969482422
2017-12-27,77.41999816894531
2017-12-28,78.16000366210938
2017-12-29,79.01000213623047
2018-01-02,78.86000061035156
2018-01-03,81.63999938964844
2018-01-04,80.7699966430664
2018-01-05,81.38999938964844
2018-01-08,82.02999877929688
2018-01-09,81.9800033569336
2018-01-10,82.47000122070312
2018-01-11,83.98999786376953
2018-01-12,84.23999786376953
2018-01-16,83.3499984741211
2018-01-17,83.5999984741211
2018-01-18,83.55999755859375
2018-01-19,83.94999694824219
2018-01-22,84.36000061035156
2018-01-23,85.12000274658203
2018-01-24,84.5
2018-01-25,85.22000122070312
2018-01-26,86.48999786376953
2018-01-29,85.58999633789062
2018-01-30,84.73999786376953
2018-01-31,83.97000122070312
2018-02-01,87.86000061035156
2018-02-02,85.08999633789062
2018-02-05,81.58000183105469
2018-02-06,82.68000030517578
2018-02-07,81.62000274658203
2018-02-08,79.41000366210938
2018-02-09,80.7699966430664
2018-02-12,82.0199966430664
2018-02-13,81.83000183105469
2018-02-14,82.66999816894531
2018-02-15,82.76000213623047
2018-02-16,82.79000091552734
2018-02-20,81.70999908447266
2018-02-21,81.55999755859375
2018-02-22,81.87999725341797
2018-02-23,82.22000122070312
2018-02-26,82.27999877929688
2018-02-27,81.95999908447266
2018-02-28,80.69999694824219
2018-03-01,79.58999633789062
2018-03-02,79.69999694824219
2018-03-05,80.22000122070312
2018-03-06,80.94000244140625
2018-03-07,81.02999877929688
2018-03-08,81.13999938964844
2018-03-09,83.13999938964844
2018-03-12,81.52999877929688
2018-03-13,81.27999877929688
2018-03-14,80.08999633789062
2018-03-15,80.2699966430664
2018-03-16,80.9800033569336
2018-03-19,80.45999908447266
2018-03-20,81.16000366210938
2018-03-21,81.4800033569336
2018-03-22,79.43000030517578
2018-03-23,78.18000030517578
2018-03-26,81.0999984741211
2018-03-27,79.70999908447266
2018-03-28,79.05000305175781
2018-03-29,79.91000366210938
2018-04-02,77.69000244140625
2018-04-03,77.86000061035156
2018-04-04,78.58000183105469
2018-04-05,79.25
2018-04-06,75.97000122070312
2018-04-09,75.93000030517578
2018-04-10,77.58999633789062
2018-04-11,77.16999816894531
2018-04-12,77.44000244140625
2018-04-13,77.26000213623047
2018-04-16,77.44999694824219
2018-04-17,77.94999694824219
2018-04-18,79.19000244140625
2018-04-19,79.1500015258789
2018-04-20,79.05999755859375
2018-04-23,78.52999877929688
2018-04-24,75.93000030517578
2018-04-25,76.7300033569336
2018-04-26,75.91000366210938
2018-04-27,76.1500015258789
2018-04-30,75.02999877929688
2018-05-01,73.86000061035156
2018-05-02,72.81999969482422
2018-05-03,73.06999969482422
2018-05-04,74.87000274658203
2018-05-07,74.69999694824219
2018-05-08,74.81999969482422
2018-05-09,75.66000366210938
2018-05-10,76.44999694824219
2018-05-11,76.47000122070312
2018-05-14,76.58000183105469
2018-05-15,76.7300033569336
2018-05-16,77.33000183105469
2018-05-17,77.66999816894531
2018-05-18,78.58999633789062
2018-05-21,79.88999938964844
2018-05-22,79.16000366210938
2018-05-23,79.0
2018-05-24,78.91000366210938
2018-05-25,78.2699966430664
2018-05-29,76.94000244140625
2018-05-30,77.91000366210938
2018-05-31,76.58000183105469
2018-06-01,76.9000015258789
2018-06-04,76.97000122070312
2018-06-05,79.44999694824219
2018-06-06,80.27999877929688
2018-06-07,80.33999633789062
2018-06-08,80.3499984741211
2018-06-11,80.80999755859375
2018-06-12,80.41000366210938
2018-06-13,80.05000305175781
2018-06-14,79.27999877929688
2018-06-15,79.25
2018-06-18,79.2300033569336
2018-06-19,78.20999908447266
2018-06-20,77.94000244140625
2018-06-21,76.36000061035156
2018-06-22,76.58999633789062
2018-06-25,75.94000244140625
2018-06-26,75.51000213623047
2018-06-27,75.26000213623047
2018-06-28,74.44000244140625
2018-06-29,74.73999786376953
2018-07-02,74.93000030517578
2018-07-03,75.44999694824219
2018-07-05,75.83999633789062
2018-07-06,76.0199966430664
2018-07-09,77.80000305175781
2018-07-10,78.30999755859375
2018-07-11,75.76000213623047
2018-07-12,76.87000274658203
2018-07-13,77.76000213623047
2018-07-16,77.33999633789062
2018-07-17,77.81999969482422
2018-07-18,78.37000274658203
2018-07-19,78.20999908447266
2018-07-20,77.63999938964844
2018-07-23,76.87000274658203
2018-07-24,77.44999694824219
2018-07-25,78.9800033569336
2018-07-26,79.95999908447266
2018-07-27,80.56999969482422
2018-07-30,79.86000061035156
2018-07-31,83.16999816894531
2018-08-01,82.37000274658203
2018-08-02,81.16999816894531
2018-08-03,81.56999969482422
2018-08-06,81.19000244140625
2018-08-07,82.58000183105469
2018-08-08,81.91000366210938
2018-08-09,81.70999908447266
2018-08-10,80.55000305175781
2018-08-13,80.12000274658203
2018-08-14,80.13999938964844
2018-08-15,79.62999725341797
2018-08-16,80.51000213623047
2018-08-17,81.0
2018-08-20,81.3499984741211
2018-08-21,82.02999877929688
2018-08-22,81.48999786376953
2018-08-23,80.91999816894531
2018-08-24,81.68000030517578
2018-08-27,83.08999633789062
2018-08-28,83.56999969482422
2018-08-29,83.56999969482422
2018-08-30,82.83000183105469
2018-08-31,83.13999938964844
2018-09-04,82.7699966430664
2018-09-05,84.55999755859375
2018-09-06,84.66999816894531
2018-09-07,83.80999755859375
2018-09-10,85.25
2018-09-11,85.05999755859375
2018-09-12,85.97000122070312
2018-09-13,86.69999694824219
2018-09-14,87.1500015258789
2018-09-17,87.12999725341797
2018-09-18,86.93000030517578
2018-09-19,88.01000213623047
2018-09-20,88.31999969482422
2018-09-21,88.5
2018-09-24,87.44999694824219
2018-09-25,87.1500015258789
2018-09-26,86.91000366210938
2018-09-27,86.76000213623047
2018-09-28,86.7300033569336
2018-10-01,87.44999694824219
2018-10-02,87.8499984741211
2018-10-03,87.72000122070312
2018-10-04,87.69999694824219
2018-10-05,86.66999816894531
2018-10-08,86.66999816894531
2018-10-09,84.93000030517578
2018-10-10,81.75
2018-10-11,79.52999877929688
2018-10-12,79.7699966430664
2018-10-15,79.16000366210938
2018-10-16,80.26000213623047
2018-10-17,79.80999755859375
2018-10-18,78.37999725341797
2018-10-19,77.29000091552734
2018-10-22,76.55999755859375
2018-10-23,73.51000213623047
2018-10-24,70.38999938964844
2018-10-25,72.19999694824219
2018-10-26,72.01000213623047
2018-10-29,71.02999877929688
2018-10-30,70.3499984741211
2018-10-31,71.66999816894531
2018-11-01,73.75
2018-11-02,73.23999786376953
2018-11-05,73.75
2018-11-06,75.27999877929688
2018-11-07,75.41999816894531
2018-11-08,74.23999786376953
2018-11-09,73.43000030517578
2018-11-12,72.51000213623047
2018-11-13,72.30999755859375
2018-11-14,72.36000061035156
2018-11-15,73.9800033569336
2018-11-16,74.23999786376953
2018-11-19,73.4800033569336
2018-11-20,72.94999694824219
2018-11-21,74.08000183105469
2018-11-23,74.08999633789062
2018-11-26,75.08999633789062
2018-11-27,75.3499984741211
2018-11-28,76.56999969482422
2018-11-29,76.01000213623047
2018-11-30,76.94000244140625
2018-12-03,78.01000213623047
2018-12-04,74.98999786376953
2018-12-06,73.29000091552734
2018-12-07,71.25
2018-12-10,71.33000183105469
2018-12-11,70.91999816894531
2018-12-12,71.11000061035156
2018-12-13,70.80000305175781
2018-12-14,70.58000183105469
2018-12-17,69.18000030517578
2018-12-18,68.87999725341797
2018-12-19,68.01000213623047
2018-12-20,67.11000061035156
2018-12-21,66.37000274658203
2018-12-24,64.86000061035156
2018-12-26,67.79000091552734
2018-12-27,68.7300033569336
2018-12-28,68.23999786376953
2018-12-31,68.66000366210938
2019-01-02,68.61000061035156
2019-01-03,66.62999725341797
2019-01-04,68.52999877929688
2019-01-07,68.7300033569336
2019-01-08,68.18000030517578
2019-01-09,69.05999755859375
2019-01-10,70.19000244140625
2019-01-11,70.22000122070312
2019-01-14,70.37999725341797
2019-01-15,69.87999725341797
2019-01-16,70.0999984741211
2019-01-17,70.97000122070312
2019-01-18,71.87000274658203
2019-01-22,70.44000244140625
2019-01-23,70.1500015258789
2019-01-24,70.16000366210938
2019-01-25,71.06999969482422
2019-01-28,69.11000061035156
2019-01-29,71.11000061035156
2019-01-30,72.87999725341797
2019-01-31,76.25
2019-02-01,76.4800033569336
2019-02-04,77.0999984741211
2019-02-05,77.1500015258789
2019-02-06,76.94000244140625
2019-02-07,76.36000061035156
2019-02-08,75.83000183105469
2019-02-11,75.62999725341797
2019-02-12,76.66999816894531
2019-02-13,77.66999816894531
2019-02-14,77.19999694824219
2019-02-15,78.7300033569336
2019-02-19,78.80000305175781
2019-02-20,79.72000122070312
2019-02-21,79.69000244140625
2019-02-22,80.79000091552734
2019-02-25,80.91999816894531
2019-02-26,80.48999786376953
2019-02-27,80.63999938964844
2019-02-28,79.7699966430664
2019-03-01,80.2300033569336
2019-03-04,81.30000305175781
2019-03-05,80.80000305175781
2019-03-06,80.94999694824219
2019-03-07,79.93000030517578
2019-03-08,79.37999725341797
2019-03-11,80.30999755859375
2019-03-12,80.36000061035156
2019-03-13,80.58999633789062
2019-03-14,80.98999786376953
2019-03-15,80.58000183105469
2019-03-18,82.0999984741211
2019-03-19,82.22000122070312
2019-03-20,81.2300033569336
2019-03-21,82.01000213623047
2019-03-22,79.0199966430664
2019-03-25,78.95999908447266
2019-03-26,79.5199966430664
2019-03-27,79.37000274658203
2019-03-28,79.86000061035156
