Date,HFC
2018-08-03,52.49894332885742
2018-08-06,52.92577362060547
2018-08-07,53.63196563720703
2018-08-08,53.87254333496094
2018-08-09,53.04994583129883
2018-08-10,53.56211853027344
2018-08-13,53.197391510009766
2018-08-14,53.56989288330078
2018-08-15,52.28167724609375
2018-08-16,52.57655715942383
2018-08-17,53.267234802246094
2018-08-20,54.85035705566406
2018-08-21,55.30044937133789
2018-08-22,55.67469024658203
2018-08-23,56.812965393066406
2018-08-24,57.36652755737305
2018-08-27,57.608219146728516
2018-08-28,57.67837905883789
2018-08-29,58.185150146484375
2018-08-30,58.21633529663086
2018-08-31,58.099403381347656
2018-09-04,59.40140914916992
2018-09-05,57.5692253112793
2018-09-06,56.14247512817383
2018-09-07,55.20689392089844
2018-09-10,55.50315856933594
2018-09-11,55.939762115478516
2018-09-12,55.0821533203125
2018-09-13,56.15807342529297
2018-09-14,54.87942886352539
2018-09-17,53.733360290527344
2018-09-18,54.20114517211914
2018-09-19,51.066959381103516
2018-09-20,51.41000747680664
2018-09-21,52.14287567138672
2018-09-24,54.255714416503906
2018-09-25,55.16791915893555
2018-09-26,55.44859313964844
2018-09-27,54.396060943603516
2018-09-28,54.49741744995117
2018-10-01,54.23233413696289
2018-10-02,53.45269012451172
2018-10-03,55.62789535522461
2018-10-04,54.739105224609375
2018-10-05,53.95944595336914
2018-10-08,52.71200942993164
2018-10-09,53.51506042480469
2018-10-10,51.363224029541016
2018-10-11,51.48797607421875
2018-10-12,51.82322692871094
2018-10-15,50.41205596923828
2018-10-16,52.44692611694336
2018-10-17,52.06490707397461
2018-10-18,52.97710037231445
2018-10-19,49.2503776550293
2018-10-22,50.521209716796875
2018-10-23,50.217140197753906
2018-10-24,47.56633758544922
2018-10-25,49.23479461669922
2018-10-26,48.33040237426758
2018-10-29,48.45513916015625
2018-10-30,49.3205451965332
2018-10-31,52.579490661621094
2018-11-01,52.439151763916016
2018-11-02,51.838809967041016
2018-11-05,50.82527160644531
2018-11-06,51.066959381103516
2018-11-07,53.117431640625
2018-11-08,51.25407409667969
2018-11-09,50.443233489990234
2018-11-12,49.46088790893555
2018-11-13,47.4104118347168
2018-11-14,48.221248626708984
2018-11-15,49.188018798828125
2018-11-16,49.76494598388672
2018-11-19,48.59547805786133
2018-11-20,46.440025329589844
2018-11-21,46.91814422607422
2018-11-23,44.809730529785156
2018-11-26,47.37274932861328
2018-11-27,47.16112518310547
2018-11-28,48.40736389160156
2018-11-29,48.34465789794922
2018-11-30,48.9638671875
2018-12-03,46.12651443481445
2018-12-04,45.57002258300781
2018-12-06,45.303531646728516
2018-12-07,44.55891418457031
2018-12-10,43.069705963134766
2018-12-11,43.19511032104492
2018-12-12,44.723514556884766
2018-12-13,43.74376678466797
2018-12-14,42.3878059387207
2018-12-17,41.29048156738281
2018-12-18,41.06318283081055
2018-12-19,40.38127517700195
2018-12-20,39.7307243347168
2018-12-21,38.68827438354492
2018-12-24,36.65822219848633
2018-12-26,39.832611083984375
2018-12-27,40.451820373535156
2018-12-28,40.04423904418945
2018-12-31,40.067745208740234
2019-01-02,40.20883560180664
2019-01-03,38.460968017578125
2019-01-04,40.53803634643555
2019-01-07,41.023983001708984
2019-01-08,40.616416931152344
2019-01-09,41.502105712890625
2019-01-10,41.79210662841797
2019-01-11,41.94887161254883
2019-01-14,41.611839294433594
2019-01-15,41.43156051635742
2019-01-16,41.77642822265625
2019-01-17,43.171592712402344
2019-01-18,43.869163513183594
2019-01-22,42.59941864013672
2019-01-23,42.48969268798828
2019-01-24,42.207523345947266
2019-01-25,43.155921936035156
2019-01-28,42.03508377075195
2019-01-29,42.40346908569336
2019-01-30,43.814308166503906
2019-01-31,44.159175872802734
2019-02-01,43.26565170288086
2019-02-04,43.21862030029297
2019-02-05,44.221885681152344
2019-02-06,44.2689094543457
2019-02-07,42.9207763671875
2019-02-08,42.28590393066406
2019-02-11,43.07752990722656
2019-02-12,42.928611755371094
2019-02-13,44.02592849731445
2019-02-14,44.715675354003906
2019-02-15,45.37407684326172
2019-02-19,45.131099700927734
2019-02-20,43.971065521240234
2019-02-21,43.30484390258789
2019-02-22,43.51647186279297
2019-02-25,42.88942337036133
2019-02-26,42.3453254699707
2019-02-27,41.76968002319336
2019-02-28,40.373939514160156
2019-03-01,41.028438568115234
2019-03-04,41.05998229980469
2019-03-05,40.62627410888672
2019-03-06,39.87715530395508
2019-03-07,39.29362106323242
2019-03-08,38.48140335083008
2019-03-11,39.48287582397461
2019-03-12,39.97966384887695
2019-03-13,40.776100158691406
2019-03-14,41.13095474243164
2019-03-15,41.16250228881836
2019-03-18,41.61195755004883
2019-03-19,41.091529846191406
2019-03-20,40.57107925415039
2019-03-21,41.257118225097656
2019-03-22,39.90869140625
2019-03-25,39.955997467041016
2019-03-26,40.42125701904297
2019-03-27,40.07428741455078
2019-03-28,39.624813079833984
2019-03-29,38.85203552246094
2019-04-01,38.73374938964844
2019-04-02,38.51295852661133
2019-04-03,38.73374938964844
2019-04-04,39.21476364135742
2019-04-05,39.46710205078125
2019-04-08,38.78105926513672
2019-04-09,37.984619140625
2019-04-10,39.45921325683594
2019-04-11,39.806175231933594
2019-04-12,39.624813079833984
2019-04-15,38.23696517944336
2019-04-16,37.8505744934082
2019-04-17,38.181758880615234
2019-04-18,37.33012771606445
2019-04-22,38.52083969116211
2019-04-23,38.315818786621094
2019-04-24,37.83479309082031
2019-04-25,39.0255126953125
2019-04-26,38.29216003417969
2019-04-29,38.284278869628906
2019-04-30,37.63765335083008
2019-05-01,37.66132354736328
2019-05-02,36.423274993896484
2019-05-03,36.856998443603516
2019-05-06,35.831871032714844
2019-05-07,35.85552978515625
2019-05-08,34.47555923461914
2019-05-09,34.34939193725586
2019-05-10,34.62538528442383
2019-05-13,33.6475715637207
2019-05-14,34.404598236083984
2019-05-15,34.467681884765625
2019-05-16,35.240455627441406
2019-05-17,34.11237335205078
2019-05-20,34.43014907836914
2019-05-21,35.057743072509766
2019-05-22,33.921722412109375
2019-05-23,32.5394287109375
2019-05-24,32.65859603881836
2019-05-28,32.48381805419922
2019-05-29,32.563270568847656
2019-05-30,31.459022521972656
2019-05-31,30.172056198120117
2019-06-03,30.71225929260254
2019-06-04,31.514629364013672
2019-06-05,32.4361572265625
2019-06-06,31.83238983154297
2019-06-07,31.848283767700195
2019-06-10,31.951557159423828
2019-06-11,32.18988037109375
2019-06-12,31.451080322265625
2019-06-13,32.094547271728516
2019-06-14,32.01510238647461
2019-06-17,32.523536682128906
2019-06-18,32.904869079589844
2019-06-19,32.91279602050781
2019-06-20,34.67642593383789
2019-06-21,35.04979705810547
2019-06-24,34.82736587524414
2019-06-25,34.859134674072266
2019-06-26,35.288116455078125
2019-06-27,35.939552307128906
2019-06-28,36.76573944091797
2019-07-01,36.50358581542969
2019-07-02,36.265262603759766
2019-07-03,36.02692794799805
2019-07-05,36.40825653076172
2019-07-08,36.45589828491211
2019-07-09,36.821346282958984
2019-07-10,37.29005813598633
2019-07-11,38.251304626464844
2019-07-12,38.56113815307617
2019-07-15,38.12419128417969
2019-07-16,37.99708938598633
2019-07-17,37.774654388427734
2019-07-18,38.25925064086914
2019-07-19,38.55318832397461
2019-07-22,38.29102325439453
2019-07-23,38.41813659667969
2019-07-24,39.33171463012695
2019-07-25,39.18077087402344
2019-07-26,39.40321731567383
2019-07-29,39.387332916259766
2019-07-30,39.792476654052734
2019-07-31,39.538272857666016
2019-08-01,41.46076583862305
2019-08-02,40.61867904663086
2019-08-05,38.767662048339844
2019-08-06,39.23638153076172
2019-08-07,39.9990234375
2019-08-08,40.547183990478516
2019-08-09,38.57701873779297
2019-08-12,37.08351516723633
2019-08-13,37.33772659301758
2019-08-14,35.176910400390625
2019-08-15,34.8432502746582
2019-08-16,35.23250961303711
2019-08-19,36.44796371459961
2019-08-20,36.38440704345703
2019-08-21,36.304412841796875
2019-08-22,36.504451751708984
2019-08-23,34.91208267211914
2019-08-26,35.112125396728516
2019-08-27,34.52799987792969
2019-08-28,34.680023193359375
2019-08-29,35.61623764038086
2019-08-30,35.4962158203125
2019-09-03,36.14436721801758
2019-09-04,36.6564826965332
2019-09-05,38.10481643676758
2019-09-06,38.92100524902344
2019-09-09,40.35334014892578
2019-09-10,40.93747329711914
2019-09-11,41.017494201660156
2019-09-12,40.5613899230957
2019-09-13,41.1135139465332
2019-09-16,43.033958435058594
2019-09-17,42.44182586669922
2019-09-18,42.44982147216797
2019-09-19,42.233768463134766
2019-09-20,42.113746643066406
2019-09-23,42.54584884643555
2019-09-24,41.80967330932617
2019-09-25,42.6818733215332
2019-09-26,42.817909240722656
2019-09-27,42.87392807006836
2019-09-30,42.921932220458984
2019-10-01,42.649864196777344
2019-10-02,41.31356430053711
2019-10-03,42.24177169799805
2019-10-04,42.87392807006836
2019-10-07,42.38580322265625
2019-10-08,41.6816520690918
2019-10-09,41.81767654418945
2019-10-10,42.54584884643555
2019-10-11,43.113983154296875
2019-10-14,42.945945739746094
2019-10-15,43.76212692260742
2019-10-16,42.921932220458984
2019-10-17,44.09020233154297
2019-10-18,43.85014724731445
2019-10-21,44.210227966308594
2019-10-22,44.45029067993164
2019-10-23,44.514312744140625
2019-10-24,44.84239196777344
2019-10-25,45.946632385253906
2019-10-28,46.61079406738281
2019-10-29,46.41074752807617
2019-10-30,45.50653839111328
2019-10-31,43.96217346191406
2019-11-01,43.4820671081543
2019-11-04,43.466060638427734
2019-11-05,44.72235107421875
2019-11-06,42.745887756347656
2019-11-07,43.80213928222656
2019-11-08,43.32202911376953
2019-11-11,43.31402587890625
2019-11-12,42.761898040771484
2019-11-13,42.08173751831055
2019-11-14,43.113983154296875
2019-11-15,42.04173278808594
2019-11-18,43.137977600097656
2019-11-19,41.84968185424805
2019-11-20,41.897701263427734
2019-11-21,42.6818733215332
2019-11-22,42.38580322265625
2019-11-25,42.689876556396484
2019-11-26,42.40797424316406
2019-11-27,42.12604904174805
2019-11-29,41.52195739746094
2019-12-02,42.46434783935547
2019-12-03,41.771644592285156
2019-12-04,40.90174102783203
2019-12-05,40.87757110595703
2019-12-06,41.030616760253906
2019-12-09,39.79823684692383
2019-12-10,40.321800231933594
2019-12-11,40.35402297973633
2019-12-12,40.63593292236328
2019-12-13,40.426513671875
2019-12-16,41.51390075683594
2019-12-17,40.9742317199707
2019-12-18,40.90979766845703
2019-12-19,41.03866958618164
2019-12-20,41.449462890625
2019-12-23,41.69109344482422
2019-12-24,41.578330993652344
2019-12-26,41.48973083496094
2019-12-27,41.062835693359375
2019-12-30,40.13653564453125
2019-12-31,40.84535598754883
2020-01-02,41.39306640625
2020-01-03,38.80752182006836
2020-01-06,38.66252899169922
2020-01-07,38.94445037841797
2020-01-08,38.42893981933594
2020-01-09,38.791412353515625
2020-01-10,39.21830368041992
2020-01-13,38.928340911865234
2020-01-14,39.08137130737305
2020-01-15,37.56709671020508
2020-01-16,37.8006706237793
2020-01-17,37.79262161254883
2020-01-21,37.728179931640625
2020-01-22,37.45432662963867
2020-01-23,37.21268844604492
2020-01-24,37.47849655151367
2020-01-27,35.54536437988281
2020-01-28,36.72940444946289
2020-01-29,37.035484313964844
2020-01-30,36.3991584777832
2020-01-31,36.18168258666992
2020-02-03,34.74795150756836
2020-02-04,34.4257698059082
2020-02-05,35.69035339355469
2020-02-06,34.98958969116211
2020-02-07,35.05403518676758
2020-02-10,34.949317932128906
2020-02-11,35.80311584472656
2020-02-12,36.08502960205078
2020-02-13,35.102359771728516
2020-02-14,34.89292907714844
2020-02-18,34.24856185913086
2020-02-19,34.49020004272461
2020-02-20,34.32106018066406
2020-02-21,34.9463996887207
2020-02-24,32.371910095214844
2020-02-25,30.9669132232666
2020-02-26,29.220815658569336
2020-02-27,26.280864715576172
2020-02-28,27.352888107299805
2020-03-02,27.645259857177734
2020-03-03,26.88996696472168
2020-03-04,26.630083084106445
2020-03-05,25.046411514282227
2020-03-06,23.235340118408203
2020-03-09,19.57257843017578
2020-03-10,19.385793685913086
2020-03-11,17.964550018310547
2020-03-12,15.788007736206055
2020-03-13,18.40310287475586
2020-03-16,17.22549819946289
2020-03-17,17.420413970947266
2020-03-18,18.078243255615234
2020-03-19,17.03870391845703
2020-03-20,18.094491958618164
2020-03-23,15.154541015625
2020-03-24,15.682430267333984
2020-03-25,17.509742736816406
2020-03-26,19.45075798034668
2020-03-27,19.69440269470215
2020-03-30,21.131893157958984
2020-03-31,19.905561447143555
2020-04-01,17.647808074951172
2020-04-02,18.6304988861084
2020-04-03,18.175701141357422
2020-04-06,21.08316421508789
2020-04-07,21.09128761291504
2020-04-08,21.627302169799805
2020-04-09,21.456750869750977
2020-04-13,20.344120025634766
2020-04-14,20.36036491394043
2020-04-15,19.32893943786621
2020-04-16,18.7360782623291
2020-04-17,21.944034576416016
2020-04-20,21.294322967529297
2020-04-21,21.586687088012695
2020-04-22,21.830333709716797
2020-04-23,23.202850341796875
2020-04-24,23.194732666015625
2020-04-27,24.169300079345703
2020-04-28,24.957073211669922
2020-04-29,27.312278747558594
2020-04-30,26.83312225341797
2020-05-01,24.624099731445312
2020-05-04,26.418926239013672
2020-05-05,25.45248031616211
2020-05-06,24.372331619262695
2020-05-07,22.9916934967041
2020-05-08,25.346900939941406
2020-05-11,24.53476333618164
2020-05-12,23.308429718017578
2020-05-13,22.30949592590332
2020-05-14,22.423198699951172
2020-05-15,21.822216033935547
2020-05-18,25.062652587890625
2020-05-19,23.925655364990234
2020-05-20,25.785459518432617
2020-05-21,25.168230056762695
2020-05-22,25.020370483398438
2020-05-26,26.53177833557129
2020-05-27,27.15606117248535
2020-05-28,25.850006103515625
2020-05-29,25.833581924438477
2020-06-01,25.57893943786621
2020-06-02,26.769996643066406
2020-06-03,27.689979553222656
2020-06-04,28.2731876373291
2020-06-05,30.203519821166992
2020-06-08,30.655305862426758
2020-06-09,29.02068328857422
2020-06-10,28.108898162841797
2020-06-11,24.85608673095703
2020-06-12,25.776081085205078
2020-06-15,25.858224868774414
2020-06-16,26.860349655151367
2020-06-17,25.496801376342773
2020-06-18,26.7453556060791
2020-06-19,26.482501983642578
2020-06-22,26.063575744628906
2020-06-23,25.858224868774414
2020-06-24,24.297531127929688
2020-06-25,24.34681510925293
2020-06-26,23.172183990478516
2020-06-29,23.36932945251465
2020-06-30,23.98539161682129
2020-07-01,22.761474609375
2020-07-02,22.358980178833008
2020-07-06,23.040756225585938
2020-07-07,22.26041603088379
2020-07-08,22.67112159729004
2020-07-09,21.52935028076172
2020-07-10,22.638259887695312
2020-07-13,22.161842346191406
2020-07-14,22.367197036743164
2020-07-15,23.55825424194336
2020-07-16,23.336469650268555
2020-07-17,22.572547912597656
2020-07-20,21.808631896972656
2020-07-21,22.8436222076416
2020-07-22,22.457550048828125
2020-07-23,22.441129684448242
2020-07-24,22.161842346191406
2020-07-27,21.890775680541992
2020-07-28,21.480066299438477
2020-07-29,22.786117553710938
2020-07-30,22.005775451660156
2020-07-31,22.588979721069336
2020-08-03,21.907203674316406
2020-08-04,21.381492614746094
2020-08-05,21.32399559020996
2020-08-06,20.223297119140625
2020-08-07,20.94614601135254
2020-08-10,21.45542335510254
2020-08-11,21.759349822998047
2020-08-12,22.358980178833008
2020-08-13,20.962575912475586
2020-08-14,21.6455020904541
2020-08-17,22.07025146484375
2020-08-18,21.395652770996094
2020-08-19,21.57054328918457
2020-08-20,21.11248207092285
2020-08-21,20.804336547851562
2020-08-24,21.770423889160156
2020-08-25,21.695472717285156
2020-08-26,21.578872680664062
2020-08-27,20.78767204284668
2020-08-28,21.495590209960938
2020-08-31,19.879880905151367
2020-09-01,19.954837799072266
2020-09-02,19.59671401977539
2020-09-03,19.59671401977539
2020-09-04,19.005399703979492
2020-09-08,18.19754409790039
2020-09-09,17.87274169921875
2020-09-10,17.11485481262207
2020-09-11,17.44799041748047
2020-09-14,18.080947875976562
2020-09-15,18.06429100036621
2020-09-16,18.755544662475586
2020-09-17,18.54733657836914
2020-09-18,18.314144134521484
2020-09-21,17.66452407836914
2020-09-22,17.572914123535156
2020-09-23,16.681777954101562
2020-09-24,16.690105438232422
2020-09-25,16.781721115112305
2020-09-28,17.39801788330078
2020-09-29,16.806705474853516
2020-09-30,16.415266036987305
2020-10-01,15.7739839553833
2020-10-02,16.323659896850586
2020-10-05,16.681777954101562
2020-10-06,16.765058517456055
2020-10-07,17.239782333374023
2020-10-08,17.90605354309082
2020-10-09,17.381362915039062
2020-10-12,17.298078536987305
2020-10-13,16.53186798095703
2020-10-14,17.0815372467041
2020-10-15,17.64787483215332
2020-10-16,16.79004669189453
2020-10-19,16.21538543701172
2020-10-20,16.323659896850586
2020-10-21,15.948875427246094
2020-10-22,16.598491668701172
2020-10-23,16.98160171508789
2020-10-26,16.140432357788086
2020-10-27,15.465832710266113
2020-10-28,14.34982681274414
2020-10-29,14.816217422485352
2020-10-30,15.415862083435059
2020-11-02,16.007177352905273
2020-11-03,15.865595817565918
2020-11-04,15.59908676147461
2020-11-05,15.549113273620605
2020-11-06,14.6329927444458
2020-11-09,18.788864135742188
2020-11-10,18.030977249145508
2020-11-11,17.739482879638672
2020-11-12,17.214794158935547
2020-11-13,18.439071655273438
2020-11-16,20.129732131958008
2020-11-17,19.66334342956543
2020-11-18,18.922115325927734
2020-11-19,19.055370330810547
2020-11-20,18.73397445678711
2020-11-23,20.6031436920166
2020-11-24,21.821062088012695
2020-11-25,21.347427368164062
2020-11-27,21.085235595703125
2020-11-30,19.782737731933594
2020-12-01,20.45090103149414
2020-12-02,22.18474578857422
2020-12-03,22.74295997619629
2020-12-04,24.14695167541504
2020-12-07,23.191221237182617
2020-12-08,22.89519691467285
2020-12-09,22.962862014770508
2020-12-10,24.053916931152344
2020-12-11,23.241966247558594
2020-12-14,21.905637741088867
2020-12-15,22.35390281677246
2020-12-16,21.618072509765625
2020-12-17,21.68573760986328
2020-12-18,21.28822135925293
2020-12-21,20.983739852905273
2020-12-22,20.569313049316406
2020-12-23,21.52504539489746
2020-12-24,21.440462112426758
2020-12-28,21.33051300048828
2020-12-29,21.3727970123291
2020-12-30,22.05788230895996
2020-12-31,21.863353729248047
