Date,OGN
2022-01-20,26.421159744262695
2022-01-21,25.71537971496582
2022-01-24,25.283605575561523
2022-01-25,25.49949073791504
2022-01-26,25.516096115112305
2022-01-27,25.491193771362305
2022-01-28,26.113941192626953
2022-01-31,26.49588966369629
2022-02-01,27.39265251159668
2022-02-02,27.67496109008789
2022-02-03,27.334522247314453
2022-02-04,27.500591278076172
2022-02-07,27.83272361755371
2022-02-08,28.023700714111328
2022-02-09,28.721176147460938
2022-02-10,28.604928970336914
2022-02-11,28.829118728637695
2022-02-14,28.54680633544922
2022-02-15,29.244287490844727
2022-02-16,30.17426109313965
2022-02-17,30.199169158935547
2022-02-18,29.966672897338867
2022-02-22,29.875343322753906
2022-02-23,29.47677993774414
2022-02-24,29.916851043701172
2022-02-25,31.439897537231445
2022-02-28,31.239055633544922
2022-03-01,31.34784698486328
2022-03-02,32.93783187866211
2022-03-03,32.6533088684082
2022-03-04,32.485939025878906
2022-03-07,32.151206970214844
2022-03-08,30.67000961303711
2022-03-09,30.511011123657227
2022-03-10,30.109333038330078
2022-03-11,29.98381233215332
2022-03-14,27.079988479614258
2022-03-15,27.02140998840332
2022-03-16,27.531883239746094
2022-03-17,28.736919403076172
2022-03-18,29.356176376342773
2022-03-21,29.096763610839844
2022-03-22,29.582120895385742
2022-03-23,29.573753356933594
2022-03-24,29.540281295776367
2022-03-25,29.280858993530273
2022-03-28,29.43149757385254
2022-03-29,29.557022094726562
2022-03-30,29.967069625854492
2022-03-31,29.230653762817383
2022-04-01,29.414758682250977
2022-04-04,29.054912567138672
2022-04-05,29.62396240234375
2022-04-06,30.29343032836914
2022-04-07,30.29343032836914
2022-04-08,30.017284393310547
2022-04-11,29.439865112304688
2022-04-12,29.280858993530273
2022-04-13,29.272497177124023
2022-04-14,29.205554962158203
2022-04-18,27.933563232421875
2022-04-19,28.410554885864258
2022-04-20,27.908451080322266
2022-04-21,27.423091888427734
2022-04-22,26.99630355834961
2022-04-25,27.20551109313965
2022-04-26,26.494203567504883
2022-04-27,27.13019561767578
2022-04-28,27.61556625366211
2022-04-29,27.054885864257812
2022-05-02,26.845678329467773
2022-05-03,27.146936416625977
2022-05-04,27.774559020996094
2022-05-05,29.18044090270996
2022-05-06,29.096763610839844
2022-05-09,29.054912567138672
2022-05-10,29.08839225769043
2022-05-11,27.908451080322266
2022-05-12,28.97960662841797
2022-05-13,29.477357864379883
2022-05-16,29.8907527923584
2022-05-17,30.987506866455078
2022-05-18,30.337892532348633
2022-05-19,30.852519989013672
2022-05-20,31.755231857299805
2022-05-23,31.662429809570312
2022-05-24,31.653995513916016
2022-05-25,32.14331817626953
2022-05-26,32.53139877319336
2022-05-27,32.8182487487793
2022-05-31,32.02519607543945
2022-06-01,31.848037719726562
2022-06-02,31.493696212768555
2022-06-03,31.367156982421875
2022-06-06,31.6118106842041
2022-06-07,31.898656845092773
2022-06-08,31.729917526245117
2022-06-09,30.70066261291504
2022-06-10,29.91606903076172
2022-06-13,28.853055953979492
2022-06-14,27.950345993041992
2022-06-15,28.338422775268555
2022-06-16,27.680370330810547
2022-06-17,27.984085083007812
2022-06-21,27.739429473876953
2022-06-22,28.338422775268555
2022-06-23,29.460487365722656
2022-06-24,30.25352668762207
2022-06-27,29.8907527923584
2022-06-28,29.350812911987305
2022-06-29,29.165206909179688
2022-06-30,28.47340965270996
2022-07-01,28.89523696899414
2022-07-05,28.853055953979492
2022-07-06,28.0853271484375
2022-07-07,27.88284683227539
2022-07-08,27.629751205444336
2022-07-11,27.58757209777832
2022-07-12,27.72255516052246
2022-07-13,27.233238220214844
2022-07-14,26.87046241760254
2022-07-15,26.971702575683594
2022-07-18,26.322086334228516
2022-07-19,26.634239196777344
2022-07-20,26.71016502380371
2022-07-21,26.794530868530273
2022-07-22,26.9632625579834
2022-07-25,27.671934127807617
2022-07-26,27.756305694580078
2022-07-27,27.536949157714844
2022-07-28,27.376659393310547
2022-07-29,26.76078987121582
2022-08-01,26.853588104248047
2022-08-02,26.80297088623047
2022-08-03,27.477893829345703
2022-08-04,27.34290885925293
2022-08-05,26.575183868408203
2022-08-08,26.608928680419922
2022-08-09,26.482376098632812
2022-08-10,26.592058181762695
2022-08-11,26.7354793548584
2022-08-12,26.37798309326172
2022-08-15,26.395008087158203
2022-08-16,26.53970718383789
2022-08-17,26.27583885192871
2022-08-18,26.156681060791016
2022-08-19,26.097091674804688
2022-08-22,25.850252151489258
2022-08-23,25.467222213745117
2022-08-24,25.58638572692871
2022-08-25,25.824716567993164
2022-08-26,25.27145004272461
2022-08-29,24.9820499420166
2022-08-30,24.394742965698242
2022-08-31,24.284086227416992
2022-09-01,24.522417068481445
2022-09-02,24.2585506439209
2022-09-06,24.437299728393555
2022-09-07,24.65009307861328
2022-09-08,24.99056625366211
2022-09-09,25.39061737060547
2022-09-12,25.288475036621094
2022-09-13,24.454322814941406
2022-09-14,24.36069107055664
2022-09-15,24.471345901489258
2022-09-16,24.352182388305664
2022-09-19,24.08831024169922
2022-09-20,23.237138748168945
2022-09-21,22.811546325683594
2022-09-22,22.377452850341797
2022-09-23,21.91781234741211
2022-09-26,21.407106399536133
2022-09-27,20.649560928344727
2022-09-28,20.862354278564453
2022-09-29,20.04522132873535
2022-09-30,19.91754913330078
2022-10-03,20.487838745117188
2022-10-04,21.88376808166504
2022-10-05,21.815671920776367
2022-10-06,21.07514762878418
2022-10-07,20.436767578125
2022-10-10,20.147367477416992
2022-10-11,20.002668380737305
2022-10-12,20.130340576171875
2022-10-13,20.453786849975586
2022-10-14,19.840940475463867
2022-10-17,20.26652717590332
2022-10-18,20.57295036315918
2022-10-19,20.25802230834961
2022-10-20,20.053735733032227
2022-10-21,20.15587615966797
2022-10-24,20.462303161621094
2022-10-25,21.049612045288086
2022-10-26,21.526273727416992
2022-10-27,22.08805274963379
2022-10-28,22.283823013305664
2022-10-31,22.283823013305664
2022-11-01,22.462566375732422
2022-11-02,22.07102394104004
2022-11-03,22.028467178344727
2022-11-04,20.72616958618164
2022-11-07,20.428253173828125
2022-11-08,20.053735733032227
2022-11-09,20.300579071044922
2022-11-10,21.28244400024414
2022-11-11,21.799219131469727
2022-11-14,21.342737197875977
2022-11-15,21.428861618041992
2022-11-16,21.006832122802734
2022-11-17,20.602027893066406
2022-11-18,21.015445709228516
2022-11-21,21.291059494018555
2022-11-22,21.385801315307617
2022-11-23,21.368574142456055
2022-11-25,21.626964569091797
2022-11-28,21.239381790161133
2022-11-29,21.48054313659668
2022-11-30,22.410734176635742
2022-12-01,22.755250930786133
2022-12-02,23.013635635375977
2022-12-05,22.694961547851562
2022-12-06,22.522701263427734
2022-12-07,22.462411880493164
2022-12-08,23.13421630859375
2022-12-09,23.297863006591797
2022-12-12,23.75434684753418
2022-12-13,24.288347244262695
2022-12-14,24.650083541870117
2022-12-15,24.357248306274414
2022-12-16,23.633766174316406
2022-12-19,23.625150680541992
2022-12-20,23.642377853393555
2022-12-21,23.93521499633789
2022-12-22,23.806020736694336
2022-12-23,24.05579948425293
2022-12-27,24.064407348632812
2022-12-28,23.814634323120117
2022-12-29,24.271120071411133
2022-12-30,24.05579948425293
2023-01-03,24.176376342773438
2023-01-04,24.92569923400879
2023-01-05,24.839569091796875
2023-01-06,25.1065673828125
2023-01-09,25.4769229888916
2023-01-10,25.942020416259766
2023-01-11,26.389890670776367
2023-01-12,27.027244567871094
2023-01-13,27.612918853759766
2023-01-17,27.630146026611328
2023-01-18,27.509563446044922
2023-01-19,27.053081512451172
2023-01-20,26.9927921295166
2023-01-23,27.569854736328125
2023-01-24,27.053081512451172
2023-01-25,26.389890670776367
2023-01-26,26.114276885986328
2023-01-27,25.786985397338867
2023-01-30,25.468307495117188
2023-01-31,25.950632095336914
2023-02-01,26.10566520690918
2023-02-02,26.19179344177246
2023-02-03,25.631956100463867
2023-02-06,25.4769229888916
2023-02-07,25.700857162475586
2023-02-08,25.563053131103516
2023-02-09,25.029052734375
2023-02-10,24.99460220336914
2023-02-13,25.390792846679688
2023-02-14,25.08934211730957
2023-02-15,25.201311111450195
2023-02-16,21.42025375366211
2023-02-17,22.410734176635742
2023-02-21,23.28925132751465
2023-02-22,23.108379364013672
2023-02-23,22.95334815979004
2023-02-24,22.274404525756836
2023-02-27,21.839189529418945
2023-02-28,21.316926956176758
2023-03-01,21.142845153808594
2023-03-02,20.98616600036621
2023-03-03,21.37786293029785
2023-03-06,20.994873046875
2023-03-07,20.66410255432129
2023-03-08,20.611881256103516
2023-03-09,20.255002975463867
2023-03-10,19.74144744873047
2023-03-13,19.375864028930664
2023-03-14,19.106027603149414
2023-03-15,18.73174285888672
2023-03-16,18.905824661254883
2023-03-17,18.862308502197266
2023-03-20,19.489017486572266
2023-03-21,19.480314254760742
2023-03-22,19.01898765563965
2023-03-23,18.644695281982422
2023-03-24,19.027687072753906
2023-03-27,19.21918296813965
2023-03-28,19.358455657958984
2023-03-29,19.74144744873047
2023-03-30,20.098325729370117
2023-03-31,20.472610473632812
2023-04-03,20.48131561279297
2023-04-04,20.089618682861328
2023-04-05,20.577062606811523
2023-04-06,20.84689712524414
2023-04-10,20.75985336303711
2023-04-11,20.67281150817871
2023-04-12,20.55095100402832
2023-04-13,20.87300682067871
2023-04-14,20.71633529663086
2023-04-17,20.925233840942383
2023-04-18,20.533540725708008
2023-04-19,20.794668197631836
2023-04-20,20.62058448791504
2023-04-21,20.98616600036621
2023-04-24,20.916532516479492
2023-04-25,20.533540725708008
2023-04-26,20.629287719726562
2023-04-27,21.17765998840332
2023-04-28,21.438791275024414
2023-05-01,21.32563591003418
2023-05-02,20.942644119262695
2023-05-03,21.099321365356445
2023-05-04,19.15825843811035
2023-05-05,19.602176666259766
2023-05-08,18.99287223815918
2023-05-09,18.488018035888672
2023-05-10,18.71432876586914
2023-05-11,18.409679412841797
2023-05-12,18.40968132019043
2023-05-15,18.38321876525879
2023-05-16,18.003910064697266
2023-05-17,18.153867721557617
2023-05-18,18.056835174560547
2023-05-19,18.02155303955078
2023-05-22,18.295007705688477
2023-05-23,18.19797134399414
2023-05-24,17.74810028076172
2023-05-25,17.518749237060547
2023-05-26,17.236469268798828
2023-05-30,16.998302459716797
2023-05-31,17.104156494140625
2023-06-01,17.157085418701172
2023-06-02,17.4305362701416
2023-06-05,17.809846878051758
2023-06-06,17.712810516357422
2023-06-07,18.056835174560547
2023-06-08,17.651065826416016
2023-06-09,17.49228286743164
2023-06-12,18.012731552124023
2023-06-13,17.986265182495117
2023-06-14,17.898056030273438
2023-06-15,18.45378303527832
2023-06-16,18.444963455200195
2023-06-20,18.41849708557129
2023-06-21,18.339113235473633
2023-06-22,18.444963455200195
2023-06-23,17.85394859313965
2023-06-26,18.100940704345703
2023-06-27,18.189149856567383
2023-06-28,18.012731552124023
2023-06-29,18.28618621826172
2023-06-30,18.356754302978516
2023-07-03,18.145044326782227
2023-07-05,18.127405166625977
2023-07-06,17.571678161621094
2023-07-07,17.730453491210938
2023-07-10,17.809846878051758
2023-07-11,18.339113235473633
2023-07-12,17.880414962768555
2023-07-13,18.26854133605957
2023-07-14,18.100940704345703
2023-07-17,17.97744369506836
2023-07-18,18.109766006469727
2023-07-19,18.356754302978516
2023-07-20,18.436141967773438
2023-07-21,18.674312591552734
2023-07-24,18.99187660217285
2023-07-25,19.1771183013916
2023-07-26,19.662281036376953
2023-07-27,19.300615310668945
2023-07-28,19.565248489379883
2023-07-31,19.388824462890625
2023-08-01,19.168298721313477
2023-08-02,19.23886489868164
2023-08-03,18.97422981262207
2023-08-04,18.99187660217285
2023-08-07,19.230045318603516
2023-08-08,20.967805862426758
2023-08-09,20.429718017578125
2023-08-10,20.82666778564453
2023-08-11,20.4208984375
2023-08-14,20.34150505065918
2023-08-15,20.517929077148438
2023-08-16,20.165082931518555
2023-08-17,20.040058135986328
2023-08-18,20.0847110748291
2023-08-21,20.004335403442383
2023-08-22,19.790006637573242
2023-08-23,19.57567024230957
2023-08-24,19.298828125
2023-08-25,19.5220890045166
2023-08-28,19.70962905883789
2023-08-29,19.959680557250977
2023-08-30,19.932889938354492
2023-08-31,19.611392974853516
2023-09-01,19.772144317626953
2023-09-05,18.754064559936523
2023-09-06,17.70919418334961
2023-09-07,17.387697219848633
2023-09-08,17.22694969177246
2023-09-11,17.566307067871094
2023-09-12,17.360904693603516
2023-09-13,17.209087371826172
2023-09-14,17.673473358154297
2023-09-15,17.45020866394043
2023-09-18,17.378765106201172
2023-09-19,16.97689437866211
2023-09-20,16.896520614624023
2023-09-21,16.59288215637207
2023-09-22,16.307104110717773
2023-09-25,15.96774673461914
2023-09-26,15.40512466430664
2023-09-27,14.815709114074707
2023-09-28,15.253304481506348
2023-09-29,15.5033597946167
2023-10-02,14.905014991760254
2023-10-03,14.547795295715332
2023-10-04,14.574588775634766
2023-10-05,14.485281944274902
2023-10-06,14.806780815124512
2023-10-09,15.146141052246094
2023-10-10,15.440847396850586
2023-10-11,15.378334045410156
2023-10-12,14.860361099243164
2023-10-13,15.467637062072754
2023-10-16,15.056836128234863
2023-10-17,14.681755065917969
2023-10-18,14.547795295715332
2023-10-19,14.413838386535645
2023-10-20,14.199504852294922
2023-10-23,13.824424743652344
2023-10-24,14.074479103088379
2023-10-25,13.976243019104004
2023-10-26,13.672606468200684
2023-10-27,13.360037803649902
2023-10-30,13.333246231079102
2023-10-31,13.20821762084961
2023-11-01,13.08319091796875
2023-11-02,11.707892417907715
2023-11-03,11.877573013305664
2023-11-06,11.216716766357422
2023-11-07,11.082758903503418
2023-11-08,10.957730293273926
2023-11-09,10.198638916015625
2023-11-10,10.180328369140625
2023-11-13,10.097931861877441
2023-11-14,10.491597175598145
2023-11-15,10.583148002624512
2023-11-16,10.024693489074707
2023-11-17,10.354272842407227
2023-11-20,10.244414329528809
2023-11-21,10.097931861877441
2023-11-22,10.290186882019043
2023-11-24,10.400047302246094
2023-11-27,10.464133262634277
2023-11-28,10.34511661529541
2023-11-29,10.445822715759277
2023-11-30,10.363428115844727
2023-12-01,10.528217315673828
2023-12-04,10.830331802368164
2023-12-05,10.152864456176758
2023-12-06,10.061312675476074
2023-12-07,10.37258243560791
2023-12-08,10.088781356811523
2023-12-11,10.281033515930176
2023-12-12,10.564836502075195
2023-12-13,11.370474815368652
2023-12-14,11.736675262451172
2023-12-15,11.974701881408691
2023-12-18,12.011322021484375
2023-12-19,12.377521514892578
2023-12-20,12.029633522033691
2023-12-21,12.450762748718262
2023-12-22,12.734564781188965
2023-12-26,12.935975074768066
2023-12-27,13.146538734436035
2023-12-28,13.256399154663086
2023-12-29,13.201470375061035
2024-01-02,13.466963768005371
2024-01-03,13.393725395202637
2024-01-04,12.615550994873047
2024-01-05,13.192315101623535
2024-01-08,14.922601699829102
2024-01-09,14.831053733825684
2024-01-10,15.746551513671875
2024-01-11,15.407816886901855
2024-01-12,15.334578514099121
2024-01-16,15.188097953796387
2024-01-17,14.556405067443848
2024-01-18,14.364151954650879
2024-01-19,14.190207481384277
2024-01-22,14.364151954650879
2024-01-23,14.89513874053955
2024-01-24,15.032464027404785
2024-01-25,15.416973114013672
2024-01-26,15.316267013549805
2024-01-29,15.709931373596191
2024-01-30,15.362043380737305
2024-01-31,15.243030548095703
2024-02-01,15.783170700073242
2024-02-02,15.233870506286621
2024-02-05,14.684576034545898
2024-02-06,15.51767635345459
2024-02-07,14.876830101013184
2024-02-08,14.931758880615234
2024-02-09,14.995842933654785
2024-02-12,15.407816886901855
2024-02-13,14.757816314697266
2024-02-14,14.977533340454102
2024-02-15,17.04655647277832
2024-02-16,17.128952026367188
2024-02-20,16.92754554748535
2024-02-21,16.96416473388672
2024-02-22,16.982471466064453
2024-02-23,17.19626235961914
2024-02-26,16.406164169311523
2024-02-27,16.7686824798584
2024-02-28,16.5734806060791
2024-02-29,16.18307876586914
2024-03-01,16.322505950927734
2024-03-04,16.164487838745117
2024-03-05,16.49911880493164
2024-03-06,16.70361328125
2024-03-07,16.945287704467773
2024-03-08,17.1497859954834
2024-03-11,17.04754066467285
2024-03-12,16.982471466064453
2024-03-13,17.242740631103516
2024-03-14,17.066129684448242
2024-03-15,16.99176788330078
2024-03-18,16.554889678955078
2024-03-19,16.675729751586914
2024-03-20,16.870929718017578
2024-03-21,17.010356903076172
2024-03-22,16.527006149291992
2024-03-25,16.56418228149414
2024-03-26,16.843042373657227
2024-03-27,17.1497859954834
2024-03-28,17.475120544433594
2024-04-01,17.19626235961914
2024-04-02,16.852338790893555
2024-04-03,16.647842407226562
2024-04-04,16.610660552978516
2024-04-05,16.601367950439453
2024-04-08,16.88022232055664
2024-04-09,17.112606048583984
2024-04-10,16.88022232055664
2024-04-11,16.99176788330078
2024-04-12,16.220260620117188
2024-04-15,16.461936950683594
2024-04-16,16.536300659179688
2024-04-17,16.610660552978516
2024-04-18,16.601367950439453
2024-04-19,16.56418228149414
2024-04-22,16.73150062561035
2024-04-23,17.214853286743164
2024-04-24,17.39146614074707
2024-04-25,17.121904373168945
2024-04-26,17.242740631103516
2024-04-29,17.568071365356445
2024-04-30,17.298511505126953
2024-05-01,17.503007888793945
2024-05-02,18.125791549682617
2024-05-03,18.22804069519043
2024-05-06,19.222639083862305
2024-05-07,18.96236801147461
2024-05-08,18.934480667114258
2024-05-09,19.06461524963379
2024-05-10,19.243669509887695
2024-05-13,19.733715057373047
2024-05-14,20.120094299316406
2024-05-15,20.40281105041504
2024-05-16,20.28030014038086
2024-05-17,20.544174194335938
2024-05-20,20.515901565551758
2024-05-21,20.591293334960938
2024-05-22,20.69495391845703
2024-05-23,20.120094299316406
2024-05-24,19.780834197998047
2024-05-28,19.771408081054688
2024-05-29,19.385028839111328
2024-05-30,19.733715057373047
2024-05-31,20.101245880126953
2024-06-03,20.148366928100586
2024-06-04,19.67717170715332
2024-06-05,19.752559661865234
2024-06-06,19.479265213012695
2024-06-07,19.554658889770508
2024-06-10,19.516963958740234
2024-06-11,19.092884063720703
2024-06-12,19.639474868774414
2024-06-13,19.328487396240234
2024-06-14,19.224821090698242
2024-06-17,19.177703857421875
2024-06-18,19.177703857421875
2024-06-20,19.271942138671875
2024-06-21,19.639474868774414
2024-06-24,19.903343200683594
2024-06-25,19.592357635498047
2024-06-26,19.441570281982422
2024-06-27,19.40387535095215
2024-06-28,19.50754165649414
2024-07-01,19.140005111694336
2024-07-02,18.960952758789062
2024-07-03,19.140005111694336
2024-07-05,18.95152473449707
2024-07-08,18.979795455932617
2024-07-09,18.781898498535156
2024-07-10,18.772472381591797
2024-07-11,19.67717170715332
2024-07-12,20.072973251342773
2024-07-15,19.535812377929688
2024-07-16,19.611202239990234
2024-07-17,19.9410400390625
2024-07-18,19.761985778808594
2024-07-19,19.771408081054688
2024-07-22,20.299152374267578
2024-07-23,20.223756790161133
2024-07-24,20.38396453857422
2024-07-25,20.798616409301758
2024-07-26,20.91170310974121
2024-07-29,21.18499755859375
2024-07-30,20.987096786499023
2024-07-31,20.60071563720703
2024-08-01,20.40281105041504
2024-08-02,19.705440521240234
2024-08-05,19.026920318603516
2024-08-06,17.575634002685547
2024-08-07,17.95258903503418
2024-08-08,18.433210372924805
2024-08-09,18.98922348022461
2024-08-12,18.33896827697754
2024-08-13,19.121158599853516
2024-08-14,18.81959342956543
2024-08-15,19.055191040039062
2024-08-16,19.446996688842773
2024-08-19,20.029926300048828
2024-08-20,19.87702751159668
2024-08-21,20.096820831298828
2024-08-22,19.96303367614746
2024-08-23,21.36780548095703
2024-08-26,22.008073806762695
2024-08-27,21.415586471557617
2024-08-28,21.472923278808594
2024-08-29,21.320022583007812
2024-08-30,21.35824966430664
2024-09-03,21.100229263305664
2024-09-04,21.234018325805664
2024-09-05,20.412179946899414
2024-09-06,19.58078384399414
2024-09-09,19.2845401763916
2024-09-10,19.19853401184082
2024-09-11,19.26542854309082
2024-09-12,19.38966178894043
2024-09-13,19.561670303344727
2024-09-16,19.953479766845703
2024-09-17,19.63812255859375
2024-09-18,19.083858489990234
2024-09-19,19.2845401763916
2024-09-20,18.625158309936523
2024-09-23,18.844951629638672
2024-09-24,18.787614822387695
2024-09-25,18.185569763183594
2024-09-26,18.31935691833496
2024-09-27,18.328914642333984
2024-09-30,18.281129837036133
2024-10-01,17.99444580078125
2024-10-02,17.755538940429688
2024-10-03,17.449737548828125
2024-10-04,17.47840690612793
2024-10-07,17.315950393676758
2024-10-08,17.296838760375977
2024-10-09,17.229942321777344
2024-10-10,17.182161331176758
2024-10-11,17.201276779174805
2024-10-14,17.296838760375977
2024-10-15,17.239501953125
2024-10-16,17.143938064575195
2024-10-17,16.857250213623047
2024-10-18,16.828584671020508
2024-10-21,16.67568016052246
2024-10-22,16.580120086669922
2024-10-23,16.44632911682129
2024-10-24,16.455886840820312
2024-10-25,16.398550033569336
2024-10-28,16.68523406982422
2024-10-29,17.05792808532715
2024-10-30,17.134380340576172
2024-10-31,17.946666717529297
2024-11-01,17.26816749572754
2024-11-04,16.169198989868164
2024-11-05,15.729610443115234
2024-11-06,15.098896980285645
2024-11-07,15.40469741821289
2024-11-08,15.328248977661133
2024-11-11,15.376028060913086
2024-11-12,15.152341842651367
2024-11-13,15.181517601013184
2024-11-14,14.889753341674805
2024-11-15,14.617439270019531
2024-11-18,14.685518264770508
2024-11-19,14.189515113830566
2024-11-20,14.325672149658203
2024-11-21,14.481282234191895
2024-11-22,14.860576629638672
2024-11-25,15.726147651672363
2024-11-26,15.356576919555664
2024-11-27,15.541360855102539
2024-11-29,15.434381484985352
2024-12-02,15.14261531829834
2024-12-03,15.230145454406738
2024-12-04,14.938380241394043
2024-12-05,15.132890701293945
2024-12-06,14.704968452453613
2024-12-09,14.63689136505127
2024-12-10,14.704968452453613
2024-12-11,15.24959659576416
2024-12-12,14.928655624389648
2024-12-13,14.880026817321777
2024-12-16,14.179791450500488
2024-12-17,14.36457633972168
2024-12-18,14.111713409423828
2024-12-19,14.043633460998535
2024-12-20,14.179791450500488
2024-12-23,14.296497344970703
2024-12-24,14.325672149658203
2024-12-26,14.539634704589844
2024-12-27,14.646615982055664
2024-12-30,14.238143920898438
2024-12-31,14.510457992553711
2025-01-02,14.549359321594238
2025-01-03,15.016182899475098
2025-01-06,15.055086135864258
2025-01-07,15.288498878479004
2025-01-08,15.560812950134277
2025-01-10,15.41493034362793
2025-01-13,15.230145454406738
2025-01-14,15.376028060913086
2025-01-15,15.298223495483398
2025-01-16,15.735872268676758
2025-01-17,15.307950019836426
2025-01-21,15.444107055664062
2025-01-22,15.434381484985352
2025-01-23,15.95955753326416
2025-01-24,15.531637191772461
2025-01-27,15.813676834106445
2025-01-28,15.619165420532227
2025-01-29,15.405205726623535
2025-01-30,15.531637191772461
