Date,OKE
2015-11-06,31.600000381469727
2015-11-09,30.799999237060547
2015-11-10,30.780000686645508
2015-11-11,29.5
2015-11-12,28.219999313354492
2015-11-13,28.489999771118164
2015-11-16,29.719999313354492
2015-11-17,28.459999084472656
2015-11-18,29.299999237060547
2015-11-19,28.979999542236328
2015-11-20,28.600000381469727
2015-11-23,29.09000015258789
2015-11-24,30.280000686645508
2015-11-25,30.40999984741211
2015-11-27,29.459999084472656
2015-11-30,29.479999542236328
2015-12-01,29.209999084472656
2015-12-02,26.989999771118164
2015-12-03,26.790000915527344
2015-12-04,24.799999237060547
2015-12-07,21.6200008392334
2015-12-08,21.459999084472656
2015-12-09,22.200000762939453
2015-12-10,22.299999237060547
2015-12-11,20.309999465942383
2015-12-14,20.600000381469727
2015-12-15,21.34000015258789
2015-12-16,20.8799991607666
2015-12-17,19.860000610351562
2015-12-18,18.93000030517578
2015-12-21,21.850000381469727
2015-12-22,23.1200008392334
2015-12-23,24.290000915527344
2015-12-24,24.1200008392334
2015-12-28,24.1200008392334
2015-12-29,24.049999237060547
2015-12-30,23.440000534057617
2015-12-31,24.65999984741211
2016-01-04,25.350000381469727
2016-01-05,25.3700008392334
2016-01-06,24.219999313354492
2016-01-07,22.780000686645508
2016-01-08,23.049999237060547
2016-01-11,22.610000610351562
2016-01-12,21.850000381469727
2016-01-13,20.969999313354492
2016-01-14,22.780000686645508
2016-01-15,21.940000534057617
2016-01-19,20.790000915527344
2016-01-20,20.040000915527344
2016-01-21,22.6200008392334
2016-01-22,25.100000381469727
2016-01-25,23.6200008392334
2016-01-26,24.299999237060547
2016-01-27,23.1299991607666
2016-01-28,23.90999984741211
2016-01-29,24.90999984741211
2016-02-01,23.440000534057617
2016-02-02,23.1200008392334
2016-02-03,24.639999389648438
2016-02-04,25.489999771118164
2016-02-05,25.540000915527344
2016-02-08,23.15999984741211
2016-02-09,20.6299991607666
2016-02-10,20.90999984741211
2016-02-11,19.6200008392334
2016-02-12,20.18000030517578
2016-02-16,21.030000686645508
2016-02-17,21.729999542236328
2016-02-18,21.190000534057617
2016-02-19,20.65999984741211
2016-02-22,21.399999618530273
2016-02-23,21.309999465942383
2016-02-24,21.520000457763672
2016-02-25,21.3700008392334
2016-02-26,23.010000228881836
2016-02-29,24.0
2016-03-01,24.200000762939453
2016-03-02,25.56999969482422
2016-03-03,26.600000381469727
2016-03-04,26.360000610351562
2016-03-07,27.6299991607666
2016-03-08,26.219999313354492
2016-03-09,26.469999313354492
2016-03-10,27.43000030517578
2016-03-11,28.309999465942383
2016-03-14,28.18000030517578
2016-03-15,27.719999313354492
2016-03-16,29.510000228881836
2016-03-17,30.219999313354492
2016-03-18,30.81999969482422
2016-03-21,29.690000534057617
2016-03-22,30.209999084472656
2016-03-23,28.440000534057617
2016-03-24,28.68000030517578
2016-03-28,28.329999923706055
2016-03-29,28.459999084472656
2016-03-30,29.040000915527344
2016-03-31,29.860000610351562
2016-04-01,28.729999542236328
2016-04-04,28.3700008392334
2016-04-05,28.43000030517578
2016-04-06,29.219999313354492
2016-04-07,28.950000762939453
2016-04-08,29.989999771118164
2016-04-11,30.049999237060547
2016-04-12,32.349998474121094
2016-04-13,31.860000610351562
2016-04-14,31.729999542236328
2016-04-15,31.670000076293945
2016-04-18,32.15999984741211
2016-04-19,34.38999938964844
2016-04-20,34.79999923706055
2016-04-21,34.810001373291016
2016-04-22,35.810001373291016
2016-04-25,35.380001068115234
2016-04-26,36.2400016784668
2016-04-27,37.06999969482422
2016-04-28,35.560001373291016
2016-04-29,36.150001525878906
2016-05-02,35.97999954223633
2016-05-03,35.790000915527344
2016-05-04,38.16999816894531
2016-05-05,38.959999084472656
2016-05-06,39.77000045776367
2016-05-09,39.2400016784668
2016-05-10,40.08000183105469
2016-05-11,40.06999969482422
2016-05-12,40.290000915527344
2016-05-13,41.040000915527344
2016-05-16,41.810001373291016
2016-05-17,42.02000045776367
2016-05-18,40.130001068115234
2016-05-19,41.540000915527344
2016-05-20,42.040000915527344
2016-05-23,41.66999816894531
2016-05-24,41.70000076293945
2016-05-25,43.06999969482422
2016-05-26,42.56999969482422
2016-05-27,42.72999954223633
2016-05-31,43.25
2016-06-01,43.77000045776367
2016-06-02,43.72999954223633
2016-06-03,44.029998779296875
2016-06-06,45.099998474121094
2016-06-07,45.7599983215332
2016-06-08,45.65999984741211
2016-06-09,46.529998779296875
2016-06-10,45.189998626708984
2016-06-13,44.97999954223633
2016-06-14,45.68000030517578
2016-06-15,45.02000045776367
2016-06-16,44.900001525878906
2016-06-17,45.56999969482422
2016-06-20,46.040000915527344
2016-06-21,46.810001373291016
2016-06-22,46.400001525878906
2016-06-23,46.86000061035156
2016-06-24,45.81999969482422
2016-06-27,44.619998931884766
2016-06-28,45.88999938964844
2016-06-29,47.33000183105469
2016-06-30,47.45000076293945
2016-07-01,47.56999969482422
2016-07-05,47.130001068115234
2016-07-06,47.40999984741211
2016-07-07,46.9900016784668
2016-07-08,47.36000061035156
2016-07-11,47.439998626708984
2016-07-12,48.52000045776367
2016-07-13,47.34000015258789
2016-07-14,47.4900016784668
2016-07-15,48.119998931884766
2016-07-18,47.70000076293945
2016-07-19,47.5099983215332
2016-07-20,47.2400016784668
2016-07-21,46.279998779296875
2016-07-22,46.04999923706055
2016-07-25,45.43000030517578
2016-07-26,45.31999969482422
2016-07-27,43.959999084472656
2016-07-28,44.08000183105469
2016-07-29,44.790000915527344
2016-08-01,42.9900016784668
2016-08-02,43.939998626708984
2016-08-03,45.849998474121094
2016-08-04,45.0
2016-08-05,44.90999984741211
2016-08-08,45.58000183105469
2016-08-09,45.2599983215332
2016-08-10,44.9900016784668
2016-08-11,46.11000061035156
2016-08-12,46.849998474121094
2016-08-15,46.77000045776367
2016-08-16,47.11000061035156
2016-08-17,47.95000076293945
2016-08-18,49.619998931884766
2016-08-19,49.709999084472656
2016-08-22,48.06999969482422
2016-08-23,48.279998779296875
2016-08-24,47.119998931884766
2016-08-25,47.02000045776367
2016-08-26,46.97999954223633
2016-08-29,47.36000061035156
2016-08-30,47.15999984741211
2016-08-31,46.88999938964844
2016-09-01,47.209999084472656
2016-09-02,48.2599983215332
2016-09-06,49.2599983215332
2016-09-07,49.91999816894531
2016-09-08,51.0
2016-09-09,48.810001373291016
2016-09-12,49.29999923706055
2016-09-13,46.95000076293945
2016-09-14,46.70000076293945
2016-09-15,46.83000183105469
2016-09-16,46.08000183105469
2016-09-19,47.38999938964844
2016-09-20,47.02000045776367
2016-09-21,48.939998626708984
2016-09-22,49.63999938964844
2016-09-23,48.619998931884766
2016-09-26,48.84000015258789
2016-09-27,48.79999923706055
2016-09-28,51.2400016784668
2016-09-29,50.939998626708984
2016-09-30,51.38999938964844
2016-10-03,51.11000061035156
2016-10-04,49.540000915527344
2016-10-05,49.58000183105469
2016-10-06,49.66999816894531
2016-10-07,49.36000061035156
2016-10-10,50.349998474121094
2016-10-11,49.81999969482422
2016-10-12,50.209999084472656
2016-10-13,49.79999923706055
2016-10-14,50.130001068115234
2016-10-17,49.45000076293945
2016-10-18,50.029998779296875
2016-10-19,51.040000915527344
2016-10-20,50.90999984741211
2016-10-21,50.630001068115234
2016-10-24,50.369998931884766
2016-10-25,49.16999816894531
2016-10-26,49.22999954223633
2016-10-27,48.5099983215332
2016-10-28,48.18000030517578
2016-10-31,48.43000030517578
2016-11-01,48.560001373291016
2016-11-02,46.59000015258789
2016-11-03,46.439998626708984
2016-11-04,46.650001525878906
2016-11-07,48.08000183105469
2016-11-08,49.5
2016-11-09,49.38999938964844
2016-11-10,49.04999923706055
2016-11-11,47.91999816894531
2016-11-14,47.810001373291016
2016-11-15,49.93000030517578
2016-11-16,49.689998626708984
2016-11-17,49.83000183105469
2016-11-18,50.41999816894531
2016-11-21,52.720001220703125
2016-11-22,53.459999084472656
2016-11-23,53.95000076293945
2016-11-25,53.75
2016-11-28,52.81999969482422
2016-11-29,52.439998626708984
2016-11-30,54.93000030517578
2016-12-01,54.41999816894531
2016-12-02,54.689998626708984
2016-12-05,56.41999816894531
2016-12-06,56.119998931884766
2016-12-07,57.09000015258789
2016-12-08,57.90999984741211
2016-12-09,57.0099983215332
2016-12-12,57.209999084472656
2016-12-13,57.77000045776367
2016-12-14,57.36000061035156
2016-12-15,57.720001220703125
2016-12-16,58.41999816894531
2016-12-19,58.099998474121094
2016-12-20,58.66999816894531
2016-12-21,58.540000915527344
2016-12-22,57.90999984741211
2016-12-23,58.689998626708984
2016-12-27,59.029998779296875
2016-12-28,57.66999816894531
2016-12-29,57.97999954223633
2016-12-30,57.40999984741211
2017-01-03,58.75
2017-01-04,58.599998474121094
2017-01-05,58.83000183105469
2017-01-06,57.900001525878906
2017-01-09,57.47999954223633
2017-01-10,56.06999969482422
2017-01-11,57.2599983215332
2017-01-12,56.56999969482422
2017-01-13,56.310001373291016
2017-01-17,56.310001373291016
2017-01-18,56.560001373291016
2017-01-19,55.959999084472656
2017-01-20,56.59000015258789
2017-01-23,55.88999938964844
2017-01-24,56.279998779296875
2017-01-25,55.54999923706055
2017-01-26,54.93000030517578
2017-01-27,54.90999984741211
2017-01-30,53.77000045776367
2017-01-31,55.11000061035156
2017-02-01,54.0
2017-02-02,55.560001373291016
2017-02-03,56.45000076293945
2017-02-06,55.310001373291016
2017-02-07,54.369998931884766
2017-02-08,54.400001525878906
2017-02-09,55.119998931884766
2017-02-10,55.310001373291016
2017-02-13,55.02000045776367
2017-02-14,54.95000076293945
2017-02-15,54.4900016784668
2017-02-16,54.029998779296875
2017-02-17,53.63999938964844
2017-02-21,54.220001220703125
2017-02-22,53.52000045776367
2017-02-23,54.63999938964844
2017-02-24,53.15999984741211
2017-02-27,53.349998474121094
2017-02-28,54.04999923706055
2017-03-01,55.38999938964844
2017-03-02,55.25
2017-03-03,56.41999816894531
2017-03-06,56.61000061035156
2017-03-07,56.58000183105469
2017-03-08,54.77000045776367
2017-03-09,54.5099983215332
2017-03-10,54.33000183105469
2017-03-13,53.97999954223633
2017-03-14,52.20000076293945
2017-03-15,53.63999938964844
2017-03-16,53.2400016784668
2017-03-17,52.81999969482422
2017-03-20,53.2400016784668
2017-03-21,52.279998779296875
2017-03-22,52.70000076293945
2017-03-23,52.25
2017-03-24,53.099998474121094
2017-03-27,53.09000015258789
2017-03-28,53.060001373291016
2017-03-29,54.72999954223633
2017-03-30,54.91999816894531
2017-03-31,55.439998626708984
2017-04-03,55.310001373291016
2017-04-04,55.939998626708984
2017-04-05,55.93000030517578
2017-04-06,56.33000183105469
2017-04-07,56.189998626708984
2017-04-10,55.93000030517578
2017-04-11,55.720001220703125
2017-04-12,55.33000183105469
2017-04-13,54.619998931884766
2017-04-17,54.40999984741211
2017-04-18,54.81999969482422
2017-04-19,53.91999816894531
2017-04-20,53.790000915527344
2017-04-21,53.529998779296875
2017-04-24,53.869998931884766
2017-04-25,54.72999954223633
2017-04-26,54.5
2017-04-27,53.0099983215332
2017-04-28,52.61000061035156
2017-05-01,53.02000045776367
2017-05-02,52.29999923706055
2017-05-03,52.13999938964844
2017-05-04,49.34000015258789
2017-05-05,50.63999938964844
2017-05-08,51.040000915527344
2017-05-09,50.47999954223633
2017-05-10,51.119998931884766
2017-05-11,51.27000045776367
2017-05-12,51.0
2017-05-15,51.279998779296875
2017-05-16,50.88999938964844
2017-05-17,49.75
2017-05-18,49.81999969482422
2017-05-19,51.43000030517578
2017-05-22,51.65999984741211
2017-05-23,52.22999954223633
2017-05-24,52.779998779296875
2017-05-25,51.65999984741211
2017-05-26,51.689998626708984
2017-05-30,49.849998474121094
2017-05-31,49.68000030517578
2017-06-01,50.45000076293945
2017-06-02,49.54999923706055
2017-06-05,49.31999969482422
2017-06-06,50.0
2017-06-07,48.869998931884766
2017-06-08,48.4900016784668
2017-06-09,49.45000076293945
2017-06-12,49.9900016784668
2017-06-13,50.209999084472656
2017-06-14,49.790000915527344
2017-06-15,48.97999954223633
2017-06-16,50.970001220703125
2017-06-19,50.209999084472656
2017-06-20,47.5
2017-06-21,47.40999984741211
2017-06-22,47.790000915527344
2017-06-23,49.189998626708984
2017-06-26,50.540000915527344
2017-06-27,50.68000030517578
2017-06-28,50.900001525878906
2017-06-29,51.52000045776367
2017-06-30,52.15999984741211
2017-07-03,52.029998779296875
2017-07-05,50.75
2017-07-06,52.599998474121094
2017-07-07,51.689998626708984
2017-07-10,51.0
2017-07-11,50.880001068115234
2017-07-12,52.04999923706055
2017-07-13,52.459999084472656
2017-07-14,53.15999984741211
2017-07-17,53.56999969482422
2017-07-18,53.56999969482422
2017-07-19,54.38999938964844
2017-07-20,54.790000915527344
2017-07-21,54.45000076293945
2017-07-24,54.880001068115234
2017-07-25,55.779998779296875
2017-07-26,55.59000015258789
2017-07-27,56.619998931884766
2017-07-28,56.459999084472656
2017-07-31,56.56999969482422
2017-08-01,56.72999954223633
2017-08-02,55.36000061035156
2017-08-03,53.849998474121094
2017-08-04,53.529998779296875
2017-08-07,53.06999969482422
2017-08-08,52.54999923706055
2017-08-09,52.7599983215332
2017-08-10,52.209999084472656
2017-08-11,52.40999984741211
2017-08-14,52.31999969482422
2017-08-15,50.95000076293945
2017-08-16,50.61000061035156
2017-08-17,50.36000061035156
2017-08-18,50.93000030517578
2017-08-21,50.970001220703125
2017-08-22,52.88999938964844
2017-08-23,53.34000015258789
2017-08-24,53.470001220703125
2017-08-25,53.65999984741211
2017-08-28,52.95000076293945
2017-08-29,53.220001220703125
2017-08-30,54.0099983215332
2017-08-31,54.15999984741211
2017-09-01,54.630001068115234
2017-09-05,54.849998474121094
2017-09-06,56.34000015258789
2017-09-07,56.470001220703125
2017-09-08,56.220001220703125
2017-09-11,56.52000045776367
2017-09-12,56.09000015258789
2017-09-13,56.47999954223633
2017-09-14,56.880001068115234
2017-09-15,56.20000076293945
2017-09-18,56.099998474121094
2017-09-19,56.11000061035156
2017-09-20,56.09000015258789
2017-09-21,55.060001373291016
2017-09-22,54.70000076293945
2017-09-25,55.5
2017-09-26,55.220001220703125
2017-09-27,55.54999923706055
2017-09-28,55.41999816894531
2017-09-29,55.40999984741211
2017-10-02,55.84000015258789
2017-10-03,56.189998626708984
2017-10-04,56.29999923706055
2017-10-05,56.70000076293945
2017-10-06,56.189998626708984
2017-10-09,56.06999969482422
2017-10-10,56.02000045776367
2017-10-11,56.380001068115234
2017-10-12,56.40999984741211
2017-10-13,56.470001220703125
2017-10-16,56.25
2017-10-17,56.41999816894531
2017-10-18,55.369998931884766
2017-10-19,55.810001373291016
2017-10-20,56.0
2017-10-23,55.04999923706055
2017-10-24,55.939998626708984
2017-10-25,53.709999084472656
2017-10-26,53.43000030517578
2017-10-27,54.08000183105469
2017-10-30,54.040000915527344
2017-10-31,54.27000045776367
2017-11-01,54.529998779296875
2017-11-02,53.349998474121094
2017-11-03,52.650001525878906
2017-11-06,52.79999923706055
2017-11-07,53.16999816894531
2017-11-08,53.099998474121094
2017-11-09,52.9900016784668
2017-11-10,52.400001525878906
2017-11-13,52.209999084472656
2017-11-14,51.380001068115234
2017-11-15,50.83000183105469
2017-11-16,50.650001525878906
2017-11-17,50.66999816894531
2017-11-20,50.83000183105469
2017-11-21,50.20000076293945
2017-11-22,50.58000183105469
2017-11-24,51.040000915527344
2017-11-27,50.02000045776367
2017-11-28,50.060001373291016
2017-11-29,50.43000030517578
2017-11-30,51.900001525878906
2017-12-01,52.11000061035156
2017-12-04,52.290000915527344
2017-12-05,52.34000015258789
2017-12-06,51.79999923706055
2017-12-07,52.40999984741211
2017-12-08,53.0099983215332
2017-12-11,53.400001525878906
2017-12-12,53.400001525878906
2017-12-13,53.220001220703125
2017-12-14,52.7400016784668
2017-12-15,52.15999984741211
2017-12-18,52.349998474121094
2017-12-19,51.86000061035156
2017-12-20,51.5099983215332
2017-12-21,52.220001220703125
2017-12-22,53.209999084472656
2017-12-26,53.2599983215332
2017-12-27,53.16999816894531
2017-12-28,53.4900016784668
2017-12-29,53.45000076293945
2018-01-02,54.650001525878906
2018-01-03,55.540000915527344
2018-01-04,56.20000076293945
2018-01-05,56.060001373291016
2018-01-08,56.63999938964844
2018-01-09,56.4900016784668
2018-01-10,56.7400016784668
2018-01-11,58.36000061035156
2018-01-12,58.66999816894531
2018-01-16,58.79999923706055
2018-01-17,59.40999984741211
2018-01-18,58.13999938964844
2018-01-19,58.31999969482422
2018-01-22,59.880001068115234
2018-01-23,60.47999954223633
2018-01-24,60.709999084472656
2018-01-25,60.58000183105469
2018-01-26,60.150001525878906
2018-01-29,59.4900016784668
2018-01-30,58.72999954223633
2018-01-31,58.86000061035156
2018-02-01,59.7400016784668
2018-02-02,57.75
2018-02-05,55.560001373291016
2018-02-06,56.41999816894531
2018-02-07,56.58000183105469
2018-02-08,54.400001525878906
2018-02-09,54.33000183105469
2018-02-12,56.54999923706055
2018-02-13,56.84000015258789
2018-02-14,57.470001220703125
2018-02-15,57.79999923706055
2018-02-16,56.90999984741211
2018-02-20,57.02000045776367
2018-02-21,56.099998474121094
2018-02-22,57.18000030517578
2018-02-23,58.02000045776367
2018-02-26,57.470001220703125
2018-02-27,57.0
2018-02-28,56.33000183105469
2018-03-01,56.5099983215332
2018-03-02,57.08000183105469
2018-03-05,56.90999984741211
2018-03-06,57.02000045776367
2018-03-07,56.709999084472656
2018-03-08,56.599998474121094
2018-03-09,57.310001373291016
2018-03-12,57.59000015258789
2018-03-13,57.7599983215332
2018-03-14,57.15999984741211
2018-03-15,56.63999938964844
2018-03-16,57.810001373291016
2018-03-19,56.470001220703125
2018-03-20,57.63999938964844
2018-03-21,58.459999084472656
2018-03-22,57.33000183105469
2018-03-23,56.75
2018-03-26,57.02000045776367
2018-03-27,56.959999084472656
2018-03-28,55.630001068115234
2018-03-29,56.91999816894531
2018-04-02,56.13999938964844
2018-04-03,56.599998474121094
2018-04-04,56.52000045776367
2018-04-05,57.439998626708984
2018-04-06,56.689998626708984
2018-04-09,56.75
2018-04-10,58.310001373291016
2018-04-11,58.619998931884766
2018-04-12,58.31999969482422
2018-04-13,58.5099983215332
2018-04-16,59.75
2018-04-17,59.66999816894531
2018-04-18,59.83000183105469
2018-04-19,59.7400016784668
2018-04-20,59.540000915527344
2018-04-23,59.959999084472656
2018-04-24,59.38999938964844
2018-04-25,59.599998474121094
2018-04-26,60.130001068115234
2018-04-27,59.880001068115234
2018-04-30,60.220001220703125
2018-05-01,60.4900016784668
2018-05-02,62.56999969482422
2018-05-03,62.84000015258789
2018-05-04,63.45000076293945
2018-05-07,64.06999969482422
2018-05-08,63.939998626708984
2018-05-09,64.70999908447266
2018-05-10,65.30000305175781
2018-05-11,65.81999969482422
2018-05-14,66.58999633789062
2018-05-15,66.66999816894531
2018-05-16,66.6500015258789
2018-05-17,66.5199966430664
2018-05-18,66.2699966430664
2018-05-21,66.48999786376953
2018-05-22,66.05999755859375
2018-05-23,66.7300033569336
2018-05-24,66.37999725341797
2018-05-25,65.88999938964844
2018-05-29,66.30000305175781
2018-05-30,68.2300033569336
2018-05-31,68.16000366210938
2018-06-01,68.51000213623047
2018-06-04,68.30000305175781
2018-06-05,68.56999969482422
2018-06-06,67.66000366210938
2018-06-07,68.55000305175781
2018-06-08,68.44999694824219
2018-06-11,69.0199966430664
2018-06-12,69.23999786376953
2018-06-13,68.87000274658203
2018-06-14,69.33999633789062
2018-06-15,67.77999877929688
2018-06-18,68.5199966430664
2018-06-19,68.79000091552734
2018-06-20,70.06999969482422
2018-06-21,68.77999877929688
2018-06-22,69.98999786376953
2018-06-25,68.69999694824219
2018-06-26,69.72000122070312
2018-06-27,69.75
2018-06-28,69.93000030517578
2018-06-29,69.83000183105469
2018-07-02,68.94999694824219
2018-07-03,69.33000183105469
2018-07-05,70.2300033569336
2018-07-06,71.20999908447266
2018-07-09,71.30999755859375
2018-07-10,71.22000122070312
2018-07-11,70.30999755859375
2018-07-12,70.86000061035156
2018-07-13,71.4000015258789
2018-07-16,70.01000213623047
2018-07-17,70.33000183105469
2018-07-18,70.12999725341797
2018-07-19,70.44000244140625
2018-07-20,69.93000030517578
2018-07-23,70.1500015258789
2018-07-24,70.37999725341797
2018-07-25,70.88999938964844
2018-07-26,71.29000091552734
2018-07-27,70.12000274658203
2018-07-30,70.58000183105469
2018-07-31,70.44000244140625
2018-08-01,68.12000274658203
2018-08-02,68.5
2018-08-03,67.51000213623047
2018-08-06,68.20999908447266
2018-08-07,68.23999786376953
2018-08-08,68.61000061035156
2018-08-09,68.73999786376953
2018-08-10,68.9000015258789
2018-08-13,68.04000091552734
2018-08-14,68.55000305175781
2018-08-15,66.94999694824219
2018-08-16,67.1500015258789
2018-08-17,67.5199966430664
2018-08-20,67.83999633789062
2018-08-21,67.47000122070312
2018-08-22,68.22000122070312
2018-08-23,67.22000122070312
2018-08-24,67.48999786376953
2018-08-27,67.80999755859375
2018-08-28,67.31999969482422
2018-08-29,66.68000030517578
2018-08-30,66.44999694824219
2018-08-31,65.91000366210938
2018-09-04,65.69999694824219
2018-09-05,66.08000183105469
2018-09-06,66.01000213623047
2018-09-07,65.83999633789062
2018-09-10,64.55999755859375
2018-09-11,65.0199966430664
2018-09-12,65.11000061035156
2018-09-13,65.95999908447266
2018-09-14,66.38999938964844
2018-09-17,67.97000122070312
2018-09-18,69.13999938964844
2018-09-19,69.5199966430664
2018-09-20,68.61000061035156
2018-09-21,69.11000061035156
2018-09-24,67.87000274658203
2018-09-25,68.43000030517578
2018-09-26,68.41000366210938
2018-09-27,68.18000030517578
2018-09-28,67.79000091552734
2018-10-01,68.94999694824219
2018-10-02,67.87999725341797
2018-10-03,68.43000030517578
2018-10-04,68.4800033569336
2018-10-05,68.61000061035156
2018-10-08,68.4000015258789
2018-10-09,68.72000122070312
2018-10-10,67.30999755859375
2018-10-11,65.22000122070312
2018-10-12,65.0199966430664
2018-10-15,64.80999755859375
2018-10-16,67.45999908447266
2018-10-17,67.0199966430664
2018-10-18,66.91999816894531
2018-10-19,67.79000091552734
2018-10-22,66.9800033569336
2018-10-23,65.9000015258789
2018-10-24,63.63999938964844
2018-10-25,64.61000061035156
2018-10-26,63.34000015258789
2018-10-29,63.22999954223633
2018-10-30,63.27000045776367
2018-10-31,65.5999984741211
2018-11-01,64.80999755859375
2018-11-02,62.529998779296875
2018-11-05,63.95000076293945
2018-11-06,63.689998626708984
2018-11-07,64.06999969482422
2018-11-08,63.970001220703125
2018-11-09,63.09000015258789
2018-11-12,62.38999938964844
2018-11-13,61.0099983215332
2018-11-14,60.369998931884766
2018-11-15,61.36000061035156
2018-11-16,62.20000076293945
2018-11-19,62.279998779296875
2018-11-20,60.34000015258789
2018-11-21,60.9900016784668
2018-11-23,59.099998474121094
2018-11-26,59.529998779296875
2018-11-27,59.75
2018-11-28,60.52000045776367
2018-11-29,61.34000015258789
2018-11-30,61.43000030517578
2018-12-03,62.75
2018-12-04,60.599998474121094
2018-12-06,59.369998931884766
2018-12-07,59.9900016784668
2018-12-10,59.15999984741211
2018-12-11,58.97999954223633
2018-12-12,59.709999084472656
2018-12-13,61.45000076293945
2018-12-14,60.189998626708984
2018-12-17,58.599998474121094
2018-12-18,56.470001220703125
2018-12-19,55.88999938964844
2018-12-20,54.52000045776367
2018-12-21,53.900001525878906
2018-12-24,50.790000915527344
2018-12-26,53.70000076293945
2018-12-27,53.31999969482422
2018-12-28,52.97999954223633
2018-12-31,53.95000076293945
2019-01-02,54.40999984741211
2019-01-03,54.279998779296875
2019-01-04,56.650001525878906
2019-01-07,57.63999938964844
2019-01-08,58.869998931884766
2019-01-09,59.72999954223633
2019-01-10,60.040000915527344
2019-01-11,59.79999923706055
2019-01-14,59.369998931884766
2019-01-15,60.959999084472656
2019-01-16,61.16999816894531
2019-01-17,61.900001525878906
2019-01-18,63.189998626708984
2019-01-22,62.58000183105469
2019-01-23,62.54999923706055
2019-01-24,62.650001525878906
2019-01-25,62.439998626708984
2019-01-28,62.290000915527344
2019-01-29,63.599998474121094
2019-01-30,64.19999694824219
2019-01-31,64.20999908447266
2019-02-01,65.16000366210938
2019-02-04,65.98999786376953
2019-02-05,66.20999908447266
2019-02-06,65.7699966430664
2019-02-07,65.13999938964844
2019-02-08,65.0199966430664
2019-02-11,65.05000305175781
2019-02-12,65.20999908447266
2019-02-13,66.08000183105469
2019-02-14,66.68000030517578
2019-02-15,67.70999908447266
2019-02-19,68.58000183105469
2019-02-20,68.12000274658203
2019-02-21,67.80000305175781
2019-02-22,67.87000274658203
2019-02-25,67.6500015258789
2019-02-26,64.29000091552734
2019-02-27,65.1500015258789
2019-02-28,64.26000213623047
2019-03-01,65.87000274658203
2019-03-04,65.9000015258789
2019-03-05,65.94999694824219
2019-03-06,65.43000030517578
2019-03-07,65.88999938964844
2019-03-08,65.58000183105469
2019-03-11,66.29000091552734
2019-03-12,66.75
2019-03-13,67.30999755859375
2019-03-14,67.12000274658203
2019-03-15,66.8499984741211
2019-03-18,68.37000274658203
2019-03-19,68.30999755859375
2019-03-20,68.80000305175781
2019-03-21,69.8499984741211
2019-03-22,69.01000213623047
2019-03-25,69.27999877929688
2019-03-26,69.29000091552734
2019-03-27,68.83999633789062
