Date,CTSH
2018-06-06,69.7249526977539
2018-06-07,68.45785522460938
2018-06-08,68.80585479736328
2018-06-11,68.68093872070312
2018-06-12,69.82308959960938
2018-06-13,69.61783599853516
2018-06-14,70.09078216552734
2018-06-15,72.00923156738281
2018-06-18,71.3935317993164
2018-06-19,70.67078399658203
2018-06-20,70.33168029785156
2018-06-21,69.3144760131836
2018-06-22,70.22461700439453
2018-06-25,69.56430053710938
2018-06-26,70.00153350830078
2018-06-27,69.04676055908203
2018-06-28,70.51016998291016
2018-06-29,70.48338317871094
2018-07-02,70.9295425415039
2018-07-03,71.29537963867188
2018-07-05,71.28645324707031
2018-07-06,71.8843002319336
2018-07-09,72.25906372070312
2018-07-10,72.94615936279297
2018-07-11,72.80335235595703
2018-07-12,74.34708404541016
2018-07-13,72.91046905517578
2018-07-16,73.1335220336914
2018-07-17,73.82953643798828
2018-07-18,73.46369934082031
2018-07-19,73.50830078125
2018-07-20,73.38338470458984
2018-07-23,73.76707458496094
2018-07-24,73.40120697021484
2018-07-25,73.91876220703125
2018-07-26,73.81167602539062
2018-07-27,72.77662658691406
2018-07-30,72.0627670288086
2018-07-31,72.72307586669922
2018-08-01,73.24954223632812
2018-08-02,68.5827865600586
2018-08-03,69.43937683105469
2018-08-06,70.03722381591797
2018-08-07,69.66246795654297
2018-08-08,68.92182922363281
2018-08-09,68.04737091064453
2018-08-10,67.4227523803711
2018-08-13,67.2978286743164
2018-08-14,67.11940002441406
2018-08-15,66.51261901855469
2018-08-16,67.01229858398438
2018-08-17,67.4227523803711
2018-08-20,66.8427734375
2018-08-21,67.01275634765625
2018-08-22,67.3348388671875
2018-08-23,67.20066833496094
2018-08-24,67.87166595458984
2018-08-27,68.54269409179688
2018-08-28,68.5874252319336
2018-08-29,69.50894927978516
2018-08-30,69.24054718017578
2018-08-31,70.17103576660156
2018-09-04,67.67485046386719
2018-09-05,67.36170196533203
2018-09-06,67.74642181396484
2018-09-07,67.75536346435547
2018-09-10,67.60323333740234
2018-09-11,68.54269409179688
2018-09-12,67.72852325439453
2018-09-13,69.07057189941406
2018-09-14,68.2474365234375
2018-09-17,67.96115112304688
2018-09-18,68.78424835205078
2018-09-19,68.08637237548828
2018-09-20,69.04369354248047
2018-09-21,69.43738555908203
2018-09-24,69.13320922851562
2018-09-25,68.73058319091797
2018-09-26,68.7037124633789
2018-09-27,68.67691802978516
2018-09-28,69.02581024169922
2018-10-01,68.87374877929688
2018-10-02,69.14214324951172
2018-10-03,68.49796295166016
2018-10-04,68.08637237548828
2018-10-05,67.29013061523438
2018-10-08,66.30594635009766
2018-10-09,66.18070220947266
2018-10-10,63.917110443115234
2018-10-11,62.88820266723633
2018-10-12,64.57025146484375
2018-10-15,64.42709350585938
2018-10-16,65.76018524169922
2018-10-17,66.1985855102539
2018-10-18,65.84068298339844
2018-10-19,65.93016815185547
2018-10-22,65.84068298339844
2018-10-23,65.67967224121094
2018-10-24,62.76295852661133
2018-10-25,63.952919006347656
2018-10-26,63.10294723510742
2018-10-29,61.930908203125
2018-10-30,59.51520538330078
2018-10-31,61.76089096069336
2018-11-01,61.5372200012207
2018-11-02,62.18138885498047
2018-11-05,62.14560317993164
2018-11-06,62.315589904785156
2018-11-07,63.854488372802734
2018-11-08,63.73817443847656
2018-11-09,62.93294143676758
2018-11-12,62.22616195678711
2018-11-13,62.2797966003418
2018-11-14,60.45464324951172
2018-11-15,61.43880081176758
2018-11-16,62.924007415771484
2018-11-19,62.09852600097656
2018-11-20,60.66294479370117
2018-11-21,61.614017486572266
2018-11-23,60.99490737915039
2018-11-26,61.6857795715332
2018-11-27,62.717628479003906
2018-11-28,63.489261627197266
2018-11-29,63.07652282714844
2018-11-30,63.91097640991211
2018-12-03,64.5390396118164
2018-12-04,62.82529067993164
2018-12-06,62.26898956298828
2018-12-07,61.01285171508789
2018-12-10,60.19635772705078
2018-12-11,60.34888458251953
2018-12-12,61.03976821899414
2018-12-13,61.98189926147461
2018-12-14,60.806488037109375
2018-12-17,58.02500915527344
2018-12-18,57.980167388916016
2018-12-19,57.63022994995117
2018-12-20,56.3292121887207
2018-12-21,53.91563034057617
2018-12-24,53.852813720703125
2018-12-26,55.95237350463867
2018-12-27,56.5984001159668
2018-12-28,56.46381378173828
2018-12-31,56.95729446411133
2019-01-02,56.60737228393555
2019-01-03,54.821834564208984
2019-01-04,57.15468215942383
2019-01-07,57.06496810913086
2019-01-08,57.71098709106445
2019-01-09,57.65715789794922
2019-01-10,58.150630950927734
2019-01-11,58.24933624267578
2019-01-14,57.9891242980957
2019-01-15,59.20938491821289
2019-01-16,59.029937744140625
2019-01-17,59.71185302734375
2019-01-18,60.85134506225586
2019-01-22,59.93616485595703
2019-01-23,60.16942596435547
2019-01-24,61.12052917480469
2019-01-25,62.82529067993164
2019-01-28,61.86524200439453
2019-01-29,61.60505294799805
2019-01-30,62.62789535522461
2019-01-31,62.52021789550781
2019-02-01,62.93296432495117
2019-02-04,63.964805603027344
2019-02-05,63.89301681518555
2019-02-06,66.84496307373047
2019-02-07,65.49012756347656
2019-02-08,65.64265441894531
2019-02-11,65.4721908569336
2019-02-12,65.90286254882812
2019-02-13,66.01950073242188
2019-02-14,65.60676574707031
2019-02-15,66.00155639648438
2019-02-19,65.66059112548828
2019-02-20,65.0038070678711
2019-02-21,64.18507385253906
2019-02-22,65.12077331542969
2019-02-25,65.0038070678711
2019-02-26,64.81486511230469
2019-02-27,64.15806579589844
2019-02-28,63.86119842529297
2019-03-01,64.89586639404297
2019-03-04,64.56295776367188
2019-03-05,64.2300796508789
2019-03-06,64.29304504394531
2019-03-07,65.07581329345703
2019-03-08,64.01412963867188
2019-03-11,65.09378051757812
2019-03-12,64.58096313476562
2019-03-13,64.06813049316406
2019-03-14,63.81620788574219
2019-03-15,64.89586639404297
2019-03-18,64.67093658447266
2019-03-19,64.79689025878906
2019-03-20,64.51795959472656
2019-03-21,64.95880889892578
2019-03-22,63.78018569946289
2019-03-25,63.654258728027344
2019-03-26,63.960182189941406
2019-03-27,63.906150817871094
2019-03-28,64.4010238647461
2019-03-29,65.18376922607422
2019-04-01,66.44334411621094
2019-04-02,66.19143676757812
2019-04-03,66.7402572631836
2019-04-04,66.38938903808594
2019-04-05,66.75824737548828
2019-04-08,66.94717407226562
2019-04-09,66.91117095947266
2019-04-10,67.11812591552734
2019-04-11,66.74925231933594
2019-04-12,66.83921813964844
2019-04-15,66.86620330810547
2019-04-16,64.68892669677734
2019-04-17,64.9138412475586
2019-04-18,64.18507385253906
2019-04-22,64.31103515625
2019-04-23,65.54364776611328
2019-04-24,65.3816909790039
2019-04-25,65.6156234741211
2019-04-26,66.01148223876953
2019-04-29,65.13878631591797
2019-04-30,65.6426010131836
2019-05-01,64.94082641601562
2019-05-02,59.92945861816406
2019-05-03,53.30762481689453
2019-05-06,53.62251663208008
2019-05-07,52.6418571472168
2019-05-08,53.064693450927734
2019-05-09,53.17266845703125
2019-05-10,53.19966506958008
2019-05-13,51.175323486328125
2019-05-14,51.958065032958984
2019-05-15,52.72281265258789
2019-05-16,52.75879669189453
2019-05-17,53.478572845458984
2019-05-20,53.97340393066406
2019-05-21,55.06570053100586
2019-05-22,55.517059326171875
2019-05-23,55.13792037963867
2019-05-24,55.8510627746582
2019-05-28,56.031612396240234
2019-05-29,55.86009979248047
2019-05-30,56.293392181396484
2019-05-31,55.90522766113281
2019-06-03,54.65044021606445
2019-06-04,55.15597152709961
2019-06-05,56.130897521972656
2019-06-06,55.87812805175781
2019-06-07,56.67253494262695
2019-06-10,56.8982048034668
2019-06-11,57.20512771606445
2019-06-12,56.103816986083984
2019-06-13,56.27533721923828
2019-06-14,55.643436431884766
2019-06-17,56.473941802978516
2019-06-18,57.52109146118164
2019-06-19,56.519065856933594
2019-06-20,57.927303314208984
2019-06-21,58.18909454345703
2019-06-24,57.81898498535156
