Date,ELV
2015-11-04,116.6059799194336
2015-11-05,117.20915985107422
2015-11-06,115.43426513671875
2015-11-09,115.25334167480469
2015-11-10,116.54570007324219
2015-11-11,115.61518859863281
2015-11-12,114.96038818359375
2015-11-13,114.20221710205078
2015-11-16,116.36479187011719
2015-11-17,117.39005279541016
2015-11-18,118.29473114013672
2015-11-19,110.16143035888672
2015-11-20,113.11663055419922
2015-11-23,112.9787826538086
2015-11-24,113.40957641601562
2015-11-25,112.86675262451172
2015-11-27,113.05633544921875
2015-11-30,112.33260345458984
2015-12-01,117.01958465576172
2015-12-02,115.05043029785156
2015-12-03,112.02961730957031
2015-12-04,114.90330505371094
2015-12-07,114.92923736572266
2015-12-08,113.90787506103516
2015-12-09,114.65225219726562
2015-12-10,116.71229553222656
2015-12-11,117.52593231201172
2015-12-14,117.30953979492188
2015-12-15,116.86811065673828
2015-12-16,119.2570571899414
2015-12-17,120.3216552734375
2015-12-18,119.23109436035156
2015-12-21,120.77177429199219
2015-12-22,121.34309387207031
2015-12-23,121.6199951171875
2015-12-24,121.66329956054688
2015-12-28,121.20454406738281
2015-12-29,122.77985382080078
2015-12-30,122.00951385498047
2015-12-31,120.69389343261719
2016-01-04,120.49478912353516
2016-01-05,122.25192260742188
2016-01-06,119.2657241821289
2016-01-07,117.22299194335938
2016-01-08,114.36662292480469
2016-01-11,111.10347747802734
2016-01-12,117.37014770507812
2016-01-13,116.10643005371094
2016-01-14,119.53406524658203
2016-01-15,116.8421401977539
2016-01-19,118.45207977294922
2016-01-20,119.00603485107422
2016-01-21,120.12260437011719
2016-01-22,122.39035034179688
2016-01-25,120.02735900878906
2016-01-26,119.23974609375
2016-01-27,113.58761596679688
2016-01-28,109.42426300048828
2016-01-29,112.94713592529297
2016-02-01,112.28060913085938
2016-02-02,109.93495178222656
2016-02-03,109.7791519165039
2016-02-04,109.61470794677734
2016-02-05,106.79297637939453
2016-02-08,101.46112060546875
2016-02-09,103.7115707397461
2016-02-10,105.13973999023438
2016-02-11,103.85005187988281
2016-02-12,105.2090072631836
2016-02-16,108.04801940917969
2016-02-17,110.4110107421875
2016-02-18,110.80916595458984
2016-02-19,110.12537384033203
2016-02-22,114.40126037597656
2016-02-23,113.62225341796875
2016-02-24,113.17216491699219
2016-02-25,114.45318603515625
2016-02-26,114.6868667602539
2016-02-29,113.12022399902344
2016-03-01,114.08099365234375
2016-03-02,116.06312561035156
2016-03-03,115.0937271118164
2016-03-04,114.55707550048828
2016-03-07,115.29280090332031
2016-03-08,115.23190307617188
2016-03-09,117.02369689941406
2016-03-10,119.8679428100586
2016-03-11,124.46923065185547
2016-03-14,125.39991760253906
2016-03-15,123.7821044921875
2016-03-16,124.82584381103516
2016-03-17,122.0772705078125
2016-03-18,124.10389709472656
2016-03-21,121.77279663085938
2016-03-22,122.52957153320312
2016-03-23,121.33792877197266
2016-03-24,121.74676513671875
2016-03-28,121.3901138305664
2016-03-29,122.01634216308594
2016-03-30,121.74676513671875
2016-03-31,120.89433288574219
2016-04-01,123.38195037841797
2016-04-04,128.08761596679688
2016-04-05,124.67798614501953
2016-04-06,126.0087661743164
2016-04-07,124.7475814819336
2016-04-08,125.02590942382812
2016-04-11,122.5556869506836
2016-04-12,124.26914978027344
2016-04-13,124.86065673828125
2016-04-14,124.56489562988281
2016-04-15,124.30399322509766
2016-04-18,124.025634765625
2016-04-19,125.59999084472656
2016-04-20,126.57420349121094
2016-04-21,126.91338348388672
2016-04-22,128.31381225585938
2016-04-25,127.0699691772461
2016-04-26,127.92236328125
2016-04-27,125.9130859375
2016-04-28,125.25202178955078
2016-04-29,122.44261932373047
2016-05-02,122.19032287597656
2016-05-03,123.00791931152344
2016-05-04,120.66819763183594
2016-05-05,119.22429656982422
2016-05-06,119.38086700439453
2016-05-09,120.41593933105469
2016-05-10,121.91203308105469
2016-05-11,121.39883422851562
2016-05-12,118.36319732666016
2016-05-13,117.86737823486328
2016-05-16,119.3635025024414
2016-05-17,118.47633361816406
2016-05-18,118.36319732666016
2016-05-19,116.37132263183594
2016-05-20,118.0587387084961
2016-05-23,115.84073638916016
2016-05-24,111.752685546875
2016-05-25,113.9097900390625
2016-05-26,112.73554992675781
2016-05-27,113.68364715576172
2016-05-31,114.95354461669922
2016-06-01,115.25796508789062
2016-06-02,115.93646240234375
2016-06-03,114.67520141601562
2016-06-06,115.1971435546875
2016-06-07,115.60588836669922
2016-06-08,117.30162811279297
2016-06-09,116.90828704833984
2016-06-10,114.95909881591797
2016-06-13,114.22484588623047
2016-06-14,114.08501434326172
2016-06-15,114.16365814208984
2016-06-16,115.62337493896484
2016-06-17,115.67584991455078
2016-06-20,116.00797271728516
2016-06-21,114.89788818359375
2016-06-22,112.51165771484375
2016-06-23,112.46795654296875
2016-06-24,110.46632385253906
2016-06-27,109.12897491455078
2016-06-28,111.05196380615234
2016-06-29,114.92415618896484
2016-06-30,114.80174255371094
2016-07-01,115.09022521972656
2016-07-05,114.36470031738281
2016-07-06,115.48352813720703
2016-07-07,113.14097595214844
2016-07-08,115.50972747802734
2016-07-11,114.99407196044922
2016-07-12,115.27375030517578
2016-07-13,116.89956665039062
2016-07-14,117.04817199707031
2016-07-15,117.39778137207031
2016-07-18,118.00089263916016
2016-07-19,115.43110656738281
2016-07-20,118.41172790527344
2016-07-21,121.49722290039062
2016-07-22,124.94110107421875
2016-07-25,122.35382080078125
2016-07-26,120.2647476196289
2016-07-27,117.00443267822266
2016-07-28,116.16531372070312
2016-07-29,114.80174255371094
2016-08-01,111.54143524169922
2016-08-02,109.74956512451172
2016-08-03,111.7686996459961
2016-08-04,110.85090637207031
2016-08-05,111.75995635986328
2016-08-08,111.6550521850586
2016-08-09,112.27570343017578
2016-08-10,112.01345825195312
2016-08-11,112.05714416503906
2016-08-12,113.79655456542969
2016-08-15,113.0099105834961
2016-08-16,113.04487609863281
2016-08-17,113.22838592529297
2016-08-18,113.13226318359375
2016-08-19,113.21092224121094
2016-08-22,113.38573455810547
2016-08-23,112.86126708984375
2016-08-24,111.54143524169922
2016-08-25,111.10438537597656
2016-08-26,109.2076644897461
2016-08-29,108.54334259033203
2016-08-30,109.62718963623047
2016-08-31,109.33000946044922
2016-09-01,107.82656860351562
2016-09-02,108.59578704833984
2016-09-06,108.63948059082031
2016-09-07,110.58136749267578
2016-09-08,112.1805419921875
2016-09-09,111.49517059326172
2016-09-12,112.98015594482422
2016-09-13,109.45665740966797
2016-09-14,108.33195495605469
2016-09-15,109.25454711914062
2016-09-16,110.2914047241211
2016-09-19,110.99432373046875
2016-09-20,110.50228881835938
2016-09-21,112.98894500732422
2016-09-22,112.83956909179688
2016-09-23,111.20520782470703
2016-09-26,109.90474700927734
2016-09-27,110.97676086425781
2016-09-28,111.91694641113281
2016-09-29,109.77300262451172
2016-09-30,110.10688781738281
2016-10-03,107.9892578125
2016-10-04,107.58506774902344
2016-10-05,107.25996398925781
2016-10-06,107.5059814453125
2016-10-07,107.11060333251953
2016-10-10,109.65877532958984
2016-10-11,107.11060333251953
2016-10-12,106.18799591064453
2016-10-13,106.31979370117188
2016-10-14,106.39887237548828
2016-10-17,103.92979431152344
2016-10-18,108.20893859863281
2016-10-19,108.80644226074219
2016-10-20,108.98216247558594
2016-10-21,108.51646423339844
2016-10-24,109.38636016845703
2016-10-25,109.39511108398438
2016-10-26,109.10519409179688
2016-10-27,108.50769805908203
2016-10-28,106.86457061767578
2016-10-31,107.07545471191406
2016-11-01,103.17412567138672
2016-11-02,108.0683364868164
2016-11-03,105.46745300292969
2016-11-04,104.81726837158203
2016-11-07,108.50769805908203
2016-11-08,111.45124816894531
2016-11-09,113.1295166015625
2016-11-10,117.61956787109375
2016-11-11,117.46138000488281
2016-11-14,121.78448486328125
2016-11-15,121.6263198852539
2016-11-16,121.59996032714844
2016-11-17,121.15184783935547
2016-11-18,118.92877960205078
2016-11-21,120.69491577148438
2016-11-22,124.16569519042969
2016-11-23,126.19547271728516
2016-11-25,127.17955017089844
2016-11-28,125.86153411865234
2016-11-29,127.654052734375
2016-11-30,125.23765563964844
2016-12-01,128.1417236328125
2016-12-02,128.07998657226562
2016-12-05,127.18848419189453
2016-12-06,126.7118148803711
2016-12-07,128.16824340820312
2016-12-08,129.41287231445312
2016-12-09,128.76846313476562
2016-12-12,128.68902587890625
2016-12-13,129.3863983154297
2016-12-14,127.71806335449219
2016-12-15,126.81769561767578
2016-12-16,128.39776611328125
2016-12-19,127.88577270507812
2016-12-20,130.33970642089844
2016-12-21,127.97402954101562
2016-12-22,127.6209487915039
2016-12-23,128.89207458496094
2016-12-27,128.59194946289062
2016-12-28,127.33847045898438
2016-12-29,127.77983856201172
2016-12-30,126.90597534179688
2017-01-03,126.43818664550781
2017-01-04,126.2704849243164
2017-01-05,127.61216735839844
2017-01-06,127.41795349121094
2017-01-09,126.04090881347656
2017-01-10,129.17453002929688
2017-01-11,128.724365234375
2017-01-12,130.8074951171875
2017-01-13,131.10757446289062
2017-01-17,129.5364227294922
2017-01-18,129.9512939453125
2017-01-19,130.7368927001953
2017-01-20,132.9613037109375
2017-01-23,132.5464630126953
2017-01-24,132.60821533203125
2017-01-25,135.68006896972656
2017-01-26,134.5237274169922
2017-01-27,135.3622283935547
2017-01-30,136.09487915039062
2017-01-31,136.05963134765625
2017-02-01,141.92953491210938
2017-02-02,139.16671752929688
2017-02-03,140.42013549804688
2017-02-06,138.41641235351562
2017-02-07,139.98765563964844
2017-02-08,139.99649047851562
2017-02-09,142.71511840820312
2017-02-10,143.2801055908203
2017-02-13,144.33937072753906
2017-02-14,144.162841796875
2017-02-15,143.606689453125
2017-02-16,144.56004333496094
2017-02-17,141.45291137695312
2017-02-21,144.95726013183594
2017-02-22,144.11863708496094
2017-02-23,144.69239807128906
2017-02-24,144.61300659179688
2017-02-27,145.56631469726562
2017-02-28,145.4868621826172
2017-03-01,147.38461303710938
2017-03-02,146.50198364257812
2017-03-03,146.5284423828125
2017-03-06,146.38717651367188
2017-03-07,146.5372772216797
2017-03-08,146.7942657470703
2017-03-09,147.26394653320312
2017-03-10,147.46774291992188
2017-03-13,148.20326232910156
2017-03-14,146.37770080566406
2017-03-15,149.9401397705078
2017-03-16,149.2489471435547
2017-03-17,149.11607360839844
2017-03-20,148.513427734375
2017-03-21,147.9817352294922
2017-03-22,147.49432373046875
2017-03-23,146.55499267578125
2017-03-24,144.224365234375
2017-03-27,143.72811889648438
2017-03-28,145.86375427246094
2017-03-29,146.20054626464844
2017-03-30,148.06150817871094
2017-03-31,146.55499267578125
2017-04-03,147.53863525390625
2017-04-04,146.8385772705078
2017-04-05,145.9967041015625
2017-04-06,147.03353881835938
2017-04-07,147.33482360839844
2017-04-10,148.3804931640625
2017-04-11,148.3716278076172
2017-04-12,147.4854736328125
2017-04-13,146.2093963623047
2017-04-17,147.9374237060547
2017-04-18,147.4323272705078
2017-04-19,147.8044891357422
2017-04-20,148.9387969970703
2017-04-21,148.69952392578125
2017-04-24,149.24009704589844
2017-04-25,152.82908630371094
2017-04-26,158.65122985839844
2017-04-27,158.0043182373047
2017-04-28,157.6409912109375
2017-05-01,158.80191040039062
2017-05-02,160.63619995117188
2017-05-03,159.45765686035156
2017-05-04,159.41334533691406
2017-05-05,159.77667236328125
2017-05-08,159.3601531982422
2017-05-09,157.49916076660156
2017-05-10,159.62600708007812
2017-05-11,161.921142578125
2017-05-12,160.7869110107422
2017-05-15,161.5489959716797
2017-05-16,160.22862243652344
2017-05-17,156.0724639892578
2017-05-18,156.57762145996094
2017-05-19,156.32945251464844
2017-05-22,156.40921020507812
2017-05-23,157.48147583007812
2017-05-24,159.5817108154297
2017-05-25,160.84005737304688
2017-05-26,162.240234375
2017-05-30,162.45294189453125
2017-05-31,161.59332275390625
2017-06-01,166.32546997070312
2017-06-02,166.22801208496094
2017-06-05,165.43930053710938
2017-06-06,166.2900390625
2017-06-07,167.4727325439453
2017-06-08,166.814697265625
2017-06-09,166.21890258789062
2017-06-12,166.058837890625
2017-06-13,166.4323272705078
2017-06-14,167.86402893066406
2017-06-15,167.84622192382812
2017-06-16,168.9222412109375
2017-06-19,171.3943328857422
2017-06-20,170.73626708984375
2017-06-21,170.7985382080078
2017-06-22,171.94566345214844
2017-06-23,169.10897827148438
2017-06-26,167.3126983642578
2017-06-27,166.6546630859375
2017-06-28,167.1081085205078
2017-06-29,166.44117736816406
2017-06-30,167.2948760986328
2017-07-03,168.60206604003906
2017-07-05,170.06936645507812
2017-07-06,169.20675659179688
2017-07-07,170.3894805908203
2017-07-10,170.84300231933594
2017-07-11,170.82521057128906
2017-07-12,172.10577392578125
2017-07-13,171.22537231445312
2017-07-14,171.23426818847656
2017-07-17,170.81634521484375
2017-07-18,168.4686737060547
2017-07-19,169.21566772460938
2017-07-20,169.5713653564453
2017-07-21,169.5357666015625
2017-07-24,169.84701538085938
2017-07-25,169.4735565185547
2017-07-26,164.5026397705078
2017-07-27,163.1954345703125
2017-07-28,166.99253845214844
2017-07-31,165.58755493164062
2017-08-01,165.99655151367188
2017-08-02,168.02407836914062
2017-08-03,170.23825073242188
2017-08-04,169.38462829589844
2017-08-07,169.50022888183594
2017-08-08,170.71849060058594
2017-08-09,171.49217224121094
2017-08-10,168.7088165283203
2017-08-11,168.450927734375
2017-08-14,170.12271118164062
2017-08-15,171.6166534423828
2017-08-16,171.93675231933594
2017-08-17,170.70069885253906
2017-08-18,169.86480712890625
2017-08-21,171.59881591796875
2017-08-22,173.3595733642578
2017-08-23,173.6085662841797
2017-08-24,171.53659057617188
2017-08-25,171.34097290039062
2017-08-28,172.05239868164062
2017-08-29,172.3636474609375
2017-08-30,170.2916717529297
2017-08-31,174.32884216308594
2017-09-01,175.5648956298828
2017-09-05,175.34262084960938
2017-09-06,172.20355224609375
2017-09-07,171.92686462402344
2017-09-08,173.0067901611328
2017-09-11,174.88101196289062
2017-09-12,168.89248657226562
2017-09-13,169.32089233398438
2017-09-14,166.670166015625
2017-09-15,166.5273895263672
2017-09-18,165.10836791992188
2017-09-19,161.93113708496094
2017-09-20,163.76068115234375
2017-09-21,163.76963806152344
2017-09-22,163.19845581054688
2017-09-25,161.98468017578125
2017-09-26,164.4657440185547
2017-09-27,166.4024658203125
2017-09-28,169.37440490722656
2017-09-29,169.46363830566406
2017-10-02,170.56143188476562
2017-10-03,172.4534454345703
2017-10-04,172.62303161621094
2017-10-05,172.17677307128906
2017-10-06,172.4445343017578
2017-10-09,170.23117065429688
2017-10-10,168.35696411132812
2017-10-11,169.4725799560547
2017-10-12,169.3387451171875
2017-10-13,164.0641326904297
2017-10-16,164.00169372558594
2017-10-17,167.12538146972656
2017-10-18,171.16824340820312
2017-10-19,172.4266815185547
2017-10-20,173.7564697265625
2017-10-23,174.60435485839844
2017-10-24,174.25624084472656
2017-10-25,183.59156799316406
2017-10-26,184.6625518798828
2017-10-27,188.61618041992188
2017-10-30,186.9383544921875
2017-10-31,186.7152557373047
2017-11-01,187.0008087158203
2017-11-02,187.9468536376953
2017-11-03,189.02671813964844
2017-11-06,193.04290771484375
2017-11-07,194.08714294433594
2017-11-08,193.55160522460938
2017-11-09,192.75730895996094
2017-11-10,194.80108642578125
2017-11-13,194.97064208984375
2017-11-14,194.96173095703125
2017-11-15,194.7386016845703
2017-11-16,197.13938903808594
2017-11-17,197.08587646484375
2017-11-20,195.89886474609375
2017-11-21,196.36289978027344
2017-11-22,196.71987915039062
2017-11-24,196.69313049316406
2017-11-27,196.371826171875
2017-11-28,198.37994384765625
2017-11-29,202.8690948486328
2017-11-30,209.69656372070312
2017-12-01,207.35824584960938
2017-12-04,201.3695068359375
2017-12-05,200.0625762939453
2017-12-06,199.36431884765625
2017-12-07,200.1968536376953
2017-12-08,201.280029296875
2017-12-11,202.3273162841797
2017-12-12,204.7711944580078
2017-12-13,207.73419189453125
2017-12-14,203.31204223632812
2017-12-15,202.49749755859375
2017-12-18,203.22256469726562
2017-12-19,204.09083557128906
2017-12-20,204.02822875976562
2017-12-21,201.48590087890625
2017-12-22,201.95138549804688
2017-12-26,201.79917907714844
2017-12-27,201.6291046142578
2017-12-28,203.2404022216797
2017-12-29,201.42324829101562
2018-01-02,202.30943298339844
2018-01-03,205.1292266845703
2018-01-04,206.07814025878906
2018-01-05,209.7752227783203
2018-01-08,207.51937866210938
2018-01-09,210.0616455078125
2018-01-10,209.37240600585938
2018-01-11,210.3660430908203
2018-01-12,214.6807403564453
2018-01-16,216.40843200683594
2018-01-17,223.0327606201172
2018-01-18,223.48033142089844
2018-01-19,223.8473663330078
2018-01-22,224.24122619628906
2018-01-23,224.24122619628906
2018-01-24,226.47024536132812
2018-01-25,225.0021209716797
2018-01-26,231.12513732910156
2018-01-29,230.07777404785156
2018-01-30,217.92132568359375
2018-01-31,221.8690643310547
2018-02-01,218.3599395751953
2018-02-02,214.1078643798828
2018-02-05,206.29298400878906
2018-02-06,210.21388244628906
2018-02-07,213.44541931152344
2018-02-08,206.4004364013672
2018-02-09,207.4208984375
2018-02-12,208.3697967529297
2018-02-13,208.97848510742188
2018-02-14,210.38392639160156
2018-02-15,207.73419189453125
2018-02-16,210.38392639160156
2018-02-20,207.87747192382812
2018-02-21,207.7073211669922
2018-02-22,209.1844024658203
2018-02-23,210.5808563232422
2018-02-26,213.2484893798828
2018-02-27,212.34434509277344
2018-02-28,210.70620727539062
2018-03-01,207.71629333496094
2018-03-02,208.6473388671875
2018-03-05,207.71629333496094
2018-03-06,208.3518524169922
2018-03-07,207.55519104003906
2018-03-08,205.47161865234375
2018-03-09,209.0729522705078
2018-03-12,206.43255615234375
2018-03-13,206.75587463378906
2018-03-14,205.68714904785156
2018-03-15,206.5583038330078
2018-03-16,204.8609161376953
2018-03-19,204.75315856933594
2018-03-20,206.54031372070312
2018-03-21,202.95700073242188
2018-03-22,196.5447235107422
2018-03-23,193.65292358398438
2018-03-26,198.54747009277344
2018-03-27,197.07456970214844
2018-03-28,198.90663146972656
2018-03-29,197.30809020996094
2018-04-02,197.69427490234375
2018-04-03,204.32212829589844
2018-04-04,205.1393585205078
2018-04-05,207.21392822265625
2018-04-06,201.8702850341797
2018-04-09,200.15499877929688
2018-04-10,202.02294921875
2018-04-11,197.86489868164062
2018-04-12,197.99061584472656
2018-04-13,199.3916015625
2018-04-16,202.31040954589844
2018-04-17,206.1272430419922
2018-04-18,207.14205932617188
2018-04-19,204.46580505371094
2018-04-20,203.0288543701172
2018-04-23,204.0436553955078
2018-04-24,202.0679473876953
2018-04-25,214.4973602294922
2018-04-26,212.84487915039062
2018-04-27,214.7757110595703
2018-04-30,211.9377899169922
2018-05-01,211.52471923828125
2018-05-02,205.82186889648438
2018-05-03,207.24981689453125
2018-05-04,209.41421508789062
2018-05-07,205.8937225341797
2018-05-08,201.25962829589844
2018-05-09,199.16708374023438
2018-05-10,202.6696014404297
2018-05-11,208.39938354492188
2018-05-14,208.6328887939453
2018-05-15,207.3396453857422
2018-05-16,208.71368408203125
2018-05-17,208.1658477783203
2018-05-18,208.23768615722656
2018-05-21,209.8363037109375
2018-05-22,210.0877227783203
2018-05-23,208.4083251953125
2018-05-24,207.11509704589844
2018-05-25,208.70474243164062
2018-05-29,205.92068481445312
2018-05-30,207.97731018066406
2018-05-31,198.852783203125
2018-06-01,198.92462158203125
2018-06-04,202.283447265625
2018-06-05,204.64537048339844
2018-06-06,204.63641357421875
2018-06-07,206.87106323242188
2018-06-08,205.70867919921875
2018-06-11,209.33987426757812
2018-06-12,208.7541961669922
2018-06-13,212.91705322265625
2018-06-14,217.81875610351562
2018-06-15,220.90025329589844
2018-06-18,219.89108276367188
2018-06-19,220.29661560058594
2018-06-20,219.81002807617188
2018-06-21,219.02606201171875
2018-06-22,220.5939483642578
2018-06-25,219.2604217529297
2018-06-26,217.3951873779297
2018-06-27,216.7374725341797
2018-06-28,215.5931396484375
2018-06-29,214.475830078125
2018-07-02,214.69212341308594
2018-07-03,215.10658264160156
2018-07-05,216.29591369628906
2018-07-06,218.1881103515625
2018-07-09,224.08096313476562
2018-07-10,224.828857421875
2018-07-11,224.88290405273438
2018-07-12,225.7839813232422
2018-07-13,225.7208709716797
2018-07-16,223.7115478515625
2018-07-17,221.68417358398438
2018-07-18,224.02694702148438
2018-07-19,224.0359344482422
2018-07-20,223.92782592773438
2018-07-23,224.20709228515625
2018-07-24,221.72927856445312
2018-07-25,223.3961639404297
2018-07-26,222.6302947998047
2018-07-27,224.79278564453125
2018-07-30,227.25267028808594
2018-07-31,227.9644775390625
2018-08-01,227.3066864013672
2018-08-02,231.14520263671875
2018-08-03,232.42465209960938
2018-08-06,232.58688354492188
2018-08-07,232.4426727294922
2018-08-08,234.75840759277344
2018-08-09,235.29000854492188
2018-08-10,234.3078155517578
2018-08-13,236.92091369628906
2018-08-14,238.74998474121094
2018-08-15,238.0291748046875
2018-08-16,240.15560913085938
2018-08-17,237.8309326171875
2018-08-20,237.12814331054688
2018-08-21,236.61453247070312
2018-08-22,236.92091369628906
2018-08-23,238.1282196044922
2018-08-24,239.1194305419922
2018-08-27,239.88531494140625
2018-08-28,240.3178253173828
2018-08-29,240.69630432128906
2018-08-30,238.7860565185547
2018-08-31,238.5337371826172
2018-09-04,237.6056671142578
2018-09-05,241.34500122070312
2018-09-06,244.08412170410156
2018-09-07,245.6743927001953
2018-09-10,237.26242065429688
2018-09-11,238.69003295898438
2018-09-12,240.65072631835938
2018-09-13,244.26486206054688
2018-09-14,244.66246032714844
2018-09-17,243.6233367919922
2018-09-18,244.83409118652344
2018-09-19,245.6293182373047
2018-09-20,247.68032836914062
2018-09-21,246.23468017578125
2018-09-24,246.87619018554688
2018-09-25,244.18359375
2018-09-26,243.4698028564453
2018-09-27,245.4395294189453
2018-09-28,247.61703491210938
2018-10-01,249.55967712402344
2018-10-02,249.4873809814453
2018-10-03,249.59584045410156
2018-10-04,248.46633911132812
2018-10-05,249.30673217773438
2018-10-08,250.6348876953125
2018-10-09,252.25228881835938
2018-10-10,246.35208129882812
2018-10-11,242.6204071044922
2018-10-12,245.23171997070312
2018-10-15,241.59042358398438
2018-10-16,251.5655975341797
2018-10-17,252.61361694335938
2018-10-18,254.0684051513672
2018-10-19,252.22508239746094
2018-10-22,249.1349639892578
2018-10-23,247.65318298339844
2018-10-24,239.82850646972656
2018-10-25,244.79795837402344
2018-10-26,240.11756896972656
2018-10-29,238.1027374267578
2018-10-30,239.88265991210938
2018-10-31,248.9904327392578
2018-11-01,240.28021240234375
2018-11-02,242.15061950683594
2018-11-05,243.2167205810547
2018-11-06,245.7738037109375
2018-11-07,261.974365234375
2018-11-08,259.6523132324219
2018-11-09,259.3721923828125
2018-11-12,255.40565490722656
2018-11-13,253.21900939941406
2018-11-14,253.0835723876953
2018-11-15,256.73382568359375
2018-11-16,258.7126159667969
2018-11-19,254.61056518554688
2018-11-20,251.05955505371094
2018-11-21,252.04444885253906
2018-11-23,253.6617431640625
2018-11-26,254.19476318359375
2018-11-27,254.8725128173828
2018-11-28,263.2032470703125
2018-11-29,263.9892578125
2018-11-30,262.0918884277344
2018-12-03,267.67584228515625
2018-12-04,265.3387145996094
2018-12-06,260.3476257324219
2018-12-07,254.11532592773438
2018-12-10,250.6098175048828
2018-12-11,250.229248046875
2018-12-12,252.330810546875
2018-12-13,254.04290771484375
2018-12-14,249.63143920898438
2018-12-17,241.5784912109375
2018-12-18,234.9386749267578
2018-12-19,233.3534698486328
2018-12-20,228.37139892578125
2018-12-21,228.23553466796875
2018-12-24,225.5542449951172
2018-12-26,234.9749298095703
2018-12-27,236.3156280517578
2018-12-28,234.6850128173828
2018-12-31,237.90090942382812
2019-01-02,231.00735473632812
2019-01-03,225.02882385253906
2019-01-04,226.37855529785156
2019-01-07,226.777099609375
2019-01-08,225.97091674804688
2019-01-09,227.68296813964844
2019-01-10,228.51634216308594
2019-01-11,232.47483825683594
2019-01-14,231.09796142578125
2019-01-15,235.8354949951172
2019-01-16,237.25770568847656
2019-01-17,237.2305145263672
2019-01-18,241.0622100830078
2019-01-22,239.65814208984375
2019-01-23,242.8557586669922
2019-01-24,240.5911865234375
2019-01-25,247.00445556640625
2019-01-28,244.5859375
2019-01-29,247.0316619873047
2019-01-30,269.541748046875
2019-01-31,274.4696350097656
2019-02-01,274.7322998046875
2019-02-04,275.5656433105469
2019-02-05,274.9678039550781
2019-02-06,282.0423278808594
2019-02-07,279.0440979003906
2019-02-08,275.60198974609375
2019-02-11,273.7177429199219
2019-02-12,277.5856628417969
2019-02-13,276.9153747558594
2019-02-14,279.1528015136719
2019-02-15,282.24163818359375
2019-02-19,282.2597351074219
2019-02-20,283.4826354980469
2019-02-21,281.98797607421875
2019-02-22,286.96112060546875
2019-02-25,284.796142578125
2019-02-26,287.5318908691406
2019-02-27,277.25048828125
2019-02-28,272.4132995605469
2019-03-01,278.7089538574219
2019-03-04,265.0398864746094
2019-03-05,270.5654296875
2019-03-06,266.73370361328125
2019-03-07,263.97998046875
2019-03-08,267.25909423828125
2019-03-11,268.1015930175781
2019-03-12,269.01641845703125
2019-03-13,275.0221252441406
2019-03-14,276.68890380859375
2019-03-15,275.1903381347656
2019-03-18,279.9402770996094
2019-03-19,279.7222900390625
