Date,FRT
2016-01-12,99.33416748046875
2016-01-13,99.60552215576172
2016-01-14,99.76838684082031
2016-01-15,99.55805206298828
2016-01-19,100.64360046386719
2016-01-20,98.72354888916016
2016-01-21,98.86601257324219
2016-01-22,101.9665756225586
2016-01-25,100.99639129638672
2016-01-26,101.87163543701172
2016-01-27,100.47398376464844
2016-01-28,100.29759216308594
2016-01-29,102.33294677734375
2016-02-01,103.11322784423828
2016-02-02,102.04802703857422
2016-02-03,103.35749053955078
2016-02-04,102.78077697753906
2016-02-05,102.2515640258789
2016-02-08,99.89730072021484
2016-02-09,99.57840728759766
2016-02-10,99.53092193603516
2016-02-11,98.25540924072266
2016-02-12,98.30288696289062
2016-02-16,101.03034973144531
2016-02-17,100.54183197021484
2016-02-18,100.43328094482422
2016-02-19,99.66661834716797
2016-02-22,100.15510559082031
2016-02-23,100.01262664794922
2016-02-24,99.52413940429688
2016-02-25,102.06163024902344
2016-02-26,100.71146392822266
2016-02-29,100.45362091064453
2016-03-01,102.65862274169922
2016-03-02,101.97339630126953
2016-03-03,101.91236877441406
2016-03-04,101.53239440917969
2016-03-07,101.24067687988281
2016-03-08,101.57311248779297
2016-03-09,101.53915405273438
2016-03-10,102.02765655517578
2016-03-11,103.3235092163086
2016-03-14,103.79166412353516
2016-03-15,104.4498062133789
2016-03-16,105.6989974975586
2016-03-17,108.51146697998047
2016-03-18,106.21099090576172
2016-03-21,105.18020629882812
2016-03-22,104.93447875976562
2016-03-23,103.84908294677734
2016-03-24,104.04705047607422
2016-03-28,104.42931365966797
2016-03-29,106.62740325927734
2016-03-30,106.44989013671875
2016-03-31,106.5250015258789
2016-04-01,107.23493957519531
2016-04-04,107.08474731445312
2016-04-05,106.31340789794922
2016-04-06,107.27588653564453
2016-04-07,106.39532470703125
2016-04-08,106.56597900390625
2016-04-11,106.429443359375
2016-04-12,106.4157943725586
2016-04-13,105.60343933105469
2016-04-14,105.29624938964844
2016-04-15,106.13591766357422
2016-04-18,106.31340789794922
2016-04-19,106.07447052001953
2016-04-20,104.63412475585938
2016-04-21,102.22439575195312
2016-04-22,102.9548568725586
2016-04-25,104.01974487304688
2016-04-26,104.75700378417969
2016-04-27,105.50791931152344
2016-04-28,104.81156921386719
2016-04-29,103.81493377685547
2016-05-02,105.34403991699219
2016-05-03,105.59663391113281
2016-05-04,107.03697204589844
2016-05-05,107.21446228027344
2016-05-06,107.55575561523438
2016-05-09,108.85277557373047
2016-05-10,108.52511596679688
2016-05-11,106.19735717773438
2016-05-12,106.87316131591797
2016-05-13,105.97887420654297
2016-05-16,107.03697204589844
2016-05-17,104.4498062133789
2016-05-18,103.10501861572266
2016-05-19,102.82513427734375
2016-05-20,104.17674255371094
2016-05-23,103.4736328125
2016-05-24,104.6136245727539
2016-05-25,104.02658081054688
2016-05-26,104.64775848388672
2016-05-27,104.8525619506836
2016-05-31,104.57268524169922
2016-06-01,105.03003692626953
2016-06-02,105.66488647460938
2016-06-03,106.28607940673828
2016-06-06,105.91746520996094
2016-06-07,105.92427062988281
2016-06-08,106.3611831665039
2016-06-09,107.25541687011719
2016-06-10,107.18714141845703
2016-06-13,106.96870422363281
2016-06-14,106.62740325927734
2016-06-15,107.26225280761719
2016-06-16,108.38176727294922
2016-06-17,107.39197540283203
2016-06-20,107.59110260009766
2016-06-21,107.87952423095703
2016-06-22,107.91384887695312
2016-06-23,108.34651947021484
2016-06-24,107.68036651611328
2016-06-27,109.2667465209961
2016-06-28,111.54671478271484
2016-06-29,112.61113739013672
2016-06-30,113.68932342529297
2016-07-01,113.81295013427734
2016-07-05,115.52290344238281
2016-07-06,115.67398834228516
2016-07-07,114.20436096191406
2016-07-08,115.24134826660156
2016-07-11,115.48857116699219
2016-07-12,114.51341247558594
2016-07-13,115.10399627685547
2016-07-14,113.49703979492188
2016-07-15,114.03268432617188
2016-07-18,113.9640121459961
2016-07-19,114.56834411621094
2016-07-20,114.10824584960938
2016-07-21,114.32109832763672
2016-07-22,114.76751708984375
2016-07-25,114.92547607421875
2016-07-26,114.44475555419922
2016-07-27,113.86788940429688
2016-07-28,115.85942077636719
2016-07-29,116.5392837524414
2016-08-01,116.98563385009766
2016-08-02,115.00785827636719
2016-08-03,114.38977813720703
2016-08-04,113.64124298095703
2016-08-05,112.92019653320312
2016-08-08,111.55357360839844
2016-08-09,111.75963592529297
2016-08-10,111.38188934326172
2016-08-11,109.76119995117188
2016-08-12,110.02898406982422
2016-08-15,109.60326385498047
2016-08-16,108.01000213623047
2016-08-17,108.99203491210938
2016-08-18,109.0057601928711
2016-08-19,108.39457702636719
2016-08-22,108.47698974609375
2016-08-23,108.1679458618164
2016-08-24,108.42888641357422
2016-08-25,109.56889343261719
2016-08-26,109.2598648071289
2016-08-29,110.32429504394531
2016-08-30,109.32854461669922
2016-08-31,109.19117736816406
2016-09-01,108.55252838134766
2016-09-02,109.52082061767578
2016-09-06,109.9878158569336
2016-09-07,110.44788360595703
2016-09-08,110.20068359375
2016-09-09,106.08717346191406
2016-09-12,108.54570007324219
2016-09-13,106.04592895507812
2016-09-14,106.14212799072266
2016-09-15,106.41675567626953
2016-09-16,106.51293182373047
2016-09-19,107.22715759277344
2016-09-20,106.56369018554688
2016-09-21,107.58646392822266
2016-09-22,109.57678985595703
2016-09-23,109.81175231933594
2016-09-26,110.22637939453125
2016-09-27,109.45930480957031
2016-09-28,109.74266815185547
2016-09-29,107.33769226074219
2016-09-30,106.37710571289062
2016-10-03,102.33432006835938
2016-10-04,101.58795928955078
2016-10-05,100.0261459350586
2016-10-06,99.99850463867188
2016-10-07,100.34402465820312
2016-10-10,100.71723175048828
2016-10-11,99.6529541015625
2016-10-12,101.16641235351562
2016-10-13,102.7904281616211
2016-10-14,101.7607421875
2016-10-17,101.79528045654297
2016-10-18,101.65707397460938
2016-10-19,102.11316680908203
2016-10-20,101.56033325195312
2016-10-21,101.82987976074219
2016-10-24,102.34815216064453
2016-10-25,102.1753921508789
2016-10-26,101.09039306640625
2016-10-27,98.92735290527344
2016-10-28,99.31430053710938
2016-10-31,100.36473846435547
2016-11-01,98.0496826171875
2016-11-02,97.10980224609375
2016-11-03,94.89143371582031
2016-11-04,95.53413391113281
2016-11-07,97.96672821044922
2016-11-08,98.2362289428711
2016-11-09,96.08700561523438
2016-11-10,94.66337585449219
2016-11-11,94.9190902709961
2016-11-14,96.04552459716797
2016-11-15,95.3682861328125
2016-11-16,95.48577880859375
2016-11-17,94.92598724365234
2016-11-18,95.23699951171875
2016-11-21,95.78985595703125
2016-11-22,97.26183319091797
2016-11-23,96.85411071777344
2016-11-25,97.42770385742188
2016-11-28,97.55897521972656
2016-11-29,97.994384765625
2016-11-30,97.04067993164062
2016-12-01,94.82926940917969
2016-12-02,95.56871032714844
2016-12-05,96.37035369873047
2016-12-06,96.71588134765625
2016-12-07,98.02200317382812
2016-12-08,97.98054504394531
2016-12-09,97.78013610839844
2016-12-12,97.68339538574219
2016-12-13,98.19477081298828
2016-12-14,95.78985595703125
2016-12-15,95.423583984375
2016-12-16,96.93011474609375
2016-12-19,98.19477081298828
2016-12-20,98.22933959960938
2016-12-21,96.61223602294922
2016-12-22,96.5500259399414
2016-12-23,96.51547241210938
2016-12-27,96.81952667236328
2016-12-28,96.01097869873047
2016-12-29,97.4725570678711
2016-12-30,98.90625762939453
2017-01-03,99.80411529541016
2017-01-04,100.37480926513672
2017-01-05,101.11951446533203
2017-01-06,100.56271362304688
2017-01-09,99.30300903320312
2017-01-10,98.26597595214844
2017-01-11,97.27767181396484
2017-01-12,97.86927032470703
2017-01-13,97.56304168701172
2017-01-17,98.33555603027344
2017-01-18,98.50257873535156
2017-01-19,96.91576385498047
2017-01-20,97.93885803222656
2017-01-23,98.63484191894531
2017-01-24,98.10588836669922
2017-01-25,97.97366333007812
2017-01-26,97.99453735351562
2017-01-27,97.22200775146484
2017-01-30,96.83924102783203
2017-01-31,97.73701477050781
2017-02-01,95.69780731201172
2017-02-02,97.51431274414062
2017-02-03,97.39598083496094
2017-02-06,97.29158020019531
2017-02-07,97.21504974365234
2017-02-08,97.66742706298828
2017-02-09,98.84366607666016
2017-02-10,99.49789428710938
2017-02-13,99.49089050292969
2017-02-14,98.18944549560547
2017-02-15,97.42384338378906
2017-02-16,97.78575897216797
2017-02-17,97.89708709716797
2017-02-21,99.17771911621094
2017-02-22,98.51651000976562
2017-02-23,99.10811614990234
2017-02-24,99.06636810302734
2017-02-27,98.98286437988281
2017-02-28,97.9458236694336
2017-03-01,96.72088623046875
2017-03-02,95.1827621459961
2017-03-03,93.97175598144531
2017-03-06,93.47064971923828
2017-03-07,92.83732604980469
2017-03-08,90.82589721679688
2017-03-09,88.69618225097656
2017-03-10,89.0609130859375
2017-03-13,90.00076293945312
2017-03-14,90.91253662109375
2017-03-15,93.2972412109375
2017-03-16,93.28318786621094
2017-03-17,94.51061248779297
2017-03-20,94.2931900024414
2017-03-21,94.45451354980469
2017-03-22,93.36035919189453
2017-03-23,94.49658203125
2017-03-24,94.54570007324219
2017-03-27,93.10083770751953
2017-03-28,93.46554565429688
2017-03-29,93.388427734375
2017-03-30,93.52167510986328
2017-03-31,93.63388061523438
2017-04-03,93.87238311767578
2017-04-04,93.36035919189453
2017-04-05,93.36035919189453
2017-04-06,93.36035919189453
2017-04-07,93.09384155273438
2017-04-10,93.94950866699219
2017-04-11,94.74207305908203
2017-04-12,94.59479522705078
2017-04-13,94.50362396240234
2017-04-17,95.70294952392578
2017-04-18,96.1238021850586
2017-04-19,96.4253921508789
2017-04-20,96.24300384521484
2017-04-21,95.51360321044922
2017-04-24,93.80926513671875
2017-04-25,94.41239929199219
2017-04-26,92.97459411621094
2017-04-27,93.39542388916016
2017-04-28,91.80330657958984
2017-05-01,93.39542388916016
2017-05-02,93.85132598876953
2017-05-03,92.7922592163086
2017-05-04,92.1610107421875
2017-05-05,93.12889099121094
2017-05-08,91.48768615722656
2017-05-09,91.5648422241211
2017-05-10,92.58183288574219
2017-05-11,90.98269653320312
2017-05-12,87.9737777709961
2017-05-15,88.77334594726562
2017-05-16,85.89067840576172
2017-05-17,86.24838256835938
2017-05-18,87.17420959472656
2017-05-19,88.08599090576172
2017-05-22,88.71023559570312
2017-05-23,88.170166015625
2017-05-24,89.35548400878906
2017-05-25,89.3414535522461
2017-05-26,88.59801483154297
2017-05-30,86.84456634521484
2017-05-31,86.08706665039062
2017-06-01,87.17420959472656
2017-06-02,86.52896118164062
2017-06-05,85.37869262695312
2017-06-06,85.69430541992188
2017-06-07,87.66516876220703
2017-06-08,86.1852798461914
2017-06-09,87.44773864746094
2017-06-12,89.0328598022461
2017-06-13,89.69215393066406
2017-06-14,89.06792449951172
2017-06-15,90.00076293945312
2017-06-16,87.93167877197266
2017-06-19,87.8054428100586
2017-06-20,87.54387664794922
2017-06-21,87.18339538574219
2017-06-22,87.79129791259766
2017-06-23,88.39924621582031
2017-06-26,90.28671264648438
2017-06-27,90.0887680053711
2017-06-28,90.57654571533203
2017-06-29,90.27963256835938
2017-06-30,89.3465347290039
2017-07-03,91.21984100341797
2017-07-05,89.25460815429688
2017-07-06,88.63253021240234
2017-07-07,89.26875305175781
2017-07-10,88.19426727294922
2017-07-11,88.25080108642578
2017-07-12,88.65373229980469
2017-07-13,89.54447174072266
2017-07-14,90.67552185058594
2017-07-17,91.1986312866211
2017-07-18,90.98655700683594
2017-07-19,91.84898376464844
2017-07-20,91.89846801757812
2017-07-21,92.23778533935547
2017-07-24,92.78917694091797
2017-07-25,93.40420532226562
2017-07-26,93.80712890625
2017-07-27,95.45423889160156
2017-07-28,93.88488006591797
2017-07-31,93.75765991210938
2017-08-01,95.00888061523438
2017-08-02,93.90609741210938
2017-08-03,94.00505065917969
2017-08-04,94.47163391113281
2017-08-07,94.30905151367188
2017-08-08,93.72936248779297
2017-08-09,93.84247589111328
2017-08-10,93.34056854248047
2017-08-11,91.47432708740234
2017-08-14,92.64778137207031
2017-08-15,91.3824234008789
2017-08-16,91.6510238647461
2017-08-17,90.87347412109375
2017-08-18,89.74946594238281
2017-08-21,90.55534362792969
2017-08-22,89.67876434326172
2017-08-23,90.18773651123047
2017-08-24,89.67876434326172
2017-08-25,90.71086120605469
2017-08-28,88.65373229980469
2017-08-29,88.86581420898438
2017-08-30,89.45256042480469
2017-08-31,89.72826385498047
2017-09-01,90.62603759765625
2017-09-05,90.23014831542969
2017-09-06,91.41777038574219
2017-09-07,92.21659088134766
2017-09-08,91.46019744873047
2017-09-11,92.07518005371094
2017-09-12,90.97241973876953
2017-09-13,90.67552185058594
2017-09-14,92.58416748046875
2017-09-15,91.89846801757812
2017-09-18,90.1382827758789
2017-09-19,88.63253021240234
2017-09-20,88.10234832763672
2017-09-21,88.25912475585938
2017-09-22,87.753173828125
2017-09-25,88.9361343383789
2017-09-26,89.13566589355469
2017-09-27,88.35177612304688
2017-09-28,88.68672180175781
2017-09-29,88.51569366455078
2017-10-02,88.38740539550781
2017-10-03,88.80072021484375
2017-10-04,89.17130279541016
2017-10-05,89.85543823242188
2017-10-06,89.56322479248047
2017-10-09,89.86966705322266
2017-10-10,90.3257827758789
2017-10-11,91.0882797241211
2017-10-12,91.57999420166016
2017-10-13,92.41377258300781
2017-10-16,91.79375457763672
2017-10-17,92.37812805175781
2017-10-18,91.59423828125
2017-10-19,90.6678237915039
2017-10-20,89.64875793457031
2017-10-23,90.2259750366211
2017-10-24,89.00739288330078
2017-10-25,87.8458023071289
2017-10-26,86.74835968017578
2017-10-27,86.5488052368164
2017-10-30,86.21388244628906
2017-10-31,85.88607788085938
2017-11-01,86.72698211669922
2017-11-02,91.28779602050781
2017-11-03,90.19036865234375
2017-11-06,90.44690704345703
2017-11-07,91.6512451171875
2017-11-08,91.83650970458984
2017-11-09,93.66798400878906
2017-11-10,94.07417297363281
2017-11-13,93.27605438232422
2017-11-14,93.93164825439453
2017-11-15,93.77486419677734
2017-11-16,93.99579620361328
2017-11-17,94.42339324951172
2017-11-20,93.52546691894531
2017-11-21,93.78201293945312
2017-11-22,93.88890075683594
2017-11-24,94.01004028320312
2017-11-27,93.13351440429688
2017-11-28,93.43992614746094
2017-11-29,94.13833618164062
2017-11-30,94.21671295166016
2017-12-01,94.45188903808594
2017-12-04,95.1858901977539
2017-12-05,93.73925018310547
2017-12-06,92.7059326171875
2017-12-07,92.52776336669922
2017-12-08,92.84845733642578
2017-12-11,92.49213409423828
2017-12-12,92.99811553955078
2017-12-13,93.61809539794922
2017-12-14,93.1620101928711
2017-12-15,94.06705474853516
2017-12-18,95.40681457519531
2017-12-19,94.08843231201172
2017-12-20,93.01237487792969
2017-12-21,92.1572265625
2017-12-22,92.91971588134766
2017-12-26,94.08132934570312
2017-12-27,94.9863510131836
2017-12-28,95.21439361572266
2017-12-29,95.35798645019531
2018-01-02,96.03296661376953
2018-01-03,95.6739273071289
2018-01-04,92.29212188720703
2018-01-05,92.16289520263672
2018-01-08,93.27576446533203
2018-01-09,90.06631469726562
2018-01-10,88.9175033569336
2018-01-11,88.46514129638672
2018-01-12,88.17796325683594
2018-01-16,87.6323013305664
2018-01-17,88.17079162597656
2018-01-18,87.6323013305664
2018-01-19,88.03436279296875
2018-01-22,89.29804992675781
2018-01-23,89.56372833251953
2018-01-24,88.47235107421875
2018-01-25,88.42926788330078
2018-01-26,87.86923217773438
2018-01-29,86.97173309326172
2018-01-30,85.80854034423828
2018-01-31,86.73480224609375
2018-02-01,84.54486846923828
2018-02-02,82.95809936523438
2018-02-05,80.78971099853516
2018-02-06,80.5743179321289
2018-02-07,79.94245910644531
2018-02-08,77.62332916259766
2018-02-09,78.91572570800781
2018-02-12,79.15265655517578
2018-02-13,79.16703033447266
2018-02-14,79.56910705566406
2018-02-15,80.4881591796875
2018-02-16,82.17545318603516
2018-02-20,82.25442504882812
2018-02-21,79.77733612060547
2018-02-22,81.9098129272461
2018-02-23,83.23812103271484
2018-02-26,83.97764587402344
2018-02-27,81.47898864746094
2018-02-28,81.80927276611328
2018-03-01,83.25245666503906
2018-03-02,83.54684448242188
2018-03-05,83.65454864501953
2018-03-06,83.97764587402344
2018-03-07,84.20741271972656
2018-03-08,84.14277648925781
2018-03-09,83.51811981201172
2018-03-12,84.23612976074219
2018-03-13,85.31515502929688
2018-03-14,85.40928649902344
2018-03-15,84.85167694091797
2018-03-16,85.37308502197266
2018-03-19,84.3592529296875
2018-03-20,83.4540023803711
2018-03-21,83.04122924804688
2018-03-22,82.57776641845703
2018-03-23,81.47700500488281
2018-03-26,82.01290130615234
2018-03-27,82.1794662475586
2018-03-28,84.48236083984375
2018-03-29,84.08404541015625
2018-04-02,83.75091552734375
2018-04-03,84.74304962158203
2018-04-04,85.87277221679688
2018-04-05,85.65550231933594
2018-04-06,83.84508514404297
2018-04-09,83.63506317138672
2018-04-10,83.83058166503906
2018-04-11,84.22888946533203
2018-04-12,83.25122833251953
2018-04-13,83.425048828125
2018-04-16,83.8016128540039
2018-04-17,84.38095092773438
2018-04-18,84.10577392578125
2018-04-19,82.29533386230469
2018-04-20,80.52833557128906
2018-04-23,80.76732635498047
2018-04-24,80.83251190185547
2018-04-25,81.22355651855469
2018-04-26,82.45466613769531
2018-04-27,84.28681182861328
2018-04-30,83.89576721191406
2018-05-01,85.0472183227539
2018-05-02,83.65678405761719
2018-05-03,85.01100158691406
2018-05-04,85.98139953613281
2018-05-07,86.06828308105469
2018-05-08,85.29342651367188
2018-05-09,85.89450073242188
2018-05-10,86.20587921142578
2018-05-11,85.87277221679688
2018-05-14,85.02548217773438
2018-05-15,83.35987854003906
2018-05-16,82.6212158203125
2018-05-17,82.7081298828125
2018-05-18,83.09192657470703
2018-05-21,84.38095092773438
2018-05-22,84.44612884521484
2018-05-23,84.90235900878906
2018-05-24,84.53305053710938
2018-05-25,84.68511962890625
2018-05-29,84.76477813720703
2018-05-30,86.45211029052734
2018-05-31,86.09724426269531
2018-06-01,85.86553192138672
2018-06-04,86.169677734375
2018-06-05,86.51004791259766
2018-06-06,88.15392303466797
2018-06-07,87.50216674804688
2018-06-08,87.52387237548828
2018-06-11,87.47321319580078
2018-06-12,88.56670379638672
2018-06-13,86.90109252929688
2018-06-14,87.69043731689453
2018-06-15,86.65486907958984
2018-06-18,86.11175537109375
2018-06-19,85.59760284423828
2018-06-20,87.2269515991211
2018-06-21,90.32318878173828
2018-06-22,91.72526550292969
2018-06-25,91.8128662109375
2018-06-26,91.2505874633789
2018-06-27,91.24330139160156
2018-06-28,92.1341781616211
2018-06-29,92.41168975830078
2018-07-02,91.0899429321289
2018-07-03,91.27977752685547
2018-07-05,92.21450805664062
2018-07-06,92.65994262695312
2018-07-09,92.3897705078125
2018-07-10,92.21450805664062
2018-07-11,91.19947052001953
2018-07-12,91.71792602539062
2018-07-13,91.34551239013672
2018-07-16,91.08264923095703
2018-07-17,90.53495788574219
2018-07-18,89.93617248535156
2018-07-19,91.12646484375
2018-07-20,90.73942565917969
2018-07-23,90.90007019042969
2018-07-24,90.4984359741211
2018-07-25,91.31629943847656
2018-07-26,89.73899841308594
2018-07-27,88.12515258789062
2018-07-30,89.4103775024414
2018-07-31,91.64491271972656
2018-08-01,91.26519775390625
2018-08-02,92.03924560546875
2018-08-03,93.63117218017578
2018-08-06,92.18527221679688
2018-08-07,91.38935089111328
2018-08-08,91.75444030761719
2018-08-09,91.9881362915039
2018-08-10,91.30899810791016
2018-08-13,91.18486785888672
2018-08-14,91.74713897705078
2018-08-15,92.3094482421875
2018-08-16,92.80599212646484
2018-08-17,94.46365356445312
2018-08-20,95.29610443115234
2018-08-21,94.16425323486328
2018-08-22,94.33948516845703
2018-08-23,94.81413269042969
2018-08-24,94.99671173095703
2018-08-27,94.47825622558594
2018-08-28,95.52980041503906
2018-08-29,95.52980041503906
2018-08-30,94.99671173095703
2018-08-31,95.3764419555664
2018-09-04,94.40522766113281
2018-09-05,95.02593231201172
2018-09-06,95.83650207519531
2018-09-07,94.71192169189453
2018-09-10,95.01134490966797
2018-09-11,95.1573486328125
2018-09-12,95.61741638183594
2018-09-13,95.96791076660156
2018-09-14,94.64620208740234
2018-09-17,95.34725189208984
2018-09-18,94.93827819824219
2018-09-19,93.33177947998047
2018-09-20,94.12679290771484
2018-09-21,94.12679290771484
2018-09-24,92.30121612548828
2018-09-25,92.69871520996094
2018-09-26,91.47673797607422
2018-09-27,91.43260192871094
2018-09-28,93.09620666503906
2018-10-01,92.10246276855469
2018-10-02,91.77857208251953
2018-10-03,90.2253646850586
2018-10-04,90.35787963867188
2018-10-05,90.33578491210938
2018-10-08,91.9994125366211
2018-10-09,91.35161590576172
2018-10-10,89.72481536865234
2018-10-11,87.75203704833984
2018-10-12,87.1557846069336
2018-10-15,87.76676177978516
2018-10-16,89.70271301269531
2018-10-17,89.80580139160156
2018-10-18,89.6659164428711
2018-10-19,90.46829223632812
2018-10-22,88.3409194946289
2018-10-23,88.47343444824219
2018-10-24,89.06966400146484
2018-10-25,90.69645690917969
2018-10-26,90.1885757446289
2018-10-29,92.2423324584961
2018-10-30,93.42010498046875
2018-10-31,91.3148193359375
2018-11-01,91.49147033691406
2018-11-02,90.37259674072266
2018-11-05,91.91842651367188
2018-11-06,92.11720275878906
2018-11-07,93.42010498046875
2018-11-08,94.32551574707031
2018-11-09,94.70829010009766
2018-11-12,94.56107330322266
2018-11-13,94.95121765136719
2018-11-14,94.84817504882812
2018-11-15,93.75870513916016
2018-11-16,94.9659423828125
2018-11-19,95.15733337402344
2018-11-20,95.21622467041016
2018-11-21,95.03955078125
2018-11-23,94.5463638305664
2018-11-26,94.796630859375
2018-11-27,95.24568176269531
2018-11-28,96.4749526977539
2018-11-29,96.34984588623047
2018-11-30,97.233154296875
2018-12-03,98.4698486328125
2018-12-04,96.62955474853516
2018-12-06,99.78013610839844
2018-12-07,98.65386962890625
2018-12-10,97.75579833984375
2018-12-11,98.13858032226562
2018-12-12,95.98176574707031
2018-12-13,96.84302520751953
2018-12-14,96.36457061767578
2018-12-17,93.11093139648438
2018-12-18,92.2864761352539
2018-12-19,90.50509643554688
2018-12-20,89.40090942382812
2018-12-21,88.12010955810547
2018-12-24,84.89591217041016
2018-12-26,88.21577453613281
2018-12-27,88.50286102294922
2018-12-28,88.57647705078125
2018-12-31,87.63361358642578
2019-01-02,85.97805786132812
2019-01-03,86.55712890625
2019-01-04,87.52969360351562
2019-01-07,88.65814208984375
2019-01-08,90.55126953125
2019-01-09,90.54386138916016
2019-01-10,91.83563232421875
2019-01-11,91.6203384399414
2019-01-14,91.31594848632812
2019-01-15,92.28108215332031
2019-01-16,92.82305145263672
2019-01-17,93.24620819091797
2019-01-18,93.47634887695312
2019-01-22,93.76589965820312
2019-01-23,93.617431640625
2019-01-24,94.05542755126953
2019-01-25,95.36949920654297
2019-01-28,96.13416290283203
2019-01-29,96.78005981445312
2019-01-30,97.58185577392578
2019-01-31,98.4207763671875
2019-02-01,98.12384033203125
2019-02-04,99.72000122070312
2019-02-05,99.65318298339844
2019-02-06,99.05184936523438
2019-02-07,100.66284942626953
2019-02-08,101.35328674316406
2019-02-11,101.32360076904297
2019-02-12,100.28421020507812
2019-02-13,100.65543365478516
2019-02-14,99.645751953125
2019-02-15,100.5811996459961
2019-02-19,100.4698257446289
2019-02-20,99.20774841308594
2019-02-21,99.82395935058594
2019-02-22,100.34362030029297
2019-02-25,99.645751953125
2019-02-26,99.2894058227539
2019-02-27,98.82910919189453
2019-02-28,99.17801666259766
2019-03-01,98.33910369873047
2019-03-04,98.79199981689453
2019-03-05,99.70513153076172
2019-03-06,98.56925964355469
2019-03-07,98.26487731933594
2019-03-08,97.87138366699219
2019-03-11,98.66578674316406
2019-03-12,99.482421875
2019-03-13,100.14073944091797
2019-03-14,99.8564682006836
2019-03-15,99.25800323486328
2019-03-18,99.0410385131836
