Date,J
2016-03-10,31.00672721862793
2016-03-11,31.884990692138672
2016-03-14,31.686426162719727
2016-03-15,31.587146759033203
2016-03-16,32.36613082885742
2016-03-17,33.496421813964844
2016-03-18,33.664451599121094
2016-03-21,33.710269927978516
2016-03-22,34.053924560546875
2016-03-23,33.343685150146484
2016-03-24,33.04583740234375
2016-03-28,32.854915618896484
2016-03-29,33.24440002441406
2016-03-30,33.42770004272461
2016-03-31,33.259681701660156
2016-04-01,33.42005920410156
2016-04-04,32.870174407958984
2016-04-05,32.40432357788086
2016-04-06,32.28975296020508
2016-04-07,31.304569244384766
2016-04-08,31.464950561523438
2016-04-11,31.671152114868164
2016-04-12,31.923192977905273
2016-04-13,32.80145263671875
2016-04-14,32.36613082885742
2016-04-15,32.198123931884766
2016-04-18,32.534149169921875
2016-04-19,32.809085845947266
2016-04-20,33.12984848022461
2016-04-21,33.12984848022461
2016-04-22,33.42770004272461
2016-04-25,33.305503845214844
2016-04-26,33.893558502197266
2016-04-27,34.32887649536133
2016-04-28,33.98521041870117
2016-04-29,34.046295166015625
2016-05-02,34.275421142578125
2016-05-03,34.42052459716797
2016-05-04,33.9470100402832
2016-05-05,35.58137130737305
2016-05-06,37.15460968017578
2016-05-09,37.60520935058594
2016-05-10,38.5140266418457
2016-05-11,38.23908615112305
2016-05-12,38.04051208496094
2016-05-13,37.528831481933594
2016-05-16,38.27726745605469
2016-05-17,37.666290283203125
2016-05-18,37.72740173339844
2016-05-19,37.36081314086914
2016-05-20,37.589935302734375
2016-05-23,37.14697265625
2016-05-24,37.42190933227539
2016-05-25,38.20088195800781
2016-05-26,38.20088195800781
2016-05-27,38.30017852783203
2016-05-31,38.712581634521484
2016-06-01,38.85767364501953
2016-06-02,38.78132247924805
2016-06-03,39.33118438720703
2016-06-06,39.682491302490234
2016-06-07,39.53740310668945
2016-06-08,40.17890930175781
2016-06-09,40.10254669189453
2016-06-10,39.377017974853516
2016-06-13,38.74314498901367
2016-06-14,38.964603424072266
2016-06-15,38.97224044799805
2016-06-16,38.926429748535156
2016-06-17,39.13261795043945
2016-06-20,40.01089096069336
2016-06-21,39.865787506103516
2016-06-22,39.95743179321289
2016-06-23,40.553138732910156
2016-06-24,37.933597564697266
2016-06-27,36.39089584350586
2016-06-28,36.55126953125
2016-06-29,37.23099136352539
2016-06-30,38.04051208496094
2016-07-01,37.987060546875
2016-07-05,37.15460968017578
2016-07-06,38.01759338378906
2016-07-07,38.16271209716797
2016-07-08,39.1402587890625
2016-07-11,39.59850311279297
2016-07-12,40.54549789428711
2016-07-13,40.31637191772461
2016-07-14,40.35456848144531
2016-07-15,40.247650146484375
2016-07-18,40.186546325683594
2016-07-19,40.08727264404297
2016-07-20,40.72114562988281
2016-07-21,40.74406051635742
2016-07-22,40.53786849975586
2016-07-25,40.46912384033203
2016-07-26,41.14118194580078
2016-07-27,41.59941864013672
2016-07-28,41.301570892333984
2016-07-29,40.873897552490234
2016-08-01,40.850990295410156
2016-08-02,40.46912384033203
2016-08-03,40.47675323486328
2016-08-04,40.48439025878906
2016-08-05,41.057186126708984
2016-08-08,40.77461242675781
2016-08-09,42.439510345458984
2016-08-10,41.71397399902344
2016-08-11,41.55360794067383
2016-08-12,40.86624526977539
2016-08-15,41.431400299072266
2016-08-16,41.00372314453125
2016-08-17,40.69060134887695
2016-08-18,41.21757888793945
2016-08-19,41.034271240234375
2016-08-22,41.3092041015625
2016-08-23,41.729244232177734
2016-08-24,41.32447814941406
2016-08-25,41.507774353027344
2016-08-26,41.60706329345703
2016-08-29,41.813262939453125
2016-08-30,40.84334945678711
2016-08-31,40.24001693725586
2016-09-01,39.73596954345703
2016-09-02,39.903987884521484
2016-09-06,39.4533805847168
2016-09-07,39.5450325012207
2016-09-08,39.384647369384766
2016-09-09,38.30017852783203
2016-09-12,38.651493072509766
2016-09-13,38.30017852783203
2016-09-14,37.65102005004883
2016-09-15,38.29254913330078
2016-09-16,37.933597564697266
2016-09-19,38.39182662963867
2016-09-20,38.11688995361328
2016-09-21,38.67440414428711
2016-09-22,39.10971450805664
2016-09-23,38.68203353881836
2016-09-26,38.72785568237305
2016-09-27,38.75840377807617
2016-09-28,39.8734245300293
2016-09-29,39.682491302490234
2016-09-30,39.49920654296875
2016-10-03,39.682491302490234
2016-10-04,39.193729400634766
2016-10-05,39.96507263183594
2016-10-06,40.01089096069336
2016-10-07,39.58321762084961
2016-10-10,39.59084701538086
2016-10-11,38.261993408203125
2016-10-12,38.4605598449707
2016-10-13,38.33072280883789
2016-10-14,38.22380828857422
2016-10-17,38.39946365356445
2016-10-18,38.62858581542969
2016-10-19,38.78132247924805
2016-10-20,38.69731521606445
2016-10-21,38.60567092895508
2016-10-24,38.93406295776367
2016-10-25,38.5140266418457
2016-10-26,38.85005569458008
2016-10-27,38.70494079589844
2016-10-28,39.02570343017578
2016-10-31,39.39228820800781
2016-11-01,38.75840377807617
2016-11-02,38.60567092895508
2016-11-03,38.97224044799805
2016-11-04,37.61283874511719
2016-11-07,37.74266815185547
2016-11-08,38.17798614501953
2016-11-09,41.93545150756836
2016-11-10,42.68388366699219
2016-11-11,42.477684020996094
2016-11-14,44.776451110839844
2016-11-15,45.204139709472656
2016-11-16,44.776451110839844
2016-11-17,44.92921447753906
2016-11-18,44.40988540649414
2016-11-21,44.295326232910156
2016-11-22,45.30343246459961
2016-11-23,47.113426208496094
2016-11-25,47.480010986328125
2016-11-28,47.28908157348633
2016-11-29,47.13633346557617
2016-11-30,47.35780715942383
2016-12-01,47.06760025024414
2016-12-02,46.32679748535156
2016-12-05,45.70820999145508
2016-12-06,46.19696044921875
2016-12-07,46.05187225341797
2016-12-08,46.50245666503906
2016-12-09,47.021785736083984
2016-12-12,47.02940368652344
2016-12-13,46.280982971191406
2016-12-14,45.78456115722656
2016-12-15,45.333984375
2016-12-16,44.898658752441406
2016-12-19,44.860469818115234
2016-12-20,45.38743591308594
2016-12-21,44.646629333496094
2016-12-22,44.562618255615234
2016-12-23,44.440425872802734
2016-12-27,44.65427780151367
2016-12-28,43.90583038330078
2016-12-29,43.745452880859375
2016-12-30,43.531593322753906
2017-01-03,44.40988540649414
2017-01-04,44.89102554321289
2017-01-05,44.7230110168457
2017-01-06,44.28004455566406
2017-01-09,43.33303451538086
2017-01-10,43.75308609008789
2017-01-11,43.768348693847656
2017-01-12,43.82946014404297
2017-01-13,44.417510986328125
2017-01-17,43.539241790771484
2017-01-18,44.31059646606445
2017-01-19,43.99747085571289
2017-01-20,43.82181167602539
2017-01-23,43.62324905395508
2017-01-24,45.914398193359375
2017-01-25,47.25088882446289
2017-01-26,46.75447463989258
2017-01-27,46.09767150878906
2017-01-30,45.34925842285156
2017-01-31,44.715362548828125
2017-02-01,44.93684005737305
2017-02-02,44.82992172241211
2017-02-03,45.227046966552734
2017-02-06,45.196502685546875
2017-02-07,44.90628433227539
2017-02-08,43.2490348815918
2017-02-09,43.13447570800781
2017-02-10,43.837100982666016
2017-02-13,43.875282287597656
2017-02-14,43.936370849609375
2017-02-15,44.65614700317383
2017-02-16,45.199798583984375
2017-02-17,44.11248016357422
2017-02-21,44.556610107421875
2017-02-22,43.492271423339844
2017-02-23,42.95627212524414
2017-02-24,42.90266418457031
2017-02-27,43.68368911743164
2017-02-28,43.19364929199219
2017-03-01,44.05889892578125
2017-03-02,43.492271423339844
2017-03-03,43.24723815917969
2017-03-06,43.201297760009766
2017-03-07,43.27021789550781
2017-03-08,43.40037536621094
2017-03-09,42.78015899658203
2017-03-10,43.201297760009766
2017-03-13,43.21662139892578
2017-03-14,42.53514862060547
2017-03-15,43.132381439208984
2017-03-16,42.78015899658203
2017-03-17,42.46622085571289
2017-03-20,42.458560943603516
2017-03-21,41.754112243652344
2017-03-22,41.945533752441406
2017-03-23,41.93021774291992
2017-03-24,41.44783020019531
2017-03-27,41.118568420410156
2017-03-28,41.4937744140625
2017-03-29,42.198219299316406
2017-03-30,42.36668014526367
2017-03-31,42.328392028808594
2017-04-03,41.861305236816406
2017-04-04,41.861305236816406
2017-04-05,41.58565139770508
2017-04-06,41.79240036010742
2017-04-07,41.73878479003906
2017-04-10,42.06804275512695
2017-04-11,41.81535720825195
2017-04-12,40.66681671142578
2017-04-13,40.55958938598633
2017-04-17,40.927146911621094
2017-04-18,41.0726203918457
2017-04-19,41.256404876708984
2017-04-20,41.10326385498047
2017-04-21,40.99605178833008
2017-04-24,41.853641510009766
2017-04-25,42.198219299316406
2017-04-26,42.4202766418457
2017-04-27,42.665306091308594
2017-04-28,42.05274200439453
2017-05-01,41.7464485168457
2017-05-02,42.228843688964844
2017-05-03,41.79240036010742
2017-05-04,41.945533752441406
2017-05-05,41.853641510009766
2017-05-08,41.891937255859375
2017-05-09,42.81843948364258
2017-05-10,41.77708435058594
2017-05-11,41.77708435058594
2017-05-12,40.391136169433594
2017-05-15,40.44474411010742
2017-05-16,40.27628707885742
2017-05-17,39.70804214477539
2017-05-18,39.46998977661133
2017-05-19,40.70630645751953
2017-05-22,40.60647964477539
2017-05-23,40.83685302734375
2017-05-24,40.652565002441406
2017-05-25,40.38380432128906
2017-05-26,40.437564849853516
2017-05-30,40.41451644897461
2017-05-31,40.25325393676758
2017-06-01,40.85990524291992
2017-06-02,40.852203369140625
2017-06-05,40.168800354003906
2017-06-06,39.999847412109375
2017-06-07,39.930747985839844
2017-06-08,40.62952423095703
2017-06-09,42.1960334777832
2017-06-12,42.24209976196289
2017-06-13,42.23443603515625
2017-06-14,41.919593811035156
2017-06-15,41.31295394897461
2017-06-16,41.32832336425781
2017-06-19,41.62010955810547
2017-06-20,41.044193267822266
2017-06-21,40.3070068359375
2017-06-22,40.437564849853516
2017-06-23,40.552738189697266
2017-06-26,41.120975494384766
2017-06-27,41.105621337890625
2017-06-28,41.62778854370117
2017-06-29,41.128658294677734
2017-06-30,41.766021728515625
2017-07-03,42.349609375
2017-07-05,42.126930236816406
2017-07-06,41.59708786010742
2017-07-07,42.0962028503418
2017-07-10,42.065494537353516
2017-07-11,41.927268981933594
2017-07-12,41.988704681396484
2017-07-13,41.65082931518555
2017-07-14,41.75065231323242
2017-07-17,41.85049057006836
2017-07-18,40.23790740966797
2017-07-19,41.02882766723633
2017-07-20,40.345394134521484
2017-07-21,40.16111373901367
2017-07-24,40.061279296875
2017-07-25,40.69095230102539
2017-07-26,40.54506301879883
2017-07-27,40.74469757080078
2017-07-28,40.230201721191406
2017-07-31,40.48362731933594
2017-08-01,40.89060592651367
2017-08-02,41.0831298828125
2017-08-03,40.55948257446289
2017-08-04,40.413169860839844
2017-08-07,40.282264709472656
2017-08-08,41.676082611083984
2017-08-09,41.75308609008789
2017-08-10,40.56718063354492
2017-08-11,40.49017333984375
2017-08-14,40.605690002441406
2017-08-15,39.7124137878418
2017-08-16,39.31196594238281
2017-08-17,38.69591522216797
2017-08-18,38.38788986206055
2017-08-21,38.17996597290039
2017-08-22,39.17335510253906
2017-08-23,39.527591705322266
2017-08-24,39.527591705322266
2017-08-25,39.997337341308594
2017-08-28,40.22065734863281
2017-08-29,40.944522857666016
2017-08-30,41.39115524291992
2017-08-31,41.96100997924805
2017-09-01,42.45384979248047
2017-09-05,41.87629699707031
2017-09-06,41.96100997924805
2017-09-07,41.92250061035156
2017-09-08,42.06881332397461
2017-09-11,42.26902389526367
2017-09-12,43.069908142089844
2017-09-13,43.10841369628906
2017-09-14,42.96208953857422
2017-09-15,43.08530807495117
2017-09-18,43.709049224853516
2017-09-19,43.77835464477539
2017-09-20,44.44831848144531
2017-09-21,44.20960998535156
2017-09-22,44.309715270996094
2017-09-25,44.864158630371094
2017-09-26,44.89495849609375
2017-09-27,44.92577362060547
2017-09-28,44.79485321044922
2017-09-29,44.87186050415039
2017-10-02,45.272300720214844
2017-10-03,45.002769470214844
2017-10-04,45.12598419189453
2017-10-05,45.272300720214844
2017-10-06,45.40321350097656
2017-10-09,44.956573486328125
2017-10-10,44.941158294677734
2017-10-11,44.67163848876953
2017-10-12,45.18120193481445
2017-10-13,45.20437240600586
2017-10-16,45.551795959472656
2017-10-17,44.957313537597656
2017-10-18,44.91098403930664
2017-10-19,45.01134490966797
2017-10-20,45.412818908691406
2017-10-23,45.04224395751953
2017-10-24,45.23525619506836
2017-10-25,44.84149932861328
2017-10-26,45.34333038330078
2017-10-27,45.32789611816406
2017-10-30,45.1348876953125
2017-10-31,44.941871643066406
2017-11-01,45.00363540649414
2017-11-02,45.351051330566406
2017-11-03,45.77569580078125
2017-11-06,47.180850982666016
2017-11-07,47.04188919067383
2017-11-08,47.18859100341797
2017-11-09,46.540042877197266
2017-11-10,46.3470344543457
2017-11-13,46.18489074707031
2017-11-14,44.7334098815918
2017-11-15,44.27790069580078
2017-11-16,45.11172866821289
2017-11-17,45.26612854003906
2017-11-20,45.81429672241211
2017-11-21,50.07609558105469
2017-11-22,50.01432800292969
2017-11-24,48.86395263671875
2017-11-27,48.88711929321289
2017-11-28,49.844482421875
2017-11-29,50.05293273925781
2017-11-30,50.67058181762695
2017-12-01,50.539337158203125
2017-12-04,51.488975524902344
2017-12-05,51.311405181884766
2017-12-06,52.26103210449219
2017-12-07,52.26103210449219
2017-12-08,52.89413070678711
2017-12-11,52.79376220703125
2017-12-12,52.801490783691406
2017-12-13,52.623905181884766
2017-12-14,51.05661392211914
2017-12-15,51.10293197631836
2017-12-18,51.52757263183594
2017-12-19,51.257354736328125
2017-12-20,51.257354736328125
2017-12-21,51.32683181762695
2017-12-22,51.17243957519531
2017-12-26,50.994869232177734
2017-12-27,51.17243957519531
2017-12-28,51.39632034301758
2017-12-29,50.925357818603516
2018-01-02,51.6279411315918
2018-01-03,51.80552291870117
2018-01-04,52.33824920654297
2018-01-05,52.60845184326172
2018-01-08,52.4694938659668
2018-01-09,52.276493072509766
2018-01-10,52.35369110107422
2018-01-11,53.658477783203125
2018-01-12,53.70479202270508
2018-01-16,53.596717834472656
2018-01-17,53.72024154663086
2018-01-18,53.57353973388672
2018-01-19,54.00589370727539
2018-01-22,54.222076416015625
2018-01-23,53.95186996459961
2018-01-24,54.22980499267578
2018-01-25,53.93641662597656
2018-01-26,54.00589370727539
2018-01-29,54.85517883300781
2018-01-30,53.812896728515625
2018-01-31,53.62759017944336
2018-02-01,54.05994415283203
2018-02-02,51.820953369140625
2018-02-05,48.755863189697266
2018-02-06,49.52021026611328
2018-02-07,50.96398162841797
2018-02-08,48.501075744628906
2018-02-09,48.045562744140625
2018-02-12,48.709537506103516
2018-02-13,48.07644271850586
2018-02-14,49.14961624145508
2018-02-15,49.30438995361328
2018-02-16,48.90198516845703
2018-02-20,48.34477615356445
2018-02-21,48.027488708496094
2018-02-22,48.44537353515625
2018-02-23,48.25189971923828
2018-02-26,48.7626838684082
2018-02-27,47.77983474731445
2018-02-28,47.253597259521484
2018-03-01,45.92251205444336
2018-03-02,46.464229583740234
2018-03-05,46.518394470214844
2018-03-06,46.588050842285156
2018-03-07,46.5803108215332
2018-03-08,46.13146209716797
2018-03-09,47.05237579345703
2018-03-12,46.76604080200195
2018-03-13,46.518394470214844
2018-03-14,46.26301574707031
2018-03-15,46.3868408203125
2018-03-16,47.16847610473633
2018-03-19,46.36362838745117
2018-03-20,46.53389358520508
2018-03-21,46.84342575073242
2018-03-22,44.622371673583984
2018-03-23,43.00495147705078
2018-03-26,44.715240478515625
2018-03-27,43.515708923339844
2018-03-28,44.0109977722168
2018-03-29,45.77547073364258
2018-04-02,44.66880416870117
2018-04-03,45.311134338378906
2018-04-04,46.572574615478516
2018-04-05,46.332672119140625
2018-04-06,44.89323425292969
2018-04-09,45.13315200805664
2018-04-10,45.999900817871094
2018-04-11,46.061805725097656
2018-04-12,46.015380859375
2018-04-13,45.86833953857422
2018-04-16,46.21657943725586
2018-04-17,46.6190185546875
2018-04-18,46.86665344238281
2018-04-19,46.820213317871094
2018-04-20,46.433265686035156
2018-04-23,46.78927230834961
2018-04-24,45.72902297973633
2018-04-25,45.38077926635742
2018-04-26,45.048011779785156
2018-04-27,45.50460433959961
2018-04-30,44.95515441894531
2018-05-01,45.18730545043945
2018-05-02,44.676544189453125
2018-05-03,44.227691650390625
2018-05-04,43.98778533935547
2018-05-07,43.887176513671875
2018-05-08,48.058441162109375
2018-05-09,48.646583557128906
2018-05-10,49.34308624267578
2018-05-11,49.180572509765625
2018-05-14,48.74720001220703
2018-05-15,48.51503372192383
2018-05-16,49.12640380859375
2018-05-17,49.61510467529297
2018-05-18,49.4444465637207
2018-05-21,49.82455062866211
2018-05-22,49.41342544555664
2018-05-23,49.227256774902344
2018-05-24,49.227256774902344
2018-05-25,49.12641143798828
2018-05-29,49.10313415527344
2018-05-30,50.29774856567383
2018-05-31,50.26669692993164
2018-06-01,50.739906311035156
2018-06-04,51.08897399902344
2018-06-05,51.50786590576172
2018-06-06,51.39925765991211
2018-06-07,51.23636245727539
2018-06-08,51.662994384765625
2018-06-11,51.4458122253418
2018-06-12,51.33720779418945
2018-06-13,50.82523727416992
2018-06-14,50.693363189697266
2018-06-15,50.07278823852539
2018-06-18,50.809715270996094
2018-06-19,50.26669692993164
2018-06-20,50.88729476928711
2018-06-21,50.07278823852539
2018-06-22,50.26669692993164
2018-06-25,49.25827407836914
2018-06-26,49.506507873535156
2018-06-27,49.335845947265625
2018-06-28,49.18069839477539
2018-06-29,49.25050735473633
2018-07-02,49.646141052246094
2018-07-03,48.878177642822266
2018-07-05,50.00297164916992
2018-07-06,50.45288848876953
2018-07-09,51.19757080078125
2018-07-10,51.59320068359375
2018-07-11,50.732139587402344
2018-07-12,50.87953567504883
2018-07-13,51.4458122253418
2018-07-16,50.77095031738281
2018-07-17,51.19757080078125
2018-07-18,51.887977600097656
2018-07-19,51.84918975830078
2018-07-20,51.26739501953125
2018-07-23,51.29065704345703
2018-07-24,52.03536605834961
2018-07-25,52.05086898803711
2018-07-26,52.46200180053711
2018-07-27,52.174983978271484
2018-07-30,51.95777893066406
2018-07-31,52.46200180053711
2018-08-01,52.012088775634766
2018-08-02,52.02762985229492
2018-08-03,52.15980529785156
2018-08-06,56.21815490722656
2018-08-07,56.10153579711914
2018-08-08,56.66130065917969
2018-08-09,56.41250991821289
2018-08-10,55.883827209472656
2018-08-13,55.2696418762207
2018-08-14,55.673912048339844
2018-08-15,55.098602294921875
2018-08-16,55.2696418762207
2018-08-17,55.868289947509766
2018-08-20,56.62242889404297
2018-08-21,56.80902099609375
2018-08-22,56.731258392333984
2018-08-23,56.56023025512695
2018-08-24,56.58355712890625
2018-08-27,56.60688400268555
2018-08-28,56.41250991821289
2018-08-29,57.252166748046875
2018-08-30,56.739036560058594
2018-08-31,56.51358413696289
2018-09-04,56.016014099121094
2018-09-05,56.50579833984375
2018-09-06,57.40765380859375
2018-09-07,57.23661804199219
2018-09-10,57.46208190917969
2018-09-11,57.67977523803711
2018-09-12,58.33283615112305
2018-09-13,58.48834228515625
2018-09-14,58.91594314575195
2018-09-17,59.063655853271484
2018-09-18,59.211368560791016
2018-09-19,59.71672058105469
2018-09-20,59.66229248046875
2018-09-21,60.33869171142578
2018-09-24,60.06657028198242
2018-09-25,60.175411224365234
2018-09-26,59.84888458251953
2018-09-27,59.56845474243164
2018-09-28,59.59182357788086
2018-10-01,60.028053283691406
2018-10-02,60.13711166381836
2018-10-03,60.46427917480469
2018-10-04,60.65122604370117
2018-10-05,59.62298583984375
2018-10-08,60.043617248535156
2018-10-09,59.716461181640625
2018-10-10,57.85470199584961
2018-10-11,56.23441696166992
2018-10-12,56.08642578125
2018-10-15,56.82645034790039
2018-10-16,57.90143966674805
2018-10-17,57.527530670166016
2018-10-18,56.93550109863281
2018-10-19,56.30453872680664
2018-10-22,60.144901275634766
2018-10-23,59.0621223449707
2018-10-24,56.49927520751953
2018-10-25,58.6025276184082
2018-10-26,57.57426452636719
2018-10-29,56.398014068603516
2018-10-30,57.7534294128418
2018-10-31,58.49346923828125
2018-11-01,58.83621597290039
2018-11-02,58.53239822387695
2018-11-05,59.83330535888672
2018-11-06,61.95213317871094
2018-11-07,63.034908294677734
2018-11-08,61.874237060546875
2018-11-09,60.176055908203125
2018-11-12,58.50125503540039
2018-11-13,58.15850067138672
2018-11-14,57.106876373291016
2018-11-15,58.423343658447266
2018-11-16,57.78459548950195
2018-11-19,56.81087112426758
2018-11-20,50.67252731323242
2018-11-21,50.79715347290039
2018-11-23,50.39208984375
2018-11-26,50.84389877319336
2018-11-27,50.39208984375
2018-11-28,51.552764892578125
2018-11-29,50.71146774291992
2018-11-30,51.15549087524414
2018-12-03,51.396968841552734
2018-12-04,48.89645004272461
2018-12-06,47.45534896850586
2018-12-07,46.56730651855469
2018-12-10,45.85064697265625
2018-12-11,46.65299606323242
2018-12-12,47.3852424621582
2018-12-13,46.65299606323242
2018-12-14,45.726016998291016
2018-12-17,45.071678161621094
2018-12-18,44.947044372558594
2018-12-19,44.75229263305664
2018-12-20,44.4874382019043
2018-12-21,43.56045150756836
2018-12-24,43.03075408935547
2018-12-26,45.071678161621094
2018-12-27,45.445594787597656
2018-12-28,44.85356521606445
2018-12-31,45.539058685302734
2019-01-02,45.554630279541016
2019-01-03,44.63544845581055
2019-01-04,46.364768981933594
2019-01-07,46.372562408447266
2019-01-08,46.45045852661133
2019-01-09,46.85554122924805
2019-01-10,47.322914123535156
2019-01-11,47.10480499267578
2019-01-14,46.80878829956055
2019-01-15,46.70752716064453
2019-01-16,46.48941421508789
2019-01-17,47.14375305175781
2019-01-18,48.69392013549805
2019-01-22,48.10189437866211
2019-01-23,48.06293869018555
2019-01-24,48.43684387207031
2019-01-25,49.67543411254883
2019-01-28,49.16130828857422
2019-01-29,49.02887725830078
2019-01-30,49.80006408691406
2019-01-31,50.47776412963867
2019-02-01,50.9373779296875
2019-02-04,51.825416564941406
2019-02-05,51.98120880126953
2019-02-06,52.986080169677734
2019-02-07,50.8127326965332
2019-02-08,51.20222091674805
2019-02-11,51.20222091674805
2019-02-12,52.68228530883789
2019-02-13,53.30546951293945
2019-02-14,53.01652526855469
2019-02-15,53.66469955444336
2019-02-19,55.64041519165039
2019-02-20,57.63174819946289
2019-02-21,57.600521087646484
2019-02-22,58.139347076416016
2019-02-25,58.43610382080078
2019-02-26,58.40486145019531
2019-02-27,58.40486145019531
2019-02-28,57.61614227294922
2019-03-01,57.79575729370117
2019-03-04,57.506805419921875
2019-03-05,57.00701904296875
2019-03-06,56.42132568359375
2019-03-07,56.3120002746582
2019-03-08,56.14801788330078
2019-03-11,57.03825759887695
2019-03-12,57.053871154785156
2019-03-13,57.21786880493164
2019-03-14,57.069488525390625
2019-03-15,57.63956069946289
