Date,DUK
2016-08-18,56.130226135253906
2016-08-19,55.3640251159668
2016-08-22,55.52676010131836
2016-08-23,55.22842025756836
2016-08-24,55.303001403808594
2016-08-25,55.418277740478516
2016-08-26,54.19097137451172
2016-08-29,54.54359817504883
2016-08-30,53.91975784301758
2016-08-31,54.01469802856445
2016-09-01,53.790924072265625
2016-09-02,54.4079704284668
2016-09-06,54.88261032104492
2016-09-07,54.61137008666992
2016-09-08,54.79444885253906
2016-09-09,52.85519027709961
2016-09-12,53.75701904296875
2016-09-13,53.42475891113281
2016-09-14,53.3433952331543
2016-09-15,53.607852935791016
2016-09-16,53.980777740478516
2016-09-19,54.55713653564453
2016-09-20,54.360496520996094
2016-09-21,55.533546447753906
2016-09-22,55.94717788696289
2016-09-23,55.95394515991211
2016-09-26,55.70307540893555
2016-09-27,55.214874267578125
2016-09-28,54.9910888671875
2016-09-29,54.455421447753906
2016-09-30,54.272361755371094
2016-10-03,53.628177642822266
2016-10-04,52.52294158935547
2016-10-05,52.27204895019531
2016-10-06,52.27204895019531
2016-10-07,51.919464111328125
2016-10-10,52.25172424316406
2016-10-11,51.471946716308594
2016-10-12,51.97371292114258
2016-10-13,52.848411560058594
2016-10-14,52.353424072265625
2016-10-17,52.577186584472656
2016-10-18,52.82130432128906
2016-10-19,52.97724151611328
2016-10-20,53.17387008666992
2016-10-21,52.90266418457031
2016-10-24,53.16032028198242
2016-10-25,53.28914260864258
2016-10-26,53.411224365234375
2016-10-27,53.17387008666992
2016-10-28,53.37729263305664
2016-10-31,54.258792877197266
2016-11-01,53.275604248046875
2016-11-02,52.889102935791016
2016-11-03,52.87553405761719
2016-11-04,52.394107818603516
2016-11-07,53.65530776977539
2016-11-08,54.00791931152344
2016-11-09,52.441566467285156
2016-11-10,50.96338653564453
2016-11-11,51.017635345458984
2016-11-14,50.47518539428711
2016-11-15,51.48550033569336
2016-11-16,50.72772216796875
2016-11-17,50.659114837646484
2016-11-18,50.47395706176758
2016-11-21,51.04317092895508
2016-11-22,50.66598129272461
2016-11-23,50.43281173706055
2016-11-25,50.98830032348633
2016-11-28,52.17470932006836
2016-11-29,52.373600006103516
2016-11-30,50.59054183959961
2016-12-01,49.891029357910156
2016-12-02,50.35052490234375
2016-12-05,50.48082733154297
2016-12-06,50.65226745605469
2016-12-07,51.20775604248047
2016-12-08,51.2489013671875
2016-12-09,51.99641036987305
2016-12-12,52.44902801513672
2016-12-13,53.02510452270508
2016-12-14,51.797542572021484
2016-12-15,52.14042663574219
2016-12-16,52.52446746826172
2016-12-19,52.8947868347168
2016-12-20,53.04566955566406
2016-12-21,52.805641174316406
2016-12-22,53.33368682861328
2016-12-23,53.230831146240234
2016-12-27,53.13484191894531
2016-12-28,52.82622528076172
2016-12-29,53.505149841308594
2016-12-30,53.230831146240234
2017-01-03,53.3062744140625
2017-01-04,53.251407623291016
2017-01-05,53.31999969482422
2017-01-06,53.141658782958984
2017-01-09,52.55875778198242
2017-01-10,52.46274948120117
2017-01-11,52.87422561645508
2017-01-12,53.175968170166016
2017-01-13,52.94965362548828
2017-01-17,53.12110900878906
2017-01-18,53.148536682128906
2017-01-19,52.887916564941406
2017-01-20,53.03194808959961
2017-01-23,52.82622528076172
2017-01-24,52.9290771484375
2017-01-25,52.860504150390625
2017-01-26,52.887916564941406
2017-01-27,52.764488220214844
2017-01-30,52.887916564941406
2017-01-31,53.86174774169922
2017-02-01,53.05252456665039
2017-02-02,53.347412109375
2017-02-03,53.251407623291016
2017-02-06,53.19654083251953
2017-02-07,53.31999969482422
2017-02-08,53.93034744262695
2017-02-09,53.31999969482422
2017-02-10,53.56000900268555
2017-02-13,53.964622497558594
2017-02-14,53.51886749267578
2017-02-15,53.238033294677734
2017-02-16,54.7080078125
2017-02-17,54.33359909057617
2017-02-21,54.83975601196289
2017-02-22,55.38060760498047
2017-02-23,56.101715087890625
2017-02-24,56.82975769042969
2017-02-27,56.76044464111328
2017-02-28,57.23886489868164
2017-03-01,56.80896759033203
2017-03-02,57.10710525512695
2017-03-03,56.79510498046875
2017-03-06,56.76734924316406
2017-03-07,56.64256286621094
2017-03-08,55.692623138427734
2017-03-09,55.50539779663086
2017-03-10,55.91450119018555
2017-03-13,56.073978424072266
2017-03-14,56.073978424072266
2017-03-15,56.857505798339844
2017-03-16,56.594017028808594
2017-03-17,56.74654769897461
2017-03-20,56.28893280029297
2017-03-21,57.32900619506836
2017-03-22,57.38448715209961
2017-03-23,57.32900619506836
2017-03-24,57.54396438598633
2017-03-27,57.4052848815918
2017-03-28,57.50234603881836
2017-03-29,57.148712158203125
2017-03-30,56.88524627685547
2017-03-31,56.86444091796875
2017-04-03,57.03084945678711
2017-04-04,57.114051818847656
2017-04-05,57.46075439453125
2017-04-06,57.26660919189453
2017-04-07,57.03779602050781
2017-04-10,57.134864807128906
2017-04-11,56.989261627197266
2017-04-12,57.398338317871094
2017-04-13,57.26660919189453
2017-04-17,57.50234603881836
2017-04-18,57.45383834838867
2017-04-19,57.10018539428711
2017-04-20,56.87830352783203
2017-04-21,57.003116607666016
2017-04-24,57.259681701660156
2017-04-25,57.3359489440918
2017-04-26,57.27354431152344
2017-04-27,57.4815559387207
2017-04-28,57.204185485839844
2017-05-01,56.90605163574219
2017-05-02,57.127925872802734
2017-05-03,56.88524627685547
2017-05-04,57.26660919189453
2017-05-05,57.53704071044922
2017-05-08,57.49541091918945
2017-05-09,56.93378448486328
2017-05-10,57.19032669067383
2017-05-11,57.5509033203125
2017-05-12,57.88372039794922
2017-05-15,57.95307159423828
2017-05-16,57.63410568237305
2017-05-17,57.99488830566406
2017-05-18,58.324180603027344
2017-05-19,58.40823745727539
2017-05-22,58.919677734375
2017-05-23,59.059810638427734
2017-05-24,59.33303451538086
2017-05-25,59.6483039855957
2017-05-26,59.599246978759766
2017-05-30,59.83746337890625
2017-05-31,60.026611328125
2017-06-01,60.53104019165039
2017-06-02,60.44697952270508
2017-06-05,60.1317024230957
2017-06-06,60.117698669433594
2017-06-07,60.3138427734375
2017-06-08,59.81642532348633
2017-06-09,60.05463409423828
2017-06-12,59.984580993652344
2017-06-13,60.21577453613281
2017-06-14,60.475006103515625
2017-06-15,60.9163703918457
2017-06-16,61.049468994140625
2017-06-19,60.87433624267578
2017-06-20,60.888336181640625
2017-06-21,60.650123596191406
2017-06-22,60.44697952270508
2017-06-23,60.22278594970703
2017-06-26,60.741207122802734
2017-06-27,60.04061508178711
2017-06-28,59.5291748046875
2017-06-29,58.870635986328125
2017-06-30,58.56237030029297
2017-07-03,58.366207122802734
2017-07-05,58.35220718383789
2017-07-06,58.29615783691406
2017-07-07,58.443294525146484
2017-07-10,58.282135009765625
2017-07-11,58.2751350402832
2017-07-12,58.835609436035156
2017-07-13,58.40823745727539
2017-07-14,58.73752975463867
2017-07-17,58.870635986328125
2017-07-18,58.982723236083984
2017-07-19,59.09482955932617
2017-07-20,59.50115966796875
2017-07-21,59.6903190612793
2017-07-24,59.23493957519531
2017-07-25,58.716514587402344
2017-07-26,59.16487503051758
2017-07-27,59.58523941040039
2017-07-28,59.48716735839844
2017-07-31,59.634281158447266
2017-08-01,59.6693229675293
2017-08-02,60.06865692138672
2017-08-03,60.60810470581055
2017-08-04,60.58707046508789
2017-08-07,60.43294906616211
2017-08-08,60.671173095703125
2017-08-09,60.39091491699219
2017-08-10,60.5240364074707
2017-08-11,60.04061508178711
2017-08-14,60.334877014160156
2017-08-15,60.87433624267578
2017-08-16,61.09377670288086
2017-08-17,60.78230285644531
2017-08-18,61.14331817626953
2017-08-21,61.284881591796875
2017-08-22,61.263648986816406
2017-08-23,61.497215270996094
2017-08-24,61.41936111450195
2017-08-25,61.74496078491211
2017-08-28,61.87944793701172
2017-08-29,61.93610763549805
2017-08-30,61.78035354614258
2017-08-31,61.794525146484375
2017-09-01,61.645870208740234
2017-09-05,61.872398376464844
2017-09-06,61.57508087158203
2017-09-07,61.82283401489258
2017-09-08,62.13428497314453
2017-09-11,62.530677795410156
2017-09-12,61.78035354614258
2017-09-13,61.41936111450195
2017-09-14,61.93610763549805
2017-09-15,61.794525146484375
2017-09-18,60.91679382324219
2017-09-19,60.86017608642578
2017-09-20,60.30805587768555
2017-09-21,60.27975082397461
2017-09-22,59.63560104370117
2017-09-25,60.26559066772461
2017-09-26,60.039066314697266
2017-09-27,59.41618347167969
2017-09-28,59.6427001953125
2017-09-29,59.402008056640625
2017-10-02,59.713478088378906
2017-10-03,59.35248565673828
2017-10-04,59.791324615478516
2017-10-05,59.66391372680664
2017-10-06,59.911651611328125
2017-10-09,60.039066314697266
2017-10-10,60.72568893432617
2017-10-11,61.150386810302734
2017-10-12,61.5609245300293
2017-10-13,61.43352127075195
2017-10-16,61.67421340942383
2017-10-17,61.943172454833984
2017-10-18,61.6104850769043
2017-10-19,62.183834075927734
2017-10-20,62.240474700927734
2017-10-23,61.96438980102539
2017-10-24,62.282920837402344
2017-10-25,62.113033294677734
2017-10-26,61.83698654174805
2017-10-27,62.25459671020508
2017-10-30,62.367881774902344
2017-10-31,62.509429931640625
2017-11-01,62.19091796875
2017-11-02,62.6864128112793
2017-11-03,62.65808868408203
2017-11-06,62.198001861572266
2017-11-07,63.252655029296875
2017-11-08,63.16065979003906
2017-11-09,63.44379806518555
2017-11-10,62.92000198364258
2017-11-13,63.62076187133789
2017-11-14,64.47721862792969
2017-11-15,64.11622619628906
2017-11-16,63.77311706542969
2017-11-17,63.27985382080078
2017-11-20,63.37992477416992
2017-11-21,63.48715591430664
2017-11-22,63.35847091674805
2017-11-24,63.465728759765625
2017-11-27,63.537200927734375
2017-11-28,63.608673095703125
2017-11-29,63.62297821044922
2017-11-30,63.75163650512695
2017-12-01,63.42998504638672
2017-12-04,63.35133361816406
2017-12-05,62.87950897216797
2017-12-06,63.12971878051758
2017-12-07,62.836647033691406
2017-12-08,62.94387435913086
2017-12-11,63.17264938354492
2017-12-12,62.28621292114258
2017-12-13,62.59355163574219
2017-12-14,62.59355163574219
2017-12-15,62.79373550415039
2017-12-18,61.86441421508789
2017-12-19,60.77067565917969
2017-12-20,60.398956298828125
2017-12-21,60.263126373291016
2017-12-22,60.17019271850586
2017-12-26,59.762725830078125
2017-12-27,60.03435134887695
2017-12-28,60.041526794433594
2017-12-29,60.12728500366211
2018-01-02,59.49820327758789
2018-01-03,59.31235885620117
2018-01-04,58.84769058227539
2018-01-05,58.576045989990234
2018-01-08,58.76190948486328
2018-01-09,58.075626373291016
2018-01-10,57.267852783203125
2018-01-11,56.67448806762695
2018-01-12,56.40283203125
2018-01-16,56.05971145629883
2018-01-17,56.05256652832031
2018-01-18,55.28763198852539
2018-01-19,54.915931701660156
2018-01-22,55.00886154174805
2018-01-23,55.552162170410156
2018-01-24,55.216182708740234
2018-01-25,56.40283203125
2018-01-26,56.352806091308594
2018-01-29,55.25191116333008
2018-01-30,55.516414642333984
2018-01-31,56.11689376831055
2018-02-01,54.930233001708984
2018-02-02,54.70860290527344
2018-02-05,54.193912506103516
2018-02-06,53.25029373168945
2018-02-07,53.185943603515625
2018-02-08,53.128787994384766
2018-02-09,54.40123748779297
2018-02-12,54.90877151489258
2018-02-13,55.101783752441406
2018-02-14,53.95801544189453
2018-02-15,55.12269592285156
2018-02-16,55.4843635559082
2018-02-20,54.753746032714844
2018-02-21,54.49333190917969
2018-02-22,54.645240783691406
2018-02-23,55.86051940917969
2018-02-26,56.366920471191406
2018-02-27,55.21672058105469
2018-02-28,54.500553131103516
2018-03-01,54.65968704223633
2018-03-02,54.50779342651367
2018-03-05,56.055850982666016
2018-03-06,54.87672424316406
2018-03-07,54.435447692871094
2018-03-08,54.97075653076172
2018-03-09,55.07202911376953
2018-03-12,55.37586212158203
2018-03-13,55.31800842285156
2018-03-14,55.701393127441406
2018-03-15,55.5133171081543
2018-03-16,56.12819290161133
2018-03-19,55.73033142089844
2018-03-20,55.28904724121094
2018-03-21,55.10820770263672
2018-03-22,55.11543655395508
2018-03-23,54.37759017944336
2018-03-26,54.92012023925781
2018-03-27,55.77373123168945
2018-03-28,56.00521469116211
2018-03-29,56.0413818359375
2018-04-02,55.77373123168945
2018-04-03,55.88947296142578
2018-04-04,56.21500015258789
2018-04-05,56.85884094238281
2018-04-06,56.54052734375
2018-04-09,56.76477813720703
2018-04-10,56.07756042480469
2018-04-11,55.75925064086914
2018-04-12,55.07927703857422
2018-04-13,55.462677001953125
2018-04-16,56.3958625793457
2018-04-17,56.7864875793457
2018-04-18,56.62732696533203
2018-04-19,56.80094528198242
2018-04-20,56.193294525146484
2018-04-23,56.417545318603516
2018-04-24,56.583946228027344
2018-04-25,57.06861877441406
2018-04-26,57.755821228027344
2018-04-27,58.2332649230957
2018-04-30,57.9873161315918
2018-05-01,57.748600006103516
2018-05-02,57.85710144042969
2018-05-03,57.69798278808594
2018-05-04,57.784759521484375
2018-05-07,57.509883880615234
2018-05-08,56.337974548339844
2018-05-09,56.16437911987305
2018-05-10,56.54052734375
2018-05-11,56.35968017578125
2018-05-14,56.30183029174805
2018-05-15,55.65074920654297
2018-05-16,54.99971389770508
2018-05-17,54.275054931640625
2018-05-18,54.01884841918945
2018-05-21,53.9310417175293
2018-05-22,54.21649932861328
2018-05-23,54.80207824707031
2018-05-24,55.438880920410156
2018-05-25,55.4901123046875
2018-05-29,56.0683708190918
2018-05-30,56.34651565551758
2018-05-31,56.47826385498047
2018-06-01,55.68775939941406
2018-06-04,55.16803741455078
2018-06-05,54.71421813964844
2018-06-06,53.5357551574707
2018-06-07,53.78465270996094
2018-06-08,53.52113723754883
2018-06-11,52.78916931152344
2018-06-12,53.05267333984375
2018-06-13,52.884315490722656
2018-06-14,53.77000427246094
2018-06-15,54.38484191894531
2018-06-18,54.46536636352539
2018-06-19,55.38764190673828
2018-06-20,55.768253326416016
2018-06-21,56.2952766418457
2018-06-22,56.67588806152344
2018-06-25,57.883628845214844
2018-06-26,57.671363830566406
2018-06-27,58.20570373535156
2018-06-28,57.993438720703125
2018-06-29,57.883628845214844
2018-07-02,58.381385803222656
2018-07-03,58.417964935302734
2018-07-05,59.00354766845703
2018-07-06,59.742820739746094
2018-07-09,57.56156539916992
2018-07-10,58.20570373535156
2018-07-11,58.835174560546875
2018-07-12,58.92300796508789
2018-07-13,59.01083755493164
2018-07-16,59.127960205078125
2018-07-17,59.03282165527344
2018-07-18,58.879112243652344
2018-07-19,59.4354133605957
2018-07-20,59.03282165527344
2018-07-23,58.535072326660156
2018-07-24,58.47652053833008
2018-07-25,58.68878936767578
2018-07-26,59.39148712158203
2018-07-27,59.35489273071289
2018-07-30,59.120635986328125
2018-07-31,59.742820739746094
2018-08-01,59.32560729980469
2018-08-02,58.88642120361328
2018-08-03,59.69157028198242
2018-08-06,59.376834869384766
2018-08-07,59.2011604309082
2018-08-08,58.871788024902344
2018-08-09,59.14992141723633
2018-08-10,59.20846939086914
2018-08-13,59.24509811401367
2018-08-14,59.450042724609375
2018-08-15,59.91851043701172
2018-08-16,60.55372619628906
2018-08-17,60.916481018066406
2018-08-20,60.568519592285156
2018-08-21,60.17612838745117
2018-08-22,59.84297561645508
2018-08-23,59.879981994628906
2018-08-24,60.27239990234375
2018-08-27,59.66529083251953
2018-08-28,59.48760223388672
2018-08-29,59.76892852783203
2018-08-30,60.20574951171875
2018-08-31,60.146514892578125
2018-09-04,60.279788970947266
2018-09-05,61.59020233154297
2018-09-06,61.79751205444336
2018-09-07,61.057167053222656
2018-09-10,60.9387092590332
2018-09-11,60.25017547607422
2018-09-12,59.88739013671875
2018-09-13,60.82025146484375
2018-09-14,60.48707962036133
2018-09-17,60.76840591430664
2018-09-18,60.64994812011719
2018-09-19,59.29510498046875
2018-09-20,59.687503814697266
2018-09-21,59.09519577026367
2018-09-24,58.939735412597656
2018-09-25,58.34745407104492
2018-09-26,57.81439208984375
2018-09-27,58.44371795654297
2018-09-28,59.2432861328125
2018-10-01,58.895320892333984
2018-10-02,59.53944778442383
2018-10-03,58.62880325317383
2018-10-04,59.18406677246094
2018-10-05,60.26497268676758
2018-10-08,60.812843322753906
2018-10-09,60.89429473876953
2018-10-10,60.620357513427734
2018-10-11,59.213680267333984
2018-10-12,59.221065521240234
2018-10-15,59.32473373413086
2018-10-16,59.9244270324707
2018-10-17,59.79854202270508
2018-10-18,60.16131591796875
2018-10-19,61.26446533203125
2018-10-22,61.18302536010742
2018-10-23,60.93129348754883
2018-10-24,62.74517059326172
2018-10-25,61.923377990722656
2018-10-26,60.62775421142578
2018-10-29,61.790122985839844
2018-10-30,62.06403350830078
2018-10-31,61.17561340332031
2018-11-01,60.457462310791016
2018-11-02,61.14599609375
2018-11-05,61.87895202636719
2018-11-06,62.43421936035156
2018-11-07,62.7081413269043
2018-11-08,62.43421936035156
2018-11-09,63.35966873168945
2018-11-12,63.611385345458984
2018-11-13,63.929725646972656
2018-11-14,63.981563568115234
2018-11-15,64.46651458740234
2018-11-16,64.87066650390625
2018-11-19,65.589111328125
2018-11-20,66.24771881103516
2018-11-21,64.69851684570312
2018-11-23,64.92302703857422
2018-11-26,65.09517669677734
2018-11-27,65.73131561279297
2018-11-28,65.55916595458984
2018-11-29,65.55916595458984
2018-11-30,66.28511047363281
2018-12-03,67.07091522216797
2018-12-04,67.39274597167969
2018-12-06,67.22809600830078
2018-12-07,67.34783935546875
2018-12-10,67.73699188232422
2018-12-11,67.94657135009766
2018-12-12,67.05595397949219
2018-12-13,68.02886962890625
2018-12-14,67.9166030883789
2018-12-17,65.92588806152344
2018-12-18,65.60409545898438
2018-12-19,65.28228759765625
2018-12-20,65.96330261230469
2018-12-21,65.6115493774414
2018-12-24,62.797607421875
2018-12-26,63.800453186035156
2018-12-27,64.3318099975586
2018-12-28,64.4515609741211
2018-12-31,64.58625793457031
2019-01-02,63.38882827758789
2019-01-03,63.36638641357422
2019-01-04,63.89027404785156
2019-01-07,63.620853424072266
2019-01-08,64.4216079711914
2019-01-09,63.471168518066406
2019-01-10,63.815425872802734
2019-01-11,63.32147216796875
2019-01-14,62.610496520996094
2019-01-15,63.7181282043457
2019-01-16,63.815425872802734
2019-01-17,64.09233093261719
2019-01-18,64.06238555908203
2019-01-22,64.06986999511719
2019-01-23,64.45903778076172
2019-01-24,64.8856201171875
2019-01-25,64.24949645996094
2019-01-28,64.09981536865234
2019-01-29,64.08484649658203
2019-01-30,64.399169921875
2019-01-31,65.69387817382812
2019-02-01,65.69387817382812
2019-02-04,65.72381591796875
2019-02-05,66.23272705078125
2019-02-06,66.20279693603516
2019-02-07,66.96614837646484
2019-02-08,67.57984161376953
2019-02-11,67.4825439453125
2019-02-12,67.52745819091797
2019-02-13,67.0484619140625
2019-02-14,66.4117202758789
2019-02-15,66.17731475830078
2019-02-19,66.50248718261719
2019-02-20,67.19064331054688
2019-02-21,67.75025177001953
2019-02-22,67.99225616455078
2019-02-25,67.66706085205078
2019-02-26,67.21334075927734
2019-02-27,67.51582336425781
2019-02-28,67.80316925048828
2019-03-01,67.70487976074219
2019-03-04,67.96954345703125
2019-03-05,67.70487976074219
2019-03-06,67.7351303100586
2019-03-07,67.74268341064453
2019-03-08,68.21156311035156
2019-03-11,68.3325424194336
2019-03-12,68.44598388671875
2019-03-13,68.48379516601562
2019-03-14,68.3325424194336
2019-03-15,68.5518569946289
