Date,FOXA
2016-06-30,26.506484158123
2016-07-01,26.717164161598
2016-07-05,26.11452136096
2016-07-06,26.202712990322
2016-07-07,26.388895318974
2016-07-08,27.143423703512
2016-07-11,27.212017193016
2016-07-12,27.27081161259
2016-07-13,27.359003241952
2016-07-14,27.554984640533
2016-07-15,27.466793011172
2016-07-18,27.456993941242
2016-07-19,27.192419053158
2016-07-20,26.457488808478
2016-07-21,26.633872067201
2016-07-22,26.565278577697
2016-07-25,26.310502759542
2016-07-26,26.202712990322
2016-07-27,26.202712990322
2016-07-28,26.22231113018
2016-07-29,26.104722291031
2016-08-01,26.085124151173
2016-08-02,26.163516710606
2016-08-03,26.496685088194
2016-08-04,25.075819948479
2016-08-05,25.124815298125
2016-08-08,24.899436689756
2016-08-09,24.96803017926
2016-08-10,25.06602087855
2016-08-11,25.634366934436
2016-08-12,25.497179955429
2016-08-15,25.330595766635
2016-08-16,24.948432039402
2016-08-17,24.96803017926
2016-08-18,24.576067382097
2016-08-19,24.644660871601
2016-08-22,24.615263661813
2016-08-23,24.389885053445
2016-08-24,24.301693424083
2016-08-25,24.076314815715
2016-08-26,24.046917605928
2016-08-29,24.242899004509
2016-08-30,24.056716675857
2016-08-31,24.046917605928
2016-09-01,24.046917605928
2016-09-02,24.056716675857
2016-09-06,23.929328766779
2016-09-07,23.890132487063
2016-09-08,24.252698074438
2016-09-09,23.096407822808
2016-09-12,23.645155738836
2016-09-13,23.408210545628
2016-09-14,23.398337829245
2016-09-15,23.536555858616
2016-09-16,23.595792156918
2016-09-19,23.625410306069
2016-09-20,23.585919440534
2016-09-21,23.694519320754
2016-09-22,23.990700812264
2016-09-23,23.625410306069
2016-09-26,23.487192276698
2016-09-27,23.891973648427
2016-09-28,24.000573528647
2016-09-29,23.734010186289
2016-09-30,23.911719081194
2016-10-03,24.41522761676
2016-10-04,24.425100333144
2016-10-05,24.346118602075
2016-10-06,24.217773289087
2016-10-07,24.040064394182
2016-10-10,24.395482183993
2016-10-11,24.326373169308
2016-10-12,24.237518721855
2016-10-13,24.247391438238
2016-10-14,24.41522761676
2016-10-17,24.365864034842
2016-10-18,24.642300093584
2016-10-19,24.800263555723
2016-10-20,24.948354301477
2016-10-21,25.501226418962
2016-10-24,25.244535792987
2016-10-25,25.234663076603
2016-10-26,26.06397125283
2016-10-27,25.777662477704
2016-10-28,25.915880507075
2016-10-31,25.935625939842
2016-11-01,25.856644208773
2016-11-02,25.501226418962
2016-11-03,27.357297099087
2016-11-04,26.597097937546
2016-11-07,27.041370174811
2016-11-08,26.745188683301
2016-11-09,27.110479189496
2016-11-10,26.814297697987
2016-11-11,26.794552265219
2016-11-14,27.169715487798
2016-11-15,27.100606473113
2016-11-16,27.189460920565
2016-11-17,27.564624143144
2016-11-18,27.465896979307
2016-11-21,27.44615154654
2016-11-22,27.910169216572
2016-11-23,28.038514529559
2016-11-25,27.999023664024
2016-11-28,27.949660082106
2016-11-29,28.107623544245
2016-11-30,27.752205754433
2016-12-01,27.841060201886
2016-12-02,27.051242891194
2016-12-05,27.209206353333
2016-12-06,27.149970055031
2016-12-07,27.752205754433
2016-12-08,28.275459722767
2016-12-09,27.85093291827
2016-12-12,26.004734954528
2016-12-13,26.695825101383
2016-12-14,27.66335130698
2016-12-15,27.633733157829
2016-12-16,27.673224023364
2016-12-19,27.762078470817
2016-12-20,27.821314769119
2016-12-21,28.087878111477
2016-12-22,28.06813267871
2016-12-23,28.018769096792
2016-12-27,28.17673255893
2016-12-28,28.087878111477
2016-12-29,27.920041932955
2016-12-30,27.683096739748
2017-01-03,28.354441453836
2017-01-04,28.650622945345
2017-01-05,28.630877512578
2017-01-06,29.144258764528
2017-01-09,29.094895182609
2017-01-10,29.292349510282
2017-01-11,29.697130882012
2017-01-12,29.430567539653
2017-01-13,29.647767300094
2017-01-17,29.549040136257
2017-01-18,29.884712493301
2017-01-19,29.42069482327
2017-01-20,29.667512732861
2017-01-23,29.618149150943
2017-01-24,29.894585209685
2017-01-25,29.914330642452
2017-01-26,30.605420789307
2017-01-27,30.891729564433
2017-01-30,30.970711295502
2017-01-31,30.980584011886
2017-02-01,31.217529205094
2017-02-02,31.059565742955
2017-02-03,31.000329444653
2017-02-06,30.664657087609
2017-02-07,30.092039537358
2017-02-08,29.825476194999
2017-02-09,29.736621747546
2017-02-10,29.52929470349
2017-02-13,29.341713092201
2017-02-14,29.914330642452
2017-02-15,30.304302939606
2017-02-16,30.121657686509
2017-02-17,29.96369422437
2017-02-21,30.161148552043
2017-02-22,30.082166820974
2017-02-23,29.953821507987
2017-02-24,30.220384850345
2017-02-27,30.042675955439
2017-02-28,29.539167419873
2017-03-01,30.022930522672
2017-03-02,29.815603478616
2017-03-03,30.07229410459
2017-03-06,30.299366581414
2017-03-07,30.131530402892
2017-03-08,29.96369422437
2017-03-09,30.309239297798
2017-03-10,30.161148552043
2017-03-13,30.289493865031
2017-03-14,30.309355828221
2017-03-15,30.527837423313
2017-03-16,30.547699386503
2017-03-17,30.607285276074
2017-03-20,30.418596625767
2017-03-21,30.349079754601
2017-03-22,30.75625
2017-03-23,31.113765337423
2017-03-24,31.30245398773
2017-03-27,31.679831288344
2017-03-28,32.216104294479
2017-03-29,31.88838190184
2017-03-30,32.136656441718
2017-03-31,32.166449386503
2017-04-03,31.928105828221
2017-04-04,31.530866564417
2017-04-05,31.163420245399
2017-04-06,30.905214723926
2017-04-07,30.855559815951
2017-04-10,31.024386503067
2017-04-11,30.935007668712
2017-04-12,30.438458588957
2017-04-13,30.219976993865
2017-04-17,30.517906441718
2017-04-18,30.448389570552
2017-04-19,30.180253067485
2017-04-20,30.855559815951
2017-04-21,30.488113496933
2017-04-24,30.140529141104
2017-04-25,30.398734662577
2017-04-26,30.527837423313
2017-04-27,30.349079754601
2017-04-28,30.329217791411
2017-05-01,30.180253067485
2017-05-02,30.219976993865
2017-05-03,28.680674846626
2017-05-04,28.839570552147
2017-05-05,28.938880368098
2017-05-08,28.203987730061
2017-05-09,28.035161042945
2017-05-10,27.707438650307
2017-05-11,28.323159509202
2017-05-12,27.747162576687
2017-05-15,27.53861196319
2017-05-16,27.151303680982
2017-05-17,26.664685582822
2017-05-18,26.674616564417
2017-05-19,26.917925613497
2017-05-22,27.071855828221
2017-05-23,26.555444785276
2017-05-24,26.684547546012
2017-05-25,27.141372699387
2017-05-26,26.843443251534
2017-05-30,26.863305214724
2017-05-31,26.93282208589
2017-06-01,27.627990797546
2017-06-02,27.737231595092
2017-06-05,27.548542944785
2017-06-06,27.339992331288
2017-06-07,27.389647239264
2017-06-08,27.210889570552
2017-06-09,27.985506134969
2017-06-12,28.541641104294
2017-06-13,27.866334355828
2017-06-14,27.419440184049
2017-06-15,27.548542944785
2017-06-16,27.260544478528
2017-06-19,27.608128834356
2017-06-20,26.99240797546
2017-06-21,27.071359279141
2017-06-22,26.783857361963
2017-06-23,27.002338957055
2017-06-26,27.846472392638
2017-06-27,27.419440184049
2017-06-28,27.915989263804
2017-06-29,27.995437116564
2017-06-30,28.144401840491
2017-07-03,28.323159509202
2017-07-05,28.164263803681
2017-07-06,27.757093558282
2017-07-07,27.707438650307
2017-07-10,28.10467791411
2017-07-11,27.906058282209
2017-07-12,28.452262269939
2017-07-13,27.369785276074
2017-07-14,27.548542944785
2017-07-17,27.191027607362
2017-07-18,27.181096625767
2017-07-19,27.449233128834
2017-07-20,27.598197852761
2017-07-21,27.647852760736
2017-07-24,27.488957055215
2017-07-25,27.737231595092
2017-07-26,27.985506134969
2017-07-27,29.425498466258
2017-07-28,29.167292944785
2017-07-31,28.899156441718
2017-08-01,29.028259202454
2017-08-02,28.491986196319
2017-08-03,28.61115797546
2017-08-04,28.263573619632
2017-08-07,28.00536809816
2017-08-08,27.831575920245
2017-08-09,27.707438650307
2017-08-10,27.687576687117
2017-08-11,28.015299079755
2017-08-14,28.015299079755
2017-08-15,27.657783742331
2017-08-16,27.796817484663
2017-08-17,27.161234662577
2017-08-18,27.071855828221
2017-08-21,27.181096625767
2017-08-22,27.240682515337
2017-08-23,26.962615030675
2017-08-24,26.912960122699
2017-08-25,27.061924846626
2017-08-28,27.061924846626
2017-08-29,27.161234662577
2017-08-30,27.260544478528
2017-08-31,27.399578220859
2017-09-01,27.300268404908
2017-09-05,26.396549079755
2017-09-06,26.247584355828
2017-09-07,25.612001533742
2017-09-08,25.612001533742
2017-09-11,25.88013803681
2017-09-12,25.9
2017-09-13,26.59
2017-09-14,26.5
2017-09-15,27.05
2017-09-18,26.5
2017-09-19,26.7
2017-09-20,26.87
2017-09-21,26.76
2017-09-22,26.88
2017-09-25,27.12
2017-09-26,26.95
2017-09-27,27.32
2017-09-28,26.56
2017-09-29,26.38
2017-10-02,26.6
2017-10-03,26.63
2017-10-04,27.1
2017-10-05,26.95
2017-10-06,26.99
2017-10-09,26.58
2017-10-10,26.77
2017-10-11,26.11
2017-10-12,26.14
2017-10-13,26.52
2017-10-16,26.69
2017-10-17,26.88
2017-10-18,27.18
2017-10-19,27.37
2017-10-20,27.5
2017-10-23,26.69
2017-10-24,26.23
2017-10-25,26.13
2017-10-26,26.31
2017-10-27,26.41
2017-10-30,26.39
2017-10-31,26.15
2017-11-01,25.98
2017-11-02,25.81
2017-11-03,24.97
2017-11-06,27.45
2017-11-07,27.75
2017-11-09,28.7
2017-11-10,28.84
2017-11-13,28.55
2017-11-14,28.03
2017-11-15,28.73
2017-11-16,29.32
2017-11-17,31.15
2017-11-20,30.66
2017-11-21,30.88
2017-11-22,30.6
2017-11-24,30.47
2017-11-27,30.39
2017-11-28,30.86
2017-11-29,32.1
2017-11-30,31.94
2017-12-01,32.19
2017-12-04,33.09
2017-12-05,32.99
2017-12-06,33.21
2017-12-07,34.18
2017-12-08,33.3
2017-12-11,33.66
2017-12-12,34.1
2017-12-13,32.75
2017-12-14,34.88
2017-12-15,34.99
2017-12-18,35.19
2017-12-19,35.06
2017-12-20,34.27
2017-12-21,35.11
2017-12-22,35.24
2017-12-26,34.6
2017-12-27,34.55
2017-12-28,34.48
2017-12-29,34.53
2018-01-02,35.86
2018-01-03,36.54
2018-01-04,36.82
2018-01-05,36.75
2018-01-08,36.24
2018-01-09,36.54
2018-01-10,35.6
2018-01-11,36.2
2018-01-12,36.73
2018-01-16,36.29
2018-01-17,37.11
2018-01-18,36.18
2018-01-19,36.65
2018-01-22,37.31
2018-01-23,37.51
2018-01-24,38.0
2018-01-25,38.18
2018-01-26,38.81
2018-01-29,38.74
2018-01-30,38.46
2018-01-31,36.9
2018-02-01,37.01
2018-02-02,36.72
2018-02-05,36.18
2018-02-06,36.8
2018-02-07,36.06
2018-02-08,34.53
2018-02-09,35.65
2018-02-12,36.4
2018-02-13,36.58
2018-02-14,36.55
2018-02-15,36.96
2018-02-16,37.46
2018-02-20,37.13
2018-02-21,37.05
2018-02-22,37.16
2018-02-23,38.01
2018-02-26,38.81
2018-02-27,37.63
2018-02-28,36.82
2018-03-01,35.92
2018-03-02,36.37
2018-03-05,36.65
2018-03-06,37.54
2018-03-07,37.02
2018-03-08,37.18
2018-03-09,37.73
2018-03-12,37.98
2018-03-13,37.41
2018-03-14,37.69
2018-03-15,37.15
2018-03-16,37.14
2018-03-19,36.78
2018-03-20,36.69
2018-03-21,36.86
2018-03-22,36.75
2018-03-23,36.12
2018-03-26,37.03
2018-03-27,36.48
2018-07-02,49.0028056112
2018-07-03,48.4052104208
2018-07-05,48.5446492986
2018-07-06,48.7338877756
2018-07-09,49.3613627255
2018-07-10,49.5705210421
2018-07-11,47.5984569138
2018-07-12,47.1901002004
2018-07-13,47.3693787575
2018-07-16,46.5227855711
2018-07-17,46.283747495
2018-07-18,46.4929058116
2018-07-19,46.4630260521
2018-07-20,45.8156312625
2018-07-23,45.7359519038
2018-07-24,45.0487174349
2018-07-25,45.0088777555
2018-07-26,45.1981162325
2018-07-27,44.9690380762
2018-07-30,44.978997996
2018-07-31,44.8196392786
2018-08-01,44.8196392786
2018-08-02,44.8495190381
2018-08-03,45.2379559118
2018-08-06,45.5068737475
2018-08-07,45.3176352705
2018-08-08,45.2777955912
2018-08-09,45.4172344689
2018-08-10,45.2977154309
2018-08-13,45.1383567134
2018-08-14,45.2977154309
2018-08-15,45.1582765531
2018-08-16,45.4869539078
2018-08-17,45.1981162325
2018-08-20,45.2080761523
2018-08-21,45.1881563126
2018-08-22,45.1682364729
2018-08-23,45.0885571142
2018-08-24,44.9889579158
2018-08-27,44.9889579158
2018-08-28,45.038757515
2018-08-29,45.4172344689
2018-08-30,45.1283967936
2018-08-31,45.2180360721
2018-09-04,45.1283967936
2018-09-05,45.0586773547
2018-09-06,45.1582765531
2018-09-07,45.0287975952
2018-09-10,44.7499198397
2018-09-11,44.73
2018-09-12,44.64
2018-09-13,44.79
2018-09-14,44.81
2018-09-17,44.71
2018-09-18,44.54
2018-09-19,44.62
2018-09-20,44.57
2018-09-21,44.33
2018-09-24,45.01
2018-09-25,45.21
2018-09-26,45.67
2018-09-27,45.84
2018-09-28,46.33
2018-10-01,46.21
2018-10-02,46.55
2018-10-03,46.84
2018-10-04,46.61
2018-10-05,46.11
2018-10-08,45.72
2018-10-09,45.5
2018-10-10,44.62
2018-10-11,45.11
2018-10-12,45.36
2018-10-15,45.52
2018-10-16,45.95
2018-10-17,45.83
2018-10-18,45.81
2018-10-19,45.84
2018-10-22,45.72
2018-10-23,45.63
2018-10-24,44.71
2018-10-25,45.26
2018-10-26,45.14
2018-10-29,45.41
2018-10-30,45.68
2018-10-31,45.52
2018-11-01,46.54
2018-11-02,46.54
2018-11-05,46.87
2018-11-06,47.16
2018-11-07,47.55
2018-11-08,47.84
2018-11-09,48.16
2018-11-12,48.07
2018-11-13,47.72
2018-11-14,47.93
2018-11-15,48.27
2018-11-16,48.16
2018-11-19,48.91
2018-11-20,48.57
2018-11-21,48.86
2018-11-23,48.94
2018-11-26,48.87
2018-11-27,49.1
2018-11-28,49.48
2018-11-29,49.53
2018-11-30,49.47
2018-12-03,49.66
2018-12-04,49.12
2018-12-06,49.5
2018-12-07,49.26
2018-12-10,49.35
2018-12-11,49.24
2018-12-12,49.13
2018-12-13,49.14
2018-12-14,49.06
2018-12-17,48.95
2018-12-18,48.78
2018-12-19,48.52
2018-12-20,48.0
2018-12-21,46.9
2018-12-24,46.35
2018-12-26,47.86
2018-12-27,48.01
2018-12-28,47.97
2018-12-31,48.12
2019-03-12,34.431209564208984
2019-03-13,36.016876220703125
2019-03-14,36.83234024047852
2019-03-15,37.78373336791992
2019-03-18,37.78373336791992
2019-03-19,36.551456451416016
2019-03-20,34.99298858642578
2019-03-21,36.261505126953125
2019-03-22,35.08359909057617
2019-03-25,33.923805236816406
2019-03-26,34.01441955566406
2019-03-27,33.45265197753906
2019-03-28,32.981483459472656
2019-03-29,33.26237106323242
2019-04-01,33.389217376708984
2019-04-02,32.87274932861328
2019-04-03,32.6915397644043
2019-04-04,33.30767059326172
2019-04-05,34.14127349853516
2019-04-08,33.95099258422852
2019-04-09,33.8060188293457
2019-04-10,33.05396270751953
2019-04-11,33.6066780090332
2019-04-12,34.0053596496582
2019-04-15,34.0053596496582
2019-04-16,34.20469284057617
2019-04-17,35.192325592041016
2019-04-18,34.82989501953125
2019-04-22,34.159400939941406
2019-04-23,34.50370788574219
2019-04-24,34.39496994018555
2019-04-25,34.567134857177734
2019-04-26,34.86613845825195
2019-04-29,35.518516540527344
2019-04-30,35.32823944091797
2019-05-01,35.69974136352539
2019-05-02,33.778831481933594
2019-05-03,33.95099258422852
2019-05-06,34.358726501464844
2019-05-07,33.76071548461914
2019-05-08,33.90567779541016
2019-05-09,34.88426208496094
2019-05-10,34.91144180297852
2019-05-13,34.40403747558594
2019-05-14,34.33155059814453
2019-05-15,34.16844940185547
2019-05-16,33.289554595947266
2019-05-17,34.028099060058594
2019-05-20,33.86397933959961
2019-05-21,34.36546325683594
2019-05-22,33.84574508666992
2019-05-23,33.654273986816406
2019-05-24,33.663387298583984
2019-05-28,33.4080810546875
2019-05-29,32.6330680847168
2019-05-30,32.113338470458984
2019-05-31,32.12245178222656
2019-06-03,31.219783782958984
2019-06-04,31.43861198425293
2019-06-05,31.32919692993164
2019-06-06,31.11036872863769
2019-06-07,31.010068893432617
2019-06-10,31.02829933166504
2019-06-11,31.16507339477539
2019-06-12,31.95833778381348
2019-06-13,32.17716598510742
2019-06-14,32.13157272338867
2019-06-17,32.94307327270508
2019-06-18,32.99776840209961
2019-06-19,32.8154182434082
2019-06-20,32.441593170166016
2019-06-21,32.9886589050293
2019-06-24,32.642181396484375
2019-06-25,32.222747802734375
2019-06-26,32.34128952026367
2019-06-27,32.8154182434082
2019-06-28,33.4080810546875
2019-07-01,32.751590728759766
2019-07-02,33.36250305175781
2019-07-03,33.14366912841797
2019-07-05,33.37161636352539
2019-07-08,32.94307327270508
2019-07-09,32.842769622802734
2019-07-10,32.952186584472656
2019-07-11,33.088958740234375
2019-07-12,33.69985580444336
2019-07-15,33.74544906616211
2019-07-16,33.453670501708984
2019-07-17,32.97954177856445
2019-07-18,33.326019287109375
2019-07-19,33.216609954833984
2019-07-22,32.915714263916016
2019-07-23,33.02512741088867
2019-07-24,33.37161636352539
2019-07-25,33.89133071899414
2019-07-26,33.92779922485352
2019-07-29,34.20133209228516
2019-07-30,34.4839973449707
2019-07-31,34.028099060058594
2019-08-01,33.636024475097656
2019-08-02,33.39897155761719
2019-08-05,32.870121002197266
2019-08-06,33.23484802246094
2019-08-07,33.77280044555664
2019-08-08,32.031280517578125
2019-08-09,32.27745819091797
2019-08-12,31.86715507507324
2019-08-13,31.96745109558105
2019-08-14,30.718292236328125
2019-08-15,29.861207962036133
2019-08-16,30.080039978027344
2019-08-19,30.88241958618164
2019-08-20,30.627117156982425
2019-08-21,30.46299362182617
2019-08-22,30.134746551513672
2019-08-23,28.94941711425781
2019-08-26,29.25031280517578
2019-08-27,29.113534927368164
2019-08-28,28.985889434814453
2019-08-29,29.85209274291992
2019-08-30,30.24416160583496
2019-09-03,30.088075637817383
2019-09-04,30.81342315673828
2019-09-05,31.446950912475582
2019-09-06,31.428586959838867
2019-09-09,31.492860794067383
2019-09-10,31.492860794067383
2019-09-11,31.2174129486084
2019-09-12,31.024599075317383
2019-09-13,31.06133079528809
2019-09-16,30.850147247314453
2019-09-17,30.170713424682617
2019-09-18,29.96871757507324
2019-09-19,29.41781616210937
2019-09-20,29.628999710083008
2019-09-23,29.628999710083008
2019-09-24,29.0046501159668
2019-09-25,29.39027404785156
2019-09-26,28.87610626220703
2019-09-27,28.866926193237305
2019-09-30,28.954151153564453
2019-10-01,28.683292388916016
2019-10-02,27.930404663085938
2019-10-03,27.96713256835937
2019-10-04,28.068124771118164
2019-10-07,28.09566879272461
2019-10-08,27.59527587890625
2019-10-09,27.75595092773437
2019-10-10,28.02221870422364
2019-10-11,28.88528633117676
2019-10-14,28.82101821899414
2019-10-15,29.105648040771484
2019-10-16,29.37191200256348
2019-10-17,29.362728118896484
2019-10-18,29.57390594482422
2019-10-21,30.06053352355957
2019-10-22,30.7124252319336
2019-10-23,30.51961708068848
2019-10-24,29.656539916992188
2019-10-25,29.757539749145508
2019-10-28,30.29007148742676
2019-10-29,30.15234565734864
2019-10-30,29.45454978942871
2019-10-31,29.41781616210937
2019-11-01,29.73917961120605
2019-11-04,29.88607788085937
2019-11-05,30.14775657653809
2019-11-06,30.39107322692871
2019-11-07,32.08047866821289
2019-11-08,32.26410675048828
2019-11-11,32.12639236450195
2019-11-12,31.6627197265625
2019-11-13,31.45612907409668
2019-11-14,31.419404983520508
2019-11-15,31.465314865112305
2019-11-18,32.310020446777344
2019-11-19,33.292457580566406
2019-11-20,32.95273208618164
2019-11-21,32.778282165527344
2019-11-22,32.74155807495117
2019-11-25,32.75991439819336
2019-11-26,32.98945999145508
2019-11-27,32.85173797607422
2019-11-29,32.8333740234375
2019-12-02,32.68647003173828
2019-12-03,32.310020446777344
2019-12-04,32.59464645385742
2019-12-05,32.59464645385742
2019-12-06,32.52119827270508
2019-12-09,32.70482635498047
2019-12-10,32.87928771972656
2019-12-11,33.20063018798828
2019-12-12,33.83416748046875
2019-12-13,33.76071548461914
2019-12-16,33.79743957519531
2019-12-17,34.118797302246094
2019-12-18,33.90761184692383
2019-12-19,33.971893310546875
2019-12-20,34.12797546386719
2019-12-23,34.389652252197266
2019-12-24,34.24732971191406
2019-12-26,34.495235443115234
2019-12-27,34.34833908081055
2019-12-30,34.04534149169922
2019-12-31,34.03615951538086
2020-01-02,34.03615951538086
2020-01-03,33.66431427001953
2020-01-06,33.57707977294922
2020-01-07,34.03615951538086
2020-01-08,34.07289123535156
2020-01-09,34.13715744018555
2020-01-10,33.71480941772461
2020-01-13,33.96270751953125
2020-01-14,34.21061325073242
2020-01-15,34.41259765625
2020-01-16,35.909210205078125
2020-01-17,36.12038040161133
2020-01-21,35.900020599365234
2020-01-22,35.890838623046875
2020-01-23,34.42179107666016
2020-01-24,33.613807678222656
2020-01-27,33.86171340942383
2020-01-28,34.10042953491211
2020-01-29,33.58626174926758
2020-01-30,33.99943923950195
2020-01-31,34.04534149169922
2020-02-03,34.513607025146484
2020-02-04,34.9175910949707
2020-02-05,35.505218505859375
2020-02-06,34.07289123535156
2020-02-07,33.971893310546875
2020-02-10,34.24732971191406
2020-02-11,34.09124755859375
2020-02-12,34.5870475769043
2020-02-13,34.89005279541016
2020-02-14,34.706417083740234
2020-02-18,34.68805694580078
2020-02-19,34.9175910949707
2020-02-20,33.99943923950195
2020-02-21,33.044551849365234
2020-02-24,31.850940704345703
2020-02-25,30.492063522338867
2020-02-26,30.1064395904541
2020-02-27,28.775110244750977
2020-02-28,28.224214553833008
2020-03-02,29.48209381103516
2020-03-03,28.65903282165528
2020-03-04,28.60354804992676
2020-03-05,27.22562026977539
2020-03-06,26.670747756958008
2020-03-09,25.41304397583008
2020-03-10,26.920440673828125
2020-03-11,25.690479278564453
2020-03-12,24.247817993164062
2020-03-13,24.18308448791504
2020-03-16,22.204044342041016
2020-03-17,23.24905014038086
2020-03-18,20.65966033935547
2020-03-19,21.103553771972656
2020-03-20,19.41119956970215
2020-03-23,18.68062400817871
2020-03-24,20.61342430114746
2020-03-25,22.324268341064453
2020-03-26,23.09183883666992
2020-03-27,20.816871643066406
2020-03-30,22.481483459472656
2020-03-31,21.852628707885746
2020-04-01,20.65966033935547
2020-04-02,20.9648380279541
2020-04-03,20.62266540527344
2020-04-06,23.17506980895996
2020-04-07,23.572725296020508
2020-04-08,24.3218002319336
2020-04-09,24.03511428833008
2020-04-13,24.03511428833008
2020-04-14,24.51600646972656
2020-04-15,23.76693153381348
2020-04-16,23.61897087097168
2020-04-17,24.853553771972656
2020-04-20,24.099853515625
2020-04-21,23.61897087097168
2020-04-22,22.906883239746094
2020-04-23,22.9901123046875
2020-04-24,22.96698951721192
2020-04-27,24.405029296875
2020-04-28,25.098621368408203
2020-04-29,26.23610115051269
2020-04-30,23.924144744873047
2020-05-01,23.517234802246094
2020-05-04,23.11495780944824
2020-05-05,22.287277221679688
2020-05-06,22.94387435913086
2020-05-07,23.35077667236328
2020-05-08,24.04436683654785
2020-05-11,23.739187240600582
2020-05-12,23.44787979125977
2020-05-13,22.675683975219727
2020-05-14,23.8316650390625
2020-05-15,24.099853515625
2020-05-18,25.40379905700684
2020-05-19,25.49627494812012
2020-05-20,25.71821975708008
2020-05-21,25.54251480102539
2020-05-22,25.70897674560547
2020-05-26,26.84646224975586
2020-05-27,27.41982650756836
2020-05-28,26.75398063659668
2020-05-29,26.97592735290528
2020-06-01,27.318098068237305
2020-06-02,27.096147537231445
2020-06-03,28.455581665039062
2020-06-04,28.23363494873047
2020-06-05,28.52956771850586
2020-06-08,30.03696632385254
2020-06-09,28.49256896972656
2020-06-10,27.872970581054688
2020-06-11,25.94942283630371
2020-06-12,26.1621208190918
2020-06-15,27.08690452575684
2020-06-16,26.18061637878418
2020-06-17,25.95866584777832
2020-06-18,26.818714141845703
2020-06-19,26.189865112304688
2020-06-22,25.995662689208984
2020-06-23,26.134376525878903
2020-06-24,25.3205680847168
2020-06-25,24.90441131591797
2020-06-26,23.76693153381348
2020-06-29,24.87666702270508
2020-06-30,24.80268859863281
2020-07-01,24.90441131591797
2020-07-02,24.56224250793457
2020-07-06,24.50675773620605
2020-07-07,23.757680892944336
