Date,CVS
2016-03-31,103.7300033569336
2016-04-01,104.81999969482422
2016-04-04,104.4800033569336
2016-04-05,103.18000030517578
2016-04-06,103.38999938964844
2016-04-07,100.94000244140625
2016-04-08,101.47000122070312
2016-04-11,100.7699966430664
2016-04-12,101.2300033569336
2016-04-13,101.12999725341797
2016-04-14,101.11000061035156
2016-04-15,102.23999786376953
2016-04-18,102.5
2016-04-19,103.45999908447266
2016-04-20,102.51000213623047
2016-04-21,101.22000122070312
2016-04-22,101.44000244140625
2016-04-25,101.94999694824219
2016-04-26,102.8499984741211
2016-04-27,102.69999694824219
2016-04-28,101.20999908447266
2016-04-29,100.5
2016-05-02,101.44999694824219
2016-05-03,103.91999816894531
2016-05-04,103.9000015258789
2016-05-05,105.1500015258789
2016-05-06,104.8499984741211
2016-05-09,105.73999786376953
2016-05-10,106.0999984741211
2016-05-11,104.16000366210938
2016-05-12,104.8499984741211
2016-05-13,103.66999816894531
2016-05-16,104.55000305175781
2016-05-17,102.11000061035156
2016-05-18,101.5199966430664
2016-05-19,100.94999694824219
2016-05-20,99.45999908447266
2016-05-23,98.06999969482422
2016-05-24,97.37999725341797
2016-05-25,97.55000305175781
2016-05-26,96.94999694824219
2016-05-27,96.94000244140625
2016-05-31,96.44999694824219
2016-06-01,96.58000183105469
2016-06-02,96.4000015258789
2016-06-03,96.23999786376953
2016-06-06,96.30999755859375
2016-06-07,96.62000274658203
2016-06-08,98.30999755859375
2016-06-09,96.98999786376953
2016-06-10,96.66999816894531
2016-06-13,95.77999877929688
2016-06-14,96.38999938964844
2016-06-15,96.0199966430664
2016-06-16,95.52999877929688
2016-06-17,94.83999633789062
2016-06-20,93.2300033569336
2016-06-21,93.20999908447266
2016-06-22,93.7300033569336
2016-06-23,94.0199966430664
2016-06-24,93.54000091552734
2016-06-27,93.23999786376953
2016-06-28,93.69999694824219
2016-06-29,94.41000366210938
2016-06-30,95.73999786376953
2016-07-01,95.0
2016-07-05,94.9800033569336
2016-07-06,96.05999755859375
2016-07-07,95.5
2016-07-08,96.73999786376953
2016-07-11,96.83999633789062
2016-07-12,96.45999908447266
2016-07-13,97.62999725341797
2016-07-14,97.45999908447266
2016-07-15,97.08999633789062
2016-07-18,96.87000274658203
2016-07-19,96.9000015258789
2016-07-20,97.0
2016-07-21,96.94999694824219
2016-07-22,96.55000305175781
2016-07-25,94.04000091552734
2016-07-26,93.8499984741211
2016-07-27,92.7300033569336
2016-07-28,93.38999938964844
2016-07-29,92.72000122070312
2016-08-01,93.48999786376953
2016-08-02,98.05999755859375
2016-08-03,97.43000030517578
2016-08-04,96.97000122070312
2016-08-05,97.37000274658203
2016-08-08,97.18000030517578
2016-08-09,97.44999694824219
2016-08-10,97.11000061035156
2016-08-11,97.0
2016-08-12,97.43000030517578
2016-08-15,97.58000183105469
2016-08-16,97.55999755859375
2016-08-17,97.55000305175781
2016-08-18,97.18000030517578
2016-08-19,97.0
2016-08-22,98.0
2016-08-23,97.2699966430664
2016-08-24,97.16999816894531
2016-08-25,93.77999877929688
2016-08-26,93.26000213623047
2016-08-29,93.08000183105469
2016-08-30,92.79000091552734
2016-08-31,93.4000015258789
2016-09-01,93.37000274658203
2016-09-02,93.83999633789062
2016-09-06,93.36000061035156
2016-09-07,93.61000061035156
2016-09-08,93.11000061035156
2016-09-09,91.5199966430664
2016-09-12,92.04000091552734
2016-09-13,90.93000030517578
2016-09-14,89.44000244140625
2016-09-15,90.1500015258789
2016-09-16,90.12000274658203
2016-09-19,89.16999816894531
2016-09-20,89.98999786376953
2016-09-21,90.26000213623047
2016-09-22,90.56999969482422
2016-09-23,90.5999984741211
2016-09-26,89.91999816894531
2016-09-27,90.55999755859375
2016-09-28,90.18000030517578
2016-09-29,89.55000305175781
2016-09-30,88.98999786376953
2016-10-03,87.08999633789062
2016-10-04,86.22000122070312
2016-10-05,86.19999694824219
2016-10-06,86.48999786376953
2016-10-07,86.4000015258789
2016-10-10,86.83000183105469
2016-10-11,86.4000015258789
2016-10-12,87.47000122070312
2016-10-13,88.0
2016-10-14,88.80000305175781
2016-10-17,86.66000366210938
2016-10-18,87.19000244140625
2016-10-19,86.4000015258789
2016-10-20,87.30000305175781
2016-10-21,87.41000366210938
2016-10-24,88.0
2016-10-25,87.41000366210938
2016-10-26,87.56999969482422
2016-10-27,87.19000244140625
2016-10-28,83.36000061035156
2016-10-31,84.0999984741211
2016-11-01,83.44999694824219
2016-11-02,83.94999694824219
2016-11-03,81.56999969482422
2016-11-04,82.30999755859375
2016-11-07,83.38999938964844
2016-11-08,73.52999877929688
2016-11-09,76.55999755859375
2016-11-10,77.27999877929688
2016-11-11,75.08999633789062
2016-11-14,76.0
2016-11-15,75.04000091552734
2016-11-16,74.55999755859375
2016-11-17,74.2699966430664
2016-11-18,74.04000091552734
2016-11-21,74.19999694824219
2016-11-22,73.58999633789062
2016-11-23,73.66999816894531
2016-11-25,74.05999755859375
2016-11-28,74.77999877929688
2016-11-29,75.87999725341797
2016-11-30,76.88999938964844
2016-12-01,76.76000213623047
2016-12-02,77.62000274658203
2016-12-05,77.98999786376953
2016-12-06,79.41999816894531
2016-12-07,80.52999877929688
2016-12-08,78.11000061035156
2016-12-09,80.12999725341797
2016-12-12,79.7300033569336
2016-12-13,80.1500015258789
2016-12-14,78.95999908447266
2016-12-15,78.29000091552734
2016-12-16,79.55999755859375
2016-12-19,79.93000030517578
2016-12-20,79.83999633789062
2016-12-21,79.8499984741211
2016-12-22,78.79000091552734
2016-12-23,79.13999938964844
2016-12-27,79.29000091552734
2016-12-28,79.04000091552734
2016-12-29,79.0
2016-12-30,78.91000366210938
2017-01-03,80.3499984741211
2017-01-04,79.75
2017-01-05,81.41999816894531
2017-01-06,82.19999694824219
2017-01-09,81.69999694824219
2017-01-10,82.66999816894531
2017-01-11,82.7699966430664
2017-01-12,82.5999984741211
2017-01-13,81.9800033569336
2017-01-17,83.91999816894531
2017-01-18,83.54000091552734
2017-01-19,83.19999694824219
2017-01-20,81.55999755859375
2017-01-23,81.25
2017-01-24,81.77999877929688
2017-01-25,79.48999786376953
2017-01-26,79.33000183105469
2017-01-27,77.75
2017-01-30,78.68000030517578
2017-01-31,78.80999755859375
2017-02-01,77.97000122070312
2017-02-02,74.80000305175781
2017-02-03,75.45999908447266
2017-02-06,76.06999969482422
2017-02-07,76.36000061035156
2017-02-08,77.02999877929688
2017-02-09,77.30999755859375
2017-02-10,78.52999877929688
2017-02-13,78.69999694824219
2017-02-14,78.66999816894531
2017-02-15,79.41000366210938
2017-02-16,79.44999694824219
2017-02-17,79.69000244140625
2017-02-21,79.76000213623047
2017-02-22,80.16000366210938
2017-02-23,80.86000061035156
2017-02-24,81.4800033569336
2017-02-27,81.41000366210938
2017-02-28,80.58000183105469
2017-03-01,80.69999694824219
2017-03-02,81.3499984741211
2017-03-03,81.0199966430664
2017-03-06,80.8499984741211
2017-03-07,80.80999755859375
2017-03-08,81.04000091552734
2017-03-09,80.69999694824219
2017-03-10,80.4000015258789
2017-03-13,80.44000244140625
2017-03-14,79.88999938964844
2017-03-15,79.7300033569336
2017-03-16,79.55999755859375
2017-03-17,78.87999725341797
2017-03-20,78.81999969482422
2017-03-21,78.61000061035156
2017-03-22,78.45999908447266
2017-03-23,78.30000305175781
2017-03-24,78.48999786376953
2017-03-27,78.51000213623047
2017-03-28,78.61000061035156
2017-03-29,78.76000213623047
2017-03-30,78.8499984741211
2017-03-31,78.5
2017-04-03,78.05000305175781
2017-04-04,77.87000274658203
2017-04-05,77.02999877929688
2017-04-06,77.01000213623047
2017-04-07,77.08000183105469
2017-04-10,77.80999755859375
2017-04-11,78.16999816894531
2017-04-12,77.95999908447266
2017-04-13,77.95999908447266
2017-04-17,78.7300033569336
2017-04-18,78.25
2017-04-19,77.83000183105469
2017-04-20,79.43000030517578
2017-04-21,79.27999877929688
2017-04-24,80.05000305175781
2017-04-25,82.16999816894531
2017-04-26,82.0
2017-04-27,82.79000091552734
2017-04-28,82.44000244140625
2017-05-01,81.95999908447266
2017-05-02,79.0
2017-05-03,79.69999694824219
2017-05-04,81.12999725341797
2017-05-05,81.05999755859375
2017-05-08,81.05000305175781
2017-05-09,81.0999984741211
2017-05-10,80.94000244140625
2017-05-11,82.27999877929688
2017-05-12,80.20999908447266
2017-05-15,80.47000122070312
2017-05-16,79.12000274658203
2017-05-17,76.33000183105469
2017-05-18,76.62000274658203
2017-05-19,76.31999969482422
2017-05-22,76.33999633789062
2017-05-23,77.2699966430664
2017-05-24,76.41999816894531
2017-05-25,75.94999694824219
2017-05-26,76.63999938964844
2017-05-30,76.7699966430664
2017-05-31,76.83000183105469
2017-06-01,78.29000091552734
2017-06-02,79.05000305175781
2017-06-05,78.79000091552734
2017-06-06,77.9000015258789
2017-06-07,78.16000366210938
2017-06-08,78.43000030517578
2017-06-09,79.70999908447266
2017-06-12,79.68000030517578
2017-06-13,79.8499984741211
2017-06-14,80.80000305175781
2017-06-15,80.08999633789062
2017-06-16,77.05999755859375
2017-06-19,78.0999984741211
2017-06-20,77.77999877929688
2017-06-21,78.16000366210938
2017-06-22,77.22000122070312
2017-06-23,77.41000366210938
2017-06-26,80.12000274658203
2017-06-27,80.48999786376953
2017-06-28,81.25
2017-06-29,80.2699966430664
2017-06-30,80.45999908447266
2017-07-03,80.62000274658203
2017-07-05,79.66000366210938
2017-07-06,78.70999908447266
2017-07-07,78.63999938964844
2017-07-10,78.13999938964844
2017-07-11,77.63999938964844
2017-07-12,77.44999694824219
2017-07-13,77.91999816894531
2017-07-14,77.93000030517578
2017-07-17,78.30000305175781
2017-07-18,78.0
2017-07-19,77.38999938964844
2017-07-20,77.16000366210938
2017-07-21,77.02999877929688
2017-07-24,77.0999984741211
2017-07-25,78.91000366210938
2017-07-26,78.29000091552734
2017-07-27,78.91999816894531
2017-07-28,79.75
2017-07-31,79.93000030517578
2017-08-01,79.69999694824219
2017-08-02,79.75
2017-08-03,78.5999984741211
2017-08-04,77.97000122070312
2017-08-07,79.12000274658203
2017-08-08,78.56999969482422
2017-08-09,79.43000030517578
2017-08-10,79.13999938964844
2017-08-11,79.41000366210938
2017-08-14,79.30000305175781
2017-08-15,79.11000061035156
2017-08-16,79.25
2017-08-17,78.88999938964844
2017-08-18,77.66000366210938
2017-08-21,77.63999938964844
2017-08-22,77.76000213623047
2017-08-23,77.61000061035156
2017-08-24,75.38999938964844
2017-08-25,75.3499984741211
2017-08-28,75.45999908447266
2017-08-29,76.08999633789062
2017-08-30,76.37999725341797
2017-08-31,77.33999633789062
2017-09-01,77.91999816894531
2017-09-05,78.69000244140625
2017-09-06,79.87999725341797
2017-09-07,80.41000366210938
2017-09-08,79.72000122070312
2017-09-11,79.72000122070312
2017-09-12,82.43000030517578
2017-09-13,83.08000183105469
2017-09-14,82.63999938964844
2017-09-15,83.16999816894531
2017-09-18,83.30999755859375
2017-09-19,83.0999984741211
2017-09-20,80.69999694824219
2017-09-21,79.55999755859375
2017-09-22,79.62999725341797
2017-09-25,81.37000274658203
2017-09-26,81.6500015258789
2017-09-27,81.47000122070312
2017-09-28,81.26000213623047
2017-09-29,81.31999969482422
2017-10-02,80.7699966430664
2017-10-03,80.91000366210938
2017-10-04,80.06999969482422
2017-10-05,80.9000015258789
2017-10-06,76.91999816894531
2017-10-09,74.30000305175781
2017-10-10,74.70999908447266
2017-10-11,73.9000015258789
2017-10-12,73.77999877929688
2017-10-13,72.5999984741211
2017-10-16,72.44000244140625
2017-10-17,72.62999725341797
2017-10-18,74.0999984741211
2017-10-19,74.62999725341797
2017-10-20,76.48999786376953
2017-10-23,75.91000366210938
2017-10-24,76.01000213623047
2017-10-25,75.52999877929688
2017-10-26,73.30999755859375
2017-10-27,68.98999786376953
2017-10-30,68.44999694824219
2017-10-31,68.52999877929688
2017-11-01,69.0
2017-11-02,69.37999725341797
2017-11-03,69.25
2017-11-06,66.80000305175781
2017-11-07,68.94999694824219
2017-11-08,68.98999786376953
2017-11-09,69.0199966430664
2017-11-10,70.98999786376953
2017-11-13,71.4800033569336
2017-11-14,70.44000244140625
2017-11-15,69.80000305175781
2017-11-16,70.26000213623047
2017-11-17,70.68000030517578
2017-11-20,70.37999725341797
2017-11-21,71.5
2017-11-22,71.4800033569336
2017-11-24,70.55000305175781
2017-11-27,70.4000015258789
2017-11-28,72.69999694824219
2017-11-29,73.4000015258789
2017-11-30,76.5999984741211
2017-12-01,75.12000274658203
2017-12-04,71.69000244140625
2017-12-05,71.01000213623047
2017-12-06,71.37999725341797
2017-12-07,71.08999633789062
2017-12-08,73.08999633789062
2017-12-11,73.08000183105469
2017-12-12,72.8499984741211
2017-12-13,71.62000274658203
2017-12-14,70.80000305175781
2017-12-15,73.08000183105469
2017-12-18,71.66999816894531
2017-12-19,72.30999755859375
2017-12-20,73.55999755859375
2017-12-21,74.63999938964844
2017-12-22,73.41000366210938
2017-12-26,73.68000030517578
2017-12-27,72.76000213623047
2017-12-28,73.05000305175781
2017-12-29,72.5
2018-01-02,73.5199966430664
2018-01-03,73.19999694824219
2018-01-04,75.12999725341797
2018-01-05,78.44999694824219
2018-01-08,77.7699966430664
2018-01-09,77.69000244140625
2018-01-10,77.44000244140625
2018-01-11,79.0199966430664
2018-01-12,78.77999877929688
2018-01-16,79.44000244140625
2018-01-17,79.5
2018-01-18,79.3499984741211
2018-01-19,79.86000061035156
2018-01-22,80.94999694824219
2018-01-23,80.44000244140625
2018-01-24,80.91999816894531
2018-01-25,81.58000183105469
2018-01-26,82.01000213623047
2018-01-29,83.62999725341797
2018-01-30,80.19000244140625
2018-01-31,78.69000244140625
2018-02-01,78.79000091552734
2018-02-02,76.44999694824219
2018-02-05,73.31999969482422
2018-02-06,74.0199966430664
2018-02-07,74.3499984741211
2018-02-08,70.55000305175781
2018-02-09,69.38999938964844
2018-02-12,69.87000274658203
2018-02-13,70.11000061035156
2018-02-14,69.79000091552734
2018-02-15,70.48999786376953
2018-02-16,71.9000015258789
2018-02-20,70.66000366210938
2018-02-21,68.76000213623047
2018-02-22,68.0
2018-02-23,68.16000366210938
2018-02-26,68.2300033569336
2018-02-27,68.25
2018-02-28,67.7300033569336
2018-03-01,67.1500015258789
2018-03-02,67.45999908447266
2018-03-05,68.30999755859375
2018-03-06,67.6500015258789
2018-03-07,67.51000213623047
2018-03-08,68.36000061035156
2018-03-09,69.2699966430664
2018-03-12,69.01000213623047
2018-03-13,68.25
2018-03-14,67.05000305175781
2018-03-15,65.86000061035156
2018-03-16,65.6500015258789
2018-03-19,63.630001068115234
2018-03-20,62.939998626708984
2018-03-21,62.41999816894531
2018-03-22,61.790000915527344
2018-03-23,60.86000061035156
2018-03-26,61.599998474121094
2018-03-27,60.599998474121094
2018-03-28,62.709999084472656
2018-03-29,62.209999084472656
2018-04-02,61.040000915527344
2018-04-03,62.58000183105469
2018-04-04,64.27999877929688
2018-04-05,64.66000366210938
2018-04-06,63.380001068115234
2018-04-09,63.310001373291016
2018-04-10,63.970001220703125
2018-04-11,63.06999969482422
2018-04-12,64.0
2018-04-13,63.43000030517578
2018-04-16,66.0999984741211
2018-04-17,67.11000061035156
2018-04-18,66.61000061035156
2018-04-19,65.86000061035156
2018-04-20,65.12000274658203
2018-04-23,65.68000030517578
2018-04-24,66.5999984741211
2018-04-25,67.7300033569336
2018-04-26,68.69000244140625
2018-04-27,69.94999694824219
2018-04-30,69.83000183105469
2018-05-01,68.0
2018-05-02,65.94000244140625
2018-05-03,62.27000045776367
2018-05-04,63.099998474121094
2018-05-07,61.75
2018-05-08,60.709999084472656
2018-05-09,61.209999084472656
2018-05-10,62.439998626708984
2018-05-11,64.41000366210938
2018-05-14,66.81999969482422
2018-05-15,65.83999633789062
2018-05-16,66.12999725341797
2018-05-17,65.76000213623047
2018-05-18,64.91999816894531
2018-05-21,65.5
2018-05-22,65.62000274658203
2018-05-23,65.56999969482422
2018-05-24,65.12000274658203
2018-05-25,66.02999877929688
2018-05-29,64.80000305175781
2018-05-30,65.98999786376953
2018-05-31,63.38999938964844
2018-06-01,64.06999969482422
2018-06-04,64.0999984741211
2018-06-05,63.33000183105469
2018-06-06,65.08000183105469
2018-06-07,65.0199966430664
2018-06-08,66.02999877929688
2018-06-11,66.94000244140625
2018-06-12,66.3499984741211
2018-06-13,68.41000366210938
2018-06-14,69.12000274658203
2018-06-15,70.08999633789062
2018-06-18,67.73999786376953
2018-06-19,70.7699966430664
2018-06-20,71.5999984741211
2018-06-21,71.08000183105469
2018-06-22,72.18000030517578
2018-06-25,71.43000030517578
2018-06-26,69.80999755859375
2018-06-27,70.05000305175781
2018-06-28,65.77999877929688
2018-06-29,64.3499984741211
2018-07-02,65.16999816894531
2018-07-03,64.5
2018-07-05,65.08999633789062
2018-07-06,66.4800033569336
2018-07-09,67.63999938964844
2018-07-10,68.23999786376953
2018-07-11,67.30000305175781
2018-07-12,67.98999786376953
2018-07-13,68.62999725341797
2018-07-16,68.23999786376953
2018-07-17,67.94000244140625
2018-07-18,67.9000015258789
2018-07-19,66.13999938964844
2018-07-20,65.26000213623047
2018-07-23,66.33999633789062
2018-07-24,65.58000183105469
2018-07-25,65.98999786376953
2018-07-26,66.33999633789062
2018-07-27,66.66999816894531
2018-07-30,67.43000030517578
2018-07-31,64.86000061035156
2018-08-01,64.08999633789062
2018-08-02,63.779998779296875
2018-08-03,64.88999938964844
2018-08-06,65.04000091552734
2018-08-07,65.44999694824219
2018-08-08,68.16999816894531
2018-08-09,68.56999969482422
2018-08-10,69.05000305175781
2018-08-13,69.5
2018-08-14,71.37999725341797
2018-08-15,71.63999938964844
2018-08-16,73.19999694824219
2018-08-17,73.68000030517578
2018-08-20,74.62000274658203
2018-08-21,73.69000244140625
2018-08-22,73.91000366210938
2018-08-23,73.63999938964844
2018-08-24,74.08000183105469
2018-08-27,74.95999908447266
2018-08-28,74.91999816894531
2018-08-29,74.44999694824219
2018-08-30,74.52999877929688
2018-08-31,75.23999786376953
2018-09-04,74.0
2018-09-05,74.88999938964844
2018-09-06,76.06999969482422
2018-09-07,77.29000091552734
2018-09-10,75.63999938964844
2018-09-11,75.7300033569336
2018-09-12,77.31999969482422
2018-09-13,77.08000183105469
2018-09-14,76.91000366210938
2018-09-17,78.0999984741211
2018-09-18,78.61000061035156
2018-09-19,78.95999908447266
2018-09-20,79.38999938964844
2018-09-21,79.58999633789062
2018-09-24,78.73999786376953
2018-09-25,77.61000061035156
2018-09-26,78.43000030517578
2018-09-27,78.76000213623047
2018-09-28,78.72000122070312
2018-10-01,79.5
2018-10-02,79.23999786376953
2018-10-03,79.9000015258789
2018-10-04,79.38999938964844
2018-10-05,78.66999816894531
2018-10-08,79.80000305175781
2018-10-09,79.48999786376953
2018-10-10,78.91999816894531
2018-10-11,73.19000244140625
2018-10-12,74.58000183105469
2018-10-15,73.05999755859375
2018-10-16,73.72000122070312
2018-10-17,74.36000061035156
2018-10-18,74.52999877929688
2018-10-19,74.18000030517578
2018-10-22,72.83999633789062
2018-10-23,72.44999694824219
2018-10-24,69.80999755859375
2018-10-25,70.66999816894531
2018-10-26,70.12000274658203
2018-10-29,70.54000091552734
2018-10-30,72.38999938964844
2018-10-31,72.38999938964844
2018-11-01,74.41000366210938
2018-11-02,73.08999633789062
2018-11-05,73.69000244140625
2018-11-06,77.9000015258789
2018-11-07,78.7699966430664
2018-11-08,80.05000305175781
2018-11-09,79.83000183105469
2018-11-12,80.33999633789062
2018-11-13,80.80000305175781
2018-11-14,79.91999816894531
2018-11-15,79.83999633789062
2018-11-16,79.33000183105469
2018-11-19,78.55000305175781
2018-11-20,75.5199966430664
2018-11-21,75.08999633789062
2018-11-23,75.18000030517578
2018-11-26,77.83999633789062
2018-11-27,79.5
2018-11-28,80.2699966430664
2018-11-29,80.0
2018-11-30,80.19999694824219
2018-12-03,79.5199966430664
2018-12-04,78.91000366210938
2018-12-06,76.56999969482422
2018-12-07,74.08999633789062
2018-12-10,73.33999633789062
2018-12-11,73.41000366210938
2018-12-12,74.5
2018-12-13,73.37000274658203
2018-12-14,71.87999725341797
2018-12-17,70.69000244140625
2018-12-18,69.55999755859375
2018-12-19,68.58999633789062
2018-12-20,66.4800033569336
2018-12-21,63.70000076293945
2018-12-24,62.91999816894531
2018-12-26,65.41000366210938
2018-12-27,65.23999786376953
2018-12-28,65.19000244140625
2018-12-31,65.5199966430664
2019-01-02,65.58000183105469
2019-01-03,65.2300033569336
2019-01-04,66.81999969482422
2019-01-07,68.61000061035156
2019-01-08,68.52999877929688
2019-01-09,66.04000091552734
2019-01-10,65.55000305175781
2019-01-11,65.80999755859375
2019-01-14,65.33999633789062
2019-01-15,63.7400016784668
2019-01-16,63.91999816894531
2019-01-17,63.369998931884766
2019-01-18,65.5199966430664
2019-01-22,64.91999816894531
2019-01-23,66.11000061035156
2019-01-24,64.9800033569336
2019-01-25,65.44999694824219
2019-01-28,65.23999786376953
2019-01-29,65.54000091552734
2019-01-30,65.95999908447266
2019-01-31,65.55000305175781
2019-02-01,65.22000122070312
2019-02-04,65.91000366210938
2019-02-05,65.66999816894531
2019-02-06,66.02999877929688
2019-02-07,65.75
2019-02-08,65.01000213623047
2019-02-11,65.0999984741211
2019-02-12,67.01000213623047
2019-02-13,67.79000091552734
2019-02-14,67.69000244140625
2019-02-15,69.52999877929688
2019-02-19,69.87999725341797
2019-02-20,64.22000122070312
2019-02-21,62.349998474121094
2019-02-22,61.95000076293945
2019-02-25,61.22999954223633
2019-02-26,60.68000030517578
2019-02-27,58.5
2019-02-28,57.83000183105469
2019-03-01,58.130001068115234
2019-03-04,55.959999084472656
2019-03-05,54.959999084472656
2019-03-06,54.0
2019-03-07,52.36000061035156
2019-03-08,52.93000030517578
2019-03-11,53.75
2019-03-12,54.650001525878906
2019-03-13,56.56999969482422
2019-03-14,55.880001068115234
2019-03-15,55.599998474121094
2019-03-18,56.66999816894531
2019-03-19,57.09000015258789
2019-03-20,56.15999984741211
2019-03-21,57.400001525878906
2019-03-22,56.040000915527344
2019-03-25,54.95000076293945
2019-03-26,55.38999938964844
2019-03-27,54.04999923706055
2019-03-28,53.36000061035156
2019-03-29,53.93000030517578
2019-04-01,54.189998626708984
2019-04-02,52.130001068115234
2019-04-03,52.790000915527344
