Date,SNA
2015-11-17,164.3000030517578
2015-11-18,167.61000061035156
2015-11-19,168.82000732421875
2015-11-20,168.64999389648438
2015-11-23,167.60000610351562
2015-11-24,169.22000122070312
2015-11-25,170.88999938964844
2015-11-27,171.75999450683594
2015-11-30,172.16000366210938
2015-12-01,173.47000122070312
2015-12-02,171.99000549316406
2015-12-03,170.5
2015-12-04,173.82000732421875
2015-12-07,174.08999633789062
2015-12-08,170.72000122070312
2015-12-09,169.42999267578125
2015-12-10,169.69000244140625
2015-12-11,167.1300048828125
2015-12-14,168.33999633789062
2015-12-15,168.77999877929688
2015-12-16,171.25999450683594
2015-12-17,170.4499969482422
2015-12-18,166.69000244140625
2015-12-21,168.47000122070312
2015-12-22,170.2899932861328
2015-12-23,172.36000061035156
2015-12-24,171.86000061035156
2015-12-28,172.10000610351562
2015-12-29,173.91000366210938
2015-12-30,172.4199981689453
2015-12-31,171.42999267578125
2016-01-04,168.52999877929688
2016-01-05,168.33999633789062
2016-01-06,167.7899932861328
2016-01-07,164.24000549316406
2016-01-08,162.52000427246094
2016-01-11,163.0500030517578
2016-01-12,164.8300018310547
2016-01-13,161.50999450683594
2016-01-14,163.0800018310547
2016-01-15,157.3000030517578
2016-01-19,155.9199981689453
2016-01-20,152.80999755859375
2016-01-21,150.50999450683594
2016-01-22,153.10000610351562
2016-01-25,153.42999267578125
2016-01-26,159.05999755859375
2016-01-27,158.10000610351562
2016-01-28,157.22999572753906
2016-01-29,161.55999755859375
2016-02-01,161.10000610351562
2016-02-02,154.5500030517578
2016-02-03,153.13999938964844
2016-02-04,145.14999389648438
2016-02-05,139.89999389648438
2016-02-08,135.41000366210938
2016-02-09,135.77999877929688
2016-02-10,141.36000061035156
2016-02-11,138.02999877929688
2016-02-12,140.00999450683594
2016-02-16,141.8800048828125
2016-02-17,143.4499969482422
2016-02-18,144.89999389648438
2016-02-19,145.22000122070312
2016-02-22,147.38999938964844
2016-02-23,144.5399932861328
2016-02-24,145.75
2016-02-25,144.5399932861328
2016-02-26,147.22999572753906
2016-02-29,144.6699981689453
2016-03-01,150.5500030517578
2016-03-02,150.80999755859375
2016-03-03,154.07000732421875
2016-03-04,154.0399932861328
2016-03-07,153.8699951171875
2016-03-08,151.9600067138672
2016-03-09,151.3699951171875
2016-03-10,150.36000061035156
2016-03-11,152.8000030517578
2016-03-14,154.10000610351562
2016-03-15,154.97000122070312
2016-03-16,155.91000366210938
2016-03-17,156.0
2016-03-18,155.3300018310547
2016-03-21,158.02000427246094
2016-03-22,156.8699951171875
2016-03-23,155.80999755859375
2016-03-24,157.83999633789062
2016-03-28,158.10000610351562
2016-03-29,158.77999877929688
2016-03-30,158.5399932861328
2016-03-31,156.99000549316406
2016-04-01,159.24000549316406
2016-04-04,154.89999389648438
2016-04-05,153.66000366210938
2016-04-06,156.72000122070312
2016-04-07,155.2899932861328
2016-04-08,157.8000030517578
2016-04-11,156.1699981689453
2016-04-12,156.2100067138672
2016-04-13,159.50999450683594
2016-04-14,160.7100067138672
2016-04-15,160.83999633789062
2016-04-18,161.13999938964844
2016-04-19,161.60000610351562
2016-04-20,161.3300018310547
2016-04-21,160.1999969482422
2016-04-22,160.64999389648438
2016-04-25,161.6699981689453
2016-04-26,161.77999877929688
2016-04-27,162.67999267578125
2016-04-28,161.11000061035156
2016-04-29,159.27999877929688
2016-05-02,159.44000244140625
2016-05-03,156.5
2016-05-04,157.7100067138672
2016-05-05,158.4499969482422
2016-05-06,160.0500030517578
2016-05-09,159.44000244140625
2016-05-10,162.63999938964844
2016-05-11,162.86000061035156
2016-05-12,163.2899932861328
2016-05-13,161.61000061035156
2016-05-16,163.8000030517578
2016-05-17,164.0399932861328
2016-05-18,163.3000030517578
2016-05-19,161.72000122070312
2016-05-20,162.1999969482422
2016-05-23,162.1699981689453
2016-05-24,164.38999938964844
2016-05-25,162.6699981689453
2016-05-26,162.69000244140625
2016-05-27,162.5500030517578
2016-05-31,161.82000732421875
2016-06-01,163.44000244140625
2016-06-02,162.2899932861328
2016-06-03,159.10000610351562
2016-06-06,159.0
2016-06-07,159.5
2016-06-08,159.64999389648438
2016-06-09,160.35000610351562
2016-06-10,155.89999389648438
2016-06-13,153.91000366210938
2016-06-14,153.50999450683594
2016-06-15,153.0500030517578
2016-06-16,153.49000549316406
2016-06-17,152.97000122070312
2016-06-20,154.1999969482422
2016-06-21,154.52000427246094
2016-06-22,152.36000061035156
2016-06-23,155.6199951171875
2016-06-24,150.1300048828125
2016-06-27,148.02999877929688
2016-06-28,151.25999450683594
2016-06-29,154.2100067138672
2016-06-30,157.82000732421875
2016-07-01,158.0
2016-07-05,155.0399932861328
2016-07-06,156.33999633789062
2016-07-07,157.25
2016-07-08,160.16000366210938
2016-07-11,161.39999389648438
2016-07-12,162.6999969482422
2016-07-13,162.39999389648438
2016-07-14,162.6999969482422
2016-07-15,162.41000366210938
2016-07-18,161.30999755859375
2016-07-19,160.07000732421875
2016-07-20,161.6199951171875
2016-07-21,156.0399932861328
2016-07-22,158.27999877929688
2016-07-25,158.14999389648438
2016-07-26,157.7899932861328
2016-07-27,155.9499969482422
2016-07-28,155.4499969482422
2016-07-29,157.1699981689453
2016-08-01,157.0800018310547
2016-08-02,154.2899932861328
2016-08-03,154.3000030517578
2016-08-04,153.44000244140625
2016-08-05,156.39999389648438
2016-08-08,155.1300048828125
2016-08-09,156.07000732421875
2016-08-10,155.80999755859375
2016-08-11,156.8000030517578
2016-08-12,153.52000427246094
2016-08-15,153.63999938964844
2016-08-16,152.02000427246094
2016-08-17,152.83999633789062
2016-08-18,153.50999450683594
2016-08-19,153.9199981689453
2016-08-22,153.1999969482422
2016-08-23,154.75
2016-08-24,155.02000427246094
2016-08-25,155.33999633789062
2016-08-26,154.10000610351562
2016-08-29,155.1300048828125
2016-08-30,154.57000732421875
2016-08-31,153.2899932861328
2016-09-01,153.19000244140625
2016-09-02,153.67999267578125
2016-09-06,152.77000427246094
2016-09-07,151.32000732421875
2016-09-08,151.27999877929688
2016-09-09,147.52000427246094
2016-09-12,147.77999877929688
2016-09-13,146.75999450683594
2016-09-14,147.25999450683594
2016-09-15,148.5
2016-09-16,147.99000549316406
2016-09-19,149.36000061035156
2016-09-20,149.47999572753906
2016-09-21,149.89999389648438
2016-09-22,152.8000030517578
2016-09-23,151.7899932861328
2016-09-26,150.97999572753906
2016-09-27,150.94000244140625
2016-09-28,150.88999938964844
2016-09-29,149.1999969482422
2016-09-30,151.9600067138672
2016-10-03,150.6699981689453
2016-10-04,150.42999267578125
2016-10-05,151.1699981689453
2016-10-06,152.91000366210938
2016-10-07,150.2899932861328
2016-10-10,149.27999877929688
2016-10-11,146.6999969482422
2016-10-12,147.3800048828125
2016-10-13,145.97000122070312
2016-10-14,147.3300018310547
2016-10-17,149.1699981689453
2016-10-18,149.55999755859375
2016-10-19,149.11000061035156
2016-10-20,159.05999755859375
2016-10-21,158.57000732421875
2016-10-24,159.72000122070312
2016-10-25,156.75999450683594
2016-10-26,154.97999572753906
2016-10-27,153.72999572753906
2016-10-28,153.2100067138672
2016-10-31,154.10000610351562
2016-11-01,152.10000610351562
2016-11-02,152.36000061035156
2016-11-03,152.75
2016-11-04,153.8800048828125
2016-11-07,157.75999450683594
2016-11-08,158.07000732421875
2016-11-09,160.42999267578125
2016-11-10,166.63999938964844
2016-11-11,166.47000122070312
2016-11-14,167.61000061035156
2016-11-15,168.50999450683594
2016-11-16,166.61000061035156
2016-11-17,167.5500030517578
2016-11-18,167.77000427246094
2016-11-21,168.5500030517578
2016-11-22,170.77999877929688
2016-11-23,169.17999267578125
2016-11-25,170.5800018310547
2016-11-28,168.3800048828125
2016-11-29,167.80999755859375
2016-11-30,167.1999969482422
2016-12-01,167.30999755859375
2016-12-02,167.27000427246094
2016-12-05,169.02999877929688
2016-12-06,169.61000061035156
2016-12-07,172.89999389648438
2016-12-08,173.2100067138672
2016-12-09,176.1999969482422
2016-12-12,174.88999938964844
2016-12-13,173.30999755859375
2016-12-14,171.60000610351562
2016-12-15,174.4199981689453
2016-12-16,171.97999572753906
2016-12-19,172.3000030517578
2016-12-20,174.41000366210938
2016-12-21,173.6199951171875
2016-12-22,172.83999633789062
2016-12-23,173.41000366210938
2016-12-27,173.97999572753906
2016-12-28,171.74000549316406
2016-12-29,172.14999389648438
2016-12-30,171.27000427246094
2017-01-03,171.14999389648438
2017-01-04,172.77000427246094
2017-01-05,171.6999969482422
2017-01-06,173.19000244140625
2017-01-09,173.99000549316406
2017-01-10,176.27000427246094
2017-01-11,177.41000366210938
2017-01-12,177.47000122070312
2017-01-13,177.1300048828125
2017-01-17,174.4199981689453
2017-01-18,175.1999969482422
2017-01-19,174.8699951171875
2017-01-20,174.83999633789062
2017-01-23,173.64999389648438
2017-01-24,177.3800048828125
2017-01-25,179.00999450683594
2017-01-26,180.02000427246094
2017-01-27,180.61000061035156
2017-01-30,181.47999572753906
2017-01-31,181.52999877929688
2017-02-01,180.3000030517578
2017-02-02,166.97999572753906
2017-02-03,169.77999877929688
2017-02-06,167.85000610351562
2017-02-07,166.82000732421875
2017-02-08,166.61000061035156
2017-02-09,168.6999969482422
2017-02-10,169.88999938964844
2017-02-13,171.86000061035156
2017-02-14,172.9199981689453
2017-02-15,175.35000610351562
2017-02-16,173.30999755859375
2017-02-17,172.57000732421875
2017-02-21,172.38999938964844
2017-02-22,170.99000549316406
2017-02-23,171.02999877929688
2017-02-24,171.36000061035156
2017-02-27,171.10000610351562
2017-02-28,169.6699981689453
2017-03-01,172.85000610351562
2017-03-02,171.0800018310547
2017-03-03,170.49000549316406
2017-03-06,169.00999450683594
2017-03-07,168.4600067138672
2017-03-08,169.00999450683594
2017-03-09,168.33999633789062
2017-03-10,169.83999633789062
2017-03-13,170.75999450683594
2017-03-14,169.4499969482422
2017-03-15,172.25
2017-03-16,172.88999938964844
2017-03-17,172.8800048828125
2017-03-20,171.74000549316406
2017-03-21,169.5500030517578
2017-03-22,167.17999267578125
2017-03-23,166.36000061035156
2017-03-24,165.52000427246094
2017-03-27,164.91000366210938
2017-03-28,167.75
2017-03-29,167.27000427246094
2017-03-30,168.30999755859375
2017-03-31,168.6699981689453
2017-04-03,167.22000122070312
2017-04-04,164.74000549316406
2017-04-05,163.13999938964844
2017-04-06,164.41000366210938
2017-04-07,164.3800048828125
2017-04-10,164.3699951171875
2017-04-11,165.19000244140625
2017-04-12,162.6300048828125
2017-04-13,161.38999938964844
2017-04-17,163.50999450683594
2017-04-18,163.30999755859375
2017-04-19,163.77000427246094
2017-04-20,173.1300048828125
2017-04-21,175.2100067138672
2017-04-24,175.25999450683594
2017-04-25,174.89999389648438
2017-04-26,170.22999572753906
2017-04-27,170.32000732421875
2017-04-28,167.52999877929688
2017-05-01,167.49000549316406
2017-05-02,168.85000610351562
2017-05-03,167.24000549316406
2017-05-04,169.75999450683594
2017-05-05,170.4499969482422
2017-05-08,170.5
2017-05-09,170.69000244140625
2017-05-10,170.83999633789062
2017-05-11,171.32000732421875
2017-05-12,170.0
2017-05-15,170.9199981689453
2017-05-16,170.67999267578125
2017-05-17,164.1699981689453
2017-05-18,164.32000732421875
2017-05-19,165.7100067138672
2017-05-22,163.89999389648438
2017-05-23,163.2100067138672
2017-05-24,162.1699981689453
2017-05-25,160.1999969482422
2017-05-26,160.7100067138672
2017-05-30,159.64999389648438
2017-05-31,161.66000366210938
2017-06-01,163.44000244140625
2017-06-02,162.75
2017-06-05,163.05999755859375
2017-06-06,162.3800048828125
2017-06-07,160.88999938964844
2017-06-08,156.8800048828125
2017-06-09,157.50999450683594
2017-06-12,157.47000122070312
2017-06-13,157.75999450683594
2017-06-14,157.02000427246094
2017-06-15,156.16000366210938
2017-06-16,157.9600067138672
2017-06-19,157.63999938964844
2017-06-20,156.38999938964844
2017-06-21,153.24000549316406
2017-06-22,154.77000427246094
2017-06-23,154.47000122070312
2017-06-26,156.0500030517578
2017-06-27,154.89999389648438
2017-06-28,155.9199981689453
2017-06-29,156.50999450683594
2017-06-30,158.0
2017-07-03,158.8300018310547
2017-07-05,156.9600067138672
2017-07-06,154.32000732421875
2017-07-07,155.99000549316406
2017-07-10,154.13999938964844
2017-07-11,153.47999572753906
2017-07-12,152.94000244140625
2017-07-13,154.27999877929688
2017-07-14,155.74000549316406
2017-07-17,159.02000427246094
2017-07-18,156.69000244140625
2017-07-19,157.7100067138672
2017-07-20,150.33999633789062
2017-07-21,150.0
2017-07-24,147.50999450683594
2017-07-25,149.94000244140625
2017-07-26,150.0399932861328
2017-07-27,154.8800048828125
2017-07-28,152.42999267578125
2017-07-31,154.1999969482422
2017-08-01,152.9600067138672
2017-08-02,152.99000549316406
2017-08-03,152.85000610351562
2017-08-04,152.75999450683594
2017-08-07,154.9499969482422
2017-08-08,154.22999572753906
2017-08-09,155.1999969482422
2017-08-10,152.77000427246094
2017-08-11,152.4600067138672
2017-08-14,153.75999450683594
2017-08-15,151.52000427246094
2017-08-16,151.52000427246094
2017-08-17,148.82000732421875
2017-08-18,147.9600067138672
2017-08-21,141.6999969482422
2017-08-22,142.0
2017-08-23,141.50999450683594
2017-08-24,142.8300018310547
2017-08-25,144.91000366210938
2017-08-28,144.75999450683594
2017-08-29,145.6999969482422
2017-08-30,146.14999389648438
2017-08-31,147.57000732421875
2017-09-01,146.00999450683594
2017-09-05,144.6699981689453
2017-09-06,145.6999969482422
2017-09-07,146.33999633789062
2017-09-08,147.0
2017-09-11,147.2100067138672
2017-09-12,149.3699951171875
2017-09-13,148.97000122070312
2017-09-14,147.00999450683594
2017-09-15,146.66000366210938
2017-09-18,146.66000366210938
2017-09-19,146.8000030517578
2017-09-20,149.05999755859375
2017-09-21,148.5800018310547
2017-09-22,149.32000732421875
2017-09-25,149.05999755859375
2017-09-26,149.6300048828125
2017-09-27,150.0500030517578
2017-09-28,147.38999938964844
2017-09-29,149.00999450683594
2017-10-02,147.89999389648438
2017-10-03,150.64999389648438
2017-10-04,151.44000244140625
2017-10-05,148.58999633789062
2017-10-06,149.27000427246094
2017-10-09,150.94000244140625
2017-10-10,150.25
2017-10-11,150.94000244140625
2017-10-12,151.61000061035156
2017-10-13,152.00999450683594
2017-10-16,152.02000427246094
2017-10-17,152.25
2017-10-18,153.52000427246094
2017-10-19,156.19000244140625
2017-10-20,160.1199951171875
2017-10-23,162.14999389648438
2017-10-24,162.32000732421875
2017-10-25,159.9199981689453
2017-10-26,159.47000122070312
2017-10-27,158.4499969482422
2017-10-30,157.08999633789062
2017-10-31,157.77999877929688
2017-11-01,158.36000061035156
2017-11-02,158.5
2017-11-03,158.22000122070312
2017-11-06,159.14999389648438
2017-11-07,158.5500030517578
2017-11-08,157.3300018310547
2017-11-09,156.80999755859375
2017-11-10,155.8699951171875
2017-11-13,156.07000732421875
2017-11-14,156.67999267578125
2017-11-15,156.69000244140625
2017-11-16,157.07000732421875
2017-11-17,157.02000427246094
2017-11-20,159.4199981689453
2017-11-21,161.1199951171875
2017-11-22,161.3699951171875
2017-11-24,159.6999969482422
2017-11-27,161.2899932861328
2017-11-28,164.07000732421875
2017-11-29,167.22000122070312
2017-11-30,169.42999267578125
2017-12-01,168.25
2017-12-04,173.32000732421875
2017-12-05,171.1699981689453
2017-12-06,168.6199951171875
2017-12-07,170.92999267578125
2017-12-08,172.19000244140625
2017-12-11,171.3300018310547
2017-12-12,170.77999877929688
2017-12-13,170.27999877929688
2017-12-14,165.5
2017-12-15,168.1999969482422
2017-12-18,172.6199951171875
2017-12-19,172.35000610351562
2017-12-20,174.94000244140625
2017-12-21,175.5500030517578
2017-12-22,174.6999969482422
2017-12-26,174.82000732421875
2017-12-27,175.41000366210938
2017-12-28,175.8800048828125
2017-12-29,174.3000030517578
2018-01-02,176.88999938964844
2018-01-03,175.19000244140625
2018-01-04,176.1699981689453
2018-01-05,178.4499969482422
2018-01-08,181.47000122070312
2018-01-09,178.75999450683594
2018-01-10,180.38999938964844
2018-01-11,183.75999450683594
2018-01-12,183.58999633789062
2018-01-16,180.6699981689453
2018-01-17,181.1699981689453
2018-01-18,179.75999450683594
2018-01-19,182.7899932861328
2018-01-22,182.69000244140625
2018-01-23,183.1999969482422
2018-01-24,182.77000427246094
2018-01-25,181.02999877929688
2018-01-26,182.25
2018-01-29,177.91000366210938
2018-01-30,172.88999938964844
2018-01-31,171.30999755859375
2018-02-01,169.8800048828125
2018-02-02,167.88999938964844
2018-02-05,164.2899932861328
2018-02-06,167.07000732421875
2018-02-07,166.6300048828125
2018-02-08,156.72000122070312
2018-02-09,158.80999755859375
2018-02-12,159.25
2018-02-13,157.63999938964844
2018-02-14,159.02999877929688
2018-02-15,161.17999267578125
2018-02-16,160.8800048828125
2018-02-20,160.94000244140625
2018-02-21,158.0800018310547
2018-02-22,159.7899932861328
2018-02-23,160.22000122070312
2018-02-26,160.16000366210938
2018-02-27,158.27000427246094
2018-02-28,159.22000122070312
2018-03-01,153.22000122070312
2018-03-02,153.64999389648438
2018-03-05,156.0500030517578
2018-03-06,158.94000244140625
2018-03-07,158.9499969482422
2018-03-08,154.77000427246094
2018-03-09,153.3800048828125
2018-03-12,151.47000122070312
2018-03-13,151.94000244140625
2018-03-14,152.2100067138672
2018-03-15,152.13999938964844
2018-03-16,152.89999389648438
2018-03-19,149.42999267578125
2018-03-20,150.7899932861328
2018-03-21,151.6999969482422
2018-03-22,148.41000366210938
2018-03-23,146.25999450683594
2018-03-26,148.85000610351562
2018-03-27,146.3800048828125
2018-03-28,147.22000122070312
2018-03-29,147.5399932861328
2018-04-02,145.52999877929688
2018-04-03,148.00999450683594
2018-04-04,150.55999755859375
2018-04-05,149.61000061035156
2018-04-06,145.9600067138672
2018-04-09,145.39999389648438
2018-04-10,146.9199981689453
2018-04-11,144.58999633789062
2018-04-12,145.44000244140625
2018-04-13,145.55999755859375
2018-04-16,147.05999755859375
2018-04-17,144.44000244140625
2018-04-18,143.63999938964844
2018-04-19,152.58999633789062
2018-04-20,146.83999633789062
2018-04-23,147.38999938964844
2018-04-24,146.1699981689453
2018-04-25,146.36000061035156
2018-04-26,147.83999633789062
2018-04-27,147.22999572753906
2018-04-30,145.25
2018-05-01,145.11000061035156
2018-05-02,145.19000244140625
2018-05-03,143.1300048828125
2018-05-04,145.72999572753906
2018-05-07,146.60000610351562
2018-05-08,147.89999389648438
2018-05-09,148.0399932861328
2018-05-10,147.75
2018-05-11,148.97999572753906
2018-05-14,149.60000610351562
2018-05-15,149.5399932861328
2018-05-16,150.75999450683594
2018-05-17,151.8300018310547
2018-05-18,150.3300018310547
2018-05-21,154.5399932861328
2018-05-22,152.83999633789062
2018-05-23,151.17999267578125
2018-05-24,151.75999450683594
2018-05-25,151.22999572753906
2018-05-29,149.36000061035156
2018-05-30,150.30999755859375
2018-05-31,147.82000732421875
2018-06-01,150.82000732421875
2018-06-04,152.97999572753906
2018-06-05,153.22999572753906
2018-06-06,155.4199981689453
2018-06-07,156.38999938964844
2018-06-08,156.94000244140625
2018-06-11,157.88999938964844
2018-06-12,158.5500030517578
2018-06-13,158.49000549316406
2018-06-14,159.47999572753906
2018-06-15,161.1699981689453
2018-06-18,159.33999633789062
2018-06-19,158.77999877929688
2018-06-20,160.16000366210938
2018-06-21,158.75
2018-06-22,159.6699981689453
2018-06-25,159.6199951171875
2018-06-26,160.3000030517578
2018-06-27,161.88999938964844
2018-06-28,162.0
2018-06-29,160.72000122070312
2018-07-02,160.35000610351562
2018-07-03,160.0800018310547
2018-07-05,163.86000061035156
2018-07-06,163.36000061035156
2018-07-09,165.57000732421875
2018-07-10,166.32000732421875
2018-07-11,163.32000732421875
2018-07-12,164.10000610351562
2018-07-13,165.25999450683594
2018-07-16,163.8699951171875
2018-07-17,159.57000732421875
2018-07-18,158.25
2018-07-19,173.2899932861328
2018-07-20,173.74000549316406
2018-07-23,171.17999267578125
2018-07-24,165.6999969482422
2018-07-25,168.24000549316406
2018-07-26,168.80999755859375
2018-07-27,168.00999450683594
2018-07-30,167.3300018310547
2018-07-31,169.58999633789062
2018-08-01,167.17999267578125
2018-08-02,167.25
2018-08-03,168.42999267578125
2018-08-06,168.80999755859375
2018-08-07,170.11000061035156
2018-08-08,170.41000366210938
2018-08-09,171.5500030517578
2018-08-10,170.17999267578125
2018-08-13,170.25
2018-08-14,171.83999633789062
2018-08-15,172.27999877929688
2018-08-16,173.97000122070312
2018-08-17,175.33999633789062
2018-08-20,177.50999450683594
2018-08-21,180.07000732421875
2018-08-22,177.39999389648438
2018-08-23,176.61000061035156
2018-08-24,176.08999633789062
2018-08-27,176.83999633789062
2018-08-28,177.82000732421875
2018-08-29,179.02000427246094
2018-08-30,178.4600067138672
2018-08-31,176.77999877929688
2018-09-04,178.22000122070312
2018-09-05,181.00999450683594
2018-09-06,181.39999389648438
2018-09-07,180.60000610351562
2018-09-10,183.75
2018-09-11,184.77000427246094
2018-09-12,186.42999267578125
2018-09-13,186.1999969482422
2018-09-14,186.4199981689453
2018-09-17,186.72000122070312
2018-09-18,187.25
2018-09-19,187.10000610351562
2018-09-20,187.58999633789062
2018-09-21,188.4600067138672
2018-09-24,185.86000061035156
2018-09-25,183.82000732421875
2018-09-26,184.49000549316406
2018-09-27,184.24000549316406
2018-09-28,183.60000610351562
2018-10-01,183.91000366210938
2018-10-02,185.5399932861328
2018-10-03,184.57000732421875
2018-10-04,180.6199951171875
2018-10-05,179.4199981689453
2018-10-08,179.32000732421875
2018-10-09,178.0
2018-10-10,170.44000244140625
2018-10-11,167.82000732421875
2018-10-12,168.6300048828125
2018-10-15,169.1999969482422
2018-10-16,171.58999633789062
2018-10-17,167.57000732421875
2018-10-18,151.47000122070312
2018-10-19,150.50999450683594
2018-10-22,150.77999877929688
2018-10-23,149.11000061035156
2018-10-24,147.60000610351562
2018-10-25,149.9600067138672
2018-10-26,148.7100067138672
2018-10-29,148.3300018310547
2018-10-30,150.72999572753906
2018-10-31,153.94000244140625
2018-11-01,155.7100067138672
2018-11-02,157.25999450683594
2018-11-05,155.0800018310547
2018-11-06,157.82000732421875
2018-11-07,161.00999450683594
2018-11-08,161.63999938964844
2018-11-09,161.49000549316406
2018-11-12,159.02000427246094
2018-11-13,159.91000366210938
2018-11-14,160.5
2018-11-15,163.05999755859375
2018-11-16,165.14999389648438
2018-11-19,164.42999267578125
2018-11-20,161.89999389648438
2018-11-21,160.55999755859375
2018-11-23,161.0
2018-11-26,161.1999969482422
2018-11-27,160.33999633789062
2018-11-28,164.47000122070312
2018-11-29,164.0
2018-11-30,166.24000549316406
2018-12-03,164.2899932861328
2018-12-04,156.49000549316406
2018-12-06,155.97000122070312
2018-12-07,151.0
2018-12-10,148.7100067138672
2018-12-11,147.33999633789062
2018-12-12,148.38999938964844
2018-12-13,149.94000244140625
2018-12-14,147.32000732421875
2018-12-17,145.6199951171875
2018-12-18,146.6300048828125
2018-12-19,142.25
2018-12-20,139.9499969482422
2018-12-21,138.63999938964844
2018-12-24,136.1300048828125
2018-12-26,141.6999969482422
2018-12-27,144.02000427246094
2018-12-28,144.25
2018-12-31,145.2899932861328
2019-01-02,147.4600067138672
2019-01-03,145.4600067138672
2019-01-04,150.77000427246094
2019-01-07,152.6999969482422
2019-01-08,154.64999389648438
2019-01-09,157.75999450683594
2019-01-10,160.11000061035156
2019-01-11,160.3300018310547
2019-01-14,162.1300048828125
2019-01-15,161.6300048828125
2019-01-16,162.4499969482422
2019-01-17,166.22999572753906
2019-01-18,167.75999450683594
2019-01-22,162.64999389648438
2019-01-23,163.1699981689453
2019-01-24,163.3699951171875
2019-01-25,163.22000122070312
2019-01-28,162.86000061035156
2019-01-29,162.35000610351562
2019-01-30,164.0
2019-01-31,165.99000549316406
2019-02-01,165.38999938964844
2019-02-04,166.17999267578125
2019-02-05,165.9600067138672
2019-02-06,165.58999633789062
2019-02-07,151.72000122070312
2019-02-08,153.0800018310547
2019-02-11,155.24000549316406
2019-02-12,155.66000366210938
2019-02-13,155.27999877929688
2019-02-14,155.9199981689453
2019-02-15,157.77999877929688
2019-02-19,159.1300048828125
2019-02-20,159.8300018310547
2019-02-21,160.86000061035156
2019-02-22,161.33999633789062
2019-02-25,160.80999755859375
2019-02-26,159.97999572753906
2019-02-27,162.94000244140625
2019-02-28,160.0
2019-03-01,158.91000366210938
2019-03-04,159.67999267578125
2019-03-05,160.57000732421875
2019-03-06,160.8800048828125
2019-03-07,160.50999450683594
2019-03-08,157.61000061035156
2019-03-11,159.8699951171875
2019-03-12,160.27000427246094
2019-03-13,158.9199981689453
2019-03-14,156.61000061035156
2019-03-15,155.67999267578125
2019-03-18,158.9499969482422
2019-03-19,158.75999450683594
2019-03-20,155.19000244140625
2019-03-21,156.5500030517578
2019-03-22,149.9600067138672
2019-03-25,151.0800018310547
2019-03-26,152.5399932861328
2019-03-27,153.6199951171875
2019-03-28,154.63999938964844
2019-03-29,156.52000427246094
2019-04-01,159.25999450683594
