Date,CPT
2015-11-02,50.490360260009766
2015-11-03,50.37090301513672
2015-11-04,50.105369567871094
2015-11-05,50.676265716552734
2015-11-06,49.11627960205078
2015-11-09,48.830833435058594
2015-11-10,49.88629913330078
2015-11-11,50.16510772705078
2015-11-12,49.77347183227539
2015-11-13,49.34861755371094
2015-11-16,49.93278503417969
2015-11-17,50.185035705566406
2015-11-18,50.2779541015625
2015-11-19,50.47711944580078
2015-11-20,50.74928665161133
2015-11-23,50.79574203491211
2015-11-24,50.43729019165039
2015-11-25,51.001529693603516
2015-11-27,51.59233474731445
2015-11-30,50.70280838012695
2015-12-01,51.758296966552734
2015-12-02,50.908599853515625
2015-12-03,49.972599029541016
2015-12-04,51.37327194213867
2015-12-07,50.58332061767578
2015-12-08,50.72936248779297
2015-12-09,50.2779541015625
2015-12-10,49.527854919433594
2015-12-11,49.72037124633789
2015-12-14,49.61414337158203
2015-12-15,49.955894470214844
2015-12-16,50.67961502075195
2015-12-17,50.47857666015625
2015-12-18,50.04299545288086
2015-12-21,50.84043884277344
2015-12-22,50.625980377197266
2015-12-23,51.389888763427734
2015-12-24,51.162071228027344
2015-12-28,51.49711608886719
2015-12-29,51.89919662475586
2015-12-30,51.87238311767578
2015-12-31,51.43680953979492
2016-01-04,50.78682327270508
2016-01-05,51.73167037963867
2016-01-06,51.55073928833008
2016-01-07,50.86053466796875
2016-01-08,49.98269271850586
2016-01-11,50.25072479248047
2016-01-12,49.98940658569336
2016-01-13,49.460018157958984
2016-01-14,49.02445602416992
2016-01-15,48.407958984375
2016-01-19,49.124961853027344
2016-01-20,47.27549743652344
2016-01-21,47.302303314208984
2016-01-22,48.34764862060547
2016-01-25,48.012611389160156
2016-01-26,49.43992233276367
2016-01-27,49.3729133605957
2016-01-28,49.39970397949219
2016-01-29,51.12856674194336
2016-02-01,51.08836364746094
2016-02-02,50.652801513671875
2016-02-03,51.32289505004883
2016-02-04,51.751747131347656
2016-02-05,49.540428161621094
2016-02-08,48.669307708740234
2016-02-09,48.682701110839844
2016-02-10,48.66259002685547
2016-02-11,47.83838653564453
2016-02-12,48.052818298339844
2016-02-16,49.3058967590332
2016-02-17,49.19196701049805
2016-02-18,49.3729133605957
2016-02-19,49.48012161254883
2016-02-22,49.94248580932617
2016-02-23,49.8084602355957
2016-02-24,49.473411560058594
2016-02-25,49.76156997680664
2016-02-26,49.77497100830078
2016-02-29,50.083213806152344
2016-03-01,51.43680953979492
2016-03-02,52.555877685546875
2016-03-03,53.08525848388672
2016-03-04,53.03164291381836
2016-03-07,52.97804260253906
2016-03-08,52.971336364746094
2016-03-09,53.08525848388672
2016-03-10,52.77030944824219
2016-03-11,53.065185546875
2016-03-14,53.17905044555664
2016-03-15,53.44041442871094
2016-03-16,53.728538513183594
2016-03-17,54.8945198059082
2016-03-18,55.19606399536133
2016-03-21,54.76720428466797
2016-03-22,55.01512145996094
2016-03-23,54.96153259277344
2016-03-24,54.646575927734375
2016-03-28,55.12904739379883
2016-03-29,56.46805191040039
2016-03-30,56.4815788269043
2016-03-31,56.867061614990234
2016-04-01,56.691246032714844
2016-04-04,56.853553771972656
2016-04-05,56.1096305847168
2016-04-06,56.413970947265625
2016-04-07,55.91352462768555
2016-04-08,56.06229782104492
2016-04-11,55.67683792114258
2016-04-12,55.79855728149414
2016-04-13,55.38605880737305
2016-04-14,54.15522766113281
2016-04-15,55.33194351196289
2016-04-18,55.568641662597656
2016-04-19,55.59567642211914
2016-04-20,54.61508560180664
2016-04-21,54.175533294677734
2016-04-22,54.99380874633789
2016-04-25,55.839134216308594
2016-04-26,55.88646697998047
2016-04-27,55.48072052001953
2016-04-28,55.63624954223633
2016-04-29,54.594825744628906
2016-05-02,55.656558990478516
2016-05-03,55.23726272583008
2016-05-04,56.29222869873047
2016-05-05,56.84001159667969
2016-05-06,57.93553924560547
2016-05-09,58.24662780761719
2016-05-10,58.46979904174805
2016-05-11,57.86793518066406
2016-05-12,58.58476257324219
2016-05-13,58.124908447265625
2016-05-16,58.699729919433594
2016-05-17,58.023460388183594
2016-05-18,57.69886016845703
2016-05-19,56.555973052978516
2016-05-20,57.151092529296875
2016-05-23,56.92116165161133
2016-05-24,57.509517669677734
2016-05-25,57.2592887878418
2016-05-26,57.40806579589844
2016-05-27,57.63801193237305
2016-05-31,57.62446212768555
2016-06-01,56.87381362915039
2016-06-02,56.79941177368164
2016-06-03,55.49423599243164
2016-06-06,54.33106994628906
2016-06-07,54.86530685424805
2016-06-08,54.4798469543457
2016-06-09,54.648902893066406
2016-06-10,54.648902893066406
2016-06-13,55.189937591552734
2016-06-14,55.345458984375
2016-06-15,56.26519775390625
2016-06-16,56.684452056884766
2016-06-17,56.09611129760742
2016-06-20,56.42748260498047
2016-06-21,56.42070007324219
2016-06-22,56.96175003051758
2016-06-23,57.51627731323242
2016-06-24,57.13756561279297
2016-06-27,57.69886016845703
2016-06-28,58.5107536315918
2016-06-29,59.49321365356445
2016-06-30,60.32556915283203
2016-07-01,60.5916633605957
2016-07-05,61.29438018798828
2016-07-06,61.3967170715332
2016-07-07,61.232975006103516
2016-07-08,61.51271438598633
2016-07-11,61.601409912109375
2016-07-12,61.34215545654297
2016-07-13,61.499061584472656
2016-07-14,60.29829406738281
2016-07-15,59.81385803222656
2016-07-18,59.98442840576172
2016-07-19,60.502960205078125
2016-07-20,60.64622497558594
2016-07-21,61.09651565551758
2016-07-22,61.11699676513672
2016-07-25,60.85090255737305
2016-07-26,60.025390625
2016-07-27,58.92012023925781
2016-07-28,59.22712707519531
2016-07-29,61.12380599975586
2016-08-01,61.110164642333984
2016-08-02,59.92986297607422
2016-08-03,59.349937438964844
2016-08-04,58.749549865722656
2016-08-05,58.83142852783203
2016-08-08,59.47274398803711
2016-08-09,59.66379928588867
2016-08-10,59.11115264892578
2016-08-11,58.654048919677734
2016-08-12,59.158912658691406
2016-08-15,60.36649703979492
2016-08-16,59.08387756347656
2016-08-17,59.349937438964844
2016-08-18,59.29536819458008
2016-08-19,58.926937103271484
2016-08-22,59.09750747680664
2016-08-23,59.09750747680664
2016-08-24,58.558509826660156
2016-08-25,59.08387756347656
2016-08-26,58.79730224609375
2016-08-29,59.49321365356445
2016-08-30,59.53416061401367
2016-08-31,59.88209915161133
2016-09-01,60.68034362792969
2016-09-02,61.12380599975586
2016-09-06,61.43082809448242
2016-09-07,61.860652923583984
2016-09-08,60.38016128540039
2016-09-09,58.19010543823242
2016-09-12,59.220298767089844
2016-09-13,57.09846496582031
2016-09-14,57.65109634399414
2016-09-15,57.94448471069336
2016-09-16,57.814842224121094
2016-09-19,59.636497497558594
2016-09-20,59.8343391418457
2016-09-21,60.300384521484375
2016-09-22,61.58384704589844
2016-09-23,62.006874084472656
2016-09-26,62.58765411376953
2016-09-27,62.14311981201172
2016-09-28,62.51198196411133
2016-09-29,61.34751892089844
2016-09-30,60.56636428833008
2016-10-03,59.250022888183594
2016-10-04,58.58464813232422
2016-10-05,56.97174072265625
2016-10-06,56.33526611328125
2016-10-07,56.05319595336914
2016-10-10,56.450984954833984
2016-10-11,55.561378479003906
2016-10-12,56.00981903076172
2016-10-13,56.2918701171875
2016-10-14,56.2918701171875
2016-10-17,56.35695266723633
2016-10-18,56.40037536621094
2016-10-19,56.769248962402344
2016-10-20,56.740299224853516
2016-10-21,56.957298278808594
2016-10-24,57.30447006225586
2016-10-25,57.31169128417969
2016-10-26,57.57207107543945
2016-10-27,56.09660339355469
2016-10-28,57.39848327636719
2016-10-31,58.902870178222656
2016-11-01,58.222991943359375
2016-11-02,58.38936233520508
2016-11-03,58.765464782714844
2016-11-04,59.127071380615234
2016-11-07,58.84501647949219
2016-11-08,59.445308685302734
2016-11-09,57.904762268066406
2016-11-10,56.168941497802734
2016-11-11,55.98810958862305
2016-11-14,56.71859359741211
2016-11-15,55.30101013183594
2016-11-16,55.95195007324219
2016-11-17,55.329933166503906
2016-11-18,55.00446319580078
2016-11-21,54.96829605102539
2016-11-22,56.212310791015625
2016-11-23,56.212310791015625
2016-11-25,56.66075134277344
2016-11-28,56.92836380004883
2016-11-29,57.32615661621094
2016-11-30,56.92836380004883
2016-12-01,56.76198959350586
2016-12-02,56.97174072265625
2016-12-05,56.834320068359375
2016-12-06,56.2918701171875
2016-12-07,56.61011505126953
2016-12-08,57.4129524230957
2016-12-09,57.57929229736328
2016-12-12,58.541236877441406
2016-12-13,58.830543518066406
2016-12-14,58.26115417480469
2016-12-15,58.48014831542969
2016-12-16,59.73574447631836
2016-12-19,60.10074234008789
2016-12-20,60.31975173950195
2016-12-21,59.41455841064453
2016-12-22,60.42192840576172
2016-12-23,60.72124481201172
2016-12-27,60.61174392700195
2016-12-28,60.36354446411133
2016-12-29,60.8088493347168
2016-12-30,61.37093734741211
2017-01-03,61.3636474609375
2017-01-04,62.254249572753906
2017-01-05,62.19580841064453
2017-01-06,61.90384292602539
2017-01-09,61.327152252197266
2017-01-10,60.36354446411133
2017-01-11,60.02043533325195
2017-01-12,59.91824722290039
2017-01-13,59.83064270019531
2017-01-17,60.29054641723633
2017-01-18,60.502262115478516
2017-01-19,60.29054641723633
2017-01-20,60.57524108886719
2017-01-23,60.4803466796875
2017-01-24,60.765037536621094
2017-01-25,60.502262115478516
2017-01-26,60.79423522949219
2017-01-27,60.45842742919922
2017-01-30,60.0715446472168
2017-01-31,61.00594711303711
2017-02-01,59.54594421386719
2017-02-02,61.327152252197266
2017-02-03,61.078922271728516
2017-02-06,61.633750915527344
2017-02-07,61.407432556152344
2017-02-08,59.96934127807617
2017-02-09,60.01313781738281
2017-02-10,59.94744110107422
2017-02-13,59.618961334228516
2017-02-14,59.4072265625
2017-02-15,59.04956817626953
2017-02-16,59.76494598388672
2017-02-17,59.91096115112305
2017-02-21,60.61174392700195
2017-02-22,60.42192840576172
2017-02-23,61.19575119018555
2017-02-24,61.495033264160156
2017-02-27,62.006046295166016
2017-02-28,61.794349670410156
2017-03-01,61.122745513916016
2017-03-02,60.31241226196289
2017-03-03,59.65544128417969
2017-03-06,59.37804412841797
2017-03-07,59.15903091430664
2017-03-08,58.32683563232422
2017-03-09,57.71364212036133
2017-03-10,57.961849212646484
2017-03-13,57.73554611206055
2017-03-14,57.99834060668945
2017-03-15,59.38535690307617
2017-03-16,59.34153366088867
2017-03-17,59.83064270019531
2017-03-20,59.239356994628906
2017-03-21,59.261226654052734
2017-03-22,59.22474670410156
2017-03-23,59.66274642944336
2017-03-24,59.76494598388672
2017-03-27,59.13712692260742
2017-03-28,58.99113845825195
2017-03-29,59.3079719543457
2017-03-30,59.3300895690918
2017-03-31,59.2858772277832
2017-04-03,59.337467193603516
2017-04-04,59.63956832885742
2017-04-05,59.81640625
2017-04-06,59.89009094238281
2017-04-07,59.587989807128906
2017-04-10,59.86800765991211
2017-04-11,60.23640060424805
2017-04-12,60.06694030761719
2017-04-13,59.82377624511719
2017-04-17,60.752197265625
2017-04-18,60.840599060058594
2017-04-19,60.59745407104492
2017-04-20,60.545860290527344
2017-04-21,60.36166000366211
2017-04-24,60.68588638305664
2017-04-25,61.94585418701172
2017-04-26,61.827964782714844
2017-04-27,60.943763732910156
2017-04-28,60.663761138916016
2017-05-01,60.700599670410156
2017-05-02,60.49429702758789
2017-05-03,60.2437629699707
2017-05-04,60.23640060424805
2017-05-05,60.68588638305664
2017-05-08,60.01536178588867
2017-05-09,60.081661224365234
2017-05-10,60.48692321777344
2017-05-11,60.199581146240234
2017-05-12,60.420616149902344
2017-05-15,60.177452087402344
2017-05-16,59.779544830322266
2017-05-17,60.03009033203125
2017-05-18,60.58271789550781
2017-05-19,60.6342887878418
2017-05-22,60.81113815307617
2017-05-23,61.11323928833008
2017-05-24,61.59953689575195
2017-05-25,61.805850982666016
2017-05-26,61.319557189941406
2017-05-30,61.27534866333008
2017-05-31,61.38587188720703
2017-06-01,61.245872497558594
2017-06-02,62.37322998046875
2017-06-05,63.419517517089844
2017-06-06,62.88164138793945
2017-06-07,63.589012145996094
2017-06-08,63.552154541015625
2017-06-09,63.824790954589844
2017-06-12,63.839515686035156
2017-06-13,64.3626708984375
2017-06-14,64.63530731201172
2017-06-15,65.09951782226562
2017-06-16,65.53424835205078
2017-06-19,65.59320831298828
2017-06-20,65.63741302490234
2017-06-21,64.59111785888672
2017-06-22,64.26690673828125
2017-06-23,64.51006317138672
2017-06-26,64.3553237915039
2017-06-27,63.721649169921875
2017-06-28,64.01895141601562
2017-06-29,63.85542678833008
2017-06-30,63.5581169128418
2017-07-03,64.0932846069336
2017-07-05,64.86628723144531
2017-07-06,63.68447494506836
2017-07-07,64.07096099853516
2017-07-10,62.911460876464844
2017-07-11,62.57698440551758
2017-07-12,63.47635269165039
2017-07-13,63.29054641723633
2017-07-14,64.19734191894531
2017-07-17,64.59127807617188
2017-07-18,64.51695251464844
2017-07-19,65.55754089355469
2017-07-20,65.67647552490234
2017-07-21,66.22650909423828
2017-07-24,65.83999633789062
2017-07-25,65.00009155273438
2017-07-26,65.62443542480469
2017-07-27,65.00009155273438
2017-07-28,66.44204711914062
2017-07-31,66.67245483398438
2017-08-01,66.27851104736328
2017-08-02,66.4494857788086
2017-08-03,66.48662567138672
2017-08-04,66.59812927246094
2017-08-07,66.69477844238281
2017-08-08,66.9400405883789
2017-08-09,67.1556396484375
2017-08-10,66.74678802490234
2017-08-11,66.17445373535156
2017-08-14,67.02180480957031
2017-08-15,66.50894927978516
2017-08-16,66.33058166503906
2017-08-17,66.0704116821289
2017-08-18,65.66160583496094
2017-08-21,66.77651977539062
2017-08-22,66.84342956542969
2017-08-23,67.2076187133789
2017-08-24,67.11841583251953
2017-08-25,67.0589828491211
2017-08-28,66.42720794677734
2017-08-29,66.17445373535156
2017-08-30,66.80626678466797
2017-08-31,66.50894927978516
2017-09-01,67.2001953125
2017-09-05,68.01781463623047
2017-09-06,68.36714935302734
2017-09-07,70.08413696289062
2017-09-08,71.13215637207031
2017-09-11,70.55240631103516
2017-09-12,69.8462905883789
2017-09-13,69.19963073730469
2017-09-14,69.68275451660156
2017-09-15,70.0172348022461
2017-09-18,69.90574645996094
2017-09-19,69.65303802490234
2017-09-20,69.6233139038086
2017-09-21,69.4449234008789
2017-09-22,69.12530517578125
2017-09-25,69.13274383544922
2017-09-26,68.92462158203125
2017-09-27,68.19618225097656
2017-09-28,68.5933837890625
2017-09-29,68.53343963623047
2017-10-02,68.24117279052734
2017-10-03,68.2636489868164
2017-10-04,69.13294982910156
2017-10-05,69.3802490234375
2017-10-06,69.25287628173828
2017-10-09,69.94230651855469
2017-10-10,69.6875
2017-10-11,69.98728942871094
2017-10-12,70.55684661865234
2017-10-13,70.52685546875
2017-10-16,70.27955627441406
2017-10-17,69.70999908447266
2017-10-18,69.32030487060547
2017-10-19,69.37276458740234
2017-10-20,69.14044952392578
2017-10-23,69.11798095703125
2017-10-24,68.42851257324219
2017-10-25,68.36856079101562
2017-10-26,67.8514633178711
2017-10-27,68.38353729248047
2017-10-30,68.2636489868164
2017-10-31,68.37605285644531
2017-11-01,68.51094818115234
2017-11-02,68.04632568359375
2017-11-03,69.31280517578125
2017-11-06,70.20462036132812
2017-11-07,70.51187896728516
2017-11-08,70.60931396484375
2017-11-09,70.3769760131836
2017-11-10,70.58682250976562
2017-11-13,70.99149322509766
2017-11-14,71.1338882446289
2017-11-15,69.99478149414062
2017-11-16,70.68423461914062
2017-11-17,69.75496673583984
2017-11-20,69.69501495361328
2017-11-21,70.30953979492188
2017-11-22,69.82991027832031
2017-11-24,70.36949157714844
2017-11-27,69.7025146484375
2017-11-28,68.9531021118164
2017-11-29,68.6383285522461
2017-11-30,68.4060287475586
2017-12-01,68.77324676513672
2017-12-04,68.91561889648438
2017-12-05,68.2636489868164
2017-12-06,68.52595520019531
2017-12-07,68.90065002441406
2017-12-08,69.06551361083984
2017-12-11,69.21539306640625
2017-12-12,70.06974029541016
2017-12-13,69.39525604248047
2017-12-14,69.44058990478516
2017-12-15,70.3094253540039
2017-12-18,71.07254028320312
2017-12-19,69.15350341796875
2017-12-20,68.23929595947266
2017-12-21,67.85395812988281
2017-12-22,68.68505859375
2017-12-26,68.86639404296875
2017-12-27,69.10814666748047
2017-12-28,69.3121566772461
2017-12-29,69.55388641357422
2018-01-02,69.13082122802734
2018-01-03,69.26681518554688
2018-01-04,67.00779724121094
2018-01-05,66.7735366821289
2018-01-08,67.55177307128906
2018-01-09,66.67535400390625
2018-01-10,65.436279296875
2018-01-11,64.63544464111328
2018-01-12,64.04610443115234
2018-01-16,64.60519409179688
2018-01-17,64.59764099121094
2018-01-18,64.00079345703125
2018-01-19,64.07632446289062
2018-01-22,64.73365020751953
2018-01-23,65.78384399414062
2018-01-24,65.31539154052734
2018-01-25,65.76874542236328
2018-01-26,65.33805847167969
2018-01-29,64.68832397460938
2018-01-30,64.13676452636719
2018-01-31,65.39852905273438
2018-02-01,63.84210205078125
2018-02-02,63.01104736328125
2018-02-05,61.23554992675781
2018-02-06,61.749305725097656
2018-02-07,60.75204086303711
2018-02-08,59.52050018310547
2018-02-09,61.008888244628906
2018-02-12,61.34131622314453
2018-02-13,61.847530364990234
2018-02-14,61.11463928222656
2018-02-15,62.50484085083008
2018-02-16,62.98080825805664
2018-02-20,61.72663497924805
2018-02-21,60.04936218261719
2018-02-22,60.72178649902344
2018-02-23,61.771976470947266
2018-02-26,61.26578903198242
2018-02-27,60.177818298339844
2018-02-28,60.223148345947266
2018-03-01,60.041812896728516
2018-03-02,59.346736907958984
2018-03-05,60.1400260925293
2018-03-06,59.769832611083984
2018-03-07,60.064483642578125
2018-03-08,61.439537048339844
2018-03-09,62.361270904541016
2018-03-12,62.50484085083008
2018-03-13,62.79948425292969
2018-03-14,63.41147232055664
2018-03-15,63.51724624633789
2018-03-16,64.03855895996094
2018-03-19,63.811912536621094
2018-03-20,63.32835388183594
2018-03-21,62.70126724243164
2018-03-22,61.97597122192383
2018-03-23,61.26578903198242
2018-03-26,61.95329666137695
2018-03-27,62.17998123168945
2018-03-28,64.10950469970703
2018-03-29,64.20101928710938
2018-04-02,63.346839904785156
2018-04-03,64.1399917602539
2018-04-04,64.73489379882812
2018-04-05,64.84929656982422
2018-04-06,64.74248504638672
2018-04-09,64.49845123291016
2018-04-10,64.91029357910156
2018-04-11,65.65770721435547
2018-04-12,64.69676208496094
2018-04-13,65.25350952148438
2018-04-16,65.3984146118164
2018-04-17,65.76448059082031
2018-04-18,65.55096435546875
2018-04-19,64.77301788330078
2018-04-20,64.6509780883789
2018-04-23,64.30779266357422
2018-04-24,64.44506072998047
2018-04-25,64.3306655883789
2018-04-26,64.8645248413086
2018-04-27,65.6729507446289
2018-04-30,65.1314697265625
2018-05-01,65.77208709716797
2018-05-02,65.52806091308594
2018-05-03,64.84165954589844
2018-05-04,65.92464447021484
2018-05-07,66.23733520507812
2018-05-08,66.17632293701172
2018-05-09,66.46614074707031
2018-05-10,67.1143798828125
2018-05-11,66.65681457519531
2018-05-14,65.73399353027344
2018-05-15,64.1705093383789
2018-05-16,63.87306594848633
2018-05-17,63.575645446777344
2018-05-18,63.270565032958984
2018-05-21,63.90355682373047
2018-05-22,64.01799011230469
2018-05-23,65.4975357055664
2018-05-24,64.91029357910156
2018-05-25,65.28398132324219
2018-05-29,65.306884765625
2018-05-30,66.77120971679688
2018-05-31,67.1143798828125
2018-06-01,68.06009674072266
2018-06-04,69.173583984375
2018-06-05,68.51769256591797
2018-06-06,68.8380126953125
2018-06-07,68.57107543945312
2018-06-08,69.50152587890625
2018-06-11,69.1125717163086
2018-06-12,69.37950134277344
2018-06-13,67.95331573486328
2018-06-14,68.7617416381836
2018-06-15,68.87613677978516
2018-06-18,68.51007080078125
2018-06-19,68.32703399658203
2018-06-20,69.0896987915039
2018-06-21,69.91337585449219
2018-06-22,70.30998229980469
2018-06-25,70.48535919189453
2018-06-26,69.97439575195312
2018-06-27,69.2574691772461
2018-06-28,70.04205322265625
2018-06-29,70.09589385986328
2018-07-02,69.84207153320312
2018-07-03,69.95743560791016
2018-07-05,70.33433532714844
2018-07-06,70.49588775634766
2018-07-09,69.98052215576172
2018-07-10,70.15742492675781
2018-07-11,70.70354461669922
2018-07-12,70.98046875
2018-07-13,70.38816833496094
2018-07-16,70.11128234863281
2018-07-17,69.1651840209961
2018-07-18,68.82673645019531
2018-07-19,69.73439025878906
2018-07-20,69.18057250976562
2018-07-23,69.2036361694336
2018-07-24,68.89594268798828
2018-07-25,69.67284393310547
2018-07-26,70.04974365234375
2018-07-27,69.47285461425781
2018-07-30,69.43441009521484
2018-07-31,71.21891784667969
2018-08-01,71.75733947753906
2018-08-02,71.1343002319336
2018-08-03,72.18806457519531
2018-08-06,71.79578399658203
2018-08-07,71.88038635253906
2018-08-08,71.45734405517578
2018-08-09,71.40351867675781
2018-08-10,71.05736541748047
2018-08-13,71.0958251953125
2018-08-14,71.83424377441406
2018-08-15,72.06500244140625
2018-08-16,72.29576873779297
2018-08-17,72.99571990966797
2018-08-20,72.73419189453125
2018-08-21,72.04193115234375
2018-08-22,71.99578094482422
2018-08-23,72.1957778930664
2018-08-24,72.68035125732422
2018-08-27,72.64187622070312
2018-08-28,73.47261810302734
2018-08-29,73.28802490234375
2018-08-30,73.0111083984375
2018-08-31,73.11878204345703
2018-09-04,72.53419494628906
2018-09-05,72.55730438232422
2018-09-06,72.54959106445312
2018-09-07,72.29576873779297
2018-09-10,72.63420867919922
2018-09-11,72.88803100585938
2018-09-12,72.78034210205078
2018-09-13,72.98802185058594
2018-09-14,72.71881866455078
2018-09-17,73.1034164428711
2018-09-18,73.11109924316406
2018-09-19,71.5804214477539
2018-09-20,72.06500244140625
2018-09-21,73.00341033935547
2018-09-24,71.79578399658203
2018-09-25,72.334228515625
2018-09-26,71.15736389160156
2018-09-27,70.95570373535156
2018-09-28,72.5768051147461
2018-10-01,71.7003173828125
2018-10-02,72.19673156738281
2018-10-03,71.53744506835938
2018-10-04,71.18840789794922
2018-10-05,71.41331481933594
2018-10-08,72.91031646728516
2018-10-09,73.205078125
2018-10-10,71.94851684570312
2018-10-11,69.24152374267578
2018-10-12,69.21050262451172
2018-10-15,70.08699035644531
2018-10-16,71.34355163574219
2018-10-17,71.42109680175781
2018-10-18,71.21166229248047
2018-10-19,72.15017700195312
2018-10-22,70.91690826416016
2018-10-23,70.8703842163086
2018-10-24,72.32081604003906
2018-10-25,72.88704681396484
2018-10-26,70.08699035644531
2018-10-29,70.76956176757812
2018-10-30,71.96402740478516
2018-10-31,70.0171890258789
2018-11-01,70.00941467285156
2018-11-02,69.44319915771484
2018-11-05,70.56015014648438
2018-11-06,70.93241882324219
2018-11-07,71.5839614868164
2018-11-08,71.8554458618164
2018-11-09,71.77790069580078
2018-11-12,72.0726318359375
2018-11-13,71.91751861572266
2018-11-14,70.91690826416016
2018-11-15,70.17229461669922
2018-11-16,71.57621765136719
2018-11-19,71.78563690185547
2018-11-20,72.21222686767578
2018-11-21,72.83274841308594
2018-11-23,72.45271301269531
2018-11-26,72.5302505493164
2018-11-27,72.66986846923828
2018-11-28,72.87152099609375
2018-11-29,72.6931381225586
2018-11-30,73.81005096435547
2018-12-03,73.47655487060547
2018-12-04,71.95626068115234
2018-12-06,73.18954467773438
2018-12-07,72.08036041259766
2018-12-10,72.18121337890625
2018-12-11,72.22776794433594
2018-12-12,70.6531753540039
2018-12-13,71.17288208007812
2018-12-14,71.57181549072266
2018-12-17,69.358154296875
2018-12-18,70.33592987060547
2018-12-19,70.21076202392578
2018-12-20,70.39067077636719
2018-12-21,69.92919921875
2018-12-24,66.40925598144531
2018-12-26,68.2708969116211
2018-12-27,68.3334732055664
2018-12-28,68.29436492919922
2018-12-31,68.87317657470703
2019-01-02,65.9242935180664
2019-01-03,66.40925598144531
2019-01-04,66.4405517578125
2019-01-07,66.61261749267578
2019-01-08,68.23960876464844
2019-01-09,68.38040161132812
2019-01-10,69.21735382080078
2019-01-11,69.4520263671875
2019-01-14,69.27212524414062
2019-01-15,70.3750228881836
2019-01-16,71.4701156616211
2019-01-17,71.78299713134766
2019-01-18,71.90817260742188
2019-01-22,71.77517700195312
2019-01-23,72.40093994140625
2019-01-24,72.21322631835938
2019-01-25,73.15187072753906
2019-01-28,74.11398315429688
2019-01-29,75.09956359863281
2019-01-30,75.53758239746094
2019-01-31,75.8348159790039
2019-02-01,75.63145446777344
2019-02-04,75.99124908447266
2019-02-05,76.64832305908203
2019-02-06,76.78128051757812
2019-02-07,77.55567169189453
2019-02-08,77.37577819824219
2019-02-11,77.63389587402344
2019-02-12,76.60920715332031
2019-02-13,77.2584228515625
2019-02-14,77.1332778930664
2019-02-15,77.20368194580078
2019-02-19,77.28190612792969
2019-02-20,75.48284149169922
2019-02-21,76.11641693115234
2019-02-22,76.35889434814453
2019-02-25,76.18682861328125
2019-02-26,76.23373413085938
2019-02-27,76.35889434814453
2019-02-28,76.72653198242188
2019-03-01,76.39019012451172
2019-03-04,77.2584228515625
2019-03-05,77.52440643310547
2019-03-06,77.10200500488281
2019-03-07,77.0706787109375
2019-03-08,77.53221130371094
2019-03-11,78.40045928955078
2019-03-12,78.83849334716797
2019-03-13,79.08880615234375
2019-03-14,79.29999542236328
2019-03-15,78.8228530883789
2019-03-18,78.1579818725586
