Date,AJG
2016-07-07,48.0
2016-07-08,48.70000076293945
2016-07-11,48.97999954223633
2016-07-12,49.16999816894531
2016-07-13,48.77000045776367
2016-07-14,48.95000076293945
2016-07-15,49.02000045776367
2016-07-18,48.630001068115234
2016-07-19,48.70000076293945
2016-07-20,48.779998779296875
2016-07-21,48.630001068115234
2016-07-22,49.15999984741211
2016-07-25,49.52000045776367
2016-07-26,49.459999084472656
2016-07-27,49.5
2016-07-28,49.40999984741211
2016-07-29,49.189998626708984
2016-08-01,49.54999923706055
2016-08-02,48.97999954223633
2016-08-03,49.0
2016-08-04,48.900001525878906
2016-08-05,49.29999923706055
2016-08-08,49.40999984741211
2016-08-09,49.58000183105469
2016-08-10,49.72999954223633
2016-08-11,49.75
2016-08-12,49.380001068115234
2016-08-15,49.29999923706055
2016-08-16,48.77000045776367
2016-08-17,48.599998474121094
2016-08-18,48.52000045776367
2016-08-19,48.540000915527344
2016-08-22,48.79999923706055
2016-08-23,48.470001220703125
2016-08-24,48.61000061035156
2016-08-25,48.88999938964844
2016-08-26,49.02000045776367
2016-08-29,49.56999969482422
2016-08-30,49.540000915527344
2016-08-31,49.40999984741211
2016-09-01,49.41999816894531
2016-09-02,49.9900016784668
2016-09-06,50.04999923706055
2016-09-07,50.45000076293945
2016-09-08,50.290000915527344
2016-09-09,49.16999816894531
2016-09-12,50.189998626708984
2016-09-13,49.619998931884766
2016-09-14,49.41999816894531
2016-09-15,50.02000045776367
2016-09-16,49.650001525878906
2016-09-19,49.900001525878906
2016-09-20,50.08000183105469
2016-09-21,50.65999984741211
2016-09-22,51.099998474121094
2016-09-23,50.68000030517578
2016-09-26,50.41999816894531
2016-09-27,50.79999923706055
2016-09-28,50.970001220703125
2016-09-29,50.31999969482422
2016-09-30,50.869998931884766
2016-10-03,50.459999084472656
2016-10-04,50.279998779296875
2016-10-05,50.41999816894531
2016-10-06,50.7599983215332
2016-10-07,50.56999969482422
2016-10-10,50.529998779296875
2016-10-11,49.81999969482422
2016-10-12,50.470001220703125
2016-10-13,50.06999969482422
2016-10-14,50.2400016784668
2016-10-17,49.90999984741211
2016-10-18,50.02000045776367
2016-10-19,50.02000045776367
2016-10-20,49.18000030517578
2016-10-21,48.970001220703125
2016-10-24,48.54999923706055
2016-10-25,48.369998931884766
2016-10-26,48.5099983215332
2016-10-27,48.099998474121094
2016-10-28,48.33000183105469
2016-10-31,48.22999954223633
2016-11-01,47.650001525878906
2016-11-02,47.349998474121094
2016-11-03,47.66999816894531
2016-11-04,47.47999954223633
2016-11-07,48.56999969482422
2016-11-08,48.93000030517578
2016-11-09,49.900001525878906
2016-11-10,51.20000076293945
2016-11-11,51.540000915527344
2016-11-14,52.119998931884766
2016-11-15,51.06999969482422
2016-11-16,50.86000061035156
2016-11-17,51.630001068115234
2016-11-18,51.52000045776367
2016-11-21,51.400001525878906
2016-11-22,51.189998626708984
2016-11-23,51.65999984741211
2016-11-25,51.86000061035156
2016-11-28,51.220001220703125
2016-11-29,51.25
2016-11-30,50.349998474121094
2016-12-01,49.72999954223633
2016-12-02,49.15999984741211
2016-12-05,49.31999969482422
2016-12-06,49.81999969482422
2016-12-07,50.439998626708984
2016-12-08,50.150001525878906
2016-12-09,50.7599983215332
2016-12-12,50.689998626708984
2016-12-13,51.04999923706055
2016-12-14,50.22999954223633
2016-12-15,50.81999969482422
2016-12-16,51.54999923706055
2016-12-19,51.66999816894531
2016-12-20,51.869998931884766
2016-12-21,51.72999954223633
2016-12-22,51.97999954223633
2016-12-23,52.0099983215332
2016-12-27,51.95000076293945
2016-12-28,51.619998931884766
2016-12-29,51.84000015258789
2016-12-30,51.959999084472656
2017-01-03,52.2400016784668
2017-01-04,52.900001525878906
2017-01-05,53.02000045776367
2017-01-06,53.13999938964844
2017-01-09,52.400001525878906
2017-01-10,52.41999816894531
2017-01-11,52.47999954223633
2017-01-12,52.58000183105469
2017-01-13,52.810001373291016
2017-01-17,52.56999969482422
2017-01-18,52.93000030517578
2017-01-19,52.66999816894531
2017-01-20,52.84000015258789
2017-01-23,52.7400016784668
2017-01-24,53.22999954223633
2017-01-25,53.790000915527344
2017-01-26,53.790000915527344
2017-01-27,54.619998931884766
2017-01-30,53.869998931884766
2017-01-31,53.83000183105469
2017-02-01,53.439998626708984
2017-02-02,53.95000076293945
2017-02-03,54.0099983215332
2017-02-06,54.02000045776367
2017-02-07,53.93000030517578
2017-02-08,54.060001373291016
2017-02-09,54.709999084472656
2017-02-10,55.16999816894531
2017-02-13,55.54999923706055
2017-02-14,55.560001373291016
2017-02-15,55.81999969482422
2017-02-16,56.470001220703125
2017-02-17,56.939998626708984
2017-02-21,56.150001525878906
2017-02-22,56.220001220703125
2017-02-23,56.470001220703125
2017-02-24,56.86000061035156
2017-02-27,56.97999954223633
2017-02-28,56.95000076293945
2017-03-01,57.7599983215332
2017-03-02,56.779998779296875
2017-03-03,56.86000061035156
2017-03-06,56.400001525878906
2017-03-07,56.31999969482422
2017-03-08,56.150001525878906
2017-03-09,56.2400016784668
2017-03-10,56.65999984741211
2017-03-13,56.9900016784668
2017-03-14,56.849998474121094
2017-03-15,57.06999969482422
2017-03-16,56.86000061035156
2017-03-17,56.93000030517578
2017-03-20,56.880001068115234
2017-03-21,56.0099983215332
2017-03-22,56.119998931884766
2017-03-23,56.279998779296875
2017-03-24,56.439998626708984
2017-03-27,56.540000915527344
2017-03-28,57.0099983215332
2017-03-29,56.790000915527344
2017-03-30,56.77000045776367
2017-03-31,56.540000915527344
2017-04-03,56.02000045776367
2017-04-04,56.380001068115234
2017-04-05,56.0
2017-04-06,56.400001525878906
2017-04-07,56.33000183105469
2017-04-10,56.34000015258789
2017-04-11,56.29999923706055
2017-04-12,55.790000915527344
2017-04-13,55.5099983215332
2017-04-17,56.279998779296875
2017-04-18,56.040000915527344
2017-04-19,55.81999969482422
2017-04-20,56.25
2017-04-21,55.61000061035156
2017-04-24,56.04999923706055
2017-04-25,56.439998626708984
2017-04-26,56.349998474121094
2017-04-27,56.72999954223633
2017-04-28,55.810001373291016
2017-05-01,55.939998626708984
2017-05-02,55.06999969482422
2017-05-03,55.0099983215332
2017-05-04,55.36000061035156
2017-05-05,55.709999084472656
2017-05-08,55.47999954223633
2017-05-09,55.220001220703125
2017-05-10,55.47999954223633
2017-05-11,55.130001068115234
2017-05-12,54.72999954223633
2017-05-15,55.189998626708984
2017-05-16,55.310001373291016
2017-05-17,54.959999084472656
2017-05-18,55.380001068115234
2017-05-19,55.7599983215332
2017-05-22,56.27000045776367
2017-05-23,56.689998626708984
2017-05-24,56.84000015258789
2017-05-25,57.54999923706055
2017-05-26,57.119998931884766
2017-05-30,56.970001220703125
2017-05-31,56.72999954223633
2017-06-01,57.459999084472656
2017-06-02,57.349998474121094
2017-06-05,56.90999984741211
2017-06-06,56.25
2017-06-07,56.93000030517578
2017-06-08,57.38999938964844
2017-06-09,57.880001068115234
2017-06-12,58.04999923706055
2017-06-13,58.130001068115234
2017-06-14,57.970001220703125
2017-06-15,58.810001373291016
2017-06-16,58.970001220703125
2017-06-19,59.0099983215332
2017-06-20,58.65999984741211
2017-06-21,57.900001525878906
2017-06-22,57.099998474121094
2017-06-23,56.709999084472656
2017-06-26,56.86000061035156
2017-06-27,56.5099983215332
2017-06-28,57.38999938964844
2017-06-29,57.02000045776367
2017-06-30,57.25
2017-07-03,57.529998779296875
2017-07-05,57.4900016784668
2017-07-06,57.15999984741211
2017-07-07,57.709999084472656
2017-07-10,57.459999084472656
2017-07-11,56.7599983215332
2017-07-12,56.869998931884766
2017-07-13,57.560001373291016
2017-07-14,57.61000061035156
2017-07-17,57.5
2017-07-18,57.560001373291016
2017-07-19,57.689998626708984
2017-07-20,58.27000045776367
2017-07-21,58.650001525878906
2017-07-24,58.83000183105469
2017-07-25,59.099998474121094
2017-07-26,58.66999816894531
2017-07-27,58.029998779296875
2017-07-28,59.40999984741211
2017-07-31,58.790000915527344
2017-08-01,59.189998626708984
2017-08-02,59.02000045776367
2017-08-03,58.650001525878906
2017-08-04,59.02000045776367
2017-08-07,58.90999984741211
2017-08-08,58.810001373291016
2017-08-09,58.900001525878906
2017-08-10,58.61000061035156
2017-08-11,58.41999816894531
2017-08-14,58.86000061035156
2017-08-15,58.720001220703125
2017-08-16,58.90999984741211
2017-08-17,57.849998474121094
2017-08-18,57.939998626708984
2017-08-21,58.130001068115234
2017-08-22,58.619998931884766
2017-08-23,58.209999084472656
2017-08-24,58.310001373291016
2017-08-25,58.380001068115234
2017-08-28,58.29999923706055
2017-08-29,58.040000915527344
2017-08-30,57.81999969482422
2017-08-31,57.900001525878906
2017-09-01,57.91999816894531
2017-09-05,57.709999084472656
2017-09-06,58.18000030517578
2017-09-07,57.68000030517578
2017-09-08,59.689998626708984
2017-09-11,60.040000915527344
2017-09-12,60.31999969482422
2017-09-13,59.959999084472656
2017-09-14,60.0
2017-09-15,60.380001068115234
2017-09-18,60.400001525878906
2017-09-19,60.369998931884766
2017-09-20,60.720001220703125
2017-09-21,60.66999816894531
2017-09-22,60.9900016784668
2017-09-25,60.880001068115234
2017-09-26,61.47999954223633
2017-09-27,61.630001068115234
2017-09-28,61.5099983215332
2017-09-29,61.54999923706055
2017-10-02,61.689998626708984
2017-10-03,62.0
2017-10-04,61.599998474121094
2017-10-05,61.79999923706055
2017-10-06,61.7599983215332
2017-10-09,61.599998474121094
2017-10-10,61.869998931884766
2017-10-11,61.720001220703125
2017-10-12,62.040000915527344
2017-10-13,62.02000045776367
2017-10-16,62.119998931884766
2017-10-17,61.880001068115234
2017-10-18,62.130001068115234
2017-10-19,62.63999938964844
2017-10-20,62.91999816894531
2017-10-23,62.959999084472656
2017-10-24,62.83000183105469
2017-10-25,62.540000915527344
2017-10-26,62.25
2017-10-27,62.540000915527344
2017-10-30,62.7400016784668
2017-10-31,63.33000183105469
2017-11-01,63.599998474121094
2017-11-02,63.880001068115234
2017-11-03,63.689998626708984
2017-11-06,64.13999938964844
2017-11-07,63.709999084472656
2017-11-08,63.529998779296875
2017-11-09,63.650001525878906
2017-11-10,64.08000183105469
2017-11-13,63.939998626708984
2017-11-14,65.0999984741211
2017-11-15,65.33000183105469
2017-11-16,65.83000183105469
2017-11-17,65.97000122070312
2017-11-20,66.01000213623047
2017-11-21,66.95999908447266
2017-11-22,66.62000274658203
2017-11-24,65.38999938964844
2017-11-27,65.70999908447266
2017-11-28,66.62999725341797
2017-11-29,66.41999816894531
2017-11-30,65.83000183105469
2017-12-01,66.56999969482422
2017-12-04,66.58000183105469
2017-12-05,65.81999969482422
2017-12-06,65.83000183105469
2017-12-07,65.2699966430664
2017-12-08,65.69000244140625
2017-12-11,65.4800033569336
2017-12-12,64.79000091552734
2017-12-13,64.20999908447266
2017-12-14,63.689998626708984
2017-12-15,63.97999954223633
2017-12-18,63.849998474121094
2017-12-19,64.4000015258789
2017-12-20,64.20999908447266
2017-12-21,62.97999954223633
2017-12-22,62.599998474121094
2017-12-26,62.90999984741211
2017-12-27,63.220001220703125
2017-12-28,63.630001068115234
2017-12-29,63.279998779296875
2018-01-02,62.16999816894531
2018-01-03,62.63999938964844
2018-01-04,63.220001220703125
2018-01-05,63.5099983215332
2018-01-08,63.54999923706055
2018-01-09,63.630001068115234
2018-01-10,63.56999969482422
2018-01-11,63.400001525878906
2018-01-12,63.880001068115234
2018-01-16,63.41999816894531
2018-01-17,64.05000305175781
2018-01-18,64.02999877929688
2018-01-19,64.29000091552734
2018-01-22,64.75
2018-01-23,64.55999755859375
2018-01-24,65.12000274658203
2018-01-25,65.6500015258789
2018-01-26,70.48999786376953
2018-01-29,69.7699966430664
2018-01-30,69.33000183105469
2018-01-31,68.31999969482422
2018-02-01,69.19000244140625
2018-02-02,68.56999969482422
2018-02-05,66.2699966430664
2018-02-06,65.4000015258789
2018-02-07,66.11000061035156
2018-02-08,64.4000015258789
2018-02-09,64.94000244140625
2018-02-12,66.20999908447266
2018-02-13,66.9800033569336
2018-02-14,68.19999694824219
2018-02-15,69.05000305175781
2018-02-16,68.97000122070312
2018-02-20,69.30999755859375
2018-02-21,68.91000366210938
2018-02-22,68.12999725341797
2018-02-23,68.98999786376953
2018-02-26,69.76000213623047
2018-02-27,69.9800033569336
2018-02-28,69.11000061035156
2018-03-01,68.37000274658203
2018-03-02,68.66000366210938
2018-03-05,69.66000366210938
2018-03-06,69.61000061035156
2018-03-07,69.55000305175781
2018-03-08,70.05000305175781
2018-03-09,72.62999725341797
2018-03-12,71.70999908447266
2018-03-13,71.2699966430664
2018-03-14,70.73999786376953
2018-03-15,70.73999786376953
2018-03-16,71.01000213623047
2018-03-19,70.5199966430664
2018-03-20,70.8499984741211
2018-03-21,70.2699966430664
2018-03-22,68.56999969482422
2018-03-23,66.69000244140625
2018-03-26,68.2300033569336
2018-03-27,67.52999877929688
2018-03-28,68.19999694824219
2018-03-29,68.7300033569336
2018-04-02,67.0999984741211
2018-04-03,67.8499984741211
2018-04-04,68.4000015258789
2018-04-05,68.43000030517578
2018-04-06,67.08999633789062
2018-04-09,67.43000030517578
2018-04-10,68.37000274658203
2018-04-11,68.05000305175781
2018-04-12,68.55999755859375
2018-04-13,68.44999694824219
2018-04-16,69.27999877929688
2018-04-17,69.6500015258789
2018-04-18,69.81999969482422
2018-04-19,70.0999984741211
2018-04-20,69.97000122070312
2018-04-23,70.2699966430664
2018-04-24,69.55999755859375
2018-04-25,69.37999725341797
2018-04-26,70.2300033569336
2018-04-27,70.62000274658203
2018-04-30,69.98999786376953
2018-05-01,69.91000366210938
2018-05-02,68.63999938964844
2018-05-03,68.55999755859375
2018-05-04,68.94000244140625
2018-05-07,69.0199966430664
2018-05-08,68.70999908447266
2018-05-09,68.66000366210938
2018-05-10,69.26000213623047
2018-05-11,68.73999786376953
2018-05-14,67.55000305175781
2018-05-15,66.86000061035156
2018-05-16,66.62000274658203
2018-05-17,66.94000244140625
2018-05-18,67.52999877929688
2018-05-21,68.11000061035156
2018-05-22,68.13999938964844
2018-05-23,68.01000213623047
2018-05-24,68.1500015258789
2018-05-25,67.62000274658203
2018-05-29,65.80000305175781
2018-05-30,66.9800033569336
2018-05-31,66.27999877929688
2018-06-01,66.2300033569336
2018-06-04,66.47000122070312
2018-06-05,66.4000015258789
2018-06-06,66.91000366210938
2018-06-07,67.23999786376953
2018-06-08,67.77999877929688
2018-06-11,67.23999786376953
2018-06-12,66.37000274658203
2018-06-13,66.16000366210938
2018-06-14,65.9800033569336
2018-06-15,65.80999755859375
2018-06-18,66.38999938964844
2018-06-19,66.0199966430664
2018-06-20,65.55000305175781
2018-06-21,65.5199966430664
2018-06-22,66.73999786376953
2018-06-25,66.37999725341797
2018-06-26,66.02999877929688
2018-06-27,64.7699966430664
2018-06-28,65.12000274658203
2018-06-29,65.27999877929688
2018-07-02,65.26000213623047
2018-07-03,65.52999877929688
2018-07-05,66.08999633789062
2018-07-06,66.80999755859375
2018-07-09,68.16999816894531
2018-07-10,68.04000091552734
2018-07-11,68.19000244140625
2018-07-12,68.66000366210938
2018-07-13,68.86000061035156
2018-07-16,69.45999908447266
2018-07-17,69.69000244140625
2018-07-18,70.5
2018-07-19,70.30000305175781
2018-07-20,70.38999938964844
2018-07-23,70.79000091552734
2018-07-24,70.51000213623047
2018-07-25,71.16000366210938
2018-07-26,71.19999694824219
2018-07-27,70.88999938964844
2018-07-30,71.13999938964844
2018-07-31,71.3499984741211
2018-08-01,71.33999633789062
2018-08-02,71.1500015258789
2018-08-03,71.45999908447266
2018-08-06,71.54000091552734
2018-08-07,71.58999633789062
2018-08-08,71.6500015258789
2018-08-09,71.36000061035156
2018-08-10,70.87000274658203
2018-08-13,70.43000030517578
2018-08-14,70.66000366210938
2018-08-15,71.12000274658203
2018-08-16,71.91000366210938
2018-08-17,72.20999908447266
2018-08-20,71.97000122070312
2018-08-21,72.36000061035156
2018-08-22,71.66999816894531
2018-08-23,71.75
2018-08-24,72.1500015258789
2018-08-27,72.30000305175781
2018-08-28,72.13999938964844
2018-08-29,72.27999877929688
2018-08-30,71.66999816894531
2018-08-31,72.13999938964844
2018-09-04,72.98999786376953
2018-09-05,73.52999877929688
2018-09-06,73.86000061035156
2018-09-07,73.76000213623047
2018-09-10,74.19000244140625
2018-09-11,74.12999725341797
2018-09-12,73.55000305175781
2018-09-13,74.62000274658203
2018-09-14,74.88999938964844
2018-09-17,75.12000274658203
2018-09-18,75.02999877929688
2018-09-19,75.7300033569336
2018-09-20,76.12999725341797
2018-09-21,75.91000366210938
2018-09-24,75.1500015258789
2018-09-25,74.55000305175781
2018-09-26,74.0199966430664
2018-09-27,74.44999694824219
2018-09-28,74.44000244140625
2018-10-01,75.16999816894531
2018-10-02,75.3499984741211
2018-10-03,75.11000061035156
2018-10-04,75.70999908447266
2018-10-05,74.8499984741211
2018-10-08,75.4800033569336
2018-10-09,75.41000366210938
2018-10-10,73.27999877929688
2018-10-11,71.29000091552734
2018-10-12,71.25
2018-10-15,70.79000091552734
2018-10-16,71.87999725341797
2018-10-17,72.11000061035156
2018-10-18,71.66000366210938
2018-10-19,72.66999816894531
2018-10-22,72.72000122070312
2018-10-23,72.3499984741211
2018-10-24,71.3499984741211
2018-10-25,72.97000122070312
2018-10-26,74.02999877929688
2018-10-29,73.8499984741211
2018-10-30,74.30999755859375
2018-10-31,74.01000213623047
2018-11-01,74.5999984741211
2018-11-02,74.66999816894531
2018-11-05,75.51000213623047
2018-11-06,75.83999633789062
2018-11-07,76.95999908447266
2018-11-08,77.7699966430664
2018-11-09,78.05000305175781
2018-11-12,77.66000366210938
2018-11-13,77.5
2018-11-14,76.41999816894531
2018-11-15,77.37000274658203
2018-11-16,78.37999725341797
2018-11-19,78.31999969482422
2018-11-20,77.1500015258789
2018-11-21,76.45999908447266
2018-11-23,76.66999816894531
2018-11-26,76.86000061035156
2018-11-27,76.93000030517578
2018-11-28,78.08999633789062
2018-11-29,78.02999877929688
2018-11-30,77.06999969482422
2018-12-03,77.95999908447266
2018-12-04,76.11000061035156
2018-12-06,75.05999755859375
2018-12-07,74.5199966430664
2018-12-10,74.54000091552734
2018-12-11,74.91999816894531
2018-12-12,75.44999694824219
2018-12-13,75.3499984741211
2018-12-14,74.18000030517578
2018-12-17,72.41000366210938
2018-12-18,72.8499984741211
2018-12-19,73.31999969482422
2018-12-20,72.9000015258789
2018-12-21,71.05999755859375
2018-12-24,68.98999786376953
2018-12-26,71.30999755859375
2018-12-27,72.29000091552734
2018-12-28,72.5199966430664
2018-12-31,73.69999694824219
2019-01-02,71.88999938964844
2019-01-03,70.54000091552734
2019-01-04,72.31999969482422
2019-01-07,72.11000061035156
2019-01-08,72.43000030517578
2019-01-09,73.27999877929688
2019-01-10,73.69000244140625
2019-01-11,72.69999694824219
2019-01-14,72.66000366210938
2019-01-15,72.91000366210938
2019-01-16,73.72000122070312
2019-01-17,73.91000366210938
2019-01-18,74.41000366210938
2019-01-22,73.37999725341797
2019-01-23,73.69999694824219
2019-01-24,73.51000213623047
2019-01-25,73.5
2019-01-28,72.9800033569336
2019-01-29,71.91999816894531
2019-01-30,72.88999938964844
2019-01-31,74.70999908447266
2019-02-01,76.87999725341797
2019-02-04,77.22000122070312
2019-02-05,78.45999908447266
2019-02-06,78.4000015258789
2019-02-07,77.98999786376953
2019-02-08,78.83000183105469
2019-02-11,79.88999938964844
2019-02-12,79.69000244140625
2019-02-13,79.54000091552734
2019-02-14,78.87999725341797
2019-02-15,79.83999633789062
2019-02-19,80.37000274658203
2019-02-20,80.48999786376953
2019-02-21,80.63999938964844
2019-02-22,80.5999984741211
2019-02-25,80.33999633789062
2019-02-26,79.88999938964844
2019-02-27,80.5199966430664
2019-02-28,80.27999877929688
2019-03-01,80.31999969482422
2019-03-04,79.62000274658203
2019-03-05,80.0
2019-03-06,78.87999725341797
2019-03-07,78.23999786376953
2019-03-08,77.91000366210938
2019-03-11,79.04000091552734
2019-03-12,79.06999969482422
2019-03-13,79.05999755859375
2019-03-14,79.58999633789062
2019-03-15,80.27999877929688
2019-03-18,79.52999877929688
2019-03-19,79.2300033569336
2019-03-20,77.81999969482422
2019-03-21,78.9000015258789
2019-03-22,78.87999725341797
2019-03-25,78.5999984741211
2019-03-26,78.69000244140625
2019-03-27,78.22000122070312
2019-03-28,77.12999725341797
2019-03-29,78.0999984741211
2019-04-01,79.02999877929688
2019-04-02,78.56999969482422
2019-04-03,78.37000274658203
2019-04-04,78.66999816894531
2019-04-05,78.30000305175781
2019-04-08,77.95999908447266
2019-04-09,77.9800033569336
2019-04-10,78.5999984741211
2019-04-11,79.66999816894531
2019-04-12,80.5199966430664
2019-04-15,80.61000061035156
2019-04-16,80.9000015258789
2019-04-17,80.26000213623047
2019-04-18,80.41999816894531
2019-04-22,80.18000030517578
2019-04-23,81.58000183105469
2019-04-24,82.05999755859375
2019-04-25,82.79000091552734
2019-04-26,83.1500015258789
2019-04-29,82.94999694824219
2019-04-30,83.62000274658203
2019-05-01,82.31999969482422
2019-05-02,82.88999938964844
2019-05-03,83.12999725341797
2019-05-06,83.55999755859375
2019-05-07,82.26000213623047
2019-05-08,82.69000244140625
2019-05-09,82.22000122070312
2019-05-10,83.47000122070312
2019-05-13,81.94999694824219
2019-05-14,82.4800033569336
2019-05-15,82.70999908447266
2019-05-16,83.79000091552734
2019-05-17,83.3499984741211
2019-05-20,83.29000091552734
2019-05-21,83.8499984741211
2019-05-22,84.79000091552734
2019-05-23,84.1500015258789
2019-05-24,84.27999877929688
2019-05-28,83.91000366210938
2019-05-29,84.04000091552734
2019-05-30,84.4800033569336
2019-05-31,84.19999694824219
2019-06-03,85.58000183105469
2019-06-04,85.87000274658203
2019-06-05,87.76000213623047
2019-06-06,87.30999755859375
2019-06-07,87.79000091552734
2019-06-10,87.81999969482422
2019-06-11,87.44999694824219
2019-06-12,87.70999908447266
2019-06-13,87.12000274658203
2019-06-14,87.69999694824219
2019-06-17,86.29000091552734
2019-06-18,86.04000091552734
2019-06-19,86.79000091552734
2019-06-20,87.5
2019-06-21,86.54000091552734
2019-06-24,86.9800033569336
2019-06-25,86.19999694824219
2019-06-26,84.62999725341797
2019-06-27,85.94000244140625
2019-06-28,87.58999633789062
2019-07-01,89.44000244140625
2019-07-02,90.33000183105469
2019-07-03,91.4000015258789
2019-07-05,90.58999633789062
2019-07-08,90.37000274658203
2019-07-09,90.76000213623047
2019-07-10,90.86000061035156
2019-07-11,91.37999725341797
2019-07-12,91.83000183105469
2019-07-15,92.22000122070312
2019-07-16,92.19000244140625
2019-07-17,91.94999694824219
2019-07-18,92.05000305175781
2019-07-19,91.80999755859375
2019-07-22,91.25
2019-07-23,91.94999694824219
2019-07-24,92.37000274658203
2019-07-25,91.8499984741211
2019-07-26,92.33000183105469
2019-07-29,92.0
2019-07-30,91.80999755859375
2019-07-31,90.43000030517578
2019-08-01,89.97000122070312
2019-08-02,90.08000183105469
2019-08-05,86.44999694824219
2019-08-06,88.55999755859375
2019-08-07,88.33000183105469
2019-08-08,90.19999694824219
2019-08-09,90.41999816894531
2019-08-12,88.7300033569336
2019-08-13,90.0199966430664
2019-08-14,87.91999816894531
2019-08-15,88.5
2019-08-16,89.72000122070312
2019-08-19,90.54000091552734
2019-08-20,89.55999755859375
2019-08-21,90.45999908447266
2019-08-22,90.87000274658203
2019-08-23,88.01000213623047
2019-08-26,88.38999938964844
2019-08-27,88.04000091552734
2019-08-28,87.9000015258789
2019-08-29,88.77999877929688
2019-08-30,90.70999908447266
2019-09-03,89.66000366210938
2019-09-04,90.0199966430664
2019-09-05,89.7300033569336
2019-09-06,90.5
2019-09-09,89.87000274658203
2019-09-10,88.08000183105469
2019-09-11,87.94999694824219
2019-09-12,87.80999755859375
2019-09-13,86.9800033569336
2019-09-16,87.55999755859375
2019-09-17,89.63999938964844
2019-09-18,89.87999725341797
2019-09-19,89.47000122070312
2019-09-20,88.80000305175781
2019-09-23,88.38999938964844
2019-09-24,88.83999633789062
2019-09-25,88.94000244140625
2019-09-26,89.80000305175781
2019-09-27,88.80999755859375
