Date,GEN
2023-03-08,18.350000381469727
2023-03-09,17.739999771118164
2023-03-10,16.610000610351562
2023-03-13,16.420000076293945
2023-03-14,15.899999618530273
2023-03-15,15.960000038146973
2023-03-16,16.170000076293945
2023-03-17,16.31999969482422
2023-03-20,16.639999389648438
2023-03-21,17.059999465942383
2023-03-22,16.440000534057617
2023-03-23,16.350000381469727
2023-03-24,16.399999618530273
2023-03-27,16.790000915527344
2023-03-28,16.700000762939453
2023-03-29,16.639999389648438
2023-03-30,16.780000686645508
2023-03-31,17.15999984741211
2023-04-03,17.15999984741211
2023-04-04,17.059999465942383
2023-04-05,17.209999084472656
2023-04-06,17.270000457763672
2023-04-10,17.309999465942383
2023-04-11,17.770000457763672
2023-04-12,17.610000610351562
2023-04-13,17.709999084472656
2023-04-14,17.56999969482422
2023-04-17,17.959999084472656
2023-04-18,17.8700008392334
2023-04-19,17.8700008392334
2023-04-20,17.6299991607666
2023-04-21,17.649999618530273
2023-04-24,17.540000915527344
2023-04-25,17.360000610351562
2023-04-26,17.209999084472656
2023-04-27,17.75
2023-04-28,17.670000076293945
2023-05-01,17.65999984741211
2023-05-02,16.93000030517578
2023-05-03,16.75
2023-05-04,16.450000762939453
2023-05-05,17.149999618530273
2023-05-08,17.049999237060547
2023-05-09,17.0
2023-05-10,17.239999771118164
2023-05-11,17.15999984741211
2023-05-12,16.219999313354492
2023-05-15,16.40999984741211
2023-05-16,15.460000038146973
2023-05-17,16.040000915527344
2023-05-18,16.1200008392334
2023-05-19,16.200000762939453
2023-05-22,17.059999465942383
2023-05-23,16.959999084472656
2023-05-24,16.84000015258789
2023-05-25,16.84000015258789
2023-05-26,17.110000610351562
2023-05-30,17.219999313354492
2023-05-31,17.540000915527344
2023-06-01,17.549999237060547
2023-06-02,17.989999771118164
2023-06-05,17.969999313354492
2023-06-06,18.1299991607666
2023-06-07,17.770000457763672
2023-06-08,17.780000686645508
2023-06-09,17.81999969482422
2023-06-12,18.309999465942383
2023-06-13,18.43000030517578
2023-06-14,18.350000381469727
2023-06-15,18.850000381469727
2023-06-16,18.6299991607666
2023-06-20,18.579999923706055
2023-06-21,18.229999542236328
2023-06-22,18.09000015258789
2023-06-23,17.709999084472656
2023-06-26,18.059999465942383
2023-06-27,18.459999084472656
2023-06-28,18.270000457763672
2023-06-29,18.43000030517578
2023-06-30,18.549999237060547
2023-07-03,18.450000762939453
2023-07-05,18.040000915527344
2023-07-06,17.920000076293945
2023-07-07,18.079999923706055
2023-07-10,18.3700008392334
2023-07-11,18.75
2023-07-12,18.829999923706055
2023-07-13,19.209999084472656
2023-07-14,19.010000228881836
2023-07-17,18.8700008392334
2023-07-18,19.219999313354492
2023-07-19,19.31999969482422
2023-07-20,19.09000015258789
2023-07-21,19.260000228881836
2023-07-24,19.309999465942383
2023-07-25,19.600000381469727
2023-07-26,19.739999771118164
2023-07-27,19.5
2023-07-28,19.479999542236328
2023-07-31,19.450000762939453
2023-08-01,19.309999465942383
2023-08-02,18.75
2023-08-03,18.6200008392334
2023-08-04,20.100000381469727
2023-08-07,21.1200008392334
2023-08-08,20.280000686645508
2023-08-09,20.850000381469727
2023-08-10,20.75
2023-08-11,20.860000610351562
2023-08-14,21.059999465942383
2023-08-15,20.790000915527344
2023-08-16,20.469999313354492
2023-08-17,20.15999984741211
2023-08-18,20.3700008392334
2023-08-21,20.790000915527344
2023-08-22,20.530000686645508
2023-08-23,20.700000762939453
2023-08-24,20.15999984741211
2023-08-25,20.200000762939453
2023-08-28,20.40999984741211
2023-08-29,20.540000915527344
2023-08-30,20.260000228881836
2023-08-31,20.25
2023-09-01,20.469999313354492
2023-09-05,20.610000610351562
2023-09-06,20.239999771118164
2023-09-07,20.0
2023-09-08,19.989999771118164
2023-09-11,19.309999465942383
2023-09-12,19.489999771118164
2023-09-13,19.020000457763672
2023-09-14,19.219999313354492
2023-09-15,19.040000915527344
2023-09-18,19.010000228881836
2023-09-19,19.0
2023-09-20,19.149999618530273
2023-09-21,18.979999542236328
2023-09-22,18.860000610351562
2023-09-25,18.700000762939453
2023-09-26,18.110000610351562
2023-09-27,17.899999618530273
2023-09-28,17.799999237060547
2023-09-29,17.68000030517578
2023-10-02,17.530000686645508
2023-10-03,17.360000610351562
2023-10-04,17.139999389648438
2023-10-05,16.989999771118164
2023-10-06,17.350000381469727
2023-10-09,17.31999969482422
2023-10-10,17.690000534057617
2023-10-11,17.729999542236328
2023-10-12,17.299999237060547
2023-10-13,17.1200008392334
2023-10-16,17.5
2023-10-17,17.700000762939453
2023-10-18,17.600000381469727
2023-10-19,17.389999389648438
2023-10-20,17.15999984741211
2023-10-23,16.8799991607666
2023-10-24,17.06999969482422
2023-10-25,16.5
2023-10-26,16.65999984741211
2023-10-27,16.510000228881836
2023-10-30,16.649999618530273
2023-10-31,16.65999984741211
2023-11-01,16.6299991607666
2023-11-02,17.170000076293945
2023-11-03,17.6299991607666
2023-11-06,17.450000762939453
2023-11-07,18.93000030517578
2023-11-08,19.31999969482422
2023-11-09,19.0
2023-11-10,19.280000686645508
2023-11-13,18.899999618530273
2023-11-14,19.639999389648438
2023-11-15,19.760000228881836
2023-11-16,20.399999618530273
2023-11-17,20.65999984741211
2023-11-20,20.790000915527344
2023-11-21,21.06999969482422
2023-11-22,21.190000534057617
2023-11-24,21.270000457763672
2023-11-27,21.329999923706055
2023-11-28,21.329999923706055
2023-11-29,21.770000457763672
2023-11-30,22.079999923706055
2023-12-01,22.34000015258789
2023-12-04,22.479999542236328
2023-12-05,22.25
2023-12-06,22.1299991607666
2023-12-07,22.270000457763672
2023-12-08,22.149999618530273
2023-12-11,22.219999313354492
2023-12-12,22.360000610351562
2023-12-13,22.520000457763672
2023-12-14,22.950000762939453
2023-12-15,23.18000030517578
2023-12-18,23.18000030517578
2023-12-19,23.290000915527344
2023-12-20,22.790000915527344
2023-12-21,23.18000030517578
2023-12-22,23.139999389648438
2023-12-26,23.219999313354492
2023-12-27,23.0
2023-12-28,22.979999542236328
2023-12-29,22.81999969482422
2024-01-02,22.790000915527344
2024-01-03,22.459999084472656
2024-01-04,22.329999923706055
2024-01-05,22.399999618530273
2024-01-08,22.790000915527344
2024-01-09,22.559999465942383
2024-01-10,22.81999969482422
2024-01-11,23.030000686645508
2024-01-12,23.09000015258789
2024-01-16,23.149999618530273
2024-01-17,22.81999969482422
2024-01-18,22.969999313354492
2024-01-19,23.479999542236328
2024-01-22,23.559999465942383
2024-01-23,23.56999969482422
2024-01-24,23.5
2024-01-25,23.84000015258789
2024-01-26,23.770000457763672
2024-01-29,24.18000030517578
2024-01-30,23.969999313354492
2024-01-31,23.479999542236328
2024-02-01,23.920000076293945
2024-02-02,21.229999542236328
2024-02-05,21.09000015258789
2024-02-06,20.59000015258789
2024-02-07,20.90999984741211
2024-02-08,20.8700008392334
2024-02-09,21.350000381469727
2024-02-12,21.899999618530273
2024-02-13,21.360000610351562
2024-02-14,21.31999969482422
2024-02-15,21.389999389648438
2024-02-16,21.360000610351562
2024-02-20,21.700000762939453
2024-02-21,21.549999237060547
2024-02-22,21.75
2024-02-23,22.139999389648438
2024-02-26,21.5
2024-02-27,21.420000076293945
2024-02-28,21.399999618530273
2024-02-29,21.489999771118164
2024-03-01,21.829999923706055
2024-03-04,21.700000762939453
2024-03-05,21.18000030517578
2024-03-06,21.469999313354492
2024-03-07,21.889999389648438
2024-03-08,22.06999969482422
2024-03-11,21.8799991607666
2024-03-12,22.15999984741211
2024-03-13,22.110000610351562
2024-03-14,21.579999923706055
2024-03-15,21.260000228881836
2024-03-18,21.209999084472656
2024-03-19,21.40999984741211
2024-03-20,21.59000015258789
2024-03-21,22.139999389648438
2024-03-22,22.100000381469727
2024-03-25,21.75
2024-03-26,21.899999618530273
2024-03-27,22.100000381469727
2024-03-28,22.399999618530273
2024-04-01,22.309999465942383
2024-04-02,22.059999465942383
2024-04-03,22.059999465942383
2024-04-04,22.030000686645508
2024-04-05,22.149999618530273
2024-04-08,22.270000457763672
2024-04-09,22.65999984741211
2024-04-10,22.34000015258789
2024-04-11,20.989999771118164
2024-04-12,20.93000030517578
2024-04-15,20.600000381469727
2024-04-16,20.440000534057617
2024-04-17,20.3700008392334
2024-04-18,20.3799991607666
2024-04-19,20.5
2024-04-22,20.489999771118164
2024-04-23,20.68000030517578
2024-04-24,20.829999923706055
2024-04-25,20.549999237060547
2024-04-26,20.6299991607666
2024-04-29,20.760000228881836
2024-04-30,20.139999389648438
2024-05-01,19.950000762939453
2024-05-02,19.68000030517578
2024-05-03,20.030000686645508
2024-05-06,19.700000762939453
2024-05-07,19.959999084472656
2024-05-08,20.020000457763672
2024-05-09,20.34000015258789
2024-05-10,23.459999084472656
2024-05-13,24.0
2024-05-14,24.540000915527344
2024-05-15,25.049999237060547
2024-05-16,25.40999984741211
2024-05-17,25.030000686645508
2024-05-20,24.469999313354492
2024-05-21,25.049999237060547
2024-05-22,25.0
2024-05-23,24.670000076293945
2024-05-24,24.889999389648438
2024-05-28,24.809999465942383
2024-05-29,24.5
2024-05-30,24.579999923706055
2024-05-31,24.829999923706055
2024-06-03,24.809999465942383
2024-06-04,24.81999969482422
2024-06-05,25.459999084472656
2024-06-06,25.440000534057617
2024-06-07,24.719999313354492
2024-06-10,24.479999542236328
2024-06-11,24.360000610351562
2024-06-12,24.889999389648438
2024-06-13,24.489999771118164
2024-06-14,24.389999389648438
2024-06-17,23.690000534057617
2024-06-18,23.559999465942383
2024-06-20,23.760000228881836
2024-06-21,24.219999313354492
2024-06-24,24.079999923706055
2024-06-25,24.170000076293945
2024-06-26,24.190000534057617
2024-06-27,24.6200008392334
2024-06-28,24.979999542236328
2024-07-01,24.889999389648438
2024-07-02,24.959999084472656
2024-07-03,24.68000030517578
2024-07-05,24.639999389648438
2024-07-08,24.549999237060547
2024-07-09,24.1299991607666
2024-07-10,24.600000381469727
2024-07-11,25.0
2024-07-12,25.510000228881836
2024-07-15,25.360000610351562
2024-07-16,25.579999923706055
2024-07-17,25.780000686645508
2024-07-18,25.579999923706055
2024-07-19,25.479999542236328
2024-07-22,25.530000686645508
2024-07-23,25.290000915527344
2024-07-24,25.200000762939453
2024-07-25,25.209999084472656
2024-07-26,26.09000015258789
2024-07-29,26.059999465942383
2024-07-30,25.770000457763672
2024-07-31,25.989999771118164
2024-08-01,25.239999771118164
2024-08-02,25.15999984741211
2024-08-05,24.6299991607666
2024-08-06,24.420000076293945
2024-08-07,24.260000228881836
2024-08-08,24.739999771118164
2024-08-09,24.899999618530273
2024-08-12,24.6200008392334
2024-08-13,24.8799991607666
2024-08-14,24.940000534057617
2024-08-15,24.8799991607666
2024-08-16,25.270000457763672
2024-08-19,25.479999542236328
2024-08-20,25.309999465942383
2024-08-21,25.75
2024-08-22,25.290000915527344
2024-08-23,25.719999313354492
2024-08-26,26.139999389648438
2024-08-27,26.350000381469727
2024-08-28,26.219999313354492
2024-08-29,26.420000076293945
2024-08-30,26.459999084472656
2024-09-03,26.079999923706055
2024-09-04,26.149999618530273
2024-09-05,25.940000534057617
2024-09-06,25.3799991607666
2024-09-09,25.719999313354492
2024-09-10,25.899999618530273
2024-09-11,26.020000457763672
2024-09-12,26.25
2024-09-13,26.489999771118164
2024-09-16,26.6200008392334
2024-09-17,26.459999084472656
2024-09-18,26.579999923706055
2024-09-19,26.8700008392334
2024-09-20,26.479999542236328
2024-09-23,26.809999465942383
2024-09-24,27.200000762939453
2024-09-25,26.739999771118164
2024-09-26,27.170000076293945
2024-09-27,27.469999313354492
2024-09-30,27.43000030517578
2024-10-01,27.190000534057617
2024-10-02,27.0
2024-10-03,26.969999313354492
2024-10-04,27.489999771118164
2024-10-07,27.290000915527344
2024-10-08,27.40999984741211
2024-10-09,27.59000015258789
2024-10-10,27.700000762939453
2024-10-11,27.75
2024-10-14,28.010000228881836
2024-10-15,28.110000610351562
2024-10-16,28.170000076293945
2024-10-17,28.059999465942383
2024-10-18,27.200000762939453
2024-10-21,26.799999237060547
2024-10-22,27.110000610351562
2024-10-23,26.799999237060547
2024-10-24,27.020000457763672
2024-10-25,26.969999313354492
2024-10-28,27.030000686645508
2024-10-29,27.110000610351562
2024-10-30,26.90999984741211
2024-10-31,29.110000610351562
2024-11-01,28.270000457763672
2024-11-04,28.239999771118164
2024-11-05,28.530000686645508
2024-11-06,29.1200008392334
2024-11-07,29.549999237060547
2024-11-08,29.530000686645508
2024-11-11,30.3700008392334
2024-11-12,30.530000686645508
2024-11-13,30.510000228881836
2024-11-14,30.040000915527344
2024-11-15,29.579999923706055
2024-11-18,29.280000686645508
2024-11-19,29.239999771118164
2024-11-20,29.440000534057617
2024-11-21,29.809999465942383
2024-11-22,30.190000534057617
2024-11-25,30.6200008392334
2024-11-26,30.899999618530273
2024-11-27,30.84000015258789
2024-11-29,30.850000381469727
2024-12-02,30.93000030517578
2024-12-03,30.84000015258789
2024-12-04,31.700000762939453
2024-12-05,31.25
2024-12-06,31.149999618530273
2024-12-09,30.479999542236328
2024-12-10,29.81999969482422
2024-12-11,29.920000076293945
2024-12-12,30.020000457763672
2024-12-13,29.860000610351562
2024-12-16,29.729999542236328
2024-12-17,29.3799991607666
2024-12-18,27.729999542236328
2024-12-19,27.450000762939453
2024-12-20,27.829999923706055
2024-12-23,27.690000534057617
2024-12-24,27.850000381469727
2024-12-26,27.860000610351562
2024-12-27,27.649999618530273
2024-12-30,27.3799991607666
2024-12-31,27.3799991607666
2025-01-02,27.479999542236328
2025-01-03,27.5
2025-01-06,27.43000030517578
2025-01-07,26.979999542236328
2025-01-08,27.110000610351562
2025-01-10,26.899999618530273
2025-01-13,26.850000381469727
2025-01-14,27.139999389648438
2025-01-15,27.56999969482422
2025-01-16,27.31999969482422
2025-01-17,27.520000457763672
2025-01-21,27.31999969482422
2025-01-22,27.479999542236328
2025-01-23,27.489999771118164
2025-01-24,27.440000534057617
2025-01-27,27.489999771118164
2025-01-28,27.799999237060547
2025-01-29,27.6299991607666
2025-01-30,27.889999389648438
2025-01-31,26.90999984741211
2025-02-03,27.0
2025-02-04,27.040000915527344
2025-02-05,27.510000228881836
2025-02-06,27.719999313354492
2025-02-07,27.6299991607666
2025-02-10,28.1200008392334
2025-02-11,27.850000381469727
2025-02-12,27.43000030517578
2025-02-13,28.020000457763672
2025-02-14,27.719999313354492
2025-02-18,27.6200008392334
2025-02-19,27.5
2025-02-20,27.31999969482422
2025-02-21,27.049999237060547
2025-02-24,27.350000381469727
2025-02-25,27.549999237060547
2025-02-26,27.489999771118164
2025-02-27,27.280000686645508
2025-02-28,27.329999923706055
2025-03-03,27.639999389648438
2025-03-04,27.260000228881836
2025-03-05,27.549999237060547
2025-03-06,27.329999923706055
2025-03-07,28.209999084472656
2025-03-10,27.690000534057617
2025-03-11,27.049999237060547
2025-03-12,26.700000762939453
2025-03-13,26.329999923706055
2025-03-14,27.030000686645508
2025-03-17,27.850000381469727
2025-03-18,27.799999237060547
2025-03-19,27.899999618530273
2025-03-20,27.559999465942383
2025-03-21,27.18000030517578
2025-03-24,27.6200008392334
2025-03-25,27.65999984741211
2025-03-26,27.530000686645508
2025-03-27,27.350000381469727
2025-03-28,26.43000030517578
2025-03-31,26.540000915527344
2025-04-01,26.739999771118164
2025-04-02,27.010000228881836
2025-04-03,26.0
2025-04-04,23.780000686645508
2025-04-07,23.709999084472656
2025-04-08,23.5
2025-04-09,25.40999984741211
2025-04-10,24.260000228881836
2025-04-11,24.40999984741211
2025-04-14,24.649999618530273
2025-04-15,24.780000686645508
2025-04-16,24.299999237060547
2025-04-17,24.450000762939453
2025-04-21,23.559999465942383
2025-04-22,24.239999771118164
2025-04-23,24.579999923706055
2025-04-24,25.059999465942383
2025-04-25,25.260000228881836
2025-04-28,25.520000457763672
2025-04-29,25.670000076293945
2025-04-30,25.8700008392334
2025-05-01,25.600000381469727
2025-05-02,25.93000030517578
2025-05-05,25.770000457763672
2025-05-06,25.719999313354492
2025-05-07,27.84000015258789
2025-05-08,28.399999618530273
2025-05-09,28.90999984741211
2025-05-12,29.059999465942383
2025-05-13,29.100000381469727
2025-05-14,28.600000381469727
2025-05-15,28.969999313354492
2025-05-16,28.809999465942383
2025-05-19,28.489999771118164
2025-05-20,28.40999984741211
2025-05-21,27.600000381469727
2025-05-22,27.760000228881836
2025-05-23,27.59000015258789
2025-05-27,28.170000076293945
2025-05-28,28.059999465942383
2025-05-29,28.0
2025-05-30,28.479999542236328
2025-06-02,28.360000610351562
2025-06-03,28.84000015258789
2025-06-04,29.09000015258789
2025-06-05,29.1299991607666
2025-06-06,29.329999923706055
2025-06-09,29.329999923706055
2025-06-10,29.530000686645508
2025-06-11,29.440000534057617
2025-06-12,30.270000457763672
2025-06-13,29.780000686645508
2025-06-16,30.020000457763672
2025-06-17,29.770000457763672
2025-06-18,29.360000610351562
2025-06-20,29.030000686645508
2025-06-23,28.809999465942383
2025-06-24,29.3700008392334
2025-06-25,29.079999923706055
2025-06-26,29.450000762939453
2025-06-27,29.280000686645508
2025-06-30,29.399999618530273
2025-07-01,29.799999237060547
2025-07-02,29.809999465942383
2025-07-03,30.489999771118164
2025-07-07,30.100000381469727
2025-07-08,29.940000534057617
2025-07-09,30.15999984741211
2025-07-10,29.68000030517578
2025-07-11,28.690000534057617
2025-07-14,29.799999237060547
2025-07-15,29.90999984741211
2025-07-16,30.020000457763672
2025-07-17,30.139999389648438
2025-07-18,30.270000457763672
2025-07-21,30.290000915527344
2025-07-22,30.520000457763672
2025-07-23,30.68000030517578
2025-07-24,30.520000457763672
2025-07-25,30.610000610351562
2025-07-28,30.520000457763672
2025-07-29,30.270000457763672
2025-07-30,29.84000015258789
2025-07-31,29.489999771118164
2025-08-01,28.790000915527344
2025-08-04,28.979999542236328
2025-08-05,28.579999923706055
2025-08-06,28.690000534057617
2025-08-07,28.270000457763672
2025-08-08,30.450000762939453
2025-08-11,30.770000457763672
2025-08-12,31.850000381469727
2025-08-13,32.15999984741211
2025-08-14,31.510000228881836
2025-08-15,31.469999313354492
2025-08-18,31.3700008392334
2025-08-19,31.5
2025-08-20,31.440000534057617
2025-08-21,31.190000534057617
2025-08-22,31.579999923706055
2025-08-25,31.1299991607666
2025-08-26,30.770000457763672
2025-08-27,30.739999771118164
2025-08-28,30.209999084472656
2025-08-29,30.200000762939453
2025-09-02,29.5
2025-09-03,29.65999984741211
2025-09-04,29.530000686645508
2025-09-05,29.5
2025-09-08,29.90999984741211
2025-09-09,29.469999313354492
2025-09-10,29.25
2025-09-11,29.670000076293945
2025-09-12,29.139999389648438
2025-09-15,28.760000228881836
2025-09-16,28.600000381469727
2025-09-17,28.65999984741211
2025-09-18,28.860000610351562
2025-09-19,28.989999771118164
2025-09-22,28.84000015258789
2025-09-23,28.950000762939453
2025-09-24,29.09000015258789
2025-09-25,28.5
2025-09-26,28.799999237060547
2025-09-29,28.790000915527344
2025-09-30,28.389999389648438
2025-10-01,28.1200008392334
2025-10-02,28.079999923706055
2025-10-03,27.81999969482422
2025-10-06,27.75
2025-10-07,27.299999237060547
2025-10-08,27.239999771118164
2025-10-09,27.040000915527344
2025-10-10,26.520000457763672
2025-10-13,26.700000762939453
2025-10-14,26.829999923706055
2025-10-15,27.040000915527344
2025-10-16,26.469999313354492
2025-10-17,26.520000457763672
2025-10-20,26.700000762939453
2025-10-21,27.360000610351562
2025-10-22,27.209999084472656
2025-10-23,27.190000534057617
2025-10-24,27.219999313354492
2025-10-27,26.84000015258789
2025-10-28,26.709999084472656
2025-10-29,25.850000381469727
2025-10-30,26.09000015258789
2025-10-31,26.360000610351562
2025-11-03,26.280000686645508
2025-11-04,25.8700008392334
2025-11-05,25.84000015258789
2025-11-06,25.450000762939453
2025-11-07,25.770000457763672
2025-11-10,26.350000381469727
2025-11-11,27.139999389648438
2025-11-12,27.0
2025-11-13,26.719999313354492
2025-11-14,26.700000762939453
2025-11-17,26.139999389648438
2025-11-18,26.34000015258789
2025-11-19,26.059999465942383
2025-11-20,26.059999465942383
2025-11-21,26.540000915527344
2025-11-24,26.149999618530273
2025-11-25,26.68000030517578
2025-11-26,26.239999771118164
2025-11-28,26.3700008392334
2025-12-01,26.280000686645508
2025-12-02,26.25
2025-12-03,27.190000534057617
2025-12-04,27.059999465942383
2025-12-05,27.09000015258789
2025-12-08,26.84000015258789
2025-12-09,27.139999389648438
2025-12-10,27.530000686645508
2025-12-11,27.780000686645508
2025-12-12,27.670000076293945
2025-12-15,27.489999771118164
2025-12-16,27.3799991607666
2025-12-17,27.899999618530273
2025-12-18,27.690000534057617
2025-12-19,27.610000610351562
2025-12-22,27.719999313354492
2025-12-23,27.450000762939453
2025-12-24,27.639999389648438
2025-12-26,27.770000457763672
2025-12-29,27.579999923706055
2025-12-30,27.459999084472656
