Date,LUMN
2020-10-09,10.109999656677246
2020-10-12,10.029999732971191
2020-10-13,9.880000114440918
2020-10-14,9.800000190734863
2020-10-15,9.930000305175781
2020-10-16,9.859999656677246
2020-10-19,9.609999656677246
2020-10-20,9.619999885559082
2020-10-21,9.65999984741211
2020-10-22,9.680000305175781
2020-10-23,9.609999656677246
2020-10-26,9.25
2020-10-27,8.960000038146973
2020-10-28,8.710000038146973
2020-10-29,8.670000076293945
2020-10-30,8.619999885559082
2020-11-02,8.880000114440918
2020-11-03,9.109999656677246
2020-11-04,8.800000190734863
2020-11-05,9.279999732971191
2020-11-06,9.09000015258789
2020-11-09,9.25
2020-11-10,9.789999961853027
2020-11-11,9.670000076293945
2020-11-12,9.619999885559082
2020-11-13,9.850000381469727
2020-11-16,10.069999694824219
2020-11-17,10.140000343322754
2020-11-18,9.9399995803833
2020-11-19,9.819999694824219
2020-11-20,10.039999961853027
2020-11-23,10.470000267028809
2020-11-24,10.899999618530273
2020-11-25,10.770000457763672
2020-11-27,10.460000038146973
2020-11-30,10.449999809265137
2020-12-01,10.550000190734863
2020-12-02,10.5
2020-12-03,10.510000228881836
2020-12-04,10.5600004196167
2020-12-07,9.859999656677246
2020-12-08,10.289999961853027
2020-12-09,10.449999809265137
2020-12-10,10.029999732971191
2020-12-11,10.1899995803833
2020-12-14,10.420000076293945
2020-12-15,10.5
2020-12-16,10.350000381469727
2020-12-17,10.25
2020-12-18,10.15999984741211
2020-12-21,9.920000076293945
2020-12-22,9.779999732971191
2020-12-23,9.899999618530273
2020-12-24,9.859999656677246
2020-12-28,9.84000015258789
2020-12-29,9.789999961853027
2020-12-30,9.720000267028809
2020-12-31,9.75
2021-01-04,9.720000267028809
2021-01-05,9.930000305175781
2021-01-06,10.529999732971191
2021-01-07,10.510000228881836
2021-01-08,10.529999732971191
2021-01-11,10.539999961853027
2021-01-12,10.720000267028809
2021-01-13,10.789999961853027
2021-01-14,11.319999694824219
2021-01-15,11.430000305175781
2021-01-19,11.0600004196167
2021-01-20,11.0600004196167
2021-01-21,11.09000015258789
2021-01-22,11.170000076293945
2021-01-25,11.390000343322754
2021-01-26,14.59000015258789
2021-01-27,15.359999656677246
2021-01-28,11.90999984741211
2021-01-29,12.380000114440918
2021-02-01,11.770000457763672
2021-02-02,11.489999771118164
2021-02-03,11.770000457763672
2021-02-04,11.739999771118164
2021-02-05,12.229999542236328
2021-02-08,12.369999885559082
2021-02-09,12.5600004196167
2021-02-10,12.479999542236328
2021-02-11,11.5
2021-02-12,11.779999732971191
2021-02-16,11.789999961853027
2021-02-17,11.770000457763672
2021-02-18,11.699999809265137
2021-02-19,11.9399995803833
2021-02-22,11.979999542236328
2021-02-23,12.1899995803833
2021-02-24,12.449999809265137
2021-02-25,12.149999618530273
2021-02-26,12.289999961853027
2021-03-01,12.510000228881836
2021-03-02,12.850000381469727
2021-03-03,13.789999961853027
2021-03-04,13.420000076293945
2021-03-05,13.470000267028809
2021-03-08,14.300000190734863
2021-03-09,13.850000381469727
2021-03-10,13.880000114440918
2021-03-11,13.600000381469727
2021-03-12,14.029999732971191
2021-03-15,14.1899995803833
2021-03-16,14.029999732971191
2021-03-17,14.140000343322754
2021-03-18,13.960000038146973
2021-03-19,13.979999542236328
2021-03-22,14.369999885559082
2021-03-23,13.630000114440918
2021-03-24,13.220000267028809
2021-03-25,13.569999694824219
2021-03-26,13.15999984741211
2021-03-29,13.140000343322754
2021-03-30,13.229999542236328
2021-03-31,13.350000381469727
2021-04-01,13.109999656677246
2021-04-05,13.289999961853027
2021-04-06,13.359999656677246
2021-04-07,13.479999542236328
2021-04-08,12.90999984741211
2021-04-09,12.819999694824219
2021-04-12,12.869999885559082
2021-04-13,12.800000190734863
2021-04-14,12.739999771118164
2021-04-15,12.649999618530273
2021-04-16,12.710000038146973
2021-04-19,12.640000343322754
2021-04-20,12.680000305175781
2021-04-21,12.899999618530273
2021-04-22,13.010000228881836
2021-04-23,13.039999961853027
2021-04-26,13.0600004196167
2021-04-27,12.949999809265137
2021-04-28,12.920000076293945
2021-04-29,13.15999984741211
2021-04-30,12.829999923706055
2021-05-03,13.079999923706055
2021-05-04,13.130000114440918
2021-05-05,12.770000457763672
2021-05-06,13.430000305175781
2021-05-07,13.989999771118164
2021-05-10,14.289999961853027
2021-05-11,14.109999656677246
2021-05-12,13.949999809265137
2021-05-13,14.15999984741211
2021-05-14,14.430000305175781
2021-05-17,14.550000190734863
2021-05-18,14.579999923706055
2021-05-19,14.420000076293945
2021-05-20,14.199999809265137
2021-05-21,14.300000190734863
2021-05-24,14.350000381469727
2021-05-25,14.0600004196167
2021-05-26,14.149999618530273
2021-05-27,14.210000038146973
2021-05-28,13.84000015258789
2021-06-01,14.140000343322754
2021-06-02,14.550000190734863
2021-06-03,14.989999771118164
2021-06-04,14.75
2021-06-07,14.779999732971191
2021-06-08,15.229999542236328
2021-06-09,15.279999732971191
2021-06-10,15.069999694824219
2021-06-11,15.0600004196167
2021-06-14,14.850000381469727
2021-06-15,14.850000381469727
2021-06-16,14.630000114440918
2021-06-17,14.220000267028809
2021-06-18,14.010000228881836
2021-06-21,14.119999885559082
2021-06-22,14.029999732971191
2021-06-23,13.789999961853027
2021-06-24,13.949999809265137
2021-06-25,14.050000190734863
2021-06-28,13.789999961853027
2021-06-29,13.630000114440918
2021-06-30,13.59000015258789
2021-07-01,13.739999771118164
2021-07-02,13.699999809265137
2021-07-06,13.399999618530273
2021-07-07,13.479999542236328
2021-07-08,13.1899995803833
2021-07-09,13.510000228881836
2021-07-12,13.449999809265137
2021-07-13,13.300000190734863
2021-07-14,13.210000038146973
2021-07-15,13.220000267028809
2021-07-16,12.739999771118164
2021-07-19,12.630000114440918
2021-07-20,12.850000381469727
2021-07-21,12.850000381469727
2021-07-22,12.630000114440918
2021-07-23,12.630000114440918
2021-07-26,12.920000076293945
2021-07-27,12.779999732971191
2021-07-28,12.649999618530273
2021-07-29,12.569999694824219
2021-07-30,12.470000267028809
2021-08-02,12.539999961853027
2021-08-03,12.75
2021-08-04,11.619999885559082
2021-08-05,11.779999732971191
2021-08-06,11.75
2021-08-09,11.829999923706055
2021-08-10,11.970000267028809
2021-08-11,12.399999618530273
2021-08-12,12.130000114440918
2021-08-13,12.09000015258789
2021-08-16,12.0600004196167
2021-08-17,12.069999694824219
2021-08-18,11.609999656677246
2021-08-19,11.34000015258789
2021-08-20,11.829999923706055
2021-08-23,11.9399995803833
2021-08-24,12.180000305175781
2021-08-25,12.260000228881836
2021-08-26,12.15999984741211
2021-08-27,11.970000267028809
2021-08-30,11.960000038146973
2021-08-31,12.300000190734863
2021-09-01,12.130000114440918
2021-09-02,12.350000381469727
2021-09-03,12.130000114440918
2021-09-07,11.970000267028809
2021-09-08,12.100000381469727
2021-09-09,12.359999656677246
2021-09-10,11.970000267028809
2021-09-13,12.59000015258789
2021-09-14,12.5
2021-09-15,12.720000267028809
2021-09-16,12.739999771118164
2021-09-17,12.9399995803833
2021-09-20,12.729999542236328
2021-09-21,12.600000381469727
2021-09-22,12.550000190734863
2021-09-23,12.729999542236328
2021-09-24,12.930000305175781
2021-09-27,13.119999885559082
2021-09-28,13.050000190734863
2021-09-29,13.210000038146973
2021-09-30,12.390000343322754
2021-10-01,12.680000305175781
2021-10-04,12.930000305175781
2021-10-05,12.90999984741211
2021-10-06,12.789999961853027
2021-10-07,12.699999809265137
2021-10-08,12.479999542236328
2021-10-11,12.180000305175781
2021-10-12,12.140000343322754
2021-10-13,12.119999885559082
2021-10-14,12.220000267028809
2021-10-15,12.09000015258789
2021-10-18,12.100000381469727
2021-10-19,12.279999732971191
2021-10-20,12.680000305175781
2021-10-21,12.5
2021-10-22,12.479999542236328
2021-10-25,12.220000267028809
2021-10-26,12.130000114440918
2021-10-27,11.850000381469727
2021-10-28,11.859999656677246
2021-10-29,11.859999656677246
2021-11-01,12.069999694824219
2021-11-02,12.229999542236328
2021-11-03,12.180000305175781
2021-11-04,13.720000267028809
2021-11-05,14.109999656677246
2021-11-08,14.020000457763672
2021-11-09,14.0
2021-11-10,13.949999809265137
2021-11-11,14.270000457763672
2021-11-12,14.220000267028809
2021-11-15,14.119999885559082
2021-11-16,13.979999542236328
2021-11-17,13.760000228881836
2021-11-18,13.600000381469727
2021-11-19,13.34000015258789
2021-11-22,13.619999885559082
2021-11-23,13.819999694824219
2021-11-24,13.859999656677246
2021-11-26,13.1899995803833
2021-11-29,12.949999809265137
2021-11-30,12.34000015258789
2021-12-01,11.789999961853027
2021-12-02,12.289999961853027
2021-12-03,12.369999885559082
2021-12-06,12.149999618530273
2021-12-07,12.279999732971191
2021-12-08,12.09000015258789
2021-12-09,12.069999694824219
2021-12-10,12.130000114440918
2021-12-13,11.960000038146973
2021-12-14,11.8100004196167
2021-12-15,11.960000038146973
2021-12-16,12.329999923706055
2021-12-17,12.59000015258789
2021-12-20,12.479999542236328
2021-12-21,12.680000305175781
2021-12-22,12.760000228881836
2021-12-23,12.84000015258789
2021-12-27,12.819999694824219
2021-12-28,12.760000228881836
2021-12-29,12.640000343322754
2021-12-30,12.739999771118164
2021-12-31,12.550000190734863
2022-01-03,12.699999809265137
2022-01-04,12.850000381469727
2022-01-05,12.800000190734863
2022-01-06,13.029999732971191
2022-01-07,13.770000457763672
2022-01-10,13.649999618530273
2022-01-11,13.34000015258789
2022-01-12,13.289999961853027
2022-01-13,12.270000457763672
2022-01-14,12.34000015258789
2022-01-18,12.130000114440918
2022-01-19,12.100000381469727
2022-01-20,12.050000190734863
2022-01-21,12.029999732971191
2022-01-24,12.25
2022-01-25,12.100000381469727
2022-01-26,12.020000457763672
2022-01-27,11.880000114440918
2022-01-28,12.140000343322754
2022-01-31,12.359999656677246
2022-02-01,12.579999923706055
2022-02-02,12.789999961853027
2022-02-03,12.609999656677246
2022-02-04,12.510000228881836
2022-02-07,12.539999961853027
2022-02-08,12.680000305175781
2022-02-09,12.819999694824219
2022-02-10,10.829999923706055
2022-02-11,10.09000015258789
2022-02-14,9.90999984741211
2022-02-15,10.039999961853027
2022-02-16,9.859999656677246
2022-02-17,9.779999732971191
2022-02-18,9.9399995803833
2022-02-22,9.779999732971191
2022-02-23,9.619999885559082
2022-02-24,9.729999542236328
2022-02-25,10.09000015258789
2022-02-28,10.359999656677246
2022-03-01,10.420000076293945
2022-03-02,10.34000015258789
2022-03-03,10.729999542236328
2022-03-04,10.550000190734863
2022-03-07,10.680000305175781
2022-03-08,10.949999809265137
2022-03-09,10.619999885559082
2022-03-10,10.59000015258789
2022-03-11,10.680000305175781
2022-03-14,10.710000038146973
2022-03-15,10.779999732971191
2022-03-16,10.819999694824219
2022-03-17,10.8100004196167
2022-03-18,11.09000015258789
2022-03-21,10.960000038146973
2022-03-22,10.960000038146973
2022-03-23,10.869999885559082
2022-03-24,10.890000343322754
2022-03-25,11.399999618530273
2022-03-28,11.210000038146973
2022-03-29,11.329999923706055
2022-03-30,11.380000114440918
2022-03-31,11.270000457763672
2022-04-01,11.510000228881836
2022-04-04,11.529999732971191
2022-04-05,11.279999732971191
2022-04-06,11.289999961853027
2022-04-07,11.399999618530273
2022-04-08,11.359999656677246
2022-04-11,11.399999618530273
2022-04-12,11.399999618530273
2022-04-13,11.5600004196167
2022-04-14,11.470000267028809
2022-04-18,11.34000015258789
2022-04-19,11.529999732971191
2022-04-20,11.59000015258789
2022-04-21,11.609999656677246
2022-04-22,10.8100004196167
2022-04-25,10.869999885559082
2022-04-26,10.710000038146973
2022-04-27,10.390000343322754
2022-04-28,10.529999732971191
2022-04-29,10.0600004196167
2022-05-02,10.260000228881836
2022-05-03,10.40999984741211
2022-05-04,10.649999618530273
2022-05-05,10.739999771118164
2022-05-06,10.90999984741211
2022-05-09,11.149999618530273
2022-05-10,10.699999809265137
2022-05-11,10.609999656677246
2022-05-12,11.470000267028809
2022-05-13,11.59000015258789
2022-05-16,11.670000076293945
2022-05-17,11.890000343322754
2022-05-18,11.399999618530273
2022-05-19,11.359999656677246
2022-05-20,11.0600004196167
2022-05-23,11.449999809265137
2022-05-24,11.880000114440918
2022-05-25,11.960000038146973
2022-05-26,12.300000190734863
2022-05-27,12.5
2022-05-31,12.239999771118164
2022-06-01,11.960000038146973
2022-06-02,11.819999694824219
2022-06-03,11.640000343322754
2022-06-06,11.729999542236328
2022-06-07,11.850000381469727
2022-06-08,11.670000076293945
2022-06-09,11.449999809265137
2022-06-10,11.270000457763672
2022-06-13,10.5
2022-06-14,10.59000015258789
2022-06-15,10.5
2022-06-16,10.180000305175781
2022-06-17,10.390000343322754
2022-06-21,10.789999961853027
2022-06-22,10.59000015258789
2022-06-23,10.949999809265137
2022-06-24,11.270000457763672
2022-06-27,11.369999885559082
2022-06-28,11.25
2022-06-29,11.239999771118164
2022-06-30,10.90999984741211
2022-07-01,11.140000343322754
2022-07-05,11.079999923706055
2022-07-06,10.859999656677246
2022-07-07,10.949999809265137
2022-07-08,10.8100004196167
2022-07-11,10.6899995803833
2022-07-12,10.850000381469727
2022-07-13,10.770000457763672
2022-07-14,10.630000114440918
2022-07-15,10.770000457763672
2022-07-18,10.779999732971191
2022-07-19,11.039999961853027
2022-07-20,11.050000190734863
2022-07-21,10.449999809265137
2022-07-22,10.550000190734863
2022-07-25,10.630000114440918
2022-07-26,10.739999771118164
2022-07-27,10.970000267028809
2022-07-28,10.869999885559082
2022-07-29,10.890000343322754
2022-08-01,11.029999732971191
2022-08-02,10.770000457763672
2022-08-03,11.149999618530273
2022-08-04,10.84000015258789
2022-08-05,10.680000305175781
2022-08-08,10.970000267028809
2022-08-09,10.869999885559082
2022-08-10,10.890000343322754
2022-08-11,11.149999618530273
2022-08-12,11.229999542236328
2022-08-15,11.069999694824219
2022-08-16,11.260000228881836
2022-08-17,11.0600004196167
2022-08-18,11.039999961853027
2022-08-19,11.0600004196167
2022-08-22,10.710000038146973
2022-08-23,10.880000114440918
2022-08-24,10.90999984741211
2022-08-25,11.050000190734863
2022-08-26,10.760000228881836
2022-08-29,10.289999961853027
2022-08-30,10.050000190734863
2022-08-31,9.960000038146973
2022-09-01,10.069999694824219
2022-09-02,9.850000381469727
2022-09-06,9.670000076293945
2022-09-07,9.779999732971191
2022-09-08,9.65999984741211
2022-09-09,9.970000267028809
2022-09-12,10.069999694824219
2022-09-13,9.149999618530273
2022-09-14,8.949999809265137
2022-09-15,8.960000038146973
2022-09-16,8.800000190734863
2022-09-19,8.819999694824219
2022-09-20,8.5600004196167
2022-09-21,8.460000038146973
2022-09-22,8.319999694824219
2022-09-23,8.130000114440918
2022-09-26,7.710000038146973
2022-09-27,7.599999904632568
2022-09-28,7.820000171661377
2022-09-29,7.380000114440918
2022-09-30,7.28000020980835
2022-10-03,7.78000020980835
2022-10-04,8.039999961853027
2022-10-05,7.28000020980835
2022-10-06,6.929999828338623
2022-10-07,6.699999809265137
2022-10-10,6.510000228881836
2022-10-11,6.670000076293945
2022-10-12,6.630000114440918
2022-10-13,6.840000152587891
2022-10-14,6.71999979019165
2022-10-17,6.880000114440918
2022-10-18,7.079999923706055
2022-10-19,6.849999904632568
2022-10-20,6.699999809265137
2022-10-21,6.659999847412109
2022-10-24,6.75
2022-10-25,6.920000076293945
2022-10-26,7.059999942779541
2022-10-27,6.96999979019165
2022-10-28,7.340000152587891
2022-10-31,7.360000133514404
2022-11-01,7.429999828338623
2022-11-02,7.050000190734863
2022-11-03,5.800000190734863
2022-11-04,5.920000076293945
2022-11-07,6.039999961853027
2022-11-08,6.340000152587891
2022-11-09,6.329999923706055
2022-11-10,6.449999809265137
2022-11-11,6.340000152587891
2022-11-14,6.309999942779541
2022-11-15,6.079999923706055
2022-11-16,5.820000171661377
2022-11-17,5.880000114440918
2022-11-18,5.869999885559082
2022-11-21,5.760000228881836
2022-11-22,5.829999923706055
2022-11-23,5.880000114440918
2022-11-25,5.840000152587891
2022-11-28,5.519999980926514
2022-11-29,5.46999979019165
2022-11-30,5.46999979019165
2022-12-01,5.590000152587891
2022-12-02,5.510000228881836
2022-12-05,5.199999809265137
2022-12-06,5.400000095367432
2022-12-07,5.440000057220459
2022-12-08,5.400000095367432
2022-12-09,5.489999771118164
2022-12-12,5.559999942779541
2022-12-13,5.679999828338623
2022-12-14,5.769999980926514
2022-12-15,5.429999828338623
2022-12-16,5.409999847412109
2022-12-19,5.289999961853027
2022-12-20,5.28000020980835
2022-12-21,5.300000190734863
2022-12-22,5.190000057220459
2022-12-23,5.239999771118164
2022-12-27,5.28000020980835
2022-12-28,5.090000152587891
2022-12-29,5.300000190734863
2022-12-30,5.21999979019165
