Date,ZBH
2019-01-11,95.45295715332031
2019-01-14,93.99755859375
2019-01-15,95.35228729248047
2019-01-16,96.11201477050781
2019-01-17,97.22875213623047
2019-01-18,96.4232177734375
2019-01-22,95.1234359741211
2019-01-23,95.91065216064453
2019-01-24,96.33172607421875
2019-01-25,98.3180160522461
2019-01-28,96.88089752197266
2019-01-29,96.7161636352539
2019-01-30,99.27913665771484
2019-01-31,100.28604125976562
2019-02-01,106.73011016845703
2019-02-04,108.08483123779297
2019-02-05,108.30452728271484
2019-02-06,108.17635345458984
2019-02-07,108.27706146240234
2019-02-08,110.37320709228516
2019-02-11,111.88355255126953
2019-02-12,113.45793914794922
2019-02-13,113.10095977783203
2019-02-14,112.12153625488281
2019-02-15,113.18333435058594
2019-02-19,113.10095977783203
2019-02-20,113.48540496826172
2019-02-21,113.0277099609375
2019-02-22,113.9064712524414
2019-02-25,113.41217803955078
2019-02-26,112.91788482666016
2019-02-27,113.95226287841797
2019-02-28,113.61354064941406
2019-03-01,114.79436492919922
2019-03-04,113.8973159790039
2019-03-05,113.60440826416016
2019-03-06,112.80804443359375
2019-03-07,111.11463165283203
2019-03-08,111.3160171508789
2019-03-11,111.13294982910156
2019-03-12,112.29544067382812
2019-03-13,112.70735931396484
2019-03-14,112.5334243774414
2019-03-15,115.26119232177734
2019-03-18,114.71199035644531
2019-03-19,115.07811737060547
2019-03-20,116.64338684082031
2019-03-21,118.59307098388672
2019-03-22,115.95686340332031
2019-03-25,115.87447357177734
2019-03-26,116.17654418945312
2019-03-27,116.1490707397461
2019-03-28,116.43338012695312
2019-03-29,117.11200714111328
2019-04-01,117.16703796386719
2019-04-02,116.92862701416016
2019-04-03,115.99317932128906
2019-04-04,116.0665512084961
2019-04-05,116.66265106201172
2019-04-08,118.0841293334961
2019-04-09,117.992431640625
2019-04-10,118.1574935913086
2019-04-11,117.88238525390625
2019-04-12,117.31376647949219
2019-04-15,117.29546356201172
2019-04-16,115.1127700805664
2019-04-17,109.76614379882812
2019-04-18,110.05044555664062
2019-04-22,111.15098571777344
2019-04-23,112.58161163330078
2019-04-24,114.13148498535156
2019-04-25,114.37910461425781
2019-04-26,113.59040069580078
2019-04-29,110.81161499023438
2019-04-30,112.94844055175781
2019-05-01,111.1692886352539
2019-05-02,112.99429321289062
2019-05-03,114.00310516357422
2019-05-06,115.1402816772461
2019-05-07,113.15937042236328
2019-05-08,112.39820861816406
2019-05-09,111.80207824707031
2019-05-10,111.85710144042969
2019-05-13,108.82154846191406
2019-05-14,108.90408325195312
2019-05-15,108.72066497802734
2019-05-16,108.2896499633789
2019-05-17,106.76728057861328
2019-05-20,106.30875396728516
2019-05-21,106.48295593261719
2019-05-22,105.60256958007812
2019-05-23,104.51124572753906
2019-05-24,105.02481842041016
2019-05-28,102.84214782714844
2019-05-29,102.91551208496094
2019-05-30,103.52996063232422
2019-05-31,104.48372650146484
2019-06-03,104.82305145263672
2019-06-04,107.67518615722656
2019-06-05,108.71150970458984
2019-06-06,110.33473205566406
2019-06-07,110.71993255615234
2019-06-10,111.6186752319336
2019-06-11,110.49065399169922
2019-06-12,110.6832275390625
2019-06-13,109.85784912109375
2019-06-14,107.71188354492188
2019-06-17,107.9686508178711
2019-06-18,108.32632446289062
2019-06-19,109.47267150878906
2019-06-20,109.78450012207031
2019-06-21,108.48225402832031
2019-06-24,107.68437957763672
2019-06-25,107.02406311035156
2019-06-26,105.0706787109375
2019-06-27,106.03563690185547
2019-06-28,108.20448303222656
2019-07-01,107.80933380126953
2019-07-02,107.27630615234375
2019-07-03,108.12181091308594
2019-07-05,108.26884460449219
2019-07-08,110.92476654052734
