Date,COF
2016-02-22,56.70151901245117
2016-02-23,54.99443817138672
2016-02-24,54.73503875732422
2016-02-25,55.58019256591797
2016-02-26,56.23291015625
2016-02-29,55.0028190612793
2016-03-01,56.89398193359375
2016-03-02,57.856300354003906
2016-03-03,58.291446685791016
2016-03-04,58.23284149169922
2016-03-07,58.17429733276367
2016-03-08,57.3123779296875
2016-03-09,57.488101959228516
2016-03-10,57.93161392211914
2016-03-11,59.43785858154297
2016-03-14,58.51738357543945
2016-03-15,58.006935119628906
2016-03-16,58.05713653564453
2016-03-17,58.15753936767578
2016-03-18,59.052913665771484
2016-03-21,59.25373840332031
2016-03-22,58.96088790893555
2016-03-23,58.75167465209961
2016-03-24,58.37512969970703
2016-03-28,57.906490325927734
2016-03-29,57.613643646240234
2016-03-30,57.86465835571289
2016-03-31,57.99855041503906
2016-04-01,59.24538803100586
2016-04-04,58.43367385864258
2016-04-05,57.34585952758789
2016-04-06,57.1282844543457
2016-04-07,55.71409225463867
2016-04-08,55.789398193359375
2016-04-11,56.23291015625
2016-04-12,57.1617431640625
2016-04-13,59.27885055541992
2016-04-14,59.80604934692383
2016-04-15,59.697242736816406
2016-04-18,59.965030670166016
2016-04-19,60.91896438598633
2016-04-20,63.119754791259766
2016-04-21,62.533992767333984
2016-04-22,63.2285270690918
2016-04-25,62.751564025878906
2016-04-26,63.5632438659668
2016-04-27,62.18254852294922
2016-04-28,61.39596176147461
2016-04-29,60.57590866088867
2016-05-02,61.57169723510742
2016-05-03,60.224422454833984
2016-05-04,58.30815124511719
2016-05-05,57.83957290649414
2016-05-06,58.06548309326172
2016-05-09,58.2412223815918
2016-05-10,59.52987289428711
2016-05-11,58.868812561035156
2016-05-12,58.372283935546875
2016-05-13,57.82527160644531
2016-05-16,58.30495834350586
2016-05-17,57.92626190185547
2016-05-18,59.73565673828125
2016-05-19,59.356929779052734
2016-05-20,59.69358825683594
2016-05-23,59.457950592041016
2016-05-24,60.27426528930664
2016-05-25,61.66287612915039
2016-05-26,61.065372467041016
2016-05-27,62.134178161621094
2016-05-31,61.63762664794922
2016-06-01,61.620811462402344
2016-06-02,61.75544738769531
2016-06-03,60.257442474365234
2016-06-06,61.3094367980957
2016-06-07,60.88862991333008
2016-06-08,60.67824172973633
2016-06-09,59.6430778503418
2016-06-10,58.94456481933594
2016-06-13,58.069313049316406
2016-06-14,54.2232780456543
2016-06-15,54.40000915527344
2016-06-16,54.07179260253906
2016-06-17,54.021297454833984
2016-06-20,54.09703826904297
2016-06-21,54.07179260253906
2016-06-22,53.802494049072266
2016-06-23,55.207942962646484
2016-06-24,52.07722091674805
2016-06-27,48.93813705444336
2016-06-28,50.20892333984375
2016-06-29,52.11090087890625
2016-06-30,53.44901657104492
2016-07-01,52.98616027832031
2016-07-05,51.218814849853516
2016-07-06,51.572288513183594
2016-07-07,52.085655212402344
2016-07-08,54.458927154541016
2016-07-11,55.76338195800781
2016-07-12,57.10150146484375
2016-07-13,57.17722702026367
2016-07-14,57.94308853149414
2016-07-15,57.35397720336914
2016-07-18,57.32872772216797
2016-07-19,57.00052261352539
2016-07-20,56.89952087402344
2016-07-21,57.21932601928711
2016-07-22,56.411399841308594
2016-07-25,56.67229080200195
2016-07-26,56.96683883666992
2016-07-27,57.152000427246094
2016-07-28,56.79011154174805
2016-07-29,56.453468322753906
2016-08-01,56.411399841308594
2016-08-02,55.79705047607422
2016-08-03,56.00742721557617
2016-08-04,56.04977035522461
2016-08-05,57.65845489501953
2016-08-08,57.71772003173828
2016-08-09,57.387516021728516
2016-08-10,56.600120544433594
2016-08-11,57.5229606628418
2016-08-12,57.57379150390625
2016-08-15,58.09022903442383
2016-08-16,58.098751068115234
2016-08-17,57.81931686401367
2016-08-18,57.7515869140625
2016-08-19,58.047916412353516
2016-08-22,58.14950942993164
2016-08-23,58.2426643371582
2016-08-24,58.098751068115234
2016-08-25,58.22572326660156
2016-08-26,58.55592727661133
2016-08-29,58.95384979248047
2016-08-30,59.54653549194336
2016-08-31,60.621803283691406
2016-09-01,60.181549072265625
2016-09-02,60.655677795410156
2016-09-06,60.1053352355957
2016-09-07,60.765750885009766
2016-09-08,61.19755172729492
2016-09-09,60.66414260864258
2016-09-12,61.38381576538086
2016-09-13,60.300052642822266
2016-09-14,59.76667404174805
2016-09-15,60.1053352355957
2016-09-16,59.4449348449707
2016-09-19,60.09687042236328
2016-09-20,59.741275787353516
2016-09-21,60.68953323364258
2016-09-22,61.07899856567383
2016-09-23,60.35086441040039
2016-09-26,59.95295333862305
2016-09-27,60.791141510009766
2016-09-28,60.74879455566406
2016-09-29,59.57194137573242
2016-09-30,60.81655502319336
2016-10-03,61.07054138183594
2016-10-04,61.60394287109375
2016-10-05,62.39982986450195
2016-10-06,61.84099578857422
2016-10-07,61.84947967529297
2016-10-10,62.08656311035156
2016-10-11,61.095951080322266
2016-10-12,61.011260986328125
2016-10-13,60.173065185546875
2016-10-14,60.56254959106445
2016-10-17,60.77421188354492
2016-10-18,60.95201110839844
2016-10-19,62.33208084106445
2016-10-20,63.08561325073242
2016-10-21,63.40736770629883
2016-10-24,63.83915328979492
2016-10-25,63.83069610595703
2016-10-26,63.864559173583984
2016-10-27,63.3311767578125
2016-10-28,63.18720245361328
2016-10-31,62.68768310546875
2016-11-01,62.00190353393555
2016-11-02,61.47698974609375
2016-11-03,61.231407165527344
2016-11-04,61.891815185546875
2016-11-07,63.36503219604492
2016-11-08,61.671661376953125
2016-11-09,64.9579086303711
2016-11-10,67.45234680175781
2016-11-11,68.95069122314453
2016-11-14,71.3089599609375
2016-11-15,69.93828582763672
2016-11-16,68.29517364501953
2016-11-17,69.43598175048828
2016-11-18,69.81908416748047
2016-11-21,70.84070587158203
2016-11-22,70.31285095214844
2016-11-23,72.04110717773438
2016-11-25,71.99853515625
2016-11-28,70.86624145507812
2016-11-29,70.3213882446289
2016-11-30,71.54731750488281
2016-12-01,73.73528289794922
2016-12-02,73.2159652709961
2016-12-05,73.82044982910156
2016-12-06,74.78242492675781
2016-12-07,76.26380157470703
2016-12-08,77.14067077636719
2016-12-09,77.00446319580078
2016-12-12,76.12757110595703
2016-12-13,76.15312194824219
2016-12-14,75.72746276855469
2016-12-15,76.9278564453125
2016-12-16,76.34042358398438
2016-12-19,76.65543365478516
2016-12-20,77.1491928100586
2016-12-21,76.99594116210938
2016-12-22,75.93177032470703
2016-12-23,76.34891510009766
2016-12-27,76.41703033447266
2016-12-28,75.0804214477539
2016-12-29,74.16098022460938
2016-12-30,74.2716293334961
2017-01-03,75.65934753417969
2017-01-04,76.87677001953125
2017-01-05,75.24217224121094
2017-01-06,75.42947387695312
2017-01-09,74.44190216064453
2017-01-10,75.75299072265625
2017-01-11,75.88922119140625
2017-01-12,74.82501220703125
2017-01-13,75.64231872558594
2017-01-17,73.53095245361328
2017-01-18,74.30570220947266
2017-01-19,73.82893371582031
2017-01-20,74.35677337646484
2017-01-23,73.95664978027344
2017-01-24,75.5401382446289
2017-01-25,75.24217224121094
2017-01-26,76.37447357177734
2017-01-27,75.89771270751953
2017-01-30,75.6082534790039
2017-01-31,74.39933776855469
2017-02-01,74.50151062011719
2017-02-02,73.50543212890625
2017-02-03,74.85055541992188
2017-02-06,74.59517669677734
2017-02-07,75.0123291015625
2017-02-08,74.52703857421875
2017-02-09,75.72441101074219
2017-02-10,75.60466766357422
2017-02-13,76.14349365234375
2017-02-14,77.12705993652344
2017-02-15,77.76846313476562
2017-02-16,77.40927124023438
2017-02-17,78.52110290527344
2017-02-21,79.41055297851562
2017-02-22,79.44477081298828
2017-02-23,79.8895263671875
2017-02-24,79.20528411865234
2017-02-27,80.10330200195312
2017-02-28,80.27434539794922
2017-03-01,82.2072525024414
2017-03-02,80.6763687133789
2017-03-03,80.3427963256836
2017-03-06,79.5388412475586
2017-03-07,79.38492584228516
2017-03-08,79.02571868896484
2017-03-09,78.77767944335938
2017-03-10,78.8460922241211
2017-03-13,78.50399780273438
2017-03-14,78.46977996826172
2017-03-15,76.90464782714844
2017-03-16,77.1526870727539
2017-03-17,75.45926666259766
2017-03-20,74.21916961669922
2017-03-21,71.54219055175781
2017-03-22,71.56786346435547
2017-03-23,71.65337371826172
2017-03-24,71.67048645019531
2017-03-27,70.24222564697266
2017-03-28,71.98692321777344
2017-03-29,72.42312622070312
2017-03-30,74.52703857421875
2017-03-31,74.11650085449219
2017-04-03,73.3810043334961
2017-04-04,72.91917419433594
2017-04-05,71.95269775390625
2017-04-06,72.03826141357422
2017-04-07,71.44811248779297
2017-04-10,70.78956604003906
2017-04-11,71.06326293945312
2017-04-12,70.4902572631836
2017-04-13,69.2928695678711
2017-04-17,70.98627471923828
2017-04-18,70.04552459716797
2017-04-19,70.05406951904297
2017-04-20,71.60211181640625
2017-04-21,70.70403289794922
2017-04-24,72.42312622070312
2017-04-25,73.19286346435547
2017-04-26,71.03759765625
2017-04-27,70.39614868164062
2017-04-28,68.7455062866211
2017-05-01,69.76325988769531
2017-05-02,70.5244369506836
2017-05-03,70.55010986328125
2017-05-04,70.55010986328125
2017-05-05,70.3619384765625
2017-05-08,70.2336654663086
2017-05-09,70.40470123291016
2017-05-10,69.8487777709961
2017-05-11,68.89478302001953
2017-05-12,68.2416000366211
2017-05-15,69.74565887451172
2017-05-16,69.35031127929688
2017-05-17,67.4422836303711
2017-05-18,68.12984466552734
2017-05-19,68.98931884765625
2017-05-22,68.43927764892578
2017-05-23,69.04947662353516
2017-05-24,68.68851470947266
2017-05-25,68.33613586425781
2017-05-26,68.5768051147461
2017-05-30,67.27900695800781
2017-05-31,66.11013793945312
2017-06-01,66.9695816040039
2017-06-02,67.07271575927734
2017-06-05,67.32197570800781
2017-06-06,67.27040100097656
2017-06-07,67.8118667602539
2017-06-08,68.25878143310547
2017-06-09,68.81742858886719
2017-06-12,68.90338134765625
2017-06-13,69.2471694946289
2017-06-14,68.83460998535156
2017-06-15,69.91754913330078
2017-06-16,69.88316345214844
2017-06-19,70.24414825439453
2017-06-20,69.80583953857422
2017-06-21,69.51361846923828
2017-06-22,69.09247589111328
2017-06-23,68.34474182128906
2017-06-26,69.26435852050781
2017-06-27,69.943359375
2017-06-28,71.31851196289062
2017-06-29,70.02070617675781
2017-06-30,71.00908660888672
2017-07-03,71.81697082519531
2017-07-05,71.07781982421875
2017-07-06,70.57073211669922
2017-07-07,70.90592956542969
2017-07-10,70.51917266845703
2017-07-11,69.65111541748047
2017-07-12,70.64808654785156
2017-07-13,70.9832992553711
2017-07-14,70.90592956542969
2017-07-17,70.62232971191406
2017-07-18,70.10661315917969
2017-07-19,69.943359375
2017-07-20,69.6253433227539
2017-07-21,75.5814208984375
2017-07-24,74.87667846679688
2017-07-25,74.85089874267578
2017-07-26,73.66482543945312
2017-07-27,72.88272094726562
2017-07-28,73.0288314819336
2017-07-31,74.06877136230469
2017-08-01,73.92267608642578
2017-08-02,73.66482543945312
2017-08-03,73.04309844970703
2017-08-04,72.88768005371094
2017-08-07,73.52667999267578
2017-08-08,73.83750915527344
2017-08-09,73.51803588867188
2017-08-10,71.72197723388672
2017-08-11,71.49747467041016
2017-08-14,72.75816345214844
2017-08-15,72.66317749023438
2017-08-16,72.37825012207031
2017-08-17,70.79801177978516
2017-08-18,70.40081024169922
2017-08-21,70.30582427978516
2017-08-22,70.32308959960938
2017-08-23,70.1935806274414
2017-08-24,70.31446075439453
2017-08-25,70.36627960205078
2017-08-28,69.55459594726562
2017-08-29,68.85513305664062
2017-08-30,69.15737915039062
2017-08-31,68.74288177490234
2017-09-01,69.34737396240234
2017-09-05,67.92259979248047
2017-09-06,68.62200927734375
2017-09-07,67.55130004882812
2017-09-08,67.53401184082031
2017-09-11,68.26797485351562
2017-09-12,68.70835876464844
2017-09-13,69.2610092163086
2017-09-14,67.95713806152344
2017-09-15,69.11420440673828
2017-09-18,69.29553985595703
2017-09-19,69.90862274169922
2017-09-20,70.63396453857422
2017-09-21,70.44397735595703
2017-09-22,70.75482940673828
2017-09-25,71.22113800048828
2017-09-26,71.49747467041016
2017-09-27,72.47320556640625
2017-09-28,72.63726806640625
2017-09-29,73.10354614257812
2017-10-02,74.19156646728516
2017-10-03,74.58013153076172
2017-10-04,74.55423736572266
2017-10-05,75.20184326171875
2017-10-06,75.15868377685547
2017-10-09,75.38318634033203
2017-10-10,75.38318634033203
2017-10-11,74.90827178955078
2017-10-12,73.04309844970703
2017-10-13,73.70800018310547
2017-10-16,74.99463653564453
2017-10-17,74.32108306884766
2017-10-18,74.83052825927734
2017-10-19,75.53862762451172
2017-10-20,77.42965698242188
2017-10-23,77.47285461425781
2017-10-24,77.3001480102539
2017-10-25,78.42269897460938
2017-10-26,79.89063262939453
2017-10-27,80.11512756347656
2017-10-30,79.81291198730469
2017-10-31,79.5970458984375
2017-11-01,79.35525512695312
2017-11-02,79.83018493652344
2017-11-03,79.09620666503906
2017-11-06,79.70064544677734
2017-11-07,77.81822204589844
2017-11-08,76.82520294189453
2017-11-09,76.0826187133789
2017-11-10,75.59686279296875
2017-11-13,75.42337799072266
2017-11-14,74.59931182861328
2017-11-15,76.01322174072266
2017-11-16,75.59686279296875
2017-11-17,76.18672180175781
2017-11-20,76.5683822631836
2017-11-21,76.2907943725586
2017-11-22,75.69225311279297
2017-11-24,75.79634857177734
2017-11-27,75.3539810180664
2017-11-28,77.85216522216797
2017-11-29,78.91043853759766
2017-11-30,79.8039321899414
2017-12-01,80.428466796875
2017-12-04,82.3107681274414
2017-12-05,81.46073913574219
2017-12-06,81.42603302001953
2017-12-07,82.46691131591797
2017-12-08,83.09147644042969
2017-12-11,83.24761962890625
2017-12-12,83.45579528808594
2017-12-13,82.16332244873047
2017-12-14,81.59082794189453
2017-12-15,83.54255676269531
2017-12-18,86.14485168457031
2017-12-19,85.6504135131836
2017-12-20,85.52029418945312
2017-12-21,86.32701110839844
2017-12-22,87.1771011352539
2017-12-26,86.67398071289062
2017-12-27,86.5264892578125
2017-12-28,87.00361633300781
2017-12-29,86.37905883789062
2018-01-02,86.40506744384766
2018-01-03,86.25760650634766
2018-01-04,87.9751205444336
2018-01-05,87.98379516601562
2018-01-08,87.4373550415039
2018-01-09,88.2093276977539
2018-01-10,89.46712493896484
2018-01-11,90.57746124267578
2018-01-12,91.45355987548828
2018-01-16,90.57746124267578
2018-01-17,90.55140686035156
2018-01-18,89.70132446289062
2018-01-19,90.542724609375
2018-01-22,91.50556945800781
2018-01-23,91.69639587402344
2018-01-24,91.30608367919922
2018-01-25,90.43866729736328
2018-01-26,90.9937973022461
2018-01-29,90.73356628417969
2018-01-30,89.75337219238281
2018-01-31,90.17842102050781
2018-02-01,90.83766174316406
2018-02-02,88.1052474975586
2018-02-05,84.14106750488281
2018-02-06,85.39019012451172
2018-02-07,85.11260986328125
2018-02-08,79.63043212890625
2018-02-09,80.1705551147461
2018-02-12,82.93238830566406
2018-02-13,83.03694915771484
2018-02-14,84.84037017822266
2018-02-15,85.9642562866211
2018-02-16,86.71351623535156
2018-02-20,85.78128051757812
2018-02-21,84.84908294677734
2018-02-22,84.22180938720703
2018-02-23,86.28662109375
2018-02-26,87.77642059326172
2018-02-27,86.46956634521484
2018-02-28,85.31954956054688
2018-03-01,84.08242797851562
2018-03-02,84.2653579711914
2018-03-05,85.29341888427734
2018-03-06,85.41537475585938
2018-03-07,85.05815887451172
2018-03-08,85.5112075805664
2018-03-09,87.8112564086914
2018-03-12,87.52377319335938
2018-03-13,86.09493255615234
2018-03-14,84.68356323242188
2018-03-15,85.42408752441406
2018-03-16,86.56539916992188
2018-03-19,85.94684600830078
2018-03-20,85.9642562866211
2018-03-21,85.53734588623047
2018-03-22,82.4619140625
2018-03-23,80.49293518066406
2018-03-26,82.82781219482422
2018-03-27,81.56453704833984
2018-03-28,82.1308364868164
2018-03-29,83.48126220703125
2018-04-02,81.67779541015625
2018-04-03,83.15019226074219
2018-04-04,83.94298553466797
2018-04-05,84.96232604980469
2018-04-06,82.52289581298828
2018-04-09,83.20244598388672
2018-04-10,84.35247802734375
2018-04-11,83.07177734375
2018-04-12,84.4047622680664
2018-04-13,83.97785186767578
2018-04-16,84.42221069335938
2018-04-17,84.9275131225586
2018-04-18,84.63127899169922
2018-04-19,85.68546295166016
2018-04-20,85.36312103271484
2018-04-23,84.94493103027344
2018-04-24,84.875244140625
2018-04-25,80.81529998779297
2018-04-26,79.85694885253906
2018-04-27,79.90921783447266
2018-04-30,78.95086669921875
2018-05-01,78.12319946289062
2018-05-02,77.69628143310547
2018-05-03,76.59852600097656
2018-05-04,77.59170532226562
2018-05-07,77.46977996826172
2018-05-08,78.56751251220703
2018-05-09,80.24898529052734
2018-05-10,80.73686981201172
2018-05-11,81.0518798828125
2018-05-14,81.5418930053711
2018-05-15,82.81940460205078
2018-05-16,83.78189086914062
2018-05-17,84.64816284179688
2018-05-18,84.37690734863281
2018-05-21,84.47315216064453
2018-05-22,84.64816284179688
2018-05-23,83.7119140625
2018-05-24,83.4144287109375
2018-05-25,82.95939636230469
2018-05-29,80.20313262939453
2018-05-30,81.55937194824219
2018-05-31,82.25064849853516
2018-06-01,82.92440795898438
2018-06-04,83.51065826416016
2018-06-05,82.55690002441406
2018-06-06,84.40315246582031
2018-06-07,84.66565704345703
2018-06-08,84.8493881225586
2018-06-11,84.2281494140625
2018-06-12,84.23689270019531
2018-06-13,84.0093994140625
2018-06-14,84.24565887451172
2018-06-15,85.10316467285156
2018-06-18,85.2519302368164
2018-06-19,84.29815673828125
2018-06-20,83.7381591796875
2018-06-21,83.3531494140625
2018-06-22,83.1343765258789
2018-06-25,82.67064666748047
2018-06-26,82.02315521240234
2018-06-27,80.78938293457031
2018-06-28,80.89437866210938
2018-06-29,80.41311645507812
2018-07-02,82.05814361572266
2018-07-03,81.32311248779297
2018-07-05,81.07813262939453
2018-07-06,81.28813934326172
2018-07-09,84.49065399169922
2018-07-10,84.0093994140625
2018-07-11,83.40563201904297
2018-07-12,83.33566284179688
2018-07-13,82.76690673828125
2018-07-16,83.92192077636719
2018-07-17,83.983154296875
2018-07-18,84.95438385009766
2018-07-19,83.44940185546875
2018-07-20,85.076904296875
2018-07-23,86.93192291259766
2018-07-24,86.59066009521484
2018-07-25,86.5556640625
2018-07-26,84.420654296875
2018-07-27,82.66189575195312
2018-07-30,82.04937744140625
2018-07-31,82.5306396484375
2018-08-01,83.29190826416016
2018-08-02,83.79940032958984
2018-08-03,84.95046997070312
2018-08-06,84.81866455078125
2018-08-07,85.50402069091797
2018-08-08,85.78520202636719
2018-08-09,85.77642822265625
2018-08-10,84.4408187866211
2018-08-13,84.18601989746094
2018-08-14,85.93460083007812
2018-08-15,85.46009063720703
2018-08-16,86.91870880126953
2018-08-17,87.13838195800781
2018-08-20,87.77100372314453
2018-08-21,88.2982177734375
2018-08-22,88.26307678222656
2018-08-23,87.4634780883789
2018-08-24,87.39318084716797
2018-08-27,88.65849304199219
2018-08-28,88.34217071533203
2018-08-29,87.99068450927734
2018-08-30,87.20867919921875
2018-08-31,87.06808471679688
2018-09-04,87.71831512451172
2018-09-05,87.73587799072266
2018-09-06,86.24210357666016
2018-09-07,86.43544006347656
2018-09-10,86.5233154296875
2018-09-11,86.66387176513672
2018-09-12,85.59191131591797
2018-09-13,85.23163604736328
2018-09-14,86.1015396118164
2018-09-17,85.31951141357422
2018-09-18,85.25800323486328
2018-09-19,86.95387268066406
2018-09-20,87.21745300292969
2018-09-21,86.99779510498047
2018-09-24,85.78520202636719
2018-09-25,85.64460754394531
2018-09-26,84.51993560791016
2018-09-27,83.87848663330078
2018-09-28,83.41280364990234
2018-10-01,83.43035125732422
2018-10-02,83.93998718261719
2018-10-03,84.99441528320312
2018-10-04,84.90653228759766
2018-10-05,84.40568542480469
2018-10-08,84.73079681396484
2018-10-09,84.35295867919922
2018-10-10,82.21776580810547
2018-10-11,79.9068603515625
2018-10-12,79.7750473022461
2018-10-15,79.56417846679688
2018-10-16,80.51313781738281
2018-10-17,80.38134002685547
2018-10-18,79.3884506225586
2018-10-19,80.51313781738281
2018-10-22,77.79803466796875
2018-10-23,76.48004150390625
2018-10-24,75.44318389892578
2018-10-25,77.560791015625
2018-10-26,75.34654235839844
2018-10-29,75.97039031982422
2018-10-30,77.18294525146484
2018-10-31,78.46585845947266
2018-11-01,78.46585845947266
2018-11-02,76.68212127685547
2018-11-05,77.36750793457031
2018-11-06,78.36041259765625
2018-11-07,79.55538177490234
2018-11-08,80.19084167480469
2018-11-09,79.78485107421875
2018-11-12,78.65518188476562
2018-11-13,79.34358978271484
2018-11-14,78.4786376953125
2018-11-15,78.69048309326172
2018-11-16,77.34896087646484
2018-11-19,77.42840576171875
2018-11-20,75.91035461425781
2018-11-21,76.28986358642578
2018-11-23,75.57498931884766
2018-11-26,77.64019775390625
2018-11-27,77.83438110351562
2018-11-28,79.793701171875
2018-11-29,78.43452453613281
2018-11-30,79.14939880371094
2018-12-03,79.8466567993164
2018-12-04,74.92186737060547
2018-12-06,74.67474365234375
2018-12-07,72.96256256103516
2018-12-10,72.76836395263672
2018-12-11,71.80638885498047
2018-12-12,72.40653991699219
2018-12-13,70.95028686523438
2018-12-14,69.48519897460938
2018-12-17,67.87892150878906
2018-12-18,67.26112365722656
2018-12-19,65.90196228027344
2018-12-20,65.74310302734375
2018-12-21,63.889678955078125
2018-12-24,62.46873092651367
2018-12-26,65.67247009277344
2018-12-27,66.18437194824219
2018-12-28,65.89311981201172
2018-12-31,66.71392059326172
2019-01-02,68.18781280517578
2019-01-03,67.21699523925781
2019-01-04,70.20008087158203
2019-01-07,70.58843231201172
2019-01-08,70.62374877929688
2019-01-09,71.10913848876953
2019-01-10,70.56195831298828
2019-01-11,71.4356918334961
2019-01-14,71.8416748046875
2019-01-15,71.94757843017578
2019-01-16,73.8010025024414
2019-01-17,73.82747650146484
2019-01-18,74.99248504638672
2019-01-22,73.60684204101562
2019-01-23,69.01744079589844
2019-01-24,70.76493072509766
2019-01-25,70.27071380615234
2019-01-28,70.14714050292969
2019-01-29,70.21773529052734
2019-01-30,71.38274383544922
2019-01-31,71.12680053710938
2019-02-01,71.38274383544922
2019-02-04,71.83285522460938
2019-02-05,71.36509704589844
2019-02-06,70.7296371459961
2019-02-07,69.7499771118164
2019-02-08,69.04032897949219
2019-02-11,69.22660827636719
2019-02-12,70.77898406982422
2019-02-13,70.95639038085938
2019-02-14,70.61930847167969
2019-02-15,72.35794067382812
2019-02-19,72.91680908203125
2019-02-20,73.37806701660156
2019-02-21,72.80149841308594
2019-02-22,72.02973175048828
2019-02-25,72.22488403320312
2019-02-26,71.76363372802734
2019-02-27,72.97003173828125
2019-02-28,74.14096069335938
2019-03-01,74.74413299560547
2019-03-04,73.90145874023438
2019-03-05,73.59983825683594
2019-03-06,73.19180297851562
2019-03-07,72.1007080078125
2019-03-08,72.18055725097656
2019-03-11,73.493408203125
2019-03-12,73.58209228515625
2019-03-13,74.28288269042969
2019-03-14,73.812744140625
2019-03-15,74.80624389648438
2019-03-18,75.3118896484375
