Date,PKI
2016-05-06,52.66007614135742
2016-05-09,52.397891998291016
2016-05-10,53.32038497924805
2016-05-11,52.90283966064453
2016-05-12,52.90283966064453
2016-05-13,52.87371444702149
2016-05-16,53.35923385620117
2016-05-17,52.84458160400391
2016-05-18,52.66007614135742
2016-05-19,52.40760803222656
2016-05-20,52.38818740844727
2016-05-23,52.339637756347656
2016-05-24,53.38836669921875
2016-05-25,53.95157241821289
2016-05-26,53.37865829467773
2016-05-27,53.398067474365234
2016-05-31,53.16502380371094
2016-06-01,53.23299407958984
2016-06-02,53.330108642578125
2016-06-03,52.99995803833008
2016-06-06,53.05820846557617
2016-06-07,52.76689910888672
2016-06-08,53.398067474365234
2016-06-09,52.71833801269531
2016-06-10,52.13569641113281
2016-06-13,51.56278991699219
2016-06-14,51.70845031738281
2016-06-15,51.36859130859375
2016-06-16,51.203495025634766
2016-06-17,50.834503173828125
2016-06-20,51.6113510131836
2016-06-21,51.39771270751953
2016-06-22,51.69874572753906
2016-06-23,52.66007614135742
2016-06-24,50.36840057373047
2016-06-27,48.97980117797852
2016-06-28,49.38764190673828
2016-06-29,50.125633239746094
2016-06-30,50.90245819091797
2016-07-01,51.13553237915039
2016-07-05,50.54318618774414
2016-07-06,50.93161010742188
2016-07-07,51.06755447387695
2016-07-08,52.38818740844727
2016-07-11,52.397891998291016
2016-07-12,53.16502380371094
2016-07-13,54.12760543823242
2016-07-14,54.34148406982422
2016-07-15,53.84562301635742
2016-07-18,53.69978713989258
2016-07-19,53.55392837524414
2016-07-20,54.10813903808594
2016-07-21,53.66088104248047
2016-07-22,53.7970085144043
2016-07-25,53.27198028564453
2016-07-26,53.90395736694336
2016-07-27,54.26370620727539
2016-07-28,54.04981231689453
2016-07-29,55.34295654296875
2016-08-01,55.11932373046875
2016-08-02,54.36093521118164
2016-08-03,54.20537185668945
2016-08-04,54.17620468139648
2016-08-05,53.330322265625
2016-08-08,53.07751083374024
2016-08-09,53.203914642333984
2016-08-10,53.02890396118164
2016-08-11,53.203914642333984
2016-08-12,52.90250396728516
2016-08-15,53.09697341918945
2016-08-16,53.19419097900391
2016-08-17,53.388648986816406
2016-08-18,53.43726348876953
2016-08-19,53.76784896850586
2016-08-22,53.57339096069336
2016-08-23,54.390113830566406
2016-08-24,52.59136581420898
2016-08-25,52.58165740966797
2016-08-26,52.57191848754883
2016-08-29,52.90250396728516
2016-08-30,52.27052307128906
2016-08-31,51.77465057373047
2016-09-01,51.78436279296875
2016-09-02,51.97882843017578
2016-09-06,52.280235290527344
2016-09-07,52.97056579589844
2016-09-08,53.330322265625
2016-09-09,51.28850173950195
2016-09-12,51.56073760986328
2016-09-13,50.53010177612305
2016-09-14,50.50094223022461
2016-09-15,51.68714141845703
2016-09-16,51.84270477294922
2016-09-19,52.32884216308594
2016-09-20,51.84270477294922
2016-09-21,52.78583908081055
2016-09-22,54.06926345825195
2016-09-23,53.99147033691406
2016-09-26,53.69978713989258
2016-09-27,54.47761535644531
2016-09-28,54.60400772094727
2016-09-29,53.61228942871094
2016-09-30,54.5554084777832
2016-10-03,54.04981231689453
2016-10-04,54.22482299804688
2016-10-05,54.85680770874024
2016-10-06,54.866546630859375
2016-10-07,54.15676498413086
2016-10-10,53.92341613769531
2016-10-11,52.32884216308594
2016-10-12,51.48186111450195
2016-10-13,50.68352890014648
2016-10-14,50.732215881347656
2016-10-17,50.44013977050781
2016-10-18,51.102169036865234
2016-10-19,51.41370391845703
2016-10-20,51.53052520751953
2016-10-21,51.29688262939453
2016-10-24,51.67656326293945
2016-10-25,49.80733489990234
2016-10-26,49.2718620300293
2016-10-27,49.56393814086914
2016-10-28,49.45685195922852
2016-10-31,49.54447555541992
2016-11-01,49.18425750732422
2016-11-02,48.697486877441406
2016-11-03,48.843509674072266
2016-11-04,49.7197151184082
2016-11-07,50.49856185913086
2016-11-08,49.37895965576172
2016-11-09,49.447113037109375
2016-11-10,49.85600662231445
2016-11-11,49.55419921875
2016-11-14,48.94086456298828
2016-11-15,49.57366561889648
2016-11-16,50.09939193725586
2016-11-17,49.593143463134766
2016-11-18,48.62932586669922
2016-11-21,49.24267578125
2016-11-22,49.3205451965332
2016-11-23,50.53749847412109
2016-11-25,50.177276611328125
2016-11-28,49.593143463134766
2016-11-29,49.81704711914063
2016-11-30,49.37895965576172
2016-12-01,49.39842224121094
2016-12-02,49.64181900024414
2016-12-05,49.79758834838867
2016-12-06,50.722469329833984
2016-12-07,51.34555435180664
2016-12-08,51.64736175537109
2016-12-09,52.14387893676758
2016-12-12,52.14387893676758
2016-12-13,52.58195877075195
2016-12-14,52.14387893676758
2016-12-15,52.56250381469727
2016-12-16,52.44567489624024
2016-12-19,52.02704620361328
2016-12-20,52.10493850708008
2016-12-21,51.68630599975586
2016-12-22,50.95614242553711
2016-12-23,51.267669677734375
2016-12-27,51.2871322631836
2016-12-28,50.810096740722656
2016-12-29,50.80036163330078
2016-12-30,50.77114868164063
2017-01-03,51.58895111083984
2017-01-04,51.89075469970703
2017-01-05,51.33581161499024
2017-01-06,51.70576095581055
2017-01-09,52.1341438293457
2017-01-10,51.9296875
2017-01-11,51.63762664794922
2017-01-12,51.55973815917969
2017-01-13,52.47490310668945
2017-01-17,51.53052520751953
2017-01-18,51.111358642578125
2017-01-19,50.80914306640625
2017-01-20,50.40944290161133
2017-01-23,50.38995361328125
2017-01-24,50.272979736328125
2017-01-25,50.965118408203125
2017-01-26,50.75065231323242
2017-01-27,51.00411224365234
2017-01-30,50.497188568115234
2017-01-31,51.85223388671875
2017-02-01,52.407901763916016
2017-02-02,52.4956169128418
2017-02-03,50.85789108276367
2017-02-06,51.00411224365234
2017-02-07,51.36480712890625
2017-02-08,51.87173461914063
2017-02-09,52.37864303588867
2017-02-10,52.61261367797852
2017-02-13,53.02204895019531
2017-02-14,53.03179931640625
2017-02-15,54.15287399291992
2017-02-16,53.92866516113281
2017-02-17,54.53306579589844
2017-02-21,54.26011276245117
2017-02-22,53.81167984008789
2017-02-23,53.72395706176758
2017-02-24,53.65568923950195
2017-02-27,53.60695266723633
2017-02-28,52.89532470703125
2017-03-01,53.86042404174805
2017-03-02,53.24626922607422
2017-03-03,53.55821228027344
2017-03-06,52.91482162475586
2017-03-07,52.71986389160156
2017-03-08,53.02204895019531
2017-03-09,53.39249801635742
2017-03-10,54.19188690185547
2017-03-13,54.435577392578125
2017-03-14,54.41608810424805
2017-03-15,55.39094161987305
2017-03-16,54.70853805541992
2017-03-17,55.82961654663086
2017-03-20,55.702884674072266
2017-03-21,55.82961654663086
2017-03-22,55.75163269042969
2017-03-23,56.14155197143555
2017-03-24,56.07331848144531
2017-03-27,56.57048797607422
2017-03-28,56.50226974487305
2017-03-29,56.45352554321289
2017-03-30,56.45352554321289
2017-03-31,56.5997428894043
2017-04-03,56.54126739501953
2017-04-04,56.01483917236328
2017-04-05,55.81986999511719
2017-04-06,56.39502334594727
2017-04-07,56.39502334594727
2017-04-10,56.18056488037109
2017-04-11,56.08295440673828
2017-04-12,55.7608642578125
2017-04-13,55.58518981933594
2017-04-17,56.39528274536133
2017-04-18,56.21960067749024
2017-04-19,56.03416061401367
2017-04-20,55.86822891235352
2017-04-21,55.84870147705078
2017-04-24,56.81499481201172
2017-04-25,57.24443817138672
2017-04-26,58.54256820678711
2017-04-27,58.474239349365234
2017-04-28,57.98622131347656
2017-05-01,58.49375915527344
2017-05-02,58.21071243286133
2017-05-03,58.21071243286133
2017-05-04,59.04033279418945
2017-05-05,60.12373733520508
2017-05-08,60.40678405761719
2017-05-09,61.06073760986328
2017-05-10,61.168087005615234
2017-05-11,61.06073760986328
2017-05-12,60.88503646850586
2017-05-15,61.25594329833984
2017-05-16,61.041202545166016
2017-05-17,60.13350296020508
2017-05-18,60.18230438232422
2017-05-19,60.50439834594727
2017-05-22,60.68007659912109
2017-05-23,60.57271957397461
2017-05-24,60.90456771850586
2017-05-25,61.29498291015625
2017-05-26,61.29498291015625
2017-05-30,61.45114135742188
2017-05-31,61.54874420166016
2017-06-01,62.446685791015625
2017-06-02,63.315372467041016
2017-06-05,63.32514572143555
2017-06-06,63.19824981689453
2017-06-07,63.1494369506836
2017-06-08,62.68095016479492
2017-06-09,62.378379821777344
2017-06-12,62.17341613769531
2017-06-13,62.59309387207031
2017-06-14,62.485748291015625
2017-06-15,62.329586029052734
2017-06-16,62.04653549194336
2017-06-19,66.10682678222656
2017-06-20,66.46794891357422
2017-06-21,66.49726104736328
2017-06-22,66.17515563964844
2017-06-23,66.8095703125
2017-06-26,66.46794891357422
2017-06-27,65.93111419677734
2017-06-28,66.6436538696289
2017-06-29,66.10682678222656
2017-06-30,66.50699615478516
2017-07-03,66.10682678222656
2017-07-05,66.61436462402344
2017-07-06,65.91162109375
2017-07-07,66.34109497070312
2017-07-10,66.8193359375
2017-07-11,67.0243148803711
2017-07-12,67.33663177490234
2017-07-13,67.59039306640625
2017-07-14,67.79535675048828
2017-07-17,68.26386260986328
2017-07-18,67.74654388427734
2017-07-19,67.79542541503906
2017-07-20,67.86380004882812
2017-07-21,67.92243957519531
2017-07-24,67.7759017944336
2017-07-25,66.66210174560547
2017-07-26,64.57125854492188
2017-07-27,64.27814483642578
2017-07-28,64.3758316040039
2017-07-31,64.31722259521484
2017-08-01,64.69828033447266
2017-08-02,65.18677520751953
2017-08-03,64.82528686523438
2017-08-04,62.81262969970703
2017-08-07,64.28792572021484
2017-08-08,62.5585823059082
2017-08-09,62.77354049682617
2017-08-10,61.50341796875
2017-08-11,62.46088790893555
2017-08-14,62.52930068969727
2017-08-15,62.66606140136719
2017-08-16,63.15456008911133
2017-08-17,62.19709777832031
2017-08-18,62.01145935058594
2017-08-21,62.67584991455078
2017-08-22,63.44767379760742
2017-08-23,63.53562545776367
2017-08-24,63.68217086791992
2017-08-25,63.848262786865234
2017-08-28,64.20000457763672
2017-08-29,64.36607360839844
2017-08-30,64.6689682006836
2017-08-31,65.45057678222656
2017-09-01,65.45057678222656
2017-09-05,65.65573120117188
2017-09-06,66.03678894042969
2017-09-07,66.27125549316406
2017-09-08,66.09540557861328
2017-09-11,66.73047637939453
2017-09-12,66.98448181152344
2017-09-13,66.95519256591797
2017-09-14,67.14080047607422
2017-09-15,67.49256896972656
2017-09-18,67.88336944580078
2017-09-19,67.47299194335938
2017-09-20,67.40460968017578
2017-09-21,66.63278198242188
2017-09-22,66.60345458984375
2017-09-25,66.87701416015625
2017-09-26,66.61322784423828
2017-09-27,66.88679504394531
2017-09-28,66.7695541381836
2017-09-29,67.38508605957031
2017-10-02,67.87359619140625
2017-10-03,68.4695816040039
2017-10-04,68.58680725097656
2017-10-05,68.8212890625
2017-10-06,68.98738861083984
2017-10-09,68.99713897705078
2017-10-10,69.25120544433594
2017-10-11,69.85693359375
2017-10-12,70.15980529785156
2017-10-13,69.74944305419922
2017-10-16,69.6126708984375
2017-10-17,68.7919692993164
2017-10-18,68.57704162597656
2017-10-19,69.7506332397461
2017-10-20,70.15162658691406
2017-10-23,70.06358337402344
2017-10-24,70.03424835205078
2017-10-25,69.84844207763672
2017-10-26,70.51346588134766
2017-10-27,71.11982727050781
2017-10-30,70.2494125366211
2017-10-31,70.7286148071289
2017-11-01,70.67974090576172
2017-11-02,70.48412322998047
2017-11-03,69.06600952148438
2017-11-06,68.99755859375
2017-11-07,69.56481170654297
2017-11-08,69.90711212158203
2017-11-09,69.88754272460938
2017-11-10,69.76042175292969
2017-11-13,69.70173645019531
2017-11-14,70.03424835205078
2017-11-15,69.56481170654297
2017-11-16,70.70907592773438
2017-11-17,70.71884155273438
2017-11-20,71.14917755126953
2017-11-21,71.64795684814453
2017-11-22,71.43280029296875
2017-11-24,71.74574279785156
2017-11-27,71.94136810302734
2017-11-28,72.17606353759766
2017-11-29,71.5697021484375
2017-11-30,72.0587387084961
2017-12-01,71.51102447509766
2017-12-04,68.2445297241211
2017-12-05,67.8337631225586
2017-12-06,68.00981903076172
2017-12-07,68.56727600097656
2017-12-08,69.4670181274414
2017-12-11,69.25187683105469
2017-12-12,69.5550537109375
2017-12-13,69.7408676147461
2017-12-14,69.27142333984375
2017-12-15,70.54280090332031
2017-12-18,71.5501480102539
2017-12-19,72.21520233154297
2017-12-20,72.02938079833984
2017-12-21,71.66751098632812
2017-12-22,71.44257354736328
2017-12-26,71.44257354736328
2017-12-27,71.48167419433594
2017-12-28,71.80441284179688
2017-12-29,71.51102447509766
2018-01-02,72.28366088867188
2018-01-03,74.48413848876953
2018-01-04,74.67971801757812
2018-01-05,75.2469711303711
2018-01-08,75.08072662353516
2018-01-09,76.18585205078125
2018-01-10,75.44255065917969
2018-01-11,75.9120101928711
2018-01-12,77.15406036376953
2018-01-16,76.80196380615234
2018-01-17,77.89733123779297
2018-01-18,77.85819244384766
2018-01-19,79.15029907226562
2018-01-22,79.48309326171875
2018-01-23,79.70822143554688
2018-01-24,79.69842529296875
2018-01-25,81.00028991699219
2018-01-26,81.00028991699219
2018-01-29,80.44234466552734
2018-01-30,79.33625030517578
2018-01-31,78.46507263183594
2018-02-01,78.32804107666016
2018-02-02,76.42906951904297
2018-02-05,73.19882202148438
2018-02-06,74.3930435180664
2018-02-07,74.16789245605469
2018-02-08,70.53636169433594
2018-02-09,71.29006958007812
2018-02-12,72.92475128173828
2018-02-13,72.6506576538086
2018-02-14,73.86446380615234
2018-02-15,74.81395721435547
2018-02-16,74.7747802734375
2018-02-20,74.2657699584961
2018-02-21,74.56922912597656
2018-02-22,74.3538818359375
2018-02-23,75.3914566040039
2018-02-26,76.22350311279297
2018-02-27,75.32295227050781
2018-02-28,74.72586059570312
2018-03-01,72.69963073730469
2018-03-02,73.14988708496094
2018-03-05,72.93452453613281
2018-03-06,74.01130676269531
2018-03-07,75.37190246582031
2018-03-08,75.5676498413086
2018-03-09,77.54496002197266
2018-03-12,77.11425018310547
2018-03-13,76.42906951904297
2018-03-14,75.45997619628906
2018-03-15,75.95919799804688
2018-03-16,75.70468139648438
2018-03-19,75.26422119140625
2018-03-20,76.02772521972656
2018-03-21,75.5676498413086
2018-03-22,73.64910125732422
2018-03-23,72.39615631103516
2018-03-26,74.6671142578125
2018-03-27,73.92318725585938
2018-03-28,73.28692626953125
2018-03-29,74.11895751953125
2018-04-02,72.51364135742188
2018-04-03,73.74697875976562
2018-04-04,73.90364074707031
2018-04-05,74.29513549804688
2018-04-06,71.65222930908203
2018-04-09,72.58214569091797
2018-04-10,73.8350830078125
2018-04-11,72.75836944580078
2018-04-12,73.0522689819336
2018-04-13,72.91510772705078
2018-04-16,73.84587097167969
2018-04-17,74.26720428466797
2018-04-18,74.85506439208984
2018-04-19,73.58134460449219
2018-04-20,73.0914535522461
2018-04-23,73.55196380615234
2018-04-24,71.54341888427734
2018-04-25,71.75897979736328
2018-04-26,72.69954681396484
2018-04-27,72.61138153076172
2018-04-30,71.87654113769531
2018-05-01,70.98493194580078
2018-05-02,70.7105941772461
2018-05-03,70.7105941772461
2018-05-04,71.34745025634766
2018-05-07,71.87654113769531
2018-05-08,72.06269073486328
2018-05-09,72.43502044677734
2018-05-10,73.77732849121094
2018-05-11,74.12022399902344
2018-05-14,74.67871856689453
2018-05-15,72.3370361328125
2018-05-16,72.29785919189453
2018-05-17,72.8955078125
2018-05-18,73.94388580322266
2018-05-21,74.80609893798828
2018-05-22,74.62970733642578
2018-05-23,74.48274993896484
2018-05-24,74.09085083007812
2018-05-25,72.8171157836914
2018-05-29,72.17052459716797
2018-05-30,72.8955078125
2018-05-31,72.82695770263672
2018-06-01,73.73812103271484
2018-06-04,74.46317291259766
2018-06-05,75.051025390625
2018-06-06,76.72647094726562
2018-06-07,76.51089477539062
2018-06-08,76.71663665771484
2018-06-11,77.35350036621094
2018-06-12,77.78462219238281
2018-06-13,77.42210388183594
2018-06-14,76.75582122802734
2018-06-15,76.26595306396484
2018-06-18,75.96220397949219
2018-06-19,74.80609893798828
2018-06-20,73.94388580322266
2018-06-21,72.68976593017578
2018-06-22,72.8563232421875
2018-06-25,71.3964614868164
2018-06-26,71.34745025634766
2018-06-27,70.64200592041016
2018-06-28,70.92618560791016
2018-06-29,71.74919128417969
2018-07-02,71.12210083007812
2018-07-03,71.6707992553711
2018-07-05,72.2880630493164
2018-07-06,72.8171157836914
2018-07-09,73.8556900024414
2018-07-10,74.453369140625
2018-07-11,73.5127944946289
2018-07-12,74.02225494384766
2018-07-13,74.13983917236328
2018-07-16,73.97329711914062
2018-07-17,74.82566833496094
2018-07-18,75.3743667602539
2018-07-19,76.88459014892578
2018-07-20,76.49232482910156
2018-07-23,76.10984802246094
2018-07-24,77.16897583007812
2018-07-25,77.69852447509766
2018-07-26,77.82601165771484
2018-07-27,76.61978912353516
2018-07-30,76.24714660644531
2018-07-31,77.64950561523438
2018-08-01,78.3555908203125
2018-08-02,84.87705993652344
2018-08-03,84.6515121459961
2018-08-06,84.00426483154297
2018-08-07,84.87705993652344
2018-08-08,84.42596435546875
2018-08-09,83.93561553955078
2018-08-10,83.27854919433594
2018-08-13,82.86666870117188
2018-08-14,83.97484588623047
2018-08-15,82.6705322265625
2018-08-16,83.54334259033203
2018-08-17,83.7100601196289
2018-08-20,83.97484588623047
2018-08-21,84.54361724853516
2018-08-22,85.16143798828125
2018-08-23,85.07318878173828
2018-08-24,85.79887390136719
2018-08-27,86.78936767578125
2018-08-28,87.48565673828125
2018-08-29,88.3486328125
2018-08-30,90.81011199951172
2018-08-31,90.64338684082033
2018-09-04,90.6728057861328
2018-09-05,91.26123809814452
2018-09-06,92.58514404296876
2018-09-07,91.76136779785156
2018-09-10,93.28140258789062
2018-09-11,92.7910614013672
2018-09-12,93.09506225585938
2018-09-13,94.3797378540039
2018-09-14,93.88941955566406
2018-09-17,92.75186157226562
2018-09-18,93.12448120117188
2018-09-19,94.46800231933594
2018-09-20,94.71318817138672
2018-09-21,94.74260711669922
2018-09-24,94.42880249023438
2018-09-25,94.39937591552734
2018-09-26,94.93872833251952
2018-09-27,95.03681182861328
2018-09-28,95.3898468017578
2018-10-01,94.8700714111328
2018-10-02,95.14469909667967
2018-10-03,94.49742889404295
2018-10-04,91.65348815917967
2018-10-05,90.23150634765624
2018-10-08,88.94681549072266
2018-10-09,88.99589538574219
2018-10-10,84.48480224609375
2018-10-11,83.0530014038086
2018-10-12,85.27910614013672
2018-10-15,83.94542694091797
2018-10-16,87.5542984008789
2018-10-17,88.41728210449219
2018-10-18,86.17959594726562
2018-10-19,84.57987976074219
2018-10-22,84.41304779052734
2018-10-23,83.9615707397461
2018-10-24,80.5069351196289
2018-10-25,82.66608428955078
2018-10-26,82.43053436279297
2018-10-29,82.2636947631836
2018-10-30,84.08917236328125
2018-10-31,84.87430572509766
2018-11-01,80.28121185302734
2018-11-02,82.0674057006836
2018-11-05,81.47854614257812
2018-11-06,82.54828643798828
2018-11-07,85.32575988769531
2018-11-08,84.46209716796875
2018-11-09,83.48065948486328
2018-11-12,80.54617309570312
2018-11-13,79.7315902709961
2018-11-14,78.12205505371094
2018-11-15,80.13398742675781
2018-11-16,80.7620849609375
2018-11-19,78.57351684570312
2018-11-20,79.16236877441406
2018-11-21,79.40772247314453
2018-11-23,80.15360260009766
2018-11-26,81.22340393066406
2018-11-27,81.43929290771484
2018-11-28,84.25599670410156
2018-11-29,85.02151489257812
2018-11-30,85.44353485107422
2018-12-03,88.91780853271484
2018-12-04,85.05097961425781
2018-12-06,84.42284393310547
2018-12-07,82.2048110961914
2018-12-10,81.44914245605469
2018-12-11,83.784912109375
2018-12-12,85.37484741210938
2018-12-13,84.45230102539062
2018-12-14,82.17537689208984
2018-12-17,79.37828063964844
2018-12-18,79.12311553955078
2018-12-19,76.74803924560547
2018-12-20,74.9814453125
2018-12-21,72.47881317138672
2018-12-24,70.53557586669922
2018-12-26,74.29444885253906
2018-12-27,76.06101989746094
2018-12-28,75.85494232177734
2018-12-31,77.09154510498047
2019-01-02,75.4918212890625
2019-01-03,71.43848419189453
2019-01-04,74.48092651367188
2019-01-07,75.29552459716797
2019-01-08,77.30744171142578
2019-01-09,79.28994750976562
2019-01-10,81.02708435058594
2019-01-11,81.95945739746094
2019-01-14,80.20268249511719
2019-01-15,80.83079528808594
2019-01-16,81.53743743896484
2019-01-17,82.83401489257812
2019-01-18,84.86729431152344
2019-01-22,83.06975555419922
2019-01-23,83.39391326904297
2019-01-24,83.629638671875
2019-01-25,84.95570373535156
2019-01-28,85.20126342773438
2019-01-29,86.14424133300781
2019-01-30,88.66865539550781
2019-01-31,88.8945541381836
2019-02-01,89.24819946289062
2019-02-04,89.65088653564453
2019-02-05,91.19306182861328
2019-02-06,91.9297332763672
2019-02-07,89.98487854003906
2019-02-08,90.2009735107422
2019-02-11,90.41707611083984
2019-02-12,91.91012573242188
2019-02-13,92.1065673828125
2019-02-14,91.69401550292967
2019-02-15,92.32264709472656
2019-02-19,92.20478057861328
2019-02-20,91.85115814208984
2019-02-21,91.53684997558594
2019-02-22,91.91991424560548
2019-02-25,92.46016693115234
2019-02-26,90.93767547607422
2019-02-27,92.20478057861328
2019-02-28,92.48963928222656
2019-03-01,94.74884033203124
2019-03-04,94.02194213867188
2019-03-05,93.21653747558594
2019-03-06,91.71365356445312
2019-03-07,91.58596801757812
2019-03-08,90.2402801513672
2019-03-11,91.27163696289062
2019-03-12,91.81188201904295
2019-03-13,91.9985122680664
2019-03-14,91.45825958251952
2019-03-15,92.37176513671876
2019-03-18,92.3619613647461
2019-03-19,93.40314483642578
2019-03-20,93.33438110351562
2019-03-21,95.7703628540039
2019-03-22,92.047607421875
2019-03-25,92.85304260253906
2019-03-26,94.27734375
2019-03-27,92.67626953125
2019-03-28,93.56031799316406
2019-03-29,94.65061950683594
2019-04-01,95.85880279541016
2019-04-02,95.6819839477539
2019-04-03,96.84104919433594
2019-04-04,96.08470916748048
2019-04-05,97.24376678466795
2019-04-08,97.9411849975586
2019-04-09,99.32618713378906
2019-04-10,99.3065185546875
2019-04-11,98.56982421875
2019-04-12,98.2162094116211
2019-04-15,97.43040466308594
2019-04-16,95.25961303710938
2019-04-17,91.99614715576172
2019-04-18,92.546630859375
2019-04-22,92.91031646728516
2019-04-23,93.1658935546875
2019-04-24,92.91031646728516
2019-04-25,93.46077728271484
2019-04-26,92.47781372070312
2019-04-29,93.34282684326172
2019-04-30,94.20783996582033
2019-05-01,92.51712799072266
2019-05-02,93.26417541503906
2019-05-03,94.94507598876952
2019-05-06,95.07283782958984
2019-05-07,91.95684814453124
2019-05-08,91.74057006835938
2019-05-09,91.0721664428711
2019-05-10,90.83624267578124
2019-05-13,86.6094741821289
2019-05-14,87.52364349365234
2019-05-15,86.41290283203125
2019-05-16,86.49152374267578
2019-05-17,84.47643280029297
2019-05-20,82.62846374511719
2019-05-21,84.0439453125
2019-05-22,84.83029174804688
2019-05-23,84.6632080078125
2019-05-24,84.8892593383789
2019-05-28,83.23787689208984
2019-05-29,83.42465209960938
2019-05-30,84.44694519042969
2019-05-31,84.86964416503906
2019-06-03,84.58456420898438
2019-06-04,86.58982849121094
2019-06-05,88.50660705566406
2019-06-06,89.77462768554688
2019-06-07,91.33759307861328
2019-06-10,92.1337890625
2019-06-11,91.5341796875
2019-06-12,91.73076629638672
2019-06-13,91.52433013916016
2019-06-14,91.35721588134766
2019-06-17,91.78973388671876
2019-06-18,92.8808135986328
2019-06-19,94.16851043701172
2019-06-20,94.42410278320312
2019-06-21,93.7261962890625
2019-06-24,93.8539810180664
2019-06-25,92.9004898071289
2019-06-26,92.31069946289062
2019-06-27,93.38214874267578
2019-06-28,94.69933319091795
2019-07-01,95.97718048095705
2019-07-02,96.7635726928711
2019-07-03,97.10759735107422
2019-07-05,96.78324127197266
2019-07-08,94.80743408203124
2019-07-09,94.56169891357422
2019-07-10,94.18815612792967
2019-07-11,94.1980209350586
2019-07-12,93.55909729003906
2019-07-15,93.39197540283205
2019-07-16,93.6770477294922
2019-07-17,93.48045349121094
2019-07-18,93.77554321289062
2019-07-19,92.30004119873048
2019-07-22,92.69348907470705
2019-07-23,92.96891784667967
2019-07-24,93.50993347167967
2019-07-25,93.05743408203124
2019-07-26,93.48043823242188
2019-07-29,93.78538513183594
2019-07-30,86.10273742675781
2019-07-31,84.71573638916016
2019-08-01,84.77474212646484
2019-08-02,83.22051239013672
2019-08-05,79.98413848876953
2019-08-06,81.44986724853516
2019-08-07,81.26297760009766
2019-08-08,82.72865295410156
2019-08-09,80.87931060791016
2019-08-12,79.5119857788086
2019-08-13,80.81047058105469
2019-08-14,78.14464569091797
2019-08-15,79.34475708007812
2019-08-16,80.99736022949219
2019-08-19,81.3416519165039
2019-08-20,80.70226287841797
2019-08-21,82.1187744140625
2019-08-22,81.25312042236328
2019-08-23,79.44314575195312
2019-08-26,78.98078918457031
2019-08-27,78.89225769042969
2019-08-28,80.51534271240234
2019-08-29,81.72531127929688
2019-08-30,81.35149383544922
2019-09-03,80.16120910644531
2019-09-04,80.61372375488281
2019-09-05,82.34500885009766
2019-09-06,82.3745346069336
2019-09-09,82.41386413574219
2019-09-10,84.1058578491211
2019-09-11,85.49286651611328
2019-09-12,84.71573638916016
2019-09-13,85.25675964355469
2019-09-16,84.82392883300781
2019-09-17,84.81410217285156
2019-09-18,84.65670776367188
